"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"475","2020-02-10 17:54:58-03","UNICAMP","UEC","70944","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Silva, SM; Souza, WS","25524","1987","10","22",NA,"Brazil",NA,NA,"flor e fruto, Arbusto de cerca de 2 m, folhas discolores, flores brancas com estames amarelos, em campo cerrado.","UEC170256","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Itu","Área de Proteção Ambiental.","-47.2900009155273","-23.2600002288818",NA,NA,"UEC170256","22309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-02-10 17:54:58-03","UNICAMP","UEC","25890","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mantovani, W","941","1980","09","15",NA,"Brazil",NA,NA,"flor, Arbustiva de 1,0-1,5 m de altura. Pétalas brancas, estames amarelos.","UEC170271","Magnoliopsida",NA,"A.DC.","Mantovani, W","São Paulo","Mogi Guaçu","Bairro Martinho Prado.","-46.9421997070312","-22.372200012207",NA,NA,"UEC170271","39309","auto","1980","12",NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-02-10 17:54:58-03","UNICAMP","UEC","96357","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pereira, DF","44","1991","04","17",NA,"Brazil",NA,NA,"flor, Arbusto de 1,6 m de altura, estames amarelos, flores alvas com pétalas arroxeadas.","UEC162318","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,"UEC162318","39309","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-02-10 17:54:58-03","UNICAMP","UEC","25878","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Sakane, M","606","1977","09","16",NA,"Brazil",NA,NA,"flor, Arbusto. Folhas verde-escuras com face inferior branca. Flores brancas com anteras bem amarelas.","UEC019312","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,"UEC019312","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-02-10 17:54:58-03","UNICAMP","UEC","10808","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Yamamoto, K; Parentoni, R","8121","1978","07","07",NA,"Brazil",NA,NA,"flor","UEC170236","Magnoliopsida",NA,"A.DC.","Chiea, SAC","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,"UEC170236","39309","auto","1983","05",NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-02-10 17:54:58-03","UNICAMP","UEC","25906","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mantovani, W","909","1980","08","06",NA,"Brazil",NA,NA,"flor, Arbustiva de 2,0-2,5 m de altura. Pétalas brancas, estames vermelhos.","UEC170233","Magnoliopsida",NA,"A.DC.","Mantovani, W","São Paulo","Mogi Guaçu","Martinho Prado.","-46.9421997070312","-22.372200012207",NA,NA,"UEC170233","39309","auto","1981","09",NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-02-10 17:54:58-03","UNICAMP","UEC","34057","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Nucci, T; Rodrigues, RR","15095","1983","10","19",NA,"Brazil",NA,NA,"fruto, Arbusto com 2 m, flor e fruto, cálice verde.","UEC162311","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Mogi Mirim","Estação Experimental de Moji-Mirim","-46.9500007629395","-22.4300003051758",NA,NA,"UEC162311","19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-02-10 17:54:58-03","UNICAMP","UEC","10831","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Toledo Filho, DV","9889","1978","10",NA,NA,"Brazil",NA,NA,"fruto, Arbusto com 1,5 m. Em cerrado.","UEC170234","Magnoliopsida",NA,"A.DC.","Chiea, SAC","São Paulo","Mogi Mirim","Horto Florestal","-46.9500007629395","-22.4300003051758",NA,NA,"UEC170234","19575","auto","1983","06",NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-02-10 17:54:58-03","UNICAMP","UEC","10832","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Toledo Filho, DV","9890","1978","08","15",NA,"Brazil",NA,NA,"flor","UEC019314","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Mogi Mirim","Horto Florestal","-46.9500007629395","-22.4300003051758",NA,NA,"UEC019314","19575","auto","1992","07",NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-02-10 17:54:58-03","UNICAMP","UEC","87935","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Toledo Filho, DV","9888","1978","08",NA,NA,"Brazil",NA,NA,"fruto, Arbusto de cerca de 3 m.","UEC170250","Magnoliopsida",NA,"A.DC.","Rezende, AR","São Paulo","Mogi Mirim","Horto Florestal","-46.9500007629395","-22.4300003051758",NA,NA,"UEC170250","19575","auto","2010","11",NA,NA,"30",NA,NA,NA,NA,NA
"485","2020-02-10 17:54:58-03","UNICAMP","UEC","132777","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Bernacci, LC","2152","1995","09","07",NA,"Brazil",NA,NA,"flor, Arbusto de cerca de 2 m de altura, frutos em formação. Floresta mesófila e ripária, e área antropizada.","UEC170265","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Monteiro Lobato","Estrada de Panorama ao Rio do Peixe","-45.8400001525879","-22.9500007629395",NA,NA,"UEC170265","18755","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-02-10 17:54:58-03","UNICAMP","UEC","104278","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Marcondes-Ferreira, W; Belinello, R; Semir, J; Dutilh, JHA; Nakajima, JN; Hind, DJN","1627","1997","11","06",NA,"Brazil",NA,NA,"fruto, Frutos imaturos verdes e maduros purpúreos. Campo rupestre com mata ciliar em curso de água.","UEC170284","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Pedregulho","Estreito, Próximo à Fazenda Três Irmãos.","-47.4700012207031","-20.25",NA,NA,"UEC170284","27552","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-02-10 17:54:58-03","UNICAMP","UEC","104280","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Marcondes-Ferreira, W; Belinello, R; Semir, J; Dutilh, JHA; Nakajima, JN; Hind, DJN","1667","1997","11","07",NA,"Brazil",NA,NA,"flor e fruto, Arbusto de cerca de 1,2 m, pétalas brancas tornando-se ligeiramente róseas, anteras amarelas. Mata de encosta em morro de arenito.","UEC170288","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Pedregulho","Igaçaba, Morro Solteiro","-47.4700012207031","-20.25",NA,NA,"UEC170288","27552","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-02-10 17:54:58-03","UNICAMP","UEC","61324","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Christofoletti, SH","s.n.","1987","10","23",NA,"Brazil",NA,NA,"flor","UEC170260","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,"UEC170260","21773","auto","1992","09",NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-02-10 17:54:58-03","UNICAMP","UEC","33121","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Kirizawa, M","107","1977","04","13",NA,"Brazil",NA,NA,"flor, Arbusto de 1 m de altura. Pétalas brancas e lilás. Anteras vermelhas. Fruto verde. Cerrado protegido.","UEC162324","Magnoliopsida",NA,"A.DC.","Chiea, SAC","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,"UEC162324","24621","auto","1983","07",NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-02-10 17:54:58-03","UNICAMP","UEC","96351","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Souza, VC; Souza, JP","9675","1995","12","19",NA,"Brazil",NA,NA,"fruto, Arbusto de cerca de 1,2 m de altura, pétalas alvas, estames amarelos ou vermelhos, frutos negros com pedicelo e pedúnculo vermelhos. Cerradão.","UEC162326","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Platina","Cerca de 9 km da cidade em direção a Assis pela Rodovia Clementino Alves de Souza, próximo à entrada da Fazenda Santo Antônio.","-50.2000007629395","-22.6299991607666",NA,NA,"UEC162326","16708","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-02-10 17:54:58-03","UNICAMP","UEC","40240","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Bertoni, JEA","16882","1981","07","14",NA,"Brazil",NA,NA,"flor, Subarbusto de 1,5 m, flores brancas com interior vermelho. Cerrado.","UEC162325","Magnoliopsida",NA,"A.DC.","Leitão Filho, HF","São Paulo","Porto Ferreira","Reserva Estadual de Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,"UEC162325","13859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-02-10 17:54:58-03","UNICAMP","UEC","23772","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Martins, FR; Vasconcellos, J","12388","1975","10","16",NA,"Brazil",NA,NA,"flor, Arvoreta de 6 m, pétalas brancas, anteras amarelas.","UEC162305","Magnoliopsida",NA,"A.DC.","Chiea, SAC","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vaçununga - Mata do","-47.4700012207031","-21.7099990844727",NA,NA,"UEC162305","24893","auto","1983","06",NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-02-10 17:54:58-03","UNICAMP","UEC","10736","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Vasconcellos-Neto, J","378","1975","10","16",NA,"Brazil",NA,NA,"flor","UEC170270","Magnoliopsida",NA,"A.DC.","Semir, J","São Paulo","Sumaré","Horto Florestal","-47.2599983215332","-22.8199996948242",NA,NA,"UEC170270","11359","auto","1983","06",NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-02-10 17:54:58-03","UNICAMP","UEC","36032","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Yamamoto, K","7992","1978","06","12",NA,"Brazil",NA,NA,"flor e fruto, Arbusto de até cerca de 1 m de altura, ramos densos. Flores creme e frutos ecuros (arroxeados).","UEC170229","Magnoliopsida",NA,"A.DC.","Martins, E","São Paulo","Sumaré","Horto Municipal","-47.2599983215332","-22.8199996948242",NA,NA,"UEC170229","11359","auto","1992","07",NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-02-10 17:54:58-03","UNICAMP","UEC","154898","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Guimarães, P","10","1988","08","20",NA,"Brazil",NA,NA,NA,"UEC045479","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Tanabi","Margens do rio Jataí.","-49.6399993896484","-20.6200008392334",NA,NA,"UEC045479","33016","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-06-12 17:27:36-03","UFRPE","PEUFR","33712","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","L.M. Nascimento; L.M. Cordeiro; P.B. Belchior","1983","1999","01","19",NA,"Brasil",NA,NA,"Arbusto com cerca de 1 m de altura; folhas com endumento cinza na face abaxial e ramos novos e adultos; flores em botão e aberta; sépalas verde com endumento cinza; pétalas brancas; anteras alaranjadas; filete alaranjado; estigma cre","PEUFR033712",NA,NA,"DC.","R. Goldemberg","Pernambuco","Brejo da Madre de Deus","Mata do Bituri","-36.4","-8.211389","920","1030",NA,NA,NA,"2000","07","36º23'60W","08º12'41S",NA,NA,NA,NA,NA,NA
"497","2019-11-19 14:08:27-03","UFRPE","PEUFR","33649","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R. Costa","1","1994","07","12",NA,"Brasil",NA,NA,"Arbusto com flores verde claras","PEUFR033649",NA,NA,"DC.","R. Goldemberg","Ceará","Crato","Chapada do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,NA,"30071","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-04-22 16:21:59-03","UFPB","JPB","45184","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota; Alves, M; Barbosa, MR; Gomes-Costa, GA; Melo, AV de; Viana, JL; Santos, SO","8708","2010","09","28","Southern America","Brasil",NA,NA,"; DESC: Árbusto ca. 1,5m. Botões ferrugíneos.",NA,"Angiosperma","Dicotyledon","DC.","Chagas, ECO","Paraíba","Mamanguape","Reserva Biológica Guaribas, Sede da Rebio. Savana.","-35.142056","-6.741861","181","181",NA,NA,NA,"2010","09","-35.142056","-6.741861","28",NA,NA,NA,NA,NA
"499","2020-04-22 16:21:59-03","UFPB","JPB","45187","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota; Alves, M; Barbosa, MR; Gomes-Costa, GA; Melo, AV de; Viana, JL; Santos, SO","8711","2010","09","29","Southern America","Brasil",NA,NA,"; DESC: Árbusto ca. 1,5m. Botões ferrugíneos.","JPB0045187","Angiosperma","Dicotyledon","DC.","Chagas, ECO","Paraíba","Mamanguape","Reserva Biológica Guaribas, Tabuleiro Grande. Savana","-35.142056","-6.741861","181","181",NA,NA,NA,"2010","09","-35.142056","-6.741861","29",NA,NA,NA,NA,NA
"500","2020-04-22 16:21:59-03","UFPB","JPB","49692","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","8265","2010","09","04","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica; DESC: Arbusto 1,5m.","JPB0049692","Angiosperma","Dicotyledon","DC.","Chagas, ECO","Alagoas","Maceió","Parque Municipal de Maceió","-35.7352981567383","-9.6658296585083",NA,NA,NA,"34538","auto","2010","09",NA,NA,"04",NA,NA,NA,NA,NA
"501","2019-11-06 09:56:27-03","UFOP","OUPR","1078","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Sousa, H.C. de","s.n.","1993","08","13",NA,"Brasil",NA,NA,"Mata de galeria. Subarbusto com 1m",NA,NA,NA,"DC.","Baumgratz, J.F.","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-06 09:56:27-03","UFOP","OUPR","24994","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Antônio-Silva, L.","111","2010","06","05",NA,"Brasil",NA,NA,"Subarbusto com 1m. Flores alvas. Anteras amarelas com manchas vermelhas. 5 pétalas. Folha com parte abaxial cinza",NA,NA,NA,"DC.","Rezende, A.R.","Minas Gerais","Engenho do Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,"2012","04",NA,NA,"03",NA,NA,NA,NA,NA
"503","2019-11-06 09:56:27-03","UFOP","OUPR","26573","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Antônio-Silva, L.","225","2012","04","06",NA,"Brasil",NA,NA,"Arbusto com 1m. Flores com pétalas brancas e de base róseas. Anteras amarelas. Cerrado",NA,NA,NA,"DC.","Rezende, A.R.","Minas Gerais","Engenho do Ribeiro","Trilha para Poço do Segredo",NA,NA,NA,NA,NA,NA,NA,"2012","04",NA,NA,"03",NA,NA,NA,NA,NA
"504","2019-11-06 09:56:27-03","UFOP","OUPR","26631","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Antônio-Silva, L.","261","2012","10","08",NA,"Brasil",NA,NA,"Subarbusto com 1m. Frutos imaturos verdes. Frutos maduros pretos. Cálice persistente nos frutos. Pétalas brancas de base rósea. Anteras amarelas e avermelhadas. Cerrado.",NA,NA,NA,"DC.","Rezende, A.R.","Minas Gerais","Engenho do Ribeiro",NA,NA,NA,NA,NA,NA,NA,NA,"2012","04",NA,NA,"03",NA,NA,NA,NA,NA
"505","2019-12-18 15:50:47-03","UFOP","OUPR","26774","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Silva, T.C. da; Cardoso, R.C.","143","2012","07","12",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5m, flores brancas, coletado com frutos de cor verde. Campo rupestre, ferruginoso, área sombreada de mata primária.",NA,NA,NA,"DC.",NA,"Minas Gerais","Ouro Preto","Serra da Brígida","-43.512381","-20.366311","1484","1484",NA,NA,NA,NA,NA,"-43.512381","-20.366311",NA,NA,NA,NA,NA,NA
"506","2019-11-06 09:56:27-03","UFOP","OUPR","9928","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Sousa, H.C. de","s.n.","1993","08","13",NA,"Brasil",NA,NA,"Mata de galeria. Arbusto com 1m. Flores brancas",NA,NA,NA,"DC.","Sousa, H.C. de","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-12-18 15:50:47-03","UFOP","OUPR","19360","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Silva, G.P.","6688","2002","09","20",NA,"Brasil",NA,NA,"Cerrado. Relevo plano. Solo areno-argiloso. Pétalas brancas. Filetes e estiletes amarelos",NA,NA,NA,"DC.","Romero, R.","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","2010","02",NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-12-18 15:50:47-03","UFOP","OUPR","22013","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Walter, B.M.T.","4542","2000","11","07",NA,"Brasil",NA,NA,"Campo sujo antrópico. Relevo plano. Solo areno-argiloso. Arbusto com 1,5m de altura. Frutos imaturos verdes",NA,NA,NA,"DC.","Rezende, A.R.","Goiás","Cavalcante",NA,"-47.4583015441895","-13.7974996566772",NA,NA,NA,"92497","auto","2011","02",NA,NA,"24",NA,NA,NA,NA,NA
"509","2019-12-18 15:50:47-03","UFOP","OUPR","22002","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Rezende, J.M.","734","2002","12","10",NA,"Brasil",NA,NA,"Cerrado antropizado. Relevo ondulado. Arbusto com 1,5m",NA,NA,NA,"DC.","Rezende, A.R.","Goiás","Luziania",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,"83221","auto","2011","02",NA,NA,"24",NA,NA,NA,NA,NA
"510","2019-11-06 09:56:27-03","UFOP","OUPR","22757","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Scalon, V.R.; Cândido, E.S.; Bünger, M.O. & Silva, J.L.","622","2009","09","09",NA,"Brasil",NA,NA,"rbusto com 100cm. Flores com corola alva. Estames amarelos nas flores jovens, vermelhos nas flores velhas",NA,NA,NA,"DC.","Rezende, A.R.","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,NA,NA,"33524","auto","2011","02",NA,NA,"24",NA,NA,NA,NA,NA
"511","2019-11-06 09:56:27-03","UFOP","OUPR","22310","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Messias, M.C.T.B.","2243","2008","10","31",NA,"Brasil",NA,NA,"Arbusto com 1,1m. Corola branca passando a rósea. Estames com filetes róseos e anteras amarelas. Folhas discolores. Campo rupestre quartzito",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Mariana","Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,NA,NA,"33524","auto","2010","02",NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-06 09:56:27-03","UFOP","OUPR","22150","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Messias, M.C.T.B.; Silva, J.L. & Scalon, V.R.","2204","2008","09","26",NA,"Brasil",NA,NA,"Em campo rupestre sobre quartzito. Arbusto com 3m. Flores brancas passando a rósea",NA,NA,NA,"DC.","Rezende, A.R.","Minas Gerais","Mariana","Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,NA,NA,"33524","auto","2012","04",NA,NA,"03",NA,NA,NA,NA,NA
"513","2020-03-12 10:29:19-03","UFOP","OUPR","34522","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pedrosa, L.G.","1991","2019","09","17",NA,"Brasil",NA,NA,"Arbusto, 1,5m. Corola branca, estames vermelhos. Campo rupestre.",NA,NA,NA,"DC.","Pedrosa, L.G.","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2019","09",NA,NA,"17",NA,NA,NA,NA,NA
"514","2019-11-06 09:56:27-03","UFOP","OUPR","7361","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Silva, J.L.","s.n.","1998","08","31",NA,"Brasil",NA,NA,"Campo. Arbusto",NA,NA,NA,"DC.","Rezende, A.R.","Minas Gerais","Ouro Preto","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2012","04",NA,NA,"03",NA,NA,NA,NA,NA
"515","2019-12-18 15:50:47-03","UFOP","OUPR","22009","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Coradin, L.","7274","1984","09","15",NA,"Brasil",NA,NA,"Cerrado. Relevo ondulado. Arbusto com 3m. Flores brancas",NA,NA,NA,"DC.","Rezende, A.R.","Mato Grosso","São Felix do Araguaia",NA,"-50.6693992614746","-11.6171998977661",NA,NA,NA,"290331","auto","2011","02",NA,NA,"24",NA,NA,NA,NA,NA
"516","2019-11-06 09:56:27-03","UFOP","OUPR","5488","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Magalhães-Gomes, F.M.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Rezende, A.R.","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"39093","auto","2011","02",NA,NA,"24",NA,NA,NA,NA,NA
"517","2020-10-14 10:02:59-03","FURB","FURB","38929","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Uhlmann, A.; et al.","356","2010","08","05",NA,"Brasil",NA,NA,NA,"FURB03829",NA,NA,"DC.","Goldenberg, R","Rio de Janeiro","Cachoeiras de Macacu","Área di COMPERJ.","-42.6094444","-22.4197223","30","30","FURB03829",NA,NA,"2012",NA,"-42.6094444","-22.4197223",NA,NA,NA,NA,NA,NA
