"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"44","2021-03-15 16:37:00-03","NY","NYBG","1184035","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","P. H. Labiak E.","5050","2009","01","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1459969' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184035","Magnoliophyta","Myrtales","DC.","R. Goldenberg","Minas Gerais","Francisco Sá","Localidade de Barracão. Estrada vicinal saindo de Barracão.","-43.3","-16.42","1000","NY01184035_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00924955","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","V. Assis","163","1945","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924955","Magnoliophyta","Myrtales","DC.",NA,"Minas Gerais","Santa Luzia","Fazenda da Chicaca.","-43.8514","-19.7697","1100","NY00924955_01","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","521947","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","S. A. Mori","13581","1980","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131049' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521947","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Bahia",NA,"Agua Quente. Pico das Almas, 17 km ao NW de Rio de Contas",NA,NA,"1200","NY00521947_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","629584","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley","H51320","1992","01","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131042' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629584","Magnoliophyta","Myrtales","DC.","J. F. A. Baumgratz; M. L. D. R. Souza","Bahia","Abaíra","Cachoeira das Anáguas","-41.88","-13.27","1400","NY00629584_01","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","629582","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley","H50402","1992","12","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629582","Magnoliophyta","Myrtales","DC.","J. F. A. Baumgratz; M. L. D. R. Souza","Bahia","Piata","Quebrada da Serra do Atalho","-41.83","-13.22","1600","NY00629582_01","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00924961","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. Romero","3306","1996","01","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993862' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924961","Magnoliophyta","Myrtales","DC.","R. Romero","Minas Gerais","São Roque de Minas","Trilha da Cachoeira da Casca D'Anta.","-46.522778","-20.301513",NA,"NY00924961_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00924960","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","J. N. Nakajima","762","1994","12","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993860' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924960","Magnoliophyta","Myrtales","DC.","R. Romero","Minas Gerais","São Roque de Minas","Próximo a Torre de Observação, Estrada para Sacramento, Curral de Pedras, PARNA Serra da Canastra.","-46.3656","-20.2456",NA,"NY00924960_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00924974","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","W. R. Anderson","8536","1973","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993961' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924974","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Minas Gerais",NA,"6 km by road N of Gouvêia on road to Diamantina. Serra do Espinhaço.","-43.7117","-18.4","1250","NY00924974_01","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00924963","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","H. S. Irwin","20905","1968","02","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993869' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924963","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Minas Gerais",NA,"Serra do Espinhaço, ca. 30km N. of Sêrro on road (MG 2) to Diamantina.","-43.65","-18.53","1200","NY00924963_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1688906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","A. M. V. de Carvalho","6377","1997","12","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=527612' target='other'> <mi>dwc_moreinfo</mi></a>","NY01688906","Magnoliophyta","Myrtales","DC.","R. Goldenberg","Bahia","Rio de Contas","Ca. 19 km na estrada para Pico das Almas","-41.8114","-13.5792",NA,"NY01688906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01856092","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","M. J. R. Rocha","332","2012","02","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2190327' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856092","Magnoliophyta","Myrtales","DC.","R. Goldenberg","Bahia","Rio de Contas","Pico das Almas. Trilha Pico das Almas","-41.93358","-13.5203",NA,"NY01856092_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00924978","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","H. S. Irwin","10633","1965","11","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993969' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924978","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Distrito Federal","Brasília","10 km W. of Taguatinga, on road to Brazlândia.","-48.13","-15.8","1200","NY00924978_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","521939","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","A. F. M. Glaziou","16945",NA,NA,NA,"South America","Brazil","sheet",NA,"Received July 1888 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131051' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521939","Magnoliophyta","Myrtales","DC.",NA,NA,NA,"Brasilia",NA,NA,NA,"NY00521939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","521948","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","H. S. Irwin","34041","1972","01","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131044' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521948","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 20 km E of Pirenópolis","-48.8083","-15.9236","1000","NY00521948_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00924953","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley","11385","1968","12","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993829' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924953","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Goiás",NA,"Chapada dos Veadeiros, c. 65 km. due North of Brasília.",NA,NA,NA,"NY00924953_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","521945","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R. M. Harley","15457","1974","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131048' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521945","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Bahia","Rio de Contas","Upper caldeira on slopes of the Pico das ALmas, ca. 25 km WNW of the town of Rio de Contas","-41.92","-13.53","1600","NY00521945_01","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00924969","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","G. J. Shepherd","3684","1976","11","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993884' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924969","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Goiás",NA,"Estrada São João da Aliança a Alto Paraíso, km. 80.",NA,NA,NA,"NY00924969_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00924979","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Y. E. J. Mexia","5718","1931","04","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993972' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924979","Magnoliophyta","Myrtales","DC.","P. C. Standley","Minas Gerais","Diamantina","Chácara das Bicas.","-43.571739","-17.888053","1270","NY00924979_01","1270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","521949","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","J. H. Kirkbride Jr.","5054","1982","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131045' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521949","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Distrito Federal","Brasília","Cabeceira do Córrego Jatobá","-48.1","-15.6","1240","NY00521949_01","1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1738449","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","M. K. Caddah","819","2011","02","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568219' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738449","Magnoliophyta","Myrtales","DC.","M. K. Caddah","Minas Gerais","Itutinga","Rodovia BR 265, 40 km de Lavras","-44.70452","-21.29882","950","NY01738449_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00924968","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","G. G. Hatschbach","35320","1974","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993882' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924968","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Minas Gerais","Santana do Riacho","Arredores.","-43.7142","-19.1692",NA,"NY00924968_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00924964","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","H. S. Irwin","19565","1968","02","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993872' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924964","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Minas Gerais",NA,"Serra do Itabirito, ca. 45 km S.E. of Belo Horizonte.","-43.8","-20.2","1500","NY00924964_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00924965","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","H. S. Irwin","23644","1969","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993875' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924965","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Minas Gerais","Cristália","Serra do Espinhaço, ca. 15 km west of Grão Mogol, road to Cristália.","-42.9786","-16.6349","950","NY00924965_01","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-01-28 13:11:25-03","MCN-PUC-MINAS","HPUC-MG","ANG1089","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa",NA,NA,"2002","12","09",NA,"Brasil",NA,NA,"Doação CETEC (1637).",NA,NA,NA,NA,NA,NA,NA,"Rio Corrento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-01-28 13:11:24-03","MCN-PUC-MINAS","HPUC-MG","ANG4083","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","M.Valentina W.","61",NA,NA,NA,NA,"Brasil",NA,NA,"Altura 3 m. UTM: 7755084 x; 594403 y.",NA,NA,NA,NA,"M.Valentina W.","Minas Gerais","Nova Lima",NA,"-43.966944","-20.208611","1.4",NA,"1.4",NA,NA,"43º58'01''W","20°12'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:31:24-03","UFRJ","RFA","35198","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","C.M. Vieira; W.H. Nunes; M.A. Rocha","1603","2003","03","11",NA,"Brasil",NA,NA,"Arbusto 3 m de altura. Folhas discolores. Face adaxial verde, abaxial alvacenta. frutos nigrescentes","RFA45472",NA,NA,"DC.","C.M. Vieira","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688","967",NA,"967","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-15 11:14:49-03","FUNED","FUNED-POL","4045","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Claudia Simeao",NA,"1999","12","01",NA,"Brasil",NA,NA,NA,"POL004045",NA,NA,NA,NA,"MG",NA,"Estaçao Ecologica UFMG",NA,NA,NA,"POL004045_p01 POL004045_p02 POL004045_p03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:44:36-03","EAO","IAN","118546","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Belém, RP; Mendes, JM","71","1964","12","23","Southern America","Brasil",NA,NA,NA,"IAN118546","Dicotiledônea",NA,"DC.","Goldenberg, R","Distrito Federal",NA,"Acampamento do DVO, Brasília, mata virgem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:44:36-03","EAO","IAN","139092","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Heringer, EP","10181","1965","01","08","Southern America","Brasil",NA,NA,NA,"IAN139092","Dicotiledônea",NA,"DC.","Meirelles, J","Distrito Federal","Sobradinho","Margem da rodovia.&nf;Material coletado para o Departamento de Química analisar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:44:36-03","EAO","IAN","194268","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Baumgratz, JFA; Bovini, MG; Nadruz, M; Meneguzzo, T; Jordão, LSB;","1423","2011","07","05","Southern America","Brasil",NA,NA,"Arbusto ca. 1 m alt., esciófilo, crescendo sob a pedra grande; ramos jovens e pecíolos pardacentos, os adultos cinéreos; folhas discolores: face adaxial verde, face abaxial pardacenta; inflorescência pardacenta. Frutos jovens vinosos,","IAN194268","Dicotiledônea",NA,"DC.","Baumgratz, JFA","Bahia","Abaíra","Catolés, Catolés de cima, trilha para o morro do Barbado.","-41.890278","-13.288333",NA,NA,NA,NA,NA,"-41.890278","-13.288333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:44:36-03","EAO","IAN","110491","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Belém, RP","16","1955","04","12","Southern America","Brasil",NA,NA,"Terra firme. Flores amarelas. Trepadeira.","IAN110491","Dicotiledônea",NA,"DC.","Meirelles, J","Amazonas","Manaus","Km 8 da estrada BR-17.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:44:36-03","EAO","IAN","118491","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Belém, RP","16","1955","04","12","Southern America","Brasil",NA,NA,"Terra firme. Flores amarelas. Trepadeira.","IAN118491","Dicotiledônea",NA,"DC.","Meirelles, J","Amazonas","Manaus","Km 8 da estrada BR-17.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:44:36-03","EAO","IAN","108122","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Magalhães, MG","s.n.","1958","01",NA,"Southern America","Brasil",NA,NA,NA,"IAN108122","Dicotiledônea",NA,"DC.","Meirelles, J","Minas Gerais","Betim","Serra Rola Moça.","-44.198299407959","-19.9678001403809",NA,NA,NA,"15199","auto",NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA
"77","2020-01-20 14:40:39-03","UPM","MACK","3348","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","G. Ribeiro; G. M. Moraes; B. F. S. Oliveira; N. C. Rosa","9","2016","03","19",NA,"Brasil",NA,NA,NA,"HMACK00003348-G.Ribeiro9-19/3/2016,ParqueEstadualdoJuquery,FrancodaRocha,SP,Brasil",NA,NA,"DC.",NA,"SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:20:27-03","UFBA","ALCB","73156","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Guedes, ML; Valadão, RM; Carvalho, G; Santos, JS; Alunos de Botânica III","12395","2006","04","30","Southern America","Brasil",NA,NA,"de ca . 1,5m. Folhas cartáceas, discolores, com a face abaxial com tomentos ferrugíneos. Frutos imaturos tomentosos.",NA,"Dicotyledon",NA,"DC.","Guedes, ML","Bahia","Catolés","Chapada Diamantina, Caminho para a Serra do Barbado","-41.833333","-13.283333",NA,NA,NA,NA,NA,"-41.833333","-13.283333","2006","08",NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:20:27-03","UFBA","ALCB","022854","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Brazão, JEM","204","1980","03","23","Southern America","Brasil",NA,NA,"de 2m de altura, caule cinza-escuro, botão verde. Frequência mediana.; Solo com afloramentos.",NA,"Dicotyledon",NA,"DC.","Baumgratz, JFA","Bahia","Ituaçu","Barra da Estiva.","-41.305833","-13.676944","1250",NA,"1250",NA,NA,"-41.305833","-13.676944","1982","06",NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:20:27-03","UFBA","ALCB","036907","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Saar, E; Passos Júnior, LA; Guedes, ML; Stannard, B","5385","1997","02","10","Southern America","Brasil",NA,NA,"2,0 m. Folhas cartáceas, discolores, face abaxial ferrugínea, adaxial verde. Botões ferrugíneos. Frutos imaturos verdes. Ocasional.",NA,"Dicotyledon",NA,"DC.","Baumgratz, JFA","Bahia","Caetité","Serra Geral, Caminho para Licínio de Almeida","-42.496111","-14.16","1080",NA,"1080",NA,NA,"-42.496111","-14.16","1998","05",NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:20:27-03","UFBA","ALCB","036918","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Saar, E; Passos Júnior, LA; Guedes, ML; Stannard, B; Harley, RM; Atkins, S","PCD4943","1997","02","03","Southern America","Brasil",NA,NA,"2,0 m. Folhas simples, membranáceas, discolroes, face abaxial esbranquiçada. frutos imaturos, verde. ocasional.; arenoso com afloramentos rochosos.",NA,"Dicotyledon",NA,"DC.","Baumgratz, JFA","Bahia","Rio de Contas","Chapada Diamantina, Serra do Mato Grosso","-41.889722","-13.389444","1340",NA,"1340",NA,NA,"-41.889722","-13.389444","1998","05",NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:20:27-03","UFBA","ALCB","043966","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Passos Júnior, LA; Guedes, ML; et al.","302","1999","08","07","Southern America","Brasil",NA,NA,"3,0 m. Folhas cart ceas discolores, face abaxial da folha com pelos ferruginosos ao longo das nervuras. Ocasional.; com porte arbustivo-arb¢reo médio de 7,50 m. Solo areno-argiloso.",NA,"Dicotyledon",NA,"DC.","Guedes, ML; Baumgratz, JFA","Bahia","Ibicoara","Chapada Diamantina, Fazenda Ribeirão da Serra, margem do Rio Sincor , ca. de 2 Km a Nordeste da sede","-41.283333","-13.4","900",NA,"900",NA,NA,"-41.283333","-13.4","1999","10",NA,NA,NA,NA,NA,NA,NA
