"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"95","2018-09-10 11:56:19-03","F","FMNH-SEEDPLANTS","V0108033F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108033F","V0108033F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"96","2018-09-10 11:56:26-03","F","FMNH-SEEDPLANTS","V0108034F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108034F","V0108034F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"97","2018-09-08 20:39:18-03","F","FMNH-SEEDPLANTS","V0108035F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108035F","V0108035F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"98","2018-09-08 20:38:57-03","F","FMNH-SEEDPLANTS","V0108036F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108036F","V0108036F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"99","2018-09-08 20:38:35-03","F","FMNH-SEEDPLANTS","V0108037F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108037F","V0108037F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"100","2018-09-08 20:38:12-03","F","FMNH-SEEDPLANTS","V0108038F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108038F","V0108038F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"101","2018-09-08 20:31:53-03","F","FMNH-SEEDPLANTS","V0108039F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana","schlechtendaliana","Campomanesia schlechtendaliana schlechtendaliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108039F","V0108039F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"102","2018-09-08 20:32:22-03","F","FMNH-SEEDPLANTS","V0108040F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana","schlechtendaliana","Campomanesia schlechtendaliana schlechtendaliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108040F","V0108040F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"103","2018-09-08 20:34:13-03","F","FMNH-SEEDPLANTS","V0108041F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana","schlechtendaliana","Campomanesia schlechtendaliana schlechtendaliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108041F","V0108041F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"104","2018-09-08 20:33:49-03","F","FMNH-SEEDPLANTS","V0108042F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana","schlechtendaliana","Campomanesia schlechtendaliana schlechtendaliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108042F","V0108042F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"105","2018-09-08 20:34:58-03","F","FMNH-SEEDPLANTS","V0348876F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","schlechtendaliana","schlechtendaliana","Campomanesia schlechtendaliana schlechtendaliana",NA,"RRC ID Flag","J. P. Lanna Sobrinho","661","1963","12","15","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"V0348876F","V0348876F_01 V0348876F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"661",NA,NA
"106","2020-07-23 12:15:35-03","CEPLAC","CEPEC","118687","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana",NA,"M. Sobral","G. Hatschbach","71569","2000","10","23",NA,"Brasil","Espírito Santo","ITAPEMIRIM","Região do Gomes.","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,"28626","auto","3","3",NA,NA,NA,NA,NA,NA,"30/12/2010",NA,NA,NA
"107","2020-07-23 12:15:35-03","CEPLAC","CEPEC","88267","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana",NA,"M. Ibrahim","G. Hatschbach","71566","2000","10","23",NA,"Brasil","Espírito Santo","ITAPEMIRIM","Região do Gomes.","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2011",NA,NA,NA
"108","2020-07-23 12:15:35-03","CEPLAC","CEPEC","44975","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana",NA,"M. Ibrahim","O. J. Pereira","1216","1987","10","23",NA,"Brasil","Espírito Santo","vila velha","Loteamento Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2011",NA,NA,NA
"109","2020-07-23 12:15:35-03","CEPLAC","CEPEC","70246","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana",NA,"D. Sucre","D. Sucre","10582","2003","01","08",NA,"Brasil","Rio de Janeiro","PETRÓPOLIS","Araras, Vale das Videiras.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1974",NA,NA,NA
"110","2020-02-17 11:29:56-03","UEG","HUEG","11132","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O. Berg) Nied.","Ibrahim, M.","Faria, J.E.Q.","2998","2012","11","05","Southern America","Brasil","Rio de Janeiro","Armação de Búzios","Na borda de cidade.","-41.945833","-22.8075",NA,"Arvoreta ca. 3,5m de altura, caule soltando placas, botões florais verdes, flores brancas e frutos imaturos verdes. Flor com odor adocicado.; Mata de encosta.","HUEG011132",NA,NA,NA,"23","23","-41.945833","-22.8075","2012",NA,NA,NA,NA,NA,NA,NA
"111","2019-02-27 14:02:38-03","UFSJ","HUFSJ","6608","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Faria, JEQ; Staggemeier, VG","2998","2012","11","05",NA,"Brasil","Rio de Janeiro",NA,"Na borda da cidade","-41.945833","-22.8075",NA,"Arvoreta ca. 3,5 m de altura, caule soltando placas, botões florais verdes, flores brancas e frutos imaturos verdes. Flor com odor adocicado","HUFSJ006608",NA,NA,NA,NA,NA,"-41.945833","-22.8075",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:05:14-03","UnB","UB","199062","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O. Berg) Nied.","Ibrahim, M","Faria, JEQ; Staggemeier, VG","2998","2012","11","05","Southern America","Brasil","Rio de Janeiro","Armação dos Búzios","Na borda da cidade","-41.945833","-22.8075",NA,"Arvoreta ca. 3,5 m de altura, caule soltando placas, botões florais verdes, flores brancas e frutos imaturos verdes. Flor com odor adocicado; Mata de encosta",NA,NA,NA,NA,"23","23","-41.945833","-22.8075","2012",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:05:14-03","UnB","UB","193637","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O. Berg) Nied.","Mazine-Capelo, FF","Colleta, GD","582","2011","11","07","Southern America","Brasil","São Paulo","Piratininga","Sítio Lagoa Azul, mata em volta da represa.","-49.1300010681152","-22.4099998474121",NA,"Árvore, 5 m, frutos imaturos verdes.; Floresta Estacional Semidecidual.",NA,NA,"19389","auto",NA,NA,NA,NA,"2012","08",NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:05:14-03","UnB","UB","169111","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O. Berg) Nied.",NA,"Sucre, D; et al.","10582","1974","01","07","Southern America","Brasil","Rio de Janeiro","Petrópolis","Araras, Vale das Videiras.","-43.18","-22.51",NA,"Árvore com mais ou menos 17m de altura crescendo em mata de galeria, lamina da folha na face ventral verde escuro lucida, na face dorsal verde claro fosco, cálice da mesma cor da face dorsal da folha. Corola alva, flores perfumadas.",NA,NA,NA,NA,"950","1200","-43.18","-22.51",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:05:14-03","UnB","UB","96600","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O. Berg) Nied.",NA,"Lima, HC","2915","1987","05","10","Southern America","Brasil","Espírito Santo",NA,"Estrada Rodovia do Sol, entroncamento para Marataízes, próximo a Pontal",NA,NA,NA,"Flores com cálice verde e corola alva. Frutos com polpa ácida de cheiro agradável, verde-amarelado.; Arbusto 2-5m; Restinga arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-10-03 10:04:08-03","UFSCar","SORO","7660","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","M. Sobral","Mello-Silva, R.; Salatino, A. & Santos, D.Y.A.C.","1190","1996","06","21",NA,"Brasil","Espírito Santo","Itapemirim","Estrada Marataízes-Piúma, c. 3km ao norte da ponte sobre o rio Itapemirim. Mata de restinga em solo arenoso, junto a lixão da cidade.","-40.8339004516602","-21.011100769043",NA,"Arvoreta 4m alt. Na orla da mata. Cálice verde. Corola e estames brancos. Frutos imaturos verdes.",NA,NA,"28626","auto",NA,NA,NA,NA,"2018","04",NA,NA,NA,NA,NA,NA
"117","2019-10-03 10:04:08-03","UFSCar","SORO","5185","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,NA,"582","2011","11","07",NA,"Brasil","São Paulo","Piratininga","Sítio Lagoa Azul, mata em volta da represa. Floresta Estacional Semidecidual.","-49.1300010681152","-22.4099998474121",NA,"Árvore, 5 m, frutos imaturos verdes.",NA,NA,"19389","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-22 15:47:36-03","MN","R-TIPOS","8924","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","var. schlechtendaliana","Campomanesia schlechtendaliana var. schlechtendaliana","(O. Berg) Nied.","Landrum, L.R.","Glaziou, A.F.M.","9429","1877","12","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Fazenda de Santa Cruz","-43.2075004577637","-22.9027996063232",NA,NA,"R000008924","R000008924_001","57442","auto",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,"Isosyntypus de Britoa glazioviana Kiaersk.",NA
"119","2020-08-20 20:40:23-03","UFSC","FLOR","40278","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Mattos, J.","Mattos, J.","32725","2001","09","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Cultivda no rio Jardim Britânico.","-43.2075004577637","-22.9027996063232",NA,"arbusto, 2m altura","FLOR0040278",NA,"57442","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-04 15:45:14-03","IF","SPSF","18394","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","L.R.Landrum","M.Galetti","109","1994","03","11","América do Sul","Brasil","SP","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"34059","auto",NA,NA,NA,NA,"1995","01","30","Magnoliopsida",NA,NA,NA,NA
"121","2021-02-08 12:43:48-03","UFRGS","ICN","067248","S","Plantae","Dicotyledon",NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Mattos, J","Brack, P","s.n.","1985","08","01","América do Sul","Brasil","SP","Registro",NA,"-47.8400001525879","-24.4799995422363",NA,"Arvore; Beira de estrada",NA,NA,"25922","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-21 10:11:13-03","IBt","SP","111381","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Mattos, J","13635","1966","04","14",NA,"Brasil","São Paulo",NA,"Cultivada no Instituto Agronômico de Campinas.",NA,NA,NA,"Arbusto ca. 3m alt., frutos maduros esverdeados, ca. 8-22mm de diam.","SP056419","SP056419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 10:11:13-03","IBt","SP","266488","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(O.Berg) Landrum","Kawasaki, ML","Zezé","s.n.","1938","10","16",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,"Arbusto. Praia.","SP056417","SP056417","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:11:13-03","IBt","SP","315599","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Sucre, D; et al.","10582","1974","01","06",NA,"Brasil","Rio de Janeiro","Petrópolis","Araras, Vale das Videiras.","-43.1786003112793","-22.5049991607666",NA,"Árvore ca. 17m alt., crescendo em mata de galeria, lamina da folha na face venral verde-escuro lucida, na face dorsal verde-claro fosco, cálice da mesma cor da face dorsal da folha, corola alva, flores perfumadas.","SP056412","SP056412","36524","auto","950","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:11:13-03","IBt","SP","370889","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","schlechtendaliana","Campomanesia schlechtendaliana schlechtendaliana","(O.Berg) Nied.","Souza, MC","Braga, JMA; et al.","7367","2004","01","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Prainha. -rea de proteção ambiental da Prainha, subida para o topo do morro da Boa Vista.","-43.2075004577637","-22.9027996063232",NA,"Árvore ca. 10m alt., caule de aspecto escamoso, soltando em pequenas placas polimorfas. Ramos marrons e de aspecto fibroso. Folhas membranáceas, imaculadas na face adaxial, nervuras branco-esverdeadas na face abaxial. Frutos imaturos ve","SP056411","SP056411","57442","auto","200","200",NA,NA,"2004","04","28",NA,NA,NA,NA,NA
"126","2019-11-21 10:11:13-03","IBt","SP","121912","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","schlechtendaliana","Campomanesia schlechtendaliana schlechtendaliana","(O.Berg) Nied.","Landrum, LR","Lanna Sobrinho, JP","661","1963","12","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca, Estrada da Vista Chinesa, km 2.","-43.2075004577637","-22.9027996063232",NA,NA,"SP056422","SP056422","57442","auto",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:11:13-03","IBt","SP","46066","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(O.Berg) Landrum","Landrum, LR","Clemente, AM","s.n.","1942","01","24",NA,"Brasil","São Paulo","Campinas","Cultivada na Fazenda Santa Elisa.","-47.060001373291","-22.8999996185303",NA,NA,"SP056420","SP056420","23900","auto",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:11:13-03","IBt","SP","74360","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana","rugosa","Campomanesia schlechtendaliana rugosa","(O.Berg) Landrum","Landrum, LR","Kuhlmann, M","3665","1955","04","28",NA,"Brasil","São Paulo","Nova Europa","Cultivada no Parque da Fazenda Itaquerê. -rvore frutifera.","-48.560001373291","-21.7700004577637",NA,NA,"SP056418","SP056418","12872","auto",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:11:13-03","IBt","SP","299213B","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Develey, P; et al.","41","1996","04",NA,NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo Arpoador (Guarauzinho)","-46.9900016784668","-24.3199996948242",NA,"Árvore 25-30m, frutos verde-claros (maritacas alimentam-se dos frutos)","SP056421","SP056421","21922","auto","20","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:11:13-03","IBt","SP","345361","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.",NA,"Zipparro, VB","1849","2000","01","13",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, Trilha do Rio, após ponto 7","-47.9199981689453","-24.3799991607666",NA,"Árvore ca. 12m alt., presença de frutos imaturos de coloração verde e cálice verde-claro, indiv. nº 41R na fenologia","SP056414","SP056414","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:11:13-03","IBt","SP","340270","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Kawasaki, ML","Zipparro, VB","1821","1999","11","11",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Rio, depois do ponto7","-47.9199981689453","-24.3799991607666",NA,"Árvore ca. 12m alt., flores brancas, perfumadas, nº 41R na fenologia","SP056413","SP056413","34059","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"132","2020-09-03 09:26:03-03","IBt","SP","307153","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Landrum, LR","Galleti, M; et al.","Saibadela109","1994","03","11",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Rio , mata, Coleção Saibadela 109","-47.9199981689453","-24.3799991607666",NA,"Árvore, muitoas frutos maduros amarelados, em álcool","SP056416","SP056416","34059","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"133","2020-09-03 09:26:03-03","IBt","SP","307154","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","schlechtendaliana",NA,"Campomanesia schlechtendaliana","(O.Berg) Nied.","Landrum, LR","Galleti, M; et al.","Saibadela113","1994","03","11",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Rio, mata, Coleção Saibadela 113","-47.9199981689453","-24.3799991607666",NA,"Árvore 20m alt., muitos frutos verdes e maduros amarelos","SP056415","SP056415","34059","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
