"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"136","2020-09-29 14:53:17-03","UFPR","UPCB","79195","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel","Mazziero, F.F.F.","2012","02","14","Mazziero, F.F.F. et al.","1000","2012","05","28","Brasil","São Paulo","Iporanga","Apiaí, Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Santana. Floresta Ombrófila Densa.","-48.693333","-24.539444","-48.693333","-24.539444",NA,NA,"UPCB0003775","UPCB0003775 UPCB0003775_1",NA,"Terrícola. Encontrada em local sombreado e úmido na trilha..",NA,"Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-09-29 14:53:17-03","UFPR","UPCB","80804","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Mazziero, F. F. F.","2013","03","27","Michelon, C.","1875","2013","03","19","Brasil","Paraná","Carambeí","Catanduva de Fora.","-50.007","-24.939","-50.007","-24.939","1056","1056","UPCB0003774","UPCB0003774 UPCB0003774_1",NA,"Terrícola em banhado, área sombreada..",NA,"Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-09-29 14:53:17-03","UFPR","UPCB","54432","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Schwartsburd, P.B.","2006","01","01","Schwartsburd, P.B.",NA,"2004","06","18","Brasil","Paraná","Candói",NA,"-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"UPCB0003762","UPCB0003762","42664","Terrestre..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-09-29 14:53:17-03","UFPR","UPCB","77904","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Smith, A.R.","2003",NA,NA,"Cunha, E.M | Barbosa, E.","40","2002","07","06","Brasil","Santa Catarina","Itaiópolis","Brusca","-49.9063987731934","-26.3363990783691",NA,NA,NA,NA,"UPCB0003769","UPCB0003769 UPCB0003769_1","51919","Terrícola na margem do rio; araucarieto..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-09-29 14:53:17-03","UFPR","UPCB","54238","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A. & Schwartsburd, P.B.","2006","01","01","Schwartsburd, P.B.","652","2005","01","25","Brasil","Paraná","São João do Triunfo","Fazenda Experimental da UFPR","-50.2971992492676","-25.6833000183105",NA,NA,"85","85","UPCB0003763","UPCB0003763","20512","Terrestre do interior da mata, frondes radiais,1,9m, pecíolo 70cm. Floresta ombrófila mista..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-09-29 14:53:17-03","UFPR","UPCB","28573","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A.","1998","09",NA,"Dittrich, V.A.O.","141","1996","05","28","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0003770","UPCB0003770","25180","Herbácea, caule decumbente de ca. 1m compr. Floresta com Araucaria..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-09-29 14:53:17-03","UFPR","UPCB","50033","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A.","2000","07",NA,"Dittrich, V.A.O.","657","2000","01","08","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"UPCB0003755","UPCB0003755","49901","Terrícola, folhas ca. 1,6m de comprimento, floresta ombrófila densa..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-09-29 14:53:17-03","UFPR","UPCB","39914","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A.","1999","11",NA,"Kozera, C.","1131","1999","07","31","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0003757","UPCB0003757","30514","Terrícola, subosque da floresta ombrófila densa de encosta..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-09-29 14:53:17-03","UFPR","UPCB","39913","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A.","1999","11",NA,"Kozera, C.","1220","1999","09","19","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0003777","UPCB0003777","30514","Terrícola, subosque da floresta ombrófila densa de encosta..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-09-29 14:53:17-03","UFPR","UPCB","39912","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A.","1999","11",NA,"Kozera, C.","1228","1999","09","19","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0003773","UPCB0003773","30514","Terrícola, subosque da floresta ombrófila densa de encosta..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-09-29 14:53:17-03","UFPR","UPCB","56574","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Schwartsburd, P.B.",NA,NA,NA,"Schwartsburd, P.B.","1073","2006","10","25","Brasil","Paraná","Francisco Beltrão","Parque Municipal Irmão Sirilo.","-53.0550003051758","-26.0811004638672",NA,NA,NA,NA,"UPCB0003759","UPCB0003759","32165","Caule ereto, terrestre do interior da mata. Elementos de Flor. Ombr. Mista e Flor. Estacional Semi-decídua..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-09-29 14:53:17-03","UFPR","UPCB","56591","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Schwartsburd, P.B.",NA,NA,NA,"Schwartsburd, P.B.","1092","2006","10","25","Brasil","Paraná","Francisco Beltrão","Parque Municipal Irmão Sirilo.","-53.0550003051758","-26.0811004638672",NA,NA,NA,NA,"UPCB0003760","UPCB0003760","32165","Terrestre do interior da mata Elementos de Flor. Ombr. Mista e Flor. Estacional Semi-decídua..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-09-29 14:53:17-03","UFPR","UPCB","60338","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Schwartsburd, P.B.","2008","04",NA,"Schwartsburd, P.B.","1315","2007","04","14","Brasil","Paraná","Curitiba","Parque Municipal Tingui.","-49.2731018066406","-25.4277992248535",NA,NA,"900","900","UPCB0003756","UPCB0003756","25180","Terrestre, interior da mata, caule reptante. Floresta ombrófila mista com Araucária e Podocarpus..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-09-29 14:53:17-03","UFPR","UPCB","60339","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Schwartsburd, P.B.","2008","04",NA,"Schwartsburd, P.B.","1360","2007","07","10","Brasil","Paraná","Curitiba","Parque Municipal Tingui.","-49.2731018066406","-25.4277992248535",NA,NA,"900","900","UPCB0003754","UPCB0003754","25180","Terrestre, interior da mata, caule ereto. Floresta ombrófila mista com Araucária e Podocarpus..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-09-29 14:53:17-03","UFPR","UPCB","71957","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Schwartsburd, P.B.","2011","01","01","Schwartsburd, P.B.","1368","2007","09","12","Brasil","Paraná","Curitiba","Parque Municipal Tingui.","-49.2731018066406","-25.4277992248535",NA,NA,"900","900","UPCB0003772","UPCB0003772","25180","Terrestre do interior da mata, caule ereto, escamas douradas, formando almofadas. Floresta ombrófila mista com Araucária e Podocarpos..","auto","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2014-06-03 09:55:00-03","MO","MOBOT","100607260","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","F. B. Matos (NY)",NA,NA,NA,"Fernando B. Matos|C. Matos|et al.","Matos 2007","2012","1","8","Brazil","Santa Catarina",NA,"São Joaquim. Snow Valley Adventure Park. Rodovia SC-438. Floresta Ombrófila Mista.","-49.8672223","-28.2330556",NA,NA,"1305.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"152","2011-09-26 13:46:00-03","MO","MOBOT","1911682","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"J. Annies","Annies 42b","1904","12",NA,"Brazil","Paraná",NA,"Villa Nova.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"Fragment",NA,NA,NA,NA,"1",NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","3374930","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","A.R. Smith",NA,NA,NA,"O.S. Ribas","Ribas 4718","2002","6","27","Brazil","Paraná",NA,"Colônia João XXIII.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-09-25 10:44:04-03","UFPE","UFP","40850","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel","Smith, AR","2003",NA,NA,"Cunha, EM; Barbosa, E","40","2002","07","06","Brasil","Santa Catarina","Itaiópolis",NA,"-49.9063987731934","-26.3363990783691",NA,NA,NA,NA,"UFP040850",NA,"51919","Terrícola. Margem do rio; araucarieto.","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","2631186","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Viveros, R. S.",NA,NA,NA,"O. Handro","670","1956","11","8","Brazil","Rio de Janeiro",NA,"Rio Funil (perto do Estado de Sao Paulo).",NA,NA,NA,NA,NA,NA,"US01923355","US01923355_01",NA,NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","2294302","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"J. A. Rohr","1053","1948","6","27","Brazil","Santa Catarina",NA,"Sertao Lagoa, Ilha de Santa Catarina",NA,NA,NA,NA,NA,NA,"US01548271","US01548271_01",NA,NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","2256697","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"L. Smith & R. Reitz","8900","1956","12","20","Brazil","Santa Catarina",NA,"19 km. from PU, Mun. Pôrto União: Pinheiral, south of Pôrto União on the road to Matos Costa (42 km)",NA,NA,NA,NA,"750","800","US01548269","US01548269_01",NA,NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","1230448","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"P. K. Dusén","3625","1904","2","4","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"US01548275","US01548275_01",NA,NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2703380","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"J. Annies","89",NA,NA,NA,"Brazil","Paraná",NA,"Filices astro- brasil, Est. Paraná",NA,NA,NA,NA,NA,NA,"US01548270","US01548270_01",NA,NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2294358","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"R. Reitz","275 *","1943","2","27","Brazil","Santa Catarina",NA,"Itacoruli, Florianpolis, Sata Catarina",NA,NA,NA,NA,NA,NA,"US01548273","US01548273_01",NA,NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","704902","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"Luderwaldt","1809","1911","8",NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US01548274","US01548274_01",NA,NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","2294451","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Viveros, R. S.",NA,NA,NA,"Rohr","4354",NA,NA,NA,"Brazil","Santa Catarina",NA,"Sertao da Lagoa.",NA,NA,NA,NA,NA,NA,"US01923332","US01923332_01",NA,NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","2294303","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"J. A. Rohr","1053","1948","6","27","Brazil","Santa Catarina",NA,"Sertao Lagoa, Ilha de Santa Catarina",NA,NA,NA,NA,NA,NA,"US01548272","US01548272_01",NA,NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","704903","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"H. Lüderwaldt","1809",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US01548268","US01548268_01",NA,NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","530650","PreservedSpecimen","Plantae","Dryopteridaceae","Dryopteris","anniesii","Dryopteris anniesii","Rosenst.",NA,NA,NA,NA,"J. Annies","Rosenstock Exsicc. 89","1904","12",NA,"Brazil","Paraná",NA,"Villa Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Number on label (89) represents Rosenstock's exsicc. number; specimens bearing this number at other herbaria represent 2 (or more) Annies collections made on different dates. Type cited in protologue without any collection date, III: Villa Nova, Lucenstrasse, im Hochwald (A. n. 42b). Annotated as not type by R.S. Viveros (2015)",NA,NA,"Polypodiales","South America - Neotropics",NA,"Possible isosyntype","Pteridophyte",NA,NA,NA,"1",NA
"166","2019-12-09 17:29:48-03","UFPR","EFC","15085","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Völtz, R.R.","2016","06","27","Blum, C.T.","2489","2016","06","17","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2395","-25.4496","-49.2395","-25.4496","905","905","EFC015085",NA,NA,"Herbácea terrícola, forma falso tronco de 10 cm alt., folhas com 1,5 m comprimento; soros amarronzados; interior da Floresta Ombrófila Mista em estágio médio. __COMMOM_NAME__: Samambaia-terrestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-25 13:52:07-03","UNIVILLE","JOI","10215","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Gasper, A. L.","2010","06","21","Moraes-Lima, T.","30","2010","06","16","Brasil","Santa Catarina","Joinville","Jardim Botânico Univille.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI010215",NA,"37150","Projeto FLORA","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-25 13:52:07-03","UNIVILLE","JOI","16462","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Gasper, A. L.","2010","05","10","Verdi, M.","4306","2010","04","09","Brasil","Santa Catarina","Rio Fortuna","Rio Indaiá.","-49.1053009033203","-28.1310997009277",NA,NA,"229","229","JOI016462",NA,"26317","; HABITO: erva terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-10-07 09:38:43-03","UEFS","HUEFS","232647","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.",NA,NA,NA,NA,"Dittrich, V.A.O.","2130","2015","04","03","Brasil","Bahia","Boa Nova","Recanto dos Pássaros, no fim da trilha ao topo da serra.","-40.123889","-14.406111","40W7'26''","14S24'22''","975","975","HUEFS0232647","HUEFS0232647",NA,"Em interior de Floresta Ombrófila Densa Montana.",NA,"Pteridophyta","Polypodiales",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA
"170","2020-07-23 12:05:01-03","CEPLAC","CEPEC","122109","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii",NA,"F. B. Matos",NA,NA,NA,"F. B. Matos","1301","2006","12","12","Brasil","Paraná","ADRIANÓPOLIS","Parque Estadual das Lauráceas.","-48.533333","-24.666667","48W32'","24S40'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"171","2020-07-23 12:05:01-03","CEPLAC","CEPEC","89323","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii",NA,"R. S. Viveros",NA,NA,NA,"G. Hatschabch","71426",NA,NA,NA,"Brasil","Espírito Santo","alfredo chaves","São Bento de Urânia.","-40.749698638916","-20.6350002288818",NA,NA,"900","900",NA,NA,"32447","<ll>dwc_commonname:</ll>","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-07 11:16:07-03","UFMG","BHCB-SL","187791","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2016","05",NA,"Dittrich, VAO; Souza, AM","2130","2015","04","03","Brasil","Bahia","Boa Nova","Recanto dos Pássaros, No fim da trilha ao topo da serra.","-40.123889","-14.406111","-40.123889","-14.406111","975","975",NA,NA,NA,"Terrícola. Em interior de Floresta Ombrófila Densa Montana.",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-07 11:16:07-03","UFMG","BHCB-SL","91533","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2009","04",NA,"Salino, A; et al.;","10120","2005","03","22","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo caverna do Diabo. Trilha do Araçá e trilha do Rolado.Floresta Ombrófila Densa Sub-montana","-48.467139","-24.636944","-48.467139","-24.636944","400","400",NA,NA,NA,"Terrestre no interior de mata, à beira de trilha.Caule ereto.",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-07 11:16:07-03","UFMG","BHCB-SL","91632","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2005","03",NA,"Salino, A; Almeida, TE; Soares, PG; Farato, AG; Sampaio, D; Carboni, M; Fernandez, RR; Rod","10219","2005","03","25","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha da Água Grande ou Trilha da Ressurgência.","-48.396389","-24.6275","-48.396389","-24.6275","400","400",NA,NA,NA,"Terrestre, no interior da mata, em local mais preservado. Beira de trilha. Caule ereto.",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-01-12 15:23:55-03","UFMG","BHCB-SL","69386","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2000","10",NA,"Luederwaldt, H","s.n.","1911","08",NA,"Brasil","Santa Catarina","Harmonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-07 11:16:07-03","UFMG","BHCB-SL","165287","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Viveros, RS","2015","11",NA,"Dittrich, VAO; Miranda, VFO; Mittelstaedt, CA; Souto, AN; Santos, MVG","1365","2005","09","18","Brasil","São Paulo","Mogi das Cruzes","Parque Natural Municipal da Serra do Itapeti","-46.193889","-23.4875","-46.193889","-23.4875","880","880",NA,NA,NA,"Terrícola próximo a riacho na Floresta Ombrófila Densa Montana",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-01-12 15:23:55-03","UFMG","BHCB-SL","148623","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2010","04","19","Verdi, M; Klettenberg, DH; Klemenz, G","3151","2009","11","23","Brasil","Santa Catarina","Morro Grande","Três Barras, erva terrícola; Floresta Ombrófila Densa","-49.77","-28.71","-49.77","-28.71","311","311",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-01-12 15:23:55-03","UFMG","BHCB-SL","57733","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2001","03",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6315","2001","03","09","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal; nas trilhas da Estaç","-44.367722","-22.806528","-44.367722","-22.806528","1350","1350","BHCB000724","BHCB000724",NA,"Caule decumbente; Terrestre na borda de floresta.",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-07 11:16:07-03","UFMG","BHCB-SL","80952","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Megale, ME; Salino, A","2009","04",NA,"Salino, A; et al.;","8425","2003","04","15","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha da Caçadinha, com início na estrada do Carmo","-48.419167","-24.2775","-48.419167","-24.2775",NA,NA,NA,NA,NA,"Vegetação Secundária de Floresta Ombrófila Densa Alto Montana.Terrestre.Caule ereto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-07 11:16:07-03","UFMG","BHCB-SL","111817","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2012","10",NA,"Wasum, R; Scur, L; Sartori, M","3727","2006","04","30","Brasil","Paraná","Dorizon","próximo ao Hotel das Águas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Interior da mata primária",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-07 11:16:07-03","UFMG","BHCB-SL","124561","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2009","02",NA,"Santos, EM; Gasper, AL de; Brogni, E","933","2007","12","12","Brasil","Santa Catarina","Irineópolis","Comunidade Rio Vermelho","71.393583","-52.563333","71.393583","-52.563333","820","820",NA,NA,NA,"Sub-bosque. Floresta em estágio avançado de regeneração.",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-07 11:16:07-03","UFMG","BHCB-SL","50093","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2000","01",NA,"Kozera, OP; Kozera, C","1220","1999","09","19","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"30514","terrícola, subosque da floresta ombrófila densa de encosta.","auto",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-07 11:16:07-03","UFMG","BHCB-SL","50094","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Salino, A","2000","01",NA,"Kozera, OP; Kozera, C","1228","1999","09","19","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"30514","Terrícola, subosque da floresta ombrófila densa de encosta","auto",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-07 11:16:07-03","UFMG","BHCB-SL","114521","PreservedSpecimen","Plantae","Dryopteridaceae","Ctenitis","anniesii","Ctenitis anniesii","(Rosenst.) Copel.","Gasper, AL de","2007","11","01","Gasper, AL de","852","2007","10","28","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra de Itajaí","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,NA,"34291","terrícola em borda da mata","auto",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
