"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"287","2021-03-01 16:31:42-03","UNICAMP","UEC","189141","S","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Pirani, FR; et al.","1988","01","08",NA,"Brazil",NA,NA,"Ervas heliófilas. Flores azul-arroxeadas, sépalas verdes.","UEC113497","Magnoliopsida",NA,"(Aubl.) Maguire & B.M. Boom","CFCR11692","Minas Gerais","Rodovia Datas- Serro. Morro do coco.","UEC113497","-43.683333","-18.433333","Calió, MFA","Datas","1300","1330","-43.683333","-18.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-01 16:31:42-03","UNICAMP","UEC","189132","S","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Harley, RM; Pirani, JR; Stannard, BL; Cordeiro, I; Kameyama, C","1987","02","21",NA,"Brazil",NA,NA,"Ervas eretas, flores alvas.; Campo rupestre, no campo.","UEC113507","Magnoliopsida",NA,"(Aubl.) Maguire & B.M. Boom","24610","Bahia","Perto do Pico das Almas, em local chamado Queiroz ca. 1400m alt.","UEC113507","-41.8114013671875","-13.5789003372192","Calió, MFA","Rio de Contas",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"289","2021-03-01 16:31:42-03","UNICAMP","UEC","189113","S","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Stannard, BL; Mamede, MCH; Giulietti, AM; Harley, RM","1984","11","22",NA,"Brazil",NA,NA,"Erva até 50cm, flores lilases.; Solo brejoso","UEC113524","Magnoliopsida",NA,"(Aubl.) Maguire & B.M. Boom","CFCR6290","Minas Gerais","Serra do Cabral. Bocaina.","UEC113524","-44.1721992492676","-17.7574996948242","Calió, MFA","Joaquim Felício",NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:28:59-03","MBM","MBM","15153","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM015153",NA,NA,"(Aubl.) Maguire & B.M. Rose","24355","Mato Grosso","Cachoeirão","MBM015153",NA,NA,"Guimarães, O.","Terenos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:28:59-03","MBM","MBM","161523","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM161523",NA,NA,"(Aubl.) Maguire & B.M. Rose","53853","Goiás","Rod. GO-118, km 20-25 ao norte de São João da Aliança","MBM161523",NA,NA,"Guimarães, O.","São João da Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:28:59-03","MBM","MBM","186851","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Kirkibride Jr.; J.H.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM186851",NA,NA,"(Aubl.) Maguire & B.M. Rose","5256","Distrito Federal","Cabeceira Comprida","MBM186851",NA,NA,"Smith, S.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:28:59-03","MBM","MBM","220611","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM220611",NA,NA,"(Aubl.) Maguire & B.M. Rose","66588","Mato Grosso","Rod. BR-163, ca. 3km S do Rio Piqui","MBM220611",NA,NA,"Guimarães, O.","Sonora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:28:59-03","MBM","MBM","22929","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM022929",NA,NA,"(Aubl.) Maguire & B.M. Rose","25282","Mato Grosso","Rod. BR-163","MBM022929",NA,NA,"Maas, P.J.M.","Sidrolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:28:59-03","MBM","MBM","22932","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM022932",NA,NA,"(Aubl.) Maguire & B.M. Rose","24641","Mato Grosso","Rod. BR-167","MBM022932",NA,NA,"Guimarães, O.","Rio Brilhante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:28:59-03","MBM","MBM","22939","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM022939",NA,NA,"(Aubl.) Maguire & B.M. Rose","26045","Mato Grosso","Santa Fé","MBM022939",NA,NA,"Maas, P.J.M.","Sidrolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:28:59-03","MBM","MBM","251242","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","2000","02","20","Southern America","Brazil",NA,NA,NA,"MBM251242",NA,NA,"(Aubl.) Maguire & B.M. Rose","70465","Goiás","Corrente","MBM251242",NA,NA,"Guimarães, O.","São João da Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:28:59-03","MBM","MBM","265083","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Gutiérrez, E.; et al.; et al.","1994","05","11","Southern America","Bolivia",NA,NA,NA,"MBM265083",NA,NA,"(Aubl.) Maguire & B.M. Rose","873",NA,NA,"MBM265083",NA,NA,"Maas, J.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:28:59-03","MBM","MBM","62542","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM062542",NA,NA,"(Aubl.) Maguire & B.M. Rose","42133","Bahia","Rod. BR-020, 110km O de Barreiras","MBM062542",NA,NA,"Maas, P.J.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:28:59-03","MBM","MBM","151472","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Harley, R.M.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM151472",NA,NA,"(Aubl.) Maguire & B.M. Rose","25990","Bahia","Pico das Almas","MBM151472","-41.8114013671875","-13.5789003372192","Maas, P.J.M.","Rio de Contas",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:28:59-03","MBM","MBM","30499","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.; Koczicki, C.; Koczicki, C.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM030499",NA,NA,"(Aubl.) Maguire & B.M. Rose","33339","Goiás","Rio Bom Sucesso","MBM030499","-51.7144012451172","-17.8813991546631","Maas, P.J.M.","Jataí",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:28:59-03","MBM","MBM","55201","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM055201",NA,NA,"(Aubl.) Maguire & B.M. Rose","39023","Goiás","Nova Vista","MBM055201","-46.3694000244141","-14.0930995941162","Maas, P.J.M.","Posse",NA,NA,NA,NA,NA,NA,"55730","auto",NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:28:59-03","MBM","MBM","37903","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.","1975","02","15","Southern America","Brazil",NA,NA,NA,"MBM037903",NA,NA,"(Aubl.) Maguire & B.M. Rose","34888","Mato Grosso","Ribeirão Claro","MBM037903","-53.2153015136719","-17.3146991729736","Guimarães, O.","Alto Araguaia",NA,NA,NA,NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:28:59-03","MBM","MBM","243078","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hashimoto, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM243078",NA,NA,"(Aubl.) Maguire & B.M. Rose","12671","Mato Grosso do Sul","Fazenda ALN","MBM243078","-54.8293991088867","-19.8316993713379","Cordeiro, I.","Corguinho",NA,NA,NA,NA,NA,NA,"56513","auto",NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:28:59-03","MBM","MBM","23128","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.","1972","01","17","Southern America","Brazil",NA,NA,NA,"MBM023128",NA,NA,"(Aubl.) Maguire & B.M. Rose","28757","Minas Gerais","Serra do Cipó",NA,"-43.7449989318848","-19.513599395752","Guimarães, O.","Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:28:59-03","MBM","MBM","10818","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.","1968","03","14","Southern America","Brazil",NA,NA,NA,"MBM010818",NA,NA,"(Aubl.) Maguire & B.M. Rose","18721","Paraná","Tamanduá","MBM010818","-49.6356010437012","-25.5839004516602","Guimarães, O.","Balsa Nova",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:28:59-03","MBM","MBM","42357","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042357",NA,NA,"(Aubl.) Maguire & B.M. Rose","653","Paraná","Rio Tibagi","MBM042357","-50.5842018127441","-25.0238990783691","Brade, E.C.","Ipiranga",NA,NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:28:59-03","MBM","MBM","151475","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Harley, R.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM151475",NA,NA,"(Aubl.) Maguire & B.M. Rose","26256","Bahia","Pico das Almas","MBM151475","-41.8114013671875","-13.5789003372192","Maas, P.J.M.","Rio de Contas",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"309","2020-12-21 16:28:59-03","MBM","MBM","42358","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042358",NA,NA,"(Aubl.) Maguire & B.M. Rose","11252","Paraná","Rodovia do Café, Rio Tibagi","MBM042358","-50.0064010620117","-25.4293994903564","Smith, S.F.; L.B.","Palmeira",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"310","2016-08-19 10:53:09-03","MNHN","RECOLNAT_MNHN_P","P00746526","PreservedSpecimen",NA,"Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Saint-Hilaire, A. de","1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746526' target='other'> <mi>dwc_moreinfo</mi></a>","P00746526",NA,NA,"(Aubl.) Griseb.",NA,"Minas Gerais","Province de Minas Geraes","P00746526_01",NA,NA,"Cobb & Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 562",NA
"311","2015-09-04 14:07:31-03","MNHN","RECOLNAT_MNHN_P","P04014031","PreservedSpecimen",NA,"Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Ratter, J.A.|Fonsêca, S.G.","1976","4","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04014031' target='other'> <mi>dwc_moreinfo</mi></a>","P04014031",NA,NA,"(Aubl.) Griseb.",NA,"Distrito Federal","Fazenda Água Limpa (Universidade of Brasília field station), near Vargem Bonita, Ca 18 km SSW of Brasília TV tower","P04014031_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2947",NA
"312","2018-02-15 13:41:35-02","MNHN","RECOLNAT_MNHN_P","P00229028","PreservedSpecimen",NA,"Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Bordenave, B.","1994","6","27",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00229028' target='other'> <mi>dwc_moreinfo</mi></a>","P00229028",NA,NA,"(Aubl.) Griseb.",NA,NA,"Bac de Roura. Région de Cayenne.","P00229028_01","-52.31667","4.75","Bordenave",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1072",NA
"313","2015-09-04 14:12:40-03","MNHN","RECOLNAT_MNHN_P","P00746521","PreservedSpecimen",NA,"Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Saint-Hilaire, A. de","1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746521' target='other'> <mi>dwc_moreinfo</mi></a>","P00746521",NA,NA,"(Aubl.) Griseb.",NA,"Minas Gerais","Province de Minas Geraes","P00746521_01",NA,NA,"Cobb & Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1791 bis",NA
"314","2016-08-19 16:06:55-03","MNHN","RECOLNAT_MNHN_P","P00746523","PreservedSpecimen",NA,"Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Saint-Hilaire, A. de","1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746523' target='other'> <mi>dwc_moreinfo</mi></a>","P00746523",NA,NA,"(Aubl.) Griseb.",NA,"São Paulo","Province de Saint-Paul","P00746523_01",NA,NA,"Cobb & Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1327",NA
"315","2016-08-19 16:14:01-03","MNHN","RECOLNAT_MNHN_P","P00746524","PreservedSpecimen",NA,"Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Saint-Hilaire, A. de","1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746524' target='other'> <mi>dwc_moreinfo</mi></a>","P00746524",NA,NA,"(Aubl.) Griseb.",NA,"Minas Gerais","Province de Minas Geraes","P00746524_01",NA,NA,"Cobb & Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1693",NA
"316","2016-08-19 16:19:25-03","MNHN","RECOLNAT_MNHN_P","P00746525","PreservedSpecimen",NA,"Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Saint-Hilaire, A. de","1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746525' target='other'> <mi>dwc_moreinfo</mi></a>","P00746525",NA,NA,"(Aubl.) Griseb.",NA,"Minas Gerais","Province de Minas Geraes","P00746525_01",NA,NA,"Cobb & Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 476",NA
"317","2015-09-04 14:07:31-03","MNHN","RECOLNAT_MNHN_P","P04014029","PreservedSpecimen",NA,"Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Granville, J.J.|Acevedo, P.|Hollenberg, L.|Boyer, A.","1993","8","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04014029' target='other'> <mi>dwc_moreinfo</mi></a>","P04014029",NA,NA,"(Aubl.) Griseb.",NA,"Amapá","Inselberg Talouakem. Massif des Tumuc-Humac","P04014029_01","-54.75","-2.48333",NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12188",NA
"318","2015-09-04 14:12:55-03","MNHN","RECOLNAT_MNHN_P","P03993989","PreservedSpecimen",NA,"Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Prance, G.T.|Maas, P.J.M.|Monteiro, O.P.|Steward, W.C.|Ramos, J.F.|Coelho, D.F.|Atchley, A.A.|Woolcott, D.B.|Pinheiro, W.S.","1971","6","29",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03993989' target='other'> <mi>dwc_moreinfo</mi></a>","P03993989",NA,NA,"(Aubl.) Maguire & B.M.Boom",NA,"Amazonas","Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20 km","P03993989_01",NA,NA,"Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13768",NA
"319","2020-10-01 14:20:56-03","JBB","HEPH","23642","S","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Chacon, RG; Azevedo, INC de","2008","01","31","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","(Aubl.) Griseb.","264","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - campo após a Área de lazer",NA,"-47.9296989440918","-15.7797002792358","Oliveira, MS","Brasília",NA,NA,NA,NA,"2008",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"320","2020-10-01 14:20:56-03","JBB","HEPH","13980","S","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Oliveira, RC","1998","03","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","(Aubl.) Maguire & B.M.Boom","1005","Maranhão","Agrovila Nova de Carli Área de Monitoramento Ambiental 4",NA,"-46.083333","-7.583333","Siqueira, GB","Balsas","300","300","-46.083333","-7.583333","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-10-01 14:20:56-03","JBB","HEPH","6966","S","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Salles, AEH","1989","04","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","(Aubl.) Maguire & B.M.Boom","1597","Goiás","Chapada dos Veadeiros-GO.",NA,"-47.5099983215332","-14.1324996948242","Guimarães, EF","Alto Paraíso de Goiás",NA,NA,NA,NA,"2000",NA,"44724","auto",NA,NA,NA,NA,NA,NA
"322","2020-10-01 14:20:56-03","JBB","HEPH","12763","S","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Oliveira, RC","1996","11","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","(Aubl.) Maguire & B.M.Boom","468","Maranhão","Projeto Geral de Balsas Lote 16 área recém queimada",NA,"-46.0355987548828","-7.53249979019165","Siqueira, GB","Balsas",NA,NA,NA,NA,"2012",NA,"222094","auto",NA,NA,NA,NA,NA,NA
"323","2020-12-11 11:36:38-03","UFMG","BHCB","76565","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hatschbach, G","2000","02","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Griseb.","70465","Goiás",NA,NA,NA,NA,NA,"São João da Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-11 11:36:38-03","UFMG","BHCB","76448","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hatschbach, G","1987","03","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Griseb.","51085","Minas Gerais",NA,NA,"-43.6557998657227","-18.4456005096436",NA,"Datas",NA,NA,NA,NA,NA,NA,"23532","auto",NA,NA,NA,NA,NA,NA
"325","2020-12-11 11:36:38-03","UFMG","BHCB","62441","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Barreto, HLM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Griseb.","9403","Minas Gerais",NA,NA,"-43.6002998352051","-18.2493991851807",NA,"Diamantina",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"326","2020-12-11 11:36:38-03","UFMG","BHCB","5379","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Zappi, DC; et al.","1986","01","28","Southern America","Brasil",NA,NA,"Campo arenoso;flores roxas;",NA,"Dicotyledon",NA,"(Aubl.) Griseb.","s.n.","Minas Gerais",NA,NA,"-43.6002998352051","-18.2493991851807",NA,"Diamantina",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"327","2020-12-11 11:36:38-03","UFMG","BHCB","62440","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Barreto, HLM; Markgraf, F",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Aubl.) Griseb.","12108","Minas Gerais",NA,NA,"-42.8897018432617","-16.5594005584717",NA,"Grão Mogol",NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:19:08-03","UFPR","UPCB","39446","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Silva, M.A.da","1997","12","03",NA,"Brasil",NA,NA,"Erva isolada ereta ca. 20cm, flores com corola branca e cálice verde. Vereda/brejo. Relevo plano. Alt. 720m..",NA,NA,NA,"(Aubl.) Maguire & Boom","3690","Minas Gerais","Parque Nacional Grande Sertão Veredas, próximo Faz. Carinhanha, 15°10'24S 45°46'00W",NA,"-45.766667","-15.173333","Calió, M.F. & Lepis, K.B.","Formoso",NA,NA,"-45.766667","-15.173333","2004","02",NA,NA,"11",NA,NA,NA,NA,NA
"329","2020-05-25 15:13:54-03","FSU","FSU","000077944","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","M. Stieber, E.Y. T. Lee, W. R. Anderson, H. S. Irwin",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"(Aubl.) Griseb.& B.M.Boom","34170",NA,NA,NA,"-53.09728997","-10.78430668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2011-07-16 10:55:00-03","MO","MOBOT","100392092","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Joaquina Albán C.|Robin B. Foster","1992","6","15","South America","Peru",NA,NA,NA,NA,NA,NA,"(Aubl.) Griseb.","Albán Castillo 7010","Madre de Dios","Rio Heath, Santuario nacional de las Pampas del Heath. Lado este de la pampa, 3-4 km oeste del rio, camino del REfugio Juliaca, hasta el bosque de galeria y campamento Aguas Claras",NA,"-68.8833333","-12.95",NA,"Tambopata","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"331","2013-10-16 05:39:00-03","MO","MOBOT","100392089","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hamilton Beltrán|Robin B. Foster|Rafael, A.|Mónica Arakaki|Julio Bustamante|Frias, V.|G. Nuñez|Brehaut, I.|Rocío Rojas|D. Castro|Joaquín Racua","1996","6","18","South America","Peru",NA,NA,NA,NA,NA,NA,"(Aubl.) Griseb.","Beltrán 2126","Madre de Dios","Rio Heath. Santuario Nacional Pampas del Heath. Refugio Juliaca",NA,"-68.8833333","-12.95",NA,"Tambopata","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"332","2008-05-27 22:02:00-03","MO","MOBOT","1721700","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Marielos Peña","1991","5","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Aubl.) Griseb.","Peña 242","Santa Cruz",NA,NA,"-60.8","-13.65",NA,"Velasco","200.00000000","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2015-08-13 05:50:00-03","MO","MOBOT","2789998","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","R.M. Harley|Renato de Mello-Silva|I. Cordeiro|Lucia Rossi","1988",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Aubl.) Griseb.","Harley 26256","Bahia","Rio de Contas. Pico das Almas. Vertente leste. Campo do Queiroz.",NA,"-41.95","-13.53333","Maas, P.J.M., V.",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2015-08-13 05:50:00-03","MO","MOBOT","2788562","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","R.M. Harley|et al.","1988",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Aubl.) Griseb.","Harley 25990","Bahia","Rio de Contas. Pico das Almas. Vertente leste. Campo do Queiroz. Campo arenoso com afloramento de rocha conglomerada.",NA,"-41.95","-13.53333","Maas, P.J.M., V.",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2010-09-27 11:23:00-03","MO","MOBOT","100306861","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Tim McDowell","1991","6","16","South America","Guyana",NA,NA,NA,NA,NA,NA,"(Aubl.) Griseb.","McDowell 4593",NA,"Cuyuni-Mazaruni. E of Arabaru Creek; Kobadai Savanna.",NA,"-60.65","5.45","P.J.M. & H. Maas",NA,"488.00000000","503.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
