"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount"
"202","2021-02-11 17:20:21-03","UFPR","UPCB","10706","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.J.","1979","01","01","Hatschbach, G.","1979","01","18","Brasil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"Arbusto ramoso, 1,8m, flor violeta. Campo, junto afloramentos de arenito..","41941",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"203","2021-02-11 17:20:21-03","UFPR","UPCB","10807","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.J.","1979","01","01","Hatschbach, G.","1978","11","22","Brasil","Paraná","Rio Branco do Sul","Itarerama","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Arbusto, 3m, flor violeta. Orla de mata, junto a pequeno campo..","41817",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA
"204","2021-02-11 17:20:21-03","UFPR","UPCB","42461","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S., Goldenberg, R. & Guimarães, P.J.F.","2008","01","01","Cervi, A.C.","1997","11","11","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Arbusto ca. 2m, flores roxas. Parte superior dos arenitos..","6406",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"205","2021-02-11 17:20:21-03","UFPR","UPCB","59673","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Goldenberg, R.","2007","01","01","Wasum, R.","2006","05","01","Brasil","Paraná","Lapa","Pedra da Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"800","800",NA,NA,"Orla da mata, entre os rochedos..","3797a",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"206","2021-02-11 17:20:21-03","UFPR","UPCB","59674","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Goldenberg, R.","2007","01","01","Wasum, R.","2006","01","18","Brasil","Paraná","Lapa","Pedra da Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"850","850",NA,NA,"Orla da mata..","3426",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"207","2021-02-11 17:20:21-03","UFPR","UPCB","18797","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Guimarães, O.A.","1991","08",NA,"Barbola, I.F.","1991","01","06","Brasil","Paraná","Lapa","Reserva Florestal Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"Arbusto. Campo, solo seco..",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"208","2021-02-11 17:20:21-03","UFPR","UPCB","63792","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2008","03",NA,"Meyer, F.S.","2008","03","02","Brasil","Paraná","Balsa Nova","São Luiz do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,"1100","1100",NA,NA,"Arbusto ca. 1,3m, em áreas com afloramentos de rocha em meio ao campo, frequente..","594",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"209","2021-02-11 17:20:21-03","UFPR","UPCB","63793","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2008","03",NA,"Meyer, F.S.","2008","03","02","Brasil","Paraná","Balsa Nova","São Luiz do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"Arbusto ca. 2,5m, em áreas com afloramentos de rocha em meio ao campo, frequente..","595",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"210","2021-02-11 17:20:21-03","UFPR","UPCB","34665","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Goldenberg, R.","2001","01","01","Fernandes, H.M.","1997","12","05","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Arbusto de ± 60 cm, flor violácea. Borda de mata nebular e na beira de um rio, 1200 m de altitude..","62",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"211","2021-02-11 17:20:21-03","UFPR","UPCB","37270","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Goldenberg, R.","1999","01","01","Klein, E.F.","1999","02","13","Brasil","Paraná","Campo Largo","Serra de São Luiz do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,NA,"Planta arbustiva, flores púrpuras, sem perfume, com tricoma nas folhas e botões florais..","1",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"212","2021-02-11 17:20:21-03","UFPR","UPCB","88168","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana","Cogn.","Meyer, F.S.","2016",NA,NA,"Meyer, F.S. | Simão, C.","2013","12","11","Brasil","Paraná","Campo Largo","Estrada dos arredores do Morro do Canal","-43.575361","-19.342049","-43.575361","-19.342049",NA,NA,"UPCB0029212","UPCB0029212 UPCB0029212_1","Arbusto ca. 4 m alt., coletado em orla de Floresta Ombrófila Mista. Flores 5 meras, com pétalas roxas..","1767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:20:23-03","UFPR","UPCB","88167","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","hieronymi","Tibouchina hieronymi","Cogn.","Meyer, F.S.","2016","02",NA,"Meyer, F.S. | Reginato, M.","2016","01","05","Brasil","Santa Catarina","Urubici","Campo do Rio dos Bugres, trecho antes da bifurcação entre o caminho que segue para o Campo dos Padres e Cachoeira dos Bugres","-49.461683","-27.987484","-49.461683","-27.987484",NA,NA,"UPCB0029211","UPCB0029211","Arbusto 1-2 m alt., flores 4-5 meras, frequente. Coletado em Floresta Ombrófila Mista Altomontana..","2146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-06 15:46:00-03","MO","MOBOT","101202449","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham.) P.J.F. Guim. & Michelang.","fide Guimarães et al.",NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil","São Paulo",NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow 4211","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","1"
"215","2018-06-22 05:25:00-03","MO","MOBOT","2478688","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.",NA,NA,NA,NA,"Pe. Raulino Reitz","1949","1","3","Brazil","Santa Catarina",NA,"São Joaquim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 3338","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","3176289","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","G. Hatschbach",NA,NA,NA,"R. Kummrow","1981","3","18","Brazil","Paraná",NA,"Serra do Puruna (mun. Balsa Nova).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow 1503","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","3259636","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","G. Hatschbach",NA,NA,NA,"R. Kummrow","1982","9","15","Brazil","Paraná",NA,"Serra do Araçatuba (mun. Guaratuba).",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,"Kummrow 2022","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2014-12-04 19:15:00-02","MO","MOBOT","3273844","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","J.J. Wurdack",NA,NA,NA,"J. Cordeiro|C.B. Poliquesi","1992",NA,NA,"Brazil",NA,NA,"Serra do Iquererim Mun. Campo ALegre Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cordeiro 911","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2012-04-26 09:27:00-03","MO","MOBOT","3274017","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.",NA,NA,NA,NA,"Gert G. Hatschbach","1978","11","22","Brazil","Mato Grosso do Sul",NA,"Itarerama. Mun. rio branco do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 41817","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"220","2008-05-27 22:02:00-03","MO","MOBOT","3274160","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","J.j Wurdack",NA,NA,NA,"Gert G. Hatschbach","1979",NA,NA,"Brazil","Paraná",NA,"Gruta de Menge Mun. lapa. Campo. junto afloramentos de arenito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 41041","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2008-05-27 22:02:00-03","MO","MOBOT","3274234","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","J. Wurdack",NA,NA,NA,"Gert G. Hatschbach","1970",NA,NA,"Brazil","Paraná",NA,"Serra Marumbi, Pico Olimpo mun. Morretop.",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"Hatschbach 25382","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2009-07-09 17:06:00-03","MO","MOBOT","3274340","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","D. Legrand",NA,NA,NA,"Gert G. Hatschbach","1967",NA,NA,"Brazil","Paraná",NA,"Passodo Pupo Mun. P. Grossa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 18015","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2010-01-29 13:42:00-02","MO","MOBOT","3271189","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","hieronymi","Tibouchina hieronymi","Cogn.","V. Norlind",NA,NA,NA,"Per Dusén","1915",NA,NA,"Brazil","Paraná",NA,"Villa Velha in campo rupestri.",NA,NA,NA,NA,"875.00000000",NA,NA,NA,NA,"Dusén s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2015-10-22 10:03:04-02","UNIOESTE","UNOP","52","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Meyer, F.S.","2013",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Torres, M.; Canestraro, B.K.; Torres, M.","2012","02","18","Brasil","Paraná","Campo Largo","São Luís do Purunã, paredão próximo ao pedágio","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,NA,"Arbusto, 2 m, flores lilases. Paredão da Escarpa Devoniana.","891",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"225","2020-08-31 09:07:16-03","INPA","INPA","141561","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Sobral, MEG","1986",NA,NA,"Sobral, MEG","1986","01",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Desfiladeiro do Funil, Desfiladeiro do Funil, Bom Jardim da Serra.","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"INPA0141561","INPA0141561 INPA0141561_e",NA,"4809","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","32577","auto",NA,NA,NA,NA
"226","2020-08-31 09:07:16-03","INPA","INPA","109898","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Hatschbach, GG","1982",NA,NA,"Kummrow, R","1982","09","15","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"1350","1350","INPA0109898","INPA0109898 INPA0109898_e",NA,"2022","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","41937","auto",NA,NA,NA,NA
"227","2021-01-09 21:48:38-03","UNICENTRO","HUCO","3329","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia",NA,"Oliveira, A.A.","2010","10","13","Korte, A.; Kniess, A.; Kniess, A.","2010","02","05","Brasil","Santa Catarina","Santa Terezinha","Nova Esperança","-50.0080986022949","-26.778600692749",NA,NA,NA,NA,"HUCO003329",NA,"Florística IFFSC 797/L/1, Lat.: 26° 43' 49 S; Log.: 49° 57' 02 O; Altitude: 535 m, FURB 30242; Arbusto, 3 metros, flor rosa, estádio de sucessão médio de regeneração; Ecótono de Floresta Ombrófila Densa e Floresta Ombrófila Mista;","1712",NA,NA,NA,NA,NA,"30684","auto",NA,NA,NA,NA
"228","2020-12-28 10:31:31-03","ICAUFMG","MCCA","1579","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","IGLESIAS, D.T.","2017","09","05",NA,"2017","08","19","Brasil","Minas Gerais","Grão Mogol","Trilha do Barão","-42.8897018432617","-16.5594005584717","-428997222.0","-165130556.0","1117","1117","MCCA01635","MCCA01635",NA,"41",NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA
"229","2021-01-26 14:12:42-03","CPACT","ECT","1563","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","L.L.Nunes","2020","11","06","R.Wasum; L.Scur | O.S.Ribas","2006","01","18","Brasil","Paraná","Lapa","Pedra da Gruta do Monge. Habitat: em orla da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, Gruta do Monge.","-49.701667","-25.759167","49º42'6''W","25º45'33''S","888","888","ECT0001563","ECT0001563",NA,"3426",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA
"230","2020-09-12 05:00:02-03","US","US","2588132A","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"A. Lourteig","1967","12","14","Brazil","Santa Catarina","São Joaquim","Serra do Oratório, aparados da serra (falaise)","-49.9317016601562","-28.2938995361328",NA,NA,"1400",NA,"US01903810","US01903810_01 US01903810_02",NA,"2158","South America - Neotropics",NA,NA,NA,"Myrtales","48290","auto","Dicotyledonae",NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","2859507","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"G. Hatschbach","1978","12","26","Brazil","Paraná","Rio Branco do Sul","Itarerama.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"US01903790","US01903790_01 US01903790_02",NA,"41885","South America - Neotropics",NA,NA,NA,"Myrtales","37352","auto","Dicotyledonae",NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","2450666","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","1962","12","24","Brazil","Santa Catarina","Lages","Morro do Caveira","-50.326099395752","-27.8160991668701",NA,NA,"900",NA,"US01903812","US01903812_01 US01903812_02",NA,"14554","South America - Neotropics",NA,NA,NA,"Myrtales","70701","auto","Dicotyledonae",NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","2568146","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"G. Hatschbach","1964","11","22","Brazil","Paraná","Palmeira","Rodo. do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"US01903799","US01903799_01 US01903799_02",NA,"11879","South America - Neotropics",NA,NA,NA,"Myrtales","35166","auto","Dicotyledonae",NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","2732999","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"Klein, -- & -- Bresolin","1973","1","16","Brazil","Santa Catarina","Águas Mornas","Serraria Alcides Alves, Águas Mornas, Imaruí.","-48.823600769043","-27.6938991546631",NA,NA,"50",NA,"US01903807","US01903807_01 US01903807_02",NA,"10732","South America - Neotropics",NA,NA,NA,"Myrtales","26556","auto","Dicotyledonae",NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","2405217","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"G. Hatschbach","1962","12","21","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"900",NA,"US01903800","US01903800_01 US01903800_02",NA,"9594","South America - Neotropics",NA,NA,NA,"Myrtales","46557","auto","Dicotyledonae",NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","3432530","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"M. Rossato","2001","1","7","Brazil","Rio Grande do Sul","Maquiné","Serra do Umbu.","-50.2071990966797","-29.6749992370605",NA,NA,"100",NA,"US01903824","US01903824_01 US01903824_02",NA,"44","South America - Neotropics",NA,NA,NA,"Myrtales","28094","auto","Dicotyledonae",NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","2601382","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"C. Koczicki","1968","2","27","Brazil","Paraná","União da Vitória",NA,"-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"US01903795","US01903795_01 US01903795_02",NA,"98","South America - Neotropics",NA,NA,NA,"Myrtales","35297","auto","Dicotyledonae",NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","3241124","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"J. Cordeiro & C. Poliquesi","1992","11","19","Brazil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"US01903805","US01903805_01 US01903805_02",NA,"911","South America - Neotropics",NA,NA,NA,"Myrtales","37493","auto","Dicotyledonae",NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","2568205","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"G. Hatschbach","1967","12","4","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"US01903797","US01903797_01 US01903797_02",NA,"18015","South America - Neotropics",NA,NA,NA,"Myrtales","46557","auto","Dicotyledonae",NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","2404825","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","1960","12","26","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1000",NA,"US01903814","US01903814_01 US01903814_02",NA,"10568","South America - Neotropics",NA,NA,NA,"Myrtales","12814","auto","Dicotyledonae",NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US","2682945","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"G. Hatschbach","1967","12","31","Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"US01903796","US01903796_01 US01903796_02",NA,"18217","South America - Neotropics",NA,NA,NA,"Myrtales","49965","auto","Dicotyledonae",NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","2405080","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"G. Hatschbach","1959","11","22","Brazil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"US01903801","US01903801_01 US01903801_02",NA,"6590","South America - Neotropics",NA,NA,NA,"Myrtales","41937","auto","Dicotyledonae",NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","2964932","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"P. Oliveira","1982","11","25","Brazil","Paraná","Rio Branco do Sul","Serra do Caete.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"US01903788","US01903788_01 US01903788_02",NA,"692","South America - Neotropics",NA,NA,NA,"Myrtales","37352","auto","Dicotyledonae",NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","2568142","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"G. Hatschbach","1967","1","17","Brazil","Paraná","Ortigueira","Serra dos Mulatos.","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"US01903798","US01903798_01 US01903798_02",NA,"15714","South America - Neotropics",NA,NA,NA,"Myrtales","46016","auto","Dicotyledonae",NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","2956033","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"M. Souza","1982","3","27","Brazil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho, em beira de precipício","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"US01903825","US01903825_01 US01903825_02",NA,"s.n.","South America - Neotropics",NA,NA,NA,"Myrtales","30776","auto","Dicotyledonae",NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","2324742","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"W. Martins","1951","1","16","Brazil","Paraná","Palmeira","Faz. Sta. Rita. Pr. Br.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"US01903802","US01903802_01 US01903802_02",NA,"s.n.","South America - Neotropics",NA,NA,NA,"Myrtales","35166","auto","Dicotyledonae",NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","2771684","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"L. Dombrowski","1977","1","10","Brazil","Paraná","Campo Largo","São Luiz do Purunã.","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"US01903793","US01903793_01 US01903793_02",NA,"6919","South America - Neotropics",NA,NA,NA,"Myrtales","53742","auto","Dicotyledonae",NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","3144138","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"A. Krapovicas & C. L. Cristóbal","1988","1","17","Brazil","Santa Catarina","Lages","Parque das pedras Brancas, 10km SE de Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"US01903806","US01903806_01 US01903806_02",NA,"42059","South America - Neotropics",NA,NA,NA,"Myrtales","70701","auto","Dicotyledonae",NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","2577492","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"L. Smith, R. M. Klein & G. Hatschbach","1965","1","14","Brazil","Paraná","Balsa Nova","Serra de São Luiz by the Rodovia de Café","-49.67","-25.5",NA,NA,"1100",NA,"US01903811","US01903811_01 US01903811_02",NA,"14411","South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","2829350","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"G. Hatschbach","1977","11","16","Brazil","Paraná","Palmeira","Rod. do Café, rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"US01903792","US01903792_01 US01903792_02",NA,"40244","South America - Neotropics",NA,NA,NA,"Myrtales","35166","auto","Dicotyledonae",NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","2340635","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"L. Smith & Klein, R.","1956","11","8","Brazil","Santa Catarina","Campo Alegre","Lower slopes of Morro Iquererum","-49.2655982971191","-26.1924991607666",NA,NA,"1000","1300","US01903822","US01903822_01 US01903822_02",NA,"7381","South America - Neotropics",NA,NA,NA,"Myrtales","37493","auto","Dicotyledonae",NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","2321048","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"L. Smith & R. Reitz","1957","1","24","Brazil","Santa Catarina","Bom Retiro","Between Fazenda Santo Antônio and Fazenda Campo dos Padres, Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,"1400","1650","US01903818","US01903818_01 US01903818_02",NA,"10374","South America - Neotropics",NA,NA,NA,"Myrtales","35974","auto","Dicotyledonae",NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","2324741","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"W. Martins","1951","1","15","Brazil","Paraná","Palmeira","Faz. Sta. Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"US01903804","US01903804_01 US01903804_02",NA,"s.n.","South America - Neotropics",NA,NA,NA,"Myrtales","35166","auto","Dicotyledonae",NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2321046","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"L. Smith & R. Reitz","1957","1","15","Brazil","Santa Catarina","Lages","Morro Pinheiro Seco, 3 km east of Lajes.","-50.326099395752","-27.8160991668701",NA,NA,"900","950","US01903820","US01903820_01 US01903820_02",NA,"10023","South America - Neotropics",NA,NA,NA,"Myrtales","70701","auto","Dicotyledonae",NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","2859510","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.",NA,NA,NA,NA,"G. Hatschbach","1978","11","22","Brazil","Paraná","Rio Branco do Sul","Itarerama","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"US01903791","US01903791_01 US01903791_02",NA,"41817","South America - Neotropics",NA,NA,NA,"Myrtales","37352","auto","Dicotyledonae",NA,NA,"1"
