"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","infraspecificEpithet","individualCount"
"93","2021-03-01 16:29:13-03","UNICAMP","UEC","87186","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Faria Mucci, GM; Melo, MA; Mucci, AC; Paiva, G","s.n.","1995","11",NA,NA,"Brazil","Minas Gerais","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,"1,6m alt.; flores brancas.","UEC075316","UEC075316","Ouro Preto",NA,NA,NA,"44599","auto",NA,"2005","11",NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:29:13-03","UNICAMP","UEC","109242","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Freitas, L","711","1999","09","20",NA,"Brazil","São Paulo","Fazenda Mariana, próximo divisa com o Parque. Limite entre Floresta ombrófila mista altomontana e campo de altitude.","-44.5699996948242","-22.6399993896484",NA,"Subarbusto ca. 70cm. Corola branco manchas vermelho e rosa. Obsarvada apenas nos ecótonos entre mata e campo, crescendo próximo a plantas de Gaylussacia densa e Gaylussacia jordanensis.","UEC075318","UEC075318","São José do Barreiro",NA,NA,NA,"30784","auto",NA,"2009","04",NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:29:13-03","UNICAMP","UEC","107116","S","Plantae","Magnoliopsida",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, GO","Freitas, L","658","1999","04","17",NA,"Brazil","São Paulo","Próximo a entrada do Parque , beira do Rio Mambucaba. Floresta Ombrófila mista altomontana.","-44.5699996948242","-22.6399993896484",NA,"Arbusto 1,m. corola branco rosado na base e rosa forte no ápice.","UEC075312","UEC075312","São José do Barreiro",NA,NA,NA,"30784","auto",NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-06 09:55:02-03","UFOP","OUPR","13626","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Meisn.","Messias, M.C.T.B.; Scalon, V.R.","Messias, M.C.T.B.; Dutra, V.F.","s.n.","2001","11","22",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, estrada de cima","-43.5080986022949","-20.2875003814697",NA,"Erva. Campo ferruginoso",NA,NA,"Ouro Preto",NA,NA,NA,"44599","auto",NA,"2009","11","09",NA,NA,NA,NA,NA,NA
"97","2014-10-14 15:56:31-03","BS","M","M-0164541","S","Plantae","Magnoliophyta","Ericales","Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,"Legit in Brasilia.",NA,NA,NA,NA,"M0164541",NA,NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:23:27-03","MBM","MBM","311526","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Romão, G.O.","Souza, V.C.; et al.; et al.","28034","2002","02","19","Southern America","Brazil","Minas Gerais","Estrada para Ouro Preto, km 169.","-43.6918983459473","-20.5207996368408",NA,"Arbusto, ca. 70 cm alt.; hipanto verde; cálice vermelho; corola campanulada alva; frutos imaturos verdes. Campo rupestre.","MBM311526","MBM311526","Ouro Branco",NA,NA,NA,"13809","auto",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:23:27-03","MBM","MBM","255593","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Barreto, M.","9066","1937","08","12","Southern America","Brazil","Minas Gerais","Alto do Caboclo","-43.5080986022949","-20.2875003814697",NA,NA,"MBM255593","MBM255593","Ouro Preto",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483290","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Gounelle",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil. Prov. de Minas Geraes. Caraca [Caraça]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483290' target='other'> <mi>dwc_moreinfo</mi></a>","P04483290","P04483290_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483291","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483291' target='other'> <mi>dwc_moreinfo</mi></a>","P04483291","P04483291_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483292","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,"1843","1","1",NA,"Brasil","Minas Gerais","Brésil (Minas-Geraes) Carassa",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483292' target='other'> <mi>dwc_moreinfo</mi></a>","P04483292","P04483292_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"384",NA,NA
"103","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483294","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Glaziou, A.",NA,"1884","2","20",NA,"Brasil","Minas Gerais","Brésil (Minas) Prés de Capanema",NA,NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. Nome vulgar: beija mão <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483294' target='other'> <mi>dwc_moreinfo</mi></a>","P04483294","P04483294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15177",NA,NA
"104","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483295","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483295' target='other'> <mi>dwc_moreinfo</mi></a>","P04483295","P04483295_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-25 18:26:57-03","MNHN","RECOLNAT_MNHN_P","P00647795","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens subreticulata","Meisn.","Sleumer","Claussen, P.",NA,"1841",NA,NA,NA,"Brésil",NA,"Minas Geraës",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647795' target='other'> <mi>dwc_moreinfo</mi></a>","P00647795","P00647795_01",NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1493","subreticulata",NA
"106","2015-09-05 12:38:42-03","MNHN","RECOLNAT_MNHN_P","P00604411","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Saint-Hilaire","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604411' target='other'> <mi>dwc_moreinfo</mi></a>","P00604411","P00604411_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 88 bis",NA,NA
"107","2015-09-05 12:39:41-03","MNHN","RECOLNAT_MNHN_P","P00604412","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.","Saint-Hilaire","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604412' target='other'> <mi>dwc_moreinfo</mi></a>","P00604412","P00604412_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 88 bis",NA,NA
"108","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483281","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,"1840","1","1",NA,"Brasil","Minas Gerais","Brésil (Minas-Geraes)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483281' target='other'> <mi>dwc_moreinfo</mi></a>","P04483281","P04483281_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483282","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais","Brésil (Minas geraes). Serra da Viera [Vieira] prope Contagem",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483282' target='other'> <mi>dwc_moreinfo</mi></a>","P04483282","P04483282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50",NA,NA
"110","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483284","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Weddell, H.A.",NA,"1843","11","1",NA,"Brasil","Minas Gerais","Brésil (Minas-Geraes)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483284' target='other'> <mi>dwc_moreinfo</mi></a>","P04483284","P04483284_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1292",NA,NA
"111","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483285","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais","Brésil (Minas Geraes)",NA,NA,"hb","70/30 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483285' target='other'> <mi>dwc_moreinfo</mi></a>","P04483285","P04483285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA
"112","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483286","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais","Brésil (Minas Geraes)",NA,NA,"hb","1481 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483286' target='other'> <mi>dwc_moreinfo</mi></a>","P04483286","P04483286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70 30",NA,NA
"113","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483287","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais","Brésil (Minas Geraes)",NA,NA,"hb","1481 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483287' target='other'> <mi>dwc_moreinfo</mi></a>","P04483287","P04483287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70 30",NA,NA
"114","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483288","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,"1843","1","1",NA,"Brasil","Minas Gerais","Brésil (Minas-Geraes). Caraça",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483288' target='other'> <mi>dwc_moreinfo</mi></a>","P04483288","P04483288_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"384",NA,NA
"115","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483283","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,"1843","1","1",NA,"Brasil","Minas Gerais","Brésil (Minas-Geraes)","-43.5080986022949","-20.2875003814697","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483283' target='other'> <mi>dwc_moreinfo</mi></a>","P04483283","P04483283_01","Ouro Preto",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,"387",NA,NA
"116","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483289","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Claussen",NA,"1899","9","1",NA,"Brasil","Minas Gerais","Brésil. Minas Geraes. Serra Itabira do Campo","-43.801399230957","-20.2532997131348","hb","Donné par M. Delessert 1843 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483289' target='other'> <mi>dwc_moreinfo</mi></a>","P04483289","P04483289_01","Itabirito",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,"70",NA,NA
"117","2015-09-04 15:28:18-03","MNHN","RECOLNAT_MNHN_P","P04483293","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Glaziou, A.",NA,"1884","11","10",NA,"Brasil","Minas Gerais","Brésil (Minas) Haut de la Serra d´ Ouro Branco","-43.6918983459473","-20.5207996368408","hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04483293' target='other'> <mi>dwc_moreinfo</mi></a>","P04483293","P04483293_01","Ouro Branco",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,"15180",NA,NA
"118","2015-09-25 18:26:57-03","MNHN","RECOLNAT_MNHN_P","P00647795","PreservedSpecimen",NA,NA,NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens subreticulata","Meisn.","Sleumer","Claussen, P.",NA,"1841",NA,NA,NA,"Brésil",NA,"Minas Geraës",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647795' target='other'> <mi>dwc_moreinfo</mi></a>","P00647795","P00647795_01",NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1493","subreticulata",NA
"119","2020-12-11 11:35:03-03","UFMG","BHCB","10441","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Braga, MMN","s.n.","1986","10","12","Southern America","Brasil","Minas Gerais","Serra do Caraça",NA,NA,NA,"Arbusto 2m. Flores Brancas.; Campo Rupestre","BHCB030814",NA,NA,NA,NA,NA,NA,NA,NA,"2011","10","30",NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:35:03-03","UFMG","BHCB","135491","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Mendes, MS; Neves, GS","s.n.","2007","07",NA,"Southern America","Brasil","Minas Gerais","Mina de Capanema.","-43.605278","-20.192222",NA,"Campo Rupestre",NA,NA,"Mariana",NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,"-43.605278","-20.192222",NA,NA,NA
"121","2020-12-11 11:35:03-03","UFMG","BHCB","144219","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Carmo, FF","1065","2007","09","11","Southern America","Brasil","Minas Gerais","Serra de Capanema/C1","-43.574306","-20.209861",NA,"coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB004085",NA,"Ouro Preto",NA,"1904","1904",NA,NA,NA,"2011","04",NA,NA,"-43.574306","-20.209861",NA,NA,NA
"122","2020-12-11 11:35:03-03","UFMG","BHCB","153564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Pena, FSR","s.n.","2011","02","22","Southern America","Brasil","Minas Gerais","Mina do Sapo","-43.433056","-18.904444",NA,"Campo Rupestre Laterítico; Capão de Canga",NA,NA,"Conceição do Mato Dentro",NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,"-43.433056","-18.904444",NA,NA,NA
"123","2020-12-11 11:35:03-03","UFMG","BHCB","156164","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Carvalho, LB","s.n.","2012","02",NA,"Southern America","Brasil","Minas Gerais","Cava do Sapo","-43.432778","-18.905833",NA,NA,NA,NA,"Conceição do Mato Dentro",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.905833",NA,NA,NA
"124","2020-12-11 11:35:03-03","UFMG","BHCB","156209","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Pena, FSR","s.n.","2011","11",NA,"Southern America","Brasil","Minas Gerais","Cava do Sapo","-43.432778","-18.905833",NA,NA,NA,NA,"Conceição do Mato Dentro",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.905833",NA,NA,NA
"125","2020-12-11 11:35:03-03","UFMG","BHCB","156210","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Pena, FSR","s.n.","2011","11","11","Southern America","Brasil","Minas Gerais","Cava do Sapo","-43.432778","-18.905833",NA,NA,NA,NA,"Conceição do Mato Dentro",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.905833",NA,NA,NA
"126","2020-12-11 11:35:03-03","UFMG","BHCB","156215","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Pena, FSR","s.n.","2011","11",NA,"Southern America","Brasil","Minas Gerais","Cava do Sapo","-43.432778","-18.905833",NA,NA,NA,NA,"Conceição do Mato Dentro",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.905833",NA,NA,NA
"127","2020-12-11 11:35:03-03","UFMG","BHCB","156237","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Pena, FSR","s.n.","2011","11",NA,"Southern America","Brasil","Minas Gerais","Cava do Sapo","-43.432778","-18.905833",NA,NA,NA,NA,"Conceição do Mato Dentro",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.905833",NA,NA,NA
"128","2020-12-11 11:35:03-03","UFMG","BHCB","156250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Pena, FSR","s.n.","2011","11",NA,"Southern America","Brasil","Minas Gerais","Cava do Sapo","-43.432778","-18.905833",NA,NA,NA,NA,"Conceição do Mato Dentro",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.905833",NA,NA,NA
"129","2020-12-11 11:35:03-03","UFMG","BHCB","156368","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Pena, FSR","s.n.","2011","12",NA,"Southern America","Brasil","Minas Gerais","Cava do Sapo","-43.432778","-18.905833",NA,NA,NA,NA,"Conceição do Mato Dentro",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.905833",NA,NA,NA
"130","2020-12-11 11:35:03-03","UFMG","BHCB","179408","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Carmo, FF","1054","2007","09","11","Southern America","Brasil","Minas Gerais","Serra de Capanema","-43.574306","-20.209861",NA,"Coletada em fendas e depressões de afloramento de canga.","BHCB036837","BHCB036837","Ouro Preto",NA,"1904","1904",NA,NA,NA,"2015","10","26",NA,"-43.574306","-20.209861",NA,NA,NA
"131","2020-12-11 11:35:03-03","UFMG","BHCB","183770","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Souza, JAM; Santos, A; Avelar, R","51","2016","11","16","Southern America","Brasil","Minas Gerais","RPPN Córrego Seco","-43.888889","-20.255556",NA,"Herbáceo, 0,5m alt. Terrestre. Flores pálidas/rosas .; Campo Sujo.",NA,NA,"Itabirito",NA,"1486","1486",NA,NA,NA,NA,NA,NA,NA,"-43.888889","-20.255556",NA,NA,NA
"132","2020-12-11 11:35:03-03","UFMG","BHCB","184249","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Paiva, JAM; Souza, LS; Silva, E; Tomich, S","1286","2016","12","08","Southern America","Brasil","Minas Gerais","RPPN Capivari I","-43.591111","-20.173611",NA,"Arbustivo, 0,6m alt. Terrestre. Flores brancas rosadas.; Campo Sujo/Campo Cerrado.",NA,NA,"Santa Bárbara",NA,"1340","1340",NA,NA,NA,NA,NA,NA,NA,"-43.591111","-20.173611",NA,NA,NA
"133","2020-12-11 11:35:03-03","UFMG","BHCB","188601","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Pereira, AFS; Souza, JAM; Silva, E","88","2017","03","23","Southern America","Brasil","Minas Gerais","Fazenda Córrego das Almas","-43.524444","-20.229167",NA,"Subarbusto, 0,50m. Cálice verde, corola branca.; Campo Rupestre Ferruginoso, Canga Laterítica couraçada","BHCB188601",NA,"Ouro Preto",NA,"1355","1355",NA,NA,NA,NA,NA,NA,NA,"-43.524444","-20.229167",NA,NA,NA
"134","2020-12-11 11:35:03-03","UFMG","BHCB","2837","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Viana, T","54","1980","04","05","Southern America","Brasil","Minas Gerais","Caraça. Tanque Grande. Bucaína.",NA,NA,NA,"Arbusto; Campo","BHCB030812",NA,NA,NA,NA,NA,NA,NA,NA,"2011","10","30",NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:35:03-03","UFMG","BHCB","58547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Ule, EHG","56",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro","Serra do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:35:03-03","UFMG","BHCB","43259","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Morais, PO; Salino, A","24","1998","09","19","Southern America","Brasil","Minas Gerais",NA,"-43.6918983459473","-20.5207996368408",NA,"Erva com folhas coriáceas e flores brancas; Campo Rupestre","BHCB030810",NA,"Ouro Branco",NA,NA,NA,"13809","auto",NA,"2011","10","30",NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:35:03-03","UFMG","BHCB","58548","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Barreto, HLM","9066",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Ouro Preto",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:35:03-03","UFMG","BHCB","58545","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Mendes Magalhães","1387",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Ouro Preto",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:35:03-03","UFMG","BHCB","18955","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Stehmann, JR; et al.","s.n.","1990","09","10","Southern America","Brasil","Minas Gerais","Caraça","-43.4152984619141","-19.959400177002",NA,"Carrasco, sub arbusto a arbusto 1,5m alt., flores em creme, caminho a Cascatinha","BHCB003434",NA,"Santa Bárbara",NA,NA,NA,"33136","auto",NA,"2012","10","24",NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:35:03-03","UFMG","BHCB","12122","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Horta, MB; et al.","264","1987","09","28","Southern America","Brasil","Minas Gerais","Caraça., Caminho para cascatinha","-43.4152984619141","-19.959400177002",NA,"Campo rupestre, arbustivo, corola branca, estilete ultrapassando o tamanho dos estames, anteras grandes amarelas, filetes curtos, cheiro adocicado","BHCB003436",NA,"Santa Bárbara",NA,NA,NA,"33136","auto",NA,"2012","10","24",NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:35:03-03","UFMG","BHCB","58546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,"Mendes Magalhães","1307","1942","01","11","Southern America","Brasil","Minas Gerais","Gambá.","-43.5080986022949","-20.2875003814697",NA,"Campo em barranco","BHCB030824",NA,"Ouro Preto",NA,NA,NA,"44599","auto",NA,"2011","10","30",NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:35:03-03","UFMG","BHCB","24252","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","decipiens","Gaylussacia decipiens","Cham.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"Itabirito",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
