"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","recordNumber","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","previousCatalogNumber"
"98","2020-12-21 16:29:22-03","MBM","MBM","108327","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Andersson, L.","Hatschbach, G.",NA,NA,NA,"Brazil","Espírito Santo","Conceição do Castelo","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"MBM108327","MBM108327",NA,NA,NA,NA,"49872","Venda Nova, arredores","17824",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:29:22-03","MBM","MBM","171194","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Andersson, L.","Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"MBM171194","MBM171194",NA,NA,NA,NA,"61180","Domingos Martins, arredores","48150",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:29:22-03","MBM","MBM","275272","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Braga, A.","Castro, R.M.; et al.; et al.","2001","10","31","Brazil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"MBM275272","MBM275272",NA,NA,NA,NA,"654","Reserva Biológica do Grama","11991",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:29:22-03","MBM","MBM","68597","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Andersson, L.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM068597","MBM068597",NA,NA,NA,NA,"43172","Sapitanduva","38300",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:29:22-03","MBM","MBM","352617","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Barreiros, H.","Fontoura, T.; et al.; et al.","1992","04","29","Brazil","Rio de Janeiro","Guapimirim","-42.9818992614746","-22.5372009277344",NA,NA,"150","150","MBM352617","MBM352617",NA,NA,"1994",NA,"292","Estação Ecológica Estadual de Paraíso. Morro Queimado, entre Sobe e Desce e Bananal do Meio.","21463",NA,"Erva. Folhas e bainha completamente verdes. Bráctea floral (?) de cor rosa pink; pedicelos das flores c/ parte superior verde; tépalos esternos brancos na parte inferior e verde claro na parte superior, tépalos internos da mesma cor.","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:29:22-03","MBM","MBM","410090","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Braga, J.M.A.","Silva Neto, S.J.","1995","06","20","Brazil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"MBM410090","MBM410090",NA,NA,"2007","07","636","Reserva Biológica do Tinguá. Trilha para o palmito amargoso, próximo ao palmital.","25743",NA,"Erva ombrófila, ca. de 1,3 m de altura; folhas discolores cartáceas; brácteas florais vermelhas; flores com cálice amarelo e corola branca.","auto","Southern America",NA,"06",NA,NA,NA,NA,NA
"104","2020-12-21 16:29:22-03","MBM","MBM","74988","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Andersson, L.","Hatschbach, G.; Pereira, E.; Pereira, E.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM074988","MBM074988",NA,NA,NA,NA,"11410","Serra do Corcovado, Mesa do Imperador","57442",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:29:22-03","MBM","MBM","118910","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Andersson, L.","Hatschbach, G.; Cervi, A.C.; Cervi, A.C.",NA,NA,NA,"Brazil","Espírito Santo","Conceição do Castelo","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"MBM118910","MBM118910",NA,NA,NA,NA,"51318","Alto Bananal","17824",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:29:22-03","MBM","MBM","51953","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","L. Emygdeo de Mello Filho","Davis, P.H.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM051953","MBM051953",NA,NA,NA,NA,"59751","Serra do Mar","34265",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:29:22-03","MBM","MBM","276926","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook. f.","Barreto, M.","?","1934","08","15","Brazil",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM276926","MBM276926",NA,NA,NA,NA,"s.n.","Jardim Botânico do Rio de Janeiro, Distrito Federal","57442",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"108","2015-09-03 20:51:27-03","MNHN","RECOLNAT_MNHN_P","P02172815","PreservedSpecimen",NA,"Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Mexia, Y.","1930","10","9","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"670",NA,"P02172815","P02172815_01",NA,NA,NA,NA,NA,"Viçosa. Agricultural College lands; Barbado Gulch.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02172815' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"5162",NA
"109","2015-09-03 20:51:27-03","MNHN","RECOLNAT_MNHN_P","P02172816","PreservedSpecimen",NA,"Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P02172816","P02172816_01",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02172816' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA
"110","2015-09-03 20:51:27-03","MNHN","RECOLNAT_MNHN_P","P02172817","PreservedSpecimen",NA,"Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Regnell, A.F.","1861","11","20","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P02172817","P02172817_01",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02172817' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"III 1211",NA
"111","2015-09-03 20:51:27-03","MNHN","RECOLNAT_MNHN_P","P02172809","PreservedSpecimen",NA,"Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P02172809","P02172809_01",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02172809' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"18552",NA
"112","2015-09-03 20:51:27-03","MNHN","RECOLNAT_MNHN_P","P02172810","PreservedSpecimen",NA,"Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P02172810","P02172810_01",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02172810' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"18552",NA
"113","2015-09-03 20:51:27-03","MNHN","RECOLNAT_MNHN_P","P02172811","PreservedSpecimen",NA,"Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Glaziou, A.","1891","5","2","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P02172811","P02172811_01",NA,NA,NA,NA,NA,"Restinga de Mauá.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02172811' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,"18552",NA
"114","2015-09-03 20:51:27-03","MNHN","RECOLNAT_MNHN_P","P02172814","PreservedSpecimen",NA,"Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Glaziou, A.","1894","9","7","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"P02172814","P02172814_01",NA,NA,NA,NA,NA,"Province de Goyaz-Rio Vaga Fogo.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02172814' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:44:10-03","UFMG","BHCB","68491","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Oliveira, JE",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"BHCB046063",NA,"Monocotyledon",NA,"2010",NA,"s.n.","Fazenda Cantagalo. Rio Piau.",NA,NA,"Pouco freqüente, erva, 2 m, brácteas vermelhas, flor alva; Mata.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:44:10-03","UFMG","BHCB","86371","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","2004","02","28","Brasil","Minas Gerais","Almenara","-40.851056","-16.049722","-40.851056","-16.049722","741","836",NA,NA,"Monocotyledon",NA,NA,NA,"5647","Fazenda Limoeiro",NA,NA,"Alto de morro (área aberta), e encosta e fundo de vale (mata). Erva, folhas cartáceas, brácteas alaranjadas a creme-esverdeadas, frutos imaturos creme. Coordenadas originais: 16°02'59-03'26,4S; 40°51'03,8-19,3W",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:44:10-03","UFMG","BHCB","63694","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Menini Neto, L","2002","09","21","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"BHCB046065",NA,"Monocotyledon",NA,"2002",NA,"6",NA,"11991",NA,"Erva terrestre, ca. de 1,80m altura, brácteas vermelhas, botões amarelo-claros, frutos amarelos.; interior de mata","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:44:10-03","UFMG","BHCB","71897","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Barreto, HLM","1935","07","15","Brasil","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"BHCB047771",NA,"Monocotyledon",NA,"2006","10","1619",NA,"16749",NA,"Bracteas laranja - Flores amarelas","auto","Southern America",NA,"11",NA,NA,NA,NA,NA
"119","2020-12-11 11:44:10-03","UFMG","BHCB","71896","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Barreto, M","1934","08","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"BHCB047790",NA,"Monocotyledon",NA,"2006","10","s.n.",NA,"57442",NA,NA,"auto","Southern America",NA,"11",NA,NA,NA,NA,NA
"120","2020-12-11 11:44:10-03","UFMG","BHCB","27500","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Andrade, PM de; Lopes, MA","1984","07","23","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"BHCB047782",NA,"Monocotyledon",NA,"2006","10","s.n.","Estação Biológica de Caratinga","49886",NA,"Brácteas alaranjadas, bordas mais claras, amarelas.; Mata atlântica.","auto","Southern America",NA,"11",NA,NA,NA,NA,NA
"121","2020-12-11 11:44:10-03","UFMG","BHCB","11753","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Andrade, IR","1987","10","10","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"BHCB046067",NA,"Monocotyledon",NA,"1995",NA,"s.n.","Estação Biológica de Caratinga","49886",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:44:10-03","UFMG","BHCB","24759","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Lombardi, JA","1994","08","20","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"BHCB046062",NA,"Monocotyledon",NA,"2010",NA,"608","Estação Biológica de Caratinga - Fazenda Montes Claros, trilha do Rafael","49886",NA,"Erva, folhas herbáceas, flores laranja de ápice esverdeado, brácteas laranja e frutos imaturos amarelos.; Mata Atlântica","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:44:10-03","UFMG","BHCB","11347","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Leoni, LS","1987","09","15","Brasil","Minas Gerais","Carangola","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"BHCB047796",NA,"Monocotyledon",NA,"1987","09","98","Fazenda Santa Rita.","21913",NA,"Floração amarela.","auto","Southern America",NA,"15",NA,NA,NA,NA,NA
"124","2020-12-11 11:44:10-03","UFMG","BHCB","31000","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Carangola","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,"s.n.","Fazenda Santa Rita.","21913",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:44:10-03","UFMG","BHCB","59186","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Lombardi, JA","2001","05","03","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"BHCB047776",NA,"Monocotyledon",NA,"2006","10","4351","Núcleo Picinguaba, planície litorânea próximo ao a","34265",NA,"Mata paludosa de restinga. Erva do interior, folhas cartáceas, brácteas vermelhas, perigônio branco,","auto","Southern America",NA,"11",NA,NA,NA,NA,NA
"126","2020-12-11 11:44:10-03","UFMG","BHCB","20912","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Stehmann, JR; Arantes, AA","1992","10","31","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,"s.n.","Parque Estadual do Rio Doce","28215",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-24 17:17:51-03","UFMA","MAR","9045","S","Plantae","Heliconiaceae","Heliconia","densiflora subsp angustifolia","Heliconia densiflora subsp angustifolia","L. Andersson",NA,"COSTA, L. B. S.","2016","08","19","Brasil","Maranhão","São Luís","-44.307111","-2.5545","44º18'25.6W","02º33'16.2S",NA,NA,NA,NA,NA,NA,NA,NA,"83","Universidade Federal do Maranhão",NA,NA,"Brácteas laranjas avermelhadas. Nome popular: Caeté - fino.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2013-05-07 06:03:00-03","MO","MOBOT","3039775","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Lennart Anderson","Ynés Mexia","1930","10","9","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,"Mexia 5162","Vicosa. Agricultura College land; Barbado Gulch; in densely shaded hollow.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"129","2013-05-07 06:03:00-03","MO","MOBOT","3039876","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Lennart Andersson","Ynés Mexia","1930","10","9","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,"Mexia 5162","Agricultural College lands; Barbado Gulch; in densely shaded hollow. Vicosa.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"130","2018-06-26 05:23:00-03","MO","MOBOT","100914033","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A. Mascarenhas","W. Wayt Thomas|André M. Amorim|Pedro Fiaschi|J. Lima da Paixão|Sérgio C. de Sant'Ana","2004","9","19","Brazil","Bahia","Almadina","-39.6033333","-14.7058333",NA,NA,"650.00000000","750.00000000",NA,NA,NA,NA,NA,NA,"Thomas 14144","Serra Corcovado, 9.8 km SW of Coarci on road to Almadina, then N into Fazenda São José.",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"131","2013-05-07 06:03:00-03","MO","MOBOT","3040029","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Lennart Andersson","Ynés Mexia","1929","12","5","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexia 4105","Santa Barbara de Caparaó. Above waterfall near village. Streamside in woods.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"132","2009-12-04 16:24:00-02","MO","MOBOT","3170945","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","L. Andersson","Gert G. Hatschbach|J.M. Silva","1985","10","17","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 49872","Venda Nova, arredores (mun. Conceiçao do Castelo).",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"133","2020-08-31 09:22:03-03","INPA","INPA","261999","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Filatoff, AKF","Filatoff, AKF","2013","11","06","Brasil","Amazonas","Manaus","-60.01438","-3.04239","-60.01438","-3.04239",NA,NA,"INPA0261999",NA,"Monocotyledon","Zingiberales","2014","10","96","Parque dos Bilhares",NA,NA,NA,NA,"Southern America",NA,"10",NA,NA,NA,NA,NA
"134","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","35121",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","C. Esgario; et al","2005","10","12","Brasil","Espírito Santo","Afonso Cláudio","-41.046389","-20.076667","41W2'47","20S4'36",NA,NA,"MBML035121","MBML035121",NA,NA,NA,NA,"1","Três Pontões",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","44061",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","D.R. Couto; F. Favoreto","2008","07","11","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"700","700","MBML044061","MBML044061",NA,NA,NA,NA,"661","Burarama","35694",NA,"Erva, flores amarelas/esverdeada, brácteas escapais laranja. Vegetando no sub-bosque, em floresta Estacional em bom estado de conservação. Mata acima do Poço do Pedro","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","4864",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vellozo","W. J. Kress/Out.1993","B. Weinberg; et al","1984","01","15","Brasil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"MBML004864","MBML004864",NA,NA,NA,NA,"564","Estrada de Ferro","48150",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","25557",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","L. Kollmann/22-09-2005","A. P. Fontana; et al","2005","07","05","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"MBML025557","MBML025557",NA,NA,NA,NA,"1498","Avenida da Penha, propriedade do Tabajara, lado direito, fundo de vale","23813",NA,"Umbrófila com 1,5m, flores brancas com brácteas laranjas.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","1633",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","R. M. Pizziolo","1984","08","01","Brasil","Espírito Santo","Santa Teresa","-40.449444","-19.925","40W26'58","19S55'30",NA,NA,"MBML001633","MBML001633",NA,NA,NA,NA,"212","Três Barras",NA,NA,"Erva com flores brancas frutos jovens, solo escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","11032",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","V. Demuner; E. Bausen & W. Pizziolo","1999","09","28","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011032","MBML011032",NA,NA,NA,NA,"47","Estação Biológica de Santa Lúcia",NA,NA,"Planta sobre rochas, fruto cor laranja. Bráctea vermelha vivo. Fruto laranjado.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","11952",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Carlos E. F. Castro/Abril-1995","Cintia C. Chamas; et al","1994","11","30","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011952","MBML011952",NA,NA,NA,NA,"315","Estação Biológica de Santa Lúcia",NA,NA,"Folha verde com nervura central mais clara, verso mais claro, flor ereta, bractea vermelho alaranjado, receptáculo laranja, flor branca. Trilha Bonita, encosta da margem direita do rio Timbuí, sombra, altitude aproximada 670m.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","11953",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Carlos E. F. Castro/Abril-1995","Cintia C. Chamas; et al","1994","08","29","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011953","MBML011953",NA,NA,NA,NA,"222","Estação Biológica de Santa Lúcia",NA,NA,"Folha verde com nervura central mais clara, verso mais claro, flor ereta, bractea vermelho alaranjado, receptáculo laranja, flor branca. Trilha Bonita, encosta da margem direita do rio Timbuí, altitude 700m.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","11954",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Bruno Rezende/28-04-2000","Cintia C. Chamas; et al","1994","09","02","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011954","MBML011954_1 MBML011954_2",NA,NA,NA,NA,"227","Estação Biológica de Santa Lúcia",NA,NA,"Altura 1.7m, folha verde com nervura central mais clara, verso mais claro, flor ereta, bractea vermelho alaranjado, receptáculo laranja, flor branca, solo arenoso. Trilha da divisa, margem direita do rio Timbui, altirude 710m, solo are",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","11969",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Carlos E. F. Castro","Cintia C. Chamas; et al","1994","09","30","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011969","MBML011969",NA,NA,NA,NA,"260","Estação Biológica de Santa Lúcia",NA,NA,"Altura 1,7m, folha verde com nervura central mais clara, verso mais claro, flor ereta, bractea vermelho alaranjado, receptaculo laranja, flor branca, solo arenoso. Trilha da divisa, margem direita do rio timbui, altitude 710m, solo are",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","13299",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","L. Kollmann","2000","08","09","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML013299","MBML013299",NA,NA,NA,NA,"3043","Estação Biológica de Santa Lúcia",NA,NA,"Mata de encosta. Planta 1,50m na sombra. Brácteas vermelhas, a primeira esverdeada. Frutos laranjas. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","13405",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","L. Kollmann; et al","2000","08","23","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML013405","MBML013405",NA,NA,NA,NA,"3078","Estação Biológica de Santa Lúcia",NA,NA,"Mata de encosta. Planta na sombra. Brácteas laranjas. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","13574",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","H.Q.Boudet Fernandes/2006","L. Kollmann; et al","2000","10","10","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML013574","MBML013574",NA,NA,NA,NA,"3117","Estação Biológica de Santa Lúcia",NA,NA,"Sombra. Brácteas vermelhas, frutos laranjas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","14428",NA,"Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A.A.S. Mascarenhas/21-09-2016","L. Kollmann; et al","2001","05","29","Brasil","Espírito Santo","Santa Teresa","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"MBML014428","MBML014428_1 MBML014428_2",NA,NA,NA,NA,"3732","Rio Saltinho",NA,NA,"Planta 2m na sombra. Brácteas vermelhas, flores brancas, frutos laranjas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
