"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"192","2021-03-01 16:42:57-03","UNICAMP","UEC","51009","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Chagas e Silva, F; et al.","s.n.","1988","12","03",NA,"Brazil","Paraná",NA,"Estrada Venceslau Brás - Arapoti, km 224.",NA,NA,NA,"Árvore 2,5m. Frutos verdes.","UEC046503","UEC046503",NA,NA,"1989",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:42:57-03","UNICAMP","UEC","5273","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Shepherd, GJ; Semir, J; Andrade, JB; Leite, V","5752","1977","09","06",NA,"Brazil","Minas Gerais",NA,"Pico da Bandeira. Perto de Caparaó. Em mata e beira de mata.",NA,NA,NA,"Flores esverdeadas. Arbusto atpe 4m.","UEC046516","UEC046516","1500","1600","1985",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:42:57-03","UNICAMP","UEC","53252","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Silva, AF; Menezes Silva, S","1571","1987","08","29",NA,"Brazil","São Paulo","São José dos Campos",NA,"-45.9375","-23.075",NA,"Árvore de até 20m, botões florais creme esverdeados.","UEC046509","UEC046509",NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:42:57-03","UNICAMP","UEC","72424","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB; Ramos, E","Fernandes, GD; et al.","33439","1995","02","14",NA,"Brazil","São Paulo","Jacupiranga","Parque Estadual Jacupiranga, núcleo cedro.","-48.414889","-24.962361",NA,"Árvore 4m, frutos maduros amarelos. Com 3-4cm diam.","UEC046517","UEC046517",NA,NA,"2005","-48.414889","-24.962361","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:42:57-03","UNICAMP","UEC","53706","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Krieger, L","9259","1970","09","27",NA,"Brazil","Minas Gerais",NA,"Serra de Ibitipoca",NA,NA,NA,"Árvore pequena, beira da mata. Flores brancas.","UEC046527","UEC046527","1600","1600","1991",NA,NA,"02","28",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:42:57-03","UNICAMP","UEC","68630","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Krieger, L","13257","1973","11","04",NA,"Brazil","Minas Gerais",NA,"Serra de Ibitipoca.",NA,NA,NA,"Arbusto alto em campo arenítico.Flores creme esverdeado, folhas verde claro (novas).","UEC046507","UEC046507","1600","1600","1994",NA,NA,"11","30",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:42:57-03","UNICAMP","UEC","40135","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R","Weyland Vieira, MC","1011","1986","12","08",NA,"Brazil","Minas Gerais","Alfenas","Sítio Gambá.","-45.9472007751465","-21.42919921875",NA,"Árvore. Frutos amarelos.","UEC046539","UEC046539",NA,NA,"2008",NA,NA,"05","28","32044","auto",NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:42:57-03","UNICAMP","UEC","5183","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Leitão Filho, HF; Andrade, JB; Bufarah, GBG","6592","1977","12","05",NA,"Brazil","Minas Gerais","Araxá","Nativo em campo rupestre da Serra da Canastra.","-46.940601348877","-19.5932998657227",NA,"Arbusto até 1,5m. Frutos amarelos.","UEC046526","UEC046526",NA,NA,NA,NA,NA,NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:42:57-03","UNICAMP","UEC","124925","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Assis, LCS; Forzza, RC; Castro, RM; Valente, ASM; Garcia, MCM; Assis, LMS","334","2001","10","20",NA,"Brazil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"Árvore ca. 3m encontrada na borda da mata. Caule acinzentado, folhas discolores. Frutos verdes. Frequente.","UEC046534","UEC046534",NA,NA,"2003",NA,NA,"01",NA,"7934","auto",NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:42:57-03","UNICAMP","UEC","182303","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Torres, RB","973","1999","11","25",NA,"Brazil","Minas Gerais","Camanducaia","Mata dos Mota","-46.1446990966797","-22.7553005218506",NA,"Árvore ca. 9m de altura, frutos imaturos verdes.; Mata de altitude, beira da mata, na estrada.","UEC085012","UEC085012",NA,NA,"1999",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"202","2021-03-01 16:42:57-03","UNICAMP","UEC","36812","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Andrade, PM; Lopes, MA","385","1984","09","25",NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"Arbóreo, 7m. Com folhas novas.; Mata Atlântica.","UEC046506","UEC046506",NA,NA,"1985",NA,NA,"01",NA,"49886","auto",NA,NA,NA,NA,NA,NA
"203","2019-08-20 10:28:00-03","UNICAMP","UEC","149706","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Yamamoto, LF","Yamamoto, LF","1112","2002",NA,NA,NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,"UEC013426","UEC013426",NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA
"204","2021-03-01 16:42:57-03","UNICAMP","UEC","149707","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Yamamoto, LF","Yamamoto, LF","1709","2004","12","02",NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,"Arbusto 2m. Fruto verde.","UEC013423","UEC013423",NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA
"205","2019-08-20 10:28:00-03","UNICAMP","UEC","149715","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Yamamoto, LF","Yamamoto, LF","1112","2002",NA,NA,NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,"UEC013415","UEC013415",NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA
"206","2021-03-01 16:42:57-03","UNICAMP","UEC","53707","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Krieger, L","7004","1969","10","12",NA,"Brazil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Arbusto, flores esverdeadas.","UEC046530","UEC046530",NA,NA,"1991",NA,NA,"02","28","36144","auto",NA,NA,NA,NA,NA,NA
"207","2021-03-01 16:42:57-03","UNICAMP","UEC","124926","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Valente, A; Nobre, PH; Salimena-Pires, FR","97","2001","12","17",NA,"Brazil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca. Estrada para Moreiras.","-43.793098449707","-21.8425006866455",NA,"Árvore ca. 5m, em mata. Frutos imaturos verdes e maduros amarelos.","UEC046531","UEC046531",NA,NA,"2003",NA,NA,"01",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"208","2021-03-01 16:42:57-03","UNICAMP","UEC","124927","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Valente, A; Nobre, PH; Salimena-Pires, FR","68","2001","12","16",NA,"Brazil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca. Estrada para Moreiras.","-43.793098449707","-21.8425006866455",NA,"Árvore em borda demata. Frutos imaturos verdes.","UEC046519","UEC046519",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"209","2021-03-01 16:42:57-03","UNICAMP","UEC","53708","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Krieger, L","7393","1969","10","19",NA,"Brazil","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,"Árvore pequena, flores esverdeadas.","UEC046528","UEC046528",NA,NA,"1991",NA,NA,"02","28","39093","auto",NA,NA,NA,NA,NA,NA
"210","2021-03-01 16:42:57-03","UNICAMP","UEC","103478","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Kinupp, VF; Medri, C","784","1997","08","22",NA,"Brazil","Paraná","Cambé","Parque Municipal Dansinger Hof.","-51.2783012390137","-23.2758007049561",NA,"Árvore 6m alt.; botões florais verde-claros, flores creme-esverdeados. Borda da mata.","UEC046508","UEC046508",NA,NA,"1997",NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"211","2021-03-01 16:42:57-03","UNICAMP","UEC","5182","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G","Hatschbach, G","41091","1978","01","03",NA,"Brazil","Paraná","Campo Largo","Retiro Grande","-49.5283012390137","-25.4585990905762",NA,"Pequena árvore de frutos amarelos.","UEC046523","UEC046523",NA,NA,"1979",NA,NA,"01",NA,"53742","auto",NA,NA,NA,NA,NA,NA
"212","2021-03-01 16:42:57-03","UNICAMP","UEC","46631","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Vieira, AOS","4495","1986","10","15",NA,"Brazil","Paraná","Londrina","Tamarana - Sítio Casa das Pedras.","-51.1627998352051","-23.3103008270264",NA,"Em mata, início da Serra do Cadeado.","UEC046511","UEC046511",NA,NA,"1988",NA,NA,"03",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"213","2021-03-01 16:42:57-03","UNICAMP","UEC","118611","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Pavão, OC; et al.","s.n.","1999","09","01",NA,"Brazil","Paraná","Mauá da Serra","Sítio Xaxim 2","-51.2294006347656","-23.9013996124268",NA,"Árvore 5m; botões florais e flores verdes; borda da mata.","UEC046510","UEC046510",NA,NA,"2000",NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA
"214","2021-03-01 16:42:57-03","UNICAMP","UEC","53705","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Krieger, PL","9822","1970","12","28",NA,"Brazil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,"Árvore regular (6-8m) na mata. Frutos maduros, sementes cercadas de polpa adocicada com sabor de 'araticum'.","UEC046514","UEC046514",NA,NA,"1991",NA,NA,"02","28","46557","auto",NA,NA,NA,NA,NA,NA
"215","2021-03-01 16:42:57-03","UNICAMP","UEC","126427","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Ferreira, JA; et al.","s.n.","1999","11","10",NA,"Brazil","Paraná","Reserva","Sítio Anta Gorda","-50.8506011962891","-24.6502990722656",NA,"Árvore 4m; frutos verdes.","UEC046524","UEC046524",NA,NA,"1999",NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"216","2021-03-01 16:42:57-03","UNICAMP","UEC","103477","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Soares, LH; et al.","Chagas e Silva, F; Soares-Silva, LH","1842","1995","09","21",NA,"Brazil","Paraná","São Jerônimo da Serra","Arredores de São Jerônimo da Serra.","-50.7411003112793","-23.7275009155273",NA,"Árvore, 10m; botão floral esverdeado; flores verde amareladas.Frequente na área.","UEC046505","UEC046505",NA,NA,"1996",NA,NA,"03",NA,"30511","auto",NA,NA,NA,NA,NA,NA
"217","2021-03-01 16:42:57-03","UNICAMP","UEC","118609","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Francisco, EM; et al.","s.n.","2000","09","22",NA,"Brazil","Paraná","São Jerônimo da Serra","Fazenda Fuji.","-50.7411003112793","-23.7275009155273",NA,"Árvore 5m; botões florais verdes; borda da mata.","UEC046512","UEC046512",NA,NA,"2000",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"218","2021-03-01 16:42:57-03","UNICAMP","UEC","139337","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Sá, KLVR","Sá, KLVR; et al.","293","2002","09","05",NA,"Brazil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,"Árvore 6m. Flores creme esverdeadas com odor. Descendo fragmento depois da casa das bananeiras.","UEC046525","UEC046525",NA,NA,"2003",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"219","2021-03-01 16:42:57-03","UNICAMP","UEC","119193","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Dias, MC","Dias, MC; Medri, C","s.n.","1999","11","11",NA,"Brazil","Paraná","Tibagi","Fazenda Barra Grande, rio Barrinha.","-50.4136009216309","-24.5093994140625",NA,"Árvore 4m; frutos verdes.Borda da floresta de araucária.","UEC046513","UEC046513",NA,NA,"2000",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"220","2021-03-01 16:42:57-03","UNICAMP","UEC","75962","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G","Hatschbach, G; Barbosa, E","59388","1993","11","18",NA,"Brazil","Paraná","Tomazina","Rodovia para Salto Cavalcante.","-49.9496994018555","-23.778299331665",NA,"Arvoreta, 4m, flor creme esverdeada. Mata de galeria.","UEC046529","UEC046529",NA,NA,"1994",NA,NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA
"221","2021-03-01 16:42:57-03","UNICAMP","UEC","161658","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Estevan, DA","Estevan, DA; et al.","436","2004","09","10",NA,"Brazil","Paraná","Ventania","Fazenda Califórnia - Henrique Sato","-50.2428016662598","-24.2458000183105",NA,"Árvore 8m; flores verdes brancas.","UEC009699","UEC009699",NA,NA,"2004",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"222","2021-03-01 16:42:57-03","UNICAMP","UEC","128791","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Alencar, ME","Alencar, ME; Oliveira, JLA","1557","2002","12","28",NA,"Brazil","Piauí","Brasileira","Baixa do BARREIRO (6ª Cidade) - PARNA de Sete Cidades","-41.7811012268066","-4.13166999816895",NA,"Subarbusto ca. 1,2m; flores amareladas. Substrato arenoso.; Cerrado.","UEC046535","UEC046535",NA,NA,"2003",NA,NA,"01","06","51782","auto",NA,NA,NA,NA,NA,NA
"223","2021-03-01 16:42:57-03","UNICAMP","UEC","55302","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, R","Meira Neto, JAA","349","1989","03","20",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,"Árvore com 4m com botões.; Cerrado.","UEC046538","UEC046538",NA,NA,"1991",NA,NA,"07",NA,"18363","auto",NA,NA,NA,NA,NA,NA
"224","2021-03-01 16:42:57-03","UNICAMP","UEC","55308","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Meira Neto, JAA","445","1989","09","20",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara.","-49.238899230957","-22.8805999755859",NA,"Árvore com 3m; flores esverdeadas, anteras amarelas no cerrado.; Cerrado.","UEC046515","UEC046515",NA,NA,"1991",NA,NA,"07",NA,"18363","auto",NA,NA,NA,NA,NA,NA
"225","2021-03-01 16:42:57-03","UNICAMP","UEC","61956","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R","Almeida, RJ","298","1990","09","22",NA,"Brazil","São Paulo","Analândia","Parque Rawitscher. Beira de Mata.","-47.6599998474121","-22.1200008392334",NA,"Árvore, 18m. Muitas flores e botões florais esverdeados, com odor.","UEC046542","UEC046542",NA,NA,"2008",NA,NA,"05","28","14271","auto",NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:42:57-03","UNICAMP","UEC","134349","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Durigan, G","30581","1998","11","29",NA,"Brazil","São Paulo","Assis","Estaão Ecológica de Assis, mata ciliar.","-50.4099998474121","-22.6599998474121",NA,"Árvore de 5m, frutos amarelos.","UEC046544","UEC046544",NA,NA,"2005",NA,NA,"05",NA,"23972","auto",NA,NA,NA,NA,NA,NA
"227","2021-03-01 16:42:57-03","UNICAMP","UEC","77217","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Durigan, G","30580","1992","04","27",NA,"Brazil","São Paulo","Assis","Estação Ecológica de Assis","-50.4099998474121","-22.6599998474121",NA,"Árvore de porte médio.; Mata ciliar.","UEC046518","UEC046518",NA,NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"228","2019-08-20 10:28:00-03","UNICAMP","UEC","151070","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Torres, RB","Torres, RB; Figueiredo, N","409","1987","10","09",NA,"Brazil","São Paulo","Buri","Estação Experimental do Instituto Florestal. Mata","-48.5900001525879","-23.7900009155273",NA,"Árvore 10 m. Beira da mata secundária. Frutos jovens verdes.","UEC046541","UEC046541",NA,NA,"1988",NA,NA,NA,NA,"28249","auto",NA,NA,NA,NA,NA,NA
"229","2021-03-01 16:42:57-03","UNICAMP","UEC","50443","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Leitão Filho, HF; Rodrigues","Toledo Filho, DV","10695","1979","11",NA,NA,"Brazil","São Paulo","Mogi Mirim","Horto Florestal. Campo de futebol.","-46.9500007629395","-22.4300003051758",NA,"Árvore 7-8m, material com frutos.","UEC046537","UEC046537",NA,NA,"1980",NA,NA,"05","09","19575","auto",NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:42:57-03","UNICAMP","UEC","207134","S","Plantae","Magnoliopsida",NA,"Vivianiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Trad, RJ; Meyer, L","687","2020","01","24",NA,"Brazil","São Paulo","Nova Odessa","Jardim Botânico Plantarum","-47.2900009155273","-22.7700004577637",NA,"Árvore ca. 4,5 m.","UEC181314",NA,NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"231","2020-04-22 16:24:48-03","UFPB","JPB","50986","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eicher","Gomes, LA","Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E","412","2012","04","20","Southern America","Brasil","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco, Borda da trilha. Solo arenoso.","-37.051444","-10.519472",NA,"; HABITAT: Mata Atlantica.; DESC: Arbusto, 3m. Frutos vináceos verdes.","JPB0050986",NA,NA,NA,"2012","-37.051444","-10.519472","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-04-22 16:24:48-03","UFPB","JPB","33469","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eicher","Vieira, S","Viani, G; Baitello, JB","16","1999","10","16","Southern America","Brasil","Paraná","Curiúva","Sítio Torre Alta.","-50.4583015441895","-24.0324993133545",NA,"; DESC: Árvore 5m. Frutos imaturos verdes.",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"233","2019-11-06 09:57:33-03","UFOP","OUPR","15296","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R.","Magalhães-Gomes, C.T.; Magalhães-Gomes, F.","s.n.","1893","09","18",NA,"Brasil","Minas Gerais","Casa Branca",NA,NA,NA,NA,"Arbor, cor alba. Ex Herb. Magalhães Gomes n. 1531.",NA,NA,NA,NA,"2006",NA,NA,"04","25",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-06 09:57:33-03","UFOP","OUPR","3862","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R.","Schwacke, C.A.W.","7423","1891","10","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Ex Hervario de Minas Geraes (José Corrêa).",NA,NA,NA,NA,"2006",NA,NA,"04","25",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-06 09:57:33-03","UFOP","OUPR","7553","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R.","Silva, J.L.","s.n.","1997","11","24",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,"Arbusto, frutos amarelos. Campo.",NA,NA,NA,NA,"2006",NA,NA,"04","25","20553","auto",NA,NA,NA,NA,NA,NA
"236","2019-11-06 09:57:33-03","UFOP","OUPR","7554","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R.","Silva, J.L.","s.n.","1997","11","24",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,"Arbusto. Campo.",NA,NA,NA,NA,"2006",NA,NA,"04","25","20553","auto",NA,NA,NA,NA,NA,NA
