"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"90","2015-12-11 16:42:02-02","MNHN","RECOLNAT_MNHN_P","P02072305","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Regnell, A.",NA,"1874",NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072305' target='other'> <mi>dwc_moreinfo</mi></a>","P02072305","P02072305_01","Andrade & Mayo","1","1","Caldas","Brésil.","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,"III 1294",NA
"91","2015-09-03 19:15:37-03","MNHN","RECOLNAT_MNHN_P","P02072310","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Glaziou, A.",NA,"1886",NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072310' target='other'> <mi>dwc_moreinfo</mi></a>","P02072310","P02072310_01","Andrade & Mayo","2","7","Carandaí","Carandahy (Minas Gerais) Brésil.","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,NA,NA,"23079","auto",NA,NA,NA,"16490",NA
"92","2020-10-01 14:25:45-03","JBB","HEPH","14752","S","Plantae","Monocotyledon","Alismatales","Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Walter, BMT","3058","1996","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Gonçalves, EG","02","07","Uruaçu","BR 153 passando pela Vila Água Branca, Area de influencia do AHE Serra da Mesa","-49","-14.383333","400","400",NA,"-49","-14.383333",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-01 14:25:45-03","JBB","HEPH","21339","S","Plantae","Monocotyledon","Alismatales","Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Salles, AEH","3540","2004","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Oliveira, MS; Chacon, RG","12","15","Brasília","Estação Ecológica do Jardim Botânico de Brasília, área queimada","-47.85","-15.866667","1025","1025",NA,"-47.85","-15.866667",NA,NA,NA,"2014","04","23",NA,NA
"94","2020-10-01 14:25:45-03","JBB","HEPH","7655","S","Plantae","Monocotyledon","Alismatales","Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Oliveira, PEAM de","1655","1991","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Nadruz, M","12","02","Riacho Fundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-01 14:25:45-03","JBB","HEPH","7703","S","Plantae","Monocotyledon","Alismatales","Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Oliveira, PEAM de","1704","1991","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Nadruz, M","12","04","Riacho Fundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-10-01 14:25:45-03","JBB","HEPH","6117","S","Plantae","Monocotyledon","Alismatales","Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Salles, AEH","414","1985","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Nadruz, M","11","20","Brasília","atrás do SIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"97","2020-10-01 14:25:45-03","JBB","HEPH","3737","S","Plantae","Monocotyledon","Alismatales","Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Maury, CM","466","1983","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Gonçalves, EG","12","19","Brasília","Córrego Acampamento próximo ao Regimento de Cavalaria e Guarda","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"98","2020-10-01 14:25:45-03","JBB","HEPH","30867","S","Plantae","Monocotyledon","Alismatales","Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Soares, ACA; Oliveira, MS; Rosa, PO; Hermeto, TVG; Vaz, LS","399","2015","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Oliveira, MS","02","10","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a cerca do IBGE, Córrego Taquara","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto","2015","02","13",NA,NA
"99","2020-10-01 14:25:45-03","JBB","HEPH","2328","S","Plantae","Monocotyledon","Alismatales","Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Silva, QJ da","91","1972","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Nadruz, M","10","30","Brasília","VELHACAP","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"100","2020-12-11 11:43:24-03","UFMG","BHCB","35836","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes",NA,NA,"Teixeira, EM; Brina, E","s.n.","1991","Southern America","Brasil","Minas Gerais",NA,"herbáceo",NA,NA,NA,"01","11","Uberaba",NA,"-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA
"101","2020-12-11 11:43:24-03","UFMG","BHCB","39547","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes",NA,NA,"Brina, AE","s.n.","1997","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA
"102","2012-04-16 12:08:00-03","MO","MOBOT","2822384","PreservedSpecimen","Plantae",NA,NA,"Araceae","Caladium","heterotypicum","Caladium heterotypicum","S. Moore",NA,"Spencer Moore","Moore 691",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2008-05-27 22:02:00-03","MO","MOBOT","382805","PreservedSpecimen","Plantae",NA,NA,"Araceae","Caladium","striatipes","Caladium striatipes","(Kunth & C.D. Bouché) Schott",NA,"Stephen W. Ingram","Ingram 1061","1991","South America","Brazil",NA,NA,NA,NA,NA,"T. Croat","7","17",NA,"Selby 79-1846.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-06-25 21:29:00-03","MO","MOBOT","2914512","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Anonymous","Anonymous s.n.",NA,"South America","Brazil",NA,NA,NA,NA,NA,"T. Croat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-16 06:16:00-03","MO","MOBOT","2914514","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Benedict (Benjamin) Balansa","Balansa s.n.",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2014-07-07 17:55:00-03","MO","MOBOT","100406248","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Thomas B. Croat","Croat 84916","1999","South America","Brazil","Pará",NA,NA,NA,NA,NA,"2",NA,NA,"Near Araguaya River; collected by Julius Boos, Feb. 1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2017-05-02 13:45:00-03","MO","MOBOT","100416422","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Paul M. Peterson","Peterson 7661","1989","South America","Guyana",NA,NA,NA,NA,NA,"T. Croat","7","1",NA,"U. Takutu-U. Essequibo. Shiriri Mountain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-11-12 06:21:00-02","MO","MOBOT","100806680","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"F.M.R. Leprieur","Leprieur 753",NA,"South America","French Guiana",NA,NA,NA,NA,NA,"Thomas Croat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"109","2017-08-30 12:58:00-03","MO","MOBOT","100811775","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Ernest Saint-Charles Cosson","Cosson 153","1800","South America","French Guiana",NA,NA,NA,NA,NA,"Thomas Croat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"110","2016-11-22 15:27:00-02","MO","MOBOT","100939385","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"J. Blydenstein|Carlos Saravia T.","Blydenstein 1162","1963","South America","Colombia","Boyacá",NA,NA,NA,NA,"Madison","7",NA,NA,"El Yopal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"111","2016-11-22 15:27:00-02","MO","MOBOT","100939387","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"García","García 5307","1937","South America","Colombia","Meta",NA,NA,NA,NA,"Madison","6",NA,NA,"Menegua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"112","2016-11-22 15:30:00-02","MO","MOBOT","100939388","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"F.C. Lehmann","Lehmann 8846","1897","South America","Colombia","Meta",NA,NA,NA,NA,"Madison","7",NA,NA,"Río Meta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2016-11-22 15:33:00-02","MO","MOBOT","100939389","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Richard Spruce","Spruce 3741","1854","South America","Colombia","Vichada",NA,NA,NA,NA,"Madison","6",NA,NA,"Maypures",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2016-12-08 09:01:00-02","MO","MOBOT","100941856","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"J.R.I. Wood|D. Villarroel","Wood 26891","2010","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"10","17","Nuflo de Chavez","46 km al S de Concepción sobre el camino a San Antonio de Lomerio","-61.9969444","-16.5080556","644.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"115","2016-12-08 09:10:00-02","MO","MOBOT","100941857","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"J.R.I. Wood|D. Soto|D. Villarroel|P. Pozo","Wood 25276","2008","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"11","6","Velasco","70 km de Santa Rosa de la Roca sobre el camino hacia Florida","-61.8272223","-15.5905555","294.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2019-01-18 11:22:00-02","MO","MOBOT","100943009","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Thomas Couvreur|R.T. Vargas","Couvreur 196","2009","South America","Bolivia","La Paz",NA,NA,NA,NA,"Thomas B. Croat (MO)","10","20",NA,"Ixiamas.","-68.06577","-13.12171","194.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"117","2019-01-18 12:22:00-02","MO","MOBOT","101095055","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Thomerson","Thomerson 911",NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,"George S. Bunting",NA,NA,NA,"Caicara-El Burro Rd., 6 km N or Rio Chaviripa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"118","2019-08-14 11:30:00-03","MO","MOBOT","101101456","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Kriste Ericsson","Ericsson 342","1986","South America","Paraguay","Central",NA,NA,NA,NA,"Thomas B. Croat (MO)","11","17",NA,"Vicinity of San Lorenzo.","-57.5038278","-25.3455555","142.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"119","2019-09-27 11:29:00-03","MO","MOBOT","101153934","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Lynn P. Hannon","Hannon 99-006","1999","South America","Brazil","Pará",NA,NA,NA,NA,"Thomas B. Croat (MO)",NA,NA,NA,"SE part of state, dry seasonably dry area, Araguaia River, located near border of Tocantins State in Conceicão do Araguaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"120","2020-11-16 15:01:00-03","MO","MOBOT","101234297","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Michael H. Nee","Nee 58773","2011","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"12","27","Guarayos","Vic. Balneario Itapemí, 4.2 km (by air) SSE of plaza central of Ascención de Guarayos.","-63.1713889","-15.9247223","225.00000000","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"121","2014-06-26 10:29:00-03","MO","MOBOT","1073372","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 44312","1996","South America","Paraguay","San Pedro",NA,NA,NA,NA,"Thomas B. Croat (MO)","1","18",NA,"Yaguareté Forest (Sustainable Forest Systems Site). On black soil.","-56.1116667","-23.7966666","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1043","3"
"122","2014-11-06 22:11:00-02","MO","MOBOT","1165220","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Gerhard K. Gottsberger|Wilfried Morawetz","Gottsberger 124-13375","1975","South America","Brazil","Amazonas",NA,NA,NA,NA,"T.B. Croat (MO)","3","13",NA,"Mpio. Humaita.","-63.16666","-7.51666","51.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2012-05-02 08:24:00-03","MO","MOBOT","1181377","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 5877","1982","South America","Paraguay","Canindeyú",NA,NA,NA,NA,"T.B. Croat (MO)","1",NA,NA,"cerca de Curuguaty, junto al arroyo Schinf, Agua-e, en un estero",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"124","2008-05-27 22:02:00-03","MO","MOBOT","1181432","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"F. Javier Fernández Casas|Aurelio Schinini","Fernández Casas 7426","1982","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"T.B. Croat (MO)","12","12",NA,"cerca de Yhu",NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-01-18 11:57:00-02","MO","MOBOT","1208027","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Ilse S. Gottsberger","Gottsberger 11-71286","1986","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","7",NA,"Indianópolis, Mpio. de Indianópolis, Fazenda Bela and neighboring fazendas, 6 km NE of Indianópolis.","-47.8333333","-19.2166667","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"126","2019-01-18 11:55:00-02","MO","MOBOT","1208028","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Gerhard K. Gottsberger","Gottsberger 12-131286","1986","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","13",NA,"Indianópolis, Mpio. Indianópolis, Fazenda Bela Tanda and neighboring fazendas, 6 km NE of Indianópolis. Cerrado vegetation.","-47.95","-19.05","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"127","2015-03-04 21:00:00-03","MO","MOBOT","1208042","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Gerhard K. Gottsberger","Gottsberger 11-131286","1986","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"T. Croat","12","13",NA,"Indianópolis, Mpio. de Indianópolis, Fazenda BEla Tanda and neighboring fazendas, 6 km NE of Indianópolis.","-47.95","-19.05","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"128","2015-12-14 21:23:00-02","MO","MOBOT","1234061","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Belén Jiménez","Jiménez 1770","1996","South America","Paraguay","Canindeyú",NA,NA,NA,NA,"Thomas B. Croat (MO)","12","5",NA,"Carpa cue, pastizal sur.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"129","2012-09-15 05:08:00-03","MO","MOBOT","1243546","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Belén Jiménez","Jiménez 1770","1996","South America","Paraguay","Canindeyú",NA,NA,NA,NA,"T.Croat (MO)","12","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-02-07 12:17:00-02","MO","MOBOT","1272930","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Elsa M. Zardini|M. Vera","Zardini 48074","1998","South America","Paraguay","San Pedro",NA,NA,NA,NA,"Dr. Thomas B. Croat (MO)","3","11",NA,"Santa Rosa-Santa Barbara. Same spot as Zardini #45489-45517 (October) and #46614-46628 (May); collecting area: around one hectare.","-56.3963889","-23.8405555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1132","4"
"131","2013-10-05 06:32:00-03","MO","MOBOT","1320847","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Ronald L. Liesner|Ángel C. González","Liesner 11363","1981","South America","Venezuela","Bolívar",NA,NA,NA,NA,"G.S. Bunting","4","7",NA,"Represa Guri, 30 to 40 km east of Ciudad Piar by winding road. Savannas with patches of forest and morichales (streams with Mauritia flexuosa.)","-63.16666","7.5","300.00000000","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA
"132","2019-01-18 12:06:00-02","MO","MOBOT","1321027","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Ronald L. Liesner|Ángel C. González","Liesner 11432","1981","South America","Venezuela","Bolívar",NA,NA,NA,NA,"Thomas B. Croat (MO)","4","9",NA,"5 km north of Ciudad Piar. Pond formed by road damming morichal (stream with Mauritia flexuosa).","-63.2833333","7.4666667","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102","1"
"133","2016-01-02 05:26:00-02","MO","MOBOT","1344035","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"E.G. Gonçalves|R.S. Oliveira","Gonçalves 145","1998","South America","Brazil","Pará",NA,NA,NA,NA,"E.G. Gonçalves","1","14",NA,"Conceicao do Araguaia. Saida da cidade, em direcao ao rio Araguaia. lagoa estacional.","-49.23333","-8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1376169","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"F.C.A. Oliveira","Oliveira 239","1995","South America","Brazil","Distrito Federal",NA,NA,NA,NA,"E.G. Goncalves","2","8",NA,"Santuario de Vida Silvestre do Riacho Fundo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2009-07-24 16:00:00-03","MO","MOBOT","1430954","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"C.A. Cid Ferreira","Cid Ferreira 5573","1985","South America","Brazil","Amazonas",NA,NA,NA,NA,"T. Croat","4","15",NA,"Mun. de Manicoré, BR 230. 110 km ao L de Humaitá; Rio Marmelos entre a Rod. e a Cachoeira do Paricá (R.I. dos Tenharim). Mata de igapó, solo arg. úmido. [=INPA 127037]","-62.25","-7.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1446250","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"P. Silva","Silva 2076","1993","South America","Brazil","Distrito Federal",NA,NA,NA,NA,"T.B. Croat (MO)","11","28",NA,"Campo Limpo. Solo escuro com bastante materia organica.","-47.96666","-15.8","1035.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2016-11-22 16:07:00-02","MO","MOBOT","1446256","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"B.M.T. Walter|et al.","Walter 878","1991","South America","Brazil","Goiás",NA,NA,NA,NA,"T.B. Croat (MO)","12","9",NA,"Municipio Minacu. Em frente ao viveiro antigo da uhe serra da mesa (5 km da entrada norte do canteiro de obras. Area de infl. minacu. Vereda c/ muitos elementos de cerrado; borda mata galeria solo arenoso; em varios locais proximo a mata encharcado ondulado.",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"138","2008-05-27 22:02:00-03","MO","MOBOT","1800126","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Stephan G. Beck","Beck 3249","1980","South America","Bolivia","Beni",NA,NA,NA,NA,"T. Croat","4","9","Gral. Ballivian","Espiritu, zona de influencia del Rio Yacuma. Sabana húmeda. Tajibal de Lucumos.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1800128","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Stephan G. Beck","Beck 5350","1981","South America","Bolivia","Beni",NA,NA,NA,NA,"T. Croat","4","13","Gral. Ballivian","Espiritu, zona de influencia del Rio Yacuma. Sabana húmeda.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2013-10-05 06:35:00-03","MO","MOBOT","1945439","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Ronald L. Liesner|Ángel C. González","Liesner 5800","1978","South America","Venezuela","Bolívar",NA,NA,NA,NA,"G.S. Bunting","7","29",NA,"Near Santa Barbara. Along stream.","-63.28333","7.36666","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"495",NA
"141","2009-08-07 05:41:00-03","MO","MOBOT","2492091","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Émile Hassler","Hassler 5349",NA,"South America","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,"In palude Ipe hu, Sierra Maracayu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2016-11-15 05:15:00-02","MO","MOBOT","2492103","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45840","1994","South America","Paraguay","San Pedro",NA,NA,NA,NA,"Schinini, A., //","10","22",NA,"11 Km W de San Estanislao","-56.48333","-24.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-08-07 05:41:00-03","MO","MOBOT","2492115","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Émile Hassler","Hassler 3670",NA,"South America","Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,"In paludosis Tucanguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
