"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet"
"92","2021-03-01 16:21:46-03","UNICAMP","UEC","118825","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Batalha, MA","2182","1998","11","02",NA,"Brazil","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.65","-17.816667",NA,NA,NA,"Herbácea, 0,5m alt. Frutos. Latescente. Em campo sujo.","UEC053574","UEC053574",NA,NA,"2000","02",NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:21:46-03","UNICAMP","UEC","125771","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Kinoshita, LS; Bombo, AB; Costa, FM; Costa, SM; Martins, MV; Souza, MP; et al.","77","2011","02","19",NA,"Brazil","Minas Gerais","Delfinópolis","Serra da Canastra.","-46.54875","-20.489028",NA,NA,NA,"Erva 1 m; látex branco.","UEC038788","UEC038788",NA,NA,NA,NA,NA,"-46.54875","-20.489028",NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:21:46-03","UNICAMP","UEC","149479","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Caseli, CC; Silveira, MF","08436","2008","11","05",NA,"Brazil","Minas Gerais","Capitólio",NA,"-46.293333","-20.603611",NA,NA,NA,"Erva, 30cm.","UEC053568","UEC053568",NA,NA,NA,NA,NA,"-46.293333","-20.603611",NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:21:46-03","UNICAMP","UEC","162545","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Kinoshita, LS; Bombo, AB; Costa, FM; Costa, SM; Martins, MV; Souza, MP; et al.","77","2011","02","19",NA,"Brazil","Minas Gerais","Delfinópolis","Serra da Canastra.","-46.54875","-20.489028",NA,NA,NA,"Erva 1 m; látex branco.","UEC092926","UEC092926",NA,NA,NA,NA,NA,"-46.54875","-20.489028",NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:21:46-03","UNICAMP","UEC","163185","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Queiroz, RT; Monge, M; Trad, RJ","1412","2009","05","10",NA,"Brazil","Minas Gerais","Araguari","BR 050 Estrada para Urbelândia, numa matinha de cerrado em frente ao posto BR e um campo de futebol.&nf;Cerrado.","-48.178889","-18.681556","937","937",NA,"Erva erecta ca. 1m, flores castanho, látex branco.","UEC024112","UEC024112",NA,NA,NA,NA,NA,"-48.178889","-18.681556",NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:21:46-03","UNICAMP","UEC","298","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Leitão Filho, HF; Semir, J; Shepherd, GJ","2138","1976","06","10",NA,"Brazil","Mato Grosso",NA,"Rodovia Presidente Prudente- Campo Grande 2km após o posto casa verde.",NA,NA,NA,NA,NA,"Erecta até 1,5m,inflorescencia longa com flores creme com tons lilazes.","UEC053577","UEC053577",NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:21:46-03","UNICAMP","UEC","299","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Shepherd, GJ; Andrade, JB; Kinoshita, LS; Tamashiro, JY","3997","1976","12","02",NA,"Brazil","Minas Gerais",NA,"Rodovia Curvelo a Sete Lagoas, Km 40",NA,NA,NA,NA,NA,"Subarbusto até 0,5m, flores creme.","UEC053575","UEC053575",NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:21:46-03","UNICAMP","UEC","314","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Shepherd, GJ; Andrade, JB; Tamashiro, JY; Salgado, PR","7539","1978","04","22",NA,"Brazil","Bahia","Rio de Contas","Mato Grosso, Rodovia Barra do Garça-Cuiabá, à 107km de Barra do Garça. Alt. 500m","-41.8114013671875","-13.5789003372192","500","500",NA,"Erva de 1,0m, flores esverdeadas.","UEC053573","UEC053573","49773","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:21:46-03","UNICAMP","UEC","301","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Irwin, HS; Maxwell, H; Wasshausen, DC","19494","1968","02","04",NA,"Brazil","Distrito Federal","Brasília","Universidade de Brasília (UnB) Campus universitário. elevation ca. 1000m.","-47.9296989440918","-15.7797002792358","1000","1000",NA,"Simple or few-branched herb to ca. 75cm tall, the leaves held vertically, one of each pairwith apex up, the other with apex down, apressed to stem. With latex abundant. Corollapurplish brown.","UEC053567","UEC053567","70570","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-08-20 10:03:13-03","UNICAMP","UEC","149479","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC","08/436","2008","11","05",NA,"Brazil","Minas Gerais","Capitólio","Estrada para as pedreiras","-46.0499992370605","-20.6152992248535","999","999",NA,"Erva, 30 cm",NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:21:46-03","UNICAMP","UEC","102842","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Kinoshita, LS; Simões, AO; Galvão, JC","98284","1998","10","06",NA,"Brazil","Minas Gerais","Carrancas","Fazenda Grão Mogol","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Herbácea, ereta, campo rupestre, flores marrons.","UEC053572","UEC053572","21143","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:21:46-03","UNICAMP","UEC","126301","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Rodrigues, RS; Flores, AS; Simões, AO; Rio, MCE","1220","2001","10","13",NA,"Brazil","Minas Gerais","Carrancas","Fazenda Grão Mogol","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Em campo junto a afloramento, erva ereta, ca. 1m alt., flores marrom-esverdeadas, látex branco.","UEC041829","UEC041829","21143","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:21:46-03","UNICAMP","UEC","135176","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Simões, AO; Singer, RB; Lopes, AC","308","1998","09","22",NA,"Brazil","Minas Gerais","Carrancas","Serra de Bicas, Estrada a esquerda da fazenda do Sr. Toninho, subida em direção ao topo da serra.","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Erva, cerca de 80cm, látex branco abundante, cálice marrom, corola marrom-esverdeada, frutos vináceos. Em campo aberto.","UEC053570","UEC053570","21143","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:21:46-03","UNICAMP","UEC","135177","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini, A","Simões, AO; Matsumoto, K; Jannini, AW; Lopes, AC; Belinello, R","11","1997","11","10",NA,"Brazil","Minas Gerais","Carrancas","Vargem Grande","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Erva ereta, frutos imaturos verdes, látex branco.","UEC053569","UEC053569","21143","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:21:46-03","UNICAMP","UEC","46877","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Semir, J; Martins, AB; Bernacci, LC; Dutilh, JHA","19500","1987","06","29",NA,"Brazil","Minas Gerais","Itumirim","Serra da Bocaina","-44.8711013793945","-21.3169002532959",NA,NA,NA,"erva até 80cm, crescendo entre gramíneas. Flores creme-esverdeadas a vinosas.","UEC053571","UEC053571","16596","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:21:46-03","UNICAMP","UEC","21237","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, MA","Leitão Filho, HF; Stubblebine, WH; Martins, FR","11013","1980","03","06",NA,"Brazil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,"Subarbusto até 40cm, flores creme. Nativo em mata próximo a cidade.","UEC053576","UEC053576","23696","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-05 16:42:57-03","UFOP","OUPR","20332","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Borges, R.A.X.; Cota, M.R.C.","32","2004","03","20",NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, PC 02.","-43.6918983459473","-20.5207996368408",NA,NA,NA,"Herbáceo. Campo limpo próximo à vertente da serra.",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-05 16:42:57-03","UFOP","OUPR","31939","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","Pedrosa, L.G.","813","2018","09","20",NA,"Brasil","Minas Gerais","Ouro Preto","Arredores de Lavras Novas.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva lactescente, ca. 60cm. Folhas sésseis oposta-cruzadas. Flores pálidas. Campo rupestre.",NA,NA,"44599","auto","2018","09","26",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-05 16:42:57-03","UFOP","OUPR","797","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Fontella, J.","Badini, J.","s.n.","1976","05","21",NA,"Brasil","Minas Gerais","Ouro Preto","Caveira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva, flores amareladas. Campo.",NA,NA,"44599","auto","1978","06","02",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-05 16:42:57-03","UFOP","OUPR","785","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Silva, N.M.P. da","Badini, J.; Zurlo, M.A.","s.n.","1978","06","20",NA,"Brasil","Minas Gerais","Ouro Preto","Chapada","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva, flores amareladas. Campo.",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-03-12 10:28:54-03","UFOP","OUPR","34232","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Pedrosa, L.G.","Pedrosa, L.G.","1708","2019","07","01",NA,"Brasil","Minas Gerais","Ouro Preto","Fazenda das Lagoas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva, 40cm. Flores amarelo-esverdeadas. Cerrado.",NA,NA,"44599","auto","2019","07","01",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:12:23-03","MBM","MBM","179885","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Rapini, A.","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","62242","1995","05","04","Southern America","Brazil","Mato Grosso","Poconé","Rod. BR-070, km 584","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"MBM179885",NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:12:23-03","MBM","MBM","117173","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Marquete, NF da S","Hatschbach, G.","18978","1968","03","25","Southern America","Brazil","Paraná","Jaguariaíva","Fazenda CAjuru","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM117173",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:12:23-03","MBM","MBM","18210","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Rapini, A.","Hatschbach, G.","26733","1971","06","15","Southern America","Brazil","Paraná","Sengés","Rio Itararé","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"MBM018210",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:12:23-03","MBM","MBM","26197","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Fontella, J.","Hatschbach, G.","31884","1973","05","14","Southern America","Brazil","Mato Grosso","Camapuã","Rodovia Campo Grande - Cuiabá",NA,NA,NA,NA,NA,NA,"MBM026197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:12:23-03","MBM","MBM","34126","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Fontella, J.","Hatschbach, G.; et al.; et al.","36305","1975","02","18","Southern America","Brazil","Goiás","Alto Paraíso","20km S de Alto Paraíso",NA,NA,NA,NA,NA,NA,"MBM034126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:12:23-03","MBM","MBM","60310","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Fontella, J.","Irwin, H.S.; et al.; et al.","16420","1966","06","01","Southern America","Brazil","Mato Grosso","Xavantina","84km W of Xavantina",NA,NA,NA,NA,NA,NA,"MBM060310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:12:23-03","MBM","MBM","60312","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Fontella, J.","Irwin, H.S.; et al.; et al.","13152","1966","02","25","Southern America","Brazil","Distrito Federal",NA,"5km E of Lagoa Paranoá",NA,NA,NA,NA,NA,NA,"MBM060312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:12:23-03","MBM","MBM","72514","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Rapini, A.","Anderson, W.R.","10011","1973","05","10","Southern America","Brazil","Goiás",NA,"Serra Dourada, ca. 15km S de Goiás",NA,NA,NA,NA,NA,NA,"MBM072514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:12:23-03","MBM","MBM","70021","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Hatschbach, G.","Hatschbach, G.","43809","1981","04","12","Southern America","Brazil","Goiás","Cristalina","Rod. BR-040, Posto Fiscal","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"MBM070021",NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:12:23-03","MBM","MBM","53089","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Fontella, J.","Hatschbach, G.","37721","1976","07","08","Southern America","Brazil","Goiás","Morrinhos","Marcelona","-49.0993995666504","-17.7311000823975",NA,NA,NA,NA,"MBM053089",NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:12:23-03","MBM","MBM","31144","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Fontella, J.","Hatschbach, G.","34045","1974","02","10","Southern America","Brazil","Mato Grosso","Itiquira","Itiquira, arredores","-54.1502990722656","-17.2089004516602",NA,NA,NA,NA,"MBM031144",NA,"148503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:12:23-03","MBM","MBM","53081","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Fontella, J.","Hatschbach, G.; et al.; et al.","36160","1975","02","14","Southern America","Brazil","Mato Grosso","Rondonópolis","Serra de Petroliva","-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,"MBM053081",NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:12:23-03","MBM","MBM","68464","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.",NA,"Leitão, H.F.; et al.; et al.","11013","1980","03","06","Southern America","Brazil","Minas Gerais","Poços de Caldas","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"MBM068464",NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:12:23-03","MBM","MBM","65601","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Hatschbach, G.","Hatschbach, G.","42949","1980","03","26","Southern America","Brazil","Minas Gerais","Uberlândia","Rod. BR-050, 20km L de Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"MBM065601",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:12:23-03","MBM","MBM","44607","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Rapini, A.","Gottsberger, G.; Haas, I Gottsber; Haas, I Gottsber","13970","1966","03","03","Southern America","Brazil","Paraná","Jaguariaíva","Estrada Jaguariaíva - Arapoti","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM044607",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:12:23-03","MBM","MBM","6098","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Rapini, A.","Hatschbach, G.","18978","1968","03","25","Southern America","Brazil","Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM006098",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:12:23-03","MBM","MBM","117174","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Marquete, NF da S","Hatschbach, G.","18225","1967","12","31","Southern America","Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM117174",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:12:23-03","MBM","MBM","36145","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Fontella, J.","Hatschbach, G.","2776","1952","05","04","Southern America","Brazil","Paraná","Palmeira","Colônia Quero-Quero","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM036145",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:12:23-03","MBM","MBM","243694","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schum.","Hoehne, W.","Hoehne, W.","s.n.","1945","09","12","Southern America","Brazil","São Paulo","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM243694",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-25 06:04:07-03","MNHN","RECOLNAT_MNHN_P","P00252592","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini","Warming, E.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00252592' target='other'> <mi>dwc_moreinfo</mi></a>","P00252592","P00252592_01",NA,NA,NA,NA,NA,NA,NA,NA,"1877",NA,NA,NA,NA
"133","2015-09-25 05:24:38-03","MNHN","RECOLNAT_MNHN_P","P00252593","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Claussen, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00252593' target='other'> <mi>dwc_moreinfo</mi></a>","P00252593","P00252593_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-12-02 09:38:00-02","MNHN","RECOLNAT_MNHN_P","P00645900","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Claussen, P.",NA,"1838",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645900' target='other'> <mi>dwc_moreinfo</mi></a>","P00645900","P00645900_01",NA,NA,NA,NA,NA,NA,NA,NA,"355",NA,NA,NA,NA
"135","2020-11-05 16:15:45-03","MNHN","RECOLNAT_MNHN_P","P00645901","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Rapini","Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"St Paul et Minas, in rampis graminosis prop. Goyaz",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645901' target='other'> <mi>dwc_moreinfo</mi></a>","P00645901","P00645901_01",NA,NA,NA,NA,NA,NA,NA,NA,"2334",NA,NA,NA,NA
"136","2015-09-04 12:26:45-03","MNHN","RECOLNAT_MNHN_P","P03522322","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03522322' target='other'> <mi>dwc_moreinfo</mi></a>","P03522322","P03522322_01",NA,NA,NA,NA,NA,NA,NA,NA,"609",NA,NA,NA,NA
"137","2020-10-01 14:20:48-03","JBB","HEPH","15496","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Oliveira, MS","Nóbrega, MGG","1118","2000","06","07","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha de saída entre Centro e Alameda","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"138","2020-10-01 14:20:48-03","JBB","HEPH","2623","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Fontella, J","Ramos, AE","53","1982","07","13","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.5625","-15.4375",NA,NA,NA,NA,NA,NA
"139","2020-10-01 14:20:48-03","JBB","HEPH","1502","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Fontella, J","Ferreira, MB","1134","1972","05","25","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.5625","-15.4375",NA,NA,NA,NA,NA,NA
"140","2020-10-01 14:20:48-03","JBB","HEPH","6139","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Fontella, J","Proença, CEB","696","1988","10","09","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-01 14:20:48-03","JBB","HEPH","25078","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Paiva, VF","Paiva, VF","560","2009","03","20","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - estrada de terra próximo a Escola Classe Jardim Botânico de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-01 14:20:48-03","JBB","HEPH","6080","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Fontella, J","Salles, AEH","354","1988","10","09","Southern America","Brasil","Distrito Federal","Brasília","Lago Norte QI 11","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:31:42-03","UFMG","BHCB","185254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Rezende, SG; Justo, AG","5914","2015","03","31","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.863611","-20.264722","1200","1340",NA,"Herbáceo; Campo sujo","BHCB185254",NA,NA,NA,NA,NA,NA,"-43.863611","-20.264722",NA,NA,NA,NA,NA,NA
