"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"49","2020-02-08 08:44:19-03","NBC","NL-BOTANY","WAG.1661523","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Hatschbach GG",NA,"1965","11","11","Brazil",NA,NA,"Parana (Brasil). Mun Merretes. Cabeceiras de Rio Arraial.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1661523 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1661523","NL-WAG1661523",NA,"Aquifoliales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"50","2020-02-08 08:44:19-03","NBC","NL-BOTANY","L.2269333","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus peduncularis","Loes.",NA,NA,NA,NA,"Ule EHG",NA,"1906","11","01","Brazil","Bahía",NA,"Brasil, Estado de Bahia, Serra do Sincorá",NA,NA,NA,NA,NA,NA,"Im Capão.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2269333 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2269333","NL-L2269333",NA,"Aquifoliales","Southern America",NA,"peduncularis",NA,NA,"Magnoliopsidae","L 0759246",NA,NA
"51","2020-11-04 10:54:42-03","ESALQ","ESA","134415","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Lima, R.A.F.","2014",NA,NA,NA,"890.0","2013","06","24",NA,NA,NA,NA,NA,NA,"23.38.25",NA,NA,NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 20305. Altura: 10m","ESA134415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:00:13-03","ESALQ","ESA","75412","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reiss.","Crespi, B.","2006","02","01","Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","707.0","2001","04","18","Brasil","São Paulo","Itanhaém","Loteamento Maramba II, 6km de Itanhaém em direção a Peruíbe. Floresta de restinga paludosa com predomínio de guanandi (Calophyllum brasiliense Cambess.) em alguns trechos. 24o13'51,1S; 46o55'20,3W. Ca. 5-10msm.","-469.222",NA,"-469,222","-24,230,861",NA,NA,"Arvoreta, ca. 4,5m alt. Caule branco com ritidomas, frutos negros. Área inundada.","ESA075412","ESA075412","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:00:13-03","ESALQ","ESA","36714","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr., M.","2007","01","01","Ziller, S.R. ; Maschio, W.","758.0","1995","04","01","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"ESA036714","ESA036714","Magnoliophyta",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"54","2020-11-04 11:00:13-03","ESALQ","ESA","35777","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr., M.","2007","01","01","Souza, J.P. et al.","830.0","1996","12","13","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA035777","ESA035777","Magnoliophyta",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"55","2020-11-04 11:00:13-03","ESALQ","ESA","35935","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Crespi, B.",NA,NA,NA,"Souza, J.P. et al.","978.0","1996","12","16","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA035935","ESA035935","Magnoliophyta",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"56","2020-11-04 11:00:13-03","ESALQ","ESA","73248","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"Godoy, J.R.L.","79.0","1999","01","10","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA073248","ESA073248","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"57","2020-11-04 11:00:13-03","ESALQ","ESA","73247","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,"Groppo Jr., M.","1999",NA,NA,"Sztutman, M. ; Valmir","70.0","1998","11","23","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA073247","ESA073247","Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"58","2020-11-04 11:00:13-03","ESALQ","ESA","13207","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reiss.",NA,NA,NA,NA,"Leitão Filho, H.F. et al.","20335.0","1988","05","20","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA013207","ESA013207","Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"59","2020-11-04 11:00:13-03","ESALQ","ESA","109726","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,"Lima, R.A.F.","2009","11","13","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29307.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109726","ESA109726","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA
"60","2020-11-04 11:00:13-03","ESALQ","ESA","14830","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Crespi, B.","2006","02","01","Souza, V.C. et al.",NA,"1990","01","07","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA014830","ESA014830","Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"61","2020-11-04 11:00:13-03","ESALQ","ESA","40083","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr., M.","2007","01","01","Ziller, S.R. ; Marquesini, M.","712.0","1995","01","18","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"ESA040083","ESA040083","Magnoliophyta",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"62","2020-11-04 11:00:13-03","ESALQ","ESA","69685","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reiss.","Smith, S.F.","1999",NA,NA,"Cordeiro, J.","1486.0","1998","12","18","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,"ESA069685","ESA069685","Magnoliophyta",NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA
"63","2020-11-04 11:00:13-03","ESALQ","ESA","33584","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,"Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","2181.0","1997","12","01","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ESA033584","ESA033584","Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA
"64","2020-11-04 11:00:13-03","ESALQ","ESA","109353","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,"Sampaio, D.","161.0",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA109353",NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"65","2020-11-04 11:00:13-03","ESALQ","ESA","61891","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Crespi, B.","2006","02","01","Kozera, C. et al.","830.0","1999","01","10","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA061891","ESA061891","Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"66","2020-11-04 11:00:13-03","ESALQ","ESA","4583","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Crespi, B.","2006","02","01","Catharino, E.L.M.","529.0","1985","12","10","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA004583","ESA004583","Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"67","2020-11-04 11:00:13-03","ESALQ","ESA","32398","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Crespi, B. & Souza, V.C.","2006","02","01","Ivanauskas, N.M. et al.","1553.0","1996","06","22","Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA032398",NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"68","2020-11-04 10:54:42-03","ESALQ","ESA","139154","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Colletta, G.D","2673.0","2016","03","30","Brasil","SP","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, 4m, estéril","ESA139154",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"69","2019-02-15 11:33:13-02","IPA","IPA","51342","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Klein, R.M.","1981","04","28","Campos, J.M.; Leite, P.F.; Leite, P.F.","4","1981","03","26","Brasil","Santa Catarina","Paulo Lopes","A 3 km da Enseada da Pinheira.","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,"Folhas pequenas, alternas; frutos pretos, arredondados; casca esverdeada; folha serrilhada somente nas pontas.","IPA0051342",NA,"Plantae",NA,"Southern America",NA,NA,"23385","auto",NA,NA,NA,NA
"70","2019-07-26 11:39:22-03","IPA","IPA","62367","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Júnior, M.","2000",NA,NA,"Grotta, A.S.; Bartolomeu, J.; Bartolomeu, J.","62367","1953","11","29","Brasil","São Paulo","Santos","Mongaguá, Praia Grande.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Pequeno arbusto.","IPA0062367",NA,"Plantae",NA,"Southern America",NA,NA,"26836","auto",NA,NA,NA,NA
"71","2019-08-27 13:34:09-03","IAP","PACA-AGP","113220","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","F. Gonzatii","2012","03",NA,"F. Gonzatti","412","2012","03","10","Brasil","RS","Cidreira","prócimo a lagoa Tapera","-50.226389","-30.053333","50° 13'35W","30° 03'12S","10","10","HUCS-38314 Habitat: banhado","PACA113220",NA,"Magnoliophyta","Celastrales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"72","2019-08-27 13:34:09-03","IAP","PACA-AGP","47953","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","B. Rambo",NA,NA,NA,"Sehnem, A.","2999","1947","12","20","Brasil","SC","Canasvieiras","Ilha de Santa Catarina.",NA,NA,NA,NA,NA,NA,"Habitat: Arbustum ad litus maris.","PACA047953",NA,"Magnoliophyta","Celastrales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"73","2019-08-27 13:34:09-03","IAP","PACA-AGP","56180","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1955","04","11","Rambo, B.",NA,"1954","11","12","Brasil","RS","Paraíso",NA,NA,NA,NA,NA,NA,NA,"Habitat: In silvula arenosa subpaludosa. Fenofase: flor","PACA056180",NA,"Magnoliophyta","Celastrales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"74","2019-08-27 13:34:09-03","IAP","PACA-AGP","67426","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","G. Edwin","1965",NA,NA,"Klein","5996","1965","04","29","Brasil","SC","Pântano Sul","Ilha de SC.",NA,NA,NA,NA,"2","2","Altura de 2m. Herbário FLOR 16. Habitat: Restinga. Fenofase: flor branca Hábito: arbusto","PACA067426",NA,"Magnoliophyta","Celastrales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"75","2019-08-27 13:34:09-03","IAP","PACA-AGP","45160","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1950","01","04","Brasil","RS","Osório","Faz. do arroio.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: In silvula arenosa subpaludosa. Fenofase: fruto novissimo","PACA045160",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"27350","auto","Magnoliopsida",NA,NA,NA
"76","2019-08-27 13:34:09-03","IAP","PACA-AGP","46814","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1950","04","16","Brasil","RS","Osório","Fazenda do Arroio.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: In silvula arenosa subpaludosa. Fenofase: fruto maturo","PACA046814",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"27350","auto","Magnoliopsida",NA,NA,NA
"77","2019-08-27 13:34:09-03","IAP","PACA-AGP","63642","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1958","09","17","Rambo, B.",NA,"1958","01","23","Brasil","RS","Osório","Fazenda do Arroio.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: In silvula. Fenofase: flor","PACA063642",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"27350","auto","Magnoliopsida",NA,NA,NA
"78","2019-08-27 13:34:09-03","IAP","PACA-AGP","51808","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1952","01","10","Brasil","RS","Osório","Morro Grande","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: In silvula arenosa Fenofase: fruto submaturo","PACA051808",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"27350","auto","Magnoliopsida",NA,NA,NA
"79","2019-08-27 13:34:09-03","IAP","PACA-AGP","45991","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1950","02","21","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: In silvula arenosa subpaludosa. Fenofase: fruto submaturo","PACA045991",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"20837","auto","Magnoliopsida",NA,NA,NA
"80","2019-08-27 13:34:09-03","IAP","PACA-AGP","58089","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","L. B. Smith",NA,NA,NA,NA,NA,"1953","02","05","Brasil","SC","Palhoça","Massiambú.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"HBR 8721. Habitat: In silvula litorânea. Fenofase: fruto","PACA058089",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"31105","auto","Magnoliopsida",NA,NA,NA
"81","2019-08-27 13:34:09-03","IAP","PACA-AGP","58328","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","L. B. Smith","1954",NA,NA,"P. R. Reitz","4809","1952","12","18","Brasil","SC","Palhoça","Massiambú.","-48.6678009033203","-27.645299911499",NA,NA,"5","5","HBR 7209. Altura de 2m. Habitat: In silvula litoranea. Restinga. Fenofase: flor branca Hábito: arbusto","PACA058328",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"31105","auto","Magnoliopsida",NA,NA,NA
"82","2019-08-27 13:34:09-03","IAP","PACA-AGP","31957","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Reitz, R.","1334","1945","12","05","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"Habitat: In silvula subpaludosa. Fenofase: flor","PACA031957",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"16515","auto","Magnoliopsida",NA,NA,NA
"83","2019-08-27 13:34:09-03","IAP","PACA-AGP","31937","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Reitz, R.",NA,"1945","12","09","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"Habitat: In silvula subpaludosa. Fenofase: flor","PACA031937",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"16515","auto","Magnoliopsida",NA,NA,NA
"84","2019-08-27 13:34:09-03","IAP","PACA-AGP","25435","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Reitz, R.",NA,"1943","01","03","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"Habitat: In silvula subpaludosis. Fenofase: fruto submaturo","PACA025435",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"16515","auto","Magnoliopsida",NA,NA,NA
"85","2019-08-27 13:34:09-03","IAP","PACA-AGP","46999","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1950","05","01","Brasil","RS","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: In silvula arenosa subpaludosa. Fenofase: fruto maturo","PACA046999",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"27350","auto","Magnoliopsida",NA,NA,NA
"86","2019-08-27 13:34:09-03","IAP","PACA-AGP","46118","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1950","03","06","Brasil","RS","Osório","Faz. do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: In silvula arenosa subpaludosa. Fenofase: fruto submaturo","PACA046118",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"27350","auto","Magnoliopsida",NA,NA,NA
"87","2019-08-27 13:34:09-03","IAP","PACA-AGP","45208","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1950","01","04","Brasil","RS","Osório","Faz. do Arroio.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: In silvula arenosa subpaludosa. Fenofase: fruto novissimo","PACA045208",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"27350","auto","Magnoliopsida",NA,NA,NA
"88","2019-08-27 13:34:09-03","IAP","PACA-AGP","54820","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","B. Rambo","1954","05","05","Rambo, B.",NA,"1954","02","11","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: Porpe litus in silvula arenosa. Fenofase: fruto semievoluto","PACA054820",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"20837","auto","Magnoliopsida",NA,NA,NA
"89","2019-08-27 13:34:09-03","IAP","PACA-AGP","91512","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","T. C. Marchi",NA,NA,NA,"T. C. de Marchi","087","2001","11","06","Brasil","RS","Tramandaí","Faz. São José","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"HASU 16282","PACA091512",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"21077","auto","Magnoliopsida",NA,NA,NA
"90","2019-08-27 13:34:09-03","IAP","PACA-AGP","91508","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Marchi & Larocca",NA,NA,NA,"T. C. de Marchi","041","2001","05","09","Brasil","RS","Tramandaí","Faz. São José","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"HASU 12105 Hábito: arbóreo","PACA091508",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"21077","auto","Magnoliopsida",NA,NA,NA
"91","2019-08-27 13:34:09-03","IAP","PACA-AGP","31507","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1946","02","02","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"Habitat: In silvula subpaludosis. Fenofase: fruto submaturo","PACA031507",NA,"Magnoliophyta","Celastrales",NA,NA,NA,"16515","auto","Magnoliopsida",NA,NA,NA
"92","2020-12-20 21:15:29-03","UFV","VIC","3744","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Magalhães, M.","1952",NA,NA,"Magalhães, M.","s.n.","1952","11","19","Brasil","Minas Gerais","Lagoa Santa","Serra do Cipó, Capoeira em margem de córrego.","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,"VIC003744","VIC003744",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA
"93","2021-03-30 17:25:31-03","UFSC","CTBS","3124","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Passos, L.S. et al.",NA,"2016","10","29","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.371389","-25.534167","48°22'17W","25°32'03S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 14:30:45-03","UFJF","CESJ","11030","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","M.Groppo Jr.","2001","08",NA,"L. Krieger","CESJ11030","1971","12","08","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Na restinga, árvore pequena, flores brancas.","CESJ011030","CESJ011030","Angiosperma",NA,"América do Sul",NA,NA,"41937","auto",NA,NA,NA,NA
"95","2019-11-21 14:30:45-03","UFJF","CESJ","11025","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","M.Groppo Jr.","2001","08",NA,"L. Krieger","CESJ11025","1971","12","08","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Na restinga. Arbusto, flores brancas.","CESJ011025","CESJ011025","Angiosperma",NA,"América do Sul",NA,NA,"41937","auto",NA,NA,NA,NA
"96","2019-11-21 14:30:45-03","UFJF","CESJ","32306","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","S.Andrews","1997",NA,NA,"O.S. Ribas; J. Cordeiro","808","1995","03","25","Brasil","Paraná","Matinhos",NA,"-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Restinga arbórea. Alt.: 3-5 m.","CESJ032306","CESJ032306","Angiosperma",NA,"América do Sul",NA,NA,"15275","auto",NA,NA,NA,NA
"97","2019-11-21 14:30:45-03","UFJF","CESJ","66925","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","cf. pseudobuxus","Ilex cf. pseudobuxus","Reissek","M. Groppo Jr.","2015","07","29","L.D. Santana; J.H.C. Ribeiro; A. Cabral; C. Nardy","95","2015","04","16","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Vale do Rio Santo Angostinho/ Interior da FOM Aluvial","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"Árvore, ca 4,5m. Frutos imaturos verdes a negros. Solo raso, área queimada. Dentro da parcela 26 da fitossociologia, indivíduo 1001. Próximo ao curso d'água. Altitude 1650 m.s.m.","CESJ066925","CESJ066925","Angiosperma",NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA
