"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"386","2011-04-05 12:29:00-03","MO","MOBOT","1723730","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Clarence D. Johnson","Johnson 3548-84","1984","10","17","South America","Colombia",NA,NA,NA,NA,"Cundinamarca",NA,"3 km N of Girardot.","-74.804878","4.336655",NA,NA,"335.28000000",NA,NA,NA,"Kunth","L. Rico (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"387","2021-02-02 10:32:00-03","MO","MOBOT","2329783","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"C. V. Pavetti","Pavetti Morín 10185a","1942","12","23","South America","Paraguay",NA,NA,NA,NA,"Central",NA,"Jardin Botanico. Banados.",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2009-10-28 14:32:00-02","MO","MOBOT","2878155","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Clarence D. Johnson","Johnson 3839-85","1985","1","29","South America","Venezuela",NA,NA,NA,NA,"Zulia",NA,"13 km SE of Altagracia.",NA,NA,NA,NA,"15.24000000",NA,NA,NA,"Kunth","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","82902","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Elsa M. Zardini","Zardini 9401","1989","1","13","South America","Paraguay",NA,NA,NA,NA,"Guairá",NA,"Cordillera de Ybytyruzú. Valley between Cerro Peró, Cerro Acatí and Cerro Muy Muy. Base of cerros forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,"Kunth","L. Rico (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","4",NA
"390","2013-10-09 05:40:00-03","MO","MOBOT","84578","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 9651","1989","1","13","South America","Paraguay",NA,NA,NA,NA,"Guairá",NA,"Cordillera de Ybytyruzú. Cerro Acatí, near Destacamento Tororo. Forest on slopes.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,"Kunth","L. Rico (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","4",NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","90627","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Elsa M. Zardini|et al.","Zardini 4233","1988","1","19","South America","Paraguay",NA,NA,NA,NA,"Guairá",NA,"Cordillera de Ybytyruzú. Torörö, camino a cerro Polilla.",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth","L. Rico (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-10","3",NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","91367","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Elsa M. Zardini|C. Velázquez","Zardini 27108","1991","3","9","South America","Paraguay",NA,NA,NA,NA,"Cordillera",NA,"Tobatí. Ybytú Silla mesa. Central area. Forest on slopes facing east.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,"Kunth","L. Rico (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"569","4",NA
"393","2011-06-09 17:10:00-03","MO","MOBOT","93014","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Calaway H. Dodson|et al.","Dodson 5657",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,"Los Ríos",NA,"Río Palenque Biological Station.","-79.36666","-0.58333",NA,NA,"150.00000000","220.00000000",NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2013-10-09 05:40:00-03","MO","MOBOT","86424","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 9880","1989","1","26","South America","Paraguay",NA,NA,NA,NA,"Paraguarí",NA,"Cerro Mbatoví. Forest along northern slope, in regeneration.","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,"Kunth","L. Rico (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","3",NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","86081","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Elsa M. Zardini|A. Aguayo","Zardini 9837","1989","1","26","South America","Paraguay",NA,NA,NA,NA,"Paraguarí",NA,"Cerro Palacios, 5 kms N of Paraguarí. Forest on south western slope.","-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,"Kunth","L. Rico (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","5",NA
"396","2015-02-26 13:23:00-03","MO","MOBOT","1439837","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"Alwyn H. Gentry|José Schunke V.|James Aronson","Gentry 25454A","1979","3","8","South America","Peru",NA,NA,NA,NA,"Ucayali","Coronel Portillo","Coronel Portillo. Bosque Nacional von Humbldt, 86 km W of Pucullpa.","-74.9666667","-8.85",NA,NA,"250.00000000",NA,NA,NA,"Kunth","R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1776","1",NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","103823","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia",NA,"James C. Solomon","Solomon 7792","1982","5","26","South America","Bolivia",NA,NA,NA,NA,"Beni","Vaca Diez","18.4 km E of Riberalta, then 1 km NE on old road to Cachuela Esperanza. Primary forest. Trail on right side of road.","-65.83333","-11.08333",NA,NA,"230.00000000",NA,NA,NA,"Kunth","R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"145","7",NA
"398","2012-05-23 15:34:00-03","MO","MOBOT","100467694","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia angustifoliola",NA,"Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,"Sierra de Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"Kuntze",NA,NA,"angustifoliola",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"399","2009-08-21 07:03:00-03","MO","MOBOT","2329796","PreservedSpecimen","Plantae","Fabaceae","Acacia","riparia","Acacia riparia pseudo-adhaerens",NA,"Émile Hassler","Hassler 12868","1920","10",NA,"South America","Paraguay",NA,NA,NA,NA,"Cordillera",NA,"San Bernardino","-57.25","-25.31666",NA,NA,NA,NA,NA,NA,"(Hassl.) Hassl.",NA,NA,"pseudo-adhaerens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2013-05-07 06:03:00-03","MO","MOBOT","100231594","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Ynés Mexia","Mexia 4693","1930","5","14","South America","Brazil",NA,NA,NA,NA,"Minas Gerais","Viçosa","Fazenda de Grasiuma.","-42.8819007873535","-20.7539005279541",NA,NA,"700.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,"1",NA
"401","2010-10-15 09:22:00-03","MO","MOBOT","100312557","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia riparia",NA,"Mirtha Ortiz","Ortiz 1066","1989","3","15","South America","Paraguay",NA,NA,NA,NA,"Caazapá",NA,"Tavai. Orillas del Rio Tebicuary.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,"D.S. Seigler & J.E. Ebinger",NA,"riparia",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"402","2010-10-14 15:07:00-03","MO","MOBOT","100312417","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia riparia",NA,"Isabel Basualdo","Basualdo 1947","1988","12","3","South America","Paraguay",NA,NA,NA,NA,"Caazapá",NA,"Tavai. R. Tebicuary mi. N. marginal.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,"D.S. Seigler & J.E. Ebinger",NA,"riparia",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"403","2010-07-13 16:06:00-03","MO","MOBOT","2878509","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia riparia",NA,"Anibal Castillo","Castillo 1162","1982","6","15","South America","Venezuela",NA,NA,NA,NA,"Distrito Federal",NA,"Colinas de Bello Monte. Arboretum de la Escuela de Bología; bosque premontano.","-66.55","10.4666667",NA,NA,"1100.00000000",NA,NA,NA,NA,"D.S.Seigler &J.E.Ebinger (ILL)",NA,"riparia",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"404","2012-01-20 05:01:00-02","MO","MOBOT","100230744","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"S. Galen Smith","Smith 1134","1950","7","4","South America","Colombia",NA,NA,NA,NA,"Huila",NA,"Cabrrea Lajas, ca 11 km east of Villavieja on road to Baraya; upper basin of Río Magdalena. Dissected plateau (badlands) with woody plants mainly restricted to gullies and stream bottoms.",NA,NA,NA,NA,"460.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"405","2012-05-04 05:16:00-03","MO","MOBOT","100230774","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Cyril Allen","Allen 771","1924","10","14","South America","Colombia",NA,NA,NA,NA,NA,NA,"Forest, Poponte, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"406","2009-11-23 16:23:00-02","MO","MOBOT","100230842","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"J.M. Cardial|E. J. Watkiss","Cardial 74","1989",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Pando",NA,"80 km SW of Cobija, Limoero. Mixed seasonal fores ton undulating fround. On bank of stream on edge of clearing. Dense undergrowth.","-69.3333333","-11.2",NA,NA,"280.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D. Seigler & J. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"407","2009-11-25 08:12:00-02","MO","MOBOT","100231152","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Augustus Fendler","Fendler 334","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Prope coloniam Tovar.",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"408","2009-11-30 10:01:00-02","MO","MOBOT","100231538","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Israel G. Vargas C.","Vargas Caballero 7240","2005","6","1","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Florida","Mairana, toma de agua de localidad de Todos Santos. Laderas de bosque seco desiduo de Valle intandino.","-63.9986111","-17.1280556",NA,NA,"1330.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D. Seigler & J. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"409","2009-11-30 11:58:00-02","MO","MOBOT","100231575","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"R.W. Schery","Schery 432","1943","5","14","South America","Brazil",NA,NA,NA,NA,"Ceará",NA,"Hills near Baturite.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"410","2016-10-13 06:01:00-03","MO","MOBOT","100238023","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Walter A. Palacios|David A. Neill|Marc A. Baker|Jorge Zaruma","Palacios Cuenca 192","1985","3","18","South America","Ecuador",NA,NA,NA,NA,"Pastaza",NA,"1 km al E de Topo por carretera entre Banos y Mera.","-78.1666667","-1.45",NA,NA,"1300.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"411","2009-12-29 16:42:00-02","MO","MOBOT","100238123","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"* CBB","CBB 556","1985","9","27","South America","Ecuador",NA,NA,NA,NA,"Manabí",NA,"Pambilar.","-79.65","-0.3833",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.B. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"412","2009-12-29 16:38:00-02","MO","MOBOT","100514","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Alwyn H. Gentry|Carlos E. Cerón|C. Blaney|Gladys Benavides","Gentry 64119","1988","12","24","South America","Ecuador",NA,NA,NA,NA,"Napo",NA,"Huamani Centro Calluhua Yacu, 31 km E of Tena-Baeza Road, on new road to Coca. TRANSECT 6","-77.66666","-0.66666",NA,NA,"1150.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-307","3",NA
"413","2009-11-24 14:48:00-02","MO","MOBOT","1055164","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"L.C. de Guenara","Guenara 337","1967","9","30","South America","Venezuela",NA,NA,NA,NA,"Táchira",NA,"Canetera via La Victoria.",NA,NA,NA,NA,"1125.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"414","2009-11-25 10:21:00-02","MO","MOBOT","1055231","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"LIENE","LIENE 3787","1958","5","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Estado da Guanabara, Vista Chineza.",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"415","2013-10-05 06:36:00-03","MO","MOBOT","100231154","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 120229","1979","11","13","South America","Venezuela",NA,NA,NA,NA,"Táchira",NA,"Forested level ground or low hills along small streamlet, just south of La Mulata, near Venezuelan-Colombian border.","-72.4583333","7.8416666",NA,NA,"300.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"416","2009-11-25 10:21:00-02","MO","MOBOT","1055490","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Apparicio P. Duarte","Duarte 4796","1969","5","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"Estadoda Guanabara, Jacarepaguá, Floresta da Covanca.",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"417","2009-11-23 13:55:00-02","MO","MOBOT","1055573","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Clarence D. Johnson","Johnson 3463-84","1984","8","15","South America","Colombia",NA,NA,NA,NA,"Cundinamarca",NA,"1 km E of Boqueron.","-73.275942","4.310586",NA,NA,"520.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"418","2013-10-05 06:32:00-03","MO","MOBOT","1055625","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 120101","1979","11","12","South America","Venezuela",NA,NA,NA,NA,"Táchira",NA,"Evergreen, dry forested slopes bordering vertical limestone bluff, Sierra El Casadero, 13 km north of Rubio, between Las Dantas and Las Adjuntas.",NA,NA,NA,NA,"900.00000000","1050.00000000",NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"419","2009-11-30 14:59:00-02","MO","MOBOT","1055627","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Erik L. Ekman","Ekman 1617","1907","11","30","South America","Argentina",NA,NA,NA,NA,"Misiones",NA,"Posadas, in fruticetis campestribus pr. La Granja praedium.",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"420","2010-10-12 13:36:00-03","MO","MOBOT","108365","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Alwyn H. Gentry|David N. Smith","Gentry 45080","1984","2","6","South America","Peru",NA,NA,NA,NA,"San Martín",NA,"Valley of Río Huallaga, 29 km S of Tarapoto near El Abra. Dry steep cliffs overlooking Transect # 10","-76.33333","-6.66666",NA,NA,"450.00000000","540.00000000",NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-189","2",NA
"421","2009-11-23 16:24:00-02","MO","MOBOT","1090186","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"José M. Cardiel|E. J. Watkiss","Cardiel 74","1989","7","29","South America","Bolivia",NA,NA,NA,NA,"Pando",NA,"80 km SW of Cobija. Limoero. Mixed seasonal forest on undulating ground. Secondary forest on edge of a clearing, high disturbance, high light conditions, canopy 8 m.","-69.33333","-11.2",NA,NA,"280.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D. Seigler & J. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2009-11-23 13:58:00-02","MO","MOBOT","109217","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Alwyn H. Gentry|Hermes Cuadros V.|Phillip Keating","Gentry 60597","1988","1","11","South America","Colombia",NA,NA,NA,NA,"Bolívar",NA,"Santuario Nacional de los Colorados, Municipio San Juan Nepomuceno, 70 km SW of Cartagena. Disturbed moist forest. TRANSECT 4","-75.1666667","9.9666667",NA,NA,"230.00000000","250.00000000",NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-16","5",NA
"423","2009-11-23 13:57:00-02","MO","MOBOT","109225","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Alwyn H. Gentry|Hermes Cuadros V.|Phillip Keating","Gentry 60661","1988","1","13","South America","Colombia",NA,NA,NA,NA,"Bolívar",NA,"Santuario Nacional de los Colorados, Municipio San Juan Nepomuceno, 70 km SW of Cartagena. Disturbed moist forest. TRANSECT 8","-75.1666667","9.9666667",NA,NA,"230.00000000","250.00000000",NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-20","3",NA
"424","2009-12-29 15:06:00-02","MO","MOBOT","1132306","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 12610","1982","2","17","South America","Ecuador",NA,NA,NA,NA,"Guayas","Guayaquil","Capeira, km 21 Guayaquil to Daule. Tropical Dry Forest.","-79.96666","-2",NA,NA,"20.00000000","200.00000000",NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2009-12-29 15:03:00-02","MO","MOBOT","1132308","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Calaway H. Dodson","Dodson 11924","1981","10","23","South America","Ecuador",NA,NA,NA,NA,"Guayas",NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest.","-79.96666","-2",NA,NA,"100.00000000","150.00000000",NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,"175",NA,NA
"426","2013-10-05 06:32:00-03","MO","MOBOT","1340370","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Ronald L. Liesner|Ángel C. González","Liesner 10697","1981","3","18","South America","Venezuela",NA,NA,NA,NA,"Táchira",NA,"7 km W of Rubio.","-72.4166667","7.7",NA,NA,"900.00000000","1000.00000000",NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,"114","1",NA
"427","2009-11-23 13:20:00-02","MO","MOBOT","1341042","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Clarence D. Johnson","Johnson 3534-84","1984","10","17","South America","Colombia",NA,NA,NA,NA,"Cundinamarca",NA,"1 km NE of Anapoima.","-74.526332","4.557781",NA,NA,"2400.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"428","2020-07-11 04:38:00-03","MO","MOBOT","1370966","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Gwilym P. Lewis|Bolívar Merino|Pablo Lozano|Tania Delgado|H. Alejandro","Lewis 2337","1996","5","28","South America","Ecuador",NA,NA,NA,NA,"Loja",NA,"Escuela 27 de Octubre, just W of Pindal, barrio Quillozara. Bosque seco","-80.11666","-4.16666",NA,NA,"600.00000000","700.00000000",NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2009-11-06 14:21:00-02","MO","MOBOT","1370969","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Gwilym P. Lewis|Pablo Lozano","Lewis 3067","1997","3","8","South America","Ecuador",NA,NA,NA,NA,"Loja",NA,"Pindal-Celica, km 8. Secondary roadside scrub and cultivation surrounded by bosque seco","-80.06666","-4.11666",NA,NA,"1350.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2017-05-23 11:09:00-03","MO","MOBOT","1428421","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia","Holotype","Robert S. Williams","Williams 1508","1902","7","2","South America","Bolivia",NA,NA,NA,NA,"La Paz","Franz Tamayo","Apolo","-68.41666","-14.71666",NA,NA,"1464.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"431","2012-04-12 05:10:00-03","MO","MOBOT","1750685","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Alfredo F. Fuentes|et al.","Fuentes Claros 3782","2002","2","7","South America","Bolivia",NA,NA,NA,NA,"La Paz","Franz Tamayo","Parque Nacional Madidi, río Quendeque. Vegetacion herbacea pionera de taludes con Poaceae spp y Fabaceae sp","-67.7736111","-15.0077778",NA,NA,"300.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D. Seigler & J. Ebinger (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-09","8",NA
"432","2009-11-23 13:37:00-02","MO","MOBOT","1850183","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Alwyn H. Gentry|Henry León","Gentry 20174","1977","10","7","South America","Colombia",NA,NA,NA,NA,"Antioquia",NA,"Río Cauca Valley, disturbed roadside dry forest; Medellin-Turbo road; near San Jeronimo.","-75.721064","6.443755",NA,NA,"730.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D. Neill (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4190","1",NA
"433","2017-05-23 11:09:00-03","MO","MOBOT","1855688","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Robert S. Williams","Williams 1508","1902","7","2","South America","Bolivia",NA,NA,NA,NA,"La Paz","Franz Tamayo","Apolo.","-68.51666","-14.71666",NA,NA,"1464.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2013-12-16 10:38:00-02","MO","MOBOT","1945490","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Ronald L. Liesner|Ángel C. González","Liesner 5829","1978","8","1","South America","Venezuela",NA,NA,NA,NA,"Bolívar",NA,"20 to 35 km SW of Monteco on road to San Pedro de las Dos Bocas; disturbed primary forest.","-62.9166667","7.1666667",NA,NA,"200.00000000",NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","D.S. Seigler & J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,"496","1",NA
