"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"143","2008-05-27 22:02:00-03","MO","MOBOT","3278417","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Alejandro Novelo y Antonio Lot","Troels M. Pedersen","Pedersen 11683","1977","2","25","South America","Argentina","Corrientes","Empedrado","Estancia, Las Tres Marias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","3278421","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Alejandro Novelo y Antonio Lot","Gert G. Hatschbach","Hatschbach 29568","1972","4","16","South America","Brazil","Mato Grosso",NA,"Rod. BR-262, Passo do Lontra (Mun. Miranda)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-08-26 16:18:00-03","MO","MOBOT","3392637","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","F. Javier Fernández Casas|J. Molero","Fernández Casas 6321","1982","2","13","South America","Paraguay","Amambay",NA,"Cerca y al Sur de Bellavista, en un bosquete claro y poco alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","3392716","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","N. Ritter","Nur Ritter","Ritter 4251","1998","6","19","South America","Bolivia","Santa Cruz","Nuflo de Chavez","The road to San Ignacio, approximately 30 km. east of Caoncepción Approximate center of the collecting area.","-61.93722","-15.97361","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","3392776","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","N. Ritter","Nur Ritter","Ritter 4267","1998","6","19","South America","Bolivia","Santa Cruz","Velasco","The road from Santa Rosa de la Roca to Piso Firme, approximantely 12 km north of Santa Rosa. Approximate center of the collecting area.","-61.48527","-15.845","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2014-11-19 07:52:00-02","MO","MOBOT","3392811","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","N. Cuello & G. Aymard","Ángel Fernández","Fernández 3076","1986","5",NA,"South America","Venezuela",NA,NA,"Mpio. Piar. Hato la Chara. Bosque sobre Loma.","-62.5166667","8","17.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2012-10-01 16:49:00-03","MO","MOBOT","3396587","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","Aurelio Schinini|Ramón A. Palacios","Schinini Cacace 25781","1987","12","16","South America","Paraguay","Boquerón",NA,"Dep. Boquerón. Ruta Trans Chaco.","-60","-22.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2009-12-04 16:24:00-02","MO","MOBOT","3396772","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","Gert G. Hatschbach|J.M. Silva","Hatschbach 49235","1985","3","18","South America","Brazil","Mato Grosso do Sul",NA,"Porto Murtinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-12-03 09:26:00-02","MO","MOBOT","3396973","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","Nelson Ramírez","Ramírez 2623","1988","11","5","South America","Venezuela","Guárico",NA,"Vía Cazorla al sur de Calabozo, Morichal Becerra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-12-03 09:26:00-02","MO","MOBOT","3397519","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","Nelson Ramírez","Ramírez 2365","1987","9","10","South America","Venezuela","Guárico",NA,"Estación Viológica de los Llanos de la Sociedad Venezolana de Ciencias Naturales. Ubiaca aproximada mente a 12 km S.E. de Calabozo. Vegetación de sabanas uniestrata, interrumpida frecuentemente por agrupaciones de ?0rboles (matas); suelos ferrugineos; localidad climáticamente estacional.","-67.41666","8.93333","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2013-06-13 13:11:00-03","MO","MOBOT","968402","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Nur Ritter (CSU)","Alfredo F. Fuentes","Fuentes Claros 588","1995","3","30","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de Santa Cruz; puesto Corrales; Palmar de Copernicia alba, con algunas islas de matorrales, todo enmalezado con malváceas, leguminosas y gramineas, 4 km al NO del puesto.","-61.7166667","-17.15","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","3392469","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","N. Ritter","Renée Rondeau","Rondeau 448","1983","8","31","South America","Venezuela","Guárico",NA,"Ca. 39 km south-southwest of Calabozo on Hato Masaguaral. Ca. 150 m east of north gate on eastern side of ranch.","-67.95","8.95","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-08-31 09:18:41-03","INPA","INPA","244518","S","Plantae","Monocotyledon","Alismatales","Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pereira-Silva, G da","Pereira-Silva, G da","14580","2009","06","16","Southern America","Brasil","Rondônia","Porto Velho","UHE Jirau, Área próxima ao alojamento central.","-64.615278","-9.244444","95","95",NA,NA,"INPA0244518","INPA0244518 INPA0244518_e","-64.615278","-9.244444","2009","06",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-08-31 09:18:41-03","INPA","INPA","244518","S","Plantae","Monocotyledon","Alismatales","Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pereira-Silva, G da","Pereira-Silva, G da","14580","2009","06","16","Southern America","Brasil","Rondônia","Porto Velho","UHE Jirau, Área próxima ao alojamento central.","-64.615278","-9.244444","95","95",NA,NA,"INPA0244518","INPA0244518 INPA0244518_e","-64.615278","-9.244444","2009","06",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-23 10:20:08-03","UFRPE","HST","23219","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","A.M.Miranda","A.M.Miranda; K.Martins, A.Figueredo","6959","2021","01","11",NA,"Brasil","Bahia","São Desidério","Palmeiral","-44.9733009338379","-12.3633003234863",NA,NA,NA,"Aquática; caule verde; flores com pétalas branca com base amarelada e anteras amarela (material banhado no álcool).","HST023219","HST023219_v1 HST023219_v2",NA,NA,"2021","02","10",NA,"175149","auto",NA,NA,NA,NA
"158","2021-02-23 10:20:08-03","UFRPE","HST","23219","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","A.M.Miranda","A.M.Miranda; K.Martins, A.Figueredo","6959","2021","01","11",NA,"Brasil","Bahia","São Desidério","Palmeiral","-44.9733009338379","-12.3633003234863",NA,NA,NA,"Aquática; caule verde; flores com pétalas branca com base amarelada e anteras amarela (material banhado no álcool).","HST023219","HST023219_v1 HST023219_v2",NA,NA,"2021","02","10",NA,"175149","auto",NA,NA,NA,NA
"159","2021-03-01 11:48:28-03","UFPE","UFP","14733","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass","Leite, MS","Luceño, M; Alves, M; Vanzela, A; Mendes, AP; Rocham, EA; Costa-Silva, MB; et al.","572","1996","04","28",NA,"Brasil","Tocantins","Almas",NA,"-47.1702995300293","-11.5735998153687","450","450",NA,"COORD.: 11°34' S / 47°11' W.; Solos alagados. Frequente.","UFP014733",NA,NA,NA,"2007","08","08",NA,"70348","auto",NA,NA,NA,NA
"160","2021-03-01 11:48:28-03","UFPE","UFP","14733","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass","Leite, MS","Luceño, M; Alves, M; Vanzela, A; Mendes, AP; Rocham, EA; Costa-Silva, MB; et al.","572","1996","04","28",NA,"Brasil","Tocantins","Almas",NA,"-47.1702995300293","-11.5735998153687","450","450",NA,"COORD.: 11°34' S / 47°11' W.; Solos alagados. Frequente.","UFP014733",NA,NA,NA,"2007","08","08",NA,"70348","auto",NA,NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","1440326","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","flava","Limnocharis flava minor","Micheli in A. DC.",NA,"G. Gardner","2736",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00406071","US00406071_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1","minor","Isosyntype"
"162","2020-09-12 05:00:02-03","US","US","1120560","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"H. F. Pittier","10156","1922","1","30","South America - Neotropics","Venezuela","Aragua",NA,"San Juan de las Morras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","3246669","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Niño, S. M., (PORT), BioCentro-UNELLEZ (VENEZUELA)","R. Rondeau","448","1983","8","31","South America - Neotropics","Venezuela",NA,NA,"Guerico, SSW of Calabozo on Mato Masaguarel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2472019","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"A. H. Alston","6327","1939","1","16","South America - Neotropics","Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","3704577","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"G. Martinelli, E. Fernandez, C. Baez & T. Lima","18701","2015","5","30","South America","Brazil","Mato Grosso",NA,"Barão de Melgaço. RPPN SESC Pantanal. Entre a margem do Rio Cuiabá e Posto Esprírito Santo","-56.2806","-16.5886","130",NA,NA,NA,"US01941388",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","3737111","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"S. M. Niño & D. Canelon","5099","2018","9","5","South America - Neotropics","Venezuela","Apure","Paez",NA,NA,NA,"138","138",NA,NA,"US01184327",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","3082562","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"G. Hatschbach & R. Kummrow","38376","1976","3","26","South America - Neotropics","Brazil","Goiás",NA,"Araguaina",NA,NA,NA,NA,NA,NA,"US00592747","US00592747_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","3128294","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"G. Hatschbach","49235","1985","3","18","South America - Neotropics","Brazil","Mato Grosso",NA,"Porto Murtinho",NA,NA,NA,NA,NA,NA,"US00592746","US00592746_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","2570238","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"G. Eiten & L. T. Eiten","3746","1962","3","23","South America - Neotropics","Brazil","Maranhão","Lorêto","Ilha de Balsas, between the Rios Balsas and Parnaiba, S of Loreto","-45.0667","-7.3833",NA,NA,NA,NA,"US00592748","US00592748_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","3117038","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Niño, S. M., (PORT), BioCentro-UNELLEZ (VENEZUELA)","G. Hatschbach & O. Guimarães","21981","1969","7","18","South America","Brazil","Paraná",NA,"Curitiba Fda. Sta. Cruz (Mun. Aquidauana) Mato Grosso",NA,NA,NA,NA,NA,NA,"US01222966","US01222966_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","1120560","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"H. F. Pittier","10156","1922","1","30","South America - Neotropics","Venezuela","Aragua",NA,"San Juan de las Morras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","3246669","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Niño, S. M., (PORT), BioCentro-UNELLEZ (VENEZUELA)","R. Rondeau","448","1983","8","31","South America - Neotropics","Venezuela",NA,NA,"Guerico, SSW of Calabozo on Mato Masaguarel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","2472019","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"A. H. Alston","6327","1939","1","16","South America - Neotropics","Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","3704577","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"G. Martinelli, E. Fernandez, C. Baez & T. Lima","18701","2015","5","30","South America","Brazil","Mato Grosso",NA,"Barão de Melgaço. RPPN SESC Pantanal. Entre a margem do Rio Cuiabá e Posto Esprírito Santo","-56.2806","-16.5886","130",NA,NA,NA,"US01941388",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","3737111","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"S. M. Niño & D. Canelon","5099","2018","9","5","South America - Neotropics","Venezuela","Apure","Paez",NA,NA,NA,"138","138",NA,NA,"US01184327",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","3082562","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"G. Hatschbach & R. Kummrow","38376","1976","3","26","South America - Neotropics","Brazil","Goiás",NA,"Araguaina",NA,NA,NA,NA,NA,NA,"US00592747","US00592747_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","3128294","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"G. Hatschbach","49235","1985","3","18","South America - Neotropics","Brazil","Mato Grosso",NA,"Porto Murtinho",NA,NA,NA,NA,NA,NA,"US00592746","US00592746_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","2570238","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"G. Eiten & L. T. Eiten","3746","1962","3","23","South America - Neotropics","Brazil","Maranhão","Lorêto","Ilha de Balsas, between the Rios Balsas and Parnaiba, S of Loreto","-45.0667","-7.3833",NA,NA,NA,NA,"US00592748","US00592748_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","3117038","PreservedSpecimen","Plantae",NA,"Alismatales","Butomaceae (Alismataceae)","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Niño, S. M., (PORT), BioCentro-UNELLEZ (VENEZUELA)","G. Hatschbach & O. Guimarães","21981","1969","7","18","South America","Brazil","Paraná",NA,"Curitiba Fda. Sta. Cruz (Mun. Aquidauana) Mato Grosso",NA,NA,NA,NA,NA,NA,"US01222966","US01222966_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"180","2020-09-02 16:19:06-03","Cenargen","CEN","60992","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","B. M. T. Walter","Anderson Cássio Sevilha","3833","2004","03","26",NA,"Brasil","TO","PARANA","Fazenda São João. Prop. Aldair Freire. Ponto 13.","-47.594722","-12.914166","354","354","Exsicatas","Em córrego temporário. Botão floral.","CEN00060992","CEN00060992","-47.594722","-12.914166","2017","08",NA,NA,NA,NA,NA,"4",NA,NA
"181","2020-09-02 16:19:06-03","Cenargen","CEN","68060","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","B. M. T. Walter","Glocimar Pereira-Silva","12481","2008","01","10",NA,"Brasil","TO","PALMEIRAS DO TOCANTINS","Fazenda Boa Vista, margem direita do rio Tocantins, oeste da ferrovia Norte-Sul. Lagoa.","-47.485277","-6.5922222","170","170","Exsicatas","Área de influência indireta.","CEN00068060","CEN00068060","-47.485277","-6.5922222","2017","08",NA,NA,NA,NA,NA,"4",NA,NA
"182","2020-09-02 16:19:06-03","Cenargen","CEN","76771","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","G. P. Silva","Glocimar Pereira-Silva","14580","2009","06","16",NA,"Brasil","RO","PORTO VELHO","Área próxima ao alojamento central.","-64.615277","-9.2444444","95","95","Exsicatas","Área antropizada. Área de influência direta (canteiro).","CEN00076771","CEN00076771","-64.615277","-9.2444444","2009","06",NA,NA,NA,NA,NA,"4",NA,NA
"183","2020-09-02 16:19:06-03","Cenargen","CEN","5964","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","T. S. Vilar, C. A. Faria & A.M. Silveira","Lídio Coradin","2676","1980","05","29",NA,"Brasil","MA","VITORINO FREIRE","BR-316, Bacabal - Santa Inês, Km 39.","-45.25","-4.2894401550293","80","80","Exsicatas",NA,"CEN00005964","CEN00005964","0.0","0.0","2006","07",NA,NA,"51735","auto",NA,"4",NA,NA
"184","2020-09-02 16:19:06-03","Cenargen","CEN","60623","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","T. S. Vilar, C. A. Faria & A.M. Silveira","Anderson Cássio Sevilha","3498","2003","09","10",NA,"Brasil","TO","PARANA","Fazenda São João.","-47.8830986022949","-12.6153001785278","334","334","Unicata","Associado à curso d'àgua intermitente.","CEN00060623","CEN00060623","-4750583.0","-1297056.0","2006","07",NA,NA,"96675","auto",NA,"1",NA,NA
"185","2020-09-02 16:19:06-03","Cenargen","CEN","60992","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","B. M. T. Walter","Anderson Cássio Sevilha","3833","2004","03","26",NA,"Brasil","TO","PARANA","Fazenda São João. Prop. Aldair Freire. Ponto 13.","-47.594722","-12.914166","354","354","Exsicatas","Em córrego temporário. Botão floral.","CEN00060992","CEN00060992","-47.594722","-12.914166","2017","08",NA,NA,NA,NA,NA,"4",NA,NA
"186","2020-09-02 16:19:06-03","Cenargen","CEN","68060","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","B. M. T. Walter","Glocimar Pereira-Silva","12481","2008","01","10",NA,"Brasil","TO","PALMEIRAS DO TOCANTINS","Fazenda Boa Vista, margem direita do rio Tocantins, oeste da ferrovia Norte-Sul. Lagoa.","-47.485277","-6.5922222","170","170","Exsicatas","Área de influência indireta.","CEN00068060","CEN00068060","-47.485277","-6.5922222","2017","08",NA,NA,NA,NA,NA,"4",NA,NA
"187","2020-09-02 16:19:06-03","Cenargen","CEN","76771","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","G. P. Silva","Glocimar Pereira-Silva","14580","2009","06","16",NA,"Brasil","RO","PORTO VELHO","Área próxima ao alojamento central.","-64.615277","-9.2444444","95","95","Exsicatas","Área antropizada. Área de influência direta (canteiro).","CEN00076771","CEN00076771","-64.615277","-9.2444444","2009","06",NA,NA,NA,NA,NA,"4",NA,NA
"188","2020-09-02 16:19:06-03","Cenargen","CEN","5964","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","T. S. Vilar, C. A. Faria & A.M. Silveira","Lídio Coradin","2676","1980","05","29",NA,"Brasil","MA","VITORINO FREIRE","BR-316, Bacabal - Santa Inês, Km 39.","-45.25","-4.2894401550293","80","80","Exsicatas",NA,"CEN00005964","CEN00005964","0.0","0.0","2006","07",NA,NA,"51735","auto",NA,"4",NA,NA
"189","2020-09-02 16:19:06-03","Cenargen","CEN","60623","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","T. S. Vilar, C. A. Faria & A.M. Silveira","Anderson Cássio Sevilha","3498","2003","09","10",NA,"Brasil","TO","PARANA","Fazenda São João.","-47.8830986022949","-12.6153001785278","334","334","Unicata","Associado à curso d'àgua intermitente.","CEN00060623","CEN00060623","-4750583.0","-1297056.0","2006","07",NA,NA,"96675","auto",NA,"1",NA,NA
"190","2021-03-15 18:28:05-03","USP","SPF","207203","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Duchess. & Griseb.","Zappi, DC","Sasaki, D; Biggs, N; Silveira, EA; Philippsen, M; Bessa, MA","2095","2008","02","01",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Trecho de mata no sudeste do parque, próximo à Usina do Rochedo.","-55.2349","-9.3921","295","295",NA,"Erva ca. 40 cm alt. Botões verdes.; Mata alta em solo arenoso. Dossel ca. 20-25 m alt. média, relativamente aberto. Emergentes até 35 m alt. Ocorrência de: Leguminosae (Dialium, Inga, Swartzia), Sapotaceae (Micropholis), Annonaceae,","SPF00207203",NA,"-55.2349","-9.3921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-13 11:23:40-03","USP","SPF","224320","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Duchess. & Griseb.","Guimarães, ES","Guimarães, ES","22","1997","07","14",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal do Miranda-Abobral. Passo do Lontra. Rod. MS 122. Fazenda São Bento.","-57.044167","-19.475556",NA,NA,NA,NA,"SPF00224320",NA,"-57.044167","-19.475556","1997","08",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-15 18:28:05-03","USP","SPF","207203","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Duchess. & Griseb.","Zappi, DC","Sasaki, D; Biggs, N; Silveira, EA; Philippsen, M; Bessa, MA","2095","2008","02","01",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Trecho de mata no sudeste do parque, próximo à Usina do Rochedo.","-55.2349","-9.3921","295","295",NA,"Erva ca. 40 cm alt. Botões verdes.; Mata alta em solo arenoso. Dossel ca. 20-25 m alt. média, relativamente aberto. Emergentes até 35 m alt. Ocorrência de: Leguminosae (Dialium, Inga, Swartzia), Sapotaceae (Micropholis), Annonaceae,","SPF00207203",NA,"-55.2349","-9.3921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:23:40-03","USP","SPF","224320","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Duchess. & Griseb.","Guimarães, ES","Guimarães, ES","22","1997","07","14",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal do Miranda-Abobral. Passo do Lontra. Rod. MS 122. Fazenda São Bento.","-57.044167","-19.475556",NA,NA,NA,NA,"SPF00224320",NA,"-57.044167","-19.475556","1997","08",NA,NA,NA,NA,NA,NA,NA,NA
