"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relationshipType","relatedCatalogItem","class","previousCatalogNumber","sex"
"91","2019-12-19 11:18:15-03","UFG","UFG","4606A","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R.",NA,"Rizzo, J.A.","4481","1969","10",NA,"Brasil","Reserva Biológica da Serra Dourada",NA,NA,"UFG004606A",NA,"04","Goiás","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,NA,"1995","30139","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-12-19 11:18:15-03","UFG","UFG","4625","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Barroso, G.M.",NA,"Rizzo, J.A.","4564","1969","12",NA,"Brasil","Reserva Biológica da Serra Dourada",NA,"Rastejante. Corola roxa. Campo rupestre.","UFG0004625","UFG0004625","06","Goiás","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,NA,"1970","30139","auto","02","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-04 10:27:12-03","UFRPE","HST","22327","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","S.F.Smith",NA,"M.Aparecida da Silva; M.L.Fonseca & E.Cardoso","4889","2001","03",NA,"Brasil","ca. 26Km da cidade em direção à Guarani de Goiás, fazenda das Araças, proprietário Sr. Moura",NA,"Subarbusto heliófito de 0,1-0,5 m alt; folhas pubescentes discolores verdes; corola lilás, cálice piloso verde claro; frutos imaturos verdes claros.","HST022327",NA,"07","Goiás","Posse","-46.369722","-13.961667","765","765",NA,"2002",NA,NA,NA,NA,"46W22'11''","13S57'42''",NA,NA,NA,NA,NA,NA,NA
"94","2020-09-12 05:00:02-03","US","US","3372164","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Garnder",NA,NA,"M. Fonseca, M. L. M. Azevedo, F. C. A. Oliveira & A. Santos","1691","1997","11","South America - Neotropics","Brazil","Município de Niquelândia; Fazenda Engenho, ca. 11 Km de Niquelândia em diração a Dois Irmãos. Cabeceira do Rio Traíras).",NA,NA,"US03152587","US03152587_01","20","Goiás",NA,"-48.4233","-14.6983","730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA
"95","2020-09-12 05:00:02-03","US","US","3357018","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Garnder",NA,NA,"R. Marquete, A. Vaz, F. R. Mendonca & M. Fonseca","2659",NA,NA,"South America - Neotropics","Brazil","Município de Niquelândia; Usina Niquel Tocantins. Estrada a direita da mina de níquel. ca. de 5 Km desta.",NA,NA,"US03152588","US03152588_01",NA,"Goiás",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA
"96","2020-09-12 05:00:02-03","US","US","3429729","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Garnder",NA,NA,"M. A. Silva, M. Fonseca & E. Cardoso","4889","2001","3","South America - Neotropics","Brazil","Municipio de Posse, ca. 26 Km da cidade em direção à Guarani de Goiás. Fazenda das Araças. Proprietário Sr. Moura.",NA,NA,"US03152586","US03152586_01","7","Goiás",NA,"-46.3697","-13.9617","765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Dicotyledonae",NA,NA
"97","2020-09-02 16:23:24-03","Cenargen","CEN","97001","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha","Meisn.","R. Simão-Bianchini",NA,"Carlos Romero Martins","2397","2016","11",NA,"Brasil","Parque Nacional de Brasília. entorno da erosão próxima a estrada de acesso a cascalheira do Exército","Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00097001","CEN00097001","27","DF","BRASILIA","-47.944722","-15.738611",NA,NA,NA,"2016",NA,NA,"11",NA,"-47.944722","-15.738611",NA,"1",NA,NA,NA,NA,NA
"98","2020-09-02 16:23:24-03","Cenargen","CEN","104946","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","A. L. Moreira",NA,"Carlos Romero Martins","2861","2017","12",NA,"Brasil","Parque Nacional de Brasília. Área localizada em frente a Estrutural.","Exsicatas","Queimado no final de agosto de 2017. Doação Flora do Brasil - Distrito Federal.","CEN00104946","CEN00104946","19","DF","BRASILIA","-47.976666","-15.780555",NA,NA,NA,"2018",NA,NA,"07",NA,"-47.976666","-15.780555",NA,"2",NA,NA,NA,NA,NA
"99","2020-09-02 16:23:24-03","Cenargen","CEN","15514","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J. F. B. Pastore",NA,"Bruno Machado Teles Walter","913","1991","12",NA,"Brasil","Em frente ao antigo viveiro da UHE Serra da Mesa; mais ou menos 5 km da entrada norte do canteiro de obras.","Exsicatas","Androceu e gineceu alvos. Com sistema subterrâneo. Área de influencia da UHE Serra da Mesa.","CEN00015514","CEN00015514","09","GO","MINACU",NA,NA,"500","500",NA,"2002",NA,NA,"10",NA,"-4828333.0","-1380000.0",NA,"5",NA,NA,NA,NA,NA
"100","2020-09-02 16:23:24-03","Cenargen","CEN","75575","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","C.U.O. Eugênio",NA,"Roberta Gomes Chacon","741","2010","11",NA,"Brasil","Ponto 01. APA da Cafuringa, próximo cerca de 50 m da estrada. Fazenda Mata do Sucuri.","Unicata",NA,"CEN00075575","CEN00075575","01","DF","BRASILIA","-47.968333","-15.473333",NA,NA,NA,"2010",NA,NA,"11",NA,"-47.968333","-15.473333",NA,"1",NA,NA,NA,NA,NA
"101","2020-09-02 16:23:24-03","Cenargen","CEN","96974","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","R. Simão-Bianchini",NA,"Carlos Romero Martins","2355","2016","11",NA,"Brasil","Parque Nacional de Brasília, entorno da estrada de acesso à Cascalheira do Exército","Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00096974","CEN00096974","13","DF","BRASILIA","-47.936388","-15.736944",NA,NA,NA,"2016",NA,NA,"11",NA,"-47.936388","-15.736944",NA,"1",NA,NA,NA,NA,NA
"102","2020-09-02 16:23:24-03","Cenargen","CEN","110571","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J.R.I.Wood",NA,"J. Moises Mendoza F.","4365","2014","11",NA,"Brasil","Norte de Padre Bernardo, ca 38.7 km do trevo GO-230, e 350 m por trilha a esquerda.","Exsicatas","Subarbusto com 4 - 5 ramos saindo da base. Folhas verde-amareladas com tom escuro nos ápices.. Frequente mas plantas dispersas. Mosaico entre cerrado ralo e campo limpo, em tipo platô no topo de morro.","CEN00110571","CEN00110571","04","GO","MIMOSO DE GOIAS","-48.225555","-14.876666","1155","1155",NA,"2015",NA,NA,"12",NA,"-48.225555","-14.876666",NA,"2",NA,NA,NA,NA,NA
"103","2020-09-02 16:23:24-03","Cenargen","CEN","15551","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J. F. B. Pastore",NA,"Bruno Machado Teles Walter","793","1991","11",NA,"Brasil","Estrada de terra Minaçú - Serra da Mesa, cerca de 5 km da entrada norte do canteiro de obras da UHE.","Exsicatas","Pétalas lilás, fauce levemente arroxeada. Planta pilosa. Área de influência da UHE Serra da Mesa.","CEN00015551","CEN00015551","20","GO","MINACU",NA,NA,"550","550",NA,"2002",NA,NA,"10",NA,"-4823333.0","-1366667.0",NA,"5",NA,NA,NA,NA,NA
"104","2020-09-02 16:23:24-03","Cenargen","CEN","35667","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J. F. B. Pastore",NA,"Alexandre Bonesso Sampaio","279","1998","11",NA,"Brasil","Campos na estrada da Fazenda Sucupira (CENARGEN/EMBRAPA).","Exsicatas","Ambiente rupestre.","CEN00035667","CEN00035667","13","DF","BRASILIA","-48.033333",NA,NA,NA,NA,"2002",NA,NA,"10",NA,"-48.033333","-1508333.0",NA,"2",NA,NA,NA,NA,NA
"105","2020-09-02 16:23:24-03","Cenargen","CEN","56060","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","C. G. Fontes",NA,"José Floriano Barêa Pastore","1216","2005","01",NA,"Brasil","Chapada da Contagem, próximo à FERCAL.","Exsicatas","Próximo à mata de galeria.","CEN00056060","CEN00056060","20","DF","BRASILIA","-47.905277","-15.574444","989","989",NA,"2007",NA,NA,"02",NA,"-47.905277","-15.574444",NA,"2",NA,NA,NA,NA,NA
"106","2020-09-02 16:23:24-03","Cenargen","CEN","75493","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","C.U.O. Eugênio",NA,"Roberta Gomes Chacon","659","2010","10",NA,"Brasil","APA da Cafuringa, ponto 2 transecto 2.","Unicata",NA,"CEN00075493","CEN00075493","24","DF","BRASILIA","-47.97","-15.522222","855","855",NA,"2010",NA,NA,"11",NA,"-47.97","-15.522222",NA,"1",NA,NA,NA,NA,NA
"107","2020-09-02 16:23:24-03","Cenargen","CEN","75494","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","B. M. T. Walter",NA,"Roberta Gomes Chacon","660","2010","10",NA,"Brasil","APA da Cafuringa, ponto 2 transecto 2.","Unicata",NA,"CEN00075494","CEN00075494","24","DF","BRASILIA","-47.97","-15.522222","855","855",NA,"2012",NA,NA,"01",NA,"-47.97","-15.522222",NA,"1",NA,NA,NA,NA,NA
"108","2020-09-02 16:23:24-03","Cenargen","CEN","85420","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","C. G. Fontes & D. V. Oliveira",NA,"Gabriel Damasco do Vale","248","2006","12",NA,"Brasil","Fazenda Sucupira. Área ao lado da estrada, antes da ponte.","Unicata",NA,"CEN00085420","CEN00085420","04","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2007","70570","auto","05",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"109","2020-09-02 16:23:24-03","Cenargen","CEN","39116","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J. F. B. Pastore",NA,"Ernestino de S. Gomes Guarino","16","1999","11",NA,"Brasil","Lado direito da estrada que liga o Riacho Fundo ao Restaurante da Fazenda Sucupira.","Exsicatas",NA,"CEN00039116","CEN00039116","08","DF","BRASILIA","-47.9296989440918","-15.7797002792358","1100","1100",NA,"2002","70570","auto","10",NA,"-4800000.0","-1586667.0",NA,"1",NA,NA,NA,NA,NA
"110","2020-09-02 16:23:24-03","Cenargen","CEN","74733","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","R. Simão-Bianchini",NA,"Eduarda Barreto Andrade Dias","226","2006","11",NA,"Brasil","Parque Nacional de Brasília.","Exsicatas",NA,"CEN00074733","CEN00074733","23","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2017","70570","auto","04",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA
"111","2020-09-02 16:23:24-03","Cenargen","CEN","74692","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","R. Simão-Bianchini",NA,"Eduarda Barreto Andrade Dias","183","2006","11",NA,"Brasil","Parque Nacional de Brasília.","Exsicatas",NA,"CEN00074692","CEN00074692","14","DF","BRASILIA","-47.9296989440918","-15.7797002792358","1097","1097",NA,"2017","70570","auto","04",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"112","2020-09-02 16:23:24-03","Cenargen","CEN","48882","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Glocimar Pereira-Silva","6785","2002","11",NA,"Brasil","Área próximo ao encontro dos rios Lagoinha e Alagado. Ponto 6. AII.","Exsicatas",NA,"CEN00048882","CEN00048882","05","GO","LUZIANIA","-47.9502983093262","-16.2525005340576","860","860",NA,NA,"83221","auto",NA,NA,"-4820389.0","-1628583.0",NA,"2",NA,NA,NA,NA,NA
"113","2020-09-02 16:23:24-03","Cenargen","CEN","52226","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J. F. B. Pastore",NA,"Taciana Barbosa Cavalcanti","3435","2003","09",NA,"Brasil","Beira de estrada, após Lagoa Bonita.","Unicata",NA,"CEN00052226","CEN00052226","30","TO","DIANOPOLIS","-46.8205986022949","-11.627799987793","621","621",NA,"2004","77760","auto","03",NA,"-4668250.0","-1174056.0",NA,"1",NA,NA,NA,NA,NA
"114","2020-09-02 16:23:24-03","Cenargen","CEN","47580","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","R. Simão-Bianchini",NA,"Aécio Amaral-Santos","1598","2002","11",NA,"Brasil","DF-100, 1 km após o abatedouro SUINAVE, sentido PADF - Formosa.","Exsicatas","Folhas pilosas. Área de influência da AHE Queimado.","CEN00047580","CEN00047580","07","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2017","70570","auto","04",NA,"-4738889.0","-1568111.0",NA,"3",NA,NA,NA,NA,NA
"115","2020-09-02 16:23:24-03","Cenargen","CEN","74746","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","R. Simão-Bianchini",NA,"Eduarda Barreto Andrade Dias","239","2006","11",NA,"Brasil","Parque Nacional de Brasília.","Exsicatas",NA,"CEN00074746","CEN00074746","23","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2017","70570","auto","04",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA
"116","2020-09-02 16:23:24-03","Cenargen","CEN","54837","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"José Floriano Barêa Pastore","1161","2004","12",NA,"Brasil","Beira da rodovia Cristalina - Brasília.","Unicata",NA,"CEN00054837","CEN00054837","15","GO","CRISTALINA","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"117","2019-11-13 11:18:14-03","USP","SPF","125873","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Forzza, RC","380","1997","11",NA,"Brasil","Parque Nacional da Chapada dos Veadeiros",NA,NA,"SPF00125873","SPF00125873","23","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,"1998","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-10-07 09:17:45-03","UEFS","HUEFS","165499","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J.R.I.Wood",NA,"Queiroz, L.P.de","15119","2010","10",NA,"Brasil","BR 050, ca. 5Km de Cristalina.",NA,"Cerrado degradado ao lado de plantação de eucalipto.","HUEFS0165499","HUEFS0165499","30","Goiás","Cristalina","-47.675833","-16.843333","1135","1135",NA,"2014",NA,NA,"08",NA,"47W40'33''","16S50'36''",NA,NA,NA,NA,"Asteranae",NA,NA
"119","2019-10-07 09:17:45-03","UEFS","HUEFS","184596","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J.R.I.Wood",NA,"Pastore, J.F.B.","3422","2011","09",NA,"Brasil","Perto da Antiga área da Fercal.",NA,NA,"HUEFS0184596","HUEFS0184596","26","Distrito Federal",NA,NA,NA,NA,NA,NA,"2014",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA
"120","2019-09-04 18:04:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha boliviana","Meisn.",NA,"Type [status unknown]","A. C. V. M. D. d'Orbigny","928",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"boliviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"121","2020-04-21 17:49:40-03","F","FMNH-SEEDPLANTS","V0361820F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha boliviana",NA,NA,"Possible type","A. C. V. M. D. d'Orbigny",NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0361820F",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"boliviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"122","2020-04-21 17:49:11-03","F","FMNH-SEEDPLANTS","V0361814F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha ovata",NA,NA,"Possible type","J. B. E. Pohl","720",NA,NA,"South America","Brazil",NA,NA,NA,"V0361814F",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"123","2020-04-21 17:49:11-03","F","FMNH-SEEDPLANTS","V0361814F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","chrysotricha","Ipomoea chrysotricha ovata",NA,NA,"Possible type","J. B. E. Pohl","720",NA,NA,"South America","Brazil",NA,NA,NA,"V0361814F",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"124","2019-09-04 18:52:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima",NA,NA,"Type [status unknown]","G. Gardner","3355",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"125","2018-04-04 16:25:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima",NA,"RRC ID Flag",NA,"I. G. Vargas C.","3240",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3240",NA,NA,NA,"Dicotyledoneae",NA,NA
"126","2018-04-04 16:25:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima",NA,"RRC ID Flag",NA,"I. G. Vargas C.","3287",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3287",NA,NA,NA,"Dicotyledoneae",NA,NA
"127","2015-03-06 21:35:09-03","F","FMNH-SEEDPLANTS","V0054885F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima",NA,NA,"Isotype","G. Gardner","3355","1841",NA,"South America","Brazil",NA,NA,NA,"V0054885F","V0054885F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"128","2019-01-22 17:59:04-02","F","FMNH-SEEDPLANTS","V0054886F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima",NA,NA,"Type [status unknown]","G. Gardner","3355",NA,NA,"South America","Brazil",NA,NA,NA,"V0054886F","V0054886F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"129","2019-01-23 11:42:04-02","F","FMNH-SEEDPLANTS","V0054887F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima integrifolia",NA,NA,"Isotype","E. Hassler","5007",NA,NA,"South America","Paraguay",NA,NA,NA,"V0054887F","V0054887F_01",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"integrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"130","2020-07-23 12:03:46-03","CEPLAC","CEPEC","29834","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima",NA,"J. I. A. Falcão",NA,"S. B. da Silva","230","1981","03",NA,"Brasil","Savana Parque.",NA,NA,NA,NA,"20","Bahia","SÃO DESIDÉRIO","-46.15","-13.766667",NA,NA,NA,NA,NA,NA,NA,NA,"46W9'0","13S46'0",NA,NA,NA,"30/12/1981",NA,NA,NA
"131","2020-02-17 11:29:08-03","UEG","HUEG","13884","PreservedSpecimen","Plantae",NA,NA,"Convulvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Branco, M.H.S.","36","2018","10","Southern America","Brasil",NA,NA,"Flor lilás, gamopétala, presença de tricomas por toda a planta.; Trilha do Tatu. Cerrado stricto senso.","HUEG013884",NA,"25","Goiás","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2016-08-23 09:45:13-03","NHMLondon","NHM-LONDON-BOT","BM001122234","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Rosangela Simão-Bianchini; b.1963; Sim.-Bianch.","Isotype","George Gardner; b.1812; d.1849; Gardner","3355","1839","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Goiás",NA,"-49.675","-15.883333",NA,NA,NA,"2012",NA,NA,"10","24","-49.675","-15.883333",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4259956",NA
"133","2019-11-01 14:56:51-03","UnB","UB","154055","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS",NA,"Heringer, EP","8840","1962","01","Southern America","Brasil","Fundação Zoobotânica",NA,"Planta pequena; Cerrado",NA,NA,"15","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2002","70570","auto","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-01 14:56:51-03","UnB","UB","154180","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS",NA,"Oliveira, AD","s.n.","1986","09","Southern America","Brasil","MSPW. Quadra 05. Conj 02",NA,"Erva. Flor roxa.; Cerrado. Relevo plano",NA,NA,NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-01 14:56:51-03","UnB","UB","111682","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Zanatta, MRV",NA,"Cezare, CHG; Souza-Silva, S; Machado Neto, A","518","2007","12","Southern America","Brasil","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório",NA,"Erva 0,4m. Flor rosa; Cerrado ralo, sobre solo pedregoso. Topologia: Inclinado.",NA,NA,"10","Goiás","Luziânia","-47.9961","-16.596","755","755",NA,"2010",NA,NA,"07",NA,"-47.9961","-16.596",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-01 14:56:51-03","UnB","UB","154049","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS; Pastore, JF",NA,"Irwin, HS; Souza, R; Santos, RR","9552","1965","10","Southern America","Brasil","Chapada da Contagem, ca. 15km NE of Brasília",NA,"Erect, with few to several stems from tuberous roots. Corolla light red-violet, claret in throat.; Steep campo slopes",NA,NA,"26","Distrito Federal",NA,NA,NA,"1100","1100",NA,"2002",NA,NA,"09","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-01 14:56:51-03","UnB","UB","154120","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS",NA,"Pires, JM","57091","1963","10","Southern America","Brasil","Road to Rio Corumbá, 30km from Gama",NA,"0,15m. Corolla purple; stamens white.; Cerrado",NA,NA,"19","Goiás",NA,NA,NA,NA,NA,NA,"1991",NA,NA,"04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-01 14:56:51-03","UnB","UB","154128","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Bianchini, RS",NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","22318","1969","01","Southern America","Brasil","Ca. 20km SW of Diamantina",NA,"Ascending herb 0,25m, from tuberous root. Corolla rose-pink.; Cerrado",NA,NA,"20","Minas Gerais",NA,NA,NA,"1200","1200",NA,"1997",NA,NA,"09","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
