"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","individualCount","relatedCatalogItem"
"193","2019-10-07 09:29:55-03","UEFS","HUEFS","215804","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Fonseca, M.L.","3035","2001","12","10",NA,"Brasil",NA,NA,"Cerrado. Solo arenoso.","HUEFS0215804","Angiospermae","Malpighiales","Saddi","Goiás","Cocos","Fazendas Trijunção, estrada da entrada da fazenda para a sede.","-46.033889","-14.868611","HUEFS0215804",NA,"940","940",NA,NA,"46W2'2''","14S52'7''","Rosanae",NA,NA,NA,NA,NA
"194","2019-10-07 09:29:55-03","UEFS","HUEFS","237039","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Chagas, D.B.das","23","2016","04","26",NA,"Brasil",NA,NA,"Cerrado stricto sensu","HUEFS0237039","Angiospermae","Malpighiales","Saddi","Tocantins","Porto Nacional","Faz. Canaã - Porto Nacional -TO","-48.333333","-10.666667","HUEFS0237039",NA,"274","274",NA,NA,"48W20'","10S40'","Rosanae",NA,NA,NA,NA,NA
"195","2019-11-22 16:09:02-03","UEFS","HUEFS","253329","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, A.P.B.","138","2017","01","18",NA,"Brasil",NA,NA,"Cerrado","HUEFS0253329","Angiospermae","Malpighiales","Saddi","Minas Gerais","Joaquim Felício","Parque Estadual da Serra do Cabral.","-44.172222","-17.7575",NA,NA,NA,NA,NA,NA,"44W10'20''","17S45'27''","Rosanae",NA,NA,NA,NA,NA
"196","2019-10-07 09:29:55-03","UEFS","HUEFS","43130","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Queiroz, L.P.de","5687","2000","01","25",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0043130","Angiospermae","Malpighiales","Saddi","Bahia","Mucugê","Fazenda Horacinópolis, entrando à esquerda na estrada Mucugê-Corcoval logo após o entroncamento para Mucugê.","-41.417222","-13.019722","HUEFS0043130","A.P.B.Santos",NA,NA,NA,NA,"41W25'2''","13S1'11''","Rosanae","2014","03",NA,NA,NA
"197","2019-10-07 09:29:55-03","UEFS","HUEFS","62668","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Passos, L.","PCD5710","1997","02","15",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0062668","Angiospermae","Malpighiales","Saddi","Bahia","Mucugê","Caminho para Guiné.","-41.506944","-12.865278","HUEFS0062668","A.P.B.Santos","1080","1080",NA,NA,"41W30'25''","12S51'55''","Rosanae","2014","03",NA,NA,NA
"198","2019-10-07 09:29:55-03","UEFS","HUEFS","79089","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Machado, M.","70","2004","01","12",NA,"Brasil",NA,NA,"solo arenoso.","HUEFS0079089","Angiospermae","Malpighiales","Saddi","Bahia","Barreiras","próximo a Cachoeira do Acaba Vidas","-45.589444","-11.886944","HUEFS0079089","A.P.B.Santos","720","720",NA,NA,"45W35'22''","11S53'13''","Rosanae","2014","03",NA,NA,NA
"199","2019-10-07 09:29:55-03","UEFS","HUEFS","8466","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Queiroz, L.P.de","2033","1987","11","01",NA,"Brasil",NA,NA,NA,"HUEFS0008466","Angiospermae","Malpighiales","Saddi","Bahia","Barreiras","13 km N do entroncamento da BR 242 para a Cachoeira do Acaba-vida (a 68 Km W de Barreiras).","-45.483333","-11.95","HUEFS0008466 HUEFS0008466_01","A.P.B.Santos",NA,NA,NA,NA,"45W29'","11S57'","Rosanae","2014","03",NA,NA,NA
"200","2019-10-07 09:29:55-03","UEFS","HUEFS","91717","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Carvalho-Sobrinho, J.G.de","312","2005","01","20",NA,"Brasil",NA,NA,"Cerrado. Predominância de gramíneas, ciperaceas, arbustos, com arvoretas esparsas. Solos rasos, arenosos, pedregosos, com afloramento rochosos.","HUEFS0091717","Angiospermae","Malpighiales","Saddi","Bahia","Mucugê","Serra do Gobira.","-41.378333","-13.091944","HUEFS0091717","A.P.B.Santos","1200","1200",NA,NA,"41W22'42''","13S5'31''","Rosanae","2014","02",NA,NA,NA
"201","2019-10-07 09:29:55-03","UEFS","HUEFS","198394","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Miranda, A.M.","3746","2001","01","16",NA,"Brasil",NA,NA,"Cerrado arbustivo denso.","HUEFS0198394","Angiospermae","Malpighiales","Saddi","Bahia","São Desidério",NA,"-44.9733009338379","-12.3633003234863","HUEFS0198394","A.P.B.Santos",NA,NA,"175149","auto",NA,NA,"Rosanae","2014","04",NA,NA,NA
"202","2019-10-07 09:29:55-03","UEFS","HUEFS","42594","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Melo, E.","3249","1999","12","07",NA,"Brasil",NA,NA,"Remanescente de Cerrado na beira de estrada.","HUEFS0042594","Angiospermae","Malpighiales","Saddi","Bahia","Correntina","Ca. 132 km W de Correntina na BR 349 em direção a BR 020.","-44.6366996765137","-13.3432998657227","HUEFS0042594","A.P.B.Santos","800","800","182507","auto",NA,NA,"Rosanae","2014","03",NA,NA,NA
"203","2019-10-07 09:29:55-03","UEFS","HUEFS","88814","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Ferreira, F.M.","529","2003","11","08",NA,"Brasil",NA,NA,NA,"HUEFS0088814","Angiospermae","Malpighiales","Saddi","Minas Gerais","São Thomé das Letras","Fazenda dos Correia: Paredão","-44.9852981567383","-21.7222003936768","HUEFS0088814","A.P.B.Santos",NA,NA,"16076","auto",NA,NA,"Rosanae","2016","08",NA,NA,NA
"204","2019-10-07 09:29:55-03","UEFS","HUEFS","84604","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Filho, J.P.L.","41150","1998","02","28",NA,"Brasil",NA,NA,NA,"HUEFS0084604","Angiospermae","Malpighiales","Saddi","Minas Gerais","Diamantina","Gouvêia.","-43.6002998352051","-18.2493991851807","HUEFS0084604","A.P.B.Santos",NA,NA,"101169","auto",NA,NA,"Rosanae","2014","03",NA,NA,NA
"205","2015-03-11 14:00:28-03","F","FMNH-SEEDPLANTS","V0297815F","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0297815F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0297815F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"206","2015-03-11 14:00:31-03","F","FMNH-SEEDPLANTS","V0297816F","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0297816F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0297816F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"207","2020-04-29 16:29:40-03","UFVJM","HDJF","2958","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Gregório, LE","LEG 53","2013","02","21","Southern America","Brasil",NA,NA,NA,"HDJF002958","Dicotyledoneae",NA,"Saddi","Minas Gerais","Diamantina","Localidade de Ribeirão de Areia.","-43.536111","-18.125","HDJF002958_01","Otoni, TJO; Mendes, JPG",NA,NA,NA,NA,"-43.536111","-18.125",NA,"2013","07","08",NA,NA
"208","2020-04-29 16:29:40-03","UFVJM","HDJF","2957","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Gregório, LE","LEG 63","2012","05","09","Southern America","Brasil",NA,NA,NA,"HDJF002957","Dicotyledoneae",NA,"Saddi","Minas Gerais","Diamantina","Estrada para Mendanha, próximo Igreja, na primeira entrada para Mendanha.","-43.725","-18.166944","HDJF002957_01","Otoni, TJO; Mendes, JPG",NA,NA,NA,NA,"-43.725","-18.166944",NA,"2013","07","08",NA,NA
"209","2020-04-29 16:29:40-03","UFVJM","HDJF","727","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Magalhães, M; Machado, ELM","s.n.","2012","05",NA,"Southern America","Brasil",NA,NA,NA,"HDJF000727","Dicotyledoneae",NA,"Saddi","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo ao caminho dos escravos, do campus JK e à MGT 367.","-43.571111","-18.193333","HDJF000727_01","Machado, ELM",NA,NA,NA,NA,"-43.571111","-18.193333",NA,"2012","05","11",NA,NA
"210","2020-04-29 16:29:40-03","UFVJM","HDJF","1111","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Otoni, TJO; Marques, IC","s.n.","2010","07","17","Southern America","Brasil",NA,NA,NA,"HDJF001111","Dicotyledoneae",NA,"Saddi","Minas Gerais","São Gonçalo do Rio Preto","Área de preservação do PERP","-42.594722","-19.221389","HDJF001111_01","Otoni, TJO",NA,NA,NA,NA,"-42.594722","-19.221389",NA,"2010","08",NA,NA,NA
"211","2019-01-25 15:39:09-02","IAC","IAC","46814","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","A.F.C. Tombolato","s/nº","2006","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Saddi","São Paulo","Serra Negra","Alto da Serra","-46.7006","-22.6122",NA,"A.F.C. Tombolato",NA,NA,NA,NA,"-46.7006","-22.6122",NA,"2006","01","31",NA,NA
"212","2020-07-23 12:03:12-03","CEPLAC","CEPEC","103285","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","M. L. Guedes","10270","2003","05","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","ANDARAÍ","Chapada Diamantina. Subida para o Pati.","-41.346111","-12.806389",NA,"A. P. B. Santos",NA,NA,NA,NA,"41W20'46","12S48'23",NA,NA,NA,NA,NA,"26/03/2014"
"213","2020-07-23 12:03:12-03","CEPLAC","CEPEC","104375","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","L. P. de Queiroz","6072","2000","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","CORRENTINA","Ca. 46,3Km ao W da cidade na estrada para Brasília.","-45.015833","-13.519167",NA,"A. P. B. Santos",NA,NA,NA,NA,"45W0'57","13S31'9",NA,NA,NA,NA,NA,"26/03/2014"
"214","2020-07-23 12:03:12-03","CEPLAC","CEPEC","36189","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","M. M. Fernandez","3","1984","03","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","coribe","Estrada para Reflorestamento DESBRAVA.","-44.6","-13.883333",NA,"A. P. B. Santos",NA,NA,NA,NA,"44W36'","13S53'",NA,NA,NA,NA,NA,"26/03/2014"
"215","2020-07-23 12:03:12-03","CEPLAC","CEPEC","36256","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","S. B. da Silva","381","1984","05","30",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-santo",NA,NA,NA,NA,"Bahia","CORRENTINA","Estrada Posse/Correntina.","-45.633333","-13.633333",NA,"A. P. B. Santos",NA,NA,NA,NA,"45W38'","13S38'",NA,NA,NA,NA,NA,"26/03/2014"
"216","2020-07-23 12:03:12-03","CEPLAC","CEPEC","77835","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","L. Passos","5710","1997","02","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","Caminho para Guiné.","-41.506944","-12.865278",NA,"A. P. B. Santos",NA,NA,NA,NA,"41W30'25","12S51'55",NA,NA,NA,NA,NA,"26/03/2014"
"217","2020-07-23 12:03:12-03","CEPLAC","CEPEC","55271","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","A. M. de Carvalho","4011","1992","06","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","barreiras","Estrada para o Aeroporto de Barreiras. Coletas entre 5 a 15Km a partir da sede do município.","-44.9900016784668","-12.1527996063232",NA,"A. P. B. Santos",NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,"26/03/2014"
"218","2020-07-23 12:03:12-03","CEPLAC","CEPEC","28870","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","A. M. de Carvalho","1035","1981","12","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","LENÇÓIS","Ca. 8Km NW de Lençóis. Estrada por Barro Branco.","-41.3899993896484","-12.563099861145",NA,"A. P. B. Santos",NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,"26/03/2014"
"219","2020-07-23 12:03:12-03","CEPLAC","CEPEC","93406","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","D. M. Loureiro","302","1995","08","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","SÃO DESIDÉRIO","Ao oeste da cidade, Assentamento Thainá.","-44.9733009338379","-12.3633003234863",NA,"A. P. B. Santos",NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA,NA,"26/03/2014"
"220","2020-02-17 11:29:08-03","UEG","HUEG","13598","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Arruda, F.V.","148","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: pau santo da serra.","HUEG013598",NA,NA,"Saddi","Goiás","Cavalcante",NA,"-47.456447","-13.595169",NA,NA,NA,NA,NA,NA,"-47.456447","-13.595169",NA,NA,NA,NA,NA,NA
"221","2020-02-17 11:29:08-03","UEG","HUEG","13605","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Arruda, F.V.","116","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: Pau santo.","HUEG013605",NA,NA,"Saddi","Goiás","Cavalcante",NA,"-47.525469","-13.541436",NA,NA,NA,NA,NA,NA,"-47.525469","-13.541436",NA,NA,NA,NA,NA,NA
"222","2020-11-19 14:06:04-03","Unimontes","MCMG","2847","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Saddi","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Cedro","-43.7144012451172","-19.1688995361328",NA,"Santos, R.M.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-19 14:06:04-03","Unimontes","MCMG","2465","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Saddi","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Quadrante 16","-43.7144012451172","-19.1688995361328",NA,"Santos, R.M.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-19 14:06:04-03","Unimontes","MCMG","3910","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Saddi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-19 14:06:04-03","Unimontes","MCMG","2759","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Saddi","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Pedra do Elefante","-43.7144012451172","-19.1688995361328",NA,"Santos, R.M.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-11-19 14:06:04-03","Unimontes","MCMG","2548","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Saddi","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Rio Cipo","-43.7144012451172","-19.1688995361328",NA,"Santos, R.M.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-11-19 14:06:04-03","Unimontes","MCMG","2926","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Saddi","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Serra Morena","-43.7144012451172","-19.1688995361328",NA,"Santos, R.M.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-11-19 14:06:04-03","Unimontes","MCMG","2661","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Saddi","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Usina","-43.7144012451172","-19.1688995361328",NA,"Santos, R.M.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-11-19 14:06:04-03","Unimontes","MCMG","4449","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Nayara Motta |",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Saddi","Minas Gerais","Santana do Riacho","Pedra do elefanteSerra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-13 16:04:34-03","UNISANTA","HUSC","11273","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Sampaio, P.S.P.; Castro, J.C.","1497","2016","03","27",NA,"Brasil",NA,NA,"Árvore com 4m de altura, estéril.; Cerrado rupestre.",NA,"Magnoliophyta",NA,"Saddi","Minas Gerais","São Thomé das Letras","APA São Thomé, Canta Galo, camping do Noel.","-44.9852981567383","-21.7222003936768",NA,"Sampaio, P.S.P.",NA,NA,"16076","auto",NA,NA,NA,"2016","03",NA,NA,NA
"231","2019-11-13 16:04:34-03","UNISANTA","HUSC","12142","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","P.S.P. Sampaio; S.E. Martins; E.R. Sattelmayer","1741","2018","01","10",NA,"Brasil",NA,NA,"Árvore com 3m de altura, flores brancas, latex alvo.; Cerrado com afloramento rochoso.",NA,"Magnoliophyta",NA,"Saddi","Minas Gerais","São Thomé das Letras","Beira de estrada de terra entre a cachoeira de shangrilá e Eldorado","-44.9852981567383","-21.7222003936768",NA,"R.J. Trad",NA,NA,"16076","auto",NA,NA,NA,"2018","01",NA,NA,NA
"232","2019-11-01 14:56:00-03","UnB","UB","10844","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Farias, R; Soares-Silva, LH; Santana, ME","596","2002","02","12","Southern America","Brasil",NA,NA,"Caule cinza com laranja abaixo das placas de ritidoma, súber externo bege alaranjado cintilante, súber interno róseo claro oxidando para castanho claro, córtex creme. Látex branco nas folhas, látex oxida para laranja nos ramos.; Árvore 13m; Mata de",NA,"Dicotyledoneae",NA,"Saddi","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.610278","-14.174444",NA,"Farias, R",NA,NA,NA,NA,"-47.610278","-14.174444",NA,NA,NA,NA,NA,NA
"233","2019-11-01 14:56:00-03","UnB","UB","111590","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Cezare, CHG; Souza-Silva, S; Machado Neto, A","423","2007","12","09","Southern America","Brasil",NA,NA,"botão floral verde claro, anteras amarelas; Árvore 7m. Flor branca; Floresta Estacional Semidecidual. Topologia: Plano a levemente inclinado.",NA,"Dicotyledoneae",NA,"Saddi","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0237","-16.5157",NA,"Villarroel, D","771","771",NA,NA,"-48.0237","-16.5157",NA,NA,NA,NA,NA,NA
"234","2019-11-01 14:56:00-03","UnB","UB","137955","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Sanaiotti, TM","163","1993","07","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Saddi","Pará","Belém","21km ao S de Redenção, fazenda Santa Marta, proprietário Chocolate.","-50.033333","-8.266667",NA,"Incógnito",NA,NA,NA,NA,"-50.033333","-8.266667",NA,NA,NA,NA,NA,NA
"235","2019-11-01 14:56:00-03","UnB","UB","137954","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Sanaiotti, TM","163","1993","07","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Saddi","Pará","Belém","21km ao S de Redenção, fazenda Santa Marta, proprietário Chocolate.","-50.033333","-8.266667",NA,"Incógnito",NA,NA,NA,NA,"-50.033333","-8.266667",NA,NA,NA,NA,NA,NA
"236","2019-11-01 14:56:00-03","UnB","UB","148528","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bridgewater, S","608","1997","07","22","Southern America","Brasil",NA,NA,"Tree to 8m,bark grey and very flakey.; Dystrophic cerrado.",NA,"Dicotyledoneae",NA,"Saddi","Maranhão","Alto Parnaíba","15km from Alto Parnaíba on the road to Salinas.","-45.93","-9.11",NA,"Incógnito",NA,NA,NA,NA,"-45.93","-9.11",NA,NA,NA,NA,NA,NA
"237","2019-11-01 14:56:00-03","UnB","UB","15831","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Martins, RC; Gomes, BM","446","2003","11","11","Southern America","Brasil",NA,NA,"Carpoteca. Sementes castanho-avermelhadas; Árvore 3m; Cerrado.",NA,"Dicotyledoneae",NA,"Saddi","Minas Gerais","Chapada Gaúcha","Serra das Araras, Cerrado da capelinha. Parque Estadual Serra das Araras","-45.369722","-15.502778",NA,"Proença, CEB",NA,NA,NA,NA,"-45.369722","-15.502778",NA,NA,NA,NA,NA,NA
"238","2019-11-01 14:56:00-03","UnB","UB","23020","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mendonça, RC","2032",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Saddi","Distrito Federal",NA,"área da Marinha",NA,NA,NA,"Silva Júnior, MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 14:56:00-03","UnB","UB","3727","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Ratter, JA; Bridgewater, S; Fonsêca, J; Lima, VP","6893","1993","07","20","Southern America","Brasil",NA,NA,"Frutos separados.; Árvore 3m; Cerradão mesotrófico.",NA,"Dicotyledoneae",NA,"Saddi","Goiás","Figueirópolis","10 km ao S de Figueirópolis na Rodovia Belém-Brasília","-49.166667","-12.2",NA,"Incógnito",NA,NA,NA,NA,"-49.166667","-12.2",NA,NA,NA,NA,NA,NA
"240","2019-11-01 14:56:00-03","UnB","UB","23022","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Pires, JM","57044412","1963","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Saddi","Distrito Federal","Gama","Parque Florestal dp Gama",NA,NA,NA,"Feledi, K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-01 14:56:00-03","UnB","UB","23022","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Pires, JM","57044412","1963","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Saddi","Distrito Federal","Gama","Parque Florestal dp Gama",NA,NA,NA,"Feledi, K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
