"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"827","2019-05-06 12:00:55-03","UFU","HUFU","35729","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Soares-Silva, L.H.","Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","6992","2003","11","26","Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Estrada para a Escada de Pedras, Fazenda José Onório.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Árvore 4 m. Frutos verdes.; Mata de galeria.","HUFU00037457","HUFU00037457","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"828","2019-05-06 12:00:55-03","UFU","HUFU","35748","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Soares-Silva, L.H.","Nakajima, J.N.; Romero, R.; Hattori, E.K.O.; Santos, A.P.M.; Volpi, R.L. & Pacheco, R.A.","3744","2003","11","26","Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Fazenda José Onório, estrada para Escada de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Árvore 7 m. Cálice verde, corola e estames cremes.; Mata de galeria.","HUFU00037458","HUFU00037458","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"829","2019-05-06 12:00:55-03","UFU","HUFU","49113","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Araújo, G.M.; Rosa. P.O. & Gusson, A.E.","s.n.","2007","11","22","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 3 m. Frutos verdes.; Floresta ciliar, interior.","HUFU00016239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"830","2019-05-06 12:00:55-03","UFU","HUFU","48986","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Rosa, P.O.","Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","23","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 5 m. Fruto verde.; Mata ciliar, interior.","HUFU00016238",NA,"2007","12",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"831","2020-08-04 12:48:38-03","UFU","HUFU","44115","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Arantes, A.A.A.","Schiavini, I.; Rodrigues, V.H.P.","s.n.","2005","12","15","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 6 m. Fruto verde.; Mata ciliar.","HUFU00016240",NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,"polyantha","58223","auto",NA,NA,NA,NA,NA,NA
"832","2020-08-04 12:48:38-03","UFU","HUFU","43415","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Arantes, A.A.A.","Araújo, G.M.; Rodrigues, V.H.P.","s.n.","2005","09","12","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 6 m. Botões florais.; Mata ciliar.","HUFU00016242",NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,"polyantha","58223","auto",NA,NA,NA,NA,NA,NA
"833","2019-05-06 12:00:55-03","UFU","HUFU","48845","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Rosa, P.O.","Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","879","2007","09","14","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 5 m. Botões e cálice esverdeados, corola e filetes alvos.; Mata ciliar.","HUFU00016237",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA,"polyantha","58223","auto",NA,NA,NA,NA,NA,NA
"834","2020-08-04 12:48:38-03","UFU","HUFU","43694","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Arantes, A.A.A.","Siqueira, A.S.; Rodrigues, V.H.P.","s.n.","2005","11","09","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 4 m. Fruto verde.; Mata ciliar.","HUFU00016241",NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,"polyantha","58223","auto",NA,NA,NA,NA,NA,NA
"835","2020-08-04 12:48:38-03","UFU","HUFU","44115","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Arantes, A.A.A.","Schiavini, I.; Rodrigues, V.H.P.","s.n.","2005","12","15","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 6 m. Fruto verde.; Mata ciliar.","HUFU00016240",NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,"polyantha","58223","auto",NA,NA,NA,NA,NA,NA
"836","2020-08-04 12:48:38-03","UFU","HUFU","43415","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","Arantes, A.A.A.","Araújo, G.M.; Rodrigues, V.H.P.","s.n.","2005","09","12","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 6 m. Botões florais.; Mata ciliar.","HUFU00016242",NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,"polyantha","58223","auto",NA,NA,NA,NA,NA,NA
"837","2020-08-20 20:40:23-03","UFSC","FLOR","47342","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg","Mattos, J.","Klein, R.M.; Bresolin, A.","8170","1969","02","13","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, flor em botão, 20m altura","FLOR0047342",NA,"1983",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"838","2020-08-20 20:40:23-03","UFSC","FLOR","15937","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M.","Klein, R.M.","8258","1969","03","13","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, 15m altura","FLOR0015937",NA,"1993",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"839","2020-08-20 14:58:12-03","UFSC","FLOR","18648","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.; Souza Sobrinho, R.J. de","8073","1969","01","21","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, flor branca, 15m altura","FLOR0018648",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"840","2020-08-20 14:58:12-03","UFSC","FLOR","18651","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","8115","1969","01","23","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, flor branca, 15m altura. Frequente","FLOR0018651",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"841","2020-08-20 14:58:12-03","UFSC","FLOR","16228","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","8094","1969","01","22","Brasil","Santa Catarina","Florianópolis","Morro do Rio vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"árvore, flor branca. Frequente.","FLOR0016228",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"842","2020-08-20 14:58:12-03","UFSC","FLOR","18645","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida lucida",NA,NA,"Klein, R.M.","8101","1969","01","22","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, Fruto Imaturo, verde, 10m altura","FLOR0018645",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"lucida","27000","auto",NA,NA,NA,NA,NA,NA
"843","2020-08-20 14:58:12-03","UFSC","FLOR","19095","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","8097","1969","01","29","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","árvore, flor branca, 10m altura","FLOR0019095",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"844","2020-08-20 14:58:12-03","UFSC","FLOR","1677","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida lucida",NA,NA,"Klein, R.M.; Bresolin, A.","8143","1969","02","11","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, Fruto Imaturo, verde, 10m altura","FLOR0001677",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"lucida","27000","auto",NA,NA,NA,NA,NA,NA
"845","2020-08-20 14:58:12-03","UFSC","FLOR","16229","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Klein, R.M.","8097","1969","01","29","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","árvore, flor branca, 10m altura. Muito Frequente","FLOR0016229",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"846","2020-08-20 14:58:12-03","UFSC","FLOR","1238","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Klein, R.M.","7396","1967","05","16","Brasil","Santa Catarina","Florianópolis","Morro Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, Fruto Maduro, roxo-escuro, 15m altura","FLOR0001238",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"847","2020-08-20 14:58:12-03","UFSC","FLOR","18649","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","8133","1969","01","24","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","árvore, flor branca, 15m altura. Época predominante de flor","FLOR0018649",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"848","2020-08-20 20:40:23-03","UFSC","FLOR","15930","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M.","Klein, R.M.; Bresolin, A.","8274","1969","03","14","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","árvore, Fruto Imaturo, verde, 15m altura","FLOR0015930",NA,"1993",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"849","2020-08-20 20:40:23-03","UFSC","FLOR","18642","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.","Sobral, M.","Klein, R.M.; Bresolin, A.","8009","1968","12","17","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","árvore, flor branca, 10m altura","FLOR0018642",NA,"1993",NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"850","2020-08-20 14:58:12-03","UFSC","FLOR","38243","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Rogalski, J.M.","s.n.",NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","Unidade de Conservação Ambiental Desterro, Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"15,6m altura. Topografia: Meia encosta. Ponto 1B-ME, DAP 0,24m. L-493.","FLOR0038243",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"851","2020-08-20 14:58:12-03","UFSC","FLOR","3515","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","10144","1972","03","28","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"50","50","árvore, flor branca, 10m altura","FLOR0003515",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","13751","auto",NA,NA,NA,NA,NA,NA
"852","2020-08-20 14:58:12-03","UFSC","FLOR","23783","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M.","Falkenberg, D.B.; Iza, O.","6618","1994","04","09","Brasil","Santa Catarina","Ilhota","Morro do Baú, ao longo da trilha para o topo.","-48.8272018432617","-26.8997001647949",NA,NA,"780","780","arvoreta, 5m altura, fruto imaturo, verde","FLOR0023783",NA,"2017","02","24",NA,NA,NA,NA,"Myrtales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"853","2020-08-20 14:58:12-03","UFSC","FLOR","2404","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida lucida",NA,NA,"Klein, R.M.; Bresolin, A.","10936","1973","03","27","Brasil","Santa Catarina","Imaruí","Águas Mornas.","-48.8199996948242","-28.3414001464844",NA,NA,"400","400","árvore, Fruto Imaturo, verde, 15m altura","FLOR0002404",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"lucida","29971","auto",NA,NA,NA,NA,NA,NA
"854","2020-08-20 14:58:12-03","UFSC","FLOR","2403","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Klein, R.M.; Bresolin, A.","10765","1973","01","17","Brasil","Santa Catarina","Imaruí","Serraria Arlindo, Laranjeira.","-48.8199996948242","-28.3414001464844",NA,NA,"400","400","árvore, flor branca, 15m altura","FLOR0002403",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"855","2020-08-20 14:58:12-03","UFSC","FLOR","41607","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M.","Cardoso, J.H.; Anjos, A.","113","1996","01","03","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"200","200","árvore, 5m altura, fruto imaturo, verde","FLOR0041607",NA,"2017","02","24",NA,NA,NA,NA,"Myrtales",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"856","2020-08-20 14:58:12-03","UFSC","FLOR","41609","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M.","Cardoso, J.H.; Anjos, A.","112","1996","01","03","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"200","200","árvore, Fruto Imaturo, verde, 9m altura","FLOR0041609",NA,"2017","02","24",NA,NA,NA,NA,"Myrtales",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"857","2020-08-20 14:58:12-03","UFSC","FLOR","41710","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M.","Reis, A.","2452","1996","02","02","Brasil","Santa Catarina","São Pedro de Alcântara","estação experimental de São Pedro de Alcântara, próximo 5.","-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"árvore, 3m altura, fruto imaturo, verde","FLOR0041710",NA,"2017","02","24",NA,NA,NA,NA,"Myrtales",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"858","2020-08-20 20:40:23-03","UFSC","FLOR","45557","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M.","Reis, A.","2087","2004","03","03","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,"10","10","arvoreta, Fruto Imaturo, verde, 1,5m altura. Plantas da Fazenda Acaraú.","FLOR0045557",NA,"2006",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"859","2020-08-20 14:58:12-03","UFSC","FLOR","18648","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.; Souza Sobrinho, R.J. de","8073","1969","01","21","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, flor branca, 15m altura","FLOR0018648",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"860","2020-08-20 14:58:12-03","UFSC","FLOR","18651","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","8115","1969","01","23","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, flor branca, 15m altura. Frequente","FLOR0018651",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"861","2020-08-20 14:58:12-03","UFSC","FLOR","16228","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","8094","1969","01","22","Brasil","Santa Catarina","Florianópolis","Morro do Rio vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"árvore, flor branca. Frequente.","FLOR0016228",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"862","2020-08-20 14:58:12-03","UFSC","FLOR","19095","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","8097","1969","01","29","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","árvore, flor branca, 10m altura","FLOR0019095",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"863","2020-08-20 14:58:12-03","UFSC","FLOR","18649","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","8133","1969","01","24","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","árvore, flor branca, 15m altura. Época predominante de flor","FLOR0018649",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"864","2020-08-20 20:40:23-03","UFSC","FLOR","18642","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.","Sobral, M.","Klein, R.M.; Bresolin, A.","8009","1968","12","17","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","árvore, flor branca, 10m altura","FLOR0018642",NA,"1993",NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","27000","auto",NA,NA,NA,NA,NA,NA
"865","2020-08-20 14:58:12-03","UFSC","FLOR","3515","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.",NA,"Klein, R.M.","10144","1972","03","28","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"50","50","árvore, flor branca, 10m altura","FLOR0003515",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"polyantha","13751","auto",NA,NA,NA,NA,NA,NA
"866","2020-08-20 14:58:12-03","UFSC","FLOR","1588","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg",NA,"Klein, R.M.; Souza Sobrinho, R.J. de","7484","1967","06","22","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"350","350","árvore, Fruto Imaturo, verde, 15m altura","FLOR0001588",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"867","2020-08-20 20:40:23-03","UFSC","FLOR","1589","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg","Legrand, C.D.","Klein, R.M.; Bresolin, A.","7372","1967","04","19","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, Fruto Imaturo, verde, 15m altura","FLOR0001589",NA,"1967",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"868","2020-08-20 14:58:12-03","UFSC","FLOR","1243","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg",NA,"Klein, R.M.","7436","1967","05","18","Brasil","Santa Catarina","Florianópolis","Morro Costa Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, Fruto Imaturo, verde, 10m altura","FLOR0001243",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"869","2020-08-20 14:58:12-03","UFSC","FLOR","857","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg",NA,"Reitz, R.; Klein, R.M.","1791","1954","04","28","Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385",NA,NA,"250","250","árvore, Fruto Imaturo, verde, 15m altura","FLOR0000857",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"870","2021-03-04 15:45:12-03","IF","SPSF","37837","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg.","G.A.D.C. Franco","R.T. Polisel","342","2006","07","15","Brasil","SP","Juquitiba","Recanto da Paz","-47.1","-23.966667",NA,NA,NA,NA,"COLETA: Árvore 6 m, botões florais esverdeados.;",NA,NA,"2006","08","01","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"871","2021-03-04 15:45:12-03","IF","SPSF","7322","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg.","O.T.Aguiar","A.Rodrigues",NA,"1940","01","05","Brasil","SP","Mairiporã","Serra da Cantareira","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: Flor; GEOGRAFIA: Região da Serra da Cuca;",NA,NA,"2015","12","04","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"872","2021-03-04 15:45:12-03","IF","SPSF","53744","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","G.A.D.C.Franco","G. Durigan et al.","s/n","2001","02","27","Brasil","SP","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"COLETA: Árvore pequena. Frutos vermelhos, brilhantes.; GEOGRAFIA: Cerradão.;",NA,NA,"2001","06","30","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"26585","auto","Magnoliopsida",NA,NA,NA,NA,NA
"873","2021-03-04 15:45:12-03","IF","SPSF","19268","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","F.F.Mazine","J.B.Baitello & J.A.Pastore","795","1995","07","28","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Na mata&nf;Árvore 12m altura; frutos verdes e/ou alaranjados.&nf;Nome popular: fruto-de-sabiá;",NA,NA,"2011","04","18","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"43112","auto","Magnoliopsida",NA,NA,NA,NA,NA
