"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"93","2020-12-21 16:14:07-03","MBM","MBM","223969","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20562","Southern America","Brazil","Mato Grosso",NA,NA,"Subarbusto, ca. 60 cm altura, flores amarelas.; Savana arborizada, campo cerrado sobre solo arenoso.","MBM223969","1997","10","09",NA,NA,NA,"(Gardner) Baker","Rosário do Oeste","-55.2","-14.6",NA,NA,"Souza, V.C.","MBM223969","1997","11",NA,NA,"-55.2","-14.6","30",NA,NA,NA,NA,NA
"94","2020-12-21 16:14:07-03","MBM","MBM","174325","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.; Pott, A.; Pott, V.; Silva, J.M.; Pott, A.; Pott, V.; Silva, J.M.","62352","Southern America","Brazil","Mato Grosso",NA,NA,"Sublenhosa, 1,50 m, capítulos amarelos.; Cerrado de solo rochoso.","MBM174325","1995","05","06",NA,NA,NA,"(Gardner) Baker","Mirassol do Oeste",NA,NA,NA,NA,"Pruski, J.","MBM174325","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:14:07-03","MBM","MBM","338937","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Dematteis, M.; Ferrucci, M.S.; Pieszko, G.; Urdampilleta, J.D.; Ferrucci, M.S.; Pieszko, G.; Urdampilleta, J.D.","2176","Southern America","Bolivia","Santa Cruz",NA,NA,"Flores amarillo intenso. erecto, de 1-2 m alto.; Cerrado arbolado degradado.","MBM338937","2006","04","03",NA,NA,NA,"(Gardner) Baker","Velasco","-60.939444","-16.400556","455","455","Dematteis, M.","MBM338937","2006",NA,NA,NA,"-60.939444","-16.400556",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:14:07-03","MBM","MBM","345002","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Dematteis, M.; Ferrucci, M.S.; Pieszko, G.; Urdampilleta, J.D.; Ferrucci, M.S.; Pieszko, G.; Urdampilleta, J.D.","2069","Southern America","Bolivia","Santa Cruz",NA,NA,"Sufrútice erecto de hasta 2 m. Flores amarillas.; Borde de monte, vegetación secundaria.","MBM345002","2006","04","01",NA,NA,NA,"(Gardner) Baker","Ñuflo de Chavez","-62.51","-16.310833","486","486","Dematteis, M.","MBM345002","2006",NA,NA,NA,"-62.51","-16.310833",NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:14:07-03","MBM","MBM","163281","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Carvalho, A.M. de; Santos, T.S. dos; Brito, H.S.; Santos, T.S. dos; Brito, H.S.","2469","Southern America","Brazil","Bahia",NA,NA,"Subarbusto com ca. 0,5 m de altura. Flores amarelo intenso.; Campo aberto. Mata de Restinga.","MBM163281","1989","09","05",NA,NA,NA,"(Gardner) Baker","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,"Robinson, H.","MBM163281","1992",NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:14:07-03","MBM","MBM","283425","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Carneiro, J.; Hatschbach, M.; Ribas, O.S.; Carneiro, J.","75055","Southern America","Brazil","Espírito Santo",NA,NA,"Ereta, 50 cm, flor amarela.; Clareira de restinga.","MBM283425","2003","06","09",NA,NA,NA,"(Gardner) Baker","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"Robinson, H.","MBM283425","2003",NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:14:07-03","MBM","MBM","153532","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","58063","Southern America","Brazil","Espírito Santo",NA,NA,"Erva, capítulos amarelos.; Restinga arbustiva.","MBM153532","1992","10","14","Ponta do Ipiranga.",NA,NA,"(Gardner) Baker","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"Pruski, J.","MBM153532","1993",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:14:07-03","MBM","MBM","153527","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.","58094","Southern America","Brazil","Espírito Santo",NA,NA,"Ereta, 50 cm, capítulos amarelos.; Restinga arbustiva.","MBM153527","1992","10","15",NA,NA,NA,"(Gardner) Baker","São Mateus","-39.8588981628418","-18.716100692749","3","5","Pruski, J.","MBM153527","1993",NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:14:07-03","MBM","MBM","60571","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.","42014","Southern America","Brazil","Goiás",NA,NA,"Planta ramosa, 1,30 m, capítulos amarelos.; Cerrado.","MBM060571","1979","03","09",NA,NA,NA,"(Gardner) Baker","Alvorada do Norte","-46.4921989440918","-14.4807996749878",NA,NA,"Bringel, J.B.","MBM060571","2007","05","45394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:14:07-03","MBM","MBM","159072","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","59599","Southern America","Brazil","Goiás",NA,NA,"Ascendente, 1 m, capítulos amarelos.; Orla da mata de galeria. Zona de cerrado.","MBM159072","1993","06","15","Serra da Mesa",NA,NA,"(Gardner) Baker","Colinas do Sul","-48.0783004760742","-14.1513996124268",NA,NA,"Pruski, J.","MBM159072","1996",NA,"58154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:14:07-03","MBM","MBM","49188","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.","39412","Southern America","Brazil","Goiás",NA,NA,"Ereta, 1 m, capítulos amarelos.; Campo cerrado arenoso.","MBM049188","1977","01","11",NA,NA,NA,"(Gardner) Baker","Posse","-46.3694000244141","-14.0930995941162",NA,NA,"Bringel, J.B.","MBM049188","2007","05","55730","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:14:07-03","MBM","MBM","248112","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","71070","Southern America","Brazil","Goiás",NA,NA,"Ereta, 1,50 m, capítulo amarelo.; Campo cerrado, orla da mata de galeria.","MBM248112","2000","05","14",NA,NA,NA,"(Gardner) Baker","São Domingos","-46.3182983398438","-13.3983001708984","650","650","Robinson, H.","MBM248112","2000",NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:14:07-03","MBM","MBM","62119","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","34474","Southern America","Brazil","Mato Grosso do Sul",NA,NA,"Subarbusto, erecto de hasta 2,50 m de altura. Flores amarillas.","MBM062119","1979","01","31",NA,NA,NA,"(Gardner) Baker","Terenos","-54.8602981567383","-20.4421997070312",NA,NA,"Cabrera, A.L.","MBM062119","1979",NA,"52758","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:14:07-03","MBM","MBM","330133","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Silva, J.M.; Barboza, E.; Barboza, E.","5836","Southern America","Brazil","Minas Gerais",NA,NA,"Subarbusto, 80 cm, capítulo amarelo.; Cerrado.","MBM330133","2007","04","22","Fazenda Lago Vermelho.",NA,NA,"(Gardner) Baker","Buritizeiro","-44.9622001647949","-17.3511009216309",NA,NA,"Robinson, H.","MBM330133","2007",NA,"88041","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:14:07-03","MBM","MBM","248098","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","64796","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM248098","1996","05","15","Serra do Cabral",NA,NA,"(Gardner) Baker","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"Robinson, H.","MBM248098",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:14:07-03","MBM","MBM","330137","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Ribas, O.S.; Silva, J.M.; Silva, J.M.","7788","Southern America","Brazil","Minas Gerais",NA,NA,"Ereta, 1 m, capítulo amarelo.; Cerrado.","MBM330137","2007","04","21",NA,NA,NA,"(Gardner) Baker","Pedras de Maria da Cruz","-44.3913993835449","-15.6066999435425",NA,NA,"Robinson, H.","MBM330137","2007",NA,"47376","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:14:07-03","MBM","MBM","14727","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.","23495","Southern America","Brazil","São Paulo",NA,NA,"Planta 70 cm, capítulos amarelos.; Cerrado.","MBM014727","1970","02","14",NA,NA,NA,"(Gardner) Baker","Rancharia","-50.8899993896484","-22.2199993133545",NA,NA,"Magenta, M.","MBM014727","2002","03","50606","auto",NA,NA,"25",NA,NA,NA,NA,NA
"110","2020-12-21 16:14:12-03","MBM","MBM","78277","PreservedSpecimen","Plantae","Asteraceae","Aspilia","pseudoviguiera","Aspilia pseudoviguiera","HOLOTYPE","Hatschbach, G.","45839","Southern America","Brazil","Mato Grosso do Sul",NA,NA,"Ereta, 1,20m, capítulos amarelos. Vargedos inundáveis; Ereta, 1,20m, capítulos amarelos.; Vargedos inundáveis.","MBM078277","1982","12","10","Porto Frangeli",NA,NA,"H. Robinson","Mundo Novo","-54.2708015441895","-23.9381008148193",NA,NA,"Robinson, H.","MBM078277",NA,NA,"19849","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:17:49-03","MBM","MBM","163281","PreservedSpecimen","Plantae","Asteraceae","Viguiera","ramosissima","Viguiera ramosissima",NA,"Carvalho, A.M. de; et al.; et al.","2469","Southern America","Brazil","Bahia",NA,NA,NA,"MBM163281","1989","09","05","16km na estrada Caravelas - Alcobaça",NA,NA,"Gardner","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,"Robinson, H.","MBM163281",NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2013-11-18 16:06:58-02","MNHN","RECOLNAT_MNHN_P","P00709895","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda","isotype","Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709895' target='other'> <mi>dwc_moreinfo</mi></a>","P00709895","1841",NA,NA,"Province de Goyaz",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709895_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4241",NA,NA
"113","2015-10-05 04:29:09-03","MNHN","RECOLNAT_MNHN_P","P00709896","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda","isotype","Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709896' target='other'> <mi>dwc_moreinfo</mi></a>","P00709896","1841",NA,NA,"Province de Goyaz",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709896_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4241",NA,NA
"114","2015-10-05 04:29:22-03","MNHN","RECOLNAT_MNHN_P","P00709897","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda","isotype","Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709897' target='other'> <mi>dwc_moreinfo</mi></a>","P00709897","1841",NA,NA,"Province de Goyaz",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709897_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4241",NA,NA
"115","2014-01-16 12:36:20-02","MNHN","RECOLNAT_MNHN_P","P00709898","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda","isotype","Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709898' target='other'> <mi>dwc_moreinfo</mi></a>","P00709898","1841",NA,NA,"Province de Goyaz",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4241",NA,NA
"116","2014-01-16 12:36:20-02","MNHN","RECOLNAT_MNHN_P","P00709899","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda","isotype","Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709899' target='other'> <mi>dwc_moreinfo</mi></a>","P00709899","1841",NA,NA,"Province de Goyaz",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709899_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4241",NA,NA
"117","2015-10-05 04:30:05-03","MNHN","RECOLNAT_MNHN_P","P00709900","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709900' target='other'> <mi>dwc_moreinfo</mi></a>","P00709900","1837",NA,NA,"Province de Piauhy.",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709900_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2650",NA,NA
"118","2015-10-05 04:35:16-03","MNHN","RECOLNAT_MNHN_P","P00709917","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709917' target='other'> <mi>dwc_moreinfo</mi></a>","P00709917","1837",NA,NA,"Province de Piauhy.",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2650",NA,NA
"119","2015-10-05 04:35:27-03","MNHN","RECOLNAT_MNHN_P","P00709918","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709918' target='other'> <mi>dwc_moreinfo</mi></a>","P00709918","1837",NA,NA,"Province de Piauhy.",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709918_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2650",NA,NA
"120","2015-10-04 09:58:16-03","MNHN","RECOLNAT_MNHN_P","P00709919","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709919' target='other'> <mi>dwc_moreinfo</mi></a>","P00709919","1837",NA,NA,"Province de Piauhy.",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709919_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2650",NA,NA
"121","2016-10-18 10:08:24-02","MNHN","RECOLNAT_MNHN_P","P02585661","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Glaziou, A.",NA,NA,"Brésil","Minas Gerais","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02585661' target='other'> <mi>dwc_moreinfo</mi></a>","P02585661",NA,NA,NA,"Minas",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P02585661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12805",NA,NA
"122","2015-09-04 05:24:49-03","MNHN","RECOLNAT_MNHN_P","P02585662","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Glaziou, A.",NA,NA,"Brasil","Minas Gerais","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02585662' target='other'> <mi>dwc_moreinfo</mi></a>","P02585662","1882","10","10","(Minas) Caraça, dans le campo",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P02585662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14005",NA,NA
"123","2016-10-18 10:08:24-02","MNHN","RECOLNAT_MNHN_P","P02585664","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Harley, R.M.|Bromley, G.L.|Carvalho, A.M.|Hage, J.L.|Brito, H.S.",NA,NA,"Brasil","Bahia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02585664' target='other'> <mi>dwc_moreinfo</mi></a>","P02585664","1980","4","23","Chapadão Ocidental da Bahia. Islets and banks of the Rio Corrente by Correntina",NA,NA,"(Gardner) Baker",NA,"-44.63333","-13.33333",NA,"580",NA,"P02585664_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21654",NA,NA
"124","2016-10-17 13:57:17-02","MNHN","RECOLNAT_MNHN_P","P02585665","PreservedSpecimen",NA,"Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Riedel, L.",NA,NA,"Brésil","São Paulo","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02585665' target='other'> <mi>dwc_moreinfo</mi></a>","P02585665","1834","2","1","Brasilia, in umbrosis viccis Ytu",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P02585665_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1108",NA,NA
"125","2014-01-16 12:36:20-02","MNHN","RECOLNAT_MNHN_P","P00709914","PreservedSpecimen",NA,"Asteraceae","Aspilia","gracilis","Aspilia gracilis","isotype","Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709914' target='other'> <mi>dwc_moreinfo</mi></a>","P00709914","1837",NA,NA,"Province de Goyaz",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709914_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4240",NA,NA
"126","2015-10-05 04:34:44-03","MNHN","RECOLNAT_MNHN_P","P00709915","PreservedSpecimen",NA,"Asteraceae","Aspilia","gracilis","Aspilia gracilis","isotype","Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709915' target='other'> <mi>dwc_moreinfo</mi></a>","P00709915","1837",NA,NA,"Province de Goyaz",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4240",NA,NA
"127","2014-01-06 16:25:45-02","MNHN","RECOLNAT_MNHN_P","P00709916","PreservedSpecimen",NA,"Asteraceae","Aspilia","gracilis","Aspilia gracilis","isotype","Gardner, G.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709916' target='other'> <mi>dwc_moreinfo</mi></a>","P00709916","1837",NA,NA,"Province de Goyaz",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P00709916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4240",NA,NA
"128","2016-10-17 13:57:17-02","MNHN","RECOLNAT_MNHN_P","P02514690","PreservedSpecimen",NA,"Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Glaziou, A.",NA,NA,"Brasil","Minas Gerais","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02514690' target='other'> <mi>dwc_moreinfo</mi></a>","P02514690","1882","10","10","(Minas) Caraça",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P02514690_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14004",NA,NA
"129","2016-10-17 13:57:17-02","MNHN","RECOLNAT_MNHN_P","P02514691","PreservedSpecimen",NA,"Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Glaziou, A.",NA,NA,"Brésil","Minas Gerais","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02514691' target='other'> <mi>dwc_moreinfo</mi></a>","P02514691","1882","10","10","Minas",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P02514691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12804",NA,NA
"130","2016-10-18 10:08:24-02","MNHN","RECOLNAT_MNHN_P","P02514692","PreservedSpecimen",NA,"Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Glaziou, A.",NA,NA,"Brasil","Minas Gerais","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02514692' target='other'> <mi>dwc_moreinfo</mi></a>","P02514692","1882","10","10","(Minas) Caraça",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,"P02514692_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14004",NA,NA
"131","2020-12-11 11:32:16-03","UFMG","BHCB","61582","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G; Schinini, A; Barbosa, E","71070","Southern America","Brasil","Goiás",NA,NA,"Ereta, 1,5m. Capítulo amarelo.; Campo cerrado. Orla de mata de galeria.","BHCB051225","2000","05","14","Rodovia GO-110, 5-7 km do trevo para São Domingos.","Dicotyledon",NA,"(Gardner) Baker","São Domingos","-46.3182983398438","-13.3983001708984","650","650",NA,NA,"2000",NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:32:18-03","UFMG","BHCB","55543","PreservedSpecimen","Plantae","Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Black, G","s.n.","Southern America","Brasil","Minas Gerais",NA,NA,"Brejo.","BHCB043335","1943","02","15","87km a oeste de Salinas.","Dicotyledon",NA,"Baker","Salinas","-42.2902984619141","-16.1702995300293",NA,NA,NA,"BHCB043335","1943",NA,"46111","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-12 12:24:31-03","UFMA","MAR","1734","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Ilse S. Gottsberger","193",NA,"Brasil","São Paulo",NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope. Alt. 550m",NA,"1970","05","21",NA,NA,NA,"(Gardner) Baker","Botucatu","-48.440278","-22.880556",NA,NA,NA,NA,"2015","08",NA,NA,"48º26'25W","22º52'50S","21",NA,NA,NA,NA,NA
"134","2021-02-12 12:24:31-03","UFMA","MAR","467","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"I. S. Gottsberger","124",NA,"Brasil","São Paulo",NA,NA,"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope.",NA,"1973","01","18",NA,NA,NA,"(Gardner) Baker","Botucatu","-48.440278","-22.880556",NA,NA,NA,NA,"2015","08",NA,NA,"48º26'25W","22º52'50S","21",NA,NA,NA,NA,NA
"135","2021-02-11 17:17:59-03","UFPR","UPCB","59961","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Ribas, O.S.","7788",NA,"Brasil","Minas Gerais",NA,NA,"Ereta 1m, capítulo amarelo, cerrado..",NA,"2007","04","21","Rod. BR 135, km 16",NA,NA,"(Gardn.) Baker","Pedras de Maria da Cruz","-44.3913993835449","-15.6066999435425",NA,NA,"Robinson, H.",NA,"2005","01","47376","auto",NA,NA,"01",NA,NA,NA,NA,NA
"136","2021-02-11 17:17:59-03","UFPR","UPCB","50658","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.","77456",NA,"Brasil","Minas Gerais",NA,NA,"Ereta, 35cm, capítulo amarelo, campo rupestre, solo arenoso..",NA,"2004","06","06","Serra do Cabral, próximo do trevo para o Rio Embalassaia",NA,NA,"(Gardn.) Baker","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"Robinson, H.",NA,"2004","01","37503","auto",NA,NA,"01",NA,NA,NA,NA,NA
"137","2014-11-18 12:20:00-02","MO","MOBOT","100760516","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Robert M. King|Luther E. Bishop","King 8574","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"1981","1","21","27 km along road NE of Montes Claros toward Salinas.",NA,NA,"(Gardner) Baker",NA,NA,NA,"518.16000000",NA,"J. Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2014-11-18 12:21:00-02","MO","MOBOT","100760517","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Robert M. King|Luther E. Bishop","King 8981","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"1981","2","15","169 km SE along road from Crystallina to João Pinheiro.",NA,NA,"(Gardner) Baker",NA,NA,NA,"365.76000000",NA,"J. Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"139","2014-11-18 12:23:00-02","MO","MOBOT","100760518","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Robert M. King|Luther E. Bishop","King 8583","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"1981","1","21","21 km along road NE of Barrocao, toward Salinas.",NA,NA,"(Gardner) Baker",NA,NA,NA,"792.48000000",NA,"J. Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
