"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1301","2019-12-04 16:39:34-03","FFCLRP","SPFR","6907","PreservedSpecimen","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H. Rainer","Ferreira, C.","2018","09","06","Kotchetkoff-Henriques, O.; Bohlinger, M.","60","2002","04","10","Brasil","São Paulo","Ribeirão Preto",NA,"-21.021667","76o68'06W","21o01'18S",NA,NA,NA,NA,NA,"Reserva 145, próximo ao Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2015-03-07 01:29:31-03","F","FMNH-SEEDPLANTS","V0230812F","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0230812F","V0230812F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1303","2015-03-07 01:29:31-03","F","FMNH-SEEDPLANTS","V0230813F","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0230813F","V0230813F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1304","2015-03-07 01:29:31-03","F","FMNH-SEEDPLANTS","V0230814F","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0230814F","V0230814F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1305","2018-05-14 16:27:22-03","F","FMNH-SEEDPLANTS","V0232177F","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"RRC ID Flag",NA,NA,NA,"A. P. Duarte","1530",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"-42.5","-22",NA,NA,NA,NA,NA,"V0232177F","V0232177F_01 V0232177F_02",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1530",NA,NA
"1306","2018-05-14 17:19:49-03","F","FMNH-SEEDPLANTS","V0232178F","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"RRC ID Flag",NA,NA,NA,"Mello Barreto","9926","1937","11","20","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,NA,"V0232178F","V0232178F_01 V0232178F_02",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"9926",NA,NA
"1307","2020-04-23 14:48:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","neolaurifolia","Annona neolaurifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1308","2020-04-23 14:48:45-03","F","FMNH-SEEDPLANTS","V0232236F","PreservedSpecimen","Plantae","Annonaceae","Annona","neolaurifolia","Annona neolaurifolia",NA,"RRC ID Flag",NA,NA,NA,"W. Hoehne","6090","1965","8","26","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"V0232236F","V0232236F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6090",NA,NA
"1309","2018-05-14 17:31:23-03","F","FMNH-SEEDPLANTS","V0232237F","PreservedSpecimen","Plantae","Annonaceae","Annona","neosericea","Annona neosericea",NA,"RRC ID Flag",NA,NA,NA,"F. C. Hoehne","28598","1931","12","21","Brazil","São Paulo",NA,"-49","-22",NA,NA,NA,NA,NA,"V0232237F","V0232237F_01 V0232237F_02",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"28598",NA,NA
"1310","2015-03-06 19:05:39-03","F","FMNH-SEEDPLANTS","V0231033F","PreservedSpecimen","Plantae","Annonaceae","Annona","ubatubensis","Annona ubatubensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0231033F","V0231033F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1311","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205990F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205990F","V0205990F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1312","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205991F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205991F","V0205991F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1313","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205992F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205992F","V0205992F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1314","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205993F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205993F","V0205993F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1315","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205994F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205994F","V0205994F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1316","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205995F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205995F","V0205995F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1317","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205996F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205996F","V0205996F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1318","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205997F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205997F","V0205997F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1319","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205998F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205998F","V0205998F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1320","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0205999F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0205999F","V0205999F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1321","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0206000F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0206000F","V0206000F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1322","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0206002F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0206002F","V0206002F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1323","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0206003F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0206003F","V0206003F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1324","2015-03-13 18:45:08-03","F","FMNH-SEEDPLANTS","V0206001F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0206001F","V0206001F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1325","2019-09-04 18:46:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia",NA,NA,NA,NA,NA,"F. Sellow","1190",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1326","2019-09-04 18:40:07-03","F","FMNH-SEEDPLANTS","V0047914F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia divergens","R. E. Fr.",NA,NA,NA,NA,"Y. Mexía","5311","1930","11","17","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0047914F","V0047914F_01",NA,"Isotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,"divergens","Dicotyledoneae",NA,NA,NA,NA,NA
"1327","2019-09-04 18:40:08-03","F","FMNH-SEEDPLANTS","V0047915F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia reflexa","R. E. Fr.",NA,NA,NA,NA,"Y. Mexía","5350","1930","11","24","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0047915F","V0047915F_01",NA,"Isotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,"reflexa","Dicotyledoneae",NA,NA,NA,NA,NA
"1328","2019-09-04 18:40:07-03","F","FMNH-SEEDPLANTS","V0047914F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia divergens","R. E. Fr.",NA,NA,NA,NA,"Y. Mexía","5311","1930","11","17","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0047914F","V0047914F_01",NA,"Isotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,"divergens","Dicotyledoneae",NA,NA,NA,NA,NA
"1329","2019-09-04 18:40:08-03","F","FMNH-SEEDPLANTS","V0047915F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia reflexa","R. E. Fr.",NA,NA,NA,NA,"Y. Mexía","5350","1930","11","24","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0047915F","V0047915F_01",NA,"Isotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,"reflexa","Dicotyledoneae",NA,NA,NA,NA,NA
"1330","2019-09-04 18:38:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Annonaceae","Rollinia","longifolia","Rollinia longifolia",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,"1828",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Syntype","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1331","2019-09-04 18:20:20-03","F","FMNH-SEEDPLANTS","V0047917F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","longifolia","Rollinia longifolia",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0047917F","V0047917F_01",NA,"Isosyntype","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1332","2015-03-13 18:45:13-03","F","FMNH-SEEDPLANTS","V0206142F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0206142F","V0206142F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1333","2015-03-13 18:45:13-03","F","FMNH-SEEDPLANTS","V0206143F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0206143F","V0206143F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1334","2015-03-13 18:45:13-03","F","FMNH-SEEDPLANTS","V0206144F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0206144F","V0206144F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1335","2015-03-13 18:45:13-03","F","FMNH-SEEDPLANTS","V0206145F","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0206145F","V0206145F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1336","2020-04-29 16:29:26-03","UFVJM","HDJF","5323","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Moreira, SN","2016","01",NA,"Moreira, SN; Pereira, E","1829","2016","01","11","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.421246","-18.913598","-43.421246","-18.913598","724","724",NA,"HDJF005323","HDJF005323_01","Cava Sul - Anglo American",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2020-04-29 16:29:26-03","UFVJM","HDJF","5897","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Machado, ELM","2013",NA,NA,"Santos, LAG; Otoni, TJO; Machado, ELM","487","2012","09",NA,"Brasil","Minas Gerais","Dom Joaquim","-43.194167","-19.0025","-43.194167","-19.0025","738","738",NA,"HDJF005897","HDJF005897_01","Zona Rural",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2020-04-29 16:29:26-03","UFVJM","HDJF","4735","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Soares, CCC","2016","11",NA,"Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR","120","2016","05","14","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.423611","-18.909722","-43.423611","-18.909722","774","774",NA,"HDJF004735","HDJF004735_01 HDJF004735_v01 HDJF004735_v02","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2020-04-29 16:29:26-03","UFVJM","HDJF","5913","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","Machado, ELM","2013",NA,NA,"Santos, LAG; Otoni, TJO; Machado, ELM","866","2012","09",NA,"Brasil","Minas Gerais","Dom Joaquim","-43.194167","-19.0025","-43.194167","-19.0025","738","738",NA,"HDJF005913","HDJF005913_01","Zona Rural",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2020-10-14 16:35:23-03","UFVJM","HDJF","7716","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E. Fr.",NA,NA,NA,NA,"Paixão, FA","147P60","2019","02","25","Brasil","Minas Gerais","Itueta","-41.131611","-19.392694","-41.131611","-19.392694","116","116",NA,"HDJF007716","HDJF007716_01","Rio Doce (Represa), Margem Esquerda",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2020-10-14 16:35:23-03","UFVJM","HDJF","7682","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlechtend.",NA,NA,NA,NA,"Paixão, FA","19P40","2019","01","12","Brasil","Minas Gerais","Mariana","-43.308889","-20.271056","-43.308889","-20.271056","599","599",NA,"HDJF007682","HDJF007682_01","Rio Gualaxo do Norte, Margem Direita",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2019-01-25 15:38:11-02","IAC","IAC","35779","S","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","J. Lopes","2016","05","12","R.B. Torres et al.","371","1997","10","21","Brasil","São Paulo","Pariquera-Açu","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,NA,"IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2019-01-25 15:38:11-02","IAC","IAC","46863","S","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","J. Lopes","2016","05","12","R.B. Torres; L.C. Bernacci; E. Ramos & J.A.M.A. Gomes","1632","2006","02","21","Brasil","São Paulo","Ubatuba","-45.122193","-23.409384","-45.122193","-23.409384",NA,NA,NA,NA,NA,"Pousada Betânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","2019-01-25 15:38:11-02","IAC","IAC","50584","S","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","J. Lopes","2016","05","12","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos & S. Santos","681","2006","11","07","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"Pousada Betania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2019-01-25 15:38:11-02","IAC","IAC","53615","S","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala","Raddi","J.C. Lopes","2012","01","15","V.C. Souza; A.R. Duarte; J.G. Rando & M.P. Ferreira","30005",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9256","-24.3878","-47.9256","-24.3878",NA,NA,"parcela PECB-n° da placa 8543. &nf;coord: 24°10#?#89S47°55#?#29W",NA,NA,"Parque Estadual de Carlos Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","2019-11-06 16:08:36-03","IAC","IAC","56679","S","Plantae","Annonaceae","Annona","neosericea","Annona neosericea","H.Rainer","s/det.","2015","09","16","A.C.O. Souza; L.C. Bernacci & R. Belinelo","157","2015","09","16","Brasil","São Paulo","Cunha","-44.9597","-45.012952","-44.9597","-45.012952",NA,NA,"Vegetativo; Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem; Ind. 917.",NA,NA,"Parque Estadual da Serra do Mar #?# Núcleo Cunha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","2019-01-25 15:33:34-02","IAC","IAC","40703","S","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","R. Mello-Silva","1997","02","22","D.C. Cavalcanti","292","1996","01","22","Brasil","São Paulo","Guaratinguetá","-45.1925","-22.8164","-45.1925","-22.8164",NA,NA,NA,NA,NA,"Reserva Florestal da Escola de Especialistas de Aéronautica, EEAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","2019-01-25 15:38:13-02","IAC","IAC","48948","S","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","J.A.M.A. Gomes","2009","03","31","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","305","2006","11","09","Brasil","São Paulo","Ubatuba","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"subparcela 11, indivíduo G 242",NA,NA,"Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","2019-01-25 15:38:13-02","IAC","IAC","50622","S","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","J.A.M.A. Gomes et al.","2009","02","17","J.A.M.A. Gomes; O.A. Santos & S. Santos","716","2009","02","17","Brasil","São Paulo","Ubatuba","-44.835","-23.337222","-44.835000","-23.337222",NA,NA,"23°20#?#14#?##?#S , 44°50#?#06#?##?#W",NA,NA,"Fazenda Capricórnio, Casa da Farinha (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","2019-01-25 15:33:34-02","IAC","IAC","25457","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","L.C. Bernacci","2002","02","15","J. Maria et al.","s/nº","1980","08","09","Brasil","Paraná","Maringá","-51.9386","-23.4253","-51.9386","-23.4253",NA,NA,"Origem: brasil",NA,NA,"R. Felipe Camarao, Zona 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2019-01-25 15:38:13-02","IAC","IAC","35573","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","N.M. Ivanauskas","1995","12","16","N.M. Ivanauskas","600","1995","12","16","Brasil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"coordenada original: 24°36#?#30S, 47°52#?#37W",NA,NA,"IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2019-01-25 15:38:13-02","IAC","IAC","35574","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","N.M. Ivanauskas","1995","03","24","N.M. Ivanauskas","97","1995","03","24","Brasil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"coordenada original: 24°36#?#30, 47°52#?#37W",NA,NA,"IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2019-01-25 15:38:13-02","IAC","IAC","35575","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","N.M. Ivanauskas","1995","10","01","N.M. Ivanauskas","469","1995","10","01","Brasil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"coordenada original: 24°36#?#30S, 47°52#?#37W",NA,NA,"IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2019-01-25 15:33:34-02","IAC","IAC","36117","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","J.N. Nakajima","1991","09","17","A. Furlan (1) et al.","646","1988","11","07","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"Trilha do Morro do Corsário, Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
