"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"148","2021-03-01 11:49:30-03","UFPE","UFP","57471","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Alves-Araújo, A","Alves-Araújo, A; Melo, A","1167","2009","03","02",NA,"Brasil","Pernambuco",NA,NA,"Árvore 6m alt., frutos marrons.","UFP057471",NA,"-34.9063987731934","-7.83416986465454","Igarassu",NA,"24709","auto","2009","03","02","-35001","-75015",NA,NA,NA,NA,NA,NA
"149","2020-09-12 05:00:02-03","US","US","1570027","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","Bedd.",NA,NA,"100",NA,NA,NA,"South America - Neotropics","Brazil",NA,"Sete Pontas, Goyas",NA,NA,"US01898851","US01898851_01 US01898851_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"150","2021-03-15 18:28:59-03","USP","SPF","223084","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Giaretta, A","Santos, MF","792","2012","01","09",NA,"Brasil","Rio de Janeiro","Reserva Biológica União, Na beira da cerca da Reserva, na Estrada da Macuca.",NA,"Árvore, 6 m. Ramo ocre-acinzentado. Flor odorífera. Pedicelo e bractéola verdes, hipanto ocre, cálice alvo-esverdeado. Material armazenado em sílica-gel. Material prensado em álcool.; Clareira, floresta perturbada.","SPF00223084",NA,"-42.020806","-22.43825","Casimiro de Abreu",NA,NA,NA,"2016","07",NA,"-42.020806","-22.43825",NA,NA,NA,NA,NA,NA
"151","2021-03-15 18:28:59-03","USP","SPF","223480","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Giaretta, A","Giaretta, A","1498","2015","02","10",NA,"Brasil","Rio de Janeiro","Parque Estadual dos Três Picos, Núcleo Paraíso. Trecho do rio entre a represa e o Centro de Primatologia.",NA,"Arbusto ca. 3,5 m alt. Botões creme. Casca áspera não descamante. Alburno vinoso. Amostra em sílica.; Floresta Ombrófila Densa.","SPF00223480",NA,"-42.912361","-22.479722","Guapimirim",NA,NA,NA,"2016","02",NA,"-42.912361","-22.479722",NA,NA,NA,NA,NA,NA
"152","2021-03-15 18:28:59-03","USP","SPF","223487","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Giaretta, A","Giaretta, A","1462","2015","01","27",NA,"Brasil","Rio de Janeiro","Baixo Gávea. Remanescente perturbado de floresta sobre morro. Acesso sobre a Vila do Major.",NA,"Arbusto ca. 2,5 m alt., em sub-bosque. Amostra em sílica.","SPF00223487",NA,"-43.228444","-22.97","Rio de Janeiro",NA,NA,NA,"2016","02",NA,"-43.228444","-22.97",NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:26:52-03","USP","SPF","225809","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Giaretta, A","Marquete, R","4368","2014","02","11",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos",NA,NA,"SPF00225809",NA,"-43.013889","-22.463889","Teresópolis","1308",NA,NA,"2016","06",NA,"-43.013889","-22.463889","1308",NA,NA,NA,NA,NA
"154","2019-11-13 11:26:52-03","USP","SPF","162079","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Sobral, M","Lobão, AQ","573","2001","04","12",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos",NA,NA,"SPF00162079",NA,"-42.9655990600586","-22.4122009277344","Teresópolis",NA,"38539","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-10-07 09:35:13-03","UEFS","HUEFS","87628","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","crassiflora","Eugenia crassiflora","Kiaersk.",NA,"Glaziou, A.","8387","1876",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"HUEFS0087628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA
"156","2019-10-07 09:35:20-03","UEFS","HUEFS","87506","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","magnifolia","Eugenia magnifolia","Kiaersk.",NA,"Glaziou, A.","17006a",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA
"157","2021-03-04 11:17:34-03","UEFS","HUEFS","87363","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,"Glaziou, A.","3008",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA
"158","2019-10-07 09:35:26-03","UEFS","HUEFS","206229","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.Sobral","Lucas, E.","1201","2013","03","14",NA,"Brasil","Bahia","Serra do Papua, APA do Pratigi, mata atrás do bangalô 1.",NA,"Floresta Ombrófila densa (mata atlântica) perturbada perto de moradas.","HUEFS0206229",NA,"-39.457222","-13.898056","Ibirapitanga",NA,NA,NA,"2019","06",NA,"39W27'26''","13S53'53''",NA,"Rosanae",NA,NA,NA,NA
"159","2019-10-07 09:35:26-03","UEFS","HUEFS","87274","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"HUEFS0087274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Holótipo",NA,NA,NA
"160","2019-10-07 09:35:26-03","UEFS","HUEFS","82622","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.Sobral","Lyra-Lemos, R.P.","6328","2002","03","17",NA,"Brasil","Alagoas","Fazenda Riachão.",NA,"Mata Atlântica em serra.","HUEFS0082622",NA,"-35.935","-9.250556","Branquinha",NA,NA,NA,"2013",NA,NA,"35W56'6''","9S15'2''",NA,"Rosanae",NA,NA,NA,NA
"161","2019-10-07 09:35:26-03","UEFS","HUEFS","81877","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.Sobral","Rodrigues, M.N.","1324","1998","10","29",NA,"Brasil","Alagoas","APA do Catolé e Fernão Velho.",NA,"Mata Atlântica.","HUEFS0081877","HUEFS0081877","-35.8244018554688","-9.56332969665527","Satuba",NA,"8347","auto","2012","04",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"162","2020-05-08 11:13:48-03","UEFS","HUEFS","81874","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.Figueira","Lyra-Lemos, R.P.","3949","1998","10","15",NA,"Brasil","Alagoas","Fazenda São Brás, entre rio Santo Antonio Grande e a AL-101 norte.",NA,"Mata Atlântica em tabuleiro.","HUEFS0081874","HUEFS0081874","-35.5071983337402","-9.40472030639648","Barra de Santo Antonio",NA,"19748","auto","2017","05",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"163","2019-09-04 18:51:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","crassiflora","Eugenia crassiflora",NA,NA,"A. Glaziou","8387","1876",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA
"164","2019-09-04 18:15:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","crassiflora","Eugenia crassiflora",NA,NA,"J. S. Blanchet","3727",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"165","2019-09-04 19:40:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","crassiflora","Eugenia crassiflora",NA,NA,"A. Glaziou","8387",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA
"166","2019-09-04 17:28:01-03","F","FMNH-SEEDPLANTS","V0065130F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","crassiflora","Eugenia crassiflora",NA,"RRC ID Flag","A. Glaziou","8387","1876","2","10","South America","Brazil","Rio de Janeiro",NA,NA,NA,"V0065130F","V0065130F_01 V0065130F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype","8387",NA,NA
"167","2019-09-04 19:40:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","magnifolia","Eugenia magnifolia",NA,NA,"A. Glaziou","17006a",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA
"168","2019-09-04 19:41:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa",NA,NA,"A. Glaziou","3008",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA
"169","2019-01-23 11:00:32-02","F","FMNH-SEEDPLANTS","V0065299F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa",NA,NA,"A. Glaziou","3008",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065299F","V0065299F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA
"170","2019-01-23 11:00:47-02","F","FMNH-SEEDPLANTS","V0065356F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa",NA,NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065356F","V0065356F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA
"171","2015-03-07 08:59:47-03","F","FMNH-SEEDPLANTS","V0109705F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109705F","V0109705F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"172","2015-03-07 08:59:47-03","F","FMNH-SEEDPLANTS","V0109706F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0109706F","V0109706F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"173","2019-09-04 19:28:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa",NA,NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA
"174","2020-07-23 12:15:51-03","CEPLAC","CEPEC","70241","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa",NA,"M. Sobral","G. Martinelli","8488","1982","06","30",NA,"Brasil","Rio de Janeiro","Reserva Biologica de Poço das Antas, margem do Rio São João.",NA,NA,NA,NA,"-42.3917007446289","-22.6508007049561","silva jardim",NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"175","2020-07-23 12:15:54-03","CEPLAC","CEPEC","8439","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa",NA,"M. Sobral","R. S. Pinheiro","1829","1972","04","17",NA,"Brasil","Bahia","7Km da BA-02.",NA,NA,NA,NA,"-39.6405982971191","-14.0669002532959","IBIRATAIA",NA,"23295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"176","2020-07-23 12:15:54-03","CEPLAC","CEPEC","139113","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa",NA,"S. J. S. Neto","S. J. S. Neto","1550",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-23 12:15:54-03","CEPLAC","CEPEC","147837","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa",NA,"G. M. Barroso","M. Peron","991",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"-42.3917007446289","-22.6508007049561","silva jardim",NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-02-27 14:02:54-03","UFSJ","HUFSJ","3170","S","Plantae",NA,NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,"Sobral, M","14577","2011","12","23",NA,"Brasil","Minas Gerais","Achado",NA,"Arbusto 3-3,5 m, em mata alterada à beira de curso d'água; casca rugosa; flores creme; frutos imaturos.","HUFSJ003170","HUFSJ003170_v00 HUFSJ003170_v01 HUFSJ003170_v02 HUFSJ003170_v03 HUFSJ003170_v04 HUFSJ003170_v05 HUFSJ003170_v06 HUFSJ003170_v07 HUFSJ003170_v08 HUFSJ003170_v09 HUFSJ003170_v10 HUFSJ003170_v11 HUFSJ003170_v12 HUFSJ003170_v13 HUFSJ003170_v14 HUFSJ003170_v15 HUFSJ003170_v16 HUFSJ003170_v17 HUFSJ003170_v18 HUFSJ003170_v19 HUFSJ003170_v20 HUFSJ003170_v21 HUFSJ003170_v22 HUFSJ003170_v23 HUFSJ003170_v24 HUFSJ003170_v25 HUFSJ003170_v26 HUFSJ003170_v27 HUFSJ003170_v28 HUFSJ003170_v29 HUFSJ003170_v30 HUFSJ003170_v31 HUFSJ003170_v32 HUFSJ003170_v33 HUFSJ003170_v34 HUFSJ003170_v35 HUFSJ003170_v36 HUFSJ003170_v37 HUFSJ003170_v38 HUFSJ003170_v39","-42.605","-19.361111","Santana do Paraíso",NA,NA,NA,NA,NA,NA,"-42.605","-19.361111",NA,NA,NA,NA,NA,NA
"179","2019-02-27 14:02:57-03","UFSJ","HUFSJ","2499","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Sobral, M","Lima, A","5073","1967","08","25",NA,"Brasil","Pernambuco",NA,NA,"Arvoreta 4 a 5 m.","HUFSJ002499",NA,"-34.8810997009277","-8.05389022827148","Recife",NA,"18865","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 16:04:53-03","UNISANTA","HUSC","1469","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg","Kawasaki, M.L.","Martins, S.E.; et al.","333","1998","11","17",NA,"Brasil","São Paulo","Fazenda da Família Pinto.",NA,"Árvore, 8m alt., frutos alaranjados.; Floresta de restinga úmida",NA,NA,"-46.138599395752","-23.8544006347656","Bertioga",NA,"37616","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 16:04:53-03","UNISANTA","HUSC","2092","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg","Kawasaki, M.L.","Martins, S.E.; Sampaio, P.S.P.","549","1999","09","02",NA,"Brasil","São Paulo","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.",NA,"Árvore, 6m de altura. Frutos marrons imaturos.; Floresta de restinga paludosa sobre solo turfoso.",NA,NA,"-46.138599395752","-23.8544006347656","Bertioga",NA,"37616","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-13 16:04:53-03","UNISANTA","HUSC","1717","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg","Kawasaki, M.L.","Sampaio, P.S.P.; Lima, E.S.; Martins, S.E.","217","1999","03","25",NA,"Brasil","São Paulo","São Lourenço, Rod SP-55, Km 211,5. Fazenda da Família Pinto",NA,"Árvore, 8m alt., flores passadas, sépalas creme.; Transição Restinga-encosta",NA,NA,"-46.138599395752","-23.8544006347656","Bertioga",NA,"37616","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-13 16:04:53-03","UNISANTA","HUSC","1832","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg","Kawasaki, M.L.","Martins, S.E.; Magenta, M.A.G.; Sampaio, P.S.P.; Góes, C.P.; Monteiro, A.C.","460","1999","04","29",NA,"Brasil","São Paulo","Juqueí, próximo à estrada Rio-Santos.",NA,"Árvore, 8m alt., frutos jovens imaturos castanhos.; Beira da estrada, Floresta de restinga alta.",NA,NA,"-45.4099998474121","-23.7600002288818","São Sebastião",NA,"41977","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-01 15:05:52-03","UnB","UB","168885","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg","Sol. M.","Mazine-Capelo, FF; Lucas, EJ; Leoni, L; Brummitt, NA; Campos, OR","1085","2006","11","24","Southern America","Brasil","Minas Gerais","Fazenda Santa Rita, trilha principal.",NA,"Árvore de ca. 30m de altura, botões branco-esverdeado, fruto amarelo-alaranjado.; Floresta ombrófila densa.",NA,NA,"-42.544444","-20.760278","Faria Lemos","550",NA,NA,"2009",NA,NA,"-42.544444","-20.760278","550",NA,NA,NA,NA,NA
"185","2019-11-01 15:05:52-03","UnB","UB","144767","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg",NA,"Mazine-Capelo, FF; et al.;","1085","2006","11","24","Southern America","Brasil","Minas Gerais","Fazenda Santa Rita, trilha principal.",NA,"Árvore c. de 30 m de altura, botões branco asverdeado, frutos amarelo-alaranjados.; Floresta ombrófila densa.",NA,NA,"-42.0297012329102","-20.8083000183105","Faria Lemos","550","14353","auto",NA,NA,NA,NA,NA,"550",NA,NA,NA,NA,NA
"186","2019-11-01 15:05:52-03","UnB","UB","167964","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg","Faria, JEQ","Fiaschi, P; Amorim, AM; Jardim, JG; Paixão, JL","2589","2004","10","30","Southern America","Brasil","Bahia","Estrada de Valença para Guaibim. Ca de 2 km entrada a esq. 8 km rumo à sede da reserva.",NA,"Árvore ca 10m alt. Folhas discolores. Frutos verdes, com cálice um pouco mais claro.",NA,NA,"-39.840278","-13.328889","Valença","220",NA,NA,"2012","11",NA,"-39.840278","-13.328889","220",NA,NA,NA,NA,NA
"187","2019-11-01 15:05:52-03","UnB","UB","194451","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg","Proença, CEB","Proença, CEB; Harris, SA","3991","2012","01","05","Southern America","Brasil","Rio de Janeiro","Canoas, ca. 18 km de Teresópolis. Área silvestre da Pousada Sítio e Poesia. Floresta atlântica",NA,"Interior da mata",NA,NA,"-42.867222","-22.411944","Teresópolis","850",NA,NA,"2012","01",NA,"-42.867222","-22.411944","850",NA,NA,NA,NA,NA
"188","2019-10-03 10:04:15-03","UFSCar","SORO","6654","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","A. Giaretta","Santos, M.F.; Lobão, A.Q.; Saavedra, M.M. & Fiaschi P.","792","2012","01","09",NA,"Brasil","Rio de Janeiro","Reserva Biológica União. Na beira da cerca da Reserva, na Estrada da Macuca. Clareira, floresta perturbada.",NA,"Árvore, 6m. Ramo ocre-acinzentado. Flor odorífera. Pedicelo e bractéola verdes, hipanto ocre, cálice alvo-esverdeado. Material armazenado em sílica-gel. Material prensado em álcool.",NA,NA,"-42.020806","-22.43825","Casimiro de Abreu",NA,NA,NA,"2016","07",NA,"42°01'14.9W","22°26'17.7S",NA,NA,NA,NA,NA,NA
"189","2019-10-03 10:04:15-03","UFSCar","SORO","6668","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M. Sobral","Lobão, A.Q.; Vieira, S. & Fiaschi, P.","573","2001","04","12",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Trilha para a pedra do Sino. Mata Atlântica.",NA,"Árvore, ca. De 6m de altura. Folhas discolores verdes. Frutos marrons.",NA,NA,"-42.9655990600586","-22.4122009277344","Teresópolis",NA,"38539","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-23 13:22:55-03","MN","R-TIPOS","9102","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","crassiflora","Eugenia crassiflora","Kiaersk.",NA,"Glaziou, A.F.M.","8387","1876","02","10",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"R000009102","R000009102_001","-43.1786003112793","-22.5049991607666","Petrópolis",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA
"191","2021-03-04 15:45:26-03","IF","SPSF","28883","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","F.F.Mazine","L.Rossi & M.L.Kawasaki & L.Bopp","2158","2000","09","20","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar",NA,"COLETA: XLS: SPSFAntigo&nf;Mata Ombrofila Densa de Encosta&nf;Árvore 4m altura; frutos verde-acinzentados.; GEOGRAFIA: Trilha dos Tropeiros;",NA,NA,"-45.4099998474121","-23.6200008392334","Caraguatatuba","100","30093","auto","2011","04","18",NA,NA,"240","Magnoliopsida",NA,NA,NA,NA
"192","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in silvis umbrosis prope Mandiocca",NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:43:58-03","UFRGS","ICN","098681","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg.","Sobral, M","Pinheiro, RS","s.n.","1972","04","17","América do Sul","Brasil","BA","7 Km da Rodovia BA-2",NA,"Árvore com 3 m de altura e 15 cm de diâmetro; flores brancas com cálices verdes.; Mata",NA,NA,"-39.6405982971191","-14.0669002532959","Ibirataia",NA,"23295","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:11:45-03","IBt","SP","351065","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Sobral, M","Silva, TMC; Almeida, K","26","2000","10","10",NA,"Brasil","Pernambuco","Estação Ecológica do Tapacurá. Solo areno-argiloso.",NA,"Árvore ca. 5m alt., caule marrom, flores com quatro pétalas alvas, sépalas verdes e os estames alvos.","SP029287","SP029287","-34.950278","-8.012778","São Lourenço da Mata",NA,NA,NA,"2007",NA,NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:11:45-03","IBt","SP","351081","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Sobral, M","Almeida, K","47","2000","05","28",NA,"Brasil","Pernambuco","Estação Ecológica do Tapacurá. Solo areno-argiloso.",NA,"Árvore ca. 7m alt., fruto passado marrom com sépalas persistentes verdes.","SP029289","SP029289","-34.950278","-8.012778","São Lourenço da Mata",NA,NA,NA,"2007",NA,NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:11:45-03","IBt","SP","351082","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Sobral, M","Almeida, K","113",NA,NA,NA,NA,"Brasil","Pernambuco","Estação Ecológica do Tapacurá. Solo areno-argiloso.",NA,NA,"SP029288","SP029288","-34.950278","-8.012778","São Lourenço da Mata",NA,NA,NA,"2007",NA,NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:11:45-03","IBt","SP","47472","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Sobral, M","Heringer, EP","26","1942","12","07",NA,"Brasil","Minas Gerais","Paulo Macedo.",NA,"Árvore grande, encontrada em solo bom, alta.","SP029291","SP029291","-43.2655982971191","-21.5877990722656","Coronel Pacheco",NA,"10350","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
