"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"95","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","37841",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"L. Kollmann; & E.Leme","11753",NA,"Brasil","afloramento rochoso",NA,NA,"Erva no brejo, flores lilás.","MBML037841","2009","07","06","Minas Gerais",NA,NA,"Gardn.","-41.341111","-17.171111","865","865","MBML037841","L. Kollmann/6-7-2009","Caraí",NA,NA,NA,NA,NA,"41W20'28","17S10'16",NA,NA,NA,NA,NA
"96","2021-03-04 11:05:34-03","UFRB","HURB","19179","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Aona, L.Y.S.","4749",NA,"Brasil","Distrito de Ventura; Trilha para a Cachoeira do Ventura. Trilha no meio da Mata",NA,NA,NA,"HURB000019179","2018","07","14","Bahia",NA,NA,"Gardner","-41.014","-11.680472","844","844",NA,"P.Gonella","Morro do Chapéu","2018",NA,NA,NA,NA,"41º00'50,4W","11º40'49,7S",NA,NA,NA,NA,NA
"97","2017-11-24 14:11:13-02","UFLA","ESAL","1101","S","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Hoehne, FC","30.303",NA,"Brasil","Corcovado",NA,NA,"; ; roxa;",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"Gardner","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"98","2021-03-17 14:34:35-03","UTFPR-SL","SHPR","1479","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Biral, L. | P.A. Freitas","2547","América do Sul","Brasil","Estrada Sertão do Ariró","exsicata",NA,"Em solo úmido, corola roxa com mácula amarelaHabitat: Floresta ombrófila densa montana","SHPR001479","2020","12","31","São Paulo","Anthophyta",NA,"Gardner","-44.371667","-22.8025",NA,NA,NA,"L. Biral","Bananal","2021","01",NA,NA,NA,"44º22'18 W","22º48'09 S",NA,NA,NA,NA,NA
"99","2021-02-04 10:29:01-03","UFRPE","HST","13995","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"A.K.A.Santos ; T.R.S.Silva, M.J.G.Andrade, F.H.F.Nascimento, et al.","155",NA,"Brasil","Sítio Camburu, Itoibira",NA,NA,"Erva. Folhas verdes concolores. Pétalas externas roxas. Escapo vináceo, cálice vináceo. Coletada em local alagado com muitas briófitas.","HST013995","2003","11","08","Bahia",NA,NA,"Gardner","-41.85","-13.45",NA,NA,NA,NA,"Rio de Contas",NA,NA,NA,NA,NA,"41º51'0''W","13º27'0''S",NA,NA,NA,NA,NA
"100","2021-03-01 11:48:23-03","UFPE","UFP","85559","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Gomes-Silva, F; Cândido, JB","487",NA,"Brasil",NA,NA,NA,"Erva ca 60 cm alt., folha cartácea, flores lilases com mácula amarela.","UFP085559","2018","10","22","Bahia",NA,NA,"Gardner","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Guedes, FM","Rio de Contas","2018","10","12","49773","auto",NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 11:48:23-03","UFPE","UFP","85550","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Guedes, FM; Luna, NK; Pessoa, E; Melo, A","93",NA,"Brasil",NA,NA,NA,"Erva robusta, folhas semicoriáceas; flores roxas com mácula amarela na giba, lávio inferior inteiro; cálice vináceo, sépalas com ápices agudos.; Restingas alagadas. Mata Atlântica.","UFP085550","2017","11","02","Bahia",NA,NA,"Gardner","-39.051111","-15.329167","5","5",NA,"Guedes, FM","Santa Luzia","2017","11","02",NA,NA,"-39.051111","-15.329167",NA,NA,NA,NA,NA
"102","2021-03-01 11:48:23-03","UFPE","UFP","80737","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Melo, AD; Barros, MF; Queiroz, RT; Alves, M","s.n.",NA,"Brasil",NA,NA,NA,"Herbácea; flor roxa; encontrada na margem do rio (substrato arenoso).","UFP080737",NA,NA,NA,"Bahia",NA,NA,"Gardner","-41.142778","-11.690222",NA,NA,NA,"Guedes, FM","Morro do chapéu","2017","11","22",NA,NA,"-41.142778","-11.690222",NA,NA,NA,NA,NA
"103","2020-09-25 10:37:22-03","UFPE","UFP","85830","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Guedes, FM","34",NA,"Brasil",NA,NA,NA,"Erva robusta, folhas semicoriáceas; flores roxas com mácula amarela na giba, lávio inferior inteiro; cálice vináceo, sépalas com ápices agudos.; Rio Ventura, às margens do rio Cerrado.","UFP085830","2017","08","29","Bahia",NA,NA,"Gardner","-40.995","-11.674444",NA,NA,NA,"Guedes, FM","Morro do chapéu","2017","08","29",NA,NA,"-40.995","-11.674444",NA,NA,NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","1336176","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"E. H. Ule","790","South America - Neotropics","Brazil","Felsenwand am Aquaduct des Corcovado bei Rio de Janeiro.",NA,NA,NA,"US03216515","1887","10",NA,"Rio de Janeiro",NA,"Scrophulariales","Gardner",NA,NA,NA,NA,"US03216515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","2752688","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"H. S. Irwin, R. M. Harley & Geo. L. Smith","32505","South America - Neotropics","Brazil","The Planalto do Brasil, Serra do Tombador, Rio Ferro Doido, ca. 18km E. of Morro do Chapéu.",NA,NA,NA,"US03216509","1971","2","18","Bahia",NA,"Scrophulariales","Gardner",NA,NA,"1100",NA,"US03216509_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","1199836","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"C. Ule","3576","South America - Neotropics","Brazil",NA,NA,NA,NA,"US03216505","1899","9","2","Rio de Janeiro",NA,"Scrophulariales","Gardner",NA,NA,NA,NA,"US03216505_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"107","2020-09-12 05:00:02-03","US","US","2860079","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"S. A. Mori, R. M. King, T. S. Santos & J. Hage","12426","South America - Neotropics","Brazil","Região Cacaueira da Bahia, Município de Rio de Contas. 4 km ao N de Rio de Contas.",NA,NA,NA,"US03216511","1979","7","21","Bahia",NA,"Scrophulariales","Gardner","-41.77","-13.53","1000",NA,"US03216511_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"108","2020-09-12 05:00:02-03","US","US","2341216","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Segadas-Vianna","3090","South America - Neotropics","Brazil","St. of São Paulo, Barreiro Co., Serra da Bocaina.",NA,NA,NA,"US03216507","1950","11","24","São Paulo",NA,"Scrophulariales","Gardner",NA,NA,NA,NA,"US03216507_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"109","2020-09-12 05:00:02-03","US","US","2544286","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"E. P. Heringer & Castellanos, --","6246","South America - Neotropics","Brazil","Serra do Cipó.",NA,NA,NA,"US03216508","1958","3","6","Minas Gerais",NA,"Scrophulariales","Gardner",NA,NA,NA,NA,"US03216508_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"110","2020-09-12 05:00:02-03","US","US","3365956","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"R. M. Harley, D. J. N. Hind, R. Simão & J. Fothergill","25951","South America - Neotropics","Brazil","Mun.: Rio de Contas. Pico das Almas. Vertente leste. Junco. 9-11km ao N-O da cidade.",NA,NA,NA,"US03216514","1988","11","6","Bahia",NA,"Scrophulariales","Gardner","-41.88","-13.53","1120",NA,"US03216514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","3125454","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"G. Hatschbach & O. Guimarães","46890","South America - Neotropics","Brazil","Pedra Azul, arredores.",NA,NA,NA,"US03216512","1983","10","16","Espírito Santo",NA,"Scrophulariales","Gardner",NA,NA,"950",NA,"US03216512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","1616069","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"v. Luetzelburg","14025","South America - Neotropics","Brazil","California-Sumpf, Staat Espirito Santo.",NA,NA,NA,"US03216506","1917","3",NA,"Espírito Santo",NA,"Scrophulariales","Gardner",NA,NA,NA,NA,"US03216506_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","3709761","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"J. Calvo","7386","South America - Neotropics","Brazil","Palmeiras, Vale do Capão, trilha do Pati.",NA,NA,NA,"US03216504","2016","12","27","Bahia",NA,"Scrophulariales","Gardner","-41.4861","-12.7258","1260",NA,"US03216504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"114","2020-09-12 05:00:02-03","US","US","3452654","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19278","South America - Neotropics","Brazil","Morro do Chapeu, 19.5 km SE of the town of Morro do Chapeu on the BA052 road to Mundo Novo, by the Rio Ferro Doido.",NA,NA,NA,"US03216510",NA,NA,NA,"Bahia",NA,"Scrophulariales","Gardner","-41.03","-11.63","900",NA,"US03216510_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","3172597","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"G. Hatschbach & J. M. Silva","49960","South America - Neotropics","Brazil","Pedra Azul (mun. Domingos Martins).",NA,NA,NA,"US03216513","1985","10","19","Espírito Santo",NA,"Scrophulariales","Gardner",NA,NA,NA,NA,"US03216513_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"116","2020-09-02 16:30:32-03","Cenargen","CEN","92712","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Raymond Mervyn Harley","50221",NA,"Brasil","Água Limpa.","Exsicatas",NA,"Caule da inflorescência vináceo na base passando a verde na parte superior, sépalas inferior amarelo-arroxeada, sépalas superior roxa, rorola roxa com mancha alaranjada na base do lãbio inferior da face as folhas saindo do sistema subterraneo, Doação do Projeto dos Campos Rupestres do Brasil - (H 50221). Universidade São Paulo (SPF), CEPLAC (CEPEC) Bahia, Universidade Estadual de Feira de Santana (HUEFS) & Royal Botanical Gardens Kew - K. Patrocínio do Nat. Geographic Soc.","CEN00092712","1991","12","21","BA",NA,NA,"Gardner","-41.85","-13.3","1650","1650","CEN00092712","R. M. Harley","ABAIRA","1992",NA,NA,NA,NA,"-41.85","-13.3",NA,NA,"1",NA,NA
"117","2019-11-13 11:23:33-03","USP","SPF","171984","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","2006",NA,"Brasil","Serra do Barbado",NA,NA,NA,"SPF00171984","2005","07","14","Bahia",NA,NA,"Gardner","-41.52549","-13.17832","1200","1200","SPF00171984","Rivadavia, F","Abaíra","2005",NA,NA,NA,NA,"-41.52549","-13.17832",NA,NA,NA,NA,NA
"118","2019-11-13 11:23:33-03","USP","SPF","171983","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","1984",NA,"Brasil",NA,NA,NA,NA,"SPF00171983","2005","07","12","Bahia",NA,NA,"Gardner","-41.09483","-13.18954","550","550","SPF00171983","Rivadavia, F","Ibicoara","2005",NA,NA,NA,NA,"-41.09483","-13.18954",NA,NA,NA,NA,NA
"119","2019-11-13 11:23:33-03","USP","SPF","129040","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Hind, DJN","PCD4108",NA,"Brasil","Pai Inácio.",NA,NA,NA,"SPF00129040","1996","11","05","Bahia",NA,NA,"Gardner","-41.886444","-13.060722","1300","1300","SPF00129040","Hind, DJN","Piatã","1996","11",NA,NA,NA,"-41.886444","-13.060722",NA,NA,NA,NA,NA
"120","2019-11-13 11:23:33-03","USP","SPF","129962","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Passos, L","PCD5389",NA,"Brasil",NA,NA,NA,NA,"SPF00129962","1997","02","10","Bahia",NA,NA,"Gardner","-42.496111","-14.16","1080","1080","SPF00129962","Campos, GL","Caetité","1999","07",NA,NA,NA,"-42.496111","-14.16",NA,NA,NA,NA,NA
"121","2019-11-13 11:23:33-03","USP","SPF","138127","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Fothergill, JM","30",NA,"Brasil","Pico das Almas",NA,NA,NA,"SPF00138127","1988","11","23","Bahia",NA,NA,"Gardner","-41.95","-13.533333","1500","1500","SPF00138127","Cheek, M","Rio de Contas","1991",NA,NA,NA,NA,"-41.95","-13.533333",NA,NA,NA,NA,NA
"122","2019-11-13 11:23:33-03","USP","SPF","157236","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","1333",NA,"Brasil","Serra Negra.",NA,NA,NA,"SPF00157236","2001","11","25","Minas Gerais",NA,NA,"Gardner","-43.47635","-21.5405","1140","1140","SPF00157236","Rivadavia, F","Santa Bárbara do Monte Verde","2001",NA,NA,NA,NA,"-43.47635","-21.5405",NA,NA,NA,NA,NA
"123","2019-11-13 11:23:33-03","USP","SPF","169938","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","1958",NA,"Brasil","Pedro do Rio.",NA,NA,NA,"SPF00169938","2005","02","26","Rio de Janeiro",NA,NA,"Gardner","-43.07926","-22.19308","653","653","SPF00169938","Rivadavia, F","Petrópolis","2005",NA,NA,NA,NA,"-43.07926","-22.19308",NA,NA,NA,NA,NA
"124","2019-11-13 11:23:33-03","USP","SPF","157238","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","1422",NA,"Brasil",NA,NA,NA,NA,"SPF00157238","2002","10","23","Rio de Janeiro",NA,NA,"Gardner","-44.29121","-23.00642","50","50","SPF00157238","Rivadavia, F","Angra dos Reis","2002",NA,NA,NA,NA,"-44.29121","-23.00642",NA,NA,NA,NA,NA
"125","2019-11-13 11:23:33-03","USP","SPF","157916","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Melo, E","3479",NA,"Brasil",NA,NA,NA,NA,"SPF00157916","2001","10","18","Bahia",NA,NA,"Gardner","-38.966667","-12.25",NA,NA,"SPF00157916","Melo, E","Feira de Santana","2001",NA,NA,NA,NA,"-38.966667","-12.25",NA,NA,NA,NA,NA
"126","2019-11-13 11:23:33-03","USP","SPF","180181","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","2462",NA,"Brasil",NA,NA,NA,NA,"SPF00180181","2007","01","19","Rio de Janeiro",NA,NA,"Gardner","-42.215417","-22.372639","215","215","SPF00180181","Rivadavia, F","Nova Friburgo","2007",NA,NA,NA,NA,"-42.215417","-22.372639",NA,NA,NA,NA,NA
"127","2019-11-13 11:23:33-03","USP","SPF","72568","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Harley, RM","27261",NA,"Brasil","Pico das Almas",NA,NA,NA,"SPF00072568","1988","12","16","Bahia",NA,NA,"Gardner","-41.983333","-13.5","1500","1500","SPF00072568","Cheek, M","Água Quente","1991",NA,NA,NA,NA,"-41.983333","-13.5",NA,NA,NA,NA,NA
"128","2019-11-13 11:23:33-03","USP","SPF","203328","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Santos, MF","818",NA,"Brasil",NA,NA,NA,NA,"SPF00203328","2012","02","10","Bahia",NA,NA,"Gardner","-41.0625","-11.679889","727","727",NA,"Baleeiro, PC","Morro do Chapéu","2017","08",NA,NA,NA,"-41.0625","-11.679889",NA,NA,NA,NA,NA
"129","2019-11-13 11:23:33-03","USP","SPF","228395","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Thomas, WW","9900",NA,"Brasil","Estação Experimental Gregório Bondar",NA,NA,NA,"SPF00228395","1993","05","13","Bahia",NA,NA,"Gardner","-39.25","-16.133333",NA,NA,"SPF00228395","Baleeiro, P","Belmonte","2017","08",NA,NA,NA,"-39.25","-16.133333",NA,NA,NA,NA,NA
"130","2019-11-13 11:23:33-03","USP","SPF","171985","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","2044",NA,"Brasil","Pico das Almas",NA,NA,NA,"SPF00171985","2005","07","17","Bahia",NA,NA,"Gardner","-41.57483","-13.31394","1590","1590","SPF00171985","Rivadavia, F","Rio de Contas","2005",NA,NA,NA,NA,"-41.57483","-13.31394",NA,NA,NA,NA,NA
"131","2019-11-13 11:23:33-03","USP","SPF","222975","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Queiroz, LP","15636",NA,"Brasil","Encosta até o topo do Pico das Almas.",NA,NA,NA,"SPF00222975","2012","06","12","Bahia",NA,NA,"Gardner","-41.968056","-13.526944","1500","1900","SPF00222975","Anônimo","Rio de Contas",NA,NA,NA,NA,NA,"-41.968056","-13.526944",NA,NA,NA,NA,NA
"132","2021-03-15 18:28:02-03","USP","SPF","227153","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Mello-Silva, R","4047",NA,"Brasil","Parque Estadual da Serra do Brigadeiro, Pedra do Índio.",NA,NA,"Erva na orla da mata, em local muito úmido. Corola roxa com mancha amarela no centro do labelo.; Pequena mata nebular de altitude.","SPF00227153","2016","12","20","Minas Gerais",NA,NA,"Gardner","-42.475333","-20.70475","1712","1712","SPF00227153","Guedes, FM","Araponga","2018","04",NA,NA,NA,"-42.475333","-20.70475",NA,NA,NA,NA,NA
"133","2019-11-13 11:23:33-03","USP","SPF","227936","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Baez, C","1003",NA,"Brasil","Pedra Dubois, Picada para direita durante a subida final.",NA,NA,NA,"SPF00227936","2016","08","30","Rio de Janeiro",NA,NA,"Gardner","-41.9925","-21.9425","1161","1161","SPF00227936","Baez, C","Santa Maria Madalena","2016","09",NA,NA,NA,"-41.9925","-21.9425",NA,NA,NA,NA,NA
"134","2019-11-13 11:23:33-03","USP","SPF","171986","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","2065",NA,"Brasil","Serra da Mesa",NA,NA,NA,"SPF00171986","2005","07","18","Bahia",NA,NA,"Gardner","-41.53846","-13.22802","1370","1370","SPF00171986","Rivadavia, F","Rio de Contas","2005",NA,NA,NA,NA,"-41.53846","-13.22802",NA,NA,NA,NA,NA
"135","2019-11-13 11:23:33-03","USP","SPF","62178","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Harley, RM","26387",NA,"Brasil","Pico das Almas",NA,NA,NA,"SPF00062178","1988","11","11","Bahia",NA,NA,"Gardner","-41.95","-13.533333","1500","1500","SPF00062178","Cheek, M","Rio de Contas","1991",NA,NA,NA,NA,"-41.95","-13.533333",NA,NA,NA,NA,NA
"136","2019-11-13 11:23:33-03","USP","SPF","72565","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Harley, RM","27643",NA,"Brasil","Pico das Almas",NA,NA,NA,"SPF00072565","1988","12","21","Bahia",NA,NA,"Gardner","-41.883333","-13.533333","1250","1250","SPF00072565","Cheek, M","Rio de Contas","1991",NA,NA,NA,NA,"-41.883333","-13.533333",NA,NA,NA,NA,NA
"137","2019-11-13 11:23:33-03","USP","SPF","72567","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Harley, RM","25951",NA,"Brasil","Pico das Almas",NA,NA,NA,"SPF00072567","1988","11","06","Bahia",NA,NA,"Gardner","-41.883333","-13.533333","1120","1120","SPF00072567","Cheek, M","Rio de Contas","1990",NA,NA,NA,NA,"-41.883333","-13.533333",NA,NA,NA,NA,NA
"138","2019-11-13 11:23:33-03","USP","SPF","90396","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Harley, RM","H50221",NA,"Brasil",NA,NA,NA,NA,"SPF00090396","1991","12","21","Bahia",NA,NA,"Gardner","-41.866667","-13.3","1350","1650","SPF00090396","Harley, RM","Abaíra","1992",NA,NA,NA,NA,"-41.866667","-13.3",NA,NA,NA,NA,NA
"139","2019-11-13 11:23:33-03","USP","SPF","103828","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","475",NA,"Brasil","Serra do Guarda Mor",NA,NA,NA,"SPF00103828","1995","07","26","Bahia",NA,NA,"Gardner","-41.6636009216309","-13.2496995925903","1500","1500","SPF00103828","Campos, GL","Abaíra","2000","04",NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:23:33-03","USP","SPF","18141","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Furlan, A","CFCR259",NA,"Brasil",NA,NA,NA,NA,"SPF00018141","1980","11","28","Bahia",NA,NA,"Gardner","-41.1561012268066","-11.5500001907349",NA,NA,"SPF00018141 SPF00018141_1","Campos, GL","Morro do Chapéu","1999","07",NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 18:28:02-03","USP","SPF","221348","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Baleeiro, PC","373",NA,"Brasil","Parque Nacional da Chapada Diamantina. Cachoeira do Prado. Na periferia, próximo a entrada da cidade de Rio de Contas.",NA,NA,"Flor lilás com mácula amarela no lábio inferior .; Solo arenoso úmido. Na beira do córrego.","SPF00221348","2015","07","05","Bahia",NA,NA,"Gardner","-41.8114013671875","-13.5789003372192",NA,NA,"SPF00221348","Baleeiro, PC","Rio de Contas","2015",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 18:28:02-03","USP","SPF","221354","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Baleeiro, PC","379",NA,"Brasil","Parque Nacional da Chapada Diamantina. Vale do Queiroz, Serra da Almas.",NA,NA,"Flor lilás com mácula amarela no lábio inferior .; Ambiente encharcado.","SPF00221354","2015","07","06","Bahia",NA,NA,"Gardner","-41.8114013671875","-13.5789003372192",NA,NA,"SPF00221354","Baleeiro, PC","Rio de Contas","2015",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:23:33-03","USP","SPF","93538","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Pirani, JR","177",NA,"Brasil","APA do Mestre Álvaro, Estação Biológica.",NA,NA,NA,"SPF00093538","1982","11","21","Espírito Santo",NA,NA,"Gardner","-40.3078002929688","-20.1285991668701",NA,NA,"SPF00093538","Corrêa, MA","Serra","1997","04",NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:23:33-03","USP","SPF","139258","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","518",NA,"Brasil","Serra da Araponga",NA,NA,NA,"SPF00139258","1996","02","17","Minas Gerais",NA,NA,"Gardner","-42.5208015441895","-20.6667003631592","1400","1400","SPF00139258","Rivadavia, F","Araponga","1996",NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:23:33-03","USP","SPF","139257","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","516",NA,"Brasil","Serra da Araponga",NA,NA,NA,"SPF00139257","1996","02","17","Minas Gerais",NA,NA,"Gardner","-42.5208015441895","-20.6667003631592","1400","1400","SPF00139257","Rivadavia, F","Araponga","1996",NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:23:33-03","USP","SPF","62055","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Leoni, LS","17",NA,"Brasil",NA,NA,NA,NA,"SPF00062055",NA,NA,NA,"Minas Gerais",NA,NA,"Gardner","-42.0293998718262","-20.7331008911133",NA,NA,"SPF00062055","Campos, GL","Carangola","1999","07",NA,"21913","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:23:33-03","USP","SPF","152318","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Rivadavia, F","1244",NA,"Brasil",NA,NA,NA,NA,"SPF00152318","2001","03","01","Rio de Janeiro",NA,NA,"Gardner","-44.3180999755859","-23.0067005157471",NA,NA,"SPF00152318","Rivadavia, F","Angra dos Reis","2001",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
