"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"785","2019-11-21 10:08:11-03","IBt","SP","237156","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","José Dias, B; Walter, BMT; Pereira Neto, M; Castro, EA; Bensusan, NR","64",NA,NA,NA,NA,"Brasil","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas, Próximo à Fazenda Barbatimão","-45.783333","-15.15",NA,NA,NA,"Árvore ca. 3,6 m alt., frutos maduros de cor amarela e imaturos verdes, folhas bicolores com pilosidade abaxial","SP013898","SP013898","-45.783333","-15.15","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-11-21 10:08:11-03","IBt","SP","239719","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Alvarenga, D; Lopes, EC","611","1990","01","10",NA,"Brasil","Distrito Federal","Brasília","Cristo Redentor","-47.893611","-15.951944",NA,NA,NA,"Erva(?) ca, 40 cm, botões alaranjados, flores amarelasm frutos imaturos verdes","SP013977",NA,"-47.893611","-15.951944","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2019-11-21 10:08:11-03","IBt","SP","248729","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Brochado, AL","118","1991","01","11",NA,"Brasil","Goiás",NA,"Parque Nacional das Emas, Campo cerrado em encosta próxima ao Buritizal",NA,NA,NA,NA,NA,NA,"SP014665",NA,NA,NA,"2003","04","25",NA,NA,NA,NA,NA,NA,NA
"788","2020-08-13 18:02:13-03","IBt","SP","256272","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Walter, BMT; Costa, FOV; Cordovil Silva, SP; Santos, HGP; Gouveia, AM","755","1991","11","19",NA,"Brasil","Goiás","Minaçu","Entrada que liga o canteiro de obra aos ava-canoeiros ca. 7 km da estrada central do canteiro. Área de influencia da UHE da Mesa","-48.283333","-13.833333","540","540",NA,"Subarusto 80 cm, folha discolor; botões florais verdes; corte transversal do caule de forma hexagonal","SP013919",NA,"-48.283333","-13.833333","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2019-11-21 10:08:11-03","IBt","SP","272630","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Nascimento, PT; et al.","1433","1993","12","29",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Palmito. Reserva Florestal da Três Lagoas Agroflorestal Ltda","-51.783333","-20.916667",NA,NA,NA,NA,"SP014676",NA,"-51.783333","-20.916667","2003","04","25",NA,NA,NA,NA,NA,NA,NA
"790","2019-11-21 10:08:11-03","IBt","SP","272652","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Caliente, AD; et al.","1055A","1993","08","09",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda. Reserva Florestal da Três Lagoas Agroflorestal Ltda","-51.766667","-20.983333",NA,NA,NA,NA,"SP013901",NA,"-51.766667","-20.983333","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2019-11-21 10:08:11-03","IBt","SP","272654","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Caliente, AD; et al.","1310","1993","10","27",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde - Lageado. Reserva Florestal das Três Lagoas Agroflorestal Ltda","-52.133333","-20.916667",NA,NA,NA,NA,"SP014677",NA,"-52.133333","-20.916667","2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"792","2019-11-21 10:08:11-03","IBt","SP","287748","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Oliveira, FCA; Barros, BS","355","1995","06","20",NA,"Brasil","Goiás","Niquelândia","Estrada à esquerda da Mina de Niquel passando por baixo do Teleférico","-48.398333","-14.336667",NA,NA,NA,"Arbusto ca. 0,9 m alt.; folhas coriáceas; frutos jovens de cor verde arroxeados e maduros amarelos","SP013927",NA,"-48.398333","-14.336667","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2019-11-21 10:08:11-03","IBt","SP","306645","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1083","1995","06","12",NA,"Brasil","São Paulo","Lençóis Paulista","Estrada de terra, lenções Paulista - Águas de Santa Bárbara","-48.8675","-22.651111",NA,NA,NA,"Árvore 4 m, frutos imaturos verdes","SP013851",NA,"-48.8675","-22.651111","2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"794","2019-11-21 10:08:11-03","IBt","SP","311622","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Azevedo, MLM; Fonseca, ML; Oliveira, FCA; Magalhães, AT","1064","1996","06","30",NA,"Brasil","Goiás","Niquelândia","Macedo. Estrada paralela à barragem, perto da bica","-48.426944","-14.340556",NA,NA,NA,"Subarbusto heliófito ca. 1,6 m alt.; folhas verdes, coriáceas; frutos imaturos de cor verde, comestível","SP013923",NA,"-48.426944","-14.340556","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-11-21 10:08:11-03","IBt","SP","311915","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Mendonça, RC; Marquete, R; Fonseca, ML; Oliveira, FCA","2454","1996","04","13",NA,"Brasil","Goiás","Niquelândia","Entrada no Km 8 da rodovia Niquelândia / Uruaçu. Fazenda Traíras. Topo de morro","-48.555278","-14.488611",NA,NA,NA,"Arbusto ca. 60 cm alt., crescendo sobre árvore no topo do morro; folha cartácea, discolor, superfície abaxial alvacenta e adaxial verde intenso; frutos carnosos de cor verde quando imaturos","SP013908",NA,"-48.555278","-14.488611","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2019-11-21 10:08:11-03","IBt","SP","314514","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Pereira da Silva, G; Walter, BMT; Rocha, D; Leite, A; Camargo, M; Xavier, S; Santos, HGP; Cordovil S","1229","1992","07","08",NA,"Brasil","Goiás","Niquelândia","Próximo à sede da Fazenda Ponte Alta. Área de influência da UHE Serra da Mesa","-48.966667","-14.633333","500","500",NA,"Árvore 1,5 m alt., frutos imaturos verdes, folha discolor argentea na face abaxial e verde-escuro na adaxial","SP013931",NA,"-48.966667","-14.633333","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2019-11-21 10:08:11-03","IBt","SP","314610","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Pereira da Silva, G","2150","1993","12","28",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.966667","-15.8","1035","1035",NA,"Erva(?) ramificada na base, flor rosa(?), glândulas amarelas passando a róseas. Frequente","SP013963",NA,"-47.966667","-15.8","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2019-11-21 10:08:11-03","IBt","SP","314690","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Vieira, RF; Martins, MV; Eloi, A","1852","1994","04","08",NA,"Brasil","Distrito Federal","Brasília","a 22 km à esquerda do Posto Colorado, a 14 km à direita do primeiro desvio","-47.916667","-15.766667","960","960",NA,"Arbusto 1,5 m, frutos. Frequente","SP013964",NA,"-47.916667","-15.766667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2019-11-21 10:08:11-03","IBt","SP","316957","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Barros, BS","811","1996","02","29",NA,"Brasil","Goiás","Niquelândia","Macêdo, Km 18 da estrada de chão em direção à mina de níquel. Morro pedregoso","-48.419444","-14.358333",NA,NA,NA,"Arbusto heliófito, ca. 70 cm alt.; folhas verdes, discolores com superfície abaxial amarronzada; botões e flores amarelas","SP013924","SP013924","-48.419444","-14.358333","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2019-11-21 10:08:11-03","IBt","SP","316970","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Oliveira, FCA; Mendonça, RC; Marquete, R","897","1996","04","14",NA,"Brasil","Goiás","Niquelândia","Ca. 4 km da ponte. Estrada em direção à reserva do IBAMA","-48.45","-14.496111",NA,NA,NA,"Subarbusto heliófito ca. 0,6 m alt.; folhas verdes; botões verdes, flores alaranjadas, frutos verdes","SP013926",NA,"-48.45","-14.496111","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2019-11-14 09:51:11-03","IBt","SP","343586","Extra","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Correa Gomes Jr, J","2112","1964","09","16",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda Floresta","-49","-22",NA,NA,NA,NA,"SP014673",NA,"-49","-22","2000","04","28",NA,NA,NA,NA,NA,NA,NA
"802","2019-11-21 10:08:11-03","IBt","SP","321900","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Oliveira, FCA; Mendonça, RC; Fonseca, ML; Marquete, R","562","1996","04","16",NA,"Brasil","Goiás","Niquelândia","Área do morro do Cristo","-48.457222","-14.452222",NA,NA,NA,"Arbusto heliófito ca. 1 m alt.; folhas cartáceas discolores, alvacenta na superfície abaxial e verde-escuro na adaxial; corola amarelo-alaranjada; anteras amarelas; frutos imaturos de cor verde","SP013936",NA,"-48.457222","-14.452222","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2019-11-21 10:08:11-03","IBt","SP","328733","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Mendonça, RC; Fonseca, ML; Oliveira, FCA; Chagas Silva, F","3456","1998","05","19",NA,"Brasil","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas, 21,4 km da sede da FUNATURA, numa estrada conhecida como Belém-Brasília","-45.942778","-15.3025","725","725",NA,"Arbusto ca. 70 cm alt., heliófito; folhas cartáceas, discolor, superfície abaxial branco ferrugínea; fruto comestível,carnoso, imaturo cor verde","SP013907",NA,"-45.942778","-15.3025","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-11-21 10:08:11-03","IBt","SP","329200","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Dias, TAB; Sucena, DM; Xavier, SCS; Santos, HGP; Cordovil Silva, SP","394","1993","02","12",NA,"Brasil","Goiás","Caldas Novas","Saindo de Caldas Novas, virando à esquerda na estrada de acesso à UHE Corumbá, percorrer 13 km","-48.583333","-17.966667",NA,NA,NA,"Arvoreta ca. 2 m alt., botões florais verdes, glândulas amarelas","SP013921",NA,"-48.583333","-17.966667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2019-11-21 10:08:11-03","IBt","SP","333821","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Cavalcanti, TB; Walter, BMT; Rocha, DMS; Santos, HGP; Santos, SP; Batista, NPV","1145","1992","03","11",NA,"Brasil","Goiás","Minaçu","A 8,9 km do portão norte do canteiro de obras","-48.4","-13.483333","950","950",NA,"Arbusto 0,8 m alt., folhas discolores, arbusto muito ranmificado; flores alaranjadas, glândulas amarelas com ápice cor de laranja, às vezes verde; frutos verdes","SP013920",NA,"-48.4","-13.483333","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-11-21 10:08:11-03","IBt","SP","333838","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Rezende, JM","294","1996","01","12",NA,"Brasil","Distrito Federal","Brasília","Samambaia, Parque Boca da Mata. A leste do campo de murundum","-48.05","-15.866667",NA,NA,NA,"Subarbusto 50 cm a partir de xilopódio subterrâneo, ocupando uma área circular de 2 m de diâm., flor amarela (botões). Frequente","SP013976",NA,"-48.05","-15.866667","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2019-11-21 10:08:11-03","IBt","SP","333840","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Cordovil Silva, SP; Santos, AA; Pereira, JB; Santos, MV; Monteiro, PPM","467","1996","05","22",NA,"Brasil","Goiás","Niquelândia","Estrada de acesso à Ponte da Bagagem (relocada) - Nossa Senhora Abadia do Moquém","-48.184444","-14.464722","510","510",NA,"Arbusto ca. 1,5 m. Flores com pétalas amarelas, glândulas amarelo-alaranjadas, folhas discolores, verde-escuro adaxial, verde-claro prateado abaxial","SP013935",NA,"-48.184444","-14.464722","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-11-21 10:08:11-03","IBt","SP","335033","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Aparecida da Silva, M; Arruda, VR; Fonseca, ML; Alvarenga, D","3876","1998","08","18",NA,"Brasil","Goiás","Serranópolis","RPPN Pousada das Araras. Ca. 39 km da cidade. Fazenda Pedreiras. Sítio Arqueológico Manoel Braga","-52.003611","-18.440278","495","495",NA,"Arvoreta 3 m, inflorescência ferrugínea, estames amarelo-claros, folhas discolores verdes. Casca lisa","SP013912",NA,"-52.003611","-18.440278","2003","11","20",NA,NA,NA,NA,NA,NA,NA
"809","2019-11-21 10:08:11-03","IBt","SP","343082","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Alvarenga, D","2214","1999","12","23",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Área do Córrego Taquara, local queimado Há 5 meses","-47.821667","-15.55","1015","1015",NA,"Subarbusto cespitoso, ca. 0,7 m alt.; folhas de cor verde, discolores, cartáceas; botões marrons; flores amarelas","SP013915",NA,"-47.821667","-15.55","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2019-11-21 10:08:11-03","IBt","SP","343550","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Correa Gomes Jr, J","2112","1964","09","16",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda Floresta","-49","-22",NA,NA,NA,NA,"SP014672",NA,"-49","-22","2000","04","28",NA,NA,NA,NA,NA,NA,NA
"811","2019-11-21 10:08:11-03","IBt","SP","333044","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Amaral Jr, A; Mendonça, JO; Dias, O","19","1998","10","12",NA,"Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.4962","-20.5601","367","367",NA,NA,"SP014674",NA,"-51.4962","-20.5601","2003","04","25",NA,NA,NA,NA,NA,NA,NA
"812","2019-11-14 09:51:11-03","IBt","SP","343590","Extra","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Correa Gomes Jr, J","2207","1964","09","21",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Retiro das Telhas, margem esquerda do rio Campo Triste","-49","-22",NA,NA,NA,NA,"SP014671",NA,"-49","-22","2000","04","28",NA,NA,NA,NA,NA,NA,NA
"813","2019-11-21 10:08:11-03","IBt","SP","346229","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Caliente, AD","1805A","1994","10","19",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra da Moeda. Reserva Florestal da Três Lagoas Agroflorestal Ltda","-51.783333","-21.016667",NA,NA,NA,NA,"SP014669",NA,"-51.783333","-21.016667","2003","04","28",NA,NA,NA,NA,NA,NA,NA
"814","2019-11-21 10:08:11-03","IBt","SP","348155","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Rezende, JM","437","1997","04","29",NA,"Brasil","Distrito Federal","Brasília","Samambaia, Parque Boca da Mata","-48.05","-15.866667","1150","1150",NA,"Subarbusto 50 cm, flor amarela, frutos amarelos. Frequente","SP013973",NA,"-48.05","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2021-01-21 15:29:18-03","IBt","SP","352193","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Munhoz, CBR; Rodrigues, N; Ramos, KMO","1677","2000","06","27",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Lipma, divisa com Cristo Redentor (Jardim Botânico de Brasília) e o IBGE, na mata de galeria do córrego Taquara","-47.90625","-15.929944",NA,NA,NA,NA,"SP013942",NA,"-47.90625","-15.929944","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-21 10:08:11-03","IBt","SP","354804","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Mendonça, RC; Pereira, BAS; Cardoso, E","2553","2001","04","21",NA,"Brasil","Goiás","Campos Belos","Estrada de chão para Pouso Alto","-46.468056","-12.975833","740","740",NA,"Arbusto semi-ciófito ca. 1,3 m alt.; folhas discolores, verdes, coriáceas, superfície abaxial esbranquiçada; frutos carnosos, imaturos cor verde","SP013934",NA,"-46.468056","-12.975833","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-21 10:08:11-03","IBt","SP","354814","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Aparecida da Silva, M","4774","2001","01","23",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Abaixo da guarita","-47.885278","-15.778056","1100","1100",NA,"Arbusto ca. 80 cm alt. em moita, flores amarelas e alaranjadas, frutos imaturos verdes, folhas discolores com a parte abaxial verde esbranquiçada","SP013929",NA,"-47.885278","-15.778056","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-11-21 10:08:11-03","IBt","SP","354966","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Aparecida da Silva, M; Alvarenga, D","5008","2001","05","08",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Próximo à guarita","-47.885278","-15.778056","1100","1100",NA,"Arbusto em moita ca. 60 cm alt., frutos imaturos verdes, folhas discolores verdes","SP013930",NA,"-47.885278","-15.778056","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-11-21 10:08:11-03","IBt","SP","359608","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Pirani, JR; Marcato, AC; Groppo Jr, M; Gomes, CG; Petacci, F; Lima, WT","4804","2001","01","23",NA,"Brasil","Mato Grosso do Sul","Chapadão do Sul","BR-060, ca. 200 m N do rio Paraíso, perto do limite com o município de Paraíso","-53.002222","-19.037222","575","575",NA,"Arbusto heliófilo, 70 cm, ramos ascendentes entouceirados. Poucas flores amarelas. Frutos imaturos verdes, passando a amarelos","SP013914","SP013914","-53.002222","-19.037222","2003","04","11",NA,NA,NA,NA,NA,NA,NA
"820","2019-11-21 10:08:11-03","IBt","SP","361326","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Mendonça, RC; Oliveira, FCA; Cardoso, E","3266","2002","03","22",NA,"Brasil","Goiás","Cocalzinho de Goiás","Edilândia, Fazenda Boa Esperança, ca. 4 km de Edilândia","-48.589444","-15.751389","1040","1040",NA,"Subarbusto heliófilo ca. 60 cm. Folhas discolores, verdes, cartáceas. Cálice marron. Flores amarelas. Frutos imaturos verdes. Comum","SP013905",NA,"-48.589444","-15.751389","2003","04","11",NA,NA,NA,NA,NA,NA,NA
"821","2019-11-21 10:08:11-03","IBt","SP","363130","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Kirkbride Jr, JH","5342","1983","06","13",NA,"Brasil","Distrito Federal","Brasília","2 km NE de Córrego Sítio Novo","-47.516667","-15.55","1160","1160",NA,NA,"SP013972",NA,"-47.516667","-15.55","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-21 10:08:11-03","IBt","SP","363463","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Martins, RC","200","1996","10","15",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília, Borda da mata de galeria em área de cerrado","-47.85","-15.866667","1025","1150",NA,"Arbusto 1 m, frutos imaturos verdes, maduros amarelos. Pétalas e botões alaranjados","SP013962",NA,"-47.85","-15.866667","2003","06","04",NA,NA,NA,NA,NA,NA,NA
"823","2019-11-21 10:08:11-03","IBt","SP","364588","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Mendonça, RC; Alvarenga, D","4907","2002","09","02",NA,"Brasil","Distrito Federal","Brasília","APA Gama - Cabeça de Veado, Fazenda Água Limpa","-47.913056","-15.921389","1025","1025",NA,"Subarbusto ca. 60 cm alt. caule com casca lisa, folhas cartáceas, discolor, face abaxial alvacenta, fruto carnoso verde, passando a amarelo quando maduro","SP013966",NA,"-47.913056","-15.921389","2003","10","15",NA,NA,NA,NA,NA,NA,NA
"824","2019-11-21 10:08:11-03","IBt","SP","364630","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Alvarenga, D","3933","2002","12","09",NA,"Brasil","Distrito Federal","Brasília","APA Gama - Cabeça de Veado, ARIE do Córrego do Cedro, R.A. Núcleo Bandeirante. Lagoa do Córrego do Cedro. Em frente ao SMPW Q.16 conj. 1 lote 04","-47.944639","-15.901389","1020","1020",NA,"Arbusto, 1,5 m; botões, flores e glândulas do cálice alaranjados. Ocasional","SP013965",NA,"-47.944639","-15.901389","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2019-11-21 10:08:11-03","IBt","SP","364632","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Mendonça, RC; Oliveira, FCA; Cardoso, E","4027","2003","02","17",NA,"Brasil","Goiás","Água Fria de Goiás","Estrada para Buriti Alto - GO. Após Fazenda Flórida","-47.762778","-14.898889","985","985",NA,"Arbusto heliófilo, ca. 1,2 m alt., folhas discolores, face abaxial esbranquiçada. Botões e flores amarelo-alaranjadas. Frutos imaturos verdes. Comum","SP013910",NA,"-47.762778","-14.898889","2003","10","15",NA,NA,NA,NA,NA,NA,NA
"826","2019-11-21 10:08:11-03","IBt","SP","365725","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Alvarenga, D","4583","2003","04","23",NA,"Brasil","Distrito Federal","Brasília","APA Gama - Cabeça de Veado, ARIE do Córrego do Cedro. R.A. do Núcleo Bandeirante, SMPW Q.26 conjunto 11","-47.954444","-15.9","1030","1030",NA,"Subarbusto 1 m, cálice marrom, frutos imaturos verdes. Ocasional","SP013967",NA,"-47.954444","-15.9","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-08-13 18:02:13-03","IBt","SP","365745","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Mendonça, RC; Fonseca, ML; Oliveira, FCA; Cardoso, E","5333","2003","03","17",NA,"Brasil","Goiás","Planaltina","Estrada de chão para Água Fria","-47.661111","-15.3625","1045","1045",NA,"Subarbusto heliófilo, ca. 1,2 m, folha cartácea, discolor, superfície abaxial pilosa, alvacenta, adaxial glabra cor verde escuro","SP013906",NA,"-47.661111","-15.3625","2003","10","30",NA,NA,NA,NA,NA,NA,NA
"828","2019-11-21 10:08:11-03","IBt","SP","365747","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Mendonça, RC; Fonseca, ML; Oliveira, FCA; Cardoso, E","5351","2003","03","17",NA,"Brasil","Goiás","Água Fria de Goiás","Estrada entre Água Fria e Brasília, ca. 3 km de Água Fria","-47.788611","-15.005833","895","895",NA,"Subarbusto ca. 1 m, cálice vináceo, corola amarela-alaranjada, glândulas amarelo-alaranjadas, fruto imaturo verde","SP013896","SP013896","-47.788611","-15.005833","2003","10","30",NA,NA,NA,NA,NA,NA,NA
"829","2019-11-21 10:08:11-03","IBt","SP","365755","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Mendonça, RC; Oliveira, FCA; Cardoso, E","4323","2003","03","19",NA,"Brasil","Goiás","Formosa","Fazenda Barroquinha. GO-440 ca. 40 km de Formosa para Flores de Goiás","-47.475833","-15.191389","625","625",NA,"Arbusto 90 cm, botões e pétalas amarelas, estames alvos. Comum","SP013897",NA,"-47.475833","-15.191389","2003","10","30",NA,NA,NA,NA,NA,NA,NA
"830","2019-11-21 10:08:11-03","IBt","SP","375789","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Fonseca, ML; Mendonça, RC; Oliveira, FCA; Cardoso, E","5103","2004","04","14",NA,"Brasil","Goiás","Cavalcante","Estrada para Prata (Kalungas)","-47.685833","-13.373333","919","919",NA,"Arbusto 1,5 m alt.; folhas cartáceas; botões e flores amarelas ou alaranjadas. Comum","SP013899",NA,"-47.685833","-13.373333","2005","09",NA,NA,NA,NA,NA,NA,NA,NA
