"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"197","2020-09-02 16:30:21-03","Cenargen","CEN","89101","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","R. de Paula","2013","03",NA,"Rodolfo de Paula Oliveira","2013","03","03","Brasil","DF","BRASILIA","Fazenda Água Limpa (Córrego Taquara)","-47.941388","-15.954444","-47.941388","-15.954444",NA,"CEN00089101",NA,"147",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00089101",NA,NA,NA,NA,NA,NA,NA,"3",NA
"198","2019-12-09 17:30:05-03","UFPR","EFC","9527","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2008","05","19","Kuniyoshi, Y.S.",NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,"__COMMOM_NAME__: Canela","EFC009527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-12-09 17:30:05-03","UFPR","EFC","15616","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2014","07","28","Silva, J.M.","2014","05","20","Brasil","Paraná","Guaratuba","Estrada entre BR-376 e Colônia Castelhanos","-48.9308","-25.8311","-48.9308","-25.8311","Árvore de 5m, flores alvas. Floresta Ombrófila Densa.","EFC015616",NA,"8549",NA,NA,NA,NA,NA,"644","644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-12-09 17:30:06-03","UFPR","EFC","16331","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2016","11","22","Silva, J.M.","2016","05","14","Brasil","Paraná","Adrianópolis","João Surrá","-48.5975","-24.6728","-48.5975","-24.6728","Árvore 6 m, flores brancas. Floresta Ombrófila Densa Submontana, vegetação secundária","EFC016331",NA,"9338",NA,NA,NA,NA,NA,"110","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-12-09 17:30:06-03","UFPR","EFC","16287","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2015","04","13","Brotto, M.L.","2015","04","01","Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-41.9047","-21.9047","-41.9047","-21.9047","Árvore 8m, flores brancas odoriferas.","EFC016287",NA,"1911",NA,NA,NA,NA,NA,"375","375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-12-09 17:30:06-03","UFPR","EFC","16396","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2017","10","13","Völtz, R.R.; Brotto, M.L.; Meyer, F.S.","2017","10","13","Brasil","Paraná","Antonina","Bairro Alto, trilha da Conceição","-48.7683","-25.2305","-48.7683","-25.2305","Árvore 10 m, frutos verdes, borda de Floresta Ombrófila Densa Submontana secundária","EFC016396",NA,"1374",NA,NA,NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-12-09 17:30:05-03","UFPR","EFC","10600","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2010","03","09","Brotto, M.L.","2008","04","26","Brasil","Santa Catarina","Garuva","Garuva, Rio São João","-48.8549995422363","-26.0266990661621",NA,NA,"Árvore de 8m., flores brancas.","EFC010600",NA,"126",NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"204","2019-12-09 17:30:05-03","UFPR","EFC","11966","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, M.L.","2012","05","02","Völtz, R.R.; Brotto, M.L.","2012","05","02","Brasil","Paraná","Antonina","Bairro Alto","-48.7497","-25.2385","-48.7497","-25.2385","Arvoreta 6m alt.; flores com tépalas brancas; borda de floresta secundária.","EFC011966",NA,"122",NA,NA,NA,NA,NA,"75","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-13 11:21:04-03","USP","SPF","105632","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Baitello, JB",NA,NA,NA,"Ferreira, VF","1994","09","06","Brasil","São Paulo","Cananéia","Estrada Cananéia - Pariquera-açú (via ponte), ca. 19 km de Cananéia.","-47.84175","-24.900806","-47.84175","-24.900806",NA,"SPF00105632",NA,"VFF70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-13 11:21:04-03","USP","SPF","116251","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Baitello, JB","1997","09",NA,"Garcia, RJF","1996","04","30","Brasil","São Paulo","Ferraz de Vasconcelos","Mata Sete Cruzes, Caminho entre São Paulo (Cidade Tiradentes) e Suzano (rio Guaió).","-46.381944","-23.572222","-46.381944","-23.572222",NA,"SPF00116251",NA,"840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-13 11:21:04-03","USP","SPF","154108","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Costa, FN","2002","02",NA,"Costa, FN","2002","01","25","Brasil","São Paulo","Iporanga","2a. entrada à direita da estrada Iporanga - Barra do Turvo.","-48.574444","-24.633333","-48.574444","-24.633333",NA,"SPF00154108",NA,"347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-15 18:27:32-03","USP","SPF","215113","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Martins, EGA","2013","10",NA,"Martins, EGA","2012","05","19","Brasil","São Paulo","Cubatão","Parque Ecológico Perequê, Após o campinho de futebol, na borda da mata ao lado da área de churrasco/banheiros e início da trilha de captação de água do Parque.","-46.416167","-23.847611","-46.416167","-23.847611","Árvore ca. 15 m alt. Ramos e pecíolos verdes. Folhas lustrosas, nervuras salientes, amarelo-claras na face abaxial. Estípulas ferrugíneas. Flores alvas a ferrugíneas, sépalas ferrugíneas, pétalas alvas. Estames e estigmas alvos.; Bor","SPF00215113",NA,"357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:21:04-03","USP","SPF","82962","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Baitello, JB","1997","06",NA,"Koscinski, M",NA,NA,NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,"SPF00082962",NA,"316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-13 11:21:04-03","USP","SPF","96889","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Baitello, JB",NA,NA,NA,"Furlan, A","1994","04","15","Brasil","São Paulo","Ubatuba","Trilha da Almada.","-44.866667","-23.35","-44.866667","-23.35",NA,"SPF00096889",NA,"1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-13 11:21:04-03","USP","SPF","80674","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Assis, LCS","2005","05",NA,"Campos, MTVA","1993","07","22","Brasil","Minas Gerais","Santana do Riacho","Cardeal Mota. Morro da Pedreira.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00080674",NA,"CFSC13275",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-13 11:21:04-03","USP","SPF","201832","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, ML","2016","09","09","Vieira, FCS","2005","08","21","Brasil","Santa Catarina","Joinville","Sambaqui do Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,NA,"SPF00201832",NA,"1218",NA,NA,NA,NA,NA,"5","5",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-13 11:21:04-03","USP","SPF","201830","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, ML","2016","09",NA,"Vieira, FCS","2005","08","21","Brasil","Santa Catarina","Joinville","Sambaqui do Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,NA,"SPF00201830",NA,"1217",NA,NA,NA,NA,NA,"5","5",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"214","2021-03-15 18:27:32-03","USP","SPF","82952","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Baitello, JB","1997","06",NA,"Loefgren, A","1895","07","17","Brasil","São Paulo","Cubatão","Beira Rio Itutinga.","-46.4199981689453","-23.8899993896484",NA,NA,"Arbor, fol. magna coriacea, fl. alba.","SPF00082952",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA
"215","2019-11-13 11:21:04-03","USP","SPF","95973","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Baitello, JB",NA,NA,NA,"Godoi, JV","1994","05","04","Brasil","São Paulo","Itariri","Parque Estadual da Serra do Mar","-47.1699981689453","-24.2800006866455",NA,NA,NA,"SPF00095973",NA,"408",NA,NA,NA,NA,NA,NA,NA,NA,"15115","auto",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-13 11:21:04-03","USP","SPF","96064","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Baitello, JB",NA,NA,NA,"Godoi, JV","1994","05","04","Brasil","São Paulo","Itariri","Parque Estadual da Serra do Mar","-47.1699981689453","-24.2800006866455",NA,NA,NA,"SPF00096064",NA,"405",NA,NA,NA,NA,NA,NA,NA,NA,"15115","auto",NA,NA,NA,NA,NA,NA,NA
"217","2014-04-04 18:27:38-03","PNFM","IRAI","1890","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M.L.","2008","01","01","Dunaiski Jr, A.","2003","11","24","Brasil","Paraná","São José dos Pinhais","Castellanos","-48.919194","-25.788833","-48.919194","-25.788833","Árvore, 7 m, frutos negros quando maduro","IRAI00001890",NA,"2154",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-25 13:52:26-03","UNIVILLE","JOI","9651","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M.L.","2008","05","14","Brotto M.L.","2008","05","14","Brasil","Paraná","Morretes","Serra da Graciosa, estrada da Graciosa.","-48.883611","-25.352222","48º53'1''W","25º21'8''S","; HABITO: Árvore; TIPO VEGETACIONAL: FOD montana","JOI009651",NA,"137",NA,NA,NA,NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-25 13:52:26-03","UNIVILLE","JOI","9346","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M.L.","2008","10","10","Meyer, F.S.","2008","09","10","Brasil","Santa Catarina","São Bento do Sul","Estrada XV, sentido ao Morro da Igreja.","-49.378611","-26.250556","49º22'43''W","26º15'2''S","; HABITAT: borda da mata; HABITO: árvore, frequente; TIPO VEGETACIONAL: FOD montana","JOI009346",NA,"779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-25 13:52:26-03","UNIVILLE","JOI","17584","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M. L.","2015","04","13","Brottto, M. L.; Völtz, R. R.","2015","04","01","Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-41.949722","-21.904722","41º56'59''W","21º54'17''S","Flores brancas odoríferas.","JOI017584",NA,"1911",NA,NA,NA,NA,NA,"375","375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-25 13:52:25-03","UNIVILLE","JOI","12043","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","A. Quinet","2010","09","15","L. Sevegnani","2010","05","07","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.086944","-27.056667","49º5'13''W","27º3'24''S","; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-25 13:52:26-03","UNIVILLE","JOI","17290","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Maçaneiro, JP","2013","08","22","Maçaneiro, J. P.; Seubert, R. C.","2013","06","30","Brasil","Santa Catarina","Guabiruba","Pomerânia - Travessia Aymoré e Pomerânia","-49.016667","-27.069444","49º1'0''W","27º4'10''S","Habito: Arbórea","JOI017290",NA,"50",NA,NA,NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-10-07 09:22:59-03","UEFS","HUEFS","11830","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Hatschbach, G.","1988","07","16","Brasil","Minas Gerais","Jequitinhonha",NA,"-41.0032997131348","-16.4339008331299",NA,NA,NA,"HUEFS0011830",NA,"52197",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"HUEFS0011830","48921","auto",NA,"Magnolianae",NA,NA,NA,NA,NA
"224","2019-10-07 09:22:59-03","UEFS","HUEFS","210245","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Souza, V.C.","2013","04","30","Brasil","São Paulo","Tapiraí","Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.","-47.5","-23.9599990844727",NA,NA,NA,"HUEFS0210245",NA,"34978",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"HUEFS0210245","41034","auto",NA,"Magnolianae",NA,NA,NA,NA,NA
"225","2019-10-07 09:22:59-03","UEFS","HUEFS","234375","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","M.L.Brotto","2016","11",NA,"Silva, J.M.","2016","05","14","Brasil","Paraná","Adrianópolis","João Surrá.","-48.5975","-24.672778","48W35'51''","24S40'22''","Floresta Ombrófila Densa Submontana, vegetação secundária.","HUEFS0234375",NA,"9338",NA,NA,NA,"Angiospermae","Laurales","110","110","HUEFS0234375",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA
"226","2015-03-07 08:33:26-03","F","FMNH-SEEDPLANTS","V0155003F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0155003F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0155003F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"227","2018-04-04 16:45:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16358","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"16358",NA,NA
"228","2015-03-07 08:33:26-03","F","FMNH-SEEDPLANTS","V0155001F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0155001F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0155001F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"229","2015-03-07 08:33:26-03","F","FMNH-SEEDPLANTS","V0155002F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0155002F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0155002F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"230","2015-03-07 08:33:26-03","F","FMNH-SEEDPLANTS","V0155004F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0155004F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0155004F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"231","2015-03-07 08:33:26-03","F","FMNH-SEEDPLANTS","V0155005F","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0155005F",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0155005F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"232","2019-01-25 15:35:12-02","IAC","IAC","43818","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B. Baitello","1999","06","08","F. Chagas e Silva; M.C. Dias & L.H. Soares-Silva","1986","03","08","Brasil","São Paulo","Iporanga",NA,"-48.5931","-24.5856","-48.5931","-24.5856",NA,NA,NA,"1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-01-25 15:35:13-02","IAC","IAC","7543","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B. Baitello","1998","03","26","M. Koscinski","1936","04","15","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6361","-23.5475","-46.6361","-23.5475","Ident. ant.: n. leucantha nees et Mart., por b.C. teixeiraEm 1965",NA,NA,"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-07-23 12:09:32-03","CEPLAC","CEPEC","38402","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha",NA,"I. de Vattimo",NA,NA,NA,"Pessoal do Horto Florestal","1927","07","07","Brasil","Rio de Janeiro","rio de janeiro","Horto Florestal.","-43.2075004577637","-22.9027996063232","0*0'0","0*0'0","<ll>dwc_commonname:</ll> Canela, Canela-seca",NA,NA,"313",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"19/08/1979",NA,NA,NA,NA
"235","2020-11-04 17:29:13-03","UEM","HUEM","1447","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Zanon, MMF","2006","10","26","G.Hatschbach","1976","04","05","Brasil","Paraná","Adrianópolis","rio Pardo","-48.9911003112793","-24.6571998596191",NA,NA,"Árvore; 5m; flor alva; mata na margens do rio.","HUEM000004961",NA,"38546",NA,NA,NA,NA,NA,NA,NA,"HUEM000004961","49901","auto",NA,NA,NA,NA,NA,NA,NA
"236","2015-09-17 09:52:23-03","UEM","HUEM","2685","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"M.Previdello; F.A.Teixeira","1994","05","16","Brasil","Paraná","Porto Rico","rio Paraná, ilha Mutum","-53.2668991088867","-22.7721996307373",NA,NA,"Arbóreo; flor coloração branca, perfumada. Frequente. Solo seco sujeito a alagamento.",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"237","2016-08-23 10:59:38-03","NHMLondon","NHM-LONDON-BOT","BM000947263","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"George Gardner; b.1812; d.1849; Gardner","1840","10",NA,"Brasil","Minas Gerais",NA,NA,"-44.096503","-19.690239","-44.096503","-19.690239","<a href=http://www.nhm.ac.uk/services/media-store/asset/7f4c39cde53357dd2ef5aa82877cb0382e283820/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Type","5153",NA,NA,"NHMUK:ecatalogue:574445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-12 15:02:12-03","UFSCar","SPSC","7667","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"A.C.A. Neri","2005","08","03","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-12 15:02:12-03","UFSCar","SPSC","7713","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"A.C.A. Neri","2005","08","10","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"240","2021-02-12 15:02:12-03","UFSCar","SPSC","7673","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"A.C.A. Neri","2005","08","03","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-11-12 17:00:40-03","UEL","FUEL","43178","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, ML","2017","08","15","Vieira, FCS","2005","08","21","Brasil",NA,NA,"Sambaqui do Cubatão",NA,NA,NA,NA,NA,"FUEL004472",NA,"1218",NA,NA,NA,"Tracheophyta","Laurales","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-12 17:00:40-03","UEL","FUEL","49064","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Brotto, ML","2017","08","15","Ceolin, L","2008","04","05","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, coletada na 3° vargem do parque","-49.0661010742188","-26.9193992614746",NA,NA,NA,"FUEL004524",NA,"s.n.",NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-11-12 17:00:40-03","UEL","FUEL","51233","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Quinet, A","2010","09","15","Stival-Santos, A; Legal, E; Silveira, S","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta, 27.161200 S 49.082400 W","-49.0746994018555","-27.1993999481201",NA,NA,NA,"FUEL006102",NA,"2211",NA,NA,NA,"Tracheophyta","Laurales","639","639",NA,"20562","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-11-12 17:00:40-03","UEL","FUEL","2053","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Baitello, JB","1999","10","13","Francisco das Chagas e Silva; Dias, MC; Soares-Silva, LH","1986","03","08","Brasil","São Paulo","Iporanga","beira da estrada","-48.5900001525879","-24.5799999237061",NA,NA,NA,"FUEL006103",NA,"1070",NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"245","2020-11-12 17:00:40-03","UEL","FUEL","10416","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Baitello, JB","2004","05","15","Aguiar, OT","1977","04","14","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, região da Chapada, Pedra Grande","-46.6300010681152","-23.5400009155273",NA,NA,NA,"FUEL006104",NA,"s.n.",NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"246","2020-11-12 17:00:40-03","UEL","FUEL","52894","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Souza, VC","2014","01","11","Souza, VC; Flores, TB","2013","04","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,"FUEL006101",NA,"34978",NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"247","2019-11-01 15:01:58-03","UnB","UB","200651","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Souza, VC","2014","01","11","Souza, VC; Flores, TB","2013","04","30","Brasil","São Paulo","Tapiraí","Área da Cia Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí","-47.5","-23.9599990844727",NA,NA,"Árvore 14m. Flores alvas",NA,NA,"34978","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"248","2021-04-05 20:16:22-03","UFSC","FLOR","67155","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Uller, H.F.","2015","10","29","Uller, H.F.","2015","10","29","Brasil","Santa Catarina","Guaramirim","Jacu Açu.","-49.043611","-26.534167","49º2'37''W","26º32'3''S","Árvore jovem de 7 m de altura, flores brancas. Recebido de FURB nº52842","FLOR0067155",NA,"705",NA,NA,NA,NA,"Laurales","270","270","FLOR0067155",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-04-05 20:16:22-03","UFSC","FLOR","24002","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Werff, H. van der","1991",NA,NA,"Hatschbach, G.; Hatschbach, M.","1988","07","16","Brasil","Minas Gerais","Jequitinhonha","Rod. BR-367, vale do rio Jequitinhonha, São Pedro do Jequitinhonha.","-41.0032997131348","-16.4339008331299",NA,NA,"árvore, flor alva, odorífera, 6m altura","FLOR0024002",NA,"52197",NA,NA,NA,NA,"Laurales",NA,NA,NA,"48921","auto",NA,NA,NA,NA,NA,NA,NA
