grupo,familia,especie_original,sinonimia,fonte_sinonimia,nome_aceito_correto,genero,epiteto_especifico,taxon_rank,epiteto_infraespecifico,notas,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp
Angiospermas,Cactaceae,Uebelmannia pectinifera,NA,NA,Uebelmannia pectinifera,Uebelmannia,pectinifera,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Onagraceae,Fuchsia regia,NA,NA,Fuchsia regia,Fuchsia,regia,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Onagraceae,Ludwigia anastomosans,NA,NA,Ludwigia anastomosans,Ludwigia,anastomosans,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Onagraceae,Ludwigia leptocarpa,NA,NA,Ludwigia leptocarpa,Ludwigia,leptocarpa,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Onagraceae,Ludwigia nervosa,NA,NA,Ludwigia nervosa,Ludwigia,nervosa,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Onagraceae,Ludwigia octovalvis,NA,NA,Ludwigia octovalvis,Ludwigia,octovalvis,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Acanthaceae,Aphelandra espirito-santensis,NA,NA,Aphelandra espirito-santensis,Aphelandra,espirito-santensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Acanthaceae,Aphelandra longiflora,NA,NA,Aphelandra longiflora,Aphelandra,longiflora,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Aphelandra maximiliana,NA,NA,Aphelandra maximiliana,Aphelandra,maximiliana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Acanthaceae,Aphelandra prismatica,NA,NA,Aphelandra prismatica,Aphelandra,prismatica,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Aphelandra schottiana,NA,NA,Aphelandra schottiana,Aphelandra,schottiana,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Aphelandra squarrosa,NA,NA,Aphelandra squarrosa,Aphelandra,squarrosa,species,NA,,NA,NA,NA,NA,LC,EW
Angiospermas,Acanthaceae,Dicliptera squarrosa,NA,NA,Dicliptera squarrosa,Dicliptera,squarrosa,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Dyschoriste lavandulacea,NA,NA,Dyschoriste lavandulacea,Dyschoriste,lavandulacea,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Acanthaceae,Justicia brasiliana,NA,NA,Justicia brasiliana,Justicia,brasiliana,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Justicia genuflexa,NA,NA,Justicia genuflexa,Justicia,genuflexa,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Acanthaceae,Justicia kleinii,NA,NA,Justicia kleinii,Justicia,kleinii,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Justicia lythroides,NA,NA,Justicia lythroides,Justicia,lythroides,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Justicia polita,NA,NA,Justicia polita,Justicia,polita,species,NA,,NA,NA,NA,EN,EN,NA
Angiospermas,Acanthaceae,Justicia catharinensis,É sinônimo de Justicia pygmaea,FB2020,Justicia pygmaea,Justicia,pygmaea,species,NA,Nome original era sinônimo,NA,NA,NA,NA,NT,NA
Angiospermas,Acanthaceae,Justicia scheidweileri,NA,NA,Justicia scheidweileri,Justicia,scheidweileri,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Justicia tijucensis,NA,NA,Justicia tijucensis,Justicia,tijucensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Acanthaceae,Lepidagathis meridionalis,NA,NA,Lepidagathis meridionalis,Lepidagathis,meridionalis,species,NA,,NA,NA,NA,NA,NA,VU
Angiospermas,Acanthaceae,Pseuderanthemum riedelianum,NA,NA,Pseuderanthemum riedelianum,Pseuderanthemum,riedelianum,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Ruellia bulbifera,NA,NA,Ruellia bulbifera,Ruellia,bulbifera,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Ruellia epallocaulos,NA,NA,Ruellia epallocaulos,Ruellia,epallocaulos,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Ruellia erythropus,NA,NA,Ruellia erythropus,Ruellia,erythropus,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Ruellia multifolia,NA,NA,Ruellia multifolia,Ruellia,multifolia,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Ruellia solitaria,NA,NA,Ruellia solitaria,Ruellia,solitaria,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Acanthaceae,Staurogyne brachiata,NA,NA,Staurogyne brachiata,Staurogyne,brachiata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Acanthaceae,Staurogyne elegans,NA,NA,Staurogyne elegans,Staurogyne,elegans,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Acanthaceae,Staurogyne itatiaiae,NA,NA,Staurogyne itatiaiae,Staurogyne,itatiaiae,species,NA,,NA,NA,NA,EN,EN,EN
Angiospermas,Acanthaceae,Staurogyne vauthieriana,NA,NA,Staurogyne vauthieriana,Staurogyne,vauthieriana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Acanthaceae,Staurogyne veronicifolia,NA,NA,Staurogyne veronicifolia,Staurogyne,veronicifolia,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Acanthaceae,Staurogyne warmingiana,NA,NA,Staurogyne warmingiana,Staurogyne,warmingiana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Acanthaceae,Stenandrium mandioccanum,NA,NA,Stenandrium mandioccanum,Stenandrium,mandioccanum,species,NA,,NA,NA,NA,NA,NA,VU
Angiospermas,Acanthaceae,Stenostephanus lobeliiformis,NA,NA,Stenostephanus lobeliiformis,Stenostephanus,lobeliiformis,species,NA,,NA,NA,NA,NA,DD,NA
Angiospermas,Achatocarpaceae,Achatocarpus praecox,NA,NA,Achatocarpus praecox,Achatocarpus,praecox,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Alismataceae,Echinodorus paniculatus,NA,NA,Echinodorus paniculatus,Echinodorus,paniculatus,species,NA,,NA,NA,EX,NA,LC,EX
Angiospermas,Alismataceae,Sagittaria lancifolia,NA,NA,Sagittaria lancifolia,Sagittaria,lancifolia,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Alismataceae,Sagittaria rhombifolia,NA,NA,Sagittaria rhombifolia,Sagittaria,rhombifolia,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Alstroemeriaceae,Alstroemeria amabilis,NA,NA,Alstroemeria amabilis,Alstroemeria,amabilis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Alstroemeriaceae,Alstroemeria apertiflora,NA,NA,Alstroemeria apertiflora,Alstroemeria,apertiflora,species,NA,,NA,NA,NA,NA,LC,EN
Angiospermas,Alstroemeriaceae,Alstroemeria capixaba,NA,NA,Alstroemeria capixaba,Alstroemeria,capixaba,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Alstroemeriaceae,Alstroemeria caryophyllaea,NA,NA,Alstroemeria caryophyllaea,Alstroemeria,caryophyllaea,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,EW,EN,NA,EW
Angiospermas,Alstroemeriaceae,Alstroemeria foliosa,NA,NA,Alstroemeria foliosa,Alstroemeria,foliosa,species,NA,,NA,NA,NA,NA,NA,EN
Angiospermas,Alstroemeriaceae,Alstroemeria inodora,NA,NA,Alstroemeria inodora,Alstroemeria,inodora,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Alstroemeriaceae,Alstroemeria malmeana,NA,NA,Alstroemeria malmeana,Alstroemeria,malmeana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Alstroemeriaceae,Alstroemeria plantaginea,NA,NA,Alstroemeria plantaginea,Alstroemeria,plantaginea,species,NA,,NA,NA,NA,NA,NA,EN
Angiospermas,Alstroemeriaceae,Alstroemeria variegata,NA,NA,Alstroemeria variegata,Alstroemeria,variegata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Amaranthaceae,Alternanthera sessilis,NA,NA,Alternanthera sessilis,Alternanthera,sessilis,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Alternanthera tenella,NA,NA,Alternanthera tenella,Alternanthera,tenella,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Celosia grandifolia,NA,NA,Celosia grandifolia,Celosia,grandifolia,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Chamissoa acuminata,NA,NA,Chamissoa acuminata,Chamissoa,acuminata,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Chamissoa altissima,NA,NA,Chamissoa altissima,Chamissoa,altissima,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Gomphrena elegans,NA,NA,Gomphrena elegans,Gomphrena,elegans,species,NA,,NA,NA,NA,NA,LC,VU
Angiospermas,Amaranthaceae,Gomphrena vaga,NA,NA,Gomphrena vaga,Gomphrena,vaga,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Hebanthe pulverulenta,NA,NA,Hebanthe pulverulenta,Hebanthe,pulverulenta,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Herbstia brasiliana,NA,NA,Herbstia brasiliana,Herbstia,brasiliana,species,NA,,NA,NA,EX,NA,DD,EX
Angiospermas,Amaranthaceae,Lecosia oppositifolia,NA,NA,Lecosia oppositifolia,Lecosia,oppositifolia,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Amaranthaceae,Pfaffia glomerata,NA,NA,Pfaffia glomerata,Pfaffia,glomerata,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Pfaffia gnaphaloides,NA,NA,Pfaffia gnaphaloides,Pfaffia,gnaphaloides,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaryllidaceae,Crinum americanum,NA,NA,Crinum americanum,Crinum,americanum,species,NA,,NA,NA,NA,NA,NA,VU
Angiospermas,Amaryllidaceae,Griffinia colatinensis,NA,NA,Griffinia colatinensis,Griffinia,colatinensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Amaryllidaceae,Griffinia espiritensis,NA,NA,Griffinia espiritensis,Griffinia,espiritensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Amaryllidaceae,Griffinia intermedia,NA,NA,Griffinia intermedia,Griffinia,intermedia,species,NA,,NA,EN,NA,NA,NA,NA
Angiospermas,Amaryllidaceae,Griffinia parviflora,NA,NA,Griffinia parviflora,Griffinia,parviflora,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Amaryllidaceae,Griffinia paubrasilica,NA,NA,Griffinia paubrasilica,Griffinia,paubrasilica,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Amaryllidaceae,Griffinia rochae,NA,NA,Griffinia rochae,Griffinia,rochae,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Amaryllidaceae,Hippeastrum blossfeldiae,NA,NA,Hippeastrum blossfeldiae,Hippeastrum,blossfeldiae,species,NA,,NA,NA,NA,NA,NA,VU
Angiospermas,Amaryllidaceae,Hippeastrum brasilianum,NA,NA,Hippeastrum brasilianum,Hippeastrum,brasilianum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Amaryllidaceae,Hippeastrum breviflorum,NA,NA,Hippeastrum breviflorum,Hippeastrum,breviflorum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Amaryllidaceae,Hippeastrum papilio,NA,NA,Hippeastrum papilio,Hippeastrum,papilio,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Amaryllidaceae,Hippeastrum psittacinum,NA,NA,Hippeastrum psittacinum,Hippeastrum,psittacinum,species,NA,,NA,NA,EN,EN,EN,EN
Angiospermas,Amaryllidaceae,Hippeastrum santacatarina,NA,NA,Hippeastrum santacatarina,Hippeastrum,santacatarina,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Amaryllidaceae,Hippeastrum striatum,NA,NA,Hippeastrum striatum,Hippeastrum,striatum,species,NA,,NA,NA,NA,EN,EN,EN
Angiospermas,Amaryllidaceae,Zephyranthes capivarina,NA,NA,Zephyranthes capivarina,Zephyranthes,capivarina,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Amaryllidaceae,Zephyranthes paranaensis,NA,NA,Zephyranthes paranaensis,Zephyranthes,paranaensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Anacardiaceae,Astronium graveolens,NA,NA,Astronium graveolens,Astronium,graveolens,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Anacardiaceae,Lithraea molleoides,NA,NA,Lithraea molleoides,Lithraea,molleoides,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Anacardiaceae,Schinopsis brasiliensis var. glabra,É sinônimo de Schinopsis brasiliensis,FB2020,Schinopsis brasiliensis,Schinopsis,brasiliensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,NA,NA,NA,NA,DD,NA
Angiospermas,Anacardiaceae,Spondias mombin,NA,NA,Spondias mombin,Spondias,mombin,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Anacardiaceae,Tapirira guianensis,NA,NA,Tapirira guianensis,Tapirira,guianensis,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Anacardiaceae,Tapirira obtusa,NA,NA,Tapirira obtusa,Tapirira,obtusa,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Apocynaceae,Asclepias aequicornu,NA,NA,Asclepias aequicornu,Asclepias,aequicornu,species,NA,,NA,NA,EN,NA,LC,EN
Angiospermas,Apocynaceae,Asclepias langsdorffii,NA,NA,Asclepias langsdorffii,Asclepias,langsdorffii,species,NA,,NA,NA,NA,NA,LC,EX
Angiospermas,Apocynaceae,Asclepias langsdorfii,NA,NA,Asclepias langsdorffii,Asclepias,langsdorffii,species,NA,Nome original mal escrito,NA,NA,NA,NA,NA,EX
Angiospermas,Apocynaceae,Asclepias mellodora,NA,NA,Asclepias mellodora,Asclepias,mellodora,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Aspidosperma australe,NA,NA,Aspidosperma australe,Aspidosperma,australe,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Apocynaceae,Aspidosperma camporum,NA,NA,Aspidosperma camporum,Aspidosperma,camporum,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Apocynaceae,Aspidosperma compactinervium,NA,NA,Aspidosperma compactinervium,Aspidosperma,compactinervium,species,NA,,NA,DD,NA,NA,NA,NA
Angiospermas,Apocynaceae,Aspidosperma cuspa,NA,NA,Aspidosperma cuspa,Aspidosperma,cuspa,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Apocynaceae,Aspidosperma cylindrocarpon,NA,NA,Aspidosperma cylindrocarpon,Aspidosperma,cylindrocarpon,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Apocynaceae,Aspidosperma ingratum,É sinônimo de Aspidosperma parvifolium,FB2020,Aspidosperma parvifolium,Aspidosperma,parvifolium,species,NA,Nome original era sinônimo,NA,DD,NA,NA,NA,NA
Angiospermas,Apocynaceae,Aspidosperma polyneuron,NA,NA,Aspidosperma polyneuron,Aspidosperma,polyneuron,species,NA,,NA,EN,NA,NA,NT,NA
Angiospermas,Apocynaceae,Aspidosperma quirandy,NA,NA,Aspidosperma quirandy,Aspidosperma,quirandy,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,NA,EN
Angiospermas,Apocynaceae,Aspidosperma ramiflorum,NA,NA,Aspidosperma ramiflorum,Aspidosperma,ramiflorum,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Apocynaceae,Aspidosperma riedelii,NA,NA,Aspidosperma riedelii,Aspidosperma,riedelii,species,NA,,NA,NA,EN,NA,LC,EN
Angiospermas,Apocynaceae,Aspidosperma spruceanum,NA,NA,Aspidosperma spruceanum,Aspidosperma,spruceanum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,LC,EN
Angiospermas,Apocynaceae,Aspidosperma subincanum,NA,NA,Aspidosperma subincanum,Aspidosperma,subincanum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Apocynaceae,Barjonia erecta,NA,NA,Barjonia erecta,Barjonia,erecta,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Blepharodon bicuspidatum,NA,NA,Blepharodon bicuspidatum,Blepharodon,bicuspidatum,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Ditassa arianeae,NA,NA,Ditassa arianeae,Ditassa,arianeae,species,NA,"Taxonomia incerta/Nome ainda é sinônimo, checar",NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Ditassa fontellae,É sinônimo de Ditassa bicolor,FB2020,Ditassa bicolor,Ditassa,bicolor,species,NA,Nome original era sinônimo,NA,DD,NA,NA,NA,NA
Angiospermas,Apocynaceae,Ditassa laevis,NA,NA,Ditassa laevis,Ditassa,laevis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Ditassa leonii,NA,NA,Ditassa leonii,Ditassa,leonii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Apocynaceae,Ditassa longisepala,NA,NA,Ditassa longisepala,Ditassa,longisepala,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Ditassa maricaensis,NA,NA,Ditassa maricaensis,Ditassa,maricaensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Ditassa oberdanii,NA,NA,Ditassa oberdanii,Ditassa,oberdanii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Gonolobus dorothyanus,NA,NA,Gonolobus dorothyanus,Gonolobus,dorothyanus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Apocynaceae,Gonolobus parviflorus,NA,NA,Gonolobus parviflorus,Gonolobus,parviflorus,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Gyrostelma bornmuelleri,NA,NA,Gyrostelma bornmuelleri,Gyrostelma,bornmuelleri,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Gyrostelma oxypetaloides,NA,NA,Gyrostelma oxypetaloides,Gyrostelma,oxypetaloides,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Jobinia hatschbachii,NA,NA,Jobinia hatschbachii,Jobinia,hatschbachii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Macroditassa marianae,NA,NA,Macroditassa marianae,Macroditassa,marianae,species,NA,,NA,NA,NA,CR,CR,EN
Angiospermas,Apocynaceae,Macroscepis aurea,NA,NA,Macroscepis aurea,Macroscepis,aurea,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Apocynaceae,Malouetia cestroides,NA,NA,Malouetia cestroides,Malouetia,cestroides,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Mandevilla coccinea,NA,NA,Mandevilla coccinea,Mandevilla,coccinea,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Mandevilla fragrans,NA,NA,Mandevilla fragrans,Mandevilla,fragrans,species,NA,,NA,NA,NA,NA,LC,EX
Angiospermas,Apocynaceae,Mandevilla hirsuta,NA,NA,Mandevilla hirsuta,Mandevilla,hirsuta,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Mandevilla sellowii,NA,NA,Mandevilla sellowii,Mandevilla,sellowii,species,NA,,NA,NA,NA,NA,NT,EX
Angiospermas,Apocynaceae,Mandevilla venulosa,NA,NA,Mandevilla venulosa,Mandevilla,venulosa,species,NA,,NA,NA,NA,NA,NT,VU
Angiospermas,Apocynaceae,Marsdenia altissima,NA,NA,Marsdenia altissima,Marsdenia,altissima,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Marsdenia otoniensis,NA,NA,Marsdenia otoniensis,Marsdenia,otoniensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Apocynaceae,Matelea bahiensis,NA,NA,Matelea bahiensis,Matelea,bahiensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Matelea glaziovii,NA,NA,Matelea glaziovii,Matelea,glaziovii,species,NA,,NA,NA,VU,VU,VU,VU
Angiospermas,Apocynaceae,Matelea hatschbachii,NA,NA,Matelea hatschbachii,Matelea,hatschbachii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Matelea marcoassisii,NA,NA,Matelea marcoassisii,Matelea,marcoassisii,species,NA,,NA,NA,NA,VU,VU,VU
Angiospermas,Apocynaceae,Matelea santosii,NA,NA,Matelea santosii,Matelea,santosii,species,NA,"Taxonomia incerta/Nome ainda é sinônimo, checar",NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Minaria acerosa,NA,NA,Minaria acerosa,Minaria,acerosa,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Minaria abortiva,É sinônimo de Minaria cordata,FB2020,Minaria cordata,Minaria,cordata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,NA,NA,NA,NA,DD,NA
Angiospermas,Apocynaceae,Minaria monocoronata,NA,NA,Minaria monocoronata,Minaria,monocoronata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Apocynaceae,Orthosia itatiaiensis,NA,NA,Orthosia itatiaiensis,Orthosia,itatiaiensis,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Oxypetalum arnnotianum,NA,NA,Oxypetalum arnottianum,Oxypetalum,arnottianum,species,NA,Nome original mal escrito,NA,NA,NA,NA,NT,NA
Angiospermas,Apocynaceae,Oxypetalum capitatum,NA,NA,Oxypetalum capitatum,Oxypetalum,capitatum,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apocynaceae,Oxypetalum confusum,NA,NA,Oxypetalum confusum,Oxypetalum,confusum,species,NA,,NA,NA,NA,NA,LC,EX
Angiospermas,Apocynaceae,Oxypetalum dusenii,NA,NA,Oxypetalum dusenii,Oxypetalum,dusenii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Oxypetalum glaziovii,NA,NA,Oxypetalum glaziovii,Oxypetalum,glaziovii,species,NA,,NA,NA,NA,EN,EN,EN
Angiospermas,Apocynaceae,Oxypetalum leonii,NA,NA,Oxypetalum leonii,Oxypetalum,leonii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Apocynaceae,Oxypetalum lineare,NA,NA,Oxypetalum lineare,Oxypetalum,lineare,species,NA,,NA,NA,NA,NA,LC,NA
