id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,threat.status,notes,original.search,occurrence,genus,specific.epiteth,infra.epiteth,name.status
5118,Hydrocotyle exigua (Urb.) Malme,NA,Araliaceae,species,accepted,Hydrocotyle exigua,DD,,Hydrocotyle exigua,BR-PR|BR-RS|BR-SC|BR-SP,Hydrocotyle,exigua,NA,correct
5121,Hydrocotyle langsdorffii DC.,NA,Araliaceae,species,accepted,Hydrocotyle langsdorffii,EN,,Hydrocotyle langsdorffii,BR-PR|BR-SC,Hydrocotyle,langsdorffii,NA,correct
5124,Hydrocotyle pusilla A.Rich.,NA,Araliaceae,species,accepted,Hydrocotyle pusilla,LC,,Hydrocotyle pusilla,BR-BA|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Hydrocotyle,pusilla,NA,correct
5126,Hydrocotyle ranunculoides L.f.,NA,Araliaceae,species,accepted,Hydrocotyle ranunculoides,NA,,Hydrocotyle ranunculoides,BR-AM|BR-BA|BR-DF|BR-ES|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Hydrocotyle,ranunculoides,NA,correct
81514,Selenicereus setaceus (Salm-Dyck) Berg,NA,Cactaceae,species,accepted,Selenicereus setaceus,NA,replaced synonym,Hylocereus setaceus,BR-AL|BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-SE|BR-SP,Selenicereus,setaceus,NA,correct
622741,Selenicereus undatus (Haw.) D.R. Hunt,NA,Cactaceae,species,accepted,Selenicereus undatus,NA,replaced synonym,Hylocereus undatus,BR-AL|BR-BA|BR-CE|BR-ES|BR-MG|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-SP|BR-TO,Selenicereus,undatus,NA,correct
13267,Hymenachne donacifolia (Raddi) Chase,NA,Poaceae,species,accepted,Hymenachne donacifolia,LC,,Hymenachne donacifolia,BR-AC|BR-AM|BR-BA|BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP,Hymenachne,donacifolia,NA,correct
13269,Hymenachne pernambucensis (Spreng.) Zuloaga,NA,Poaceae,species,accepted,Hymenachne pernambucensis,LC,,Hymenachne pernambucensis,BR-BA|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Hymenachne,pernambucensis,NA,correct
78708,Hymenaea altissima Ducke,NA,Fabaceae,species,accepted,Hymenaea altissima,NA,,Hymenaea altissima,BR-ES|BR-RJ|BR-SP,Hymenaea,altissima,NA,correct
22972,Hymenaea courbaril L.,NA,Fabaceae,species,accepted,Hymenaea courbaril,LC,,Hymenaea courbaril,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-SE|BR-SP|BR-TO,Hymenaea,courbaril,NA,correct
83203,Hymenaea martiana Hayne,NA,Fabaceae,species,accepted,Hymenaea martiana,LC,,Hymenaea martiana,BR-AL|BR-BA|BR-CE|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-SP|BR-TO,Hymenaea,martiana,NA,correct
22976,Hymenaea parvifolia Huber,NA,Fabaceae,species,accepted,Hymenaea parvifolia,VU,,Hymenaea parvifolia,BR-AC|BR-AM|BR-AP|BR-MA|BR-MT|BR-PA|BR-PI|BR-RO|BR-RR,Hymenaea,parvifolia,NA,correct
617004,Hymenachne condensata (Bertol.) Chase,NA,Poaceae,species,accepted,Hymenachne condensata,NA,was misspelled,Hymenanchne condensata,BR-BA|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Hymenachne,condensata,NA,correct
79080,Hymenolobium excelsum Ducke,NA,Fabaceae,species,accepted,Hymenolobium excelsum,VU,,Hymenolobium excelsum,BR-AM|BR-AP|BR-PA,Hymenolobium,excelsum,NA,correct
79084,Hymenolobium janeirense Kuhlm.,NA,Fabaceae,species,accepted,Hymenolobium janeirense,LC,,Hymenolobium janeirense,BR-BA|BR-ES|BR-MG|BR-PE|BR-RJ|BR-SP,Hymenolobium,janeirense,NA,correct
91204,Hymenophyllum fragile (Hedw.) C.V.Morton,NA,Hymenophyllaceae,species,accepted,Hymenophyllum fragile,LC,,Hymenophyllum fragile,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Hymenophyllum,fragile,NA,correct
91210,Hymenophyllum magellanicum (Klotzsch) Willd. ex Kunze,NA,Hymenophyllaceae,species,accepted,Hymenophyllum magellanicum,LC,,Hymenophyllum magellanicum,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Hymenophyllum,magellanicum,NA,correct
91216,Hymenophyllum rufum Fée,NA,Hymenophyllaceae,species,accepted,Hymenophyllum rufum,LC,,Hymenophyllum rufum,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Hymenophyllum,rufum,NA,correct
91201,Hymenophyllum crispum Kunth,NA,Hymenophyllaceae,species,accepted,Hymenophyllum crispum,NA,replaced synonym,Hymenophyllum sampaioanum,BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Hymenophyllum,crispum,NA,correct
91202,Hymenophyllum elegans Spreng.,NA,Hymenophyllaceae,species,accepted,Hymenophyllum elegans,CR,replaced synonym,Hymenophyllum silveirae,BR-AM|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RR|BR-SC|BR-SP,Hymenophyllum,elegans,NA,correct
30095,Hypenia aristulata (Epling) Harley,NA,Lamiaceae,species,accepted,Hypenia aristulata,CR,,Hypenia aristulata,BR-GO|BR-TO,Hypenia,aristulata,NA,correct
30099,Hypenia crispata (Pohl ex Benth.) Harley,NA,Lamiaceae,species,accepted,Hypenia crispata,EN,,Hypenia crispata,BR-GO,Hypenia,crispata,NA,correct
30105,Hypenia micrantha (Benth.) Harley,NA,Lamiaceae,species,accepted,Hypenia micrantha,EN,,Hypenia micrantha,BR-MT,Hypenia,micrantha,NA,correct
30110,Hypenia subrosea (Harley) Harley,NA,Lamiaceae,species,accepted,Hypenia subrosea,EN,,Hypenia subrosea,BR-GO,Hypenia,subrosea,NA,correct
7997,Hypericum caprifoliatum Cham. & Schltdl.,NA,Hypericaceae,species,accepted,Hypericum caprifoliatum,LC,,Hypericum caprifoliatum,BR-RS|BR-SC,Hypericum,caprifoliatum,NA,correct
7998,Hypericum carinatum Griseb.,NA,Hypericaceae,species,accepted,Hypericum carinatum,NT,,Hypericum carinatum,BR-PR|BR-RS|BR-SC,Hypericum,carinatum,NA,correct
NA,NA,NA,NA,NA,NA,NA,NA,not found,Hypericum cordiforme var. Kleinii,NA,NA,NA,NA,NA
8004,Hypericum mutilum L.,NA,Hypericaceae,species,accepted,Hypericum mutilum,VU,,Hypericum mutilum,BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Hypericum,mutilum,NA,correct
8005,Hypericum piriai Arechav.,NA,Hypericaceae,species,accepted,Hypericum piriai,NT,,Hypericum piriai,BR-PR|BR-RS|BR-SC|BR-SP,Hypericum,piriai,NA,correct
8008,Hypericum rigidum A.St.-Hil.,NA,Hypericaceae,species,accepted,Hypericum rigidum,LC,,Hypericum rigidum,BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,Hypericum,rigidum,NA,correct
7214,Hypolytrum amorimii M.Alves & W.W.Thomas,NA,Cyperaceae,species,accepted,Hypolytrum amorimii,CR,,Hypolytrum amorimii,BR-ES,Hypolytrum,amorimii,NA,correct
7215,Hypolytrum bahiense M.Alves & W.W.Thomas,NA,Cyperaceae,species,accepted,Hypolytrum bahiense,EN,,Hypolytrum bahiense,BR-BA,Hypolytrum,bahiense,NA,correct
7219,Hypolytrum lucennoi M.Alves & W.W.Thomas,NA,Cyperaceae,species,accepted,Hypolytrum lucennoi,VU,,Hypolytrum lucennoi,BR-BA,Hypolytrum,lucennoi,NA,correct
35080,Hypolytrum paraense M.Alves & W.W.Thomas,NA,Cyperaceae,species,accepted,Hypolytrum paraense,EN,,Hypolytrum paraense,BR-PA,Hypolytrum,paraense,NA,correct
8175,Hyptidendron asperrimum (Spreng.) Harley,NA,Lamiaceae,species,accepted,Hyptidendron asperrimum,LC,,Hyptidendron asperrimum,BR-BA|BR-ES|BR-MG|BR-RJ|BR-SP,Hyptidendron,asperrimum,NA,correct
8176,Hyptidendron canum (Pohl ex Benth.) Harley,NA,Lamiaceae,species,accepted,Hyptidendron canum,NA,,Hyptidendron canum,BR-BA|BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-SP,Hyptidendron,canum,NA,correct
8177,Hyptidendron claussenii (Benth.) Harley,NA,Lamiaceae,species,accepted,Hyptidendron claussenii,EN,,Hyptidendron claussenii,BR-MG,Hyptidendron,claussenii,NA,correct
8178,Hyptidendron conspersum (Benth.) Harley,NA,Lamiaceae,species,accepted,Hyptidendron conspersum,EN,,Hyptidendron conspersum,BR-BA|BR-MA|BR-PI|BR-TO,Hyptidendron,conspersum,NA,correct
30117,Hyptis alpestris A.St.-Hil. ex Benth.,NA,Lamiaceae,species,accepted,Hyptis alpestris,EN,,Hyptis alpestris,BR-MG|BR-SP,Hyptis,alpestris,NA,correct
132549,Cantinoa althaeifolia (Pohl ex Benth.) Harley & J.F.B.Pastore,NA,Lamiaceae,species,accepted,Cantinoa althaeifolia,LC,replaced synonym,Hyptis althaeifolia,BR-GO|BR-MG|BR-MS|BR-PR|BR-RS|BR-SC|BR-SP,Cantinoa,althaeifolia,NA,correct
36527,Hyptis angustifolia Pohl ex Benth.,NA,Lamiaceae,species,accepted,Hyptis angustifolia,EN,,Hyptis angustifolia,BR-GO,Hyptis,angustifolia,NA,correct
36528,Hyptis arenaria Benth.,NA,Lamiaceae,species,accepted,Hyptis arenaria,VU,,Hyptis arenaria,BR-TO,Hyptis,arenaria,NA,correct
17872,Hyptis bahiensis Harley,NA,Lamiaceae,species,accepted,Hyptis bahiensis,EN,,Hyptis bahiensis,BR-BA,Hyptis,bahiensis,NA,correct
30123,Hyptis colligata Epling & Játiva,NA,Lamiaceae,species,accepted,Hyptis colligata,EN,,Hyptis colligata,BR-GO,Hyptis,colligata,NA,correct
30126,Hyptis cruciformis Epling,NA,Lamiaceae,species,accepted,Hyptis cruciformis,EN,,Hyptis cruciformis,BR-GO,Hyptis,cruciformis,NA,correct
132666,Medusantha eriophylla var. coriifolia (Benth.) Harley & J.F.B.Pastore,NA,Lamiaceae,variety,accepted,Medusantha eriophylla var. coriifolia,LC,replaced synonym,Hyptis eriophylla var. coriifolia,BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-SP,Medusantha,eriophylla,coriifolia,correct
30134,Hyptis frondosa S.Moore,NA,Lamiaceae,species,accepted,Hyptis frondosa,VU,,Hyptis frondosa,BR-GO|BR-MS|BR-MT,Hyptis,frondosa,NA,correct
36545,Hyptis hamatidens Epling & Játiva,NA,Lamiaceae,species,accepted,Hyptis hamatidens,VU,,Hyptis hamatidens,BR-GO|BR-MT,Hyptis,hamatidens,NA,correct
30140,Hyptis imbricatiformis Harley,NA,Lamiaceae,species,accepted,Hyptis imbricatiformis,EN,,Hyptis imbricatiformis,BR-GO,Hyptis,imbricatiformis,NA,correct
8217,Hyptis lagenaria A.St.-Hil. ex Benth.,NA,Lamiaceae,species,accepted,Hyptis lagenaria,LC,,Hyptis lagenaria,BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,Hyptis,lagenaria,NA,correct
30145,Hyptis lavandulacea Pohl ex Benth.,NA,Lamiaceae,species,accepted,Hyptis lavandulacea,NA,,Hyptis lavandulacea,BR-DF|BR-GO|BR-MS|BR-PR|BR-SP,Hyptis,lavandulacea,NA,correct
36557,Hyptis lobata A.St.-Hil. ex Benth.,NA,Lamiaceae,species,accepted,Hyptis lobata,NA,,Hyptis lobata,BR-SP,Hyptis,lobata,NA,correct
8225,Hyptis lutescens Pohl ex Benth.,NA,Lamiaceae,species,accepted,Hyptis lutescens,LC,,Hyptis lutescens,BR-BA|BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-PI|BR-RO|BR-SP|BR-TO,Hyptis,lutescens,NA,correct
30157,Hyptis pachyphylla Epling,NA,Lamiaceae,species,accepted,Hyptis pachyphylla,VU,,Hyptis pachyphylla,BR-GO,Hyptis,pachyphylla,NA,correct
8237,Hyptis paludosa A.St.-Hil. ex Benth.,NA,Lamiaceae,species,accepted,Hyptis paludosa,LC,,Hyptis paludosa,BR-BA|BR-ES|BR-MG|BR-PE|BR-RJ|BR-SP,Hyptis,paludosa,NA,correct
30159,Hyptis penaeoides Taub. ex Ule,NA,Lamiaceae,species,accepted,Hyptis penaeoides,EN,,Hyptis penaeoides,BR-GO,Hyptis,penaeoides,NA,correct
8247,Hyptis rhypidiophylla Briq.,NA,Lamiaceae,species,accepted,Hyptis rhypidiophylla,EN,,Hyptis rhypidiophylla,BR-MG,Hyptis,rhypidiophylla,NA,correct
36565,Hyptis riparia Harley,NA,Lamiaceae,species,accepted,Hyptis riparia,NA,,Hyptis riparia,BR-SP,Hyptis,riparia,NA,correct
132599,Cyanocephalus tenuifolius (Epling) Harley & J.F.B.Pastore,NA,Lamiaceae,species,accepted,Cyanocephalus tenuifolius,NT,replaced synonym,Hyptis tenuifolia,BR-DF|BR-GO|BR-MG|BR-SP,Cyanocephalus,tenuifolius,NA,correct
8260,Hyptis tetracephala Bordignon,NA,Lamiaceae,species,accepted,Hyptis tetracephala,DD,,Hyptis tetracephala,BR-RS,Hyptis,tetracephala,NA,correct
8263,Hyptis tricephala A.St.-Hil. ex Benth.,NA,Lamiaceae,species,accepted,Hyptis tricephala,DD,,Hyptis tricephala,BR-MG,Hyptis,tricephala,NA,correct
8265,Hyptis uliginosa A.St.-Hil. ex Benth.,NA,Lamiaceae,species,accepted,Hyptis uliginosa,NA,,Hyptis uliginosa,BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,Hyptis,uliginosa,NA,correct
5334,Hysterionica pinnatiloba Matzenb. & Sobral,NA,Asteraceae,species,accepted,Hysterionica pinnatiloba,EN,,Hysterionica pinnatiloba,BR-RS|BR-SC,Hysterionica,pinnatiloba,NA,correct
5335,Hysterionica pinnatisecta Matzenb. & Sobral,NA,Asteraceae,species,accepted,Hysterionica pinnatisecta,CR,,Hysterionica pinnatisecta,BR-SC,Hysterionica,pinnatisecta,NA,correct
106483,Ianthopappus corymbosus (Less.) Roque & D.J.N.Hind,NA,Asteraceae,species,accepted,Ianthopappus corymbosus,CR,,Ianthopappus corymbosus,BR-RS,Ianthopappus,corymbosus,NA,correct
105423,Ibicella lutea (Lindl.) Van Eselt.,NA,Martyniaceae,species,accepted,Ibicella lutea,NA,,Ibicella lutea,BR-CE|BR-PR|BR-RS|BR-SC|BR-SP,Ibicella,lutea,NA,correct
13274,Ichnanthus bambusiflorus (Trin.) Döll,NA,Poaceae,species,accepted,Ichnanthus bambusiflorus,LC,,Ichnanthus bambusiflorus,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MT|BR-PE|BR-PR|BR-RJ|BR-SP,Ichnanthus,bambusiflorus,NA,correct
20391,Ichnanthus lancifolius Mez,NA,Poaceae,species,accepted,Ichnanthus lancifolius,NA,,Ichnanthus lancifolius,BR-AL|BR-BA|BR-ES|BR-RJ|BR-SP,Ichnanthus,lancifolius,NA,correct
27105,Ichthyothere elliptica H.Rob.,NA,Asteraceae,species,accepted,Ichthyothere elliptica,EN,,Ichthyothere elliptica,BR-GO,Ichthyothere,elliptica,NA,correct
27107,Ichthyothere integrifolia (DC.) Baker,NA,Asteraceae,species,accepted,Ichthyothere integrifolia,LC,,Ichthyothere integrifolia,BR-DF|BR-GO|BR-MG|BR-MT|BR-PR|BR-SP|BR-TO,Ichthyothere,integrifolia,NA,correct
111609,Idiothamnus pseudorgyalis R.M.King & H.Rob.,NA,Asteraceae,species,accepted,Idiothamnus pseudorgyalis,LC,,Idiothamnus pseudorgyalis,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Idiothamnus,pseudorgyalis,NA,correct
12896,Ildefonsia bibracteata Gardner,NA,Plantaginaceae,species,accepted,Ildefonsia bibracteata,CR,,Ildefonsia bibracteata,BR-RJ,Ildefonsia,bibracteata,NA,correct
25164,Ilex auricula S.Andrews,NA,Aquifoliaceae,species,accepted,Ilex auricula,CR,,Ilex auricula,BR-BA,Ilex,auricula,NA,correct
4885,Ilex cerasifolia Reissek,NA,Aquifoliaceae,species,accepted,Ilex cerasifolia,NA,,Ilex cerasifolia,BR-GO|BR-MG|BR-MS|BR-MT|BR-RJ|BR-SP,Ilex,cerasifolia,NA,correct
26487,Ilex chamaedryfolia Reissek,NA,Aquifoliaceae,species,accepted,Ilex chamaedryfolia,LC,,Ilex chamaedryfolia,BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,Ilex,chamaedryfolia,NA,correct
4895,Ilex integerrima (Vell.) Reissek,NA,Aquifoliaceae,species,accepted,Ilex integerrima,NA,replaced synonym,Ilex grandis,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Ilex,integerrima,NA,correct
4895,Ilex integerrima (Vell.) Reissek,NA,Aquifoliaceae,species,accepted,Ilex integerrima,NA,,Ilex integerrima,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Ilex,integerrima,NA,correct
4898,Ilex loranthoides Mart. ex Reissek,NA,Aquifoliaceae,species,accepted,Ilex loranthoides,VU,,Ilex loranthoides,BR-MG|BR-RJ,Ilex,loranthoides,NA,correct
4900,Ilex microdonta Reissek,NA,Aquifoliaceae,species,accepted,Ilex microdonta,NA,,Ilex microdonta,BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,Ilex,microdonta,NA,correct
4904,Ilex paraguariensis A.St.-Hil.,NA,Aquifoliaceae,species,accepted,Ilex paraguariensis,LC,,Ilex paraguariensis,BR-BA|BR-DF|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Ilex,paraguariensis,NA,correct
26495,Ilex prostrata Groppo,NA,Aquifoliaceae,species,accepted,Ilex prostrata,CR,,Ilex prostrata,BR-MG,Ilex,prostrata,NA,correct
4906,Ilex pseudobuxus Reissek,NA,Aquifoliaceae,species,accepted,Ilex pseudobuxus,NA,,Ilex pseudobuxus,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Ilex,pseudobuxus,NA,correct
4909,Ilex taubertiana Loes.,NA,Aquifoliaceae,species,accepted,Ilex taubertiana,NA,,Ilex taubertiana,BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Ilex,taubertiana,NA,correct
29726,Indigofera asperifolia Bong. ex Benth.,NA,Fabaceae,species,accepted,Indigofera asperifolia,NA,,Indigofera asperifolia,BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Indigofera,asperifolia,NA,correct
29727,Indigofera bongardiana (Kuntze) Burkart,NA,Fabaceae,species,accepted,Indigofera bongardiana,LC,,Indigofera bongardiana,BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-SP|BR-TO,Indigofera,bongardiana,NA,correct
112207,Indigofera guaranitica Hassl.,NA,Fabaceae,species,accepted,Indigofera guaranitica,LC,,Indigofera guaranitica,BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-SP,Indigofera,guaranitica,NA,NA
18640,Inga aptera (Vinha) T.D.Penn.,NA,Fabaceae,species,accepted,Inga aptera,VU,,Inga aptera,BR-BA,Inga,aptera,NA,correct
100924,Inga arenicola T.D.Penn.,NA,Fabaceae,species,accepted,Inga arenicola,EN,,Inga arenicola,BR-RJ,Inga,arenicola,NA,correct
22985,Inga barbata Benth.,NA,Fabaceae,species,accepted,Inga barbata,NA,,Inga barbata,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SP,Inga,barbata,NA,correct
18642,Inga bollandii Sprague & Sandwith,NA,Fabaceae,species,accepted,Inga bollandii,DD,,Inga bollandii,BR-CE|BR-SE,Inga,bollandii,NA,correct
100925,Inga bullata Benth.,NA,Fabaceae,species,accepted,Inga bullata,NT,,Inga bullata,BR-RJ|BR-SP,Inga,bullata,NA,correct
100926,Inga cabelo T.D.Penn.,NA,Fabaceae,species,accepted,Inga cabelo,DD,,Inga cabelo,BR-ES|BR-MG|BR-RJ,Inga,cabelo,NA,correct
22990,Inga capitata Desv.,NA,Fabaceae,species,accepted,Inga capitata,NA,,Inga capitata,BR-AC|BR-AM|BR-AP|BR-BA|BR-ES|BR-MA|BR-MG|BR-PA|BR-PB|BR-PE|BR-RJ|BR-RO|BR-RR|BR-SE|BR-SP,Inga,capitata,NA,correct
83227,Inga caudata Killip,NA,Fabaceae,species,accepted,Inga caudata,DD,,Inga caudata,BR-AM,Inga,caudata,NA,correct
100928,Inga cordistipula Mart.,NA,Fabaceae,species,accepted,Inga cordistipula,NA,,Inga cordistipula,BR-ES|BR-MG|BR-RJ|BR-SP,Inga,cordistipula,NA,correct
23000,Inga edulis Mart.,NA,Fabaceae,species,accepted,Inga edulis,NA,,Inga edulis,BR-AC|BR-AM|BR-AP|BR-BA|BR-ES|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-SC|BR-SP,Inga,edulis,NA,correct
100929,Inga edwallii (Harms) T.D.Penn.,NA,Fabaceae,species,accepted,Inga edwallii,NA,,Inga edwallii,BR-PR|BR-SC|BR-SP,Inga,edwallii,NA,correct
100930,Inga enterolobioides T.D.Penn.,NA,Fabaceae,species,accepted,Inga enterolobioides,CR,,Inga enterolobioides,BR-RJ,Inga,enterolobioides,NA,correct
83235,Inga exilis T.D.Penn.,NA,Fabaceae,species,accepted,Inga exilis,DD,,Inga exilis,BR-AM,Inga,exilis,NA,correct
18653,Inga grazielae (Vinha) T.D.Penn.,NA,Fabaceae,species,accepted,Inga grazielae,VU,,Inga grazielae,BR-BA,Inga,grazielae,NA,correct
23006,Inga ingoides (Rich.) Willd.,NA,Fabaceae,species,accepted,Inga ingoides,NA,,Inga ingoides,BR-AC|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-RR|BR-SP,Inga,ingoides,NA,correct
100932,Inga lanceifolia Benth.,NA,Fabaceae,species,accepted,Inga lanceifolia,LC,,Inga lanceifolia,BR-ES|BR-RJ|BR-SP,Inga,lanceifolia,NA,correct
23007,Inga laurina (Sw.) Willd.,NA,Fabaceae,species,accepted,Inga laurina,LC,,Inga laurina,BR-AC|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-SP,Inga,laurina,NA,correct
100933,Inga lenticellata Benth.,NA,Fabaceae,species,accepted,Inga lenticellata,LC,,Inga lenticellata,BR-MG|BR-RJ|BR-SP,Inga,lenticellata,NA,correct
83239,Inga lentiscifolia Benth.,NA,Fabaceae,species,accepted,Inga lentiscifolia,NT,,Inga lentiscifolia,BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Inga,lentiscifolia,NA,correct
18658,Inga leptantha Benth.,NA,Fabaceae,species,accepted,Inga leptantha,DD,,Inga leptantha,BR-BA|BR-ES|BR-MG|BR-RJ,Inga,leptantha,NA,correct
23012,Inga marginata Willd.,NA,Fabaceae,species,accepted,Inga marginata,NA,,Inga marginata,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,Inga,marginata,NA,correct
100934,Inga maritima Benth.,NA,Fabaceae,species,accepted,Inga maritima,VU,,Inga maritima,BR-RJ,Inga,maritima,NA,correct
100935,Inga mendoncaei Harms,NA,Fabaceae,species,accepted,Inga mendoncaei,VU,,Inga mendoncaei,BR-RJ,Inga,mendoncaei,NA,correct
83247,Inga microcalyx Spruce ex Benth.,NA,Fabaceae,species,accepted,Inga microcalyx,DD,,Inga microcalyx,BR-PA|BR-RO,Inga,microcalyx,NA,correct
18663,Inga pedunculata (Vinha) T.D.Penn.,NA,Fabaceae,species,accepted,Inga pedunculata,CR,,Inga pedunculata,BR-BA,Inga,pedunculata,NA,correct
100936,Inga platyptera Benth.,NA,Fabaceae,species,accepted,Inga platyptera,VU,,Inga platyptera,BR-ES|BR-MG|BR-RJ,Inga,platyptera,NA,correct
18665,Inga pleiogyna T.D.Penn.,NA,Fabaceae,species,accepted,Inga pleiogyna,VU,,Inga pleiogyna,BR-BA,Inga,pleiogyna,NA,correct
100937,Inga praegnans T.D.Penn.,NA,Fabaceae,species,accepted,Inga praegnans,VU,,Inga praegnans,BR-SP,Inga,praegnans,NA,correct
83260,Inga salicifoliola T.D.Penn.,NA,Fabaceae,species,accepted,Inga salicifoliola,DD,,Inga salicifoliola,BR-AM,Inga,salicifoliola,NA,correct
78885,Inga santaremnensis Ducke,NA,Fabaceae,species,accepted,Inga santaremnensis,DD,,Inga santaremnensis,BR-PA,Inga,santaremnensis,NA,correct
100938,Inga schinifolia Benth.,NA,Fabaceae,species,accepted,Inga schinifolia,NA,,Inga schinifolia,BR-MG|BR-RJ|BR-SP,Inga,schinifolia,NA,correct
100939,Inga sellowiana Benth.,NA,Fabaceae,species,accepted,Inga sellowiana,NT,,Inga sellowiana,BR-PR|BR-RJ|BR-SC|BR-SP,Inga,sellowiana,NA,correct
83263,Inga sessilis (Vell.) Mart.,NA,Fabaceae,species,accepted,Inga sessilis,NA,,Inga sessilis,BR-BA|BR-ES|BR-MG|BR-PA|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Inga,sessilis,NA,correct
23029,Inga striata Benth.,NA,Fabaceae,species,accepted,Inga striata,NA,,Inga striata,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP,Inga,striata,NA,correct
83272,Inga suberosa T.D.Penn.,NA,Fabaceae,species,accepted,Inga suberosa,DD,,Inga suberosa,BR-AM,Inga,suberosa,NA,correct
18671,Inga subnuda Salzm. ex Benth.,NA,Fabaceae,species,accepted,Inga subnuda,NA,,Inga subnuda,BR-BA|BR-ES|BR-MG|BR-PE|BR-PR|BR-RJ|BR-SC|BR-SP,Inga,subnuda,NA,correct
18674,Inga suborbicularis T.D.Penn.,NA,Fabaceae,species,accepted,Inga suborbicularis,VU,,Inga suborbicularis,BR-BA|BR-MG,Inga,suborbicularis,NA,correct
23033,Inga thibaudiana DC.,NA,Fabaceae,species,accepted,Inga thibaudiana,NA,,Inga thibaudiana,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-RJ|BR-RO|BR-RR|BR-SP,Inga,thibaudiana,NA,correct
