familia,genero,epiteto_especifico,especie,cat_ameaca_br_old,cat_ameaca_cncflora_old,cat_ameaca_sp_old,especie_autor,cat_ameaca_sp,grupao,grupo,cat_ameaca_CR_lac,cat_ameaca_br,fonte
Pteridaceae,Pteris,congesta,Pteris congesta,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pteridaceae,Pteris,limae,Pteris limae,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Pteroglossa,glazioviana,Pteroglossa glazioviana,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Pteroglossa,hilariana,Pteroglossa hilariana,EN,NA,EX,Pteroglossa hilariana (Cogn.) Garay,EX,NA,NA,NA,EN,Portaria 443/2014
Melastomataceae,Pterolepis,glomerata,Pterolepis glomerata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Pterolepis,perpusilla,Pterolepis perpusilla,NA,LC,VU,Pterolepis perpusilla (Naudin) Cogn.,VU,NA,NA,NA,NA,NA
Vochysiaceae,Qualea,coerulea,Qualea coerulea,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vochysiaceae,Qualea,decorticans,Qualea decorticans,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Vochysiaceae,Qualea,magna,Qualea magna,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amaranthaceae,Quaternella,glabratoides,Quaternella glabratoides,EN,NA,EN,Quaternella glabratoides (Suess.) Pedersen,EN,NA,NA,NA,EN,Portaria 443/2014
Bromeliaceae,Quesnelia,imbricata,Quesnelia imbricata,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Quesnelia,kautskyi,Quesnelia kautskyi,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Quesnelia,seideliana,Quesnelia seideliana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quiinaceae,Quiina,cidiana,Quiina cidiana,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Quiinaceae,Quiina,glaziovii,Quiina glaziovii,NA,DD,VU,NA,NA,NA,NA,NA,NA,NA
Quiinaceae,NA,NA,Quiina magallano-gomesii,NA,NA,NA,Quiina magallano-gomesii Schwacke,VU,NA,NA,NA,NA,NA
Quiinaceae,Quiina,piresii,Quiina piresii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Quillajaceae,Quillaja,brasiliensis,Quillaja brasiliensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quillajaceae,Quillaja,lancifolia,Quillaja lancifolia,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Racinaea,aerisincola,Racinaea aerisincola,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Racinaea,domingosmartinis,Racinaea domingosmartinis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Raddia,angustifolia,Raddia angustifolia,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Raddia,distichophylla,Raddia distichophylla,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Raddiella,esenbeckii,Raddiella esenbeckii,NA,LC,EX,Raddiella esenbeckii (Steud.) C.E.Calderón & Soderstr.,EX,NA,NA,NA,NA,NA
Ranunculaceae,Ranunculus,flagelliformis,Ranunculus flagelliformis,NA,LC,EX,Ranunculus flagelliformis Sm.,EX,NA,NA,NA,NA,NA
Orchidaceae,Rauhiella,silvana,Rauhiella silvana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rutaceae,Raulinoa,echinata,Raulinoa echinata,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rutaceae,Ravenia,pseudalterna,Ravenia pseudalterna,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Verbenaceae,Recordia,reitzii,Recordia reitzii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Recordoxylon,stenopetalum,Recordoxylon stenopetalum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Reimarochloa,acuta,Reimarochloa acuta,NA,"NA",CR,Reimarochloa acuta (Flüggé) Hitchc.,CR,NA,NA,NA,NA,NA
Rhamnaceae,Reissekia,smilacina,Reissekia smilacina,NA,LC,EX,Reissekia smilacina (Sm.) Steud.,EX,NA,NA,NA,NA,NA
Poaceae,Reitzia,smithii,Reitzia smithii,VU,NA,EX,Reitzia smithii Swallen,EX,NA,NA,NA,VU,Portaria 443/2014
Zingiberaceae,Renealmia,brasiliensis,Renealmia brasiliensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Podocarpaceae,Retrophyllum,piresii,Retrophyllum piresii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Rhabdocaulon,gracile,Rhabdocaulon gracile,NA,"NA",EX,Rhabdocaulon gracile (Benth.) Epling,EX,NA,NA,NA,NA,NA
Rhamnaceae,Rhamnidium,glabrum,Rhamnidium glabrum,VU,NA,VU,Rhamnidium glabrum Reissek,VU,NA,NA,NA,VU,Portaria 443/2014
Cactaceae,Rhipsalis,cereoides,Rhipsalis cereoides,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Rhipsalis,crispata,Rhipsalis crispata,NA,DD,VU,Rhipsalis crispata Pfeiff.,VU,NA,NA,NA,NA,NA
Cactaceae,Rhipsalis,dissimilis,Rhipsalis dissimilis,NA,DD,EN,Rhipsalis dissimilis K. Schum.,EN,NA,NA,NA,NA,NA
Cactaceae,Rhipsalis,hileiabaiana,Rhipsalis hileiabaiana,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Rhipsalis,pacheco-leonis,Rhipsalis pacheco-leonis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Rhipsalis,paradoxa,Rhipsalis paradoxa,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Rhipsalis,sulcata,Rhipsalis sulcata,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Rhodospatha,oblongata,Rhodospatha oblongata,NA,"NA",VU,Rhodospatha oblongata Poepp. & Endl.,VU,NA,NA,NA,NA,NA
Lauraceae,Rhodostemonodaphne,capixabensis,Rhodostemonodaphne capixabensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lauraceae,Rhodostemonodaphne,parvifolia,Rhodostemonodaphne parvifolia,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lauraceae,Rhodostemonodaphne,recurva,Rhodostemonodaphne recurva,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Rhynchanthera,grandiflora,Rhynchanthera grandiflora,NA,LC,VU,Rhynchanthera grandiflora (Aubl.) DC.,VU,NA,NA,NA,NA,NA
Melastomataceae,Rhynchanthera,latifolia,Rhynchanthera latifolia,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Rhynchosia,leucophylla,Rhynchosia leucophylla,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Rhynchosia,reticulata,Rhynchosia reticulata,NA,LC,EX,Rhynchosia reticulata (Sw.) DC.,EX,NA,NA,NA,NA,NA
Malvaceae,Rhynchosida,physocalyx,Rhynchosida physocalyx,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cyperaceae,Rhynchospora,biflora,Rhynchospora biflora,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Cyperaceae,Rhynchospora,corymbosa,Rhynchospora corymbosa,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Cyperaceae,Rhynchospora,nardifolia,Rhynchospora nardifolia,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Cyperaceae,Rhynchospora,paranaensis,Rhynchospora paranaensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Ricciaceae,Riccia,ridleyi,Riccia ridleyi,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Richardia,schumannii,Richardia schumannii,EN,NA,EX,Richardia schumannii W.H.Lewis & R.L.Oliv.,EX,NA,NA,NA,EN,Portaria 443/2014
Rubiaceae,Richardia,stellaris,Richardia stellaris,NA,NT,EN,Richardia stellaris (Cham. & Schltdl.) Steud.,EN,NA,NA,NA,NA,NA
Asteraceae,Richterago,angustifolia,Richterago angustifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,arenaria,Richterago arenaria,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,campestris,Richterago campestris,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,caulescens,Richterago caulescens,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,conduplicata,Richterago conduplicata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,elegans,Richterago elegans,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,hatschbachii,Richterago hatschbachii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,lanata,Richterago lanata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,petiolata,Richterago petiolata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,polyphylla,Richterago polyphylla,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,riparia,Richterago riparia,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,stenophylla,Richterago stenophylla,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Richterago,suffrutescens,Richterago suffrutescens,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Violaceae,Rinorea,bicornuta,Rinorea bicornuta,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Violaceae,Rinorea,longistipulata,Rinorea longistipulata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Violaceae,Rinorea,maximiliani,Rinorea maximiliani,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Violaceae,Rinorea,ramiziana,Rinorea ramiziana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Violaceae,Rinorea,villosiflora,Rinorea villosiflora,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Riodocea,pulcherrima,Riodocea pulcherrima,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Rodriguezia,rigida,Rodriguezia rigida,NA,DD,VU,Rodriguezia rigida (Lindl.) Rchb.f.,VU,NA,NA,NA,NA,NA
Proteaceae,Roupala,asplenioides,Roupala asplenioides,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Proteaceae,Roupala,sculpta,Roupala sculpta,VU,NA,VU,Roupala sculpta Sleumer,VU,NA,NA,NA,VU,Portaria 443/2014
Connaraceae,Rourea,cnestidifolia,Rourea cnestidifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connaraceae,Rourea,gracilis,Rourea gracilis,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Connaraceae,Rourea,pseudospadicea,Rourea pseudospadicea,EN,NA,EN,Rourea pseudospadicea G.Schellenb.,EN,NA,NA,NA,EN,Portaria 443/2014
Rubiaceae,Rudgea,coronata,Rudgea coronata,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,corymbulosa,Rudgea corymbulosa,EN,NA,EN,Rudgea corymbulosa Benth.,EN,NA,NA,NA,EN,Portaria 443/2014
Rubiaceae,Rudgea,crassifolia,Rudgea crassifolia,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,erythrocarpa,Rudgea erythrocarpa,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,insignis,Rudgea insignis,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,jasminoides,Rudgea jasminoides,VU,NA,VU,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,NA,NA,Rudgea jasminoides subsp. nervosa,NA,NA,NA,Rudgea jasminoides subsp. nervosa Zappi & Anunc.,VU,NA,NA,NA,VU,Portaria 443/2014
Rubiaceae,Rudgea,macrophylla,Rudgea macrophylla,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,minor,Rudgea minor,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,pachyphylla,Rudgea pachyphylla,EN,NA,EX,Rudgea pachyphylla Müll.Arg.,EX,NA,NA,NA,EN,Portaria 443/2014
Rubiaceae,Rudgea,parquioides,Rudgea parquioides,CR,NA,EX,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,parquioides,Rudgea parquioides,EN,NA,EN,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,NA,NA,Rudgea parquioides subsp. caprifolium,NA,NA,NA,Rudgea parquioides (Cham.) Müll.Arg. subsp. caprifolium (A.Zahlbr.) Zappi,EX,NA,NA,NA,NA,NA
Rubiaceae,NA,NA,Rudgea parquioides subsp. hirsutissima,NA,NA,NA,Rudgea parquioides (Cham.) Müll.Arg. subsp. hirsutissima Zappi,EN,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,parvifolia,Rudgea parvifolia,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,sessilis,Rudgea sessilis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rudgea,umbrosa,Rudgea umbrosa,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Ruellia,bulbifera,Ruellia bulbifera,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Ruellia,chamaedrys,Ruellia chamaedrys,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Ruellia,dissitifolia,Ruellia dissitifolia,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Ruellia,epallocaulos,Ruellia epallocaulos,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Ruellia,erythropus,Ruellia erythropus,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Ruellia,multifolia,Ruellia multifolia,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Ruellia,solitaria,Ruellia solitaria,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Vochysiaceae,Ruizterania,clavata,Ruizterania clavata,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Rustia,angustifolia,Rustia angustifolia,EN,NA,EN,Rustia angustifolia K.Schum.,EN,NA,NA,NA,EN,Portaria 443/2014
Rubiaceae,Sabicea,villosa,Sabicea villosa,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Alismataceae,Sagittaria,lancifolia,Sagittaria lancifolia,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celastraceae,Salacia,mosenii,Salacia mosenii,CR,NA,CR,Salacia mosenii A.C.Sm.,CR,NA,NA,NA,CR,Portaria 443/2014
Lamiaceae,Salvia,campos-portoi,Salvia campos-portoi,NA,"NA",EX,Salvia campos-portoi Brade,EX,NA,NA,NA,NA,NA
Lamiaceae,Salvia,lachnostachys,Salvia lachnostachys,NA,"NA",EX,Salvia lachnostachys Benth.,EX,NA,NA,NA,NA,NA
Lamiaceae,Salvia,uliginosa,Salvia uliginosa,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Marantaceae,Saranthe,composita,Saranthe composita,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Sarcaulus,inflexus,Sarcaulus inflexus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Sarcaulus,vestitus,Sarcaulus vestitus,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Sarcoglottis,acaulis,Sarcoglottis acaulis,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Sarcoglottis,alexandri,Sarcoglottis alexandri,EN,NA,EX,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,NA,NA,Sarcoglottis alexandrii,NA,NA,NA,Sarcoglottis alexandrii Schltr. ex. Mansf.,EX,NA,NA,NA,NA,NA
Orchidaceae,Sarcoglottis,uliginosa,Sarcoglottis uliginosa,NA,"NA",VU,Sarcoglottis uliginosa Barb.Rodr.,VU,NA,NA,NA,NA,NA
Orchidaceae,Saundersia,mirabilis,Saundersia mirabilis,EN,NA,EN,Saundersia mirabilis Rchb.f.,EN,NA,NA,NA,EN,Portaria 443/2014
Orchidaceae,Saundersia,paniculata,Saundersia paniculata,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Sauroglossum,elatum,Sauroglossum elatum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Ochnaceae,Sauvagesia,nitida,Sauvagesia nitida,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phyllanthaceae,Savia,dictyocarpa,Savia dictyocarpa,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Celastraceae,Schaefferia,argentinensis,Schaefferia argentinensis,NA,"NA",CR,Schaefferia argentinensis Speg.,CR,NA,NA,NA,NA,NA
Acanthaceae,Schaueria,litoralis,Schaueria litoralis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Schaueria,paranaensis,Schaueria paranaensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araliaceae,Schefflera,aurata,Schefflera aurata,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araliaceae,Schefflera,gardneri,Schefflera gardneri,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araliaceae,Schefflera,glaziovii,Schefflera glaziovii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araliaceae,Schefflera,sprucei,Schefflera sprucei,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araliaceae,Schefflera,succinea,Schefflera succinea,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anacardiaceae,Schinopsis,balansae,Schinopsis balansae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anacardiaceae,Schinopsis,brasiliensis,Schinopsis brasiliensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Anacardiaceae,Schinus,spinosa ,Schinus spinosa ,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Schizachyrium,scabriflorum,Schizachyrium scabriflorum,EN,NA,EX,Schizachyrium scabriflorum (Rupr. ex Hack.) A. Camus,EX,NA,NA,NA,EN,Portaria 443/2014
Poaceae,Schizachyrium,tenerum,Schizachyrium tenerum,NA,"NA",EN,Schizachyrium tenerum Nees,EN,NA,NA,NA,NA,NA
Rubiaceae,Schizocalyx,cuspidatus,Schizocalyx cuspidatus,NA,LC,VU,Schizocalyx cuspidatus (A.St.-Hil) Kainul. & B.Bremer,VU,NA,NA,NA,NA,NA
Asteraceae,Schlechtendalia,luzulifolia,Schlechtendalia luzulifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Schlumbergera,kautskyi,Schlumbergera kautskyi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Schlumbergera,lutea,Schlumbergera lutea,NA,"NA",VU,NA,NA,NA,NA,NA,NA,NA
Cactaceae,NA,NA,Schlumbergera lutea subsp. bradei,NA,NA,NA,Schlumbergera lutea Calvente & Brade subsp. bradei (Campos Porto & Castellanos) Calvente & Zappi,VU,NA,NA,NA,NA,NA
Cactaceae,Schlumbergera,microsphaerica,Schlumbergera microsphaerica,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Schlumbergera,opuntioides,Schlumbergera opuntioides,VU,NA,VU,Schlumbergera opuntioides (Loefgr. & Dusen) D.R.Hunt,VU,NA,NA,NA,NA,NA
Cactaceae,Schlumbergera,rosea,Schlumbergera rosea,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Schnella,grazielae,Schnella grazielae,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Schnella,microstachya,Schnella microstachya,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Schnella,smilacina,Schnella smilacina,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Gentianaceae,Schultesia,aptera,Schultesia aptera,NA,LC,CR,Schultesia aptera Cham.,CR,NA,NA,NA,NA,NA
Solanaceae,Schwenckia,curviflora,Schwenckia curviflora,EN,NA,EN,Schwenckia curviflora Benth.,EN,NA,NA,NA,EN,Portaria 443/2014
Solanaceae,Schwenckia,grandiflora,Schwenckia grandiflora,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Schwenckia,lateriflora,Schwenckia lateriflora,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Schwenckia,nova-veneciana,Schwenckia nova-veneciana,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Menispermaceae,Sciadotenia,acutifolia,Sciadotenia acutifolia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Triuridaceae,Sciaphila,schwackeana,Sciaphila schwackeana,NA,NT,EN,Sciaphila schwackeana Johow,EN,NA,NA,NA,NA,NA
Cyperaceae,Scleria,balansae,Scleria balansae,VU,NA,VU,Scleria balansae Maury ex Micheli,VU,NA,NA,NA,VU,Portaria 443/2014
Rhamnaceae,Scutia,arenicola,Scutia arenicola,EN,NA,EN,Scutia arenicola (Casar.) Reissek,EN,NA,NA,NA,EN,Portaria 443/2014
Orchidaceae,Scuticaria,irwiniana,Scuticaria irwiniana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Scuticaria,itirapinensis,Scuticaria itirapinensis,CR,NA,CR,Scuticaria itirapinensis Pabst,CR,NA,NA,NA,CR,Portaria 443/2014
Orchidaceae,Scuticaria,kautskyi,Scuticaria kautskyi,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Scuticaria,strictifolia,Scuticaria strictifolia,EN,NA,EX,Scuticaria strictifolia Hoehne,EX,NA,NA,NA,EN,Portaria 443/2014
Selaginellaceae,Selaginella,mendoncae,Selaginella mendoncae,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Selenipedium,isabelianum,Selenipedium isabelianum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Sellocharis,paradoxa,Sellocharis paradoxa,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentianaceae,Senaea,coerulea,Senaea coerulea,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentianaceae,Senaea,janeirensis,Senaea janeirensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,adamantinus,Senecio adamantinus,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,almasensis,Senecio almasensis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,caparaoensis,Senecio caparaoensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,crassiflorus,Senecio crassiflorus,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,gertii,Senecio gertii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,graciellae,Senecio graciellae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,grandis,Senecio grandis,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,hatschbachii,Senecio hatschbachii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,heteroschizus,Senecio heteroschizus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,langei,Senecio langei,VU,NA,EX,Senecio langei Malme,EX,NA,NA,NA,VU,Portaria 443/2014
Asteraceae,Senecio,promatensis,Senecio promatensis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,ramboanus,Senecio ramboanus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Senecio,riograndensis,Senecio riograndensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Senegalia,parviceps,Senegalia parviceps,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Senna,angulata,Senna angulata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Senna,paradictyon,Senna paradictyon,NA,LC,EX,Senna paradictyon (Vogel) H.S.Irwin & Barneby,EX,NA,NA,NA,NA,NA
Sapindaceae,Serjania,divaricocca,Serjania divaricocca,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sapindaceae,Serjania,hatschbachii,Serjania hatschbachii,CR,NA,EX,Serjania hatschbachii Ferrucci,EX,NA,NA,NA,CR,Portaria 443/2014
Poaceae,Setaria,parviflora,Setaria parviflora,NA,"NA",EX,NA,NA,NA,NA,NA,NA,NA
Poaceae,NA,NA,Setaria parviflora var. pilosissima,NA,NA,NA,Setaria parviflora var. pilosissima (Hack.) Pensiero,EX,NA,NA,NA,CR,Portaria 443/2014
Poaceae,Setaria,stolonifera,Setaria stolonifera,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Setaria,tenacissima,Setaria tenacissima,NA,LC,CR,Setaria tenacissima Schrad. ex Schult.,CR,NA,NA,NA,NA,NA
Malvaceae,Sida,acrantha,Sida acrantha,NA,"NA",EN,Sida acrantha Link,EN,NA,NA,NA,NA,NA
Commelinaceae,Siderasis,fuscata,Siderasis fuscata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simaroubaceae,Simaba,glabra,Simaba glabra,VU,NA,NA,Simaba glabra Engl.,EX,NA,NA,NA,VU,Portaria 443/2014
Simaroubaceae,Simaba,insignis,Simaba insignis,EN,NA,NA,Simaba insignis A.St.-Hil. & Tul.,EN,NA,NA,NA,EN,Portaria 443/2014
Simaroubaceae,Simaba,salubris,Simaba salubris,CR,NA,NA,Simaba salubris Engl.,EX,NA,NA,NA,CR,Portaria 443/2014
Simaroubaceae,Simaba,suaveolens,Simaba suaveolens,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simaroubaceae,Simaba,warmingiana,Simaba warmingiana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Simira,grazielae,Simira grazielae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Simira,hatschbachiorum,Simira hatschbachiorum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Simira,rubra,Simira rubra,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,aghensis,Sinningia aghensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,araneosa,Sinningia araneosa,VU,NA,VU,Sinningia araneosa Chautems,VU,NA,NA,NA,VU,Portaria 443/2014
Gesneriaceae,Sinningia,canescens,Sinningia canescens,NA,NT,VU,Sinningia canescens (Mart.) Wiehler,VU,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,carangolensis,Sinningia carangolensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Sinningia,cardinalis,Sinningia cardinalis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
