grupo,familia,especie_original,sinonimia,fonte_sinonimia,nome_aceito_correto,genero,epiteto_especifico,taxon_rank,epiteto_infraespecifico,notas_dupl,nota_ocorrencia,nota_nome,nota_taxo,nota_found,nota_checar,nota_sinonimo,cat_ameaca_br_sima,cat_ameaca_cncflora_sima,cat_ameaca_sp_sima,cat_ameaca_sp,cat_ameaca_cr_lac,cat_ameaca_cncflora,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,fontes,apta
Angiospermas,Campanulaceae,Lobelia anceps,,,Lobelia anceps,Lobelia,anceps,species,,,,,,,,,,,,,,EN,,,,cncflora_web,apta
Angiospermas,Chrysobalanaceae,Licania tomentosa,É sinônimo de Moquilea tomentosa,FB2020,Moquilea tomentosa,Moquilea,tomentosa,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,,DD,,,,,,,,sima,
Angiospermas,Cyperaceae,Bulbostylis fendleri,,,Bulbostylis fendleri,Bulbostylis,fendleri,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Cyperaceae,Bulbostylis major,É sinônimo de Bulbostylis sphaerolepis,FB2020,Bulbostylis sphaerolepis,Bulbostylis,sphaerolepis,species,,,,,Nome original era sinônimo,,,,,,,,,,,,,sima,apta
Angiospermas,Cyperaceae,Cyperus sesquiflorus,,,Cyperus sesquiflorus,Cyperus,sesquiflorus,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Cyperaceae,Cyperus unioloides,,,Cyperus unioloides,Cyperus,unioloides,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Eriocaulaceae,Paepalanthus argenteus var. elatus,É sinônimo de Paepalanthus elatus,FB2020,Paepalanthus elatus,Paepalanthus,elatus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,,DD,,,,,,,,sima,
Angiospermas,Euphorbiaceae,Caryodendron janeirense,É sinônimo de Caryodendron grandifolium,FB2020,Caryodendron grandifolium,Caryodendron,grandifolium,species,,,,,Nome original era sinônimo,,,,,,,,,LC,,,,cncflora_ckan,apta
Angiospermas,Euphorbiaceae,Sebastiania klotzschiana,É sinônimo de Gymnanthes klotzschiana,FB2020,Gymnanthes klotzschiana,Gymnanthes,klotzschiana,species,,,,,Nome original era sinônimo,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Euphorbiaceae,Sebastiania schottiana,É sinônimo de Gymnanthes schottiana,FB2020,Gymnanthes schottiana,Gymnanthes,schottiana,species,,,,,Nome original era sinônimo,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Iridaceae,Trimezia rotundata,,,Trimezia rotundata,Trimezia,rotundata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,,,,,,,,,sima,
Angiospermas,Myrtaceae,Eugenia anomala,,,Eugenia anomala,Eugenia,anomala,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Myrtaceae,Acca sellowiana,É sinônimo de Feijoa sellowiana,FB2020,Feijoa sellowiana,Feijoa,sellowiana,species,,,,,Nome original era sinônimo,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Myrtaceae,Myrceugenia acutata,,,Myrceugenia acutata,Myrceugenia,acutata,species,,,,,,,,,,,,,,LC,LC,,,cncflora_ckan-UICN_API,apta
Angiospermas,Myrtaceae,Myrcia lineata,É sinônimo de Myrcia eugenioides,FB2020,Myrcia eugenioides,Myrcia,eugenioides,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Myrtaceae,Myrcia retusa,,,Myrcia retusa,Myrcia,retusa,species,,,,,,,,,,,,,,,EN,,,UICN_API,apta
Angiospermas,Myrtaceae,Myrcia strigipes,,,Myrcia strigipes,Myrcia,strigipes,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Orchidaceae,Hadrolaelia alaori,,,Cattleya alaorii,Cattleya,alaorii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,Nome original mal escrito,Nome original era sinônimo,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hoffmannseggella briegeri,É sinônimo de Cattleya briegeri,FB2020,Cattleya briegeri,Cattleya,briegeri,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hoffmannseggella caulescens,É sinônimo de Cattleya caulescens,FB2020,Cattleya caulescens,Cattleya,caulescens,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hadrolaelia coccinea,É sinônimo de Cattleya coccinea,FB2020,Cattleya coccinea,Cattleya,coccinea,species,,,,,Nome original era sinônimo,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Brasilaelia crispa,É sinônimo de Cattleya crispa,FB2020,Cattleya crispa,Cattleya,crispa,species,,,,,Nome original era sinônimo,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,apta
Angiospermas,Orchidaceae,Hadrolaelia crispa,É sinônimo de Cattleya crispa,FB2020,Cattleya crispa,Cattleya,crispa,species,,,,,Nome original era sinônimo,,,,,,,,,VU,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Hoffmannseggella endsfeldzii,É sinônimo de Cattleya endsfeldzii,FB2020,Cattleya endsfeldzii,Cattleya,endsfeldzii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hoffmannseggella ghillanyi,É sinônimo de Cattleya ghillanyi,FB2020,Cattleya ghillanyi,Cattleya,ghillanyi,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hoffmannseggella gloedeniana,É sinônimo de Cattleya gloedeniana,FB2020,Cattleya gloedeniana,Cattleya,gloedeniana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Dungsia harpophylla,É sinônimo de Cattleya harpophylla,FB2020,Cattleya harpophylla,Cattleya,harpophylla,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hoffmannseggella mixta,É sinônimo de Cattleya hoehnei,FB2020,Cattleya hoehnei,Cattleya,hoehnei,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hadrolaelia jongheana,É sinônimo de Cattleya jongheana,FB2020,Cattleya jongheana,Cattleya,jongheana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hoffmannseggella kautskyana,É sinônimo de Cattleya kautskyana,FB2020,Cattleya kautskyana,Cattleya,kautskyana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Brasilaelia lobata,É sinônimo de Cattleya lobata,FB2020,Cattleya lobata,Cattleya,lobata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hoffmannseggella milleri,É sinônimo de Cattleya milleri,FB2020,Cattleya milleri,Cattleya,milleri,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hoffmannseggella munchowiana,É sinônimo de Cattleya munchowiana,FB2020,Cattleya munchowiana,Cattleya,munchowiana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Dungsia kautskyi,É sinônimo de Cattleya neokautskyi,FB2020,Cattleya neokautskyi,Cattleya,neokautskyi,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Brasilaelia perrinii,É sinônimo de Cattleya perrinii,FB2020,Cattleya perrinii,Cattleya,perrinii,species,,,,,Nome original era sinônimo,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,apta
Angiospermas,Orchidaceae,Cattleya perrinii,,,Cattleya perrinii,Cattleya,perrinii,species,,,,,,,,,VU,,VU,VU,,,,,,sima-SP_oficial,apta
Angiospermas,Orchidaceae,Hadrolaelia perrinii,É sinônimo de Cattleya perrinii,FB2020,Cattleya perrinii,Cattleya,perrinii,species,,,,,Nome original era sinônimo,,,,,,,,,VU,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Hadrolaelia pumila,É sinônimo de Cattleya pumila,FB2020,Cattleya pumila,Cattleya,pumila,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hadrolaelia pygmaea,É sinônimo de Cattleya pygmaea,FB2020,Cattleya pygmaea,Cattleya,pygmaea,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hadrolaelia sincorana,É sinônimo de Cattleya sincorana,FB2020,Cattleya sincorana,Cattleya,sincorana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hadrolaelia virens,É sinônimo de Cattleya virens,FB2020,Cattleya virens,Cattleya,virens,species,,,,,Nome original era sinônimo,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Hadrolaelia brevipedunculata,É sinônimo de Cattleya wittigiana,FB2020,Cattleya wittigiana,Cattleya,wittigiana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Hadrolaelia wittigiana,É sinônimo de Cattleya wittigiana,FB2020,Cattleya wittigiana,Cattleya,wittigiana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Brasilaelia xanthina,É sinônimo de Cattleya xanthina,FB2020,Cattleya xanthina,Cattleya,xanthina,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Gomesa gomezoides,,,Gomesa gomezoides,Gomesa,gomezoides,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Heterotaxis sessilis,É sinônimo de Maxillaria crassifolia,FB2020,Maxillaria crassifolia,Maxillaria,crassifolia,species,,,,,Nome original era sinônimo,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Pabstiella bacillaris,,,Pabstiella bacillaris,Pabstiella,bacillaris,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Trichosalpinx bradei,É sinônimo de Pabstiella bradei,FB2020,Pabstiella bradei,Pabstiella,bradei,species,,,,,Nome original era sinônimo,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Pabstiella carinifera,,,Pabstiella carinifera,Pabstiella,carinifera,species,,,,,,,,,VU,,VU,VU,,,,,VU,sima-SP_oficial-Portaria 443/2014,apta
Angiospermas,Orchidaceae,Pleurothallis carinifera,É sinônimo de Pabstiella carinifera,FB2020,Pabstiella carinifera,Pabstiella,carinifera,species,,,,,Nome original era sinônimo,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Orchidaceae,Specklinia carinifera,É sinônimo de Pabstiella carinifera,FB2020,Pabstiella carinifera,Pabstiella,carinifera,species,,,,,Nome original era sinônimo,,,,,,,,,VU,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Pabstiella conspersa,,,Pabstiella conspersa,Pabstiella,conspersa,species,,,,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,apta
Angiospermas,Orchidaceae,Specklinia conspersa,É sinônimo de Pabstiella conspersa,FB2020,Pabstiella conspersa,Pabstiella,conspersa,species,,,,,Nome original era sinônimo,,,,,,,,,EN,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Pabstiella garayi,,,Pabstiella garayi,Pabstiella,garayi,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Pabstiella lingua,,,Pabstiella lingua,Pabstiella,lingua,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Pleurothallis miniatolineolata,É sinônimo de Pabstiella miniatolineolata,FB2020,Pabstiella miniatolineolata,Pabstiella,miniatolineolata,species,,,,,Nome original era sinônimo,,,,,,,,,,DD,,,UICN_API,apta
Angiospermas,Orchidaceae,Pabstiella ruschii,,,Pabstiella ruschii,Pabstiella,ruschii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Orchidaceae,Pelexia oestrifera,É sinônimo de Pachygenium oestriferum,FB2020,Pachygenium oestriferum,Pachygenium,oestriferum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,,LC,,,,,,,,sima,
Angiospermas,Orchidaceae,Pelexia orthosepala,É sinônimo de Pachygenium orthosepalum,FB2020,Pachygenium orthosepalum,Pachygenium,orthosepalum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,,LC,,,,,,,,sima,
Angiospermas,Orchidaceae,Pelexia sceptrum,É sinônimo de Pachygenium sceptrum,FB2020,Pachygenium sceptrum,Pachygenium,sceptrum,species,,,,,Nome original era sinônimo,,,,,,,,,,DD,,,UICN_API,apta
Angiospermas,Orchidaceae,Sauroglossum elatum,,,Sauroglossum elatum,Sauroglossum,elatum,species,,,,,,,,,,DD,,,,,,,,sima,apta
Angiospermas,Orchidaceae,Vanilla dietschiana,,,Vanilla dietschiana,Vanilla,dietschiana,species,,,,,,,,,VU,,VU,VU,,VU,,,VU,sima-SP_oficial-cncflora_web-Portaria 443/2014,apta
Angiospermas,Orchidaceae,Pabstia jugosa,É sinônimo de Zygopetalum jugosum,FB2020,Zygopetalum jugosum,Zygopetalum,jugosum,species,,,,,Nome original era sinônimo,,,,EN,,EN,EN,,EN,,,EN,sima-SP_oficial-cncflora_web-Portaria 443/2014,apta
Angiospermas,Orchidaceae,Zygopetalum pedicellatum,É sinônimo de Zygopetalum mosenianum,FB2020,Zygopetalum mosenianum,Zygopetalum,mosenianum,species,,,,,Nome original era sinônimo,,,,,,,,,NT,,,,cncflora_web,apta
Angiospermas,Orchidaceae,Neogardneria murrayana,É sinônimo de Zygopetalum murrayanum,FB2020,Zygopetalum murrayanum,Zygopetalum,murrayanum,species,,,,,Nome original era sinônimo,,,,EN,,EN,EN,,EN,,,EN,sima-SP_oficial-cncflora_web-Portaria 443/2014,apta
Angiospermas,Orchidaceae,Pabstia schunkiana,É sinônimo de Zygopetalum viride,FB2020,Zygopetalum viride,Zygopetalum,viride,species,,,,,Nome original era sinônimo,,,,CR,,,,,CR,,,CR,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Orchidaceae,Pabstia viridis,É sinônimo de Zygopetalum viride,FB2020,Zygopetalum viride,Zygopetalum,viride,species,,,,,Nome original era sinônimo,,,,,DD,,,,,,,,sima,apta
Angiospermas,Rubiaceae,Borreria paulista,,,Borreria paulista,Borreria,paulista,species,,,,,,,,,,,,,,VU,,,,cncflora_web,apta
Angiospermas,Rubiaceae,Galium noxium subsp. valantioides,,,Galium noxium subsp. valantioides,Galium,noxium,subspecies,valantioides,,,,,,,,,,EX,EX,,,,,,sima-SP_oficial,apta
Angiospermas,Rubiaceae,Ixora schottiana,,,Ixora schottiana,Ixora,schottiana,species,,,,,,,,,,,,,,NT,LC,,,cncflora_ckan-UICN_API,apta
Angiospermas,Acanthaceae,Dyschoriste smithii,,,Dyschoriste smithii,Dyschoriste,smithii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Acanthaceae,Staurogyne carvalhoi,É sinônimo de Staurogyne nitida,FB2020,Staurogyne nitida,Staurogyne,nitida,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Aristolochiaceae,Aristolochia hypoglauca,,,Aristolochia hypoglauca,Aristolochia,hypoglauca,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Apocynaceae,Ditassa auriflora,,,Ditassa auriflora,Ditassa,auriflora,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Apocynaceae,Marsdenia fontellana,,,Marsdenia fontellana,Marsdenia,fontellana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Berberidaceae,Berberis campos-portoi,,,Berberis campos-portoi,Berberis,campos-portoi,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Malvaceae,Aguiaria excelsa,,,Aguiaria excelsa,Aguiaria,excelsa,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Asteraceae,Aspilia grazielae,,,Aspilia grazielae,Aspilia,grazielae,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Grazielia schultzii,,,Grazielia schultzii,Grazielia,schultzii,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Richterago riparia,,,Richterago riparia,Richterago,riparia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Senecio caparaoensis,,,Senecio caparaoensis,Senecio,caparaoensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Senecio graciellae,,,Senecio graciellae,Senecio,graciellae,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Senecio promatensis,,,Senecio promatensis,Senecio,promatensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Senecio riograndensis,,,Senecio riograndensis,Senecio,riograndensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Wunderlichia senae,,,Wunderlichia senae,Wunderlichia,senae,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Convolvulaceae,Evolvulus elegans var. confertifolius,,,Evolvulus elegans var. confertifolius,Evolvulus,elegans,variety,confertifolius,,,,,,,,,,,EX,,,,,,SP_oficial,apta
Angiospermas,Elaeocarpaceae,Sloanea erismoides,,,Sloanea erismoides,Sloanea,erismoides,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Calophyllaceae,Caraipa odorata,,,Caraipa odorata,Caraipa,odorata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Lauraceae,Aniba santalodora,,,Aniba santalodora,Aniba,santalodora,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Lauraceae,Cinnamomum hatschbachii,,,Cinnamomum hatschbachii,Cinnamomum,hatschbachii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Lauraceae,Persea benthamiana,,,Persea benthamiana,Persea,benthamiana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Lecythidaceae,Gustavia longepetiolata,,,Gustavia longepetiolata,Gustavia,longepetiolata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Aldina occidentalis,,,Aldina occidentalis,Aldina,occidentalis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Aldina polyphylla,,,Aldina polyphylla,Aldina,polyphylla,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Chamaecrista desvauxii,,,Chamaecrista desvauxii,Chamaecrista,desvauxii,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Fabaceae,Copaifera lucens,,,Copaifera lucens,Copaifera,lucens,species,,,,,,,,,,,,,,LC,,,,cncflora_ckan,apta
Angiospermas,Fabaceae,Dicymbe heteroxylon,,,Dicymbe heteroxylon,Dicymbe,heteroxylon,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Dimorphandra mediocris,,,Dimorphandra mediocris,Dimorphandra,mediocris,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Dimorphandra wilsonii,,,Dimorphandra wilsonii,Dimorphandra,wilsonii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Exostyles godoyensis,,,Exostyles godoyensis,Exostyles,godoyensis,species,,,,,,,,,,,,,,NT,,,,cncflora_ckan,apta
Angiospermas,Fabaceae,Hymenaea altissima,,,Hymenaea altissima,Hymenaea,altissima,species,,,,,,,,,,,,,,LC,LC,,,cncflora_ckan-UICN_API,apta
Angiospermas,Fabaceae,Jacqueshuberia quinquangulata,,,Jacqueshuberia quinquangulata,Jacqueshuberia,quinquangulata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Macrolobium cidii,,,Macrolobium cidii,Macrolobium,cidii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Macrolobium palustre,,,Macrolobium palustre,Macrolobium,palustre,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Peltogyne maranhensis,,,Peltogyne maranhensis,Peltogyne,maranhensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Recordoxylon stenopetalum,,,Recordoxylon stenopetalum,Recordoxylon,stenopetalum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Senna cana,,,Senna cana,Senna,cana,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Fabaceae,Swartzia coriaceifolia,,,Swartzia coriaceifolia,Swartzia,coriaceifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Swartzia linharensis,,,Swartzia linharensis,Swartzia,linharensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Swartzia mangabalensis,,,Swartzia mangabalensis,Swartzia,mangabalensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Swartzia oriximinaensis,,,Swartzia oriximinaensis,Swartzia,oriximinaensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Tachigali catingae,,,Tachigali catingae,Tachigali,catingae,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Zollernia magnifica,,,Zollernia magnifica,Zollernia,magnifica,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Inga santaremnensis,,,Inga santaremnensis,Inga,santaremnensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Inga xinguensis,,,Inga xinguensis,Inga,xinguensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Mimosa bathyrrhena,,,Mimosa bathyrrhena,Mimosa,bathyrrhena,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Mimosa glycyrrhizoides,,,Mimosa glycyrrhizoides,Mimosa,glycyrrhizoides,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Mimosa hatschbachii,,,Mimosa hatschbachii,Mimosa,hatschbachii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
