"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem"
"147","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6583","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","J.C. Siqueira","V.C. Souza; Sakuragui, C.M.; Miyagi, P.H.; Levensteinas, B.; Bérgamo, P.","4254","1993","10","06",NA,"Brasil","São Paulo","Itararé","Fazenda Espinho.","-49.3400001525879","-24.1100006103516",NA,"&nf;; Erva ca. 10 cm atl., brácteas creme, tubo estaminal amarelo.; Campo queimado a um mês.","006583",NA,NA,"27729","auto","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-01 15:27:54-03","PUC-RIO","FCAB","6959","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Aparecida da Silva, M.","M.A. Silva","5679","2004","09","10",NA,"Brasil","Brasília",NA,"Distrito Federal, Reserva Ecológica do IBGE. RA-XVI (Lago Sul).",NA,NA,NA,"Erva com inflorescência creme, flores amareladas; folhas pubescente, discolores verdes.; Campo sujo de cerrado com queima bienal modal. Cerca de um mês após o fogo. freqüente.","006959",NA,NA,NA,NA,"1100","1100",NA,NA,"2004","09",NA,"10",NA,NA,NA,NA
"149","2019-11-01 15:27:54-03","PUC-RIO","FCAB","5505","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"M.A. Batalha; Batalha","2283","1998","11","04",NA,"Brasil","Goiás","Chapadão do Céu","Mun. de Chapadão do Céu é Mineiros. Parque Naciona","-52.548900604248","-18.4074993133545",NA,"Herb. 0,3m alt. Flores.; Em campo cerrado queimado.","005505",NA,NA,"44163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559821","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Weddell, H.A.",NA,"1844","8","1",NA,"Brasil",NA,NA,"Bords du Rio Tocantins.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559821' target='other'> <mi>dwc_moreinfo</mi></a>","P04559821","P04559821_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2393",NA,NA,NA
"151","2016-11-16 11:11:18-02","MNHN","RECOLNAT_MNHN_P","P01061891","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Marquete, R.|et, al.",NA,"2015","11","26",NA,"Brésil","Minas Gerais",NA,"Minas Gerais, Buenopolis. Parque Estadual da Serra do Cabral. Area da Gruta.","-44.25306","-17.93","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01061891' target='other'> <mi>dwc_moreinfo</mi></a>","P01061891","P01061891_01",NA,NA,NA,"632",NA,NA,NA,NA,NA,NA,NA,"4513",NA,NA,NA
"152","2015-09-04 16:01:48-03","MNHN","RECOLNAT_MNHN_P","P04559813","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559813' target='other'> <mi>dwc_moreinfo</mi></a>","P04559813","P04559813_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 2077",NA,NA,NA
"153","2015-09-04 16:01:48-03","MNHN","RECOLNAT_MNHN_P","P04559814","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559814' target='other'> <mi>dwc_moreinfo</mi></a>","P04559814","P04559814_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 2077",NA,NA,NA
"154","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559818","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil",NA,NA,"Province de Minas Geraes ?.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559818' target='other'> <mi>dwc_moreinfo</mi></a>","P04559818","P04559818_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559820","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Pohl",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559820' target='other'> <mi>dwc_moreinfo</mi></a>","P04559820","P04559820_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559823","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559823' target='other'> <mi>dwc_moreinfo</mi></a>","P04559823","P04559823_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 2055",NA,NA,NA
"157","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559824","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Goiás",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559824' target='other'> <mi>dwc_moreinfo</mi></a>","P04559824","P04559824_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 797",NA,NA,NA
"158","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559825","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559825' target='other'> <mi>dwc_moreinfo</mi></a>","P04559825","P04559825_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"649",NA,NA,NA
"159","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559826","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Milho Verde.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559826' target='other'> <mi>dwc_moreinfo</mi></a>","P04559826","P04559826_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA,NA,NA
"160","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559828","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559828' target='other'> <mi>dwc_moreinfo</mi></a>","P04559828","P04559828_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1246",NA,NA,NA
"161","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559829","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil",NA,NA,"Goyaz.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559829' target='other'> <mi>dwc_moreinfo</mi></a>","P04559829","P04559829_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"797 o",NA,NA,NA
"162","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559830","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559830' target='other'> <mi>dwc_moreinfo</mi></a>","P04559830","P04559830_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"287",NA,NA,NA
"163","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559831","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559831' target='other'> <mi>dwc_moreinfo</mi></a>","P04559831","P04559831_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"281",NA,NA,NA
"164","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559832","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Glaziou, A.",NA,"1894","8","28",NA,"Brasil",NA,NA,"Goyaz. Ribeirão de Caldas au Pouso Alexandre, dans les queimados.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559832' target='other'> <mi>dwc_moreinfo</mi></a>","P04559832","P04559832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21967",NA,NA,NA
"165","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559833","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Gardner",NA,"1840","1","1",NA,"Brasil","Ceará",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559833' target='other'> <mi>dwc_moreinfo</mi></a>","P04559833","P04559833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1824",NA,NA,NA
"166","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559834","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559834' target='other'> <mi>dwc_moreinfo</mi></a>","P04559834","P04559834_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3335",NA,NA,NA
"167","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559835","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Blanchet",NA,"1841","1","1",NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559835' target='other'> <mi>dwc_moreinfo</mi></a>","P04559835","P04559835_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3335",NA,NA,NA
"168","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559836","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559836' target='other'> <mi>dwc_moreinfo</mi></a>","P04559836","P04559836_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21967",NA,NA,NA
"169","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559837","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Glaziou, A.",NA,"1894","8","28",NA,"Brasil",NA,NA,"Goyaz, Ribeirão de Caldas, au Pouso Alexandre, dans les queimados.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559837' target='other'> <mi>dwc_moreinfo</mi></a>","P04559837","P04559837_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559838","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Prov. de Leana.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559838' target='other'> <mi>dwc_moreinfo</mi></a>","P04559838","P04559838_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1824",NA,NA,NA
"171","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559839","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559839' target='other'> <mi>dwc_moreinfo</mi></a>","P04559839","P04559839_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3335",NA,NA,NA
"172","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559840","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Loefgren, A.",NA,"1887","8","7",NA,"Brasil","São Paulo",NA,"Ypanema.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559840' target='other'> <mi>dwc_moreinfo</mi></a>","P04559840","P04559840_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA
"173","2015-09-04 16:01:48-03","MNHN","RECOLNAT_MNHN_P","P04559816","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Pohl",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brasilândia de Minas",NA,"-46.0093994140625","-17.0097007751465","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559816' target='other'> <mi>dwc_moreinfo</mi></a>","P04559816","P04559816_01",NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559822","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Regnell",NA,"1824","1","1",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559822' target='other'> <mi>dwc_moreinfo</mi></a>","P04559822","P04559822_01",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-09-04 16:01:48-03","MNHN","RECOLNAT_MNHN_P","P04559815","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Regnell, A.",NA,"1869","8","24",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559815' target='other'> <mi>dwc_moreinfo</mi></a>","P04559815","P04559815_01",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,"249",NA,NA,NA
"176","2015-09-04 16:02:15-03","MNHN","RECOLNAT_MNHN_P","P04559819","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Warming",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559819' target='other'> <mi>dwc_moreinfo</mi></a>","P04559819","P04559819_01",NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-16 13:23:01-03","UFT","HTO","7151","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S. Marchioretto","E.A. Soares et al.",NA,"2001","07","12",NA,"Brasil","TO","Porto Nacional","Região do ribeirão Chupé. Cerrado","-48.3647","-10.44585",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48°21,882'W","10°26,751'S","2007","05",NA,"00",NA,NA,NA,NA
"178","2020-11-16 13:23:01-03","UFT","HTO","3012","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"G.F. Árbocz","6088","1998","09","24",NA,"Brasil","TO","Miracema do Tocantins","Estrada do Córrego Santa Luzia para o Córrego Grande. Campo úmido após queimada","-48.431833","-10.001333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48°25,91'W","10°00,08'S",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-01 14:16:03-03","JBB","HEPH","10459","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Ramos, AE","Ramos, AE","901","1994","09","05","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Cristo Redentor","-47.85","-15.866667",NA,"Área queimada ca. duas semanas",NA,NA,NA,NA,NA,"1025","1025","-47.85","-15.866667","1994","09",NA,"05",NA,NA,NA,NA
"180","2020-10-01 14:16:03-03","JBB","HEPH","10516","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Ramos, AE","912","1994","09","29","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Cristo Redentor","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,"1025","1025","-47.85","-15.866667","2001","01",NA,"06",NA,NA,NA,NA
"181","2020-10-01 14:16:03-03","JBB","HEPH","13152","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Munhoz, CBR; Silva, GA da; Freitas, GS de; Oliveira, RC","514","1997","09","23","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a CAESB","-47.85","-15.866667",NA,"Recem queimado",NA,NA,NA,NA,NA,"1025","1025","-47.85","-15.866667","2001","01",NA,NA,NA,NA,NA,NA
"182","2020-10-01 14:16:03-03","JBB","HEPH","13220","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Oliveira, RC","Oliveira, RC; Santos, AA dos; Walter, BMT","821","1997","09","12","Southern America","Brasil","Goiás","Colinas do Sul","Ca. 2,5km Colinas do Sul Canteiro da AHE Serra da Mesa","-48.1275","-13.893611",NA,"Área recém queimada",NA,NA,NA,NA,NA,"500","500","-48.1275","-13.893611","1997","09",NA,"12",NA,NA,NA,NA
"183","2020-10-01 14:16:03-03","JBB","HEPH","19448","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Oliveira, MS","Rodrigues Silva, R; et al.","845","2003","09","05","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.904167","-15.916111",NA,"Recém queimado",NA,NA,NA,NA,NA,"1043","1043","-47.904167","-15.916111","2011","07",NA,NA,NA,NA,NA,NA
"184","2020-10-01 14:16:03-03","JBB","HEPH","28039","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Ramos, AE","Ramos, AE; Nóbrega, MGG","2393","2011","08","27","Southern America","Brasil","Distrito Federal","Planaltina","Núcleo Rural Santos Dumont, Núcleo Rural Santos Dumont, Fazenda Várzea, chácara 18",NA,NA,NA,"Coordenadas em UTM 0215 939 / 8 259 151",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA
"185","2020-10-01 14:16:03-03","JBB","HEPH","6394","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Castro, TB","Silva, JCS","637","1988","10","20","Southern America","Brasil","Distrito Federal","Planaltina","Área de Reserva do CPAC","-47.5625","-15.4375",NA,"Área queimada",NA,NA,NA,NA,NA,NA,NA,"-47.5625","-15.4375","2003","12",NA,"04",NA,NA,NA,NA
"186","2020-10-01 14:16:03-03","JBB","HEPH","33232","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Rosa, PO","Rosa, PO; Soares, ACA; Tinti, BV; Santos, D","1961","2017","10","03","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji","-48.939444","-15.72",NA,NA,NA,NA,NA,NA,NA,"1110","1110","-48.939444","-15.72","2018","09",NA,NA,NA,NA,NA,NA
"187","2020-10-01 14:16:03-03","JBB","HEPH","33233","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Rosa, PO","Rosa, PO; Soares, ACA; Tinti, BV; Santos, D","1962","2017","10","03","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji","-48.939444","-15.72",NA,NA,NA,NA,NA,NA,NA,"1110","1110","-48.939444","-15.72","2018","09",NA,NA,NA,NA,NA,NA
"188","2020-10-01 14:16:03-03","JBB","HEPH","3605","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Maury, CM","Maury, CM","452","1983","08","29","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.55","-15.516667",NA,"Área recém queimada",NA,NA,NA,NA,NA,"1000","1000","-47.55","-15.516667","1983","08",NA,"29",NA,NA,NA,NA
"189","2020-10-01 14:16:03-03","JBB","HEPH","12705","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Oliveira, RC","Oliveira, RC; Pereira-Silva, G","398","1996","11","08","Southern America","Brasil","Maranhão","Balsas","Projeto Geral de Balsas, Lote 16","-46.847222","-7.583333",NA,"Área recém queimada",NA,NA,NA,NA,NA,"300","300","-46.847222","-7.583333","1996","11",NA,"08",NA,NA,NA,NA
"190","2020-10-01 14:16:03-03","JBB","HEPH","20850","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata amazonica","Mart.","Oliveira, MS","Salles, AEH; et al.","3127","2004","09","28","Southern America","Brasil","Distrito Federal","Brazlândia","DF 240 Beira de estrada",NA,NA,NA,"Coordenadas em UTM L 0812318 8258384",NA,NA,NA,NA,NA,"1009","1009",NA,NA,"2004","07",NA,NA,NA,"amazonica",NA,NA
"191","2020-10-01 14:16:03-03","JBB","HEPH","28088","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Oliveira, MS","Parralego, Y; Queiroz-Silva, L; Oliveira, MS","3","2011","09","29","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Caminho para o Cristo Redentor, divisa com o IBGE","-47.9296989440918","-15.7797002792358",NA,"Área queimada a ca. 25 dias",NA,NA,NA,"70570","auto",NA,NA,NA,NA,"2011","09",NA,NA,NA,NA,NA,NA
"192","2020-10-01 14:16:03-03","JBB","HEPH","33283","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Rosa, PO","Rosa, PO; Soares, ACA; Cardoso, PPM","2012","2017","10","05","Southern America","Brasil","Goiás","Pirenópolis","Cidade de Pedra","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,"2017","10",NA,NA,NA,NA,NA,NA
"193","2020-10-01 14:16:03-03","JBB","HEPH","6637","S","Plantae","Dicotyledon","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Salles, AEH","Salles, AEH; Lima, IV","1310","1989","09","24","Southern America","Brasil","Minas Gerais","Paracatu","80km de Paracatu, reserva 2 e 3, projeto em Entre Ribeiros","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,"1989","09",NA,"24",NA,NA,NA,NA
