"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","country","stateProvince","county","locality","individualCount","occurrenceRemarks","identifiedBy","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"214","2015-12-01 21:13:00-02","MO","MOBOT","356688","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","D. Larpin","Larpin 750","French Guiana",NA,NA,"Montagnes des Nouragues, Arataye",NA,NA,NA,"-52.7","4.05",NA,NA,NA,NA,"1989","11",NA,"South America","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2014-04-04 05:45:00-03","MO","MOBOT","356924","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodolfo Vásquez","Vásquez Martínez 4296","Peru","Loreto","Loreto","Flor de Yarina. (Río Samiria). Bosque primario.","2",NA,"T.B. Croat (MO)","-74.3463889","-4.7205556",NA,NA,NA,NA,"1983","8","22","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-25",NA,NA
"216","2020-06-05 04:39:00-03","MO","MOBOT","361637","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Léon Croizat","Croizat 453","Venezuela","Amazonas",NA,"Alto Orinoco, Salto Salas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1951","8","1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","362148","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Basil Stergios","Stergios 10214","Venezuela","Bolívar",NA,"Medio Paragua Minas de Manaima",NA,NA,NA,"-63.75","6.11666",NA,NA,NA,NA,"1987",NA,NA,"South America","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2009-10-18 08:18:00-02","MO","MOBOT","365405","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","J.J. de Granville|et al.","Granville 6600","French Guiana",NA,NA,"sommet NE ca. 830 m NW slope of table mountain",NA,NA,"T. Croat",NA,NA,NA,NA,NA,NA,"1984","2","9","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","361197","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","dos Santos","Santos 1444","Brazil","Mato Grosso",NA,"16 km N of base camp, ca. 270 km N of Xavantina",NA,NA,"S. Mayo","-51.86666","-12.9",NA,NA,NA,NA,"1968","5","18","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2009-10-18 08:08:00-02","MO","MOBOT","365411","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","J.J. de Granville","Granville 4367","French Guiana","Cayenne",NA,"Broussaolles sur versant est du piton central Region de la Haute Armontabo (Bas Oyapock)",NA,NA,"T. Croat",NA,NA,NA,NA,NA,NA,"1981","2","22","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2008-05-27 22:02:00-03","MO","MOBOT","365800","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Georges Cremers","Cremers 11737","French Guiana",NA,NA,"Savanne Roche de Virginie, Bassin de l'Approuague. Lisière de savane roche.",NA,NA,"T. Croat","-52.15","4.18333",NA,NA,NA,NA,"1991","2","9","South America","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2013-02-12 12:41:00-02","MO","MOBOT","366261","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ezechias P. Heringer","Heringer 13148","Brazil","Goiás",NA,"Serra de Calda Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974","2","28","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","368555","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Jan C. Lindeman","Lindeman 5499","Brazil","Paraná",NA,"Rio Paraná near Guaíra, islet in 7 Quedas, in the falls in low wood.",NA,NA,"D. Hannon",NA,NA,NA,NA,NA,NA,"1967","6","22","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","370755","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Jan C. Lindeman","Lindeman 4452","Brazil","Paraná",NA,"Near Guaíre, in low wood behind canal to Usina hidroelétrica, high bank of Rio Paraná, bedrock diabase.",NA,NA,"Thomas B. Croat",NA,NA,NA,NA,NA,NA,"1967","1","24","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2014-04-24 11:10:00-03","MO","MOBOT","377272","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Gerrit Davidse|James S. Miller","Davidse 27338","Venezuela","Amazonas","Río Negro","Neblina Massif, Canyon Grande, along the Río Mawarinuma between the mouth of the canyon and the first major fork of the river, ca. 7 airline km ENE of Puerto Chimo. [Coordinates on orginal label: 00°50'N 066°02'W - 00°51'N 066°06'W, corrected past-facto from Google Earth]","4",NA,"T. Croat","-66.0833333","0.8333333",NA,NA,NA,NA,"1984","7","9","South America","150.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,"84-60",NA,NA
"226","2013-02-01 05:19:00-02","MO","MOBOT","386248","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Pieter A. Teunissen","Teunissen 14215","Suriname","Marowijne",NA,"Lely Mts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","389166","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","James L. Zarucchi","Zarucchi 1923A","Colombia","Vaupés",NA,"Mitú and vicinity; in caño near base of Cerro de Mitú.",NA,NA,"Thomas B. Croat",NA,NA,NA,NA,NA,NA,"1976","8","29","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-08-13 05:50:00-03","MO","MOBOT","366242","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","R.M. Harley","Harley 10526","Brazil","Mato Grosso",NA,"by Expedition Base Camp",NA,NA,NA,"-51.76666","-12.81666",NA,NA,NA,NA,"1968","10","7","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-05-03 12:46:00-03","MO","MOBOT","101128529","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","L.A. Pereira|Nazaré, P. M. C.","Pereira 1373","Brazil","Amapá","Pedra Branca do Amapari","Area III do Projeto cipo-titica.","1",NA,NA,"-51.9435997009277","0.778056025505066","183732","auto",NA,NA,"2005","12","7","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2015-04-03 05:51:00-03","MO","MOBOT","100435469","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rocha, Antônio Elielson Sousa de|L.C.B. Lobato","Rocha 796","Brazil","Pará","Maracanã","Praia da Marieta, sub-bosque da mata de restinga.","1",NA,"Thomas B. Croat (MO)","-47.581901550293","-0.595000028610229","48335","auto",NA,NA,"2007","11","26","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2011-12-12 14:07:00-02","MO","MOBOT","100435474","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","J.B.F. da Silva","Silva 3336","Brazil","Pará","Oriximiná","Porto Trombeta, FLONA Saraca-Taquera-MRN, Plato SW4.","1",NA,"Thomas B. Croat (MO)","-55.8661003112793","-1.76556003093719","479450","auto",NA,NA,"2010","1","16","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2018-12-10 13:05:00-02","MO","MOBOT","101088214","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","J. Paula-Souza|et al.","Paula-Souza 9101","Brazil","Tocantins","Mateiros",NA,NA,NA,NA,"-46.4211006164551","-10.5474996566772","87923","auto",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-03-11 04:39:00-03","MO","MOBOT","359220","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Joost Duivenvoorden|Noé Matapí|Diego L. Restrepo","Duivenvoorden 2476","Colombia","Caquetá",NA,"Araracuara, en bosque alto, sobre suelo arcilloso rojizo de tierra firme.",NA,NA,"T. Croat","-72.4","-0.61666",NA,NA,NA,NA,"1991","12","8","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2010-11-25 08:51:00-02","MO","MOBOT","2793178","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Marion J. Jansen-Jacobs|Usha Raghoenandan|A. Grant|G. Ramharrakh|H. Ter Steege|O. Bánki","Jansen-Jacobs 6574","Suriname","Marowijne",NA,"Nassau Mts., Plateau C, lateritic rocky soil. Mountain savanna forest on slope.",NA,NA,"Thomas B. Croat (MO)","-54.58333","4.8",NA,NA,NA,NA,"2003","2","6","South America","500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-05-03 12:40:00-03","MO","MOBOT","101128528","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","L.A. Pereira|Cardoso","Pereira 956","Brazil","Amapá","Laranjal do Jari","Parque Nacional do Tumucumaque.","1",NA,"M. Nadruz","-54.4922222","0.1933333",NA,NA,NA,NA,"2005","1","11","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2012-04-16 11:59:00-03","MO","MOBOT","384701","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sylvestre","Anthurium sylvestre","S. Moore","Spencer Moore","Moore 392","Brazil",NA,NA,"No further locality.","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","06862","PreservedSpecimen","Plantae","Tracheophyta","Liliopsida","Arales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","P.G. Windisch","6888.0","Brasil","Goiás","Aporé","estrada para serranópolis",NA,"Trepadeira, interior da mata;","I.M. de Andrade","-51.92583333","-18.965",NA,NA,"2006","09",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"-51.92583333","-18.96500000",NA,NA,NA,NA,NA
"238","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","19416","PreservedSpecimen","Plantae","Tracheophyta","Liliopsida","Arales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","F.R. Nonato",NA,"Brasil","São Paulo","Zacarias","ca. 300-400 m alt, ca. 5 km da cidade, Fazenda Santa Irene",NA,"Herbácea. Mata paludosa.;","F.R. Nonato","-50.05","-21.066667",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"-50.05","-21.066667",NA,NA,NA,NA,NA
"239","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","12460","PreservedSpecimen","Plantae","Tracheophyta","Liliopsida","Arales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","M.R. Pietrobom-Silva",NA,"Brasil","São Paulo","Cosmorama","500 m trevo",NA,"Hemiepífita sobre tronco de árvore;",NA,"-49.7700004577637","-20.4699993133545","26314","auto",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","13211","PreservedSpecimen","Plantae","Tracheophyta","Liliopsida","Arales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","da Silva, M.R.",NA,"Brasil","São Paulo","José Bonifácio","entre córregos jacaré e fartura",NA,"Herbácea, inflorescência castanha;",NA,"-49.6800003051758","-21.0499992370605","36198","auto",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2016-04-07 14:03:33-03","UNIOESTE","UNOP","1126","S","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ferneda Rocha, L.C.; Engels, M.E.; Pereira, S.F.; Michelon, C.B.; Engels, M.E.; Pereira, S.F.; Michelon, C.B.","265","Brasil","Paraná","Diamante do Norte","Estação Ecológica Caiuá",NA,"Terrícola, escandente. Espata verde, espádice paleáceo, bagas roxas ou alaranjado-acastanhadas.","Ferneda Rocha, L.C.","-52.8596992492676","-22.656400680542","16110","auto","2013","08","2013","08","16",NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"242","2020-08-31 09:18:45-03","INPA","INPA","212152","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Gonçalves, EG","892","Brasil","Amazonas","Manaus","BR 174, BR-174",NA,NA,"Gonçalves, EG","-60.0250015258789","-3.10193991661072","138090","auto","2001","05","2001","05","09","Southern America",NA,NA,NA,"INPA0212152","INPA0212152 INPA0212152_e",NA,NA,NA,NA,NA,NA,NA
"243","2020-08-31 09:18:45-03","INPA","INPA","10739","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodrigues, WA","4173","Brasil","Amazonas","Manaus","Igarapé de Santa Maria., Igarapé de Sta. Maria.",NA,NA,"Silva, MF da","-60.033333","-3.216667",NA,NA,"1965","12","1962","01","31","Southern America",NA,NA,NA,"INPA0010739","INPA0010739 INPA0010739_e","-60.033333","-3.216667",NA,NA,NA,NA,NA
"244","2020-08-31 09:18:45-03","INPA","INPA","225230","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Carvalho-Sobrinho, JG de","1671","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, grade do PPBio.",NA,NA,"Carvalho-Sobrinho, JG de","-59","-1",NA,NA,NA,NA,"2007","09","24","Southern America",NA,NA,NA,"INPA0225230","INPA0225230 INPA0225230_e","-59","-1",NA,NA,NA,NA,NA
"245","2021-01-10 20:51:34-03","INPA","INPA","10010","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodrigues, WA","2660a","Brasil","Amazonas","Manaus","Ponta Negra, Igarapé do Leão.",NA,NA,"Madison, M","-60.1","-3.05",NA,NA,"1978","09","1961","10","17","Southern America",NA,NA,NA,"INPA0010010","INPA0010010 INPA0010010_e INPA0010010_e1","-60.1","-3.05",NA,NA,NA,NA,NA
"246","2020-08-31 09:18:45-03","INPA","INPA","10400","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodrigues, WA","3836","Brasil","Amazonas","Manaus","BR174, campina do igarapé do Leão, Estrada Manaus-Caracaraí. Campina di ig. do Leão. Terra firme, solo arenoso, úmido.",NA,NA,"Madison, M","-60.095556","-2.906389",NA,NA,"1978","09","1961","12","07","Southern America",NA,NA,NA,"INPA0010400","INPA0010400 INPA0010400_e INPA0010400_e1","-60.095556","-2.906389",NA,NA,NA,NA,NA
"247","2020-08-31 09:18:45-03","INPA","INPA","122983","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Plowman, T","9792","Brasil","Pará","Tucuruí","12 km. east of Represa Tucuruí (rio Tocantins) along new road (Pa-263.) Trunk in low forest on white sand.",NA,NA,"Croat, TB","-49.666667","-3.75",NA,NA,"1986",NA,"1980","03","19","Southern America","70","70",NA,"INPA0122983","INPA0122983 INPA0122983_e","-49.666667","-3.75",NA,NA,NA,NA,NA
"248","2020-08-31 09:18:45-03","INPA","INPA","145591","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Croat, TB","62179","Brasil","Pará",NA,"South of Belém near mouth of rio Guamá, 6 km. south of rio Guamá.",NA,NA,"Hartley, NP","-48.416667","-1.666667",NA,NA,"2017","08","1986","08","14","Southern America",NA,NA,NA,"INPA0145591","INPA0145591 INPA0145591_e INPA0145591_e1","-48.416667","-1.666667",NA,NA,NA,NA,NA
"249","2021-01-10 20:51:34-03","INPA","INPA","176277","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ribeiro, JELS","1502","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Acará.",NA,NA,"Soares, ML; Mayo, SJ","-59.966667","-2.883333",NA,NA,"1995","07","1994","11","24","Southern America",NA,NA,NA,"INPA0176277",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"250","2021-01-10 20:51:34-03","INPA","INPA","176458","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Vicentini, A","864","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Manaus-Itacoatiara, km-26. Igarapé da Bolívia na pequena mancha de ''Campina''. Floresta de Campinarana.",NA,NA,"Silva, MG da; Mayo, SJ","-59.966667","-2.883333",NA,NA,"1995","07","1995","02","09","Southern America",NA,NA,NA,"INPA0176458","INPA0176458 INPA0176458_e INPA0176458_nd","-59.966667","-2.883333",NA,NA,NA,NA,NA
"251","2021-01-10 20:51:34-03","INPA","INPA","177449","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Costa, MAS","89","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Acará",NA,NA,"Mayo, SJ","-59.966667","-2.883333",NA,NA,"1997","12","1995","01","06","Southern America",NA,NA,NA,"INPA0177449",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"252","2021-01-10 20:51:34-03","INPA","INPA","179944","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ribeiro, JELS","1647","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Acará.",NA,NA,"Soares, ML; Mayo, SJ","-59.966667","-2.883333",NA,NA,"1995","07","1995","06","18","Southern America",NA,NA,NA,"INPA0179944",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"253","2021-01-10 20:51:34-03","INPA","INPA","189832","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Assunção, PACL","245A","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke",NA,NA,"Mayo, SJ","-59.966667","-2.883333",NA,NA,NA,NA,"1995","11","14","Southern America",NA,NA,NA,"INPA0189832",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"254","2021-01-10 20:51:34-03","INPA","INPA","189835","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Costa, MAS","388","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Acará",NA,NA,"Soares, ML; Mayo, SJ","-59.966667","-2.883333",NA,NA,"1995","07","1995","10","18","Southern America",NA,NA,NA,"INPA0189835",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"255","2021-01-10 20:51:34-03","INPA","INPA","190240","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Sothers, CA","492","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Lareral-igarapé do Acará.",NA,NA,"Soares, ML","-59.966667","-2.883333",NA,NA,NA,NA,"1995","06","04","Southern America",NA,NA,NA,"INPA0190240",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"256","2021-01-10 20:51:34-03","INPA","INPA","203372","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Soares, ML","307","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke. Igarapé do Acará.",NA,NA,"Soares, ML","-59.966667","-2.883333",NA,NA,NA,NA,"1998","01","28","Southern America",NA,NA,NA,"INPA0203372","INPA0203372 INPA0203372_e","-59.966667","-2.883333",NA,NA,NA,NA,NA
"257","2021-01-10 20:51:34-03","INPA","INPA","203380","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Soares, ML","404","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke, lateral do Igarapé do Tinga.",NA,NA,"Soares, ML","-59.966667","-2.883333",NA,NA,"1998","02","1998","02","04","Southern America",NA,NA,NA,"INPA0203380","INPA0203380 INPA0203380_e","-59.966667","-2.883333",NA,NA,NA,NA,NA
"258","2021-01-10 20:51:34-03","INPA","INPA","228813","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ramos, JF","2965","Brasil","Pará","Oriximiná","Porto Trombetas, Mineração Rio do Norte, Mineração Rio do Norte. Levantamento da campina & Flora Apicola - Km 5.",NA,NA,"Ramos, JF","-56.8","-1.2",NA,NA,"2009","03","2008","10","20","Southern America",NA,NA,NA,"INPA0228813","INPA0228813 INPA0228813_e","-56.8","-1.2","05",NA,NA,NA,NA
"259","2020-08-31 09:18:45-03","INPA","INPA","235127","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Pessoa, EM","363","Brasil","Roraima","Caracaraí","Rio Barauana, Mata de Várzea.",NA,NA,"Hartley, NP","-61.2","1.2",NA,NA,"2017","08","2010","07","27","Southern America",NA,NA,NA,"INPA0235127","INPA0235127 INPA0235127_e","-61.2","1.2",NA,NA,NA,NA,NA
"260","2020-08-31 09:18:45-03","INPA","INPA","274359","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Demarchi, LO","732","Brasil","Amazonas","Manaus","Campus da UFAM, Trilha que parte próximo ao bloco de ciências Humanas",NA,NA,"Hartley, NP","-59.966667","-3.1",NA,NA,"2017","08","2016","05","13","Southern America",NA,NA,NA,"INPA0274359",NA,"-59.966667","-3.1",NA,NA,NA,NA,NA
"261","2020-08-31 09:18:45-03","INPA","INPA","39202","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Albuquerque, BWP de","861","Brasil","Amazonas",NA,"Lago do Castanho-Mirim, estrada da Petrobrás, Lago do Castanho-Mirim, estrada da Petrobrás. Em mata virgem de t. firme, solo argiloso, humoso, meio húmido.",NA,NA,NA,"-60.304073","-3.770492",NA,NA,NA,NA,"1973","06","25","Southern America",NA,NA,NA,"INPA0039202","INPA0039202 INPA0039202_e INPA0039202_e1","-60.304073","-3.770492",NA,NA,NA,NA,NA
"262","2020-08-31 09:18:45-03","INPA","INPA","5744","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodrigues, WA","550","Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,"-58.966667","-2.883333",NA,NA,NA,NA,"1957","08","26","Southern America",NA,NA,NA,"INPA0005744",NA,"-58.966667","-2.883333",NA,NA,NA,NA,NA
"263","2020-08-31 09:18:45-03","INPA","INPA","8102","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodrigues, WA","1739","Brasil","Amazonas","Manaus","BR174, Km 8, Estrada Manaus-Caracaraí, km-8. Terra firme, solo arenoso, caatinga.",NA,NA,"Silva, MF da","-60.05","-2.910002",NA,NA,"1965","05","1960","09","08","Southern America",NA,NA,NA,"INPA0008102","INPA0008102 INPA0008102_e","-60.05","-2.910002",NA,NA,NA,NA,NA
"264","2020-08-31 09:18:45-03","INPA","INPA","27915","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodrigues, WA","8741","Brasil","Amazonas","Rio Preto da Eva","EstradaManaus-Caracaraí, campina do igarapé do Leã, EstradaManaus-Caracaraí, campina do igarapé do Leão. Frequente na campina, arborescente.",NA,NA,"Rodrigues, WA","-60.095556","-2.906389",NA,NA,"1970",NA,"1970","02","10","Southern America",NA,NA,NA,"INPA0027915","INPA0027915 INPA0027915_e","-60.095556","-2.906389",NA,NA,NA,NA,NA
"265","2021-01-10 20:51:34-03","INPA","INPA","8634","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodrigues, WA","2224","Brasil","Amazonas","Manaus","AM 010, km 60, Km-60.",NA,NA,"Mayo, SJ","-59.783333","-2.762544",NA,NA,"1986","07","1961","03","15","Southern America",NA,NA,NA,"INPA0008634","INPA0008634 INPA0008634_e INPA0008634_e1","-59.783333","-2.762544",NA,NA,NA,NA,NA
"266","2020-08-31 09:18:45-03","INPA","INPA","256306","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ferreira, CAC","12139","Brasil","Pará","Acará","Rio Guamá",NA,NA,"Hartley, NP","-48.473333","-1.5",NA,NA,"2017","08","2008","11","10","Southern America",NA,NA,NA,"INPA0256306","INPA0256306 INPA0256306_e","-48.473333","-1.5",NA,NA,NA,NA,NA
