"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"46","2021-03-15 16:37:00-03","NY","NYBG","375615","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"H. L. de M. Barreto","3568","1932","12","14","Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botanico","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680804' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375615","NY00375615_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","375594","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"F. C. Hoehne","31267","1931","12","21","Brazil","São Paulo","Sao Paulo","Jardim Botânico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680801' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375594","NY00375594_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","375600","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"R. Reitz","2615","1956","02","04","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P., Ibirama","-49.5178","-27.0569",NA,NA,"350","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375600","NY00375600_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00897119","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"H. S. Irwin","29188a","1971","01","26","Brazil","Minas Gerais",NA,"Serra do Espinhaço, base of Serra da Caraça","-43.4927778","-20.1263",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971341' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897119","NY00897119_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","375614","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"G. G. Hatschbach","37953","1976","01","15","Brazil","Paraná","Antonina","Cachoeira","-48.7117","-25.4286",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375614","NY00375614_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","375601","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"R. Reitz","2404","1956","01","10","Brazil","Santa Catarina","Itajaí","Luis Alves, Itajaí","-48.6617","-26.9081",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680796' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375601","NY00375601_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","375621","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"A. F. M. Glaziou","4208?","1870","01","23","Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.212076","-22.951842",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680806' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375621","NY00375621_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","375596","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"M. Kuhlmann","1127","1943","12","09","Brazil","São Paulo","Amparo","Monte Alegre, Amparo, Sítio do Recreio","-46.7597","-22.7003",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680784' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375596","NY00375596_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","476263","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. L. Liesner",NA,NA,NA,"J. P. P. Carauta","1693","1974","01","03","Brazil","Rio de Janeiro","Rio de Janeiro","Pedra da Gávea","-43.28413","-22.997622",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680777' target='other'> <mi>dwc_moreinfo</mi></a>","NY00476263","NY00476263_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","375602","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"R. Reitz","6571","1958","03","06","Brazil","Santa Catarina","Vidal Ramos","Sabiá, Vidal Ramos","-49.3556","-27.3919",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375602","NY00375602_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","375619","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"J. B. E. Pohl","739",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680781' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375619","NY00375619_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","375626","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"W. J. Burchell","1694","1826","01","26","Brazil","Rio de Janeiro",NA,"Morro da Ladira",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375626","NY00375626_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","375611","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","H. O. Sleumer",NA,NA,NA,"P. K. H. Dusén","128","1901","12","20","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680814' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375611","NY00375611_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","375617","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"G. G. Hatschbach","41550","1978","08","18","Brazil","Paraná","Antonina","Rio Pequeno","-48.7117","-25.4286",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=680812' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375617","NY00375617_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1016085","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","G. G. Hatschbach",NA,NA,NA,"J. M. Silva","97","1986","02","14","Brazil","Paraná","Curitiba","Parque Iguaçu.","-49.2731","-25.4281",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141351' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016085","NY01016085_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"61","2019-03-20 11:47:24-03","MCN-PUC-MINAS","HPUC-MG","ANG2436","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua",NA,"M.G. Caxambu",NA,NA,NA,NA,NA,"2006","01","16","Brasil",NA,NA,"Pitanga PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","2713","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, R.B.","1997","12","12","Christianini, S.R.","728","1997","12","03","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Árvore, 9 m de altura, caule rugoso, folhas cartáceas, flores amarelo-claro.","BOTU002713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","2711","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, R.B.","1997","12","12","Christianini, S.R.","489","1997","01","15","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Árvore, cerca de 10m de altura, caule rugoso, folhas cartáceas; flores, botões florais e estames amarelo claros.","BOTU002711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 11:10:11-03","UNESP-IBB","BOTU","30210","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Galhego, A.A.","57","1993","08","05","Brasil","São Paulo","Botucatu",NA,"-48.434167","-22.872222","48°26'3W","22°52'20S",NA,NA,"Jardim Botânico UNESP Botucatu","BOTU030210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","2715","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Christianini, S.R.","1997","12",NA,"Christianini, S.R.","467","1997","12","03","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Árvore, 10 m de altura, caule liso, folhas cartáceas, botões florais verdes.","BOTU002715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:10:11-03","UNESP-IBB","BOTU","30158","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Galhego, A.A.","64","1993","08","16","Brasil","São Paulo","Botucatu",NA,"-48.434167","-22.872222","48°26'3W","22°52'20S",NA,NA,"Jardim Botânico UNESP Botucatu","BOTU030158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-08 11:10:11-03","UNESP-IBB","BOTU","26011","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Gasper, A.L.","2009","05","12","Verdi, M.","1350","2009","01","21","Brasil","Santa Catarina","Anita Garibaldi",NA,"-51.162778","-27.633333","51°09'46w","27°38'00 s",NA,NA,"Arbórea. Botão verde. Floresta ombrófila mista.","BOTU026011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-08 11:10:11-03","UNESP-IBB","BOTU","30156","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Galhego, A.A.","57","1993","08","05","Brasil","São Paulo","Botucatu",NA,"-48.434167","-22.872222","48°26'3W","22°52'20S",NA,NA,"Jardim Botânico UNESP Botucatu","BOTU030156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","2712","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, R.B.","1997","12","12","Christianini, S.R.","680","1997","11","12","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Árvore, 7 m de altura, caule rugoso, folhas cartáceas, botões florais verdes, flores brancas.","BOTU002712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","19308","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Grombone, M.T.","P5 140186","1986","01","14","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Árvore com 10 m de altura e circunferência de 50 cm; flores brancas e frutos.","BOTU019308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 11:10:11-03","UNESP-IBB","BOTU","29707","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Mantovani, W.","2013","08","17","Ishara, K.L.","493","2005","09","13","Brasil","São Paulo","Botucatu",NA,"-48.016667","-22.866667","48°01'w","22°52's",NA,NA,"Jardim Botânico UNESP Botucatu","BOTU029707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","27167","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Souza, L.R.M.","1999",NA,NA,"Francisco, E.M.",NA,"1999","02","09","Brasil","Paraná","Ventania",NA,NA,NA,"9999","9999",NA,NA,"Árvores 5 m.; flores pretas.","BOTU027167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-08 11:10:11-03","UNESP-IBB","BOTU","30317","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Galhego, A.A.","F32","1994","05","02","Brasil","São Paulo","Botucatu",NA,"-48.434167","-22.872222","48°26'3w","22°52'20s",NA,NA,"Jardim Botânico UNESP Botucatu","BOTU030317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","2716","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Christianini, S.R.","1997","12",NA,"Christianini, S.R.","447","1997","11","17","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Árvore, 6 m de altura, caule rugoso, folhas cartáceas, botões florais amarelos e esverdeados.","BOTU002716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","8705","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Amaral Jr., A.","12-91275","1975","12","09","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Morro. Árvore 4 m de altura; flores, a parte exterior verde-claras e interna branca e estames brancos.","BOTU008705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","26405","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, R.B.","1986","05",NA,"Hoehne, F.C.",NA,"1932","01","28","Brasil","São Paulo","São Paulo",NA,NA,NA,"9999","9999",NA,NA,"Árvore da mata.","BOTU026405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:32:29-03","UFRJ","RFA","7020","PreservedSpecimen","Plantae","Salicaceae","Casearia","inaequilatera","Casearia inaequilatera","Cambess.","Ronaldo Marquete","2004","02","18","Reitz; Klein","2521","1956","01","19","Brasil","Santa Catarina","Palhoça","Pilões.","-48.6678009033203","-27.645299911499",NA,NA,"300","300","Árvore de 10 m de altura; flor branca","RFA49770",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:20:54-03","UFRJ","RFA","13011","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. Marquete","2004","02","18","G.G. Hatschbach","10835","1964","01","08","Brasil","Paraná","Cerro Azul","Rio de Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore de 10 cm, flores alvas","RFA49757",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:32:29-03","UFRJ","RFA","27271","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. Marquete",NA,NA,NA,"Monika",NA,"1990","12","25","Brasil","Rio de Janeiro","Petrópolis","Fazenda Inglesa","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Árvore ca. 5 m de altura; cauliflor; flores cremes","RFA49675",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:32:29-03","UFRJ","RFA","5929","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. Marquete",NA,NA,NA,"E. Pereira",NA,"1958","12","04","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Estrada da Boiuna","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Trepadeira; flor lilás","RFA49833",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-13 09:20:54-03","UFRJ","RFA","26836","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. Marquete",NA,NA,NA,"Flávio Brito Pereira","58/72","2001","02","12","Brasil","Minas Gerais","Itamonte","FAZENDA CAMPO REDONDO","-44.691111","-22.266667","44º41'28''W","22º16'0''S","1540","1540","ARBUSTO, FRUTO VERMELHO","RFA38074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-13 09:20:54-03","UFRJ","RFA","26992","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. Marquete",NA,NA,NA,"Flavio Brito Pereira","22/77","2001","03","03","Brasil","Minas Gerais","Itamonte","FAZENDA CAMPO REDONDO","-44.6725","-22.260833","44º40'21''W","22º15'39''S","1412","1412","ÁRVORE, FLOR BRANCA","RFA38068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-13 09:20:54-03","UFRJ","RFA","29781","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. Marquete",NA,NA,NA,"F. B. Pereira","19/136","2001","12","19","Brasil","Rio de Janeiro","Rio Claro","DISTRITO DE LÍDICE","-44.181944","-22.8425","44º10'55''W","22º50'33''S","660","660","ÁRVORE, FOLHA VERDE, CAULE AMARELO, RAIZ VERMELHA, FLOR AMARELA","RFA38070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-13 09:20:54-03","UFRJ","RFA","30038","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. Marquete",NA,NA,NA,"Flavio Britto","06/141","2002","01","11","Brasil","Rio de Janeiro","Rio Claro","DISTRITO DE LÍDICE","-44.176944","-22.852778","44º10'37''W","22º51'10''S","650","650","TREPADEIRA, FOLHA BICOLOR, FLOR COR DE VINHO","RFA38071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-13 09:20:54-03","UFRJ","RFA","9040","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. Marquete","2004","02","18","G.G. Hatschbach","18585","1968","02","13","Brasil","Paraná","Guaratuba","Praia do Mendanha","-48.5746994018555","-25.8827991485596",NA,NA,"20","20","Arvoreta 5 m, tronco de 12 cm de diâmetro","RFA49754",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-06-29 11:32:29-03","UFRJ","RFA","4992","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","R. Marquete","2004","02","18","E. Pereira","4226","1958","12","04","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto; flores alvas","RFA49835",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-24 17:11:02-03","UTFPR","DVPR","2918","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Soares-Silva, LH",NA,NA,NA,"Chagas-Silva, F; Soares-Silva, LH","1677","1994","01","18","Brasil","Paraná","Tibagi","Fazenda Batavo, Próx. área do proj. Tibagi.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore 25m, botão floral e flores amarelas, suber rugoso, cortex apresenta estrias concêntricas, frequente.","DVPR002918",NA,"56988","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-19 15:44:10-03","UNEB","HUNEB","14191","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","obliqua","Casearia obliqua","Spreng",NA,NA,NA,NA,"Chagas e Silva, F.","1609","1992","12","02","Brasil","Paraná","Londrina","Floresta Godoy, margem direita do Rio","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"HUNEB0014191",NA,"63728","auto",NA,NA,NA,"Angiospermae","Florideophycidae",NA,"Dicotyledoneae",NA,NA,NA,NA
"89","2021-03-30 12:48:38-03","EAO","IAN","103941","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Sleumer, HO","1977",NA,NA,"Filho, AM","89","1958","01",NA,"Brasil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgaos, área do jardim próximo a piscina.",NA,NA,NA,NA,NA,NA,NA,"IAN103941",NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-30 12:48:38-03","EAO","IAN","131801","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Sleumer, HO","1977",NA,NA,"Rodrigues, A","26","1968","12","26","Brasil",NA,NA,"Pinheirinho S. Cantareira.",NA,NA,NA,NA,NA,NA,NA,"IAN131801",NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-30 12:48:38-03","EAO","IAN","18294","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN018294",NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA
"92","2021-03-30 12:48:38-03","EAO","IAN","93481","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Sleumer, HO","1977",NA,NA,"Glaziou, AFM","4208",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093481",NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA
