"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"370","2019-11-13 11:20:59-03","USP","SPF","175256","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ceccantini, GCT","2004","08",NA,NA,"Brasil",NA,NA,NA,"SPF00175256",NA,"2246B","Mato Grosso","RPPN Parque Ecológico João Basso",NA,NA,"Meisn.","Brotto, ML",NA,"-56.791778","-15.452722","294","294","Rondonópolis","-56.791778","-15.452722",NA,NA,"2017","02","06",NA,NA,NA,NA
"371","2019-11-13 11:20:59-03","USP","SPF","160648","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, VC","2001","08","10",NA,"Brasil",NA,NA,NA,"SPF00160648",NA,"26732","Mato Grosso do Sul",NA,NA,NA,"Meisn.","Tsuji, R",NA,"-56.1","-22.183333",NA,NA,"Ponta Porã","-56.1","-22.183333",NA,NA,"2002","11",NA,NA,NA,NA,NA
"372","2019-11-13 11:20:59-03","USP","SPF","174304","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Assis, LCS","2005","11","12",NA,"Brasil",NA,NA,NA,"SPF00174304",NA,"1129","Mato Grosso do Sul",NA,NA,NA,"Meisn.","Assis, LCS",NA,"-53.256611","-20.4355",NA,NA,"Três Lagoas","-53.256611","-20.4355",NA,NA,"2006","03",NA,NA,NA,NA,NA
"373","2019-10-07 09:22:55-03","UEFS","HUEFS","165702","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Moraes, P.L.R.de","2010","10","20",NA,"Brasil",NA,NA,NA,"HUEFS0165702",NA,"3079","Bahia","Estrada para Cachoeira Acaba Vidas, km 6","Angiospermae","Laurales","Meisn.",NA,"HUEFS0165702","-45.5725","-12.017222","755","755","Barreiras","45W34'21''","12S1'2''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"374","2019-10-07 09:22:55-03","UEFS","HUEFS","193450","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, V.C.","1997","10","08",NA,"Brasil",NA,NA,"Savana Arborizada.","HUEFS0193450",NA,"20368","Mato Grosso","Estrada Nova Brasilândia - Campo Verde. Ca. 20km de Nova Brasilândia","Angiospermae","Laurales","Meisn.",NA,"HUEFS0193450","-55.066667","-15.016667",NA,NA,"Chapada dos Guimarães","55W4'","15S1'",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"375","2019-10-07 09:22:55-03","UEFS","HUEFS","30424","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Proença, C.","1996","09","18",NA,"Brasil",NA,NA,"Cerrado denso. Solo de areia avermelhada.","HUEFS0030424",NA,"1514","Mato Grosso","15 Km NO de Alto do Araguaia na Estrada para Itiqira. Centro Oeste.","Angiospermae","Laurales","Meisn.",NA,"HUEFS0030424","-53.35","-17.25",NA,NA,"Alto Araguaia","53W21'","17S15'",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"376","2019-10-07 09:22:55-03","UEFS","HUEFS","8482","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Queiroz, L.P.de","1987","11","01",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0008482",NA,"2049","Bahia","13 Km N do entroncamento da BR 242 para a Cachoeira do Acaba-Vidas (a 68 Km W de Barreiras).","Angiospermae","Laurales","Meisn.","P.Moraes","HUEFS0008482","-45.495278","-11.954722",NA,NA,"Barreiras","45W29'43''","11S57'17''",NA,NA,"2010","02",NA,"Magnolianae",NA,NA,NA
"377","2019-10-07 09:22:55-03","UEFS","HUEFS","21694","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.","1994","06","04",NA,"Brasil",NA,NA,NA,"HUEFS0021694",NA,"60704","Mato Grosso do Sul",NA,"Angiospermae","Laurales","Meisn.",NA,"HUEFS0021694","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto",NA,NA,NA,"Magnolianae",NA,NA,NA
"378","2019-10-07 09:22:55-03","UEFS","HUEFS","188227","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.","1997","08","13",NA,"Brasil",NA,NA,NA,"HUEFS0188227",NA,"66778","Mato Grosso","Rod. Chapada - Água Fria, Km 6 do trevo para Cuiabá.","Angiospermae","Laurales","Meisn.",NA,"HUEFS0188227","-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto",NA,NA,NA,"Magnolianae",NA,NA,NA
"379","2015-03-07 08:15:00-03","F","FMNH-SEEDPLANTS","V0151535F","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0151535F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0151535F_01","-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"380","2018-04-04 16:25:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","I. G. Vargas C.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"3512","Santa Cruz",NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","3512",NA,NA
"381","2018-04-04 16:25:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","I. G. Vargas C.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"3476","Santa Cruz",NA,"Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","3476",NA,NA
"382","2015-03-07 08:15:00-03","F","FMNH-SEEDPLANTS","V0151531F","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis",NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0151531F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0151531F_01","-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"383","2015-03-07 08:15:00-03","F","FMNH-SEEDPLANTS","V0151532F","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0151532F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0151532F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"384","2015-03-07 08:15:00-03","F","FMNH-SEEDPLANTS","V0151533F","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0151533F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0151533F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"385","2015-03-07 08:15:00-03","F","FMNH-SEEDPLANTS","V0151534F","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0151534F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0151534F_01","-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"386","2015-03-07 08:15:00-03","F","FMNH-SEEDPLANTS","V0151536F","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0151536F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0151536F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"387","2015-03-07 08:15:00-03","F","FMNH-SEEDPLANTS","V0151537F","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0151537F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"V0151537F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"388","2019-01-23 11:05:56-02","F","FMNH-SEEDPLANTS","V0061356F","PreservedSpecimen","Plantae","Lauraceae","Aydendron","goyazense","Aydendron goyazense","G. Gardner",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0061356F","Isotype","3424",NA,NA,"Spermatophyta",NA,NA,NA,"V0061356F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"389","2020-07-23 12:09:28-03","CEPLAC","CEPEC","36037","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","S. A. Mori","1984","07","12",NA,"Brasil",NA,NA,NA,NA,NA,"16711","Mato Grosso","Estr. Cuiaba/C. dos Guimaraes (MT-251) 3km W de Buriti.",NA,NA,NA,"H. van der Werff",NA,"-55.749698638916","-15.460599899292",NA,NA,"CHAPADA DOS GUIMARÃES","0*0'99","99*99'99","107042","auto",NA,NA,NA,NA,NA,NA,"30/12/1984"
"390","2020-09-22 13:48:39-03","USP","SPFW","5566","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ceccantini, G.C.T.","2008","08","21",NA,"Brasil",NA,NA,NA,NA,NA,"3247","Mato Grosso",NA,NA,NA,"Meisn.","M.L. Brotto - 6.II.2017",NA,"-54.6356010437012","-16.4708003997803",NA,NA,"Rondonópolis",NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA
"391","2021-04-08 17:12:50-03","UESB","HUESB","12765","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Xavier, A.B.; Guedes, M.L.; Anjos, B.A. dos; Guedes, M.L.; Anjos, B.A. dos","2003","11","29",NA,"Brasil",NA,NA,"ALCB; Cerrado arbustivo - arbóreo","HUESB000012765",NA,"195","Bahia","Moriçoca, Oeste","Dicotyledoneae",NA,"Meisn.","Moraes, P.L.R. de",NA,NA,NA,NA,NA,"Luis Eduardo Magalhães",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA
"392","2016-08-23 10:59:37-03","NHMLondon","NHM-LONDON-BOT","BM000993911","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Spencer le Marchant Moore; b.1850; d.1931; S.Moore","1891",NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:565944","<a href=http://www.nhm.ac.uk/services/media-store/asset/32658925b5d86ec1dc0272695eb1d077ffb5990e/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Type","127","Mato Grosso",NA,NA,NA,"Meisn.","Susanne Sabine Renner; b.1954; S.S.Renner",NA,"-55.929878","-13.163117",NA,NA,NA,"-55.929878","-13.163117",NA,NA,"1980",NA,NA,NA,NA,NA,NA
"393","2016-08-23 10:59:37-03","NHMLondon","NHM-LONDON-BOT","BM000993912","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","George Gardner; b.1812; d.1849; Gardner","1839","10",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:565945","<a href=http://www.nhm.ac.uk/services/media-store/asset/798707b7b9840c7fae5f1ef1c8a8a53f5dd326c0/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Type","3424","Goiás",NA,NA,NA,"Meisn.","Susanne Sabine Renner; b.1954; S.S.Renner",NA,"-49.675","-15.883333",NA,NA,NA,"-49.675","-15.883333",NA,NA,"1980",NA,NA,NA,NA,NA,NA
"394","2016-08-23 10:59:37-03","NHMLondon","NHM-LONDON-BOT","BM000993913","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","George Gardner; b.1812; d.1849; Gardner","1839","10",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:565946","<a href=http://www.nhm.ac.uk/services/media-store/asset/71fc19bcfdfb73dc910a297b1c95098261cf34f8/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Type","3424","Goiás",NA,NA,NA,"Meisn.","Susanne Sabine Renner; b.1954; S.S.Renner",NA,"-49.675","-15.883333",NA,NA,NA,"-49.675","-15.883333",NA,NA,"1980",NA,NA,NA,NA,NA,NA
"395","2020-11-12 17:00:37-03","UEL","FUEL","36436","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Medri, C; et al.","1997","08","07",NA,"Brasil",NA,NA,NA,"FUEL006419",NA,"325","São Paulo","Reserva Instituto Florestal","Tracheophyta","Laurales","Meisn.","Vieira, AOS; Estevan, DA",NA,"-50.4099998474121","-22.6599998474121",NA,NA,"Assis",NA,NA,"23972","auto","2004",NA,NA,NA,NA,NA,NA
"396","2019-11-01 15:01:56-03","UnB","UB","92442","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Conceição, CA","1982","09","05","Southern America","Brasil",NA,NA,NA,NA,NA,"s.n.","Mato Grosso do Sul","Corumbá","Dicotyledoneae",NA,"Meisn.","Moraes, PLR",NA,"-57.39","-19.01",NA,NA,"Corumbá","-57.39","-19.01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-01 15:01:56-03","UnB","UB","92444","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ratter, JA","1993","11","15","Southern America","Brasil",NA,NA,NA,NA,NA,"7175","Goiás","Jataí","Dicotyledoneae",NA,"Meisn.","Moraes, PLR",NA,"-51.75","-17.966667",NA,NA,"Jataí","-51.75","-17.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 15:01:56-03","UnB","UB","92443","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Damasceno, GA",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"64","Mato Grosso do Sul","Corumbá","Dicotyledoneae",NA,"Meisn.","Moraes, PLR",NA,"-57.39","-19.01",NA,NA,"Corumbá","-57.39","-19.01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-01 15:01:56-03","UnB","UB","174441","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, VC; Souza, JP; Duarte, AR; Miyagi, PH","1997","06","14","Southern America","Brasil",NA,NA,"Arbusto; 1,5 m alt.; flores cremes.; Savana arborizada, solo arenoso.",NA,NA,"18022","Mato Grosso","Fazenda Arinos.","Dicotyledoneae",NA,"Meisn.","Assis, LCS",NA,"-56.483333","-13.85",NA,NA,"São José do Rio Claro","-56.483333","-13.85",NA,NA,"2006","11",NA,NA,NA,NA,NA
"400","2019-11-01 15:01:56-03","UnB","UB","6825","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Proença, CEB; Ratter, JA; Fonsêca Filho, J; Bridgewater, S; Simon, MF","1996","09","19","Southern America","Brasil",NA,NA,"Ramos das inflorêscencias e cúpulas vermelhas.; Arbusto 2m. Fruto verde.; Cerrado denso.",NA,NA,"1543","Mato Grosso do Sul","Reserva do Exército","Dicotyledoneae",NA,"Meisn.","Proença, CEB",NA,"-54.7","-18.5",NA,NA,"Coxim","-54.7","-18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-01 15:01:56-03","UnB","UB","92445","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Fonsêca, SG",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"1575","Goiás","Margem do Rio Verdão","Dicotyledoneae",NA,"Meisn.","Moraes, PLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-01 15:01:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Araújo, JF","2017","07","17","Southern America","Brasil",NA,NA,"Conglomerado BA-632. Subunidade 1. Subparcela 10. Indivíduo 18. F8; Arbusto; 2m. Base do caule reta. Flor amarela. Casca externa cinza, interna amarela; espessura fina; Cerrado denso","UB0124857",NA,"IFN-6323261.10","Bahia",NA,"Dicotyledoneae",NA,"Meisn.","Faria, JEQ","UB0124857","-45.899722","-12.059722",NA,NA,"Luís Eduardo Magalhães","-45.899722","-12.059722",NA,NA,"2018","05","21",NA,NA,NA,NA
"403","2019-11-01 15:01:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Moura, EO","2018","03","29","Southern America","Brasil",NA,NA,"Conglomerado BA-266. Subunidade 1. Subparcela 10. indivíduo 12. F8; Arbusto; ht: 2,00; Cerradão. Solo areno - argiloso","UB0124892",NA,"IFN_26619081.10","Bahia","Fazenda Passo Fundo","Dicotyledoneae",NA,"Meisn.","Faria, JEQ; Oliveira, ALR","UB0124892","-45.899988","-11.033342","607","607","Formosa do Rio Preto","-45.899988","-11.033342",NA,NA,"2018","10","04",NA,NA,NA,NA
"404","2019-11-01 15:01:56-03","UnB","UB","6019","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gomes Júnior, JC","1964","06","23","Southern America","Brasil",NA,NA,"Ráquis da inflorescência vermelho.; Arbusto 3m. Flor verde-amarelado; Cerrado.",NA,NA,"1992","Mato Grosso do Sul","Fazenda Retiro dos Telhados. Margem do rio Campo Triste","Dicotyledoneae",NA,"Meisn.","Bucci, FFB",NA,"-48.783333","-21.916667",NA,NA,"Três Lagoas","-48.783333","-21.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-01 15:01:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Araújo, JF","2017","07","17","Southern America","Brasil",NA,NA,"Conglomerado BA-632. Subunidade 1. Subparcela 1. Indivíduo 17. F8; Arbusto. 1,9m de altura. Base reta; Cerrado denso",NA,NA,"IFN-6323111.1","Bahia",NA,"Dicotyledoneae",NA,"Meisn.","Oliveira, ALR",NA,"-45.899989","-12.566569",NA,NA,"Luís Eduardo Magalhães","-45.899989","-12.566569",NA,NA,"2018","08","15",NA,NA,NA,NA
"406","2019-11-01 15:01:56-03","UnB","UB","2766","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Bucci, FFB","1993","09","24","Southern America","Brasil",NA,NA,"Tronco cinza estriado. Folhas com nervuras amarelas. Eixo da inflorescência e cúpula do fruto vermelhos. Aromática.; Arbusto 0,6m. Flor esbranquiçada. Fruto verde abacate.; Cerrado s.s.. Solo: Solo arenoso.",NA,NA,"57","Goiás","Parque Nacional das Emas, área do Jacuba","Dicotyledoneae",NA,"Meisn.","Bucci, FFB",NA,"-52.75","-18.316667","900","900","Mineiros","-52.75","-18.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-05-06 11:58:23-03","UFU","HUFU","23342","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Damasceno-Junior, G.A.; Nakajima, J.N. & Resende, U.M.","1998","08","28",NA,"Brasil",NA,NA,"Árvore, ca. 8 m. Flor creme.; Mata de galeria.","HUFU00011896",NA,"1543","Mato Grosso do Sul","Córrego a 7km de Rochedo e adjacências",NA,NA,"Meisn.","Resende, U.M.","HUFU00011896","-54.8925018310547","-19.9531002044678",NA,NA,"Rochedo",NA,NA,"51925","auto",NA,NA,NA,NA,NA,NA,NA
"408","2019-05-06 11:58:23-03","UFU","HUFU","57188","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Silva, J.M.; Barbosa, E.","2006","06","21",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Flor creme-esverdeada.; Cerrado.","HUFU00011895",NA,"1597","Mato Grosso do Sul","Fazendinha Maravilha",NA,NA,"Meisn.","Van der Werff, H.","HUFU00011895","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto","2008",NA,NA,NA,NA,NA,NA
"409","2020-08-20 14:56:58-03","UFSC","FLOR","30247","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Santos, M.M.","1986","09","03",NA,"Brasil",NA,NA,"arbusto; folhas alternas, flor verde parece pimenta, 2,5m altura. Freqüência mediana. Convênio IBDF/IBGE/POLONOROESTE. Folha SD.21-Y-B; ponto F.02.","FLOR0030247",NA,"211","Mato Grosso","Próximo ao Rio Verde, Chapada dos Parecis.",NA,"Laurales","Meisn.","Brotto, M.L.",NA,"-58.3","-14.383333",NA,NA,"Tangará da Serra","58º18'W","14º23'S",NA,NA,"2013","12","19",NA,NA,NA,NA
"410","2020-03-10 19:41:25-03","UFMT","UFMT","4226","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Guarim Neto, G.; Amorim Neto, L.","1984","08","27",NA,"Brasil",NA,NA,"Subarbusto de ca. 1,80m de altura, flores e frutos jovens presentes.; Cerrado.",NA,NA,"1032","Mato Grosso","Região Sul de Alto Paraguai, estrada Cuiabá-Barra di Bugres, Km 47. Fazenda São Pedro.",NA,NA,"Meisn.","Alves, F.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
"411","2019-01-11 18:50:03-02","UFMT","UFMT","38969","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Silva, R.R.; Soares, G.; Almeida, F.; Santos, L.V.","2007","09","26",NA,"Brasil",NA,NA,"Arbusto de 2m de altura, frutos imaturos verdes com lenticelas, cálice avermelhado , persistenet no fruto.; Borda de cerradão.",NA,NA,"1538","Mato Grosso","Fazenda Mafra.",NA,NA,"Meisn.","Domingos, D.Q.",NA,"-57.018611","-14.233056",NA,NA,"Nova Marilândia","-57.018611","-14.233056",NA,NA,"2018","09","26",NA,NA,NA,NA
"412","2019-12-13 20:01:50-03","UFMT","UFMT","15610","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macedo, M.; Ferreira, A.","1997","06","07",NA,"Brasil",NA,NA,"Arbusto ca. de 1m, folhas alternas, infloercência verde.; Capoeira; solo argiloso.",NA,NA,"5830","Mato Grosso","BR-070, Km 125 - Rod. para Campo Verde.",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","01","29",NA,NA,NA,NA
"413","2019-12-13 20:01:50-03","UFMT","UFMT","20932","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Nonato, P.; Amorim Neto, L.","1998","09","29",NA,"Brasil",NA,NA,"Arbusto, fruto bolota.; Cerradão; solo arenoso.",NA,NA,"221","Mato Grosso",NA,NA,NA,"Meisn.","Alves, F.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
"414","2019-12-13 20:01:50-03","UFMT","UFMT","18238","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macedo, M.; Somavilla, N.; Silva, A.","1997","08","30",NA,"Brasil",NA,NA,"Arvoreta, 2,50m, folhas alternas, fruto verde imaturo.",NA,NA,"6256","Mato Grosso","Distrito Alto Coité. Área de Garimpo.",NA,NA,"Meisn.","Alves, F.M.",NA,NA,NA,NA,NA,"Poxoréu",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
"415","2019-12-13 20:01:50-03","UFMT","UFMT","4225","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Prado, A.L.","1980","06","27",NA,"Brasil",NA,NA,"Arbusto ca. 2m de altura, folhas alternas, flores brancas.; Cerrado; solo arenoso escuro.",NA,NA,"124","Mato Grosso","Rodovia Cuiabá-Barão de Melgaço.",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-04 18:17:44-03","UFMT","UFMT","40086","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Camara Brazão, C.M.S.; Silva, N.A.U.S.","2011","09","16",NA,"Brasil",NA,NA,"Cerradão",NA,NA,"145","Mato Grosso","Estação Ecológica Serra das Araras.",NA,NA,"Meisn.",NA,NA,"-57.234861","-15.67775",NA,NA,NA,"-57.234861","-15.67775",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-12-13 20:01:50-03","UFMT","UFMT","4279","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Guarim Neto, G.; Amorim Neto, L.","1982","11","23",NA,"Brasil",NA,NA,"Subarbusto, frutos ligeiramente alongados, cálice persistente.",NA,NA,"684","Mato Grosso","Rodovia Cuiabá-Chapada dos Guimarães. Cerrado próximo ao Rio dos Peixes.",NA,NA,"Meisn.","Moraes, P.L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","01","16",NA,NA,NA,NA
"418","2019-12-13 20:01:50-03","UFMT","UFMT","4211","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ehrendorfer, E.","1978","02","01",NA,"Brasil",NA,NA,"Arbusto.; Cerrado, solo argilo arenoso.",NA,NA,"2903","Mato Grosso","Arredores da Chapada dos Guimarães.",NA,NA,"Meisn.","Alves, F.M.",NA,"-35.8125","-15.290278",NA,NA,"Chapada dos Guimarães","-35.8125","-15.290278",NA,NA,"2006",NA,NA,NA,NA,NA,NA
"419","2019-12-13 20:01:50-03","UFMT","UFMT","4224","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Kral, R.; Wanderley, M.G.L.","1988","09","27",NA,"Brasil",NA,NA,"Subarbusto ca. 1,50m, com frutos verdes.; Cerrado.",NA,NA,"75097","Mato Grosso","Serra de São Vicente, Cascata do Rio do Mortes, BR-364.",NA,NA,"Meisn.","Alves, F.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
"420","2020-01-14 12:32:00-03","UFMT","UFMT","4283","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macedo, M.; Duarte, A.; Assumpção, S.","1979","08","23",NA,"Brasil",NA,NA,"Arvoreta, fruto imaturo verde.; Cerrado; solo argilo arenoso seco.",NA,NA,"1273","Mato Grosso","Cabeceira do Córrego das Lages, estrada de Barão de Melgaço.",NA,NA,"Meisn.","Alves, F.M.",NA,NA,NA,NA,NA,"Santo Antônio de Leverger",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
