"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","individualCount","fieldNumber"
"873","2020-11-16 13:23:06-03","UFT","HTO","6367","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos",NA,"E.A. Soares et al.","2001","06","25","Brasil","TO","Brejinho de Nazaré","Margem esquerda do Rio Tocantins. Mata ciliar","-48.547417","-11.071283","48°32,845'W","11°04,277'S",NA,NA,NA,NA,"1333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2020-11-16 13:23:06-03","UFT","HTO","6364","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos",NA,"E.A. Soares et al.","2001","06","27","Brasil","TO","Porto Nacional","Margem esquerda do Rio Tocantins. Mata ciliar","-48.374883","-10.06485","48°22,493'W","10°03,891'S",NA,NA,NA,NA,"1353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2020-11-16 13:23:06-03","UFT","HTO","6365","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos",NA,"E.A. Soares et al.","2001","08","09","Brasil","TO","Porto Nacional","Região do Rio Santa Luzia. Cerrado com pasto","-48.430333","-10.180056","48°25'49,2W","10°10'48,2S",NA,NA,NA,NA,"1537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2020-11-16 13:23:06-03","UFT","HTO","3833","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos","R. Farias","S.F. Lolis et al.","1999","07","05","Brasil","TO","Porto Nacional","Carreira Comprida, margem direita do rio Tocantins. Mata ciliar","-48.391667","-10.777778","48°23'30W","10°46'40S",NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","02","00",NA,NA,NA,NA,NA
"877","2020-11-16 13:23:06-03","UFT","HTO","4664","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos",NA,"S.F. Lolis et al.","1999","07","05","Brasil","TO","Porto Nacional","Carreira Comprida, margem direita do rio Tocantins. Mata ciliar","-48.391667","-10.777778","48°23'30W","10°46'40S",NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2020-11-16 13:23:06-03","UFT","HTO","6362","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos",NA,"S.F. Lolis et al.","1999","07","06","Brasil","TO","Ipueiras","Pântano do Papagaio, margem direita do Rio Tocantins. Mata ciliar","-48.381389","-10.8275","48°22'53W","10°49'39S",NA,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2020-11-16 13:23:06-03","UFT","HTO","12115","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos","R. Viana","R.B. Vasconcelos","2019","08","09","Brasil","TO","Gurupi","Mutuquinha II. Cerrado","-49.0685997009277","-11.7292003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64605","auto",NA,NA,"2019","12","10",NA,NA,NA,NA,NA
"880","2020-11-16 13:23:06-03","UFT","HTO","11209","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos","P.B. Souza","J.B. Cândido et al.","2016","06","20","Brasil","TO","Gurupi","Área inserida na Reserva Legal da Fazenda Experimental da UFT - Campus Gurupi. Cerrado sensu stricto (transição para cerradão)","-49.0685997009277","-11.7292003631592",NA,NA,NA,NA,NA,NA,"217",NA,NA,NA,NA,NA,NA,"64605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2020-10-01 14:21:34-03","JBB","HEPH","11796","S","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Proença, CEB","Proença, CEB","1994","05","20","Brasil","Goiás","Alto Paraíso de Goiás","GO 239 a 20km de Alto Paraíso na estrada para Nova Roma","-47.51","-14.1325","-47.51","-14.1325","118","118",NA,NA,"1167","Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"882","2020-10-01 14:21:34-03","JBB","HEPH","11992","S","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Silva, F","Silva, F; Jesus, FPR de","1996","05","07","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,"239","Southern America",NA,NA,"Esteril.T5-33-849.Com CAP de 32,0cm","Dicotyledon","Lamiales",NA,NA,NA,NA,"1996","05","07",NA,NA,NA,NA,NA
"883","2020-10-01 14:21:34-03","JBB","HEPH","12118","S","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Farias, R","Nóbrega, MGG","1996","08","19","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo a Fitologia","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,"493","Southern America",NA,NA,"Fruto na carpoteca n° 74","Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2020-10-01 14:21:34-03","JBB","HEPH","14236","S","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Nóbrega, MGG","Nóbrega, MGG","1998","06","26","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 5","-47.85","-15.866667","-47.85","-15.866667","1025","1025",NA,NA,"933","Southern America",NA,NA,"T5-35-898","Dicotyledon","Lamiales",NA,NA,NA,NA,"1998","06","26",NA,NA,NA,NA,NA
"885","2020-10-01 14:21:34-03","JBB","HEPH","14236","Amost","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Nóbrega, MGG","Nóbrega, MGG","1998","06","26","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 5","-47.85","-15.866667","-47.85","-15.866667","1025","1025",NA,NA,"933","Southern America",NA,NA,"T5-35-898","Dicotyledon","Lamiales",NA,NA,NA,NA,"1998","06","26",NA,NA,NA,NA,NA
"886","2017-11-22 16:59:31-02","JBB","HEPH","32871","S","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Silveira, AP","Pereira, TM","2017","05","23","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Jardim Evolutivo","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Avaliação comparativa da produção de nanopartícula de diferentes espécies do gênero Tabebuia. Nº autorização de pesquisa: 088/2017","Dicotyledon","Lamiales","70570","auto",NA,NA,"2017","09","05",NA,NA,NA,NA,NA
"887","2020-10-01 14:21:34-03","JBB","HEPH","32871","S","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Pereira, TM","Pereira, TM","2017","09","05","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Área de visitação próximo ao Centro de Visitantes","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Avaliação comparativa da produção de nanopartículas de diferentes espécies do gênero Tabebuia. Nº autorização de pesquisa: 008/2017","Dicotyledon","Lamiales","70570","auto",NA,NA,"2017","09","05",NA,NA,NA,NA,NA
"888","2020-10-01 14:21:34-03","JBB","HEPH","27042","Amost","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Passos, FB","Reis, GC; Viana, JLRS","2010","08","27","Brasil","Distrito Federal","Brasília","QI 23 - próximo o portão privativo do Jardim Botânico de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"279A,B","Southern America",NA,NA,NA,"Dicotyledon","Lamiales","70570","auto",NA,NA,"2010","12",NA,NA,NA,NA,NA,NA
"889","2020-10-01 14:21:34-03","JBB","HEPH","27042","S","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Passos, FB","Reis, GC; Viana, JLRS","2010","08","27","Brasil","Distrito Federal","Brasília","QI 23 - próximo o portão privativo do Jardim Botânico de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"279A,B","Southern America",NA,NA,NA,"Dicotyledon","Lamiales","70570","auto",NA,NA,"2010","12",NA,NA,NA,NA,NA,NA
"890","2020-10-01 14:21:34-03","JBB","HEPH","23242","S","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","Mattos","Martins, RC","Martins, RC; Oliveira, C","2006","09","18","Brasil","Goiás","Mambaí","Área da Reserva do assentamento Cyntia Peter","-46.1130981445312","-14.4877996444702",NA,NA,NA,NA,NA,NA,"701","Southern America",NA,NA,"Entre casca para tratar cancer. Esteril. Informante: Geraldo Ferreira de Souza","Dicotyledon","Lamiales","31977","auto",NA,NA,"2007","04",NA,NA,NA,NA,NA,NA
"891","2020-12-11 11:33:59-03","UFMG","BHCB","116040","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"Ceccantini, G; Abreu, DD; Cardim, RH; Freire, GQ","2006","06","25","Brasil","Minas Gerais","Matozinhos","Fazenda Castelo da Jagoara","-43.987556","-19.473278","-43.987556","-19.473278",NA,NA,"BHCB002483","BHCB002483","2855","Southern America",NA,NA,"Flores de corola rosa claro externamente, tumo amarelo canário internamente.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2020-12-11 11:33:59-03","UFMG","BHCB","130096","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"Felix, DF; Massensini Júnior, A","2007","06","19","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada próxima ao presépio do pipirpau. Área 7.","-43.915972","-19.891611","-43.915972","-19.891611","805","805","BHCB008240","BHCB008240","205","Southern America",NA,NA,"Arbórea de 8 a 9 metros. Flores de corola roxa com uma parte da corola branca (interna). Raquis com tricomas brancos.","Dicotyledon",NA,NA,NA,NA,NA,"2011","05","12",NA,NA,NA,NA,NA
"893","2020-12-11 11:33:59-03","UFMG","BHCB","45512","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"Tameirão Neto, E","1997","06",NA,"Brasil","Minas Gerais","Coronel Murta",NA,"-42.182201385498","-16.6189002990723",NA,NA,NA,NA,"BHCB008237",NA,"2520","Southern America",NA,NA,"floresta ciliar, arbóreo","Dicotyledon",NA,"25575","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA
"894","2020-12-11 11:33:59-03","UFMG","BHCB","199823","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"Tomaz, LAD; Carneio, JMB; Prado, MO; Siqueira, MANS","2019","07","08","Brasil","Minas Gerais","Mateus Leme","Bairro Concenza, Rua Maria Cristina de Faria nº275","-44.4277992248535","-19.986400604248",NA,NA,NA,NA,"BHCB199823",NA,"s.n.","Southern America",NA,NA,"Árvore de aprox. 30m, plantada por volta de 1989 (30 anos).; Jardim de residência.","Dicotyledon",NA,"17931","auto",NA,NA,"2019","09",NA,NA,NA,NA,NA,NA
"895","2020-12-11 11:33:59-03","UFMG","BHCB","68113","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"Costa, M E; Sampaio, D S","2000","06","26","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG, passeio ao lado do ICEX. Segunda árvore mais próxima à praça de serviços.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"BHCB008239",NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA
"896","2020-12-11 11:33:59-03","UFMG","BHCB","8184","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"José, SR","1986","06",NA,"Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. Reitoria.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"BHCB008231",NA,"3","Southern America",NA,NA,"Cultivado;arbóreo;flores roxas;; Ipê roxo, cultivado, arbóreo,","Dicotyledon",NA,"17082","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA
"897","2020-12-11 11:33:59-03","UFMG","BHCB","68112","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"Costa, M E; Sampaio, D S","2000","06","27","Brasil","Minas Gerais","Belo Horizonte","Campus - UFMG, Árvore localizada na quadra da reitoria, à esquerda da banca de revistas, próxima ao prédio.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"BHCB008238",NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA
"898","2020-12-11 11:33:59-03","UFMG","BHCB","7200","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"Ribeiro, SP","1996","04","15","Brasil","Minas Gerais","Baldim","Funilândia.","-43.956901550293","-19.2882995605469",NA,NA,NA,NA,"BHCB048428",NA,"s.n.","Southern America",NA,NA,"árvore;estéril; Cerrado","Dicotyledon",NA,"31129","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"899","2020-12-11 11:33:59-03","UFMG","BHCB","5032","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"Ribeiro, SP","1996","04","15","Brasil","Minas Gerais","Baldim","Funilândia.","-43.956901550293","-19.2882995605469",NA,NA,NA,NA,"BHCB048429",NA,"s.n.","Southern America",NA,NA,"árvore-2,5m;estéril; Cerrado","Dicotyledon",NA,"31129","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2020-12-11 11:33:59-03","UFMG","BHCB","2167","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) N.F.Mattos",NA,"Grandi, TSM; et al.","1980","07","13","Brasil","Minas Gerais","Baldim","Vila Amanda.","-43.956901550293","-19.2882995605469",NA,NA,NA,NA,"BHCB008236",NA,"306","Southern America",NA,NA,"mata;arbóreo;flores roxas;planta áfila na época de floração;; Ipê roxo, flores roxas, planta afilada na época de floração","Dicotyledon",NA,"31129","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA
"901","2020-12-11 11:34:04-03","UFMG","BHCB","10537","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","P.G.Lorentz. ex Griseb.",NA,"Klein; Bresolin, AR","1970","02","24","Brasil","São Paulo","Florianópolis","Costeira, Ribeirão",NA,NA,NA,NA,NA,NA,NA,NA,"8617","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2020-12-11 11:34:04-03","UFMG","BHCB","13746","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","P.G.Lorentz. ex Griseb.",NA,"Grandi, TSM; Ramos, NLC",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2020-12-11 11:34:04-03","UFMG","BHCB","12343","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","P.G.Lorentz. ex Griseb.",NA,"Andrade, P; Drumond, RFMA","1988","04","27","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"1167","Southern America",NA,NA,NA,"Dicotyledon",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2020-12-11 11:34:04-03","UFMG","BHCB","10536","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","P.G.Lorentz. ex Griseb.",NA,"Bresolin, AR; Schweitzer","1981","04","15","Brasil","Santa Catarina","Florianópolis","Sertão da Tindade, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"BHCB007175",NA,"300","Southern America",NA,NA,"Árvore de 10m de altura. Fruto maduro, marrom-escuro.; Em capoeirão, 50m de altura.","Dicotyledon",NA,"27000","auto",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA
"905","2020-12-11 11:34:04-03","UFMG","BHCB","26022","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2020-12-11 11:34:04-03","UFMG","BHCB","26022","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2020-12-11 11:34:04-03","UFMG","BHCB","10531","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Grotta, AS","1967","04","18","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2020-12-11 11:34:04-03","UFMG","BHCB","11769","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Vera; Marilene; Eliana","1986","06","26","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"673","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2020-12-11 11:34:04-03","UFMG","BHCB","12054","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Ataíde, M; Soares, J; Mansu, RJ; Miranda, CAB; Santana, ES","1984","08","30","Brasil","Minas Gerais","Mossoró",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-12-11 11:34:04-03","UFMG","BHCB","12055","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Lima, V; Rita Lima; Barreto, R","1983","11","12","Brasil","Minas Gerais","Santa Maria do Corumbá","Vertentes. Surubim.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2020-12-11 11:34:04-03","UFMG","BHCB","13749","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Grandi, TSM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-12-11 11:34:04-03","UFMG","BHCB","18823","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Grandi, TSM","1990","07","23","Brasil","Mato Grosso do Sul","Nhecolândia","Fazenda Nhumirim",NA,NA,NA,NA,NA,NA,NA,NA,"2789","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-12-11 11:34:04-03","UFMG","BHCB","26023","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2020-12-11 11:34:04-03","UFMG","BHCB","26023","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2020-12-11 11:34:04-03","UFMG","BHCB","2731","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,NA,"1986","06","26","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"cultivado;arbóreo;","Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-12-11 11:34:04-03","UFMG","BHCB","24137","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","João Pinheiro",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"102029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-12-11 11:34:04-03","UFMG","BHCB","24137","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","João Pinheiro",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"102029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-12-11 11:34:04-03","UFMG","BHCB","13737","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Reis, CC; Grandi, TSM","1987","07",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2020-12-11 11:34:04-03","UFMG","BHCB","13738","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Reis, CC; Grandi, TSM","1987","07",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2020-12-11 11:34:04-03","UFMG","BHCB","18820","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Grandi, TSM","1990","06","11","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-12-11 11:34:04-03","UFMG","BHCB","18820","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Grandi, TSM","1990","06","11","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2020-12-11 11:34:04-03","UFMG","BHCB","18821","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Bernardes, AT","1990","05","22","Brasil","Minas Gerais","Presidente Olegário",NA,"-46.418098449707","-18.4178009033203",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"77040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2020-12-11 11:34:04-03","UFMG","BHCB","18821","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Bernardes, AT","1990","05","22","Brasil","Minas Gerais","Presidente Olegário",NA,"-46.418098449707","-18.4178009033203",NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"Dicotyledon",NA,"77040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
