"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","individualCount"
"52","2021-03-30 12:52:17-03","EAO","IAN","54071","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, L","2018","10",NA,"Black, GA","1950","01","22","Brasil","Pará","Vigia","Campina de Caembe.","-48.1417007446289","-0.858332991600037",NA,NA,NA,NA,"Erecto; Espingas acastanhadas.","IAN054071",NA,"8745","Monocotiledônea",NA,"Southern America",NA,"33395","auto",NA,NA,NA,NA,NA,NA
"53","2019-12-12 15:31:41-03","UFABC","HUFABC","000841","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Rossi, L","2006","12",NA,"Romanus, P C","2006","11",NA,"Brasil","Bahia","Novo Horizonte","caatinga, entorno de área rural sem saneamento básico","-42.177778","-12.807778","-42.177778","-12.807778",NA,NA,"valor medicinal (dor: banho com a infusão de qualquer parte da planta)","HUFABC000841","HUFABC000841","132","Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-24 18:14:23-03","UFBA","ALCB","005746","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poiret.","Luceño, M; Alves, M","1996","02",NA,"Lordêlo, RP","1957","07",NA,"Brasil","Bahia","Valença","Litoral Sul, Estação E. do DendÆ","-39.066667","-13.366667","-39.066667","-13.366667",NA,NA,NA,"ALCB012191","ALCB012191","57-616","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:28:05-03","UFBA","ALCB","88486","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poiret.","Guedes, ML","2009","06",NA,"Guedes, ML; Gomes, FS; et al.","2009","05","24","Brasil","Bahia","Maraú","Litoral Sul, Fazenda Taipus de Fora","-38.930556","-13.943056","-38.930556","-13.943056","17","17","de ca 30 cm de compr. Folhas lanceoladas. Inflorescência com espiguetas esverdeadas.","ALCB012190","ALCB012190","15128","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286291","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Wingfield RC","1978","08","15","Venezuela",NA,NA,"Estado Falcon. Sierra San Luis, 4km WSW de Curimagua.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286291 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286291","NL-U1286291",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286805","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Mennega AMW; Koek-Noorman J","1974","11","14","Surinam",NA,NA,"Flora Surinamensis. clay savanna Berseba near Republiek.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286805","NL-U1286805",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286806","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Lindeman JC","1953","07","15","Surinam",NA,NA,"Flora Surinamensis. depression in yearly burned clay savanna near Kopie. Cassipora Creek, distr. Commewijne.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286806","NL-U1286806",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286807","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Lindeman JC","1953","07","15","Surinam",NA,NA,"Flora Surinamensis. seasonally wet zone with kawfoetoe in depression in clay savanna near Kopie, Kasiwinika Cr., distr. Commewijne.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286807","NL-U1286807",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286808","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"McDowell T; Gopaul D","1990","05","22","Guyana",NA,NA,"Plants of the Guianas. GUYANA. Cuyuni-Mazaruni Region: Utshe camp on savanna.","-61.133333","5.75","-61.133333","5.75",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286808","NL-U1286808",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286810","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Pulle AA","1920","09","02","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286810 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286810","NL-U1286810",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286811","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Florschütz J; Florschütz PA","1951","04","07","Surinam",NA,NA,"Flora Surinamensis. Warra-savanne aan de westoever van de Marataka, zandige klei.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286811","NL-U1286811",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286812","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Donselaar J van","1958","12","11","Surinam",NA,NA,"Flora Surinamensis, Coesewijne-savanna. opn.206.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286812","NL-U1286812",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286813","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Kramer KU; Hekking WHAM","1961","02","22","Surinam",NA,NA,"Flora Surinamensis. Kayser-airstrip aan de Zuid-Rivier.","-56.5","3.2","-56.5","3.2",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286813","NL-U1286813",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286814","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Heyligers PC","1956","07","01","Surinam",NA,NA,"Flora Surinamensis. Berg en Dal (Suriname riv.). Kleisavanne op de linkeroever, vlak deel.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286814","NL-U1286814",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286815","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Raynal-Roques AM","1979","08","29","French Guiana","Cayenne",NA,NA,"-52.956792","5.376764","-52.956792","5.376764",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286815 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286815","NL-U1286815",NA,NA,"Poales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0096253",NA,NA,NA,NA
"67","2020-11-04 11:05:57-03","ESALQ","ESA","9362","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir","Muniz, C.F.S.",NA,NA,NA,"Souza, V.C. et al.","1993","05","19","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA009362","ESA009362","3617.0","Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:05:57-03","ESALQ","ESA","9706","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir","Muniz, C.F.S.",NA,NA,NA,"Souza, V.C. et al.","1993","05","19","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA009706","ESA009706","3516.0","Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:05:57-03","ESALQ","ESA","27795","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir","Muniz, C.F.S.",NA,NA,NA,"Souza, V.C. et al.","1996","01","27","Brasil","São Paulo","Angatuba",NA,"-48.4099998474121","-23.4899997711182",NA,NA,NA,NA,NA,"ESA027795","ESA027795",NA,"Magnoliophyta",NA,NA,NA,"29114","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:05:57-03","ESALQ","ESA","118349","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans",NA,"Macedo, C.C.L.",NA,NA,NA,"Macedo, C.C.L.","2009","11","01","Brasil","São Paulo","Mairiporã",NA,"-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"ESA118349","ESA118349","127.0","Magnoliophyta",NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:05:57-03","ESALQ","ESA","87001","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poiret","Gonto, R.",NA,NA,NA,"Fernández, A.","2003","06","01","Venezuela","Monagas","Aguasay",NA,NA,NA,NA,NA,NA,NA,NA,"ESA087001","ESA087001","19553.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:05:57-03","ESALQ","ESA","55265","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir","Shepherd, G.",NA,NA,NA,"Loeuille, B.","2007","04","05","Brasil","Santa Catarina","Limite entre Painel e Urupema","Fazenda Farofa, trilha do Rio Caveiras. Vegetação secundária de Floresta Ombrófila Mista Paludosa drenada.",NA,NA,NA,NA,"1360","1360","Erva até 1 m.","ESA055265","ESA055265","173.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:05:57-03","ESALQ","ESA","128704","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans",NA,NA,NA,NA,NA,"Delfini, C.","2013","04","03","Brasil","São Paulo","Tapiraí","UHE Barra, trilha da Pedreira - Barra. Floresta Ombrófila Densa com trechos degradados (próximos a estradas antigas) e áreas conservadas (áreas mais íngremes).","-47.37022","-24.03098","-47.37022","-24.03098","471","471","Erva, ca. 20cm alt., espiguetas marrom, anteras amarelas, estigmas brancos.","ESA128704","ESA128704","1011.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:05:57-03","ESALQ","ESA","66266","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir","Alves, M.",NA,NA,NA,"Hatschbach, G.","1975","02","15","Brasil","Mato Grosso","Alto Araguaia",NA,"-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,NA,"ESA066266","ESA066266","36190.0","Magnoliophyta",NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:05:57-03","ESALQ","ESA","118550","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans",NA,"Rodrigues, M.E.F.",NA,NA,NA,"Rodrigues, M.E.F.","2008","04","01","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA118550","ESA118550","525.0","Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"76","2015-07-02 14:55:24-03","JBP","HPL","13855","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2011","03","16","R. Affonso","2011","03","16","Brasil","SC","Itajaí",NA,"-48.6619","-26.9078","4849' 03 W","2700' 23 S","14","14",NA,NA,NA,"192",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"77","2015-07-02 14:55:23-03","JBP","HPL","13847","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2011","01","06","R. Affonso","2011","01","06","Brasil","SC","Alfredo Wagner","Estrada para Rio do Sul, estrada para parque de exposições, indo para Soldadinho. Banhado em depressão do terreno.","-49.3336","-27.7003","4919' 53 W","2740' 43 S","693","693",NA,NA,NA,"151",NA,NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA
"78","2015-07-02 14:42:26-03","JBP","HPL","13853","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir","R. Affonso","2011","01","10","R. Affonso","2010","04","19","Brasil","SC","Florianópolis","Loc: LAGOA DO PERI. Ilha de Santa Catarina","-48.5492","-27.5967","4830' 35 W","2743' 32 S",NA,NA,NA,NA,NA,"53",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"79","2015-07-02 14:42:27-03","JBP","HPL","13856","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2011","01","10","R. Affonso","2010","04","16","Brasil","SC","Florianópolis","Loc: UCAD. Ilha de Santa Catarina Trilha Jacatirão., Florianópolis, Santa Catarina, Brasil","-48.5492","-27.5967","4830' 38 W","2731' 33 S",NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"80","2015-07-02 14:55:23-03","JBP","HPL","13806","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2011","03","17","R. Affonso","2011","03","17","Brasil","SC","Joinville","Serra Dona Francisca","-49.053611","-26.216944","49° 03' 13 W","26° 13' 01 S","741","741",NA,NA,NA,"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:55:23-03","JBP","HPL","13808","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2011","03","17","R. Affonso","2011","03","17","Brasil","SC","São Francisco do Sul","Terreno montanhoso ao fim da rua com novas construções de casas.","-48.640278","-26.259167","48° 38' 25 W","26° 15' 33 S","10","10",NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:55:23-03","JBP","HPL","13809","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2010","12","07","R. Affonso","2010","12","07","Brasil","SC","Laguna","Pontal da Barra, caminho para Gravatá.","-48.767778","-28.501667","48° 46' 04 W","28° 30' 06 S","2","2",NA,NA,NA,"134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-07-02 14:55:23-03","JBP","HPL","13810","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2011","03","18","R. Affonso","2011","03","18","Brasil","SC","São Bento do Sul","Terreno vazio na Rua Antônio Kaesemodel, ao lado do número 641, ao lado da Oficina Multimarcas Bentauto e da Placa Neje Soluções de Segurança.","-49.395","-26.236111","49° 23' 42 W","26° 14' 10 S","8","8",NA,NA,NA,"206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-07-02 14:55:23-03","JBP","HPL","13814","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2010","11","29","R. Affonso","2010","11","29","Brasil","SC","Palhoça","Parque Estadual da Serra do Tabuleiro. Solo arenoso.","-48.627778","-27.844722","48° 37' 40 W","27° 50' 41 S","5","5",NA,NA,NA,"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2015-07-02 14:55:23-03","JBP","HPL","13815","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2010","12","06","R. Affonso","2010","12","06","Brasil","SC","Palhoça","Maciambú, terreno em frente à casa de recuperção PAZ E BEM, córrego ao lado, ensolarado.","-48.641389","-27.805","48° 38' 29 W","27° 48' 18 S","36","36",NA,NA,NA,"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-07-02 14:55:23-03","JBP","HPL","13820","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2010","12","06","R. Affonso","2010","12","06","Brasil","SC","Paulo Lopes","Pasto Alagado de propriedade, beira de estrada de terra.","-48.708056","-27.966111","48° 42' 29 W","27° 57' 58 S","13","13",NA,NA,NA,"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2015-07-02 14:55:23-03","JBP","HPL","13821","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2011","03","16","R. Affonso","2011","03","16","Brasil","SC","Itajaí","Paciência, borda de mata.","-48.766111","-27.001944","48° 45' 58 W","27° 00' 07 S","19","19",NA,NA,NA,"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-07-02 14:55:24-03","JBP","HPL","13857","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2010","12","06","R. Affonso","2010","12","06","Brasil","SC","Garopaba","Loc: estrada principal de acesso, Garopaba, Santa Catarina, Brasil","-48.6133","-28.0233","4840' 50 W","2807' 53 S","2","2",NA,NA,NA,"131",NA,NA,NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA
"89","2015-07-02 14:55:24-03","JBP","HPL","13854","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","R. Affonso","2011","03","16","R. Affonso","2011","03","16","BRASIL","SC","Itajaí","Loc: Estrada para Cunhas.","-48.6619","-26.9078","4846' 41 W","2657' 54 S","8","8",NA,NA,NA,"189",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"90","2019-12-19 08:15:17-03","FPS","FPS","3761","MachineObservation","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Weber, P.","2018","11","29","Schwirkowski, P.","2018","11","25","Brasil","Santa Catarina","Campo Alegre","Cascata Paraíso","-49.25824","-26.200542","-49.25824","-26.200542",NA,NA,"<ll>dwc_commonname:</ll> Navalha-de-mico","FPS03761,FURB63619","FPS03761_v01 FPS03761_v02 FPS03761_v03 FPS03761_v04 FPS03761_v05 FURB63619","3188",NA,NA,NA,NA,NA,NA,NA,"FURB 63619","voucher",NA,NA,NA
"91","2019-12-19 08:15:17-03","FPS","FPS","816","MachineObservation","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Funez, L.A.","2016","09","22","Schwirkowski, P.","2015","03","07","Brasil","Santa Catarina","São Bento do Sul","Minas de caulim","-49.216588","-26.29284","-49.216588","-26.29284",NA,NA,"<ll>dwc_commonname:</ll> Navalha-de-mico","FPS00816,FURB48451","FPS00816_v01 FPS00816_v02 FPS00816_v03 FPS00816_v04 FURB48451","1077",NA,NA,NA,NA,NA,NA,NA,"FURB 48451","voucher",NA,NA,NA
"92","2014-09-25 12:12:35-03","FEMACT","MIRR","5190","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Mendes, A.P.","1996","08","16","Brasil","Roraima","Alto Alegre","Ilha de Maracá, Trilha de acesso ao campo santa rosa","-61.433333","3.366667","-61.433333","3.366667",NA,NA,NA,NA,NA,"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2014-09-25 12:12:35-03","FEMACT","MIRR","4105","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Silva, E.S.S. da","1986","08","04","Brasil","Roraima","Boa Vista","Estrada para Serra Grande","-60.333333","2.666667","-60.333333","2.666667",NA,NA,"Inflorescências castanhas, estames amarelos. Solo arenoso.",NA,NA,"658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2014-08-04 11:35:54-03","FEMACT","MIRR","4739","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Dione",NA,NA,NA,"Brasil","Roraima","Boa Vista","Campo Experimental Água Boa, Campo aberto.","-60.6733","2.81972",NA,NA,NA,NA,NA,NA,NA,"118",NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA
"95","2019-02-15 11:38:53-02","IPA","IPA","16175","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Araújo, A.C.","2007","03",NA,"Andrade-Lima","1967","04","16","Brasil","Paraíba",NA,"km 78 da estrada Recife-João Pessoa.",NA,NA,NA,NA,NA,NA,"Baixio arenoso úmido, no vale.","IPA0016175",NA,"67-4986","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-02-15 11:38:53-02","IPA","IPA","55502","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Araújo, A.C.","2007","03",NA,"Coelho, P.","1993","12",NA,"Brasil","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,NA,"Erva, pequena.","IPA0055502",NA,"s.n.","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-27 13:25:38-03","IAP","PACA-AGP","32454","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","A.C. Araújo","2007",NA,NA,"Rambo, B.","1946","02","28","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: In paludosis turfosis. Fenofase: flor","PACA032454",NA,NA,"Magnoliophyta","Cyperales",NA,NA,"55856","auto","Liliatae",NA,NA,NA,NA,NA
"98","2019-08-27 13:25:38-03","IAP","PACA-AGP","53851","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","A.C. Araújo","2007",NA,NA,"Rambo, B.","1953","02","03","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: In humidis graminosis. Fenofase: flor e fruto","PACA053851",NA,NA,"Magnoliophyta","Cyperales",NA,NA,"55856","auto","Liliatae",NA,NA,NA,NA,NA
