"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","phylum","order","continentOcean","preparationType","occurrenceRemarks","imagecode","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"151","2020-12-11 11:32:25-03","UFMG","BHCB","197577","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Ferreira, VL; Araujo, FF; Marques, GM; Moreira, VA","390","2019","03","28","Brasil","Minas Gerais","Itabira","Serra dos Alves, Ipoema. Trilha Morro do redondo. Borda da estrada","-43.486389","-19.556944","-43.486389","-19.556944","1156","1156","BHCB197577","Dicotyledon",NA,"Southern America",NA,"Campo Rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:32:25-03","UFMG","BHCB","97297","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Linsingen; Ulhmann","124","2000","01","29","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado., Beira do rio Jaguariaíva.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"Terreno aluvial arenoso na beira de rio. Erva de aproximadamente 0,6m. Capítulos brancos. Ex. HUTP.",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:32:25-03","UFMG","BHCB","55764","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Magalhães, GM","1195","1942","01","29","Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"Entre pedras dentro de ribeirão. Muito frequente. Arbusto 0,5m. Flor alva.",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:18:00-03","UFPR","UPCB","77307","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden,G.","2010","Souza, V.C. | Romão, G.O. | Rodrigues, C.D. | Dantas, A.P.T.","32032","2006","02","15","Brasil","Paraná","Palmeira","Rodovia do Café (BR 376), km 552, 55km de Ponta Grossa. Próximo ao Rio dos Papagaios. Campo Geral.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, ca. 1,2m alt.; capítulos creme..",NA,"35166","auto","11",NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:18:00-03","UFPR","UPCB","81613","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G.","2010","Heiden, G.","1424","2010","12","15","Brasil","Paraná","Porto Amazonas","Recanto dos Papagaios. Rio Papagaios. Campo de altitude subtropical (campos gerais do Paraná), vegetação ripária e vegetação reófila nos afloramentos rochosos ao longo dos rios. Elev. 945m","-49.769","-25.469","-49.769","-25.469",NA,NA,NA,NA,NA,NA,NA,"Subarbusto ca. 1m alt., nas margens e dentro do rio. Caule vináceo. Folhas verdes, nervuras amarelas. Pedúnculos vináceos. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada..",NA,NA,NA,"07","15",NA,NA,NA,NA,NA
"156","2021-02-11 17:18:00-03","UFPR","UPCB","27679","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Cervi, A.C.","1992","Cervi, A.C.","3981","1992","12","23","Brasil","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores creme, beira do rio..",NA,"56988","auto","12",NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:18:00-03","UFPR","UPCB","2633","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Barroso, G.M.","1960","Braga, R.","197","1960","03","04","Brasil","Paraná","Lapa","Lajeado Grande, km 80, estrada Curitiba-São Mateus","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobrepedras, local úmido..",NA,"49965","auto","07","08",NA,NA,NA,NA,NA
"158","2021-02-11 17:18:00-03","UFPR","UPCB","86269","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Barroso, G.M.","1960","Braga, R.","197","1960","03","04","Brasil","Paraná","Lapa","Lajeado Grande, km 80, estrada Curitiba-São Mateus","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobrepedras, local úmido..",NA,"49965","auto","07","08",NA,NA,NA,NA,NA
"159","2021-02-11 17:18:00-03","UFPR","UPCB","16402","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Guimarães, O.A.","1989","Cervi, A.C.","2209","1983","10","28","Brasil","Paraná","Curitiba","Rio dos Papagaios","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto, capítulos alvos..",NA,"25180","auto","11",NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:18:00-03","UFPR","UPCB","1602","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Luis, T.",NA,"Hatschbach, G.","5062",NA,NA,NA,"Brasil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto, 1m, capítulos creme. Próximo ao rio, zona de campo. Alt.: 500m s.n.m..",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:18:00-03","UFPR","UPCB","28510","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Luis, T.",NA,"Hatschbach, G.","5062",NA,NA,NA,"Brasil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto, 1m, capítulos creme. Próximo ao rio, zona de campo. Alt.: 500m s.n.m..",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:18:00-03","UFPR","UPCB","17274","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1989","Cervi, A.C.","3009","1989","11","09","Brasil","Paraná","Ponta Grossa","Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto 50cm, capítulos creme. Zona de campo margens do rio..",NA,"46557","auto","11",NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:18:00-03","UFPR","UPCB","36188","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Guimarães, O.A.","2001","Hatschbach, G.","68791","1998","11","17","Brasil","Paraná","Palmeira","Rod. BR 277, Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto 1m, capítulo creme pálido. Campo, margens do rio..",NA,"35166","auto","12",NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:18:00-03","UFPR","UPCB","86107","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Braga, R.",NA,"Hatschbach, G.","5062",NA,NA,NA,"Brasil","Paraná","Lapa","Sítio Santa Bernadete","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto 1m, campo..",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:18:00-03","UFPR","UPCB","2617","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Braga, R.",NA,"Hatschbach, G.","5062",NA,NA,NA,"Brasil","Paraná","Lapa","Sítio Santa Bernadete","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto 1m, campo..",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"166","2009-08-23 08:48:00-03","MO","MOBOT","2454716","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 8490","1956","12","9","Brazil","Santa Catarina",NA,"Campo Alegre. base do Morro Iquererim",NA,NA,NA,NA,"900.00000000","1000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","3283897","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G. H. Barroso",NA,"Gert G. Hatschbach","Hatschbach 32687","1973","10","13","Brazil","Paraná",NA,"Sta. Felicidade (mun Curitiba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2014-02-07 19:52:00-02","MO","MOBOT","3285102","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Harold Robinson em III.",NA,"Ronaldo Wasum|A. Jasper","Wasum 8192","1992",NA,NA,"Brazil","Rio Grande do Sul",NA,"Teutonia-Lagoa da Harmonia sobre barrancos-beira da estrada",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2009-08-21 21:06:00-03","MO","MOBOT","3285342","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Haold Robinson em XI.",NA,"Ronaldo Wasum|et al.","Wasum 10774","1995",NA,NA,"Brazil","Rio Grande do Sul",NA,"Cambara do Sul-Fortaleza junto ao caminho.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2014-02-07 19:52:00-02","MO","MOBOT","3285575","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Harlod Robinson en III.",NA,"Ronaldo Wasum|A. Jasper","Wasum 8193","1992",NA,NA,"Brazil","Rio Grande do Sul",NA,"Teutonia Lagoa da Harmonia sobre barrancos -beira da estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2012-04-24 11:03:00-03","MO","MOBOT","3293592","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","P. Dusen",NA,"Per Dusén","Dusén 16462","1914","1","22","Brazil","Paraná",NA,"Morungara al rivulum campastrem.",NA,NA,NA,NA,"760.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3293705","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"R. Kummrow","Kummrow 963","1975",NA,NA,"Brazil","Paraná",NA,"Rod. do Cafe, rio Tibari (mun. Ponta Grossa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3294782","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Gert G. Hatschbach","Hatschbach 1988","1988",NA,NA,"Brazil","Paraná",NA,"Rio das Cinzas, barra do Perdizes (mun. Arapoti).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2012-02-03 11:16:00-02","MO","MOBOT","579836","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G. Heiden (USP)",NA,"Teodoro Rojas","Rojas 3635","1921","4",NA,"Paraguay","Amambay",NA,"Cerro Torin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","3289919","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.M.Barroso",NA,"Lyman B. Smith","Smith 14686","1965","1","17","Brazil","Paraná",NA,"Mun. Jacquariava: campo, stream bank, and gallery forest, raod to Arapoti near boundary.","-49.33333","-24.13333",NA,NA,"850.00000000","1000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-06-15 15:28:43-03","UNESP-RC","HRCB","23643","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hoehne, W.",NA,"Hoehne, W.","s/n","1948","12","23","Brasil","São Paulo","São Paulo","Av. Indianópolis","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma masculina.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-06-15 15:28:43-03","UNESP-RC","HRCB","23637","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hoehne, W.",NA,"Hoehne, W.","s/n","1949","02","03","Brasil","São Paulo","São Paulo","Pacaembú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma masculina.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-06-15 15:28:43-03","UNESP-RC","HRCB","23638","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hoehne, W.",NA,"Hoehne, W.","s/n","1949","02","03","Brasil","São Paulo","São Paulo","Pacaembú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma masculina.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-06-15 15:28:43-03","UNESP-RC","HRCB","23641","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hoehne, W.",NA,"Hoehne, W.","s/n","1949","02","03","Brasil","São Paulo","São Paulo","Pacaembú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma feminina.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-06-15 15:28:43-03","UNESP-RC","HRCB","23655","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hoehne, W.",NA,"Hoehne, W.","s/n","1949","02","10","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma masculina.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-06-15 15:28:43-03","UNESP-RC","HRCB","23630","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Irmão Teodoro",NA,"Hoehne, W.","s/n","1949","05","20","Brasil","São Paulo","São Paulo","Próximo a Interlagos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma masculina.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-06-15 15:28:43-03","UNESP-RC","HRCB","23635","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hoehne, W.",NA,"Hoehne, W.","s/n","1949","01","17","Brasil","São Paulo","São Paulo","Via Anhanguera, Km 22","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma masculina.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-06-15 15:28:43-03","UNESP-RC","HRCB","23642","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hoehne, W.",NA,"Hoehne, W.","s/n","1949","01","17","Brasil","São Paulo","São Paulo","Via Anhanguera, Km 22","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forma feminina.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-06-15 15:28:43-03","UNESP-RC","HRCB","23640","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Irmão Teodoro",NA,"Hoehne, W.","s/n","1949","05","09","Brasil","São Paulo","São Paulo","Via Anhanguera, Km 30","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"185","2019-05-23 11:07:45-03","UFLA","ESAL","4164","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Ribeiro, WS","2016","Leitão Filho, HF; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Cachoeira da Fumaça","-44.642778","-21.488056","-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,"arbusto; 1.0; creme;",NA,NA,NA,"08",NA,NA,NA,NA,NA,NA
"186","2019-05-23 11:07:45-03","UFLA","ESAL","26667","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Ribeiro, WS","2016","Domingos, DQ","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Descendo a margem do córrego","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbusto; 80cm; ;",NA,"21143","auto","08",NA,NA,NA,NA,NA,NA
"187","2019-05-23 11:07:45-03","UFLA","ESAL","25232","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Ribeiro, WS","2016","Lacerda L.; Siviero F.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Mindurí","Chapada do Abanador","-44.6039009094238","-21.6819000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"erva; ; amarela;",NA,"15713","auto","08",NA,NA,NA,NA,NA,NA
"188","2021-01-26 14:12:14-03","CPACT","ECT","4300","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.Heiden","2014","G.Heiden; C.T.Oliveira | C.M.Siniscalchi",NA,"2014","03","27","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Nascente do Rio São Francisco. Campo rupestre, afloramentos rochosos de uartzito, vegetação herbáceo-arbustiva às margens do córrego (nas margens e dentro do rio).","-46.461389","-20.224444","46º27'41''W","20º13'28''S","1444","1444","ECT0004300","Embryophyta",NA,NA,NA,NA,"ECT0004300",NA,NA,"03","27",NA,NA,NA,NA,NA
"189","2021-01-26 14:12:14-03","CPACT","ECT","461","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.Heiden","2010","G.Heiden; J.R.V.Iganci | J.M.daSilva | J.M.Vaz","1424","2010","12","15","Brasil","Paraná","Porto Amazonas","Recanto dos Papagaios. Rio Papagaios. Campo de altitude subtropical (campos gerais do Paraná), vegetação ripária e vegetação reófila nos afloramentos rochosos ao longo dos rios.","-49.769444","-25.468611","49º46'10''W","25º28'7''S","945","945","ECT0000461","Embryophyta",NA,NA,NA,NA,"ECT0000461",NA,NA,"12","15",NA,NA,NA,NA,NA
"190","2021-01-26 14:12:14-03","CPACT","ECT","463","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.Heiden","2011","G.Heiden; J.M.Silva | J.M.Vaz","1570","2011","02","07","Brasil","Paraná","Porto Amazonas","Recanto dos Papagaios. Estrada secundária paralela à BR 277. Campo de altitude subtropical (campos gerais do Paraná), vegetação ripária e vegetação reófila nos afloramentos rochosos ao longo dos rios.","-49.7775","-25.471389","49º46'39''W","25º28'17''S","955","955","ECT0000463","Embryophyta",NA,NA,NA,NA,"ECT0000463",NA,NA,"02","07",NA,NA,NA,NA,NA
"191","2021-01-26 14:12:14-03","CPACT","ECT","5395","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","O.P.Rosa","2015","O.P.Rosa; R.G.Chacon| A.C.A.Soares| M.S.Oliveira","1501","2015","05","14","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Tapázios. Estrada à direita da entrada, próximo ao Rio Topázios. Borda do Rio. Altitude obtida a partir das coordenadas geográficas.","-47.686389","-16.731111","47º41'11''W","16º43'52''S","1047","1047","ECT0005395","Embryophyta",NA,NA,NA,NA,"ECT0005395",NA,NA,"05","01",NA,NA,NA,NA,NA
"192","2021-01-26 14:12:14-03","CPACT","ECT","462","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.Heiden","2011","G.Heiden; J.M.Silva | J.M.Vaz","1598","2011","02","09","Brasil","Paraná","Palmeira","Fazenda Santa Rita. Estrada para a Vila do Cercado. Campo de altitude subtropical (campos gerais do Paraná), afloramentos de arenito.","-49.801111","-25.322222","49º48'4''W","25º19'20''S","1077","1077","ECT0000462","Embryophyta",NA,NA,NA,NA,"ECT0000462",NA,NA,"02","09",NA,NA,NA,NA,NA
"193","2021-01-26 14:12:14-03","CPACT","ECT","5798","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","G.Heiden","2014","G.Heiden; C.T.Oliveira | C.M.Siniscalchi",NA,"2014","03","27","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Nascente do Rio São Francisco. Campo rupestre, afloramentos rochosos de quartzito, vegetação herbáceo-arbutivo às margens do córrego (nas margens e dentro do rio).","-46.461389","-20.224444","46º27'41''W","20º13'28''S","1444","1444","ECT0005798","Embryophyta",NA,NA,NA,NA,"ECT0005798",NA,NA,"03","27",NA,NA,NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","1423839","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"F. C. Hoehne","2858","1919","1","18","Brazil",NA,NA,"Pocas de Caldas",NA,NA,NA,NA,NA,NA,"US01725549",NA,"Asterales","South America - Neotropics",NA,NA,"US01725549_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","1473664","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"P. K. Dusén","15581","1914","10","9","Brazil","Paraná",NA,"Paraná: Serrinha, ad rivulum",NA,NA,NA,NA,NA,NA,"US01725553",NA,"Asterales","South America",NA,NA,"US01725553_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","3649176","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"G. Heiden, J. R. V. Iganci, J. M. Silva & J. Vaz","1424","2010","12","15","Brazil","Paraná",NA,"Brasil. Paraná. Porto Amazonas: Recanto dos Papagaios. Rio Papagaios. Campo de altitude subtropical (campos gerais do Paraná)","-49.7694","-25.4686",NA,NA,"945",NA,"US01725546",NA,"Asterales","South America",NA,NA,"US01725546_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","1617323","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"F. C. Hoehne","2858b","1919","1","18","Brazil",NA,NA,"Pocos de Caldas, Minas",NA,NA,NA,NA,NA,NA,"US01725547",NA,"Asterales","South America - Neotropics",NA,NA,"US01725547_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2568854","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","13011","1966","2","19","Brazil","Distrito Federal",NA,"Planalto do Brasil. Distrito Federal. Creek margin near waterfall, ca. 25 km S.W. of Brasília, D.F.",NA,NA,NA,NA,"950",NA,"US01725559",NA,"Asterales","South America - Neotropics",NA,NA,"US01725559_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","3396202","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"M. Magalhães","1195","1942","1","29","Brazil",NA,NA,"Jardim Botânico de Belo Horizonte. Serra do Itatiaia. Municipio Ouro Preto",NA,NA,NA,NA,NA,NA,"US01725555",NA,"Asterales","South America - Neotropics",NA,NA,"US01725555_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","2269198","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"L. Smith & R. M. Klein","8490","1956","12","9","Brazil","Santa Catarina",NA,"Rancho Paulo Walter by RN. Mun. Campo Alegre: ruderal by Rio Negro at base of Morro Iquererim",NA,NA,NA,NA,"900","1000","US01725556",NA,"Asterales","South America",NA,NA,"US01725556_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","2557882","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"-- Reitz & Klein, --","17932","1965","12","18","Brazil","Paraná",NA,"Rio das Mortes, Jaguariaiva, Paraná",NA,NA,NA,NA,"850",NA,"US01725561",NA,"Asterales","South America",NA,NA,"US01725561_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","2515372","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"ex herb. de A. Glaziou","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"US01725554",NA,"Asterales","South America",NA,NA,"US01725554_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","2573853","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"L. Smith, R. M. Klein & G. Hatschbach","14686","1965","1","17","Brazil","Paraná",NA,"Mun. Jaquariaiva: Campo, stream bank, and gallery forest, road to Arapoti near boundary","-49.33","-24.13",NA,NA,"850","1000","US01725558",NA,"Asterales","South America",NA,NA,"US01725558_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2515665","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricaefolia","Baccharis myricaefolia","DC.",NA,NA,"ex herb. de A. Glaziou","15004*","1884","3",NA,"Brazil",NA,NA,"Brésil. (Minas) Ouro Preto, à Queluz",NA,NA,NA,NA,NA,NA,"US01725551",NA,"Asterales","South America",NA,NA,"US01725551_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
