"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","class","relatedCatalogItem","sex","typeStatus","fieldNumber"
"147","2020-10-14 10:00:17-03","FURB","FURB","29037","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","06","01","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","01","Brasil","Santa Catarina","São Martinho","-48.87","-28.08","-48.8700000","-28.0800000","558","558","Epífita IFFSC e173b (Acima de 4m). Forófito 10. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto verde;","FURB20154","FURB20154","Chicão - Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","2554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-10-14 10:00:17-03","FURB","FURB","29106","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","09","28","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","19","Brasil","Santa Catarina","Treviso","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","Epífita IFFSC e74b (Acima de 4m). Forófito 5. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB20190","FURB20190","Brasília.","2501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-14 10:00:17-03","FURB","FURB","29115","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","05","17","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","17","Brasil","Santa Catarina","Siderópolis","-49.59","-28.62","-49.5900000","-28.6200000","479","479","Epífita IFFSC e47b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; Fruto verde;","FURB20191","FURB20191","Serrinha.","2435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:00:17-03","FURB","FURB","29331","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","06","22","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","22","Brasil","Santa Catarina","Florianópolis","-48.4925","-27.7752778","-48.4925000","-27.7752778","46","46","Epífita IFFSC e8006b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira de rio Habito: epífita;","FURB20275","FURB20275","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","2773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:00:17-03","FURB","FURB","29417","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","28","Brasil","Santa Catarina","Orleans","-49.41","-28.17","-49.4100000","-28.1700000","445","445","Epífita IFFSC e142c (Acima de 4m) - sobre forófito 7 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea;","FURB20281","FURB20281","Rio Minador.","2878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:00:17-03","FURB","FURB","29511","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","30","Brasil","Santa Catarina","Porto Belo","-48.6019444","-27.1494444","-48.6019444","-27.1494444","6","6","Epífita IFFSC e8002c (Acima de 4m) - sobre forófito 9 Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde;","FURB20282","FURB20282","Margem da BR 101.","2954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:00:17-03","FURB","FURB","30337","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","10","13","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","24","Brasil","Santa Catarina","Praia Grande","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Epífita IFFSC e01b (Acima de 4m) - sobre forófito 7 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto marrom;","FURB20155","FURB20155","Trilha do Rio do Boi.","2829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:00:17-03","FURB","FURB","31731","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","10","12","Schmitt, J.L.; Caglioni, E.","2010","10","12","Brasil","Santa Catarina","Imaruí","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Epífita IFFSC e148b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto seco;","FURB20167","FURB20167","Forquilinha.","3085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:00:17-03","FURB","FURB","32266","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2009","12","09","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","12","09","Brasil","Santa Catarina","Orleans","-49.41","-28.17","-49.4100000","-28.1700000","445","445","Florística IFFSC e142a (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor botão","FURB20264","FURB20264","Rio Minador.","958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:00:17-03","FURB","FURB","36002","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2011","05","01","Cadorin, T.J.; Oliveira, C.P.L.","2011","05","01","Brasil","Santa Catarina","Jaraguá do Sul","-49.1452777","-26.3183334","-49.1452777","-26.3183334","324","324",NA,"FURB20166","FURB20166",NA,"3253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:00:17-03","FURB","FURB","36895","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Kessous, I. M.","2018","04","27","Caetano, J.O.","2011","12","08","Brasil","Santa Catarina","Benedito Novo","-49.4113889","-26.7816667","-49.4113889","-26.7816667","312","312",NA,"FURB20724","FURB20724","Remanescente de Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:00:17-03","FURB","FURB","40275","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Funez, L.A.","2013","01","24","Funez, L.A.","2013","01","24","Brasil","Santa Catarina","Blumenau","-49.0725","-26.9205556","-49.0725000","-26.9205556","87","87",NA,"FURB20279","FURB20279","Proximidades do Parque Natural Municipal São Francisco de Assis.","1627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:00:17-03","FURB","FURB","43350","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Funez, L.A.","2014","01","23","Gasper, A.L. de; Bittencourt, F.","2013","12","13","Brasil","Santa Catarina","Timbó","-49.2119444","-26.7627778","-49.2119444","-26.7627778","537","537","Projeto REFLORA FAPESC 14843/2011-1. Habitat: borda da trilha Habito: epífita; flor brácteas vermelhas","FURB20278","FURB20278","Morro Azul, trilha da araucaria.","3211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:00:17-03","FURB","FURB","50932","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Caglioni, E","2015","12","22","Caglioni, E.; et al.","2015","12","22","Brasil","Santa Catarina","Ilhota","-48.9338889","-26.8033333","-48.9338889","-26.8033333","540","540",NA,"FURB50932","FURB50932","Parque Botânico Morro do Baú.","575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 10:00:17-03","FURB","FURB","60053","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Gebien, W.","2018","07","25","Gebien, W.","2018","01","17","Brasil","Santa Catarina","Blumenau","-49.0872222","-26.9572222","-49.0872222","-26.9572222","220","220","flores brancas, bracteas de coloração vináceo-avermalhadas com o ápice esverdeado Habitat: Borda de mata ensolarada Habito: Epífita","FURB60053","FURB60053","interior de fragmento na rua antonio Zendrom. beira do caminho do fragmento.","165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:54:13-03","UCS","HUCS","16784","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L. B. Sm.","Smith, S.F.","2001","08",NA,"Wasum, R.A.","2001","02","02","Brasil","Santa Catarina","Santo Amaro da Imperatriz","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"Sobre troncos - interior da mata",NA,NA,NA,"918","22435","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-09-13 16:53:11-03","UTFPR","HCF","29296","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.","A. Stival-Santos","2009","11","26","A. Stival-Santos","2009","11","26","Brasil","SC","Canelinha","-48.871111","-27.181944","48°52'16 W","27°10'55 S","260","260","epífita, flor branca, brácteas vermelhas e brancas. Estágio avançado. Entorno do fragmento. Florística IFFSC 522.",NA,NA,"Moura","1387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-08-16 08:38:53-03","UTFPR","HCF","26380","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Sm.","V. Ariati",NA,NA,NA,"V. Ariati",NA,NA,NA,"Brasil","PR","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"epífita. Restinga arbórea. Coletada em XII/2010.",NA,NA,"Superaguí","476","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-25 12:11:42-03","UFSM","SMDB","18734","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Büneker, H M","2016",NA,NA,"Figueira, M; Schindler, B.","2016","02","23","Brasil","Santa Catarina","Praia Grande","-49.9762","-29.1884","-49.9762","-29.1884",NA,NA,"Epífita, ocasional, a poucos metros do chão, com grande número de indivíduos reunidos, brácteas florais avermelhadas, corola creme-amarelada; Floresta Pluvial Subtropical do Domínio Atlântico, altitude de aprox. 100 m","SMDB018734",NA,"Vila Rosa","468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:19:33-03","MBM","MBM","281540","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Borgo, M.",NA,NA,NA,"Borgo, M.; et al.; et al.","2002","11","19","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM281540","MBM281540","Estrada para Guaraqueçaba, próximo a Reserva Natural Cachoeira","1904","38300","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:19:33-03","MBM","MBM","33671","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1963","01","20","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Epífita.","MBM033671","MBM033671","Serra do Espia","9874","55154","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:19:33-03","MBM","MBM","180638","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Dombrowski, L.T.",NA,NA,NA,"Kuniyoshi, Y.S.","1977","01","11","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita.","MBM180638",NA,"Guaraqueçaba","1140","37295","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:19:33-03","MBM","MBM","90048","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Hatschbach, G.",NA,NA,NA,"Roderjan, C.V.; et al.; et al.","1984","01","18","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita.","MBM090048","MBM090048","Rio Pederneiras","250","37295","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:19:33-03","MBM","MBM","9473","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1968","12","19","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita.","MBM009473","MBM009473","Serra de Araraquara","20630","41937","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:19:33-03","MBM","MBM","232379","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Ferreira, L.A.; Poliquesi, C.B.; Ferreira, L.A.","1998","12","15","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM232379",NA,"Serra da Prata, trilha para a Torre da Prata","2716","30514","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:19:33-03","MBM","MBM","132877","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Silva, S.M.",NA,NA,NA,"Souza, W.S.; et al.; et al.","1988","05","27","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM132877","MBM132877","Ilha do Mel, Morro Bento Alves","1285","24916","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:19:33-03","MBM","MBM","33670","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1959","12","28","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM033670","MBM033670","Matinhos","6661","24916","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:19:33-03","MBM","MBM","412783","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Völtz, R.R.","2017","01","27","Völtz, R.R.; Santos, G.H.; Santos, G.H.","2016","12","28","Brazil","Santa Catarina","São Francisco do Sul","-48.545278","-26.171667","-48.545278","-26.171667","5","5","Erva epífita a 7 m alt. em restinga arbórea; pedúnculo com brácteas avermelhadas; frutos avermelhados com ápice alvacento.; Formação Pioneira de Influência Marinha.","MBM412783","MBM412783","Ponta do Sumidouro","1447",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:19:33-03","MBM","MBM","59892","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1978","12","14","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita.","MBM059892","MBM059892","Rio Pequeno","41784","38300","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:19:33-03","MBM","MBM","24012","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1972","12","06","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita.","MBM024012","MBM024012","Rio Vermelho","30918","37295","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:19:33-03","MBM","MBM","9472","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","1969","01","24","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita.","MBM009472","MBM009472","Colônia Floresta","20917","30514","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:19:33-03","MBM","MBM","75095","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Leme, E.M.C.",NA,NA,NA,"Tessmann, G.","1954","01","02","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM075095","MBM075095","Ilha do Mel","1331","24916","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:19:33-03","MBM","MBM","14521","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1970","01","15","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM014521","MBM014521","Pico Torto","23339","24916","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:19:33-03","MBM","MBM","140249","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","1988","01","28","Brazil","Santa Catarina","Barra Velha","-48.684700012207","-26.6322002410889",NA,NA,NA,NA,"Epífita.","MBM140249","MBM140249","Itajuba","42134","15216","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:19:33-03","MBM","MBM","232854","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Silva, S.M.",NA,NA,NA,"Borgo, M.; et al.; et al.","1999","01","07","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM232854","MBM232854","Lagoa do Parado","368","41937","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:19:33-03","MBM","MBM","33669","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1962","12","26","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM033669","MBM033669","Serra da Prata","9837","24916","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:19:33-03","MBM","MBM","180639","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Reitz, P.R.",NA,NA,NA,"Reitz, R.; et al.; et al.","1954","03","01","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"Epífita.","MBM180639",NA,"Horto Florestal","1590","18533","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:19:33-03","MBM","MBM","255960","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Tardivo, R.C.",NA,NA,NA,"Cervi, A.C.",NA,NA,NA,"Brazil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,"MBM255960","MBM255960","Bairro Sertão","6976","9090","auto",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"185","2019-08-15 09:04:27-03","UESC","UESC","2961","S","Plantae","Bromeliaceae","Vriesea","flamea","Vriesea flamea",NA,NA,NA,NA,NA,"L.A.Mattos Silva","2000","02","28","Brasil","Bahia","Ilhéus","-39.166667","-14.8","39W10'0''","14S48'0''","40","40","Solo argiloso. Coletas na bordadura do cacaual.; Epífita.; Cultivada (trazida do Município de Una - Ba).","UESC0002961",NA,NA,"4037",NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"186","2019-08-15 09:04:27-03","UESC","UESC","21471","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,NA,NA,NA,NA,"Fontoura, T.","2001","01","26","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Epífita ca. 28cm de altura.","UESC0021471",NA,NA,"455","36070","auto","Angiospermae","Florideophycidae",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"187","2019-08-15 09:04:27-03","UESC","UESC","21486","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B. Smith",NA,NA,NA,NA,"Fontoura, T.","2001","01","26","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Mata à beira do alagado.; Erva epífita com ca. de 28cm de altura.","UESC0021486",NA,NA,"455","36070","auto","Angiospermae","Florideophycidae",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"188","2019-08-15 09:04:27-03","UESC","UESC","5182","S","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea",NA,NA,"2006","09",NA,"Fontoura, T.","2000","04","21","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Planta de sub-mata, epífita.","UESC0005182",NA,NA,"451","36070","auto","Angiospermae","Florideophycidae",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"189","2020-12-11 11:43:36-03","UFMG","BHCB","169981","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.",NA,"2014","01","23","Gasper, AL de; Bittencourt, F","2013","12","13","Brasil","Santa Catarina","Timbó","-49.211944","-26.762778","-49.211944","-26.762778","537","537","Epífita. Brácteas vermelhas.; Borda da trilha.","BHCB014797",NA,"Morro Azul, Trilha da araucaria.","3211",NA,NA,"Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"190","2021-02-11 17:18:25-03","UFPR","UPCB","42262","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Tardivo, R.C.","2000","09","18","Varassin, I.G.","1998","05","22","Brasil","Espírito Santo","Santa Teresa",NA,NA,"9999","9999",NA,NA,"Epífita a 2m, semi-heliófila, brácteas escapais e florais róseas, flores brancas. Inflorescência pêndula. Mata Atlântica de encosta. Alt. 6500-800m s.n.m..",NA,NA,"BLOQUEADO","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-11 17:18:25-03","UFPR","UPCB","42106","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Tardivo, R.C.",NA,NA,NA,"Cervi, A.C.",NA,NA,NA,"Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"Epífita com pedúnculo e sépalas vermelhas, pétalas alvas..",NA,NA,"Bairro Sertão","6976","9090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-11 17:18:25-03","UFPR","UPCB","42215","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Silva, S.M.","1998","11","27","Paula, M.F.R.","1998","11","27","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita a 2m do solo, brácteas vermelhas..",NA,NA,"Estrada da Graciosa, Cura da Ferradura","14","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-11 17:18:25-03","UFPR","UPCB","36378","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Silva, S.M.","1999","01",NA,"Borgo, M.","1999","01","07","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita a 3m do solo, flores brancas, brácteas vermelhas, em caxetal..",NA,NA,"Lagoa do Parado","368","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-11 17:18:25-03","UFPR","UPCB","53261","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Morokawa, R.","2006","01","01","Morokawa, R.","2004","11","25","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Epífita, 1,8m do solo, bráctea do escapo e inflorescência vermelha, sépalas e pétalas brancas..",NA,NA,"Parque Estadual Rio da Onça","19","15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-11 17:18:25-03","UFPR","UPCB","19761","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Britez, R.M.",NA,NA,NA,"Britez, R.M.","1987","10","17","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita, bainha das folhas arroxeadas, em botão, brácteas arroxeadas. Restinga..",NA,NA,"Praia do Farol, Ilha do Mel","1803","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-02-11 17:18:25-03","UFPR","UPCB","30458","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Silva, S.M.","1995","07",NA,"Silva, S.M.","1995","07","20","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita, brácteas descoloridas. Vegetação arbustiva da floresta litorânea..",NA,NA,"Praia Grande, Ilha do Mel",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-11 17:18:25-03","UFPR","UPCB","40572","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Silva, S.M.","1999","12",NA,"Gatti, G.","1999","12","09","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita, sobre bifurcação a 2m, brácteas florais e escapo vermelhos, pétalas creme e estilete branco. Floresta ombrófila densa submontana, floresta secundária, local pouco sombreado..",NA,NA,"Reserva Natural Salto Morato, Quiosques","562","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
