"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relationshipType","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"389","2021-03-16 17:56:15-03","UCS","HUCS","49607","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Gonzatti, F.","Hagelund, K.","14326","1982","12","08","Brasil","Rio Grande do Sul","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"HUCS001026","HUCS001026","Pteridophyta","Cyatheales",NA,NA,"Doação Herbário ICN 200201","29956","auto","2019","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-16 17:56:14-03","UCS","HUCS","10285","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Lellinger, D.B.","Wasum, R.A.","s.n.","1994","10","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,"850","850","HUCS000983","HUCS000983","Pteridophyta","Cyatheales",NA,NA,"em beira da mata","76715","auto","1995","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-16 17:56:14-03","UCS","HUCS","18812a","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Lehn, C.R.","Kegler, A.","1216","2002","01","19","Brasil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","HUCS001022","HUCS001022 HUCS001022_01 HUCS001022_02","Pteridophyta","Cyatheales",NA,NA,"na mata primária","49662","auto","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-16 17:56:15-03","UCS","HUCS","40801","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Gonzatti, F.","Gonzatti, F.","1041","2014","01","29","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina","-51.6316986083984","-29.1627998352051",NA,NA,NA,NA,"HUCS000989","HUCS000989 HUCS000989_01","Pteridophyta","Cyatheales",NA,NA,"arborescente em fragmento de mata","9187","auto","2014","01","31",NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-16 17:56:15-03","UCS","HUCS","34512","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Magrini, S.","Magrini, S.","34","2009","05","06","Brasil","Rio Grande do Sul","Caxias do Sul","Mato Sanvitto","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","HUCS001018","HUCS001018 HUCS001018_01 HUCS001018_02","Pteridophyta","Cyatheales",NA,NA,"interior da mata","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-03-16 17:56:14-03","UCS","HUCS","23513","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Rosenstock, E.","Jürgens, C.","88","1900",NA,NA,"Brasil","Rio Grande do Sul","Santa Cruz do Sul","Morro João Rodriguez","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"HUCS004670","HUCS004670","Pteridophyta","Cyatheales",NA,NA,"Referência. Rosenstock, E. Beiträge zur Pteridophytenflora Südbrasiliens.Hedwigia v.43, 210-238, 1904","38612","auto","1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-03-16 17:56:15-03","UCS","HUCS","50869","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Lehn, C.R.","Lehn, C.R.","2564","2019","12","27","Brasil","Rio Grande do Sul","São José dos Ausentes","Pico Montenegro","-50.0657997131348","-28.7483005523682",NA,NA,"1368","1368","HUCS002498","HUCS002498","Pteridophyta","Cyatheales",NA,NA,"na mata nebular, ocorrendo em baixa frequência. Indivíduos raramente atingem 1m de altura.","42598","auto","2019","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-03-16 17:56:14-03","UCS","HUCS","28877","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Wasum, R.A.","Wasum, R.A.","3177","2005","11","07","Brasil","Paraná","Mallet","Rio Bonito","-50.8210983276367","-25.877799987793",NA,NA,"800","800","HUCS001007","HUCS001007 HUCS001007_01 HUCS001007_02 HUCS001007_03","Pteridophyta","Cyatheales",NA,NA,"interior da mata","25088","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-16 17:56:14-03","UCS","HUCS","19017","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Lehn, C.R.","Wasum, R.A.","1397","2002","03","17","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","HUCS000979","HUCS000979 HUCS000979_01 HUCS000979_02","Pteridophyta","Cyatheales",NA,NA,"interior da mata","76715","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-16 17:56:15-03","UCS","HUCS","8368","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Fernandes, I.","Wasum, R.A.","s.n.","1992","02","26","Brasil","Rio Grande do Sul","Caxias do Sul","Santo Antonio","-51.1794013977051","-29.1681003570557",NA,NA,"700","700","HUCS000985","HUCS000985","Pteridophyta","Cyatheales",NA,NA,"feto arborescente - em beira da mata","49662","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-16 17:56:14-03","UCS","HUCS","23358","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Rosenstock, E.","Jürgens, C.","214","1900",NA,NA,"Brasil","Rio Grande do Sul","Santo Angelo","Trombudo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"HUCS004634","HUCS004634","Pteridophyta","Cyatheales",NA,NA,"Referência. Rosenstock, E. Beitrage zur Pteridophytenflora&nf;Sudbrasiliens.Hedwigia v.46, 57-144, 1907.","25915","auto","1907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-03-16 17:56:14-03","UCS","HUCS","17871","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Lehn, C.R.","Kegler, A.","636","2000","02","13","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","HUCS000995","HUCS000995 HUCS000995_01","Pteridophyta","Cyatheales",NA,NA,"na mata","49662","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-04-27 16:09:29-03","UFES","VIES","31920","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.; Bacci, L.","838","2013","06","18","Brasil","Minas Gerais","Alto Caparaó","Serra do Caparaó.","-41.8683013916016","-20.4333000183105",NA,NA,"1800","1800","VIES031920","VIES031920",NA,NA,NA,NA,NA,"21645","auto","2013","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-04-27 16:09:29-03","UFES","VIES","32216","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Fernandes, I.","Fernandes, I.","1052","1993","04","05","Brasil","Rio Grande do Sul","Dois Irmãos","Morro Reuter.","-51.0853004455566","-29.5802993774414",NA,NA,"580","580","VIES032216","VIES032216",NA,NA,NA,NA,NA,"7716","auto","1993","04","05",NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-09-13 16:53:11-03","UTFPR","HCF","28032","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","E.L. Siqueira","2934","2019","03","14","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.850222","-25.973472","51°51'00,8 W","25°58'24,5 S","1106","1106",NA,NA,NA,NA,NA,NA,"feto arborescente, ca. 2 m, semi-ciófilo. Soros maduros castanhos.",NA,NA,"2019","04","09",NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-10-09 21:10:53-03","UTFPR","HCF","25410","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","8213","2018","04","13","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.850889","-25.972056","51°51'03,2 W","25°58'19,4 S","1109","1109",NA,NA,NA,NA,NA,NA,"feto arborescente ca. 2,5 m, semi-ciófilo. Soros castanhos.",NA,NA,"2018","05","17",NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-08-16 08:39:07-03","UTFPR","HCF","25760","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","8365","2018","05","25","Brasil","PR","Turvo","Estação Ecológica Municipal Felipe","-51.593556","-25.060194","51°35'36,8 W","25°03'36,7 S","1129","1129",NA,NA,NA,NA,NA,NA,"feto arborescente ca. 1,80 m, ciófilo. Soros castanhos.",NA,NA,"2018","06","19",NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-08-16 08:39:07-03","UTFPR","HCF","26823","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","8657","2018","11","22","Brasil","PR","Pitanga","Parque Natural Municipal Recanto das","-51.748917","-24.780389","51°44'56,1 W","24°46'49,4 S","887","887",NA,NA,NA,NA,NA,NA,"arvoreta 4,5 m, ripária, semi-ciófila. Soros castanhos.",NA,NA,"2018","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-08-16 08:39:07-03","UTFPR","HCF","20172","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M. Verdi","M. Verdi","5194","2010","07","06","Brasil","SC","Anitápolis","Rio da Prata","-49.14","-27.81","49°08'24 W","27°48'36 S","720","720",NA,NA,NA,NA,NA,NA,"Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista; estágio médio; interior de fragmento; arborescente.",NA,NA,"2010","07","06",NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-08-16 08:39:07-03","UTFPR","HCF","23896","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","7934","2017","10","05","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, Nascentes","-53.670639","-25.083889","53°40'14,3 W","25°05'02 S","668","668",NA,NA,NA,NA,NA,NA,"arvoreta ca. 2,5 m, ripária, ciófila. Soros de coloração castanha. Rara no local.",NA,NA,"2017","10","26",NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-10-02 16:42:42-03","UTFPR","HCF","28335","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","E.L. Siqueira","3039","2019","04","18","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.852194","-25.965861","51°51'07,9 W","25°57'57,1 S","1132","1132",NA,NA,NA,NA,NA,NA,"feto arborescente ca. 2,5 m, semi-ciófila. Soros imaturos verde-claros e maduros escuros.",NA,NA,"2019","05","10",NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-15 20:23:39-03","UTFPR","HCF","29666","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","E.L. Siqueira","3332","2019","10","22","Brasil","PR","Roncador","Sítio São Nicolau","-52.266972","-24.577639","52°16'01,1 W","24°34'39,5 S","715","715",NA,NA,NA,NA,NA,NA,"feto arborescente, semi-ciófilo. Soros castanhos.",NA,NA,"2019","11","13",NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-08-16 08:39:07-03","UTFPR","HCF","25708","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","8313","2018","05","24","Brasil","PR","Turvo","Estação Ecológica Municipal Rio Bonito","-51.565","-24.976333","51°33'54 W","24°58'34,8 S","990","990",NA,NA,NA,NA,NA,NA,"feto arborescente, ca. 2,5 m. Soros castanhos.",NA,NA,"2018","06","19",NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-08-16 08:39:07-03","UTFPR","HCF","28186","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","E.L. Siqueira","E.L. Siqueira","2965","2019","04","01","Brasil","PR","Pitanga","Chácara Santa Luzia","-51.850361","-24.646667","51°51'01,3 W","24°38'48 S","789","789",NA,NA,NA,NA,NA,NA,"feto arborescente, ripário. Soros maduros castanhos. Caído na margem do rio Corumbataí.",NA,NA,"2019","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-07 18:26:16-03","UTFPR","HCF","29591","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.E. Engels","M.E. Engels","6506","2018","12","18","Brasil","PR","Coronel Domingos Soares","Resgate de Flora da PCH Foz do Estrela,","-51.900278","-26.085278","51°54'01 W","26°05'07 S","731","731",NA,NA,NA,NA,NA,NA,"Xaxim ca. 2,5 m de altura, no subosque. Folhas de 2 m de comprimento.",NA,NA,"2018","12","18",NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-08-16 08:39:07-03","UTFPR","HCF","23852","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","7890","2017","09","28","Brasil","PR","Mato Rico","Estação Ecológica Municipal Juquiri","-52.129722","-24.763972","52°07'47 W","24°45'50,3 S","735","735",NA,NA,NA,NA,NA,NA,"feto arborescente ca. 2 m, semi-ciófilo, ripário. Ao lado de leito de rio seco. Soros castanhos. Raro.",NA,NA,"2017","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-09-13 16:53:11-03","UTFPR","HCF","7436","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","2431","2008","12","08","Brasil","PR","Turvo","Propriedade da família Rickli","-51.562222","-25.043611","51°33'44 W","25°02'37 S","1063","1063",NA,NA,NA,NA,NA,NA,"feto arborescente, ca. 3 m, no subosque. Soros castanhos.",NA,NA,"2008","12","18",NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-15 20:23:39-03","UTFPR","HCF","28731","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","8980","2019","05","17","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.838306","-25.949722","51°50'17,9 W","25°56'59 S","762","762",NA,NA,NA,NA,NA,NA,"feto arborescente ca. 4 m, com frondes de 2 m de comprimento. Soros castanhos.",NA,NA,"2019","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-10-02 16:42:42-03","UTFPR","HCF","28312","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","E.L. Siqueira","3016","2019","04","18","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.854917","-25.944056","51°51'17,7 W","25°56'38,6 S","1100","1100",NA,NA,NA,NA,NA,NA,"feto arborescente ca. 2 m, heliófito. Soros imaturos verdes e os maduros castanhos.",NA,NA,"2019","05","09",NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-08-16 08:39:07-03","UTFPR","HCF","26917","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","8738","2018","11","23","Brasil","PR","Pitanga","Parque Natural Municipal Recanto das","-51.731944","-24.77275","51°43'55 W","24°46'21,9 S","916","916",NA,NA,NA,NA,NA,NA,"feto arborescente, ca. 2,5 m, ciófilo. Soros castanhos.",NA,NA,"2019","01","18",NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-08-16 08:39:07-03","UTFPR","HCF","25345","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","M.G. Caxambu","8148","2018","04","12","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.855667","-25.927278","51°51'20,4 W","25°55'38,2 S","1150","1150",NA,NA,NA,NA,NA,NA,"feto arborescente ca. 3 m, semi-ciófilo. Soros castanhos nos 2/3 apicais da fronde. Ocasional.",NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-08-16 08:39:07-03","UTFPR","HCF","17661","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","E.L. Siqueira","1573","2015","05","02","Brasil","SC","Ponte Alta do Norte","Próximo ao Córrego do Poli","-50.369528","-27.119083","50°22'10,3 W","27°07'08,7 S","1010","1010",NA,NA,NA,NA,NA,NA,"feto arborescente, semi-ciófila. Soros maduros marrons. Soros imaturos verdes. Em área de reflorestamento de Pinus.",NA,NA,"2015","10","05",NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-08-16 08:39:07-03","UTFPR","HCF","18584","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","B.K. Canestraro","B.K. Canestraro","28","2009","09","29","Brasil","PR","Curitiba","Bairro Bom Retiro, jardim residencial","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arborescente, 2 m, ciófila.","25180","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-08-16 08:39:07-03","UTFPR","HCF","23448","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","J.C. Jaszczerski & C. Vodonis","G.M. Costa","10","1988","10","28","Brasil","PR","Curitiba","Prado Velho: PUC","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tipo touceira, 50 cm alt., cultivada. Terrestre.","25180","auto","2000","08","30",NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-11-15 20:23:39-03","UTFPR","HCF","2813","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","M.G. Caxambu","A.E. Bianek","240","2005","09","07","Brasil","PR","Pitanga",NA,"-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta encontrada em área aberta (pasto), c.a. 2,3m.","37178","auto","2005","09","30",NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-08-16 08:39:07-03","UTFPR","HCF","12417","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","R.A. Bonaldi","E. Adenesky-Filho",NA,NA,NA,NA,"Brasil","PR","Telêmaco Borba","UHE Mauá","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"coletada em IX/2011 (Resgate de Flora UHE Mauá).","35037","auto","2011","10","04",NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-11-20 16:47:44-03","UFSM","SMDB","16848","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Wolf, SM; Wolf, KM; Portalet, AA","Wolf, SM; Wolf, KM; Portalet, AA","344","2013","01","26","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB016848",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção. Encontrada em beira de rio. Trabalho de conclusão de curso de Engenharia Florestal/UFSM de Sabrina Marques Wolf. Orientador: Luciano Denardi. Coordenadas: 29°34#?# S, 53°41#?# O",NA,NA,"2013","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-11-20 16:47:44-03","UFSM","SMDB","16847","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Wolf, SM; Wolf, KM; Portalet, AA","Wolf, SM; Wolf, KM; Portalet, AA","343","2013","01","26","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB016847",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção. Encontrada em beira de rio. Trabalho de conclusão de curso de Engenharia. Florestal/UFSM de Sabrina Marques Wolf. Orientador: Luciano Denardi. Coordenadas: 29°34#?# S, 53°41#?# O",NA,NA,"2013","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-25 12:11:47-03","UFSM","SMDB","1055","S","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Sehnem, A","Baldissera, Z","s.n.","1968","07",NA,"Brasil","Rio Grande do Sul","Gramado","Lago Negro","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"SMDB001055","SMDB001055",NA,NA,NA,NA,NA,"13851","auto","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-12-21 16:22:44-03","MBM","MBM","394702","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Canestraro, B.K.","Canestraro, B.K.","28","2009","09","29","Brazil","Paraná","Curitiba","Bairro Bom Retiro, jardim residencial","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM394702","MBM394702",NA,NA,"Southern America",NA,"Arborescente, 2m, ciófila.","25180","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-12-21 16:22:44-03","MBM","MBM","358323","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Maluche, S.","Oliveira, V.B.; et al.; et al.","1","2010","06","24","Brazil","Paraná","Inácio Martins",NA,"-51.0788993835449","-25.5711002349854",NA,NA,"1189","1189","MBM358323","MBM358323 MBM358323_1 MBM358323_2",NA,NA,"Southern America",NA,NA,"35964","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-12-21 16:22:44-03","MBM","MBM","227459","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Brade, A.C.","Dusén, P.","14425",NA,NA,NA,"Brazil","Paraná",NA,"s",NA,NA,NA,NA,NA,NA,"MBM227459",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-21 16:22:44-03","MBM","MBM","18569","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Morton, C.V.","Hatschbach, G.","7095","1960","05","06","Brazil","Paraná","Campina Grande do Sul","Papanduva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM018569","MBM018569",NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-12-21 16:22:44-03","MBM","MBM","25758","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Sehnem, A.","Hatschbach, G.","32292","1973","08","14","Brazil","Paraná","Campo Largo","Javacaen","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM025758","MBM025758 MBM025758_1 MBM025758_2",NA,NA,"Southern America",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:22:44-03","MBM","MBM","16107","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Sehnem, A.","Hatschbach, G.","25853","1970","11","19","Brazil","Paraná","Ipiranga","Barrancos","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"MBM016107","MBM016107",NA,NA,"Southern America",NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:22:44-03","MBM","MBM","68432","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Smith, A.R.","Hatschbach, G.","43455","1980","12","12","Brazil","Paraná","Palmas","Palmas, rodovia para Ponte Serrada","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM068432","MBM068432",NA,NA,"Southern America",NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-12-21 16:22:44-03","MBM","MBM","202476","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Labiak, P.","Ziller, S.R.; et al.; et al.","1612","1996","04","10","Brazil","Paraná","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"MBM202476","MBM202476",NA,NA,"Southern America",NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-12-21 16:22:44-03","MBM","MBM","360629","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Michelon, C.","Andrade, B.O.","407","2009","11","12","Brazil","Paraná","Ponta Grossa","Nascente do rio Tibagi","-50.1618995666504","-25.0949993133545",NA,NA,"1096","1096","MBM360629","MBM360629",NA,NA,"Southern America",NA,"Campos hidrofilos sobre organossolo","46557","auto","2009","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-12-21 16:22:44-03","MBM","MBM","287420","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Labiak, P.","Labiak, P.; et al.; et al.","2837","2002","12","13","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM287420","MBM287420",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-12-21 16:22:44-03","MBM","MBM","227460","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Brade, A.C.","Dusén, P.","13477",NA,NA,NA,"Brazil","Paraná",NA,"s",NA,NA,NA,NA,NA,NA,"MBM227460",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-21 16:22:44-03","MBM","MBM","287383","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Labiak, P.","Labiak, P.; et al.; et al.","2838","2002","12","13","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM287383","MBM287383 MBM287383_1",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
