"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","fieldNumber","individualCount","class","typeStatus"
"191","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","9544",NA,"Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárezm","M.N. Saka, 8/6/2020",NA,NA,NA,"L. Kollmann; E. Bausen","1999","01","20","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove","-40.645833","-19.981944",NA,"Planta de 2m na sombra. Flores brancas.","MBML009544",NA,NA,NA,"1632",NA,NA,"MBML009544",NA,NA,"40W38'45","19S58'55",NA,NA,NA,NA,NA,NA
"192","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","9664",NA,"Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárezm","M.N. Saka, 8/6/2020",NA,NA,NA,"L. Kollmann; E. Bausen","1999","01","13","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Planta de 1m na sombra. Flores amrelas.","MBML009664",NA,NA,NA,"1521",NA,NA,"MBML009664",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"193","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","40341",NA,"Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárezm","M.N. Saka, 8/6/2020",NA,NA,NA,"A. P. Fontana; K.A. Brahim & R.C. de Brito","2007","01","26","Brasil","Espírito Santo","Santa Leopoldina","Chaves. Cachoeira Recanto da Mata. Floresta Ombrófila Densa, mata ciliar","-40.545972","-20.335278",NA,"Na sombra ca 1,5m. Flores amarelas","MBML040341",NA,NA,NA,"2730",NA,NA,"MBML040341","534","534","40W32'45,5","20S20'7",NA,NA,NA,NA,NA,NA
"194","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","14412",NA,"Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","M.N. Saka/XII-2012",NA,NA,NA,"L. Kollmann; et al","2000","11","23","Brasil","Espírito Santo","Barra de São Francisco","Córrego das Palmas","-40.8908004760742","-18.7549991607666","36480","Planta 1,80m. Luz forte, brácteas verdes e flores amarelas com o ápice das tépalas vináceas.","MBML014412","auto",NA,NA,"3402",NA,NA,"MBML014412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-04 11:05:43-03","UFRB","HURB","18947","PreservedSpecimen","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","Jacq.",NA,NA,NA,NA,"Martins, M.L.L.",NA,NA,NA,"Brasil","Bahia","Cruz das Almas","Mata da Cazuzinha;","-39.1018981933594","-12.6700000762939","14660",NA,"HURB000018947","auto",NA,NA,"2280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-06-15 15:31:02-03","UNESP-RC","HRCB","49333","PreservedSpecimen","Plantae","Marantaceae","Calathea","communis cf.","Calathea communis cf.","Wand. & S.Vieira",NA,NA,NA,NA,"Lombardi","2008","02","18","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444",NA,"Erva sub-bosque, folhas verdes, brácteas verdes, flores lavas",NA,NA,NA,NA,"7236",NA,NA,NA,"957","957","46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA,NA
"197","2021-03-26 18:40:53-03","UENF","HUENF","11927","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","J.M.A. Braga","2021","03","25","D.R. Couto; H. Viana & P.M. Santos","2020","01","30","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Floresta Estacional Semidecidual bem preservada. Região da parcela 22.","-41.233056","-21.331667",NA,"Erva terrícola, esciófila. Lâmina verde discolor, inflorescência com brácteas florais verdes, pedúnculo curvo. Vegetando em uma grota úmida, como solo arenoso e muitas samambaias.","HUENF00012733",NA,NA,NA,"5221",NA,NA,NA,"70","70","41º13'59''W","21º19'54''S",NA,NA,NA,NA,NA,NA
"198","2020-09-02 16:32:54-03","Cenargen","CEN","45410","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S. Suárez","M. N. Saka","2013","10",NA,"Francisco das Chagas de Araujo Oliveira","2001","10","19","Brasil","GO","GUARANI DE GOIAS","Fazenda Forquilha, propietário: Virgilato Francisco Neto","-46.538333","-13.801666",NA,"Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00045410",NA,NA,NA,"1215",NA,"Exsicatas","CEN00045410","485","485","-46.538333","-13.801666",NA,NA,NA,"1",NA,NA
"199","2020-10-15 09:53:54-03","UFPR","EFC","13962","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. &.S.Suárez","Blum, C.T.","2009","12","02","Blum, C.T.; Brotto, M.L.; Mancinelli, W.S.","2009","12","02","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614",NA,"Terrícola com 150 cm, aos 450 m.s.n.m. Inflorescência verde.","EFC013962",NA,NA,NA,"682",NA,NA,NA,"450","450","-48.6987","-25.6140",NA,NA,NA,NA,NA,NA
"200","2020-10-15 09:53:54-03","UFPR","EFC","13961","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. &.S.Suárez","Blum, C.T.","2008","12","18","Blum, C.T.; Michelotti, J.","2008","12","18","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614",NA,"Herbácea sobre matacão, com aprox. 90 cm. Com flores brancas.","EFC013961",NA,NA,NA,"435",NA,NA,NA,"600","600","-48.6987","-25.6140",NA,NA,NA,NA,NA,NA
"201","2020-01-14 17:44:53-03","USP","SPF","232047","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Silva, FA","2016","05",NA,"Silva, FA","2015","01","21","Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303","32671",NA,"SPF00232047","auto",NA,NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-01-14 17:44:53-03","USP","SPF","232040","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Silva, FA",NA,NA,NA,"Silva, FA","2015","01","22","Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303","32671",NA,"SPF00232040","auto",NA,NA,"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-01-14 17:44:53-03","USP","SPF","232044","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Silva, FA",NA,NA,NA,"Silva, FA","2015","02","16","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Distrito de Penedo.","-44.5633010864258","-22.4960994720459","19648",NA,"SPF00232044","auto",NA,NA,"103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-01-14 17:44:53-03","USP","SPF","232041","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Silva, FA",NA,NA,NA,"Silva, FA","2015","01","30","Brasil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima","-42.5311012268066","-22.2819004058838","33190",NA,"SPF00232041","auto",NA,NA,"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-25 13:52:31-03","UNIVILLE","JOI","3510","PreservedSpecimen","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S. Vieira","F.C.S. Vieira","2005","03","30","F.C.S. Vieira","2005","01","25","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564","37150","; HABITAT: terrestre; HABITO: erva rizomatosa; TIPO VEGETACIONAL: Floresta montana","JOI003510","auto",NA,NA,"804",NA,NA,"JOI003510","800","800",NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-25 13:52:31-03","UNIVILLE","JOI","9433","PreservedSpecimen","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S. Vieira","Aline Tromm","2009","03","31","Aline Tromm","2009","03","16","Brasil","Santa Catarina","Joinville","Jardim Botânico de Joiville, Campus Universitário.","-48.8456001281738","-26.3043994903564","37150","; HABITAT: mata secundária; HABITO: arbusto; TIPO VEGETACIONAL: FODTB","JOI009433","auto",NA,NA,"3",NA,NA,"JOI009433 JOI009433_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-25 13:52:31-03","UNIVILLE","JOI","1817","PreservedSpecimen","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","(Vell.) Körn.","Elaine Cristine Spitzner","2006","03","29","Elaine Cristine Spitzner","2006","03","24","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334","25329","; HABITAT: terrestre; HABITO: erva; TIPO VEGETACIONAL: FODTB","JOI001817","auto",NA,NA,"9",NA,NA,"JOI001817","2","2",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-25 13:52:31-03","UNIVILLE","JOI","4840","PreservedSpecimen","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","(Vell.) Körn.",NA,NA,NA,NA,"F.C.S. Vieira","2006","01","20","Brasil","Santa Catarina","Garuva","Rio do Cristo.","-48.8549995422363","-26.0266990661621","22441","; HABITO: erva; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas/Submontana","JOI004840","auto",NA,NA,"1602",NA,NA,"JOI004840","30","30",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-25 13:52:31-03","UNIVILLE","JOI","16579","PreservedSpecimen","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","(Vell.) Körn.","Schmoeller, F & Souza, H.C.M.","2011","12","15","Schmoeller, F","2011","06","15","Brasil","Santa Catarina","Joinville","Empresa Franke.","-48.8456001281738","-26.3043994903564","37150","; HABITAT: sub bosque; HABITO: arbusto","JOI016579","auto",NA,NA,"123",NA,NA,"JOI016579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-25 13:52:31-03","UNIVILLE","JOI","16580","PreservedSpecimen","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","(Vell.) Körn.","Schmoeller, F & Souza, H.C.M.","1905","07","03","Schmoeller, F","2011","05","31","Brasil","Santa Catarina","Joinville","Morro do Finder.","-48.8456001281738","-26.3043994903564","37150","; HABITAT: borda da mata; HABITO: arbusto","JOI016580","auto",NA,NA,"89",NA,NA,"JOI016580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-25 13:52:31-03","UNIVILLE","JOI","10433","PreservedSpecimen","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","(Vell.) Körn.","Meyer, F.S.","2010","11","02","Meyer, F.S.","2007","02","02","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354","23090","; HABITAT: trilha; HABITO: herbácea; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI010433","auto",NA,NA,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-25 13:52:31-03","UNIVILLE","JOI","6541","PreservedSpecimen","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","(Vell.) Körn.",NA,NA,NA,NA,"J. Ziffer Berger",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Trilha Azul - Vila da Glória.","-48.6380996704102","-26.2432994842529","23627","; HABITAT: mata pluvial; HABITO: erva cespitosa","JOI006541","auto",NA,NA,"687",NA,NA,"JOI006541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-04-29 16:30:32-03","UFVJM","HDJF","2531","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S. Suárez","Saka, MN","2013","11",NA,"Stival-Santos, A; Legal, E; Silveira, S","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão","-48.869722","-27.033333",NA,NA,"HDJF002531",NA,"Monocotyledonae",NA,"1215","Southern America",NA,"HDJF002531_01",NA,NA,"-48.869722","-27.033333",NA,NA,NA,NA,NA,NA
"214","2019-01-25 15:42:31-02","IAC","IAC","29695","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","M.N. Saka","2013","06","09","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1995","01","09","Brasil","São Paulo","Tapiraí",NA,"-47.5072","-23.9636",NA,NA,NA,NA,NA,NA,"952",NA,NA,NA,NA,NA,"-47.5072","-23.9636",NA,NA,NA,NA,NA,NA
"215","2020-07-23 12:12:21-03","CEPLAC","CEPEC","56570","PreservedSpecimen","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla",NA,"J. M. A. Braga",NA,NA,NA,"W. W. Thomas","1972","01","04","Brasil","Bahia","AURELINO LEAL","11,2 km W of Br 101 & Aurelino Leal on road to Lage do banco. Rocky, somewhat disturbed slope forest. Forest well-drainned on slope.","-39.383333","-14.333333",NA,NA,NA,NA,NA,NA,"9085",NA,NA,NA,NA,NA,"39W23'","14S20'",NA,"09/12/2005",NA,NA,NA,NA
"216","2020-07-23 12:12:25-03","CEPLAC","CEPEC","63523","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla",NA,"M. N. Saka",NA,NA,NA,"A. Lourteig","1967","12","23","Brasil","Santa Catarina","ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949","18275",NA,NA,"auto",NA,NA,"2364",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2014",NA,NA,NA,NA
"217","2020-07-23 12:12:25-03","CEPLAC","CEPEC","79514","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla",NA,"M. N. Saka",NA,NA,NA,"W. W. Thomas","1998","02","10","Brasil","Bahia","JUSSARÍ","Serra do Teimoso. 7.5Km ao N Jusssari, Rod. para Palmira, depois 2Km ao W p/ Faz. Teimoso, 45min. Ao W da Reserva da Faz. Teimoso.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,"11810",NA,NA,NA,NA,NA,"39W35'","15S10'",NA,"30/10/2014",NA,NA,NA,NA
"218","2019-11-13 16:04:47-03","UNISANTA","HUSC","1480","PreservedSpecimen","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wanderley & S.Vieira","S. Vieira","1999","04",NA,"Sampaio, P.S.P.; Magenta, M.; Martins, S.E.","1998","11","26","Brasil","São Paulo","Bertioga","Trilha da captação, praia Guaratuba.","-46.138599395752","-23.8544006347656","37616","Erva com 1,8m de altura, flores creme e brácteas verdes.; Restinga.",NA,"auto","Magnoliophyta",NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-07-02 15:55:52-03","UEM","HUEM","6462","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S. Suárez","M.N. Saka","2014","04",NA,"C.M. Sakuragui; et al.","2000","01","12","Brasil","Rio de Janeiro","Paraty","Rodovia Paraty para Cunha","-44.7131004333496","-23.2178001403809","34470","Erva com até 60 cm de altura, flores alvas","HUEM000007047","auto",NA,NA,"824",NA,NA,"HUEM000007047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-04 17:29:42-03","UEM","HUEM","17840","S","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S. Suárez","M.N. Saka","2014","04",NA,"Sakuragui, CM","2005","01","25","Brasil","São Paulo","Natividade da Serra","Sítio Sertãozinho, cerca de 30 Km saindo da rodovia dos tamoios; mata atrás da casa grande","-45.439998626709","-23.3700008392334","28529","Flores creme acizentadas","HUEM000007043","auto",NA,NA,"1900",NA,NA,"HUEM000007043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-11-12 17:03:43-03","UEL","FUEL","48493","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Gasper, AL","2012","06","01","Dreveck, S; Carneiro, FE","2010","01","26","Brasil","Santa Catarina","Jaraguá do Sul","Garibaldi, Floresta Ombrófila Densa","-49.175944","-26.552222",NA,NA,NA,NA,"Tracheophyta","Zingiberales","1618",NA,NA,NA,"180","180","-49.175944","-26.552222",NA,NA,NA,NA,NA,NA
"222","2020-08-20 20:42:20-03","UFSC","FLOR","45568","PreservedSpecimen","Plantae","Marantaceae","Calathea","communis","Calathea communis","Wand. & S. Vieira","Vieira, S.","2007",NA,NA,"Equipe Acaraú","2006","01","25","Brasil","São Paulo","Bertioga",NA,"-46.035556","-23.755556",NA,"erva, flor acinzentada. Plantas da Fazenda Acaraú.","FLOR0045568",NA,NA,"Zingiberales","567",NA,NA,NA,"10","10","46º2'8''W","23º45'20''S",NA,NA,NA,NA,NA,NA
"223","2020-08-20 20:42:20-03","UFSC","FLOR","62160","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Lozano, E.D.","2014",NA,NA,"Lozano, E.D.; Engels, M.E. ; Canestraro B.K. ; Kersten, R.A. ; Bonaldi, R.A.","2014","02","01","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito.","-48.535","-25.585",NA,"herbácea, 1,8m, flores marrons, interior da mata","FLOR0062160",NA,NA,"Zingiberales","2565",NA,NA,"FLOR0062160",NA,NA,"48º32'6''W","25º35'6''S",NA,NA,NA,NA,NA,NA
"224","2020-08-20 15:00:43-03","UFSC","FLOR","58008","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & S.Suárez","Mello, A.S.","2012","01","29","Nuernberg, A.; Mello, A.S.","2012","01","29","Brasil","Santa Catarina","Bombinhas","ARIE (Área de Relevante Interesse Ecológico) Costeira de Zimbros.","-48.925556","-27.319444",NA,"flor branca, restos. Coordenadas aproximadas.","FLOR0058008",NA,NA,"Zingiberales","536",NA,NA,NA,"200","200","48º55'32''W","27º19'10''S",NA,NA,NA,NA,NA,NA
"225","2021-03-04 15:42:15-03","IF","SPSF","24720","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & Suarez","M.N.Saka","2014","04","30","C.Kozera","1999","01","12","Brasil","SP","Sete Barras","Núcleo Saibadela","-48.214167","-24.225278",NA,"COLETA: Erva com flores alvas, de sub-bosque.; GEOGRAFIA: Fazenda Intervales.Trilha da encosta,atrás da casa de pesquisa, no trecho de terras baixas (relevo pouco declivoso).&nf;Floresta Ombrófila Densa.;",NA,NA,"Magnoliophyta","Zingiberales","859","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"226","2021-03-04 15:42:15-03","IF","SPSF","31350","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & Suarez","M.N.Saka","2014","04","30","S.M.Gomes & R.M. Antunes & P.B. Gomes & H.C.C.Nakakura & M.S. Melo & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & G.C.Franco & W.Forster & N.M.Ivanauskas","2002","04","24","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.970278","-24.062222",NA,"COLETA: Erva; inflorescência velha.; GEOGRAFIA: Núcleo Sete Barras. Trilha do Rio Taquaral 2. Floresta Ombrófila Densa Montana / Floresta Estacional Semidecidual.;",NA,NA,"Magnoliophyta","Zingiberales","460","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"227","2021-03-04 15:42:15-03","IF","SPSF","35988","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","Körn.","M.N.Saka","2013","11","01","M.Carboni","2005","03","24","Brasil","SP","Barra do Turvo","Núcleo Cedro","-48.5046997070312","-24.7563991546631","38172","COLETA: Erva; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,"auto","Magnoliophyta","Zingiberales","100","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"228","2021-03-04 15:42:15-03","IF","SPSF","35945","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & Suarez","M.N.Saka","2013","11","01","A.C.C.Destefani","2005","03","23","Brasil","SP","Eldorado","Parque Estadual Jacupiranga, trilha do mirante do angico","-48.0999984741211","-24.5200004577637","38804","COLETA: Erva com 1,4m de altura; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,"auto","Magnoliophyta","Zingiberales","77","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"229","2021-03-04 15:42:15-03","IF","SPSF","10199","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","Körn.","M.N.Saka","2013","11","01","A.Custodio Filho","1984","02","03","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,"COLETA: Herbácea; flores com corola branca e estames creme.;",NA,NA,"Magnoliophyta","Zingiberales","2222","América do Sul",NA,NA,"890","950",NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"230","2021-03-04 15:42:15-03","IF","SPSF","10429","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","Körn.","M.N.Saka","2013","11","01","A.Custodio Filho","1986","05","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: Herbácea;",NA,NA,"Magnoliophyta","Zingiberales","2667","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"231","2021-03-04 15:42:15-03","IF","SPSF","10510","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","Körn.","M.N.Saka","2013","11","01","A.Custodio Filho","1986","05","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Zingiberales","2646","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"232","2021-03-04 15:42:15-03","IF","SPSF","24883","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & Suarez","M.N.Saka","2014","04","30","E.R.Batista & A.S.Penha & I.M. Monico & C.K. Matsukuma & V.K. Oki","1999","01","07","Brasil","SP","Iguape","E.Ecol.Chauás","-47.7","-24.783333",NA,"COLETA: Erva; GEOGRAFIA: Floresta Ombrófila Densa. Restinga de Baixada (Paludosa).;",NA,NA,"Magnoliophyta","Zingiberales","59","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"233","2021-03-04 15:42:15-03","IF","SPSF","27717","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & Suarez","M.N.Saka","2014","04","30","J.P.Souza & J.C.T. Mendes & K.M.B. Ferraz & S.F.B. Ferraz & E.V. Silva & R. Valente & E.Rocha & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro","2000","04","23","Brasil","SP","São Sebastião","Praia da Baleia","-45.665","-23.774167",NA,"COLETA: Erva com inflorescência passada.; GEOGRAFIA: Interior do Caxetal.;",NA,NA,"Magnoliophyta","Zingiberales","3418","América do Sul",NA,NA,"10","10",NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"234","2021-03-04 15:42:15-03","IF","SPSF","29753","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","Körn.","M.N.Saka","2013","11","01","L.D.Meireles","2001","04","13","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.775278","-23.989167",NA,"COLETA: Erva com inflorescências passadas;",NA,NA,"Magnoliophyta","Zingiberales","157","América do Sul",NA,NA,"750","750",NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"235","2021-03-04 15:42:15-03","IF","SPSF","29754","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","(Vell.) Borchs. & Suarez","M.N.Saka","2014","04","30","L.D.Meireles & A.P.S.Gonçalves & F.J.Soares Jr. & G.I.P.Meneghetti & V.C.Souza & S.Gandolfi","2001","04","20","Brasil","SP","Itanhaém","Fazenda Sao Camilo","-46.760833","-24.143333",NA,"COLETA: Erva; flores alvas com centro amarelo; Sub-bosque eucaliptal.; GEOGRAFIA: Floresta Ombrofila Densa Baixomontana.;",NA,NA,"Magnoliophyta","Zingiberales","267","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"236","2021-03-04 15:42:15-03","IF","SPSF","36015","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","Körn.","M.N.Saka","2013","11","01","A.C.C.Destefani","2005","03","23","Brasil","SP","Eldorado","Parque Estadual Jacupiranga, trilha do mirante do angico","-48.400278","-24.6525",NA,"COLETA: Erva com 1,7 de altura; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,"Magnoliophyta","Zingiberales","69","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"237","2021-03-04 15:42:15-03","IF","SPSF","46863","PreservedSpecimen","Plantae","Marantaceae","Goeppertia","monophylla","Goeppertia monophylla","Körn.","M.N.Saka","2013","11","01","D.A.Medeiros & D.G.R.Silva & A.C.F.Damasceno & E.J.França & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & J.Paula-Souza & M.R.A.Muniz","2003","04","22","Brasil","SP","Ribeirão Grande",NA,"-48.35","-24.283333",NA,"COLETA: Erva, inflorescências escuras pretas passadas.; GEOGRAFIA: Trilha de acesso à E.E. Xituê. Vegetação secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação a partir do extratismo seleto de palmito e madeira, com vári",NA,NA,"Magnoliophyta","Zingiberales","173","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"238","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Marantaceae","Calathea","monophylla","Calathea monophylla","(Vell.) Körn.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
