"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","individualCount","class","typeStatus","relatedCatalogItem","sex"
"193","2019-11-13 11:26:50-03","USP","SPF","133999","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Stehmann, JR","2316","1997","12","12",NA,"Brasil","Minas Gerais","Brumadinho",NA,"-43.983611","-20.093056","1480","1480",NA,NA,"SPF00133999",NA,"Kawasaki, ML",NA,NA,"1998","-43.983611","-20.093056","09",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-13 11:26:50-03","USP","SPF","160322","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Souza, VC","22142","1999","03","13",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.173611","-17.73",NA,NA,NA,NA,"SPF00160322",NA,"Sobral, M; Mazine, FF",NA,NA,"2003","-44.173611","-17.73","02",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-13 11:26:50-03","USP","SPF","161243","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Roque, N","731","2003","05","01",NA,"Brasil","Bahia","Palmeiras","Chapada Diamantina","-41.478056","-12.424167","757","757",NA,NA,"SPF00161243",NA,"Faria, JEQ",NA,NA,"2012","-41.478056","-12.424167","10",NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 18:28:59-03","USP","SPF","210650","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Zappi, DC","2455","2009","11","20",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Toucan Cipó. Área a Nordeste da fazenda, perto da sede.","-43.768647","-18.986275",NA,NA,NA,"Arbusto 3 m alt., flores velhas esverdeadas.; Beira de capoeira na pastagem.","SPF00210650",NA,"Stadnik, A",NA,NA,"2019","-43.768647","-18.986275","07",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:26:50-03","USP","SPF","61624","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Assis, MC","CFCR11450","1987","11","03",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.541667","1000","1100",NA,NA,"SPF00061624",NA,"Stadnik, A",NA,NA,"2019","-42.916667","-16.541667","07",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-13 11:26:50-03","USP","SPF","89230","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Stannard, BL","H52776","1992","03","22",NA,"Brasil","Bahia","Abaíra",NA,"-41.85","-13.283333","1000","1100",NA,NA,"SPF00089230",NA,"Stadnik, A; Lucresia, L",NA,NA,"2019","-41.85","-13.283333","07",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-13 11:26:50-03","USP","SPF","90447","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Harley, RM","H50706","1992","01","10",NA,"Brasil","Bahia","Abaíra",NA,"-41.9","-13.25","1600","1700",NA,NA,"SPF00090447",NA,"Stadnik, A; Lucresia, L",NA,NA,"2019","-41.9","-13.25","07",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-13 11:26:50-03","USP","SPF","88534","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Ganev, W","558","1992","06","25",NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903","1150","1150",NA,NA,"SPF00088534",NA,"Stadnik, A; Lucresia, L","26531","auto","2019",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-13 11:26:50-03","USP","SPF","88538","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Ganev, W","554","1992","06","25",NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903","1150","1150",NA,NA,"SPF00088538",NA,"Nic Lughadha, E","26531","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-13 11:26:50-03","USP","SPF","123404","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Conceição, AA","296","1997","01","18",NA,"Brasil","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"SPF00123404",NA,"Stadnik, A","20767","auto","2019",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-13 11:26:50-03","USP","SPF","96432","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Sano, PT","CFCR14863","1994","03","04",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","1100","1200",NA,NA,"SPF00096432",NA,"Faria, JEQ","49773","auto","2012",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-13 11:26:50-03","USP","SPF","41447","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Hatschbach, G","46443","1983","05","16",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"SPF00041447",NA,"Faria, JEQ","49773","auto","2012",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-13 11:26:50-03","USP","SPF","160323","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Mazine, FF","674","2002","11","09",NA,"Brasil","Minas Gerais","Diamantina","Mendanha","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00160323",NA,"Sobral, M","101169","auto","2003",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-13 11:26:50-03","USP","SPF","39006","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Krieger, L","CESJ16488","1979","09","06",NA,"Brasil","Minas Gerais","Olaria",NA,"-43.937198638916","-21.8607997894287","1500","1500",NA,NA,"SPF00039006",NA,"Ribeiro, CL","15222","auto","2019",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-13 11:26:50-03","USP","SPF","210719","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Souza, VC","32916","2007","02","20",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Serra do Cipó (Serra da Lapa). Distr. de São José da Cachoeira. Estrada Santana do Riacho - Santana do Pirapama. Trilha do Rio das Pedras.","-44.043098449707","-19.0060997009277",NA,NA,NA,NA,"SPF00210719",NA,"Santos, MF","43251","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-13 11:26:50-03","USP","SPF","106766","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Campos, MTVA","CFSC13518","1993","11","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00106766",NA,"Stadnik, A; Lucresia, L; Melo, JDO","26557","auto","2019",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:26:50-03","USP","SPF","106647","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Campos, MTVA","CFSC13837","1994","09","29",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00106647",NA,"Stadnik, A","26557","auto","2019",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-13 11:26:50-03","USP","SPF","100937","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Campos, MTVA","CFSC13381","1993","09","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00100937",NA,"Campos, MTVA","26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-13 11:26:50-03","USP","SPF","179506","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Hatschbach, G","41770","1978","11","22",NA,"Brasil","Paraná","Rio Branco do Sul",NA,"-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"SPF00179506",NA,"Sobral, M","37352","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-13 11:26:50-03","USP","SPF","11633","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Hoehne, W","1633","1945","01","16",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00011633",NA,"Faria, JEQ","53584","auto","2012",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"213","2021-03-25 13:52:50-03","UNIVILLE","JOI","7090","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","G. Hatschbach","41770","1978","11","22",NA,"Brasil","Paraná","Rio Branco do Sul","Itarerama.","-49.3142013549805","-25.1900005340576",NA,NA,NA,"; HABITAT: mata; HABITO: Árvore","JOI007090","JOI007090","M. Sobral","37352","auto","2002",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"214","2019-10-07 09:35:25-03","UEFS","HUEFS","14218","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Carvalho, A.M.de","3034","1990","04","14",NA,"Brasil","Bahia","Andaraí",NA,"-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,"HUEFS0014218","HUEFS0014218","M.Sobral","58558","auto","2012",NA,NA,"04",NA,NA,NA,"Rosanae",NA,NA,NA
"215","2019-10-07 09:35:25-03","UEFS","HUEFS","38613","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Nascimento, F.H.F.","184","1999","04","20",NA,"Brasil","Bahia","Rio de Contas","Caiambola Trilha casa do Osório-Mato Grosso, interior de mata.","-41.8114013671875","-13.5789003372192","1700","1700",NA,"Mata de Altitude.","HUEFS0038613","HUEFS0038613","J.E.Q.Faria Júnior & M.Ibrahim","49773","auto","2010",NA,NA,"09",NA,NA,NA,"Rosanae",NA,NA,NA
"216","2019-10-07 09:35:25-03","UEFS","HUEFS","234975","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Souza, I.M.","294","2016","06","15",NA,"Brasil","Bahia","Palmeiras","Caminho para Matão.","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"HUEFS0234975",NA,"P.S.Neves","20767","auto","2019",NA,NA,"04",NA,NA,NA,"Rosanae",NA,NA,NA
"217","2019-10-07 09:35:25-03","UEFS","HUEFS","231447","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Azevêdo-Gonçalves, C.F.de","3007","2013","05",NA,NA,"Brasil","Bahia","Mucugê","Guiné.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0231447",NA,"P.S.Neves","52493","auto","2019",NA,NA,"03",NA,NA,NA,"Rosanae",NA,NA,NA
"218","2019-10-07 09:35:25-03","UEFS","HUEFS","231023","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Stadnik,A.","303","2015","05","12",NA,"Brasil","Bahia","Licínio de Almeida","Xaxa","-42.5074996948242","-14.6822004318237",NA,NA,NA,NA,"HUEFS0231023",NA,NA,"31339","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"219","2019-10-07 09:35:25-03","UEFS","HUEFS","110558","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Costa, G.","135","2006","01","20",NA,"Brasil","Bahia","Palmeira","Chapadinha.","-41.466667","-12.45",NA,NA,NA,"Cerrado.","HUEFS0110558","HUEFS0110558","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W28'","12S27'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"220","2019-10-07 09:35:25-03","UEFS","HUEFS","100952","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Funch, R.","42","2004","03","13",NA,"Brasil","Bahia","Itaité","Mata da Piaba.","-41.195","-13.033889",NA,NA,NA,"Floresta Estacional semidecidual, submontana, vegetação secundária. Sobre solo arenoso.","HUEFS0100952","HUEFS0100952","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W11'42''","13S2'2''","09",NA,NA,NA,"Rosanae",NA,NA,NA
"221","2019-10-07 09:35:25-03","UEFS","HUEFS","102468","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Fonseca, R.B.S.","40","2005","10","03",NA,"Brasil","Bahia","Palmeiras","Morro da Mãe Inácia.","-41.466667","-12.45","1000","1150",NA,"Campo rupestre.","HUEFS0102468","HUEFS0102468","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W28'","12S27'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"222","2019-10-07 09:35:25-03","UEFS","HUEFS","141435","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Mendes, M.S.",NA,"2007","02","02",NA,"Brasil","Minas Gerais","Itabirito","Região da Geral, próximo a BR 040, Mina Várzea do Lopes.","-43.9325","-20.301667",NA,NA,NA,NA,"HUEFS0141435","HUEFS0141435",NA,NA,NA,NA,"43W55'57''","20S18'6''",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"223","2019-10-07 09:35:25-03","UEFS","HUEFS","104324","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Nunes, T.S.","1554","2006","01","10",NA,"Brasil","Bahia","Caetité","6 Km ao Sul de Caetité na estrada para Brejinho das Ametistas.","-42.504167","-14.129722",NA,NA,NA,"Cerrado.","HUEFS0104324","HUEFS0104324","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","42W30'15''","14S7'47''","09",NA,NA,NA,"Rosanae",NA,NA,NA
"224","2019-10-07 09:35:25-03","UEFS","HUEFS","104329","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Nunes, T.S.","1559","2006","01","10",NA,"Brasil","Bahia","Caetité","6 Km ao Sul de Caetité na estrada para Brejinho das Ametistas.","-42.504167","-14.129722",NA,NA,NA,"Cerrado.","HUEFS0104329","HUEFS0104329","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","42W30'15''","14S7'47''","09",NA,NA,NA,"Rosanae",NA,NA,NA
"225","2019-10-07 09:35:25-03","UEFS","HUEFS","100584","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Fonseca, R.B.S.","31","2005","04","22",NA,"Brasil","Bahia","Palmeiras","Morro da Mãe Inácia.","-41.466667","-12.45","1000","1150",NA,"Campo rupestre.","HUEFS0100584","HUEFS0100584","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W28'","12S27'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"226","2019-10-07 09:35:25-03","UEFS","HUEFS","100580","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Fonseca, R.B.S.","27","2005","03","28",NA,"Brasil","Bahia","Palmeiras","Morro da Mãe Inácia.","-41.466667","-12.45","1000","1150",NA,"Campo rupestre.","HUEFS0100580","HUEFS0100580","A.Stadnik",NA,NA,"2019","41W28'","12S27'","07",NA,NA,NA,"Rosanae",NA,NA,NA
"227","2019-10-07 09:35:25-03","UEFS","HUEFS","121014","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Conceição, A.A.","2201","2007","06","02",NA,"Brasil","Bahia","Brotas de Macaúbas","Santa Marina. Parcela 2.","-42.69","-12.034444","955","955",NA,NA,"HUEFS0121014","HUEFS0121014","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","42W41'24''","12S2'4''","09",NA,NA,NA,"Rosanae",NA,NA,NA
"228","2019-10-07 09:35:25-03","UEFS","HUEFS","13054","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Ganev, W.","1789","1993","01","05",NA,"Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","1350","1350",NA,NA,"HUEFS0013054","HUEFS0013054","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W53'","13S17'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"229","2019-10-07 09:35:25-03","UEFS","HUEFS","140776","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Mendes, M.S.","518","2008","04",NA,NA,"Brasil","Bahia","Caetité","Região de Brejinho das Ametistas; Área da Bahia Mineração.","-42.534444","-14.328333","1085","1085",NA,"Cerrado.","HUEFS0140776","HUEFS0140776",NA,NA,NA,NA,"42W32'4''","14S19'42''",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"230","2019-10-07 09:35:25-03","UEFS","HUEFS","140951","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Mendes, M.S.","525","2008","04",NA,NA,"Brasil","Bahia","Caetité","Região de Brejinho das Ametistas; Área da Bahia Mineração.","-42.556944","-14.323333","980","980",NA,"Caatinga.","HUEFS0140951","HUEFS0140951","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","42W33'25''","14S19'24''","09",NA,NA,NA,"Rosanae",NA,NA,NA
"231","2019-10-07 09:35:25-03","UEFS","HUEFS","163109","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Funch, R.","107","2004","02","21",NA,"Brasil","Bahia","Itaeté","Chapadinha","-41.3925","-12.550278",NA,NA,NA,NA,"HUEFS0163109","HUEFS0163109","M.Sobral",NA,NA,"2012","41W23'33''","12S33'1''","04",NA,NA,NA,"Rosanae",NA,NA,NA
"232","2019-10-07 09:35:25-03","UEFS","HUEFS","142542","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Conceição, A.A.","2953","2008","07","12",NA,"Brasil","Bahia","Palmeiras","Serra do Brejão, encosta para Morro do Pai Inácio.","-41.45","-12.45","1050","1050",NA,"Campo rupestre.","HUEFS0142542","HUEFS0142542","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W27'","12S27'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"233","2019-10-07 09:35:25-03","UEFS","HUEFS","156508","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Queiroz, L.P.de","14490","2009","05","02",NA,"Brasil","Bahia","Formosa do Rio Preto","Fazenda Estrondo, ca. 2 Km W da porteira voltada para Formosa do Rio Preto, localidade conhecida como Riachão.","-45.472222","-11.113889","502","502",NA,"Cerrado, solo predominantemente arenoso, com área de brejo na margem do rio.","HUEFS0156508","HUEFS0156508","J.D.O.Melo",NA,NA,"2019","45W28'20''","11S6'50''","07",NA,NA,NA,"Rosanae",NA,NA,NA
"234","2019-10-07 09:35:25-03","UEFS","HUEFS","160182","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Carvalho-Sobrinho, J.G.de","2805","2010","03","16",NA,"Brasil","Bahia","Itanagra","Fazenda Pedra do Sobrado","-38.012222","-12.384722","104","104",NA,"Floresta ombrófila densa em regeneração.","HUEFS0160182","HUEFS0160182","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","38W0'44''","12S23'5''","09",NA,NA,NA,"Rosanae",NA,NA,NA
"235","2019-10-07 09:35:25-03","UEFS","HUEFS","16369","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Ganev, W.","2771","1994","01","12",NA,"Brasil","Bahia","Abaíra",NA,"-41.9","-13.283333","1600","1600",NA,NA,"HUEFS0016369","HUEFS0016369","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W54'","13S17'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"236","2019-10-07 09:35:25-03","UEFS","HUEFS","16484","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Ganev, W.","2886","1994","01","27",NA,"Brasil","Bahia","Abaíra","Caminho para Boa Vista- Riacho Fundo pelo Toucinho.","-41.816667","-13.366667",NA,NA,NA,"com carrasco, solo arenoso.","HUEFS0016484","HUEFS0016484","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W49'","13S22'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"237","2019-10-07 09:35:25-03","UEFS","HUEFS","17183","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Ganev, W.","3140","1994","04","26",NA,"Brasil","Bahia","Abaíra","Serra da Serrinha, caminho Capão-Serrinha-Bicota.","-41.85","-13.333333","1220","1450",NA,"Campo rupestre, com solo arenoso.","HUEFS0017183","HUEFS0017183","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W51'","13S20'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"238","2019-10-07 09:35:25-03","UEFS","HUEFS","17197","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Ganev, W.","3154","1994","04","27",NA,"Brasil","Bahia","Abaíra","Caminho Marques-Boa Vista, estrada abandonada da furna.","-41.816667","-13.333333","1080","1150",NA,"Carrasco de campo rupestre, com solo argiloso.","HUEFS0017197","HUEFS0017197","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W49'","13S20'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"239","2019-10-07 09:35:25-03","UEFS","HUEFS","17297","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Ganev, W.","3254","1994","05","13",NA,"Brasil","Bahia","Abaíra",NA,"-41.816667","-13.366667","930","950",NA,NA,"HUEFS0017297","HUEFS0017297","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W49'","13S22'","09",NA,NA,NA,"Rosanae",NA,NA,NA
"240","2019-10-07 09:35:25-03","UEFS","HUEFS","173120","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Lima-Verde, L.W.","1948","2000","02","29",NA,"Brasil",NA,NA,"Floresta Nacional do Araripe/Chapada do Araripe.",NA,NA,NA,NA,NA,"Floresta de Encosta.","HUEFS0173120","HUEFS0173120","A.Stadnik",NA,NA,"2015",NA,NA,"12",NA,NA,NA,"Rosanae",NA,NA,NA
"241","2019-10-07 09:35:25-03","UEFS","HUEFS","180884","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Neves, S.P.S.","405","2012","01","20",NA,"Brasil","Bahia","Palmeiras",NA,"-41.517778","-12.435556","884","884",NA,"Cerrado rupestre.","HUEFS0180884","HUEFS0180884","A.Stadnik",NA,NA,"2015","41W31'4''","12S26'8''","12",NA,NA,NA,"Rosanae",NA,NA,NA
"242","2019-10-07 09:35:25-03","UEFS","HUEFS","185310","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Faria, J.E.Q.","553","2009","07","04",NA,"Brasil","Bahia","Palmeiras","Br-242, Chapada Diamantina, em frente ao morro do Pai Inácio, ca. de 1 Km da Pousada Pai Inácio, Ponto 226","-41.458056","-12.464722",NA,NA,NA,"Campo rupestre.","HUEFS0185310","HUEFS0185310",NA,NA,NA,NA,"41W27'29''","12S27'53''",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"243","2019-10-07 09:35:25-03","UEFS","HUEFS","194791","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Carvalho, D.N.","247","2013","05","26",NA,"Brasil","Bahia","Lençóis","Fazenda Lago do Peixe.","-41.15","-12.4","516","516",NA,"Mata estacional decidual.","HUEFS0194791","HUEFS0194791","P.S.Neves",NA,NA,"2019","41W9'","12S24'","02",NA,NA,NA,"Rosanae",NA,NA,NA
"244","2019-10-07 09:35:25-03","UEFS","HUEFS","20760","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Orlandi, R.P.","PCD283","1994","07","29",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.433333","-12.45","910","910",NA,"Degraus rochosos com vegetação rupícola. Arenito capeado por substrato pedregoso.","HUEFS0020760","HUEFS0020760","M.Sobral",NA,NA,"2004","41W26'","12S27'","05",NA,NA,NA,"Rosanae",NA,NA,NA
"245","2019-10-07 09:35:25-03","UEFS","HUEFS","20785","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Bautista, H.P.","PCD321","1994","07","29",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.433333","-12.45","915","915",NA,"Erva e arbustos em terreno inclinado. Substrato de arenito e solo pedregoso.","HUEFS0020785","HUEFS0020785","J.E.Q.Faria Júnior & M.Ibrahim",NA,NA,"2010","41W26'","12S27'","09",NA,NA,NA,"Rosanae",NA,NA,NA
