"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"191","2008-05-27 22:02:00-03","MO","MOBOT","2972273","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Ronald Liesner","Ezechias P. Heringer","Heringer 6244","1981",NA,NA,"Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2015-08-13 05:50:00-03","MO","MOBOT","2972478","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","R.L. Liesner","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 28708","1971","1","19","Brazil","Minas Gerais",NA,"Outcrops. Lower slopes of Serra da Piedade, road between BR-31 and Caete, secondary forest with numerous outcrops.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2014-08-23 05:35:00-03","MO","MOBOT","2972651","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","R.L. Liesner","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27418","1970","3","13","Brazil","Minas Gerais",NA,"Common on sand, open places. Gallery forest on white sand and low sclerophyllous vegetation on outcrops, Rio Jequití, ca. 20km E. of Diamantina.",NA,NA,NA,NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","2972809","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Ronald Liesner","Ezechias P. Heringer","Heringer 6879","1981",NA,NA,"Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu. Córrego Quinze.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","2972970","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","G. Hatschbach, 9/79","Gert G. Hatschbach","Hatschbach 35433","1977","11","13","Brazil","Paraná",NA,"Rio Jaguariaiva (mun. Jaguariaiva)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2013-05-07 06:03:00-03","MO","MOBOT","3279338","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Grady L. Webster","Ynés Mexia","Mexia 4284","1930","2","1","Brazil","Minas Gerais",NA,"Distritcto Carangola. Top of Serra da Gramma; open campo above timber line.",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2012-04-13 13:17:00-03","MO","MOBOT","2971670","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","G.L .Webster","Larry R. Noblick|William J. Hahn|M.J. Lemos|C. Vieira","Noblick 3335","1984",NA,NA,"Brazil","Bahia",NA,"Serra da Pioneira, 03Km de P. Branca Santa Terazinha.","-39.53333","-12.75",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-08-31 09:04:30-03","INPA","INPA","203569","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Punt, W","Hatschbach, GG","61872","1995","03","14","Brasil","Minas Gerais","Monte Azul","Serra do Espinhaço.","-42.874698638916","-15.1549997329712",NA,NA,NA,NA,NA,"INPA0203569","INPA0203569 INPA0203569_e",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,"41110","auto",NA,NA,NA,NA,NA
"199","2021-01-10 20:46:06-03","INPA","INPA","213126","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Silva, MJ da","Sampaio, A","R100008","1935","02","19","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Represa dos Ciganos.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"INPA0213126","INPA0213126 INPA0213126_e INPA0213126_e1","2006","02","07","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"200","2021-01-10 20:46:06-03","INPA","INPA","213111","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Silva, MJ da","Vidal, AJ","V7","1955","02",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, Parque Nacional.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"INPA0213111","INPA0213111 INPA0213111_e","2006","02","07","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,"38539","auto",NA,NA,NA,NA,NA
"201","2020-08-31 09:04:30-03","INPA","INPA","213108","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Silva, MJ da","Brade, AC","11107","1931","11","24","Brasil","Rio de Janeiro","Rio de Janeiro","Morro Queimado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"INPA0213108","INPA0213108 INPA0213108_e INPA0213108_e1","2006","02","07","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"202","2020-08-31 09:04:30-03","INPA","INPA","213048","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Silva, MJ da","Emmerich, M","2856","1966","07","10","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional. Sobrinho.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"INPA0213048","INPA0213048 INPA0213048_e INPA0213048_e1","2006","02","07","Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,"38539","auto",NA,NA,NA,NA,NA
"203","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","38958",NA,"Plantae","Euphorbiaceae","Phyllanthus","retroflexus","Phyllanthus retroflexus","Brade","A.C.Brade/1950","A. C. Brade","19768","1949","06","06","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Vargem Alta, Morro do Sal.","-41.007778","-20.688056","41W0'28","20S41'17",NA,NA,"Sub-arbusto de 1m.","MBML038958","MBML038958",NA,NA,NA,NA,NA,NA,NA,"ISOTIPO",NA,NA,NA,NA,NA,NA,NA
"204","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","12600",NA,"Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","E.R. Martins/04-09-2012","V. Demuner; et al","991","2000","05","10","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis","-40.678056","-19.814167","40W40'41","19S48'51",NA,NA,"Erva 40cm, flores rosadas e frutos verdes. Sobre a rocha, aberto ensolarado.","MBML012600","MBML012600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","37487",NA,"Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","J. Gurtler/2018","P. Labiak; P.B.Schawartsburd, A.P.Fontana & L.J.C.Kollmann.","5092","2009","01","14","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Afloramento rochoso à direita na subida para a Pedra do Elefante. Afloramento rochoso.","-40.4475","-18.770278","40W26'51","18S46'13","300","300","Herbácea terrestre. Flores branco-esverdeadas.","MBML037487","MBML037487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","47449",NA,"Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","J. Gurtler/2018","A. M. Assis; M.D.S.Demuner; M. B. Redighieri","2472","2010","04","26","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Pedra do Elefante","-40.457611","-18.767","40W27'27,4","18S46'1,2","630","630","Arbusto, frutos verdes","MBML047449","MBML047449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-28 10:31:31-03","ICAUFMG","MCCA","4292","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","XAVIER, M.V.B.","ARRUDA, D.M.; SILVA, R.C., CORRÊA, G.R.; XAVIER, M.V.B.; DE SOUZA, A.P.; FONSECA, R.S.",NA,"2019","05","27","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516","-435561111.0","-161630556.0",NA,NA,NA,"MCCA04700","MCCA04700","2020","03","27",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA
"208","2020-12-28 10:31:31-03","ICAUFMG","MCCA","4293","S","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","XAVIER, M.V.B.","ARRUDA, D.M.; SILVA, R.C., CORRÊA, G.R.; XAVIER, M.V.B.; DE SOUZA, A.P.; FONSECA, R.S.",NA,"2019","05","27","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516","-435561111.0","-161630556.0",NA,NA,NA,"MCCA04701","MCCA04701 MCCA04701_01","2020","03","27",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA
"209","2021-03-04 11:06:05-03","UFRB","HURB","20215","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","retroflexus","Phyllanthus retroflexus","Brade",NA,"Caiafa, A. N.; Cruz, A.R. da; Conceição, H.R.","339","2009","05","16","Brasil","Bahia","Santa Terezinha","Serra da Jibóia;","-39.5233001708984","-12.771900177002",NA,NA,NA,NA,NA,"HURB000020215",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA
"210","2021-03-04 11:06:05-03","UFRB","HURB","20216","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","retroflexus","Phyllanthus retroflexus","Brade",NA,"Caiafa, A. N.; Cruz, A.R. da & Lacerda, M.L.","249","2008","10","02","Brasil","Bahia","Santa Terezinha","Serra da Jibóia;","-39.5233001708984","-12.771900177002",NA,NA,NA,NA,"Sol.","HURB000020216",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA
"211","2021-01-26 13:57:14-03","IMA","MAC","15491","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","D.S.Carneiro-Torres","Bastos, SKM; L.A.Cruz; K.R.Leite","02","1996","08","24","Brasil","Bahia","Sante Teresinha","ca. de 16km da Cidade de Castro Alves.","-39.610514","-12.770042","-39.610514","-12.770042",NA,NA,"Erva ca de 60cm. Flores amarelo-claro.; Mata solo úmido, rico em húmus.","MAC0015491","MAC0015491","1998","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-01-26 13:57:14-03","IMA","MAC","42648","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","A.M.Torres","Chagas-Mota","4168","2009","06","25","Brasil","Alagoas","Quebrangulo","Serra das Guaribas.","-36.458056","-9.294925","-36.458056","-9.294925",NA,NA,"Arbusto ca. 60 cm de altura. Flores e frutos verdes.; Mata Pluvial Atlântica.","MAC0042648","MAC0042648","2019","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-26 13:57:14-03","IMA","MAC","5444","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","A.M.Torres","M.N.Rodrigues; G.L.Esteves; R.C.Marques","s.n.","1987","04","08","Brasil","Alagoas","Quebrangulo","Fazenda Riachão.","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"Erva ereta. Flores cremes.; Mata Subcaducifolia.","MAC0005444","MAC0005444","2019","02","26",NA,NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA
"214","2021-01-26 13:57:14-03","IMA","MAC","4260","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","A.M.Torres","R.P.Lyra-Lemos; I.S.Moreira; A.Staviski","918","1985","06","27","Brasil","Alagoas","Quebrangulo","Parque Estadual de Pedra Talhada, Mané Chico.","-36.427672","-9.228003","-36.427672","-9.228003",NA,NA,"Arbusto. Flores cremes. Frutos imaturos verdes.; Mata Subcaducifolia.","MAC0004260","MAC0004260","2019","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-01-26 13:57:14-03","IMA","MAC","44769","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","E.C.O.Chagas","Chagas-Mota","6273","2009","10","18","Brasil","Alagoas","Palmeira dos Índios","Serra das Pias, Fazenda Barra Nova.","-36.629389","-9.411286","-36.629389","-9.411286",NA,NA,"Arbusto ca. 2 m de altura. Estéril.; Agreste.","MAC0044769","MAC0044769","2009","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-01-26 13:57:14-03","IMA","MAC","47760","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","A.M.Torres","W.W.Thomas; M.R.V.Barbosa; R.P.Lyra-Lemos; A.Melo","15218","2010","02","27","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada, Trail from reserve base (sede) to the top of Pedra Talhada.","-36.431719","-9.223475","-36.431719","-9.223475",NA,NA,"In forest, over rock. Inflorescence pale green.; Moist submontane tropical forest. On roch outcrop.","MAC0047760",NA,"2019","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-01-26 13:57:14-03","IMA","MAC","49716","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","A.M.Torres","Chagas-Mota","8755","2010","10","04","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.431719","-9.223475","-36.431719","-9.223475",NA,NA,"Erva ca. 50 cm de altura. Flores e frutos verdes.; Mata Atlântica.","MAC0049716","MAC0049716","2019","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-01-26 13:57:14-03","IMA","MAC","51499","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","A.M.Torres","R.P.Lyra-Lemos; W.T.C.C.Santos; E.S.França","13257","2011","06","11","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.431719","-9.223478","-36.431719","-9.223478",NA,NA,"Erva ca. 2 m de altura. Frutos verdes.; Mata Atlântica.","MAC0051499","MAC0051499","2019","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-01-26 13:57:14-03","IMA","MAC","51549","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","A.M.Torres","R.P.Lyra-Lemos; W.T.C.C.Santos; E.S.França","13307","2011","06","11","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.431719","-9.223478","-36.431719","-9.223478",NA,NA,"Erva. Flores verdes.; Mata Atlântica.","MAC0051549","MAC0051549","2019","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-01-26 13:57:14-03","IMA","MAC","57342","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","A.M.Torres","L.Nusbaumer; M.Ammann","4095","2014","05","21","Brasil","Alagoas","Quebrangulo","Reserva Biológica Federal da Pedra Talhada, Floresta tropical de planalto.","-36.431719","-9.223475","-36.431719","-9.223475",NA,NA,"Arbusto ca. 60 cm. Em uma grande rocha. Flores brancas e amarelas com 5 pétalas. Fruto esférico; ligeiramente amarelo-alaranjado. Amostra seca com ar quente.; Mata Atlântica.","MAC0057342",NA,"2019","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-25 10:11:57-03","CVRD","CVRD","15204","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Geovane S. Siqueira","Folli, D.A.","7318","2014","12","09","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,NA,"139","139","Área de pedreira, afloramento roschoso <ll>dwc_commonname:</ll> Carambola da pedra","CVRD015204","CVRD015204","2018","09","25","Magnoliophyta","Euphorbiales","América do Sul",NA,NA,"54161","auto","Magnoliopsida",NA,NA,NA,NA
"222","2021-03-01 11:55:05-03","UFPE","UFP","28351","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Silva, MJ da","Silva, VA da","UFP28351","1995","04","26","Brasil","Pernambuco","Pesqueira",NA,"-36.6963996887207","-8.35778045654297",NA,NA,NA,NA,"Usado contra inflamação e pedras nos rins e vesícula pelos índios Xucuru.; Usado contra inflamação e pedras nos rins e vesícula pelos índios Xucuru.","UFP028351",NA,"2006","02","07",NA,"Malpighiales",NA,NA,NA,"36615","auto",NA,NA,NA,NA,NA
"223","2021-03-01 11:55:05-03","UFPE","UFP","35681","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Silva, MJ da","Silva, VA da","UFP35681","1996","01","19","Brasil","Pernambuco","Pesqueira",NA,"-36.6963996887207","-8.35778045654297",NA,NA,NA,NA,"A planta é usada pelos índios Xucuru no combate de problemas renais.; A planta é usada pelos índios Xucuru no combate de problemas renais.","UFP035681",NA,"2005","01","21",NA,"Malpighiales",NA,NA,NA,"36615","auto",NA,NA,NA,NA,NA
"224","2020-09-25 10:42:41-03","UFPE","UFP","4086","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Silva, MJ da","Mariz, G","UFP4086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solo arenoso seco. Flores amarelo-esverdeadas, frutos imaturos. Ocasional.; Solo arenoso seco. Flores amarelo-esverdeadas, frutos imaturos. Ocasional.","UFP004086",NA,"2006","02","07",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","2433966","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"G. Pabst, E. Fromm & E. Santos","6779","1961","10","10","Brazil","Río de Janeiro",NA,"Estrada do Sumare.",NA,NA,NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2706026","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"G. Hatschbach & Z. Ahumada","31416","1973","2","10","Brazil","Minas Gerais",NA,"Parque Nac de Caparao (mun Caparao).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2220714","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"R. Reitz & Klein, --","2841","1956","2","23","Brazil","Santa Catarina",NA,"Piloes, Palhoca.",NA,NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","2688112","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"G. Eiten & L. T. Eiten","7206","1966","4","24","Brazil","Río de Janeiro",NA,"Mun de Mage. On mountainside along Hwy S of Teresopolis.",NA,NA,NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","3146186","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"G. Hatschbach","49959","1985","10","19","Brazil","Espirito Santo",NA,"Pedra Azul (mun Domingos Martins).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","2859779","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"Klein, -- & -- Bresolin","9406","1971","5","18","Brazil","Santa Catarina",NA,"Morro do Cambirela, Palhoca.",NA,NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","1188919","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"E. W. D. Holway & M. M. Holway","1056","1921","8","19","Brazil","Río de Janeiro",NA,"Tijuca.",NA,NA,NA,NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","3023491","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"R. Reitz & Klein, --","16959","1964","1","3","Brazil","Santa Catarina",NA,"Sao Luis, Guaraciaba.",NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","2220689","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"R. Reitz & Klein, --","2539","1956","1","20","Brazil","Santa Catarina",NA,"Piloes, Palhoca.",NA,NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","1188944","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"E. W. D. Holway & M. M. Holway","1245","1921","10","25","Brazil","Río de Janeiro",NA,"Petropolis.",NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","2433965","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"G. Pabst","4788","1959","3","15","Brazil","Río de Janeiro",NA,"E Guanabara, Gruta da Imprensa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","2252154","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"A. Lutz","496","1913","5",NA,"Brazil","Federal District",NA,"Tijuca Mt., Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","2750462","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"A. Bresolin","1074","1973","12","13","Brazil","Santa Catarina",NA,"Bom Retiro, Paulo Lopes.",NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2706022","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"G. Hatschbach","31980","1973","5","16","Brazil","Mato Grosso",NA,"Rod C Grande-Cuiaba (mun Coxim).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","2934214","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","28858","1971","1","22","Brazil","Minas Gerais",NA,"Serra do Espinhaco. Ca 10 km W of Barao de Cocais.",NA,NA,NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","1617883","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"Y. Mexia","4284","1930","2","1","Brazil","Minas Gerais","Carangola","Top of Serra da Gramma.","-42.0293998718262","-20.7331008911133",NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,"21913","auto","Dicotyledonae",NA,NA,"1",NA
