"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"194","2021-02-09 10:13:30-03","UENF","HUENF","4727","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2498","2008","10","21","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833","41º8'18''W","21º20'9''S","53","53","Fragmento de Mata Atlântica","HUENF00004730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-09 10:13:30-03","UENF","HUENF","4726","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2176","2008","10","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","81","81","Fragmento de Mata Atlântica","HUENF00004729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-02-09 10:13:30-03","UENF","HUENF","9755","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Nascimento, M.T.","79","2003","12","10","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","-41.204167","-21.554722","41º12'15''W","21º33'17''S","31","31",NA,"HUENF00009759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-09 10:13:30-03","UENF","HUENF","4730","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2048","2008","10","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","81","81","Fragmento de Mata Atlântica","HUENF00004733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-09 10:13:30-03","UENF","HUENF","4728","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2590","2008","10","21","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833","41º8'18''W","21º20'9''S","53","53","Fragmento de Mata Atlântica","HUENF00004731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-09 10:13:30-03","UENF","HUENF","9254","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"s/c","25",NA,NA,NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","41º5'40''W","21º23'29''S","39","39","Fogo","HUENF00009258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-09 10:13:30-03","UENF","HUENF","3972","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Souza, J.S.","1107","2002","07","03","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","41º5'40''W","21º23'29''S","39","39",NA,"HUENF00003975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-09 10:13:30-03","UENF","HUENF","3965","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Souza, J.S.","2199","2002","08","14","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","41º5'40''W","21º23'29''S","39","39","5x5","HUENF00003968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-02-09 10:13:30-03","UENF","HUENF","5119","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Nascimento, M.T.","41","2003","12","03","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","-41.204167","-21.554722","41º12'15''W","21º33'17''S","31","31",NA,"HUENF00005122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-02-09 10:13:30-03","UENF","HUENF","3978","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Souza, J.S.","3325","2002","11","19","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","41º5'40''W","21º23'29''S","39","39","5x5m","HUENF00003981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-02-09 10:13:30-03","UENF","HUENF","12307","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","H.B.M. Viana","2019","04","20","H.B.M. Viana; M.A. Faitanin, N.N. Berriel","18","2018","06","08","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta Estacianal semidecidual de tabuleiro. Estação Ecológica Estadual de Guaxindiba","-41.088056","-21.393611","41º5'17''W","21º23'37''S","38","38","Arvore, dap 10cm, aprox 8m de alt. Fuste levemente acanelado, ritidomas em laminas finas de coloração variada, parda, castanho, alaranjada.","HUENF00013143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-09 10:13:30-03","UENF","HUENF","10231","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Souza, T.P.; Ribeiro, C.T., Helmo","458","2013","04","24","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222","41º26'53''W","21º47'50''S",NA,NA,"Parcela 6","HUENF00010877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-09 10:13:30-03","UENF","HUENF","1703","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Moreno, M.R.; Nascimento, M.T.","569","1997","05","22","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","Igua ao 60; P.","HUENF00001705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-09 10:13:30-03","UENF","HUENF","3966","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Souza, J.S.","1869","2002","08","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","41º5'40''W","21º23'29''S","39","39","5x5","HUENF00003969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-09 10:13:30-03","UENF","HUENF","4731","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2432","2008","10","27","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667","41º7'11''W","21º19'18''S","81","81","Fragmento de Mata Atlântica","HUENF00004734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-09 10:13:30-03","UENF","HUENF","10915","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Toledo, E.","4313","2010","03","10","Brasil","Rio de Janeiro","Natividade","Córrego Alegre.","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,"Parcela 17","HUENF00011581",NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA
"210","2021-02-09 10:13:30-03","UENF","HUENF","10967","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Archanjo, K.M.P.A.","5570","2010","05","26","Brasil","Rio de Janeiro","Natividade","Mata São Vicente.","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,"Parcela 22","HUENF00011617",NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA
"211","2021-02-25 10:13:19-03","CVRD","CVRD","1890","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Terry D. Pennington","1997","06","16","Menandro, M.S.","104","1987","07","17","BRASIL","MA","Buriticupu","Árvore em sub arbusto de floresta de cipó. Na estrada do Arame, km 20.","-46.4011001586914","-4.34582996368408",NA,NA,NA,NA,"Folhas discolores com face inferior mais clara. Tronco com manchas brancas característicos. <ll>dwc_commonname:</ll> Guamirim","CVRD001890",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"73814","auto","Magnoliopsida",NA,NA,NA,NA,NA
"212","2021-02-25 10:13:19-03","CVRD","CVRD","12796","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Terry D. Pennington","2015","02","06","Folli, D.A.","6513","2009","12","10","BRASIL","ES","Pinheiros",NA,"-40.14878","-18.374743","-40,14878","-18,374743","82","82","<ll>dwc_commonname:</ll> Guamirim","CVRD012796",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"213","2021-02-25 10:13:19-03","CVRD","CVRD","15724","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Geovane S. Siqueira","2017","07","25","Siqueira, G.S.","1160","2017","04","13","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","-40.069.518","-19.149.027",NA,NA,"Indo na trilha do pequi vinagreiro perto da ADM. <ll>dwc_commonname:</ll> Guamirim","CVRD015724",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"214","2021-02-25 10:13:19-03","CVRD","CVRD","11121","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Domingos A. Folli","2008","03","21","Folli, D.A.","5979","2008","03","21","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Área da Reservinha <ll>dwc_commonname:</ll> Guamirim","CVRD011121",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"215","2021-02-25 10:13:19-03","CVRD","CVRD","8421","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Domingos A. Folli","2003","11","17","Folli, D.A.","4670","2003","11","17","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim","CVRD008421",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"216","2021-02-25 10:13:19-03","CVRD","CVRD","15680","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Domingos A. Folli","2016","12","05","Folli, D.A.","7519","2016","12","05","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","-40.054.420","-19.136.062","45","45","<ll>dwc_commonname:</ll> Guamirim","CVRD015680",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"217","2021-02-25 10:13:19-03","CVRD","CVRD","6781","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Folli, D.A.","3844","2001","03","14","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim","CVRD006781","CVRD006781","Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"218","2021-02-25 10:13:19-03","CVRD","CVRD","5551","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","João A. Pastore","1999","02","11","Folli, D.A.","2854","1996","12","02","BRASIL","ES","Linhares","Aceiro Pomar de Frutos Tropicais.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim","CVRD005551",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"219","2021-02-25 10:13:19-03","CVRD","CVRD","444","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Terry D. Pennington","1990","02","03","Folli, D.A.","157","1979","11","06","BRASIL","ES","Linhares","Ao lado do campo de bola de pau, próximo a uma Sapucaia mirim.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim","CVRD000444",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"220","2021-02-25 10:13:19-03","CVRD","CVRD","4698","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Terry D. Pennington","2006","12","20","Folli, D.A.","2087","1993","11","22","BRASIL","ES","Linhares","Após a estrada Caingá.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guatibuá ?","CVRD004698",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"221","2021-02-25 10:13:19-03","CVRD","CVRD","6238","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","João A. Pastore","2000","09","20","Folli, D.A.","3413","1999","05","04","BRASIL","ES","Linhares","No final da estrada","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim","CVRD006238","CVRD006238","Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"222","2021-02-25 10:13:19-03","CVRD","CVRD","11834","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Geovane S. Siqueira","2008","10","22","Paciencia, M.B.","2380","2006","04","08","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"árvore, casca int bege; ritidoma reticulado; pouco odor de incenso, sem resina <ll>dwc_commonname:</ll> Guamirim","CVRD011834",NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","3329159","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"D. Folli","2087","1993","11","22","Brazil","Linhares",NA,"Reserva Florestal da CVRD, Aceiro com Calimã, após a Est. Caingá, lado direito.",NA,NA,NA,NA,NA,NA,NA,"US01869672","US01869672_01 US01869672_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","3146149","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"G. Hatschbach & J. M. Silva","50693","1986","11","6","Brazil","Conceição do Castelo",NA,"Alto Bananal.",NA,NA,NA,NA,NA,NA,NA,"US01869674","US01869674_01 US01869674_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","2221961","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. M. Klein","1253","1955","3","31","Brazil","Itajaí",NA,"Morro da Ressacada",NA,NA,NA,NA,"100",NA,NA,"US01869682","US01869682_01 US01869682_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","2027674","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. M. Klein","s.n.","1949","8","11","Brazil","Pedras Grandes",NA,"Mata da Azambuja",NA,NA,NA,NA,NA,NA,NA,"US01869688","US01869688_01 US01869688_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","2221989","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. M. Klein","1627","1955","9","29","Brazil","Itajaí",NA,"Cunhas",NA,NA,NA,NA,"20",NA,NA,"US01869680","US01869680_01 US01869680_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"228","2020-09-12 05:00:02-03","US","US","2340825","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","4118","1959","9","17","Brazil","Blumenau",NA,"Mata da Companhia Hering, Bom Retiro.",NA,NA,NA,NA,"250",NA,NA,"US01869677","US01869677_01 US01869677_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","2142347","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. M. Klein","596","1953","10","20","Brazil","Ibirama",NA,NA,NA,NA,NA,NA,"100",NA,NA,"US01869684","US01869684_01 US01869684_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","2252372","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","3036","1956","4","5","Brazil","Palhoça",NA,"Pilões.",NA,NA,NA,NA,"250",NA,NA,"US01869678","US01869678_01 US01869678_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","3147054","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"G. Hatschbach","50779","1986","11","15","Brazil","Conceição do Castelo",NA,"Venda Nova.",NA,NA,NA,NA,NA,NA,NA,"US01869673","US01869673_01 US01869673_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"232","2020-09-12 05:00:02-03","US","US","2142337","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. M. Klein","557","1953","8","13","Brazil","Brusque",NA,"Mata do malucher",NA,NA,NA,NA,"60",NA,NA,"US01869685","US01869685_01 US01869685_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"233","2020-09-12 05:00:02-03","US","US","2142336","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. M. Klein","555","1953","8","13","Brazil","Brusque",NA,"Mata do malucher",NA,NA,NA,NA,"60",NA,NA,"US01869686","US01869686_01 US01869686_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"234","2020-09-12 05:00:02-03","US","US","2340942","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","9410","1959","12","12","Brazil","Sombrio",NA,"Garapuvu, Vista Alegre.",NA,NA,NA,NA,"20",NA,NA,"US01869676","US01869676_01 US01869676_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"235","2020-09-12 05:00:02-03","US","US","2565382","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"G. Hatschbach","9306","1962","9","29","Brazil","Paranaguá",NA,"Serra da Prata.",NA,NA,NA,NA,"50","100",NA,"US01869675","US01869675_01 US01869675_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"236","2020-09-12 05:00:02-03","US","US","1951768","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"G. Hatschbach","I043","1948","10","24","Brazil","Morretes",NA,"Floresta",NA,NA,NA,NA,NA,NA,NA,"US01869689","US01869689_01 US01869689_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"237","2020-09-12 05:00:02-03","US","US","2142614","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1629","1954","3","1","Brazil","Ibirama",NA,"Horto Florestal I.N.P.",NA,NA,NA,NA,NA,NA,NA,"US01869683","US01869683_01 US01869683_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"238","2020-09-12 05:00:02-03","US","US","2120069","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. M. Klein","s.n.","1951","3","1","Brazil","Pedras Grandes",NA,"Mata da Azambuja",NA,NA,NA,NA,NA,NA,NA,"US01869687","US01869687_01 US01869687_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"239","2020-09-12 05:00:02-03","US","US","2221944","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. M. Klein","1087","1955","1","18","Brazil","Blumenau",NA,"Catiguá. Mata da Cia Hering",NA,NA,NA,NA,"300",NA,NA,"US01869681","US01869681_01 US01869681_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"240","2020-09-12 05:00:02-03","US","US","2252355","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","2933","1956","3","29","Brazil","Itajaí",NA,"Morro da Ressacada.",NA,NA,NA,NA,"150",NA,NA,"US01869679","US01869679_01 US01869679_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"241","2020-09-02 16:33:31-03","Cenargen","CEN","34723","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","J. R. Pirani","1998","11",NA,"Efigênia de Melo","2511","1998","11","08","Brasil","PR","ANTONINA","Mirante da Pedra.","-48.7118988037109","-25.4286003112793","-4871667.0","-2542500.0",NA,NA,"Folíolo cartáceo, levemente discolor. Fruto abrindo-se em 3 valvas, expondo a semente vermelha.&nf;Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (35349). Feira de Santana - Bahia.","CEN00034723","CEN00034723",NA,NA,NA,"Exsicatas",NA,"38300","auto",NA,NA,NA,"1",NA,NA
"242","2020-09-02 16:33:31-03","Cenargen","CEN","29292","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","J. R. Pirani","1983","01",NA,"Frederico Carlos Hoehne",NA,"1931","09","22","Brasil","SP","SAO PAULO","Nativa no Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Doação do Instituto de Botânica - SP. São Paulo.","CEN00029292","CEN00029292",NA,NA,NA,"Exsicatas",NA,"53584","auto",NA,NA,NA,"1",NA,NA
"243","2019-11-13 11:26:13-03","USP","SPF","193730","PreservedSpecimen","Plantae","Meliaceae","Trichilia","luciae","Trichilia luciae","Barreiros","Anônimo",NA,NA,NA,"Martinelli, G","10194","1984","11","06","Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,"250","250",NA,"SPF00193730",NA,NA,NA,NA,NA,"paratype","20531","auto",NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:26:15-03","USP","SPF","137310","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, JR","1998","11",NA,"Melo, E","2511","1998","11","08","Brasil","Paraná","Antonina",NA,"-48.716667","-25.421667","-48.716667","-25.421667","168","190",NA,"SPF00137310","SPF00137310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:26:15-03","USP","SPF","171066","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, JR","2005",NA,NA,"Macedo, GEL","537","2004","03","04","Brasil","Bahia","Jequié",NA,"-40.109417","-13.944722","-40.109417","-13.944722","617","750",NA,"SPF00171066","SPF00171066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-13 11:26:15-03","USP","SPF","171067","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, JR","2005","10",NA,"Macedo, GEL","679","2004","04","01","Brasil","Bahia","Jequié",NA,"-40.109417","-13.944722","-40.109417","-13.944722","713","713",NA,"SPF00171067","SPF00171067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:26:15-03","USP","SPF","171068","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pirani, JR","2005","10",NA,"Macedo, GEL","680","2004","04","01","Brasil","Bahia","Jequié",NA,"-40.109417","-13.944722","-40.109417","-13.944722","750","750",NA,"SPF00171068","SPF00171068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
