"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","typeStatus","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"155","2019-11-13 11:33:09-03","USP","SPF","130071","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Garcia, RJF","Garcia, RJF","174","1992","09","17",NA,"Brasil","São Paulo","São Paulo","Parque Santos Dias","-46.7725","-23.663056",NA,NA,"SPF00130071",NA,NA,NA,"1995",NA,NA,NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:33:09-03","USP","SPF","130072","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Vianna, MC","Garcia, RJF","397","1993","04","29",NA,"Brasil","São Paulo","São Paulo","Parque Santos Dias","-46.7725","-23.663056",NA,NA,"SPF00130072",NA,NA,NA,"2002",NA,NA,NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:33:09-03","USP","SPF","200273","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Freitas, HS","Freitas, HS","340","2007","06","13",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778",NA,NA,"SPF00200273",NA,NA,NA,"2009",NA,NA,NA,"-44.656667","-22.642778","504","504",NA,NA,NA,NA,NA
"158","2019-11-13 11:33:09-03","USP","SPF","229373","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Shimizu, GH","Stehmann, JR","3425","2003","03","12",NA,"Brasil","Minas Gerais","Paraisópolis","Estrada Gonçalves-Cambuí","-45.903928","-22.658428",NA,NA,"SPF00229373",NA,NA,NA,"2016",NA,NA,NA,"-45.903928","-22.658428","1336","1336","08",NA,NA,NA,NA
"159","2019-11-13 11:33:09-03","USP","SPF","95936","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Barbosa, AR","Catharino, ELM","2030","1994","09","27",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,"SPF00095936",NA,"26795","auto","1998",NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"160","2019-11-13 11:33:09-03","USP","SPF","99467","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Vianna, MC","Baitello, JB","625","1994","03","30",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"SPF00099467",NA,"38855","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:33:09-03","USP","SPF","148366","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Shimizu, GH","Godoi, JV","7","1991","04","26",NA,"Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,"SPF00148366",NA,"18032","auto","2008",NA,NA,NA,NA,NA,NA,NA,"06",NA,NA,NA,NA
"162","2019-11-13 11:33:09-03","USP","SPF","105264","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Barbosa, AR","Kuhlmann, M","3453","1945","04","16",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00105264",NA,"53584","auto","1998",NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"163","2019-11-13 11:33:09-03","USP","SPF","148327","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Yamamoto, K","Sakane, M","324","1975","06","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00148327",NA,"53584","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:33:09-03","USP","SPF","61350","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Souza, VC","Souza, VC","s.n.","1987","05","12",NA,"Brasil","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00061350",NA,"53584","auto","1987",NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"165","2019-11-13 11:33:09-03","USP","SPF","34929","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Zappi, DC","Bittar, M","s.n.","1984","03","09",NA,"Brasil","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00034929",NA,"53584","auto","1984",NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"166","2019-10-07 09:36:09-03","UEFS","HUEFS","23571","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","F.França","Silva, J.M.","1102","1992","04","14",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0023571","HUEFS0023571","46557","auto","1995","Rosanae",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"167","2019-10-07 09:36:09-03","UEFS","HUEFS","19571","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","M.C.Vianna","Kuhlmann, M.","3453","1945","04","16",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0019571","HUEFS0019571","53584","auto","2000","Rosanae",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"168","2019-10-07 09:36:09-03","UEFS","HUEFS","149242","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Valente, A.S.M.","CESJ33991","2001","05","12",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador.","-43.3502998352051","-21.7642002105713",NA,NA,"HUEFS0149242",NA,"36144","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-10-07 09:36:09-03","UEFS","HUEFS","19573","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","M.C.Vianna","Hoehne, F.C.",NA,"1932","04","05",NA,"Brasil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0019573","HUEFS0019573","53584","auto","2000","Rosanae",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"170","2019-10-07 09:36:09-03","UEFS","HUEFS","19570","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","M.C.Vianna","Kuhlmann, M.","453","1943","03","30",NA,"Brasil","São Paulo",NA,"Monte Alegre, Amparo.",NA,NA,NA,"Capoeira muito comum.","HUEFS0019570","HUEFS0019570",NA,NA,"2000","Rosanae",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"171","2019-09-04 19:11:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"A. F. Regnell","III.531","1847",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-01-23 11:09:56-02","F","FMNH-SEEDPLANTS","V0074866F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,"A. F. Regnell","III.531","1847",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0074866F","V0074866F_01",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2016-03-28 12:33:11-03","F","FMNH-SEEDPLANTS","V0326697F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0326697F","V0326697F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2016-03-28 12:33:12-03","F","FMNH-SEEDPLANTS","V0326699F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0326699F","V0326699F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2016-03-28 12:33:12-03","F","FMNH-SEEDPLANTS","V0326700F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0326700F","V0326700F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2016-03-28 12:33:12-03","F","FMNH-SEEDPLANTS","V0326701F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0326701F","V0326701F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-06-11 13:08:38-03","F","FMNH-SEEDPLANTS","V0390001F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,"RRC ID Flag","G. G. Hatschbach","19189","1968","5","7","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,"V0390001F","V0390001F_01 V0390001F_02",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"19189",NA,NA
"178","2016-03-28 12:33:11-03","F","FMNH-SEEDPLANTS","V0326698F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0326698F","V0326698F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-04-29 16:30:29-03","UFVJM","HDJF","6099","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Machado, ELM","Soares, CCC; Silva, LS","23","2018","03","01","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","BARRAGEM REJEITOS (µREA DE APOIO INDUSTRIAL)","-43","-18",NA,NA,"HDJF006099","HDJF006099_01",NA,NA,"2018",NA,NA,NA,"-43","-18","716","716",NA,NA,NA,NA,NA
"180","2019-01-25 15:37:32-02","IAC","IAC","19976","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","H.F. Leitão Filho","H.M. Souza","s/nº",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,"06","11",NA,NA,NA
"181","2019-01-25 15:37:32-02","IAC","IAC","27096","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","A.R. Barbosa","s/col.","s/nº","1897","03","15",NA,NA,NA,NA,NA,NA,NA,NA,"doada por José de Campos Novaes",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,"05","18",NA,NA,NA
"182","2019-01-25 15:47:30-02","IAC","IAC","31784","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","G.H. Shimizu","L.D. Thomaz","964","1993","08","26",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6003","-19.9356",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,"-40.6003","-19.9356",NA,NA,"02","26",NA,NA,NA
"183","2019-01-25 15:47:30-02","IAC","IAC","41338","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","K. Yamamoto","J.E.A. Bertoni & A. Geremias","289","2000","11","17",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L7, P29","-47.086761","-22.863721",NA,"Procedência: Horto Florestal de Mogi Mirim (SP)",NA,NA,NA,NA,"2007",NA,NA,NA,"-47.086761","-22.863721",NA,NA,"03","17",NA,NA,NA
"184","2019-01-25 15:37:32-02","IAC","IAC","42375","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","K. Yamamoto","Maria Sakane","324","1975","06","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,"-46.6361","-23.5475",NA,NA,"06","10",NA,NA,NA
"185","2019-01-25 15:37:32-02","IAC","IAC","42376","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","F. França","F.C. Hoehne","s/nº","1932","04","05",NA,"Brasil","São Paulo","São Paulo","nativa no Parque do Estado e Jardim Botânico","-46.6361","-23.5475",NA,"planta viva nº266",NA,NA,NA,NA,"1997",NA,NA,NA,"-46.6361","-23.5475",NA,NA,"07","05",NA,NA,NA
"186","2019-01-25 15:47:30-02","IAC","IAC","42446","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","G.H. Shimizu","D.F. Pereira; S. Romaniuc Neto; R. Zifirino & J.V. Godoi","7","1991","04","26",NA,"Brasil","São Paulo","Salesópolis","estrada SP 88, km 95","-45.8464","-23.5322",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,"-45.8464","-23.5322",NA,NA,"09","26",NA,NA,NA
"187","2019-01-25 15:37:32-02","IAC","IAC","43104","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","L.C. Bernacci et al.","L.C. Bernacci; G. Durigan; E.Q. Santos & E. Furlan","3397","2001","04","24",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Manoel, indivíduo L 23.1","-47.087542","-23.710586",NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,"-47.087542","-23.710586",NA,NA,"04","24",NA,NA,NA
"188","2019-01-25 15:47:30-02","IAC","IAC","51584","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","R.B. Torres","R.B. Torres & N. Figueiredo","s/nº","1988",NA,NA,NA,"Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,"indivíduo P30",NA,NA,NA,NA,"1988",NA,NA,NA,"-48.35056","-23.423889",NA,NA,"06","30",NA,NA,NA
"189","2019-01-25 15:47:30-02","IAC","IAC","54531","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","J.E.A. Bertoni","J.E.A. Bertoni","242","1993","05","20",NA,"Brasil","São Paulo","Porto Ferreira","Parque Estadual","-47.4792","-21.8539",NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,"-47.4792","-21.8539",NA,NA,"05","20",NA,NA,NA
"190","2019-01-25 15:37:32-02","IAC","IAC","8304","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","A.R. Barbosa","J.A. Cunha","s/nº","1947","04","02",NA,"Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,"-46.668492","-22.694886",NA,NA,"05","18",NA,NA,NA
"191","2019-01-25 15:37:32-02","IAC","IAC","27094","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","A.R. Barbosa","s/col.","s/nº","1897","03","15",NA,"Brasil","São Paulo","Espírito Santo do Pinhal",NA,"-46.6828","-22.1158",NA,"doada por José de Campos Novaes",NA,NA,NA,NA,"1998",NA,NA,NA,"-46.6828","-22.1158",NA,NA,"05","18",NA,NA,NA
"192","2020-07-23 12:24:37-03","CEPLAC","CEPEC","42267","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,"M. C. Vianna","M. S. Menandro","87","1986","05","20",NA,"Brasil","Minas Gerais","serra azul","Faz. Gurita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-07-23 12:24:37-03","CEPLAC","CEPEC","41242","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,"M. C. Vianna","H. Q. B. Fernandes","1912","1986","04","16",NA,"Brasil","Espírito Santo","SANTA TERESA","Em grota na pedreira. Base da Pedra da Onca.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"23813","auto",NA,NA,NA,"30/12/1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-23 12:24:37-03","CEPLAC","CEPEC","66557","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica",NA,"M. C. Vianna","M. Kuhlmann","3453","1945","04","16",NA,"Brasil","São Paulo","SÃO PAULO","Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,"<ll>dwc_commonname:</ll> Pau-de-vinho",NA,NA,"53584","auto",NA,NA,NA,"29/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-11-19 14:06:36-03","Unimontes","MCMG","6762","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","08","24",NA,"Brasil","Espírito Santo","Linhares","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,"W39° 54' 03.0","S19° 29' 54.4",NA,NA,NA,NA,NA,NA,NA
"196","2020-09-22 13:49:08-03","USP","SPFW","1738","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","W. Mantovani, 1998","Ceccantini, G.C.T.","838","1998","05","24",NA,"Brasil","São Paulo","Ubatuba","Pico do Corcovado","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-09-22 13:49:08-03","USP","SPFW","1702","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","W. Mantovani VIII.1998","Ceccantini, G.C.T.","839","1998","05","24",NA,"Brasil","São Paulo","Ubatuba","Pico do Corcovado","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,"1150","1150",NA,NA,NA,NA,NA
"198","2020-11-04 17:31:01-03","UEM","HUEM","25853","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Silva, AF; Capellari Jr, L","1422","1986","04","09",NA,"Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, mata do Horto","-45.9375","-23.075",NA,"Árvore de 18m, flores amarelo-ouro, casca creme, lenho marfim, seiva aquosa abundante, folhas brilhantes. Doado UEC 11066.","HUEM000013972","HUEM000013972",NA,NA,NA,NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 17:31:01-03","UEM","HUEM","10720","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","G. Hatschbach","Soares, A; Maschio, W","322","1999","05","04",NA,"Brasil","Paraná","Tunas do Paraná","Floresta Ombrófila Densa Atlântica A-Montana","-49.0858001708984","-24.9743995666504",NA,"Árvore com cerca de 15 m. de altura; presente em capoeira alta; flores amarelas terminais, abundantes e vistosas à longa distância; com 37 cm. de inflorescência; encostas de morros; no local chamado Pocinha; solo raso; pedregoso","HUEM000013973","HUEM000013973","41885","auto","1999",NA,NA,NA,NA,NA,NA,NA,"07","23",NA,NA,NA
"200","2019-11-01 15:11:57-03","UnB","UB","114498","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Barbosa, AR","Pifano, DS","400","2002","07","09","Southern America","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador.","-43.3502998352051","-21.7642002105713",NA,"Flores amarelas; botões verdes e frutos imaturos. Visitada por beija-flor.; Árvore 20m.; Interior de mata.",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-12 17:02:16-03","UEL","FUEL","13547","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Baldassari, IB","Pereira, SC; et al.","843","1981","02","16",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,NA,"FUEL000136",NA,NA,NA,"1981",NA,NA,NA,"-46.564722","-21.838889",NA,NA,"06","30",NA,NA,NA
"202","2020-11-12 17:02:16-03","UEL","FUEL","30258","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Rodrigues, RR","Franco, G; et al.","3010","2000","04","25",NA,"Brasil","São Paulo","Salesópolis","Parque Estadual da Serra do Mar","-45.699056","-23.637972",NA,NA,"FUEL000128",NA,NA,NA,"2000",NA,NA,NA,"-45.699056","-23.637972",NA,NA,NA,NA,NA,NA,NA
"203","2020-11-12 17:02:16-03","UEL","FUEL","42992","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Estevan, DA","Estevan, DA; et al.","1165","2005","08","16",NA,"Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143083",NA,NA,"OK",NA,NA,NA,"2006",NA,NA,NA,"-50.308417","-24.143083","1050","1050",NA,NA,NA,NA,NA
"204","2020-11-12 17:02:16-03","UEL","FUEL","46403","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Rossetto, EFS","Ferreira Jr, M; Marques, JN; Francisco, EM; Rossetto, EFS","163","2009","10","23",NA,"Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389",NA,NA,"FUEL000133",NA,NA,NA,"2013",NA,NA,NA,"-51.167639","-23.896389",NA,NA,NA,NA,NA,NA,NA
"205","2020-11-12 17:02:16-03","UEL","FUEL","10711","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Yamamoto, KY","Soares-Silva, LH; Francisco das Chagas e Silva; Goldenberg, R","289","1991","08","04",NA,"Brasil","Paraná","Telêmaco Borba","Lagoa, Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,"FUEL000135",NA,"35037","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-12 17:02:16-03","UEL","FUEL","27839","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Hatschbach, G","Soares, A; Maschio, W","322","1999","05","04",NA,"Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,"FUEL000130",NA,"41885","auto","1999",NA,NA,NA,NA,NA,NA,NA,"07","23",NA,NA,NA
"207","2020-11-12 17:02:16-03","UEL","FUEL","36038","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Hatschbach, G","Silva, CA; Graff, P","10","1999","06","01",NA,"Brasil","Paraná","Tunas do Paraná","15 Km à frente de Tunas, beira da estrada, Beira da estrada","-49.0858001708984","-24.9743995666504",NA,NA,"FUEL000127",NA,"41885","auto","1999",NA,NA,NA,NA,NA,"980","980","07","23",NA,NA,NA
"208","2020-11-12 17:02:16-03","UEL","FUEL","28733","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Müller, C","Francisco, EM","s.n.","1999","05","12",NA,"Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,"FUEL000132",NA,"32424","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-12 17:02:16-03","UEL","FUEL","9684","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Yamamoto, KY","Vieira, AOS; Yamamoto, KY","26204","1992","05","01",NA,"Brasil","Rio de Janeiro","Petrópolis","Estrada Petrópolis-Teresópolis, Em encosta ingreme","-43.1786003112793","-22.5049991607666",NA,NA,"FUEL000137",NA,"36524","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-11-12 17:02:16-03","UEL","FUEL","22794","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Pastore, JA","Rodrigues, A","s.n.","1940","05",NA,NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"FUEL000129",NA,"53584","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-11-12 17:02:16-03","UEL","FUEL","21733","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Barbosa, AR","Silva, EL; Pastore, JA","18","1986","04","18",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira, região da Chapada, região da Chapada","-46.6300010681152","-23.5400009155273",NA,NA,"FUEL000134",NA,"53584","auto","1998",NA,NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA
