"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem"
"147","2008-05-27 22:02:00-03","MO","MOBOT","523134","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","C.M. Taylor (MO)","James C. Solomon","Solomon 7738","1982","5","21","South America","Bolivia","Beni","Vaca Diez","37 km E of Riberalta on road to Guayaramerín. Grassy savanna with many shrubs and scattered, gnarled trees, 4-6 m tall.","-65.75","-11.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"230.00000000",NA,NA,"6","142",NA
"148","2020-06-22 14:18:15-03","UNESP-IBILCE","SJRP","31221","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"A.A. Rezende & N.T. Ranga","1295.0","2012","08","24","América do Sul","Brasil","Mato Grosso do Sul","Nova Andradina","RPPN Vale do Ainhanduí, Fazenda Douradinho, Distrito de Casa Verde","-53.3431015014648","-22.2332992553711",NA,"Árvore, 2,5m, fruto imaturo verde.;",NA,NA,NA,NA,NA,NA,NA,NA,"77831","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"149","2020-08-31 08:58:08-03","INPA","INPA","155474","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Ferreira, CAC","9418","1987","11","04","Southern America","Brasil","Pará","Alenquer",NA,"-54.65","-1.883333",NA,NA,"INPA0155474","INPA0155474 INPA0155474_e",NA,"-54.65","-1.883333","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-08-31 08:58:08-03","INPA","INPA","16549","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Pereira, E","316","1953","10","14","Southern America","Brasil","Mato Grosso",NA,"Corumbá",NA,NA,NA,NA,"INPA0016549","INPA0016549 INPA0016549_e INPA0016549_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-08-31 08:58:10-03","INPA","INPA","187628","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Sanaiotti, TM","175","1993","10","17","Southern America","Brasil","Amazonas","Humaitá","18 Km sul de Humaitá.","-62.133333","-7.6",NA,NA,"INPA0187628","INPA0187628 INPA0187628_e",NA,"-62.133333","-7.6","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-08-31 08:58:10-03","INPA","INPA","262463","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Mehlig, U","Mehlig, U","480","2008","02","09","Southern America","Brasil","Pará","Bragança","Península de Ajuruteua, Praia de Ajuruteua, duna baixa na desembocadura do canal de maré Furo da Estiva","-46.605111","-0.837861",NA,NA,"INPA0262463",NA,NA,"-46.605111","-0.837861","2008","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-08-31 08:58:10-03","INPA","INPA","262470","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Mehlig, U","Mehlig, U","492","2008","03","08","Southern America","Brasil","Pará","Bragança","Península de Ajuruteua, Praia de Ajuruteua. Restinga próximo Chavascal, na margem de uma duna com vegetação arbóreo-arbustiva","-46.622278","-0.815667",NA,NA,"INPA0262470",NA,NA,"-46.622278","-0.815667","2008","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-08-31 08:58:10-03","INPA","INPA","263030","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Silva, RM da; Mehlig, U; Santos, LO","Silva, RM da","225","2007","05","22","Southern America","Brasil","Pará","Bragança","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. 3º cordão de dunas","-46.62","-0.834444",NA,NA,"INPA0263030",NA,NA,"-46.62","-0.834444","2009","04","07",NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-11-24 14:12:23-02","UFLA","ESAL","15649","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Ary T. Oliveira F.","Pinto, JRR","147",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"Parque Nacional da Chapada dos Guimarães",NA,NA,NA,"arbusto; 5,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-09 10:36:26-03","UFLA","ESAL","17875","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","José Roberto Rodrigues Pinto","Pinto, JRR","147",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque N. da Chapada dos Guimarães, MT.","-44.999444","-21.245278",NA,"arbusto; 3,0 m; ;; floresta",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-04 10:30:06-03","UFRPE","HST","16139","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","L.P.de Queiroz","J. Rodrigues; et al.","s.n.","2009","03","10",NA,"Brasil","Maranhão","Barão de Grajaú",NA,"-43.0242004394531","-6.75639009475708",NA,"Arvoreta ca. 5 m alt.; caule com 36 cm de circunferência.","HST016139",NA,NA,NA,NA,"2009",NA,NA,"61445","auto",NA,NA,NA,NA,NA,NA
"158","2021-02-04 10:30:06-03","UFRPE","HST","21725","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","A.M.Miranda","A.M.Souza; M.C.Miranda","7","2016","04","05",NA,"Brasil","Pernambuco","Sirinhaém","APA de Guadalupe","-35.1161003112793","-8.59082984924316",NA,"Arbusto ca. 3 m alt.; frutos imaturos esverdeados.","HST021725",NA,NA,NA,NA,"2016",NA,NA,"20997","auto",NA,NA,NA,NA,NA,NA
"159","2021-02-04 10:30:06-03","UFRPE","HST","21722","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","A.M.Miranda","A.M.Souza; M.C.Miranda","4","2016","03","28",NA,"Brasil","Pernambuco","Sirinhaém","APA de Guadalupe","-35.1161003112793","-8.59082984924316",NA,"Arbusto ca. 4,5 m alt.; flores brancas.","HST021722",NA,NA,NA,NA,"2016",NA,NA,"20997","auto",NA,NA,NA,NA,NA,NA
"160","2021-02-04 10:30:06-03","UFRPE","HST","16557","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","A.M.Miranda","A.M.Miranda; R.Costa et V.F.Silva","6044","2009","05","15",NA,"Brasil","Piauí","Guadalupe","margem da rodovia","-43.5691986083984","-6.78694009780884",NA,"Arbusto ca. 3 m alt.; caule marrom; folhas membranáceas; frutos imaturos verdes.","HST016557",NA,NA,NA,NA,"2009",NA,NA,"42640","auto",NA,NA,NA,NA,NA,NA
"161","2021-02-25 10:12:24-03","CVRD","CVRD","9071","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Siqueira, G.S.","155","2005","01","17","América do Sul","BRASIL","ES","Linhares","Proximo ao Corrégo pau atravessado","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Jenipapinho","CVRD009071","CVRD009071",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"162","2021-02-25 10:12:24-03","CVRD","CVRD","4727","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Domingos A. Folli","Folli, D.A.","2110","1993","12","07","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Jenipapinho","CVRD004727",NA,NA,NA,NA,"1993","12","07","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"163","2021-02-25 10:12:24-03","CVRD","CVRD","8402","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Domingos A. Folli","Folli, D.A.","4661","2003","11","03","América do Sul","BRASIL","ES","Linhares","Aceiro c/ Pomar de Laranja","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Jenipapinho","CVRD008402",NA,NA,NA,NA,"2003","11","03","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"164","2021-03-01 11:51:55-03","UFPE","UFP","23574","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Nascimento, MMP","Santos, B","UFP23574","1999","05","16",NA,"Brasil","Paraíba","Boa Vista",NA,"-36.2400016784668","-7.25943994522095",NA,"Árvore de 5m de altura, carregado de frutos, flores amarelas, porém em pouquissima quantidade, 7 indivíduos em cerca de 50m.; Árvore de 5m de altura, carregado de frutos, flores amarelas, porém em pouquissima quantidade, 7 indivíduos e","UFP023574",NA,NA,NA,NA,"2001","07","27","18846","auto",NA,NA,NA,NA,NA,NA
"165","2021-03-01 11:51:55-03","UFPE","UFP","17670","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Chiappeta, A","Chiappeta, A","UFP546","1985","04","02",NA,"Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,"Árvore mais ou menos 3m.; Árvore mais ou menos 3m.","UFP017670",NA,NA,NA,NA,"1985",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA
"166","2020-09-25 10:40:12-03","UFPE","UFP","62597","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Queiroz, LP","Rodrigues, J","s.n.","2009","03","10",NA,"Brasil","Maranhão","Barão de Grajaú",NA,"-43.0242004394531","-6.75639009475708",NA,"Arvoreta ca. 5m alt.; caule com 36cm de circunferÊncia.; Arvoreta ca. 5m alt.; caule com 36cm de circunferÊncia.; Cerrado","UFP062597",NA,NA,NA,NA,"2009",NA,NA,"61445","auto",NA,NA,NA,NA,NA,NA
"167","2020-10-27 11:20:23-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Queiroz, LP","Rodrigues, J","s.n.","2009","03","10",NA,"Brasil","Maranhão","Barão de Grajaú",NA,"-43.0242004394531","-6.75639009475708",NA,"Arvoreta ca. 5m alt.; caule com 36cm de circunferÊncia.; Arvoreta ca. 5m alt.; caule com 36cm de circunferÊncia.; Cerrado",NA,NA,NA,NA,NA,"2009",NA,NA,"61445","auto",NA,NA,NA,NA,NA,NA
"168","2020-09-25 10:40:12-03","UFPE","UFP","10212","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Luceño, M","Luceño, M","UFP241","1994","08","07",NA,"Brasil","Paraíba","João Pessoa",NA,"-34.8630981445312","-7.11499977111816",NA,NA,"UFP010212",NA,NA,NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"169","2021-03-01 11:51:55-03","UFPE","UFP","51697","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Barbosa, M","Nascimento, MS","02","2008","01","25",NA,"Brasil","Pernambuco","Serra Talhada",NA,"-38.2983016967773","-7.99194002151489",NA,NA,"UFP051697",NA,NA,NA,NA,"2008","03","03","55090","auto",NA,NA,NA,NA,NA,NA
"170","2016-01-25 13:36:37-02","CPQBA","CPMA","1369","S","Plantae","Magnoliophyta","Rubiales","Rubiaceae¹","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart",NA,"Narciso",NA,"1981","11","06",NA,"Brasil","São Paulo","Paulínia",NA,"-47.154167","-22.761111",NA,"somente no herbário",NA,NA,NA,"47º 09' 15 W","22º 45' 40 S",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"CPQBA 925",NA
"171","2016-01-25 13:36:37-02","CPQBA","CPMA","1380","S","Plantae","Magnoliophyta","Rubiales","Rubiaceae¹","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart",NA,"NARCISO",NA,"1981","01","13",NA,"Brasil","São Paulo","SANTA CRUZ DAS PALMEIRAS","cachoeira das emas","-47.248611","-21.826944",NA,"somente no herbário",NA,NA,NA,"47º 14' 55 W","21º 49' 37 S",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"CPQBA 955",NA
"172","2020-09-12 05:00:02-03","US","US","2861525","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","10869","1965","12","1","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Serra dos Pirineus, Cerrado ca. 12 km S of Corumbá de Goiás",NA,NA,NA,NA,"US02494031","US02494031_01",NA,NA,NA,NA,NA,NA,NA,NA,"1000",NA,"Dicotyledonae","1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","3116825","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"C. A. Cid Ferreira & et al.","6404","1985","8","10","South America - Neotropics","Brazil","Mato Grosso",NA,"Projeto Amazônica, Mun de Sta Terezinha, Mt Faz Codeara, Serra da Viuva, a 12 km S da Cidade. Cerradão, solo areno-pedregoso","-50.58","-10.67",NA,NA,"US02494026","US02494026_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","2776268","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"G. T. Prance, C. C. Berg, W. C. Steward, O. P. Monteiro & J. F. Ramos","18767","1973","8","30","South America - Neotropics","Brazil","Amazonas",NA,"Brazilian Amazonia, Estrada do Aleixo, grounds of Compania das Plantaçôes. Forest on terra firme",NA,NA,NA,NA,"US02494029","US02494029_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","3119258","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"J. R. Pirani","1203","1985","10","10","South America - Neotropics","Brazil","Mato Grosso",NA,"Projeto Amazônica, Mun de Sta Terezinha, perto da cidade, em pequena elevação a margem do Rio Araguaia. Solo arenoso claro","-50.5","-10.42",NA,NA,"US02494027","US02494027_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","3080307","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"D. Folli","521",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,"Proced. Reserva Florestal da CVRD. Linhares Esp. Santo Est. Flamengo, ant b-1, Km 6,075 , lado esquerdo",NA,NA,NA,NA,"US02494028","US02494028_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","2783770","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"G. Hatschbach","25286","1970","10","28","South America - Neotropics","Brazil","Mato Grosso",NA,"Fda Proguesse (mun Rio Brilhanto)",NA,NA,NA,NA,"US02494030","US02494030_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","3182063","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"R. M. Harley, B. L. Stannard, D. J. N. Hind & N. Taylor","27085","1988","12","9","South America - Neotropics","Brazil","Bahia",NA,"Mun: Rio de Contas. Pico das Almas. Vertente leste. Perto da Faz. Brumadinho, estrada para Junco","-41.9","-13.53",NA,NA,"US02494025","US02494025_01",NA,NA,NA,NA,NA,NA,NA,NA,"1200",NA,"Dicotyledonae","1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2483396","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"J. M. F. Campos","69","1961","10","3","South America - Neotropics","Brazil","São Paulo",NA,"Mun de São Carlos: 8 km N de São Carlos on road to Água Vermelha",NA,NA,NA,NA,"US02494032","US02494032_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","3182061","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"R. M. Harley, J. R. Pirani & A. Furlan","27588","1988","12","17","South America - Neotropics","Brazil","Bahia",NA,"Mun: Agua Quente. Pico das Almas. Vertente oeste. Entre Paramirim da Crioulas e a face NNW do pico","-42","-13.52",NA,NA,"US02494024","US02494024_01",NA,NA,NA,NA,NA,NA,NA,NA,"1100","1200","Dicotyledonae","1",NA,NA
"181","2020-09-02 16:39:13-03","Cenargen","CEN","23916","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Roberto Fontes Vieira","1740","1993","10","27",NA,"Brasil","GO","CALDAS NOVAS","Margem direita do rio Corumbá, próximo à alternativa 9.","48.5333333","-17.7","Exsicatas","Botões florais verdes; Cálice verde; Tubo da corola levemente verde na base e amarelo nas pétalas; Anteras marrons e estigma verde.","CEN00023916","CEN00023916",NA,"48.5333333","-17.7","2000",NA,NA,NA,NA,"720","720",NA,"4",NA,NA
"182","2020-09-02 16:39:13-03","Cenargen","CEN","14762","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Ladislau Araújo Skorupa","431","1988","04","11",NA,"Brasil","GO","GOIAS","Aldeia dos Índios Xerente a 20 km de Miracema do Norte.","-48.6","-9.6","Exsicatas","Chá da casca ou das raizes antiabortivo.","CEN00014762","CEN00014762",NA,"-48.6","-9.6","2008",NA,NA,NA,NA,"200","200",NA,"4",NA,NA
"183","2020-09-02 16:39:13-03","Cenargen","CEN","66543","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Glocimar Pereira-Silva","9389","2005","02","19",NA,"Brasil","TO","TOCANTINOPOLIS","Margem esquerda do rio Tocantins, canteiro de obras da AHE Estreito.","47.4708333","6.58166666","Exsicatas","Área de influência indireta.","CEN00066543","CEN00066543",NA,"47.4708333","6.58166666","2016",NA,NA,NA,NA,"160","160",NA,"4",NA,NA
"184","2020-09-02 16:39:13-03","Cenargen","CEN","60790","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Anderson Cássio Sevilha","3634","2003","12","09",NA,"Brasil","GO","ALVORADA DO NORTE","Fazenda Itú.","-46.731111","-14.505","Exsicatas",NA,"CEN00060790","CEN00060790",NA,"-46.731111","-14.505","2008",NA,NA,NA,NA,"485","485",NA,"3",NA,NA
"185","2020-09-02 16:39:13-03","Cenargen","CEN","60772","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Anderson Cássio Sevilha","3616","2003","11","28",NA,"Brasil","GO","ALVORADA DO NORTE","Fazenda Largomar.","-46.58","-14.521666","Exsicatas",NA,"CEN00060772","CEN00060772",NA,"-46.58","-14.521666","2008",NA,NA,NA,NA,"548","548",NA,"4",NA,NA
"186","2020-09-02 16:39:13-03","Cenargen","CEN","100330","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Glocimar Pereira-Silva","16761","2016","02","14",NA,"Brasil","MS","BRASILANDIA","Fazenda Brasileira.","-52.2175","-20.997777","Exsicatas","Monitoramento Fibria parcela 11.","CEN00100330","CEN00100330",NA,"-52.2175","-20.997777","2016","08",NA,NA,NA,"350","350",NA,"4",NA,NA
"187","2020-09-02 16:39:13-03","Cenargen","CEN","100076","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Glocimar Pereira-Silva","15844","2010","12","07",NA,"Brasil","TO","DARCINOPOLIS","Estrada vila Laranjeiras - rio Curicaca, km 10.","-47.526388","-6.6780555","Exsicatas","Área de influência indireta. Folha glabra.","CEN00100076","CEN00100076",NA,"-47.526388","-6.6780555","2016","08",NA,NA,NA,"170","170",NA,"4",NA,NA
"188","2020-09-02 16:39:13-03","Cenargen","CEN","59087","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Glocimar Pereira-Silva","8883","2004","04","21",NA,"Brasil","PA","SAO GERALDO DO ARAGUAIA","Fazenda Andorinhas, retiro Santa Cruz, margem esquerda do rio Araguaia.","-48.431944","-6.2205555","Exsicatas",NA,"CEN00059087","CEN00059087",NA,"-48.431944","-6.2205555","2008",NA,NA,NA,NA,"130","130",NA,"3",NA,NA
"189","2020-09-02 16:39:13-03","Cenargen","CEN","66945","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Glocimar Pereira-Silva","9847","2005","03","07",NA,"Brasil","TO","PALMEIRANTE","Mata de babaçú na saída de Palmeirante para Barra do Ouro, margem esquerda do rio Tocantins.","-47.936388","-7.8647222","Exsicatas","Área de influência direta (lago). Local com muita serrapilheira.","CEN00066945","CEN00066945",NA,"-47.936388","-7.8647222","2016",NA,NA,NA,NA,"156","156",NA,"4",NA,NA
"190","2020-09-02 16:39:13-03","Cenargen","CEN","66952","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Glocimar Pereira-Silva","9854","2005","03","07",NA,"Brasil","TO","PALMEIRANTE","Mata de babaçú na saída de Palmeirante para Barra do Ouro, margem esquerda do rio Tocantins.","-47.936388","-7.8647222","Exsicatas","Área de influência direta (lago). Local com muita serrapilheira.","CEN00066952","CEN00066952",NA,"-47.936388","-7.8647222","2016",NA,NA,NA,NA,"156","156",NA,"4",NA,NA
"191","2020-09-02 16:39:13-03","Cenargen","CEN","68138","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Glocimar Pereira-Silva","12560","2008","01","12",NA,"Brasil","TO","PALMEIRAS DO TOCANTINS","Estrada do rio Curicaca, km 10 (rio intermitente).","-47.526944","-6.6783333","Exsicatas","Borda de rio intermitente. Área de influência indireta.","CEN00068138","CEN00068138",NA,"-47.526944","-6.6783333","2008",NA,NA,NA,NA,"180","180",NA,"4",NA,NA
"192","2020-09-02 16:39:13-03","Cenargen","CEN","77159","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Glocimar Pereira-Silva","8149","2003","12","04",NA,"Brasil","GO","ALVORADA DO NORTE","Ponto 3 próximo à gruta.","-46.728611","-14.525","Exsicatas",NA,"CEN00077159","CEN00077159",NA,"-46.728611","-14.525","2016",NA,NA,NA,NA,"400","400",NA,"4",NA,NA
"193","2020-09-02 16:39:13-03","Cenargen","CEN","87566","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","João Benedito Pereira","293","2010","11","18",NA,"Brasil","TO","PALMEIRANTE","Estrada antiga que ligava Palmeirante à TO - 010, próximo a uma ponte.","-47.940555","-7.7880555","Exsicatas",NA,"CEN00087566","CEN00087566",NA,"-47.940555","-7.7880555","2016",NA,NA,NA,NA,"160","160",NA,"4",NA,NA
"194","2020-09-02 16:39:13-03","Cenargen","CEN","91093","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Glocimar Pereira-Silva","12915","2008","04","16",NA,"Brasil","TO","DARCINOPOLIS","Rio Tocantins via fazenda do Marcelo, km 8 (Pedra furada).","-47.684722","-6.7175","Exsicatas","Área de influência indireta.","CEN00091093","CEN00091093",NA,"-47.684722","-6.7175","2016",NA,NA,NA,NA,"210","210",NA,"4",NA,NA
"195","2020-09-02 16:39:13-03","Cenargen","CEN","97496","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Anderson Cássio Sevilha","5328","2015","10","18",NA,"Brasil","MA","CAROLINA","Parque Nacional Chapada das Mesas. Sítio Buenos Aires. Córrego Laje. Extremidade noroeste.","-47.380555","-6.9491666","Exsicatas","Botão floral.","CEN00097496","CEN00097496",NA,"-47.380555","-6.9491666","2016","08",NA,NA,NA,"200","200",NA,"3",NA,NA
"196","2020-09-02 16:39:13-03","Cenargen","CEN","97756","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Anderson Cássio Sevilha","5589","2015","10","26",NA,"Brasil","MA","CAROLINA","Parque Nacional Chapada das Mesas. Gleba I. Cachoeira de São Romão.","-47.040833","-7.0216666","Exsicatas",NA,"CEN00097756","CEN00097756",NA,"-47.040833","-7.0216666","2016","08",NA,NA,NA,"255","255",NA,"6",NA,NA
"197","2020-09-02 16:39:13-03","Cenargen","CEN","19751","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","Sebastião Pinheiro Cordovil da Silva","172","1992","11","25",NA,"Brasil","GO","NIQUELANDIA","Fazenda Limoeiro - Proprietario Sr. Geraldo.","-48.4597015380859","-14.4738998413086","Exsicatas","Corola amarela, cálice verde.","CEN00019751","CEN00019751",NA,NA,NA,"2000",NA,NA,"74171","auto","420","420",NA,"4",NA,NA
