"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"910","2020-11-12 17:01:37-03","UEL","FUEL","15050","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Rossetto, EFS","2010","04",NA,"Francisco, EM","2001","03","21","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL009732",NA,"s.n.","Mata dos Godoy, dentro da mata",NA,NA,NA,"Tracheophyta","Myrtales",NA,"63728","auto",NA,NA,NA,NA
"911","2020-11-12 17:01:37-03","UEL","FUEL","15871","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R","2003",NA,NA,"Silva, JM; Barbosa, E","2002","10","29","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL009735",NA,"3733","Morro Inglês",NA,NA,NA,"Tracheophyta","Myrtales",NA,"24916","auto",NA,NA,NA,NA
"912","2020-11-12 17:01:40-03","UEL","FUEL","39746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R","1996","09","23","Aguiar, OT","1991","09","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"FUEL009734",NA,"421","Parque Estadual da Cantareira, região da Chapada",NA,NA,NA,"Tracheophyta","Myrtales",NA,"53584","auto",NA,NA,NA,NA
"913","2019-11-01 15:04:09-03","UnB","UB","105945","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Incógnito",NA,NA,NA,"Glaziou, AM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,".",NA,NA,"17550",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"914","2019-11-01 15:04:09-03","UnB","UB","133840","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R","1999",NA,NA,"Hatschbach, G","1999","12","03","Brasil","Paraná ","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Árvore 5m.; Floresta atlântica",NA,NA,"69825","Sete Quedas","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"32237","auto",NA,NA,NA,NA
"915","2019-11-01 15:04:09-03","UnB","UB","105945","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Incógnito",NA,NA,NA,"Glaziou, AM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,".",NA,NA,"17550",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"916","2019-11-01 15:04:09-03","UnB","UB","133840","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R","1999",NA,NA,"Hatschbach, G","1999","12","03","Brasil","Paraná ","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Árvore 5m.; Floresta atlântica",NA,NA,"69825","Sete Quedas","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"32237","auto",NA,NA,NA,NA
"917","2019-10-03 10:03:58-03","UFSCar","SORO","1645","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Valente, A.S.M.; Araújo, F.S.","2002","08","17","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"225","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"918","2019-10-03 10:03:58-03","UFSCar","SORO","1645","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Valente, A.S.M.; Araújo, F.S.","2002","08","17","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"225","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"919","2019-05-06 11:59:38-03","UFU","HUFU","61223","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Bacci, L.F.","2013","11",NA,"Kollmann, L.; Bausen, E.","2001","09","05","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arvoreto, ca. 7 m alt., na meia sombra. Flores brancas.","HUFU00062388","HUFU00062388","4513","Estação Biológica de Santa Lúcia, Trilha Bonita.",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"920","2019-05-06 11:59:38-03","UFU","HUFU","6392","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Romero, R.","1998","11","18","Nakajima, J.N.; et al.","1994","10","19","Brasil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 15 m. Cálice esverdeado, corola creme em botões florais.; Interior da mata.","HUFU00037825","HUFU00037825","586","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"921","2019-05-06 11:59:38-03","UFU","HUFU","23896","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Romero, R.","1998","11","18","Nakajima, J.N.; Romero, R. & Farinaccio, M.A.","1997","06","28","Brasil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 8 m. Frutos imaturos esverdeados.; Mata de encosta do rio São Francisco.","HUFU00037826","HUFU00037826","2610","Parque Nacional da Serra da Canastra, Guarita próximo a Casca d'Anta, parte de baixo.",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"922","2019-05-06 11:59:38-03","UFU","HUFU","76418","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Rossetto, E.F.S.","2010","04",NA,"Francisco, E.M.","2001","03","21","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 15m; frutos imaturos verde; casca cor de vinho.","HUFU00074281","HUFU00074281","s.n.","Mata do Godoy, dentro da mata.",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA
"923","2019-05-06 11:59:38-03","UFU","HUFU","65914","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","1995","10","21","Brasil","São Paulo","Pariqueta-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Árvore, ca. 4 m alt. Casca externa creme, lisa. Flores velhas e em botão.; Floresta Atlântica.","HUFU00062385","HUFU00062385","511","Estação Experimental do Instituto Agronômico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2019-05-06 11:59:38-03","UFU","HUFU","53880","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Rezende, A.R.","2011","09","05","Brandão, M.","1999","09","22","Brasil","Minas Gerais","Careaçu","-45.6991996765137","-22.0431003570557",NA,NA,NA,NA,NA,"HUFU00062386","HUFU00062386","29096","Ponto 2.",NA,NA,NA,NA,NA,NA,"15274","auto",NA,NA,NA,NA
"925","2019-08-08 10:00:09-03","UFU","HUFU","77630","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Pardo, C.","2005","02","22","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Árvore cerca de7.0 metros de CAP 26,3cm. Pagina inferior douradi - ferruginea","HUFU00075858",NA,"1735","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próximo ao km2.0 da Estrada para aBarragem cerca de 1135.",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"926","2019-05-06 11:59:38-03","UFU","HUFU","29807","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R.","1993","07",NA,"Hoehne, F.C.","1931","10","25","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUFU00062387","HUFU00062387","s.n.","Parque do Estado e Jardim Botânico",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"927","2019-05-06 11:59:38-03","UFU","HUFU","61223","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Bacci, L.F.","2013","11",NA,"Kollmann, L.; Bausen, E.","2001","09","05","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arvoreto, ca. 7 m alt., na meia sombra. Flores brancas.","HUFU00062388","HUFU00062388","4513","Estação Biológica de Santa Lúcia, Trilha Bonita.",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"928","2019-05-06 11:59:38-03","UFU","HUFU","6392","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Romero, R.","1998","11","18","Nakajima, J.N.; et al.","1994","10","19","Brasil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 15 m. Cálice esverdeado, corola creme em botões florais.; Interior da mata.","HUFU00037825","HUFU00037825","586","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"929","2019-05-06 11:59:38-03","UFU","HUFU","23896","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Romero, R.","1998","11","18","Nakajima, J.N.; Romero, R. & Farinaccio, M.A.","1997","06","28","Brasil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 8 m. Frutos imaturos esverdeados.; Mata de encosta do rio São Francisco.","HUFU00037826","HUFU00037826","2610","Parque Nacional da Serra da Canastra, Guarita próximo a Casca d'Anta, parte de baixo.",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"930","2019-05-06 11:59:38-03","UFU","HUFU","76418","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Rossetto, E.F.S.","2010","04",NA,"Francisco, E.M.","2001","03","21","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 15m; frutos imaturos verde; casca cor de vinho.","HUFU00074281","HUFU00074281","s.n.","Mata do Godoy, dentro da mata.",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA
"931","2019-05-06 11:59:38-03","UFU","HUFU","65914","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","1995","10","21","Brasil","São Paulo","Pariqueta-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Árvore, ca. 4 m alt. Casca externa creme, lisa. Flores velhas e em botão.; Floresta Atlântica.","HUFU00062385","HUFU00062385","511","Estação Experimental do Instituto Agronômico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019-05-06 11:59:38-03","UFU","HUFU","53880","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Rezende, A.R.","2011","09","05","Brandão, M.","1999","09","22","Brasil","Minas Gerais","Careaçu","-45.6991996765137","-22.0431003570557",NA,NA,NA,NA,NA,"HUFU00062386","HUFU00062386","29096","Ponto 2.",NA,NA,NA,NA,NA,NA,"15274","auto",NA,NA,NA,NA
"933","2019-08-08 10:00:09-03","UFU","HUFU","77630","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Pardo, C.","2005","02","22","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Árvore cerca de7.0 metros de CAP 26,3cm. Pagina inferior douradi - ferruginea","HUFU00075858",NA,"1735","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próximo ao km2.0 da Estrada para aBarragem cerca de 1135.",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"934","2019-05-06 11:59:38-03","UFU","HUFU","29807","S","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Goldenberg, R.","1993","07",NA,"Hoehne, F.C.","1931","10","25","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUFU00062387","HUFU00062387","s.n.","Parque do Estado e Jardim Botânico",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"935","2021-02-23 13:22:45-03","MN","R-TIPOS","9651a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","oblongifolia","Miconia oblongifolia","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","1881","12","04","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"R000009651a","R000009651a_001","13437",NA,NA,NA,NA,NA,NA,"Isotypus","33190","auto",NA,NA,NA,NA
"936","2021-02-23 13:22:45-03","MN","R-TIPOS","9651","PreservedSpecimen","Plantae","Melastomataceae","Miconia","oblongifolia","Miconia oblongifolia","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","1881","12","04","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"R000009651","R000009651_001","13437",NA,NA,NA,NA,NA,NA,"Isotypus","33190","auto",NA,NA,NA,NA
"937","2020-08-20 14:57:52-03","UFSC","FLOR","55948","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Bandeira, B.C.; Baumgratz, J.F.","2013","05","15","Bandeira, B.C.; Baumgratz, J.F.A.; Jordão, L.S.B. & Rodrigues, E.","2013","04","04","Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"árvore, 8m, ramos castanho esverdeados, folhas discolores, face abaxial pardacenta, adaxial verde escura, frutos imaturos verdes","FLOR0055948",NA,"212","Santo Aleixo, volta do Morro da Capela, início pela trilha da Rua Saquarema em direção a fazenda Rio das Pedras Negras.",NA,NA,NA,NA,"Myrtales",NA,"20531","auto",NA,NA,NA,NA
"938","2020-08-20 14:57:52-03","UFSC","FLOR","62917","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Bandeira, B.C.; Baumgratz, J.F.A.; Souza, M.C. & Nadruz, M.","2012","10","25","Brasil","Rio de Janeiro","Santa Maria Madalena","-42.0080986022949","-21.9552993774414",NA,NA,"690","690","Árvore, ca. 8m alt., folhas membranáceas discolores, hipanto cor creme, estames amarelos.","FLOR0062917","FLOR0062917","156","Parque Estadual do Desengano, Distr. Terras Frias, Serra da Rifa.",NA,NA,NA,NA,"Myrtales",NA,"30526","auto",NA,NA,NA,NA
"939","2020-08-20 14:57:52-03","UFSC","FLOR","47937","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Santos Filho, L.A.F.","2011","06","14","Santos Filho, L.A.F.; Baumgratz, J.F.A.; Barberena, F.; Freita, M.F. & Gonçalves, F.","2011","06","14","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"árvore, flor frutos jovens verdes passando a nigrescentes quando maduro, 12m altura. Ramos, pecíolos e raques da infrutescência verde-pardacentos; folhas com a face adaxial verde, abaxial pardacenta.","FLOR0047937",NA,"192","Parque Nacional da Serra dos Órgãos.",NA,NA,NA,NA,"Myrtales",NA,"38539","auto",NA,NA,NA,NA
"940","2020-08-20 14:57:52-03","UFSC","FLOR","3098","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1967","10","26","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, flor branca, 10m altura","FLOR0003098",NA,"7629","Saco Grande, Ilha de Santa Catarina.",NA,NA,NA,NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA
"941","2020-08-20 14:57:52-03","UFSC","FLOR","18823","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1969","11","18","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"250","250","arvoreta, flor branca, 7m altura","FLOR0018823",NA,"8422","Tapera, Ribeirão, Ilha de Santa Catarina.",NA,NA,NA,NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA
"942","2020-08-20 14:57:52-03","UFSC","FLOR","18831","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1971","10","18","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"200","200","árvore, flor branca, 10m altura","FLOR0018831",NA,"9763","Jordão.",NA,NA,NA,NA,"Myrtales",NA,"13751","auto",NA,NA,NA,NA
"943","2020-08-20 20:40:07-03","UFSC","FLOR","23202","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Falkenberg, D.B.","1993",NA,NA,"Falkenberg, D.B.","1993","10","09","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"400","400","arvoreta, 6m altura. Folhas discolores. Ápice do ovário piloso.","FLOR0023202",NA,"6264","Morro do Baú.",NA,NA,NA,NA,"Myrtales",NA,"18275","auto",NA,NA,NA,NA
"944","2020-08-20 20:40:07-03","UFSC","FLOR","18792","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Wurdack, J.J.","1974",NA,NA,"Bresolin, A.","1973","11","13","Brasil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"250","250","árvore, flor branca, 8m altura","FLOR0018792",NA,"954","Alto Rio D#?#Una.",NA,NA,NA,NA,"Myrtales",NA,"29971","auto",NA,NA,NA,NA
"945","2020-08-20 14:57:52-03","UFSC","FLOR","62785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Mello, A.S.","2011","10","19","Mello, A.S.","2011","10","19","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"arbóreo 10 metros , com frutos","FLOR0062785","FLOR0062785","621","Reserva Volta Velha.",NA,NA,NA,NA,"Myrtales",NA,"18121","auto",NA,NA,NA,NA
"946","2020-08-20 20:40:07-03","UFSC","FLOR","54828","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Souza, M.L.","1998",NA,NA,"Citadini-Zanette, V.","1998","01","12","Brasil","Santa Catarina","Lauro Muller","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"3m de altura. Planta do Herbário CRI 6393.","FLOR0054828",NA,"2556","Guatá, a beira de cerca na pastagem.",NA,NA,NA,NA,"Myrtales",NA,"15992","auto",NA,NA,NA,NA
"947","2020-08-20 20:40:07-03","UFSC","FLOR","18791","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Wurdack, J.J.","1974",NA,NA,"Bresolin, A.","1973","10","17","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","árvore, flor branca, 10m altura","FLOR0018791",NA,"868","Bom Retiro.",NA,NA,NA,NA,"Myrtales",NA,"23385","auto",NA,NA,NA,NA
"948","2020-08-20 20:40:07-03","UFSC","FLOR","21831","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.; Medeiros, J.D. & Brüggemann, F.M.","1991","09","05","Brasil","Santa Catarina","Santo Amaro da Imperatriz","-48.7785987854004","-27.6881008148193",NA,NA,"600","600","árvore, flor odor levemente adocicado; pétalas brancas, 13m altura. Ápice do ovário piloso. Aparentemente raro no local. Restos de frutos maduros e flores em botão","FLOR0021831",NA,"5539","Trilha na Serra do Tabuleiro, após propriedade do seu Romualdo, Vargem do Braço.",NA,NA,NA,NA,"Myrtales",NA,"22435","auto",NA,NA,NA,NA
"949","2020-08-20 14:57:52-03","UFSC","FLOR","55948","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Bandeira, B.C.; Baumgratz, J.F.","2013","05","15","Bandeira, B.C.; Baumgratz, J.F.A.; Jordão, L.S.B. & Rodrigues, E.","2013","04","04","Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"árvore, 8m, ramos castanho esverdeados, folhas discolores, face abaxial pardacenta, adaxial verde escura, frutos imaturos verdes","FLOR0055948",NA,"212","Santo Aleixo, volta do Morro da Capela, início pela trilha da Rua Saquarema em direção a fazenda Rio das Pedras Negras.",NA,NA,NA,NA,"Myrtales",NA,"20531","auto",NA,NA,NA,NA
"950","2020-08-20 14:57:52-03","UFSC","FLOR","62917","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Bandeira, B.C.; Baumgratz, J.F.A.; Souza, M.C. & Nadruz, M.","2012","10","25","Brasil","Rio de Janeiro","Santa Maria Madalena","-42.0080986022949","-21.9552993774414",NA,NA,"690","690","Árvore, ca. 8m alt., folhas membranáceas discolores, hipanto cor creme, estames amarelos.","FLOR0062917","FLOR0062917","156","Parque Estadual do Desengano, Distr. Terras Frias, Serra da Rifa.",NA,NA,NA,NA,"Myrtales",NA,"30526","auto",NA,NA,NA,NA
"951","2020-08-20 14:57:52-03","UFSC","FLOR","47937","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Santos Filho, L.A.F.","2011","06","14","Santos Filho, L.A.F.; Baumgratz, J.F.A.; Barberena, F.; Freita, M.F. & Gonçalves, F.","2011","06","14","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"árvore, flor frutos jovens verdes passando a nigrescentes quando maduro, 12m altura. Ramos, pecíolos e raques da infrutescência verde-pardacentos; folhas com a face adaxial verde, abaxial pardacenta.","FLOR0047937",NA,"192","Parque Nacional da Serra dos Órgãos.",NA,NA,NA,NA,"Myrtales",NA,"38539","auto",NA,NA,NA,NA
"952","2020-08-20 14:57:52-03","UFSC","FLOR","3098","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1967","10","26","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, flor branca, 10m altura","FLOR0003098",NA,"7629","Saco Grande, Ilha de Santa Catarina.",NA,NA,NA,NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA
"953","2020-08-20 14:57:52-03","UFSC","FLOR","18823","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1969","11","18","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"250","250","arvoreta, flor branca, 7m altura","FLOR0018823",NA,"8422","Tapera, Ribeirão, Ilha de Santa Catarina.",NA,NA,NA,NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA
"954","2020-08-20 14:57:52-03","UFSC","FLOR","18831","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1971","10","18","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"200","200","árvore, flor branca, 10m altura","FLOR0018831",NA,"9763","Jordão.",NA,NA,NA,NA,"Myrtales",NA,"13751","auto",NA,NA,NA,NA
"955","2020-08-20 20:40:07-03","UFSC","FLOR","23202","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Falkenberg, D.B.","1993",NA,NA,"Falkenberg, D.B.","1993","10","09","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"400","400","arvoreta, 6m altura. Folhas discolores. Ápice do ovário piloso.","FLOR0023202",NA,"6264","Morro do Baú.",NA,NA,NA,NA,"Myrtales",NA,"18275","auto",NA,NA,NA,NA
"956","2020-08-20 20:40:07-03","UFSC","FLOR","18792","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Wurdack, J.J.","1974",NA,NA,"Bresolin, A.","1973","11","13","Brasil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"250","250","árvore, flor branca, 8m altura","FLOR0018792",NA,"954","Alto Rio D#?#Una.",NA,NA,NA,NA,"Myrtales",NA,"29971","auto",NA,NA,NA,NA
"957","2020-08-20 14:57:52-03","UFSC","FLOR","62785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Mello, A.S.","2011","10","19","Mello, A.S.","2011","10","19","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"arbóreo 10 metros , com frutos","FLOR0062785","FLOR0062785","621","Reserva Volta Velha.",NA,NA,NA,NA,"Myrtales",NA,"18121","auto",NA,NA,NA,NA
"958","2020-08-20 20:40:07-03","UFSC","FLOR","54828","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Souza, M.L.","1998",NA,NA,"Citadini-Zanette, V.","1998","01","12","Brasil","Santa Catarina","Lauro Muller","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"3m de altura. Planta do Herbário CRI 6393.","FLOR0054828",NA,"2556","Guatá, a beira de cerca na pastagem.",NA,NA,NA,NA,"Myrtales",NA,"15992","auto",NA,NA,NA,NA
"959","2020-08-20 20:40:07-03","UFSC","FLOR","18791","PreservedSpecimen","Plantae","Melastomataceae","Miconia","budlejoides","Miconia budlejoides","Triana","Wurdack, J.J.","1974",NA,NA,"Bresolin, A.","1973","10","17","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","árvore, flor branca, 10m altura","FLOR0018791",NA,"868","Bom Retiro.",NA,NA,NA,NA,"Myrtales",NA,"23385","auto",NA,NA,NA,NA
