"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"197","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5250","1997","7","3","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","800",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","3567177","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, C. Perry, K. J. Wurdack, K. Glennon, E. Liverpool, P. Benjamin & C. E. Hinchliff","3823","2006","8","28","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","434",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","2584585A","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","G. T. Prance, J. R. Steward, J. F. Ramos & L. Garias","9414","1969","1","24","South America - Neotropics","Brazil","Roraima",NA,NA,NA,"US00466678","US00466678_01","(Jacq.) Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","3360300","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","T. McDowell & D. Gopaul","2861 a","1990","5","25","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","900","950",NA,NA,NA,"Werkhoven, M. C. M.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5303","1997","7","4","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","800",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","3434899","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","C. L. Kelloff, K. David, D. Jafferally, M. Phang & R. Williams","1308","1998","6","6","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","300","350",NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","3258083","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","L. J. Gillespie, S. Tiwari, M. Gillespie & R. Gillespie","1301","1989","5","6","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","420","450",NA,NA,NA,"McCook, Lucile M.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, R. Williams & C. Perry","7386","1998","9","3","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1100",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","3663320","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","12259","2004","6","29","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","488",NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6831","1997","9","29","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","870",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","T. McDowell, B. Hoffman & K. Lance","4692","1991","6","19","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","610","760",NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, C. Perry & R. Williams","1610","2004","1","27","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","583",NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","3333314","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","B. Hoffman & D. Gopaul","443","1991","10","28","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","600","700",NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","3417237","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6888","1997","9","29","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","870",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","3687297","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","C. Zartman, M. Pombo, G. Glen & C. Perry","9299","2011","3","26","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,"US01292591","US01292591_01","(Jacq.) Schltr.","475",NA,NA,NA,NA,"Ramos, J. F.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","3368503","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","B. Hoffman & R. Foster","3552","1993","2","8","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","750","950",NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","3417772","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, K. David, C. Chin & C. Perry","5807","1997","7","17","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1430",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","T. Henkel, J. Husher & R. James","6536","1998","5","21","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","800",NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","9992","2003","6","18","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","620",NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","2677903","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","R. S. Cowan & T. R. Soderstrom","1898","1962","2","18","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","W. Hahn & D. Gopaul","5380","1989","2","15","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","700",NA,NA,NA,NA,"McCook, Lucile M.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","3567184","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, C. Perry, R. Williams, C. Paul & M. Lyle","1815","2004","2","11","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","525",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, R. Williams & C. Perry","8260","1999","9","8","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1135",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","3482887","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","H. D. Clarke, R. Williams & C. Perry","7293","1998","9","1","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1100",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","3567270","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, M. Lyle, C. Paul, C. Perry & R. Williams","2402","2004","1","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","500","675",NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","E. A. Christenson & C. L. Kelloff","1966","1994","6","15","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","300",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, C. Perry & R. Williams","1382","2002","12","3","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","902",NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","3563786","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, R. Williams, C. Perry, C. Paul & M. Lyle","2080","2004","2","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","472",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","3567220","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","K. M. Redden, C. Perry, K. J. Wurdack, K. Glennon, E. Liverpool, P. Benjamin & C. E. Hinchliff","3845","2006","8","28","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","438",NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2747330","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","J. A. Steyermark, F. Delascio C., G. C. K. Dunsterville & E. Dunsterville","103311","1970","8","3","South America - Neotropics","Venezuela","Lara",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1200","1300",NA,NA,"Palavecino",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4170","1988","4","2","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","500",NA,NA,NA,NA,"Carnevali, Germán; Ramírez, I. M.",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","3287369","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","A. S. Tavares, M. G. Silva & L. Cisneros","75","1984","2","17","South America - Neotropics","Brazil","Amazonas",NA,NA,NA,"US00476328","US00476328_01","(Jacq.) Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"229","2021-03-25 13:53:06-03","UNIVILLE","JOI","16599","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Mancinelli, W.","1546","2015","11","27",NA,"Brasil","Santa Catarina","Trilha da Captação.",NA,"; HABITO: Epífita","JOI016599",NA,"(Jacq.) Schltr.","25","25","-48.6161003112793","-26.1168994903564","Itapoá","Mancinelli, W. S.","18121","auto","2015","11","27",NA,NA,NA,NA,NA,NA,NA
"230","2021-03-25 13:53:06-03","UNIVILLE","JOI","14882","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Mancinelli, W.S.","877","2009","04","24",NA,"Brasil","Santa Catarina","Morro da Tromba.",NA,"; HABITO: Epífita","JOI014882",NA,"(Jacq.) Schltr.",NA,NA,"-48.8456001281738","-26.3043994903564","Joinville","Mancinelli, W. S.","37150","auto","2009","04","24",NA,NA,NA,NA,NA,NA,NA
"231","2019-10-07 09:20:05-03","UEFS","HUEFS","30568","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Lara, L.","6","1996","08","24",NA,"Brasil","Bahia","Serra da Jibóia.",NA,NA,"HUEFS0030568","HUEFS0030568","(Jacq.) Schltr.","726","726","-39.476111","-12.8525","Santa Terezinha","A.T.de Brito",NA,NA,"2000","03",NA,"Lilianae","39W28'34''","12S51'9''",NA,NA,NA,NA
"232","2019-07-09 12:43:57-03","F","FMNH-SEEDPLANTS","V0433690F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","G. T. Prance et al.","9414","1969","1","24","South America","Brazil",NA,NA,NA,NA,"V0433690F","V0433690F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"233","2019-07-09 12:43:57-03","F","FMNH-SEEDPLANTS","V0433691F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","J. A. Steyermark","89101","1961","2","5","South America","Venezuela",NA,NA,NA,NA,"V0433691F","V0433691F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"234","2019-07-09 12:43:57-03","F","FMNH-SEEDPLANTS","V0433693F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","P. Dusén","15474","1914","8","31","South America","Brazil",NA,NA,NA,NA,"V0433693F","V0433693F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"235","2019-07-09 12:43:57-03","F","FMNH-SEEDPLANTS","V0433694F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","J. A. Steyermark et al.","92203","1963","12","25","South America","Venezuela",NA,NA,NA,NA,"V0433694F","V0433694F_01",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"236","2019-07-09 12:47:07-03","F","FMNH-SEEDPLANTS","V0459735F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","B. Hoffman & R. B. Foster","3552","1993","2","8","South America","Guyana","Upper Takutu-Upper Essequibo","Rupununi",NA,NA,"V0459735F","V0459735F_01",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"3552",NA,NA
"237","2020-07-23 12:17:20-03","CEPLAC","CEPEC","116600","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Lopes, M. M. M.","1167","2007","03","13",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra. Topo da encosta",NA,"UNICATA.",NA,NA,NA,"860","860","-39.536111","-14.770278","Barro Preto","Sem Informação",NA,NA,NA,NA,NA,NA,"39W32'10","14S46'13",NA,NA,NA,NA
"238","2020-07-23 12:17:20-03","CEPLAC","CEPEC","115148","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Perdiz, R. de O.","15","2006","12","09",NA,"Brasil","Bahia","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.",NA,"UNICATA. Fotos.",NA,NA,NA,"900","900","-39.565278","-15.391667","CAMACAN","Sem Informação",NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA
"239","2020-07-23 12:17:20-03","CEPLAC","CEPEC","116539","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Fontana, A. P.","2675","2007","01","20",NA,"Brasil","Bahia","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras. Topo.",NA,"UNICATA.",NA,NA,NA,"500","500","-39.343611","-15.160833","arataca","Sem Informação",NA,NA,NA,NA,NA,NA,"39W20'37","15S9'39",NA,NA,NA,NA
"240","2020-07-23 12:17:20-03","CEPLAC","CEPEC","135555","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","M.M. Coelho","771","2012","06","07",NA,"Brasil","Bahia","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.",NA,"Material prensado com álcool.",NA,NA,NA,NA,NA,"-39.603889","-14.7025","ALMADINA","Sem Informação",NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA
"241","2019-11-01 15:15:30-03","UnB","UB","111840","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Santos, LC; Faria, BP; Conceição, G","5","2009","01","08","Southern America","Brasil","Sergipe","Parque Nacional da Serra de Itabaiana, topo da Serra. 11h44min, 50% umidade relativa do ar, 39°C, luminosidade 91000 lux. Campo rupestre limpo com gramíneas, terreno inclinado com solo composto de quartzito raso",NA,"Sem flor, flolhas verdes, caule verde revestido de bainhas marrom claro, fruto verde, associada com musgo. Abundante. Hospedeiro de [BP Faria et al. 5, UB]. Mata de galeria sombreada","UB0018735","UB0018735","(Jacq.) Schltr.","617","617","-37.362333","-10.7354","Itabaiana","Santos, LC",NA,NA,NA,NA,NA,NA,"-37.362333","-10.7354",NA,NA,NA,NA
"242","2014-10-09 13:58:27-03","UHH","HBG","500688","S","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Dusén, P.","14004","1912","03","16","South America","Brazil",NA,"Paraná, Porto Dom Pedro II, in silva primaeva",NA,NA,"HBG500688",NA,"Jacq.",NA,NA,NA,NA,NA,"?Kränzlin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Fendler, A","784",NA,NA,NA,NA,"Trinidad and Tobago",NA,"in insula Trinitatis",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Smith, GW","313?",NA,NA,NA,NA,"Saint Vincent/Grenadines",NA,"in ins. Vincent",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Ramage, GA","s.n.",NA,NA,NA,"Southern America","Dominica",NA,"in Dominica",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Wullschlaegel, HR","s.n.",NA,NA,NA,"Southern America","Nicaragua",NA,"in Nicaragua",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Eggers, HFA","6699",NA,NA,NA,NA,"Saint Vincent/Grenadines",NA,"in ins. Vincent",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Sherring, RV","s.n.",NA,NA,NA,"Southern America","Grenada",NA,"in ins. Grenada",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","H.H.","s.n.",NA,NA,NA,NA,"Saint Vincent/Grenadines",NA,"in ins. Vincent",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Sieber, FW","195?",NA,NA,NA,NA,"Trinidad and Tobago",NA,"in insula Trinitatis",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 17:11:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Sintenis, PEE","6407",NA,NA,NA,"Southern America","Puerto Rico",NA,"ad Sierra de Luquillo in arboribus sylvaum Yimenes, et prope Utuado circa Cayúco",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:11:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Epidendrum","globosum","Epidendrum globosum","Bertero, CLG","s.n.",NA,NA,NA,"Southern America","Puerto Rico",NA,"in Porto Rico",NA,NA,NA,"P03P5N0009","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
