"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1119","2020-05-08 11:09:47-03","UEFS","HUEFS","166926","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana","Martinelli, G.","6656","1980","03","15",NA,"Brasil",NA,NA,NA,"HUEFS0166926","Angiospermae","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby","L.P.de Queiroz","Bahia","Maracás","Estrada para Contendas do Sincorá, 6 Km SW de Maracás.","-40.4308013916016","-13.4411001205444","900","900","HUEFS0166926",NA,"50558","auto","2010","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1120","2020-05-08 11:09:48-03","UEFS","HUEFS","36499","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana var. hypoleuca","Nascimento, F.H.F.","168","1999","03","24",NA,"Brasil",NA,NA,"Campo cerrado.","HUEFS0036499","Angiospermae","Fabales","var. hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby",NA,"Bahia","Rio de Contas","Estrada Rio de Contas-Caiambola, após casa de Dona Nenzinha.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0036499",NA,"49773","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1121","2020-05-08 11:09:48-03","UEFS","HUEFS","112693","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana var. hypoleuca","Conceição, A.S.","845","2004","12","27",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0112693","Angiospermae","Fabales","var. hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby",NA,"Bahia","Lençóis","Fazenda do Rio Capivara.","-41.3899993896484","-12.563099861145",NA,NA,"HUEFS0112693",NA,"47385","auto","2007","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1122","2020-05-08 11:09:48-03","UEFS","HUEFS","51382","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana var. hypoleuca","Forzza, R.C.","1158","1999","04","10",NA,"Brasil",NA,NA,NA,"HUEFS0051382","Angiospermae","Fabales","var. hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby",NA,"Bahia","Rio de Contas","Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0051382",NA,"49773","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1123","2020-05-08 11:09:48-03","UEFS","HUEFS","67910","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana var. calva","Silva-Pereira, V.","54","2002","04","20",NA,"Brasil",NA,NA,NA,"HUEFS0067910","Angiospermae","Fabales","var. calva","H.S.Irwin & Barneby",NA,"Bahia","Mucugê","Projeto Sempre-viva.","-41.3708000183105","-13.0052995681763",NA,NA,"HUEFS0067910",NA,"52493","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1124","2020-05-08 11:09:48-03","UEFS","HUEFS","53126","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana var. cana","Moraes, M.V.","204","2001","02","20",NA,"Brasil",NA,NA,NA,"HUEFS0053126","Angiospermae","Fabales","var. cana","(Nees & Mart.) H.S.Irwin & Barneby","L.P.de Queiroz","Bahia","Barra do Mendes","Serra do Escalavrado.","-42.0586013793945","-11.8100004196167",NA,NA,"HUEFS0053126",NA,"72488","auto","2002","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1125","2020-05-08 11:09:48-03","UEFS","HUEFS","192567","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana var. cana","Oliveira, G.R.de","10","2012","07","19",NA,"Brasil",NA,NA,NA,"HUEFS0192567","Angiospermae","Fabales","var. cana","(Nees & Mart.) H.S.Irwin & Barneby",NA,"Bahia","Licínio de Almeida","Serra Geral.","-42.5074996948242","-14.6822004318237",NA,NA,"HUEFS0192567",NA,"31339","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1126","2020-05-08 11:09:48-03","UEFS","HUEFS","147625","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana var. calva","Souza, I.M.","16","2009","04","16",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0147625","Angiospermae","Fabales","var. calva","H.S.Irwin & Barneby","L.P.de Queiroz","Bahia","Lençóis","Subindo o Serrano, à direita de um único cedro- d'agua.","-41.3899993896484","-12.563099861145",NA,NA,"HUEFS0147625",NA,"47385","auto","2011","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1127","2020-05-08 11:09:47-03","UEFS","HUEFS","19778","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana","França, F.","1195","1995","06","03",NA,"Brasil",NA,NA,"Campo rupestre sobre quartzitos e conglomerados. Fenda do conglomerado.","HUEFS0019778","Angiospermae","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby",NA,"Bahia","Andaraí","Trilha Andaraí - Lençóis, arredores de Andaraí.","-41.3314018249512","-12.8072004318237",NA,NA,"HUEFS0019778",NA,"58558","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1128","2020-05-08 11:09:48-03","UEFS","HUEFS","192561","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana var. cana","Oliveira, G.R.de","7","2012","07","19",NA,"Brasil",NA,NA,NA,"HUEFS0192561","Angiospermae","Fabales","var. cana","(Nees & Mart.) H.S.Irwin & Barneby",NA,"Bahia","Licínio de Almeida","Trilha do Saco da Onça. Próx. ao limite Licínio de Almeida - Urandi.","-42.5074996948242","-14.6822004318237",NA,NA,"HUEFS0192561",NA,"31339","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1129","2020-05-08 11:09:47-03","UEFS","HUEFS","229618","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana","Albuquerque, M.R.A.","21718HST","2016","10","04",NA,"Brasil",NA,NA,"Restinga.","HUEFS0229618","Angiospermae","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby","A.M.Miranda","Pernambuco","Buíque","Vale do Catimbau.","-37.1557998657227","-8.62306022644043",NA,NA,"HUEFS0229618",NA,"38964","auto","2016","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1130","2020-05-08 11:09:47-03","UEFS","HUEFS","226936","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana","Oliveira, M.","6499","2016","09","29",NA,"Brasil",NA,NA,"Savana Estépica. Neossolo Quartzarênico Órtico","HUEFS0226936","Angiospermae","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby",NA,"Pernambuco","Buíque","Vale do Catimbau, Serra das Torres, afloramento rochoso.","-37.1557998657227","-8.62306022644043","866","866",NA,NA,"38964","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1131","2020-05-08 11:09:47-03","UEFS","HUEFS","31021","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","cana","Senna cana","Chukr, N.S.","9675","1986","02","26",NA,"Brasil",NA,NA,NA,"HUEFS0031021","Angiospermae","Fabales",NA,"(Nees & Mart.) H.S.Irwin & Barneby","R.Mello-Silva","Minas Gerais","Grão Mogol","Vale do rio Itacambiruçu. Entre fazenda jambeiro e estrada paara Cristália","-42.8897018432617","-16.5594005584717","700","700","HUEFS0031021",NA,"67219","auto","1986","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1132","2019-09-04 19:12:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Cassia","cana","Cassia cana","J. S. Blanchet","2895",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1133","2015-03-07 03:54:56-03","F","FMNH-SEEDPLANTS","V0113303F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113303F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113303F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1134","2015-03-07 03:54:56-03","F","FMNH-SEEDPLANTS","V0113304F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113304F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113304F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1135","2015-03-07 03:54:56-03","F","FMNH-SEEDPLANTS","V0113305F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113305F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113305F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1136","2017-10-16 17:23:50-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","W. R. Anderson","36877",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,"cana",NA,"RRC ID Flag","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"36877",NA,NA
"1137","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113312F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113312F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113312F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1138","2015-03-07 03:54:56-03","F","FMNH-SEEDPLANTS","V0113306F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113306F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113306F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1139","2015-03-07 03:54:56-03","F","FMNH-SEEDPLANTS","V0113307F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113307F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113307F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1140","2015-03-07 03:54:56-03","F","FMNH-SEEDPLANTS","V0113308F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113308F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113308F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1141","2015-03-07 03:54:56-03","F","FMNH-SEEDPLANTS","V0113309F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113309F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113309F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1142","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113310F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113310F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113310F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1143","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113311F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113311F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113311F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1144","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113313F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113313F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113313F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1145","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113314F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113314F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113314F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1146","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113315F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113315F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113315F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1147","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113316F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113316F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113316F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1148","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113317F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113317F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113317F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1149","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113318F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113318F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113318F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1150","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113319F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113319F","Spermatophyta",NA,"cana",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113319F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1151","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113321F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113321F","Spermatophyta",NA,"hypoleuca",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113321F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1152","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113320F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113320F","Spermatophyta",NA,"hypoleuca",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113320F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1153","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113322F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana phyllostegia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113322F","Spermatophyta",NA,"phyllostegia",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113322F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1154","2018-04-04 16:36:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana phyllostegia","E. Pereira","9658",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,"phyllostegia",NA,"RRC ID Flag","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"9658",NA,NA
"1155","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113323F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana pilosula",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113323F","Spermatophyta",NA,"pilosula",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113323F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1156","2015-03-07 03:54:57-03","F","FMNH-SEEDPLANTS","V0113324F","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana pilosula",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0113324F","Spermatophyta",NA,"pilosula",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0113324F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1157","2020-04-29 16:29:53-03","UFVJM","HDJF","6479","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Faria, JEQ; Pinheiro, AC","7540","2017","04","11","Southern America","Brasil",NA,NA,NA,"HDJF006479","Dicotyledoneae",NA,NA,"(Nees & Mart.) Irwin & Barneby","Faria, JEQ","Minas Gerais","São Gonçalo do Rio Preto","Margem da Rodovia chegando em Felício dos Santos","-43.331111","-18.055","945","945",NA,NA,NA,NA,"2017","04",NA,"-43.331111","-18.055",NA,NA,NA,NA,NA
"1158","2019-01-25 15:40:30-02","IAC","IAC","38433","S","Plantae","Fabaceae","Cassia","cana","Cassia cana","F.A.L. Moraes","168","1999","09","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Nees & Mart.","F.A.L. Moraes","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,"1999","09","29","-47.065751","-22.9056",NA,NA,NA,NA,NA
"1159","2019-01-25 15:40:30-02","IAC","IAC","41448","S","Plantae","Fabaceae","Cassia","cana","Cassia cana","J.E.A. Bertoni & A. Geremias","388","2001","03","23",NA,"Brasil",NA,NA,"Procedência: Bauru, (introdução 17026).",NA,NA,NA,NA,"Nees & Mart.","J.E.A. Bertoni & A. Geremias","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L1, P14","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"2001","03","23","-47.086761","-22.863721",NA,NA,NA,NA,NA
"1160","2019-01-25 15:40:30-02","IAC","IAC","42216","S","Plantae","Fabaceae","Cassia","cana","Cassia cana","J.E.A. Bertoni & A. Geremias","726","2002","03","22",NA,"Brasil",NA,NA,"Procedência: Fernando de Noronha - PE (nºde introdução:17026).",NA,NA,NA,NA,"Nees & Mart.","J.E.A. Bertoni & A. Geremias","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L1, P14","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"2002","03","22","-47.086761","-22.863721",NA,NA,NA,NA,NA
"1161","2020-07-23 12:02:13-03","CEPLAC","CEPEC","20449","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana cana","S. A. Mori","13461","1980","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"cana",NA,"R. C. Barneby","Bahia","CAETITÉ","A 2Km ao S de Caetite.","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,"53684","auto",NA,NA,NA,"0*0'99","99*99'99",NA,"30/12/1980",NA,NA,NA
"1162","2020-07-23 12:02:13-03","CEPLAC","CEPEC","136977","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana hypoleuca","Nascimento, F.H.F.","168","1999","03","24",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"hypoleuca",NA,NA,"Bahia","RIO DE CONTAS","Estrada Rio de Contas-Caiambola, após casa de Dona Nenzinha.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2020-07-23 12:02:13-03","CEPLAC","CEPEC","102029","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","M. L. Guedes","10300","2003","04","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M. L. Guedes","Bahia","CAETITÉ","Serra Geral. Ca. 3Km de Caetité, Estrada para Brejinho das Ametistas.","-42.505278","-14.088611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W30'19","14S5'19",NA,"30/05/2003",NA,NA,NA
"1164","2020-07-23 12:02:10-03","CEPLAC","CEPEC","10333","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","R. M. Harley","15217","1972","01","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","RIO DE CONTAS","8Km ao N cidade, Rod. p/ Abaira.","-41.783333","-13.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W47'0","13S33'0",NA,"05/12/1979",NA,NA,NA
"1165","2020-07-23 12:02:10-03","CEPLAC","CEPEC","10339","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","R. M. Harley","15994","1974","02","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","MUCUGÊ","3Km N Mucuge, Rod. p/ Andarai. Prox. Rio Cumbuca.","-41.383333","-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W23'0","13S0'0",NA,"05/12/1979",NA,NA,NA
"1166","2020-07-23 12:02:10-03","CEPLAC","CEPEC","10349","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","R. M. Harley","15661","1974","01","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","BARRA DA ESTIVA","6Km ao N da cidade, prox. ao Rio Preto.","-41.3","-13.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W18'0","13S35'0",NA,"05/12/1979",NA,NA,NA
"1167","2020-07-23 12:02:10-03","CEPLAC","CEPEC","10358","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","R. M. Harley","16713","1974","03","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","SENTO SÉ","16Km NW Lagoinha (5.5Km SW Delfino), Rod. p/ Minas do Mimoso.","-41.333333","-10.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W20'0","10S22'0",NA,"05/12/1979",NA,NA,NA
"1168","2020-07-23 12:02:13-03","CEPLAC","CEPEC","104246","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","L. P. de Queiroz","6050","2000","02","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L. P. de Queiroz","Bahia","CORRENTINA","Ca. 43Km ao W de Sta. Maira da Vitória, na estrada para Correntina.","-44.581667","-13.386667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W34'54","13S23'12",NA,"28/02/2000",NA,NA,NA
"1169","2020-07-23 12:02:10-03","CEPLAC","CEPEC","21495","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","R. M. Harley","18626","1977","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","ANDARAÍ","15-20km Andarai, Rod. p/ Itaete.","-41.2","-12.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W12'0","12S51'0",NA,"26/12/1985",NA,NA,NA
"1170","2020-07-23 12:02:13-03","CEPLAC","CEPEC","105753","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","L. Maliarenko",NA,"2004","03","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M. L. Guedes","Bahia","MUCUGÊ","Chapada Diamantina. São Pedro.","-41.366667","-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W22'","13S0'",NA,"30/03/2005",NA,NA,NA
"1171","2020-07-23 12:02:13-03","CEPLAC","CEPEC","105978","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","M. L. Guedes","10867","2002","11","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M. L. Guedes","Bahia","MORRO DO CHAPÉU","Piemonte da Diamantina. Lages.","-41.15","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W9'","11S33'",NA,"30/04/2004",NA,NA,NA
"1172","2020-07-23 12:02:13-03","CEPLAC","CEPEC","103311","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","cana","Senna cana","T. R. S. Silva","110","2001","04","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"D. Cardoso","Bahia","CAETITÉ","24Km de Paramirim na Rod. Paramirim/Caetité.","-42.3","-13.670556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W18'","13S40'14",NA,"30/08/2007",NA,NA,NA
