"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"145","2021-03-15 18:29:02-03","USP","SPF","214552","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Vervloet, RR","1802",NA,"Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Árvore com 12 m; flores brancas; frutos jovens.; Baixada; dossel de 18 m; beira de córrego.","SPF00214552",NA,"2003","02","12","Santa Teresa","Reserva Biológica Augusto Ruschi, Nova Lombardia. Trilha da Educação Ambiental.",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"146","2021-03-15 18:29:02-03","USP","SPF","214551","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Kollmann, L","5596",NA,"Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Arvoreto 10m. Flores brancas.","SPF00214551",NA,"2002","02","20","Santa Teresa","Reserva Biológica Augusto Ruschi, Reserva Biológica de Nova Lombardia (nome antigo). Estrada para Nova Lombardia.","850","850",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"147","2021-03-15 18:29:02-03","USP","SPF","214547","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Kollmann, L","4299",NA,"Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Arvoreto; 13m; DAP 16 cm; fuste 5m. Frutos verdes-amareladas.","SPF00214547",NA,"2001","08","09","Santa Teresa","Rio Saltinho.",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"148","2019-11-13 11:27:08-03","USP","SPF","109263","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Hatschbach, G","52136",NA,"Brasil","Paraná","-49.1150016784668","-25.2061004638672",NA,NA,"SPF00109263",NA,"1988","06","08","Bocaiúva do Sul","Serra São Miguel",NA,NA,NA,"2014",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"149","2019-11-13 11:27:08-03","USP","SPF","204698","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Barros, WD","592",NA,"Brasil","Rio de Janeiro","-44.5633010864258","-22.4960994720459",NA,NA,"SPF00204698",NA,"1942","02","09","Itatiaia","Parque Nacional do Itatiaia","1000","1000",NA,"2014",NA,NA,"19648","auto",NA,NA,NA,NA,NA
"150","2019-11-13 11:27:08-03","USP","SPF","136318","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Oliveira, PP","50D",NA,"Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,NA,"SPF00136318",NA,"1997","05","22","Rio das Ostras","Reserva Biológica União",NA,NA,NA,"2014",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"151","2019-11-13 11:27:08-03","USP","SPF","136317","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Oliveira, PP","50C",NA,"Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,NA,"SPF00136317",NA,"1997","08","11","Rio das Ostras","Reserva Biológica União",NA,NA,NA,"2014",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"152","2019-11-13 11:27:08-03","USP","SPF","204716","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Sobral, M","Martinelli, G","6706",NA,"Brasil","São Paulo","-44.3199996948242","-22.6800003051758",NA,NA,"SPF00204716",NA,"1980","04","05","Bananal","Parque Nacional da Serra da Bocaina","1000","1150",NA,"2010",NA,NA,"26795","auto",NA,NA,NA,NA,NA
"153","2019-11-13 11:27:08-03","USP","SPF","170466","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Sobral, M","Barbosa, E","931",NA,"Brasil","São Paulo","-48.5046997070312","-24.7563991546631",NA,NA,"SPF00170466",NA,"2004","02","28","Barra do Turvo",NA,NA,NA,NA,"2005",NA,NA,"38172","auto",NA,NA,NA,NA,NA
"154","2019-11-13 11:27:08-03","USP","SPF","202740","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Barros, F","2009",NA,"Brasil","São Paulo","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00202740",NA,"1990","12","03","Cananéia","Ilha do Cardoso",NA,NA,NA,"2014",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"155","2021-03-15 18:29:02-03","USP","SPF","214564","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Leitão Filho, HF","17997",NA,"Brasil","São Paulo","-47.9199981689453","-25.0100002288818",NA,"Árvore até 20m; flores brancas.; Mata restinga.","SPF00214564",NA,"1985","12","03","Cananéia","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"156","2021-03-15 18:29:02-03","USP","SPF","214554","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Martins, FR","12378",NA,"Brasil","São Paulo","-44.9599990844727","-23.0699996948242",NA,"Arvoreta de 6 mts. Frutos apenas; No interior da mata.","SPF00214554",NA,"1980","07","11","Cunha","Reserva Estadual de Cunha.",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"157","2021-03-25 13:52:56-03","UNIVILLE","JOI","17654","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Pajewski, F.F.","1462",NA,"Brasil","Paraná","-48.292778","-25.158889",NA,"Frutos verdes, vermelhos e vinosos; dossel de Floresta Ombrófila Densa Submontana de topo de morro. Habito: Árvore.","JOI017654","JOI017654","2017","04","07","Guaraqueçaba","Salto Morato.","320","320",NA,"2017","48º17'34''W","25º9'32''S",NA,NA,"12","14",NA,NA,NA
"158","2019-10-07 09:35:35-03","UEFS","HUEFS","86972","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto",NA,NA,NA,NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0086972",NA,NA,NA,NA,"Linhares","Reserva Florestal do CVRD.",NA,NA,"Isótipo",NA,NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA
"159","2021-03-04 11:17:34-03","UEFS","HUEFS","86835","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Warming",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"160","2020-11-03 11:00:07-03","UEFS","HUEFS","86836","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Sem coletor","41841",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"HUEFS0086836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"161","2021-03-04 11:17:34-03","UEFS","HUEFS","86834","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Pohl, E.","595",NA,NA,NA,NA,NA,NA,NA,"HUEFS0086834",NA,NA,NA,NA,NA,"Fazenda Lopez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA
"162","2020-11-03 11:00:07-03","UEFS","HUEFS","115955","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Barbosa, E.","931",NA,"Brasil","São Paulo","-48.5046997070312","-24.7563991546631",NA,NA,"HUEFS0115955","HUEFS0115955","2004","02","28","Barra do Turvo","Posto Manecão.",NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,"Rosanae",NA,NA
"163","2019-09-04 19:42:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha",NA,NA,"A. Glaziou","16994","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"164","2019-09-04 18:19:56-03","F","FMNH-SEEDPLANTS","V0065548F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha",NA,NA,"A. Glaziou","16994","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0065548F","V0065548F_01","1888","3",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"165","2015-03-07 09:00:53-03","F","FMNH-SEEDPLANTS","V0117426F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha",NA,NA,NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0117426F","V0117426F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"166","2019-02-27 14:03:06-03","UFSJ","HUFSJ","3580","S","Plantae",NA,NA,"Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Folli, DA","Folli, DA","5540",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Porte arbóreo, fruto imaturo verde, descamação em placas, fuste cilindrica, superficie da casca áspera, altura total 4m, altura da fuste 2m, diâmetro da copa 2m.","HUFSJ003580",NA,"2007","04","02","Linhares","Reserva Natural Vale. Estrada Louro.",NA,NA,NA,"2007",NA,NA,"48094","auto","04","02",NA,NA,NA
"167","2019-02-27 14:03:06-03","UFSJ","HUFSJ","3579","S","Plantae",NA,NA,"Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Siqueira, GS","Siqueira, GS","669",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Porte arbóreo, botão e flor branca, descamação em placas, fuste cilindrica, superficie da casca áspera, altura total 7m, altura da fuste 4m, diâmetro da copa 4.","HUFSJ003579",NA,"2011","10","15","Linhares","Reserva Goyracazes. Coletada na Flona de Goytacazes em Floresta de aluvial do baixo Rio Doce.",NA,NA,NA,"2011",NA,NA,"48094","auto","10","26",NA,NA,NA
"168","2019-02-27 14:03:06-03","UFSJ","HUFSJ","3592","S","Plantae",NA,NA,"Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Folli, DA","Folli, DA","5048",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Porte arbóreo, fruto maduro roxo, fruto imaturo amarelado, fuste cilindrica, superficie da casca áspera, altura total 15m, altura da fuste 8m, diâmetro da copa 4m.","HUFSJ003592",NA,"2005","04","14","Linhares","Reserva Natural Vale.",NA,NA,NA,"2005",NA,NA,"48094","auto","04","14",NA,NA,NA
"169","2019-02-27 14:03:12-03","UFSJ","HUFSJ","6405","S","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Sobral, M","Kuniyoshi, YS","4844",NA,"Brasil","Paraná","-48.3288993835449","-25.3066997528076",NA,"Árvore de 20 a 30m, frequente, flores creme.","HUFSJ006405",NA,"1985","02","22","Guaraqueçaba","Fazenda Madezatti. Floresta Ombrófila Densa.",NA,NA,NA,"2014",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"170","2020-11-12 17:02:03-03","UEL","FUEL","28080","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Lannoy, LC","Antonio","21",NA,"Brasil","Paraná","-49.2242012023926","-25.2917003631592",NA,NA,"FUEL012155",NA,"1978","12","01","Colombo",NA,NA,NA,NA,"2018",NA,NA,"13536","auto","11",NA,NA,NA,NA
"171","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Gonçalves, LF","Gonçalves, LF","386","Southern America","Brasil","Rio de Janeiro","-42.998611","-22.456944",NA,"Árvore aprox. 18m, D.A.P. 15cm., inflorescência começando a abrir os botões",NA,NA,"2017","02","25","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha suspensa","1165","1165",NA,NA,"-42.998611","-22.456944",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:06:21-03","UnB","UB","131793","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Hatschbach, G","52136","Southern America","Brasil","Paraná ","-49.1150016784668","-25.2061004638672",NA,"Frutos amarelos.; Árvore 10m.; Mata pluvial",NA,NA,"1988","06","08","Bocaiúva do Sul","Serra São Miguel",NA,NA,NA,"2011",NA,NA,"61623","auto","07",NA,NA,NA,NA
"173","2019-11-01 15:06:21-03","UnB","UB","131986","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Sobral, M","Barbosa, E","931","Southern America","Brasil","São Paulo","-48.5046997070312","-24.7563991546631",NA,"Flor alva.; Árvore 10m.; Floresta atlântica",NA,NA,"2004","02","28","Barra do Turvo","Posto Manecão",NA,NA,NA,"2005",NA,NA,"38172","auto",NA,NA,NA,NA,NA
"174","2021-02-23 13:22:55-03","MN","R-TIPOS","9038","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Glaziou, A.F.M.","16994",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"R000009038","R000009038_001","1888","03","05",NA,"Alto Macaé",NA,NA,"Isotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-08-20 14:58:24-03","UFSC","FLOR","27237","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Lima, D.F.","Hatschbach, G.; Silva, J.M.","52136",NA,"Brasil","Paraná","-49.1150016784668","-25.2061004638672",NA,"árvore, 10m altura, frutos amarelos","FLOR0027237",NA,"1988","06","08","Bocaiúva do Sul","Serra São Miguel.",NA,NA,NA,"2016",NA,NA,"61623","auto","04","15",NA,NA,NA
"176","2021-02-08 12:44:10-03","UFRGS","ICN","121262","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Sobral, M","Hatschbach, G; Silva, JM","52136","América do Sul","Brasil","PR","-49.1150016784668","-25.2061004638672",NA,"Árvore 10m; frutos amarelos. Mata pluvial vertente atlântica. V. ref. em Kuniyosha 4844.",NA,NA,"1988","06","08","Bocaiúva do Sul","Serra São Miguel",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"177","2021-02-08 12:44:10-03","UFRGS","ICN","060860","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Sobral, M","Pinheiro, RS; Santos, TS","2310","América do Sul","Brasil","ES","-40.0722007751465","-19.3910999298096",NA,"Árvore de 8 m de altura x 10 cm de diâmetro, flor branca.; Mata",NA,NA,"1973","11","27","Linhares","Km 15 da Rodovia Linhares/Povoação",NA,NA,NA,"2002",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"178","2019-11-21 10:12:16-03","IBt","SP","306933","S","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Rodrigues, RR; et al.","33447",NA,"Brasil","São Paulo","-48.414889","-24.962361",NA,"Árvore 6m alt., flores brancas, estames amarelos",NA,NA,"1995","02","14","Jacupiranga","Parque Estadual de Jacupiranga, Mata atlântica de planície, núcleo Cedro",NA,NA,NA,"2012","-48.414889","-24.962361",NA,NA,"05",NA,NA,NA,NA
"179","2019-11-21 10:12:16-03","IBt","SP","168242","S","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Custodio Filho, A","257",NA,"Brasil","São Paulo","-44.933333","-23.25",NA,NA,"SP052981","SP052981","1980","07","11","Cunha","Reserva Florestal","1200","1200",NA,"2018","-44.933333","-23.25",NA,NA,"11","08",NA,NA,NA
"180","2019-11-21 10:12:16-03","IBt","SP","359661","S","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Nic Lughadha, EM; et al.","197",NA,"Brasil","Espírito Santo","-40.6","-19.916667",NA,"Árvore até 8m alt., folhas discolores, infloresc. verde com estames marrons, botões florais amarelos.","SP052980","SP052980","1999","02","13","Santa Teresa","Estrada para João Neiva, limite norte da Estação Biológica de Nova Lombardia, sitio de Sr. Waldir. Mata de encosta, beira da estrada.",NA,NA,NA,"2018","-40.6","-19.916667",NA,NA,"11","08",NA,NA,NA
"181","2019-11-21 10:12:16-03","IBt","SP","266837","S","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Peron, M; et al.","854",NA,"Brasil","Rio de Janeiro","-42.05","-22",NA,"Árvore 15m alt., eixo da infloresc. amarela, frutos verde-amarelados.",NA,NA,"1990","08","14","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Soprhonites.","1100","1100",NA,"2012","-42.05","-22",NA,NA,"05",NA,NA,NA,NA
"182","2014-09-23 10:58:59-03","G","G","G00222024","S","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","?","Glaziou, A. F. M.","16994","AMERIQUE DU SUD","Brazil",NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=210929&base=img&lang=en","G00222024","G00222024","1889",NA,"00",NA,NA,NA,NA,"ISOTYPUS of Myrcia plusiantha Kiaersk.",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA
