"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"453","2021-01-10 20:51:46-03","INPA","INPA","215818","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Silva, MC da","2005","07","27","Martinelli, G","7474","1980","10","12","Brasil","Distrito Federal","Brasília","Chapada da Contagem, estrada para Brasilândia, 26 km NW de Brasília, campos cerrados. Mata de galeria.","-47.9296989440918","-15.7797002792358",NA,NA,"1200","1200",NA,"INPA0215818","INPA0215818 INPA0215818_e INPA0215818_e1","Monocotyledon","Arecales","Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"454","2020-08-31 09:19:15-03","INPA","INPA","215817","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Silva, MC da","2005","06",NA,"Brade, AC","17137","1941","10",NA,"Brasil","Minas Gerais",NA,"Serra do Caparão",NA,NA,NA,NA,NA,NA,NA,"INPA0215817","INPA0215817 INPA0215817_e INPA0215817_e1","Monocotyledon","Arecales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","5710",NA,"Plantae","Palmae","Geonoma","hoehnei","Geonoma hoehnei","Burret","Burret/1936",NA,NA,NA,"A. C. Brade","14929","1935","06","29","Brasil","Rio de Janeiro","Angra dos Reis","Jussuaral","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"Tronco 1-1,5m.","MBML005710",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"456","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","39210",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.B. Fernandes/28-04-2010",NA,NA,NA,"D.R. Couto; T.R.Couto","871","2008","08","31","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama-Canta Galo","-41.1128005981445","-20.8488998413086",NA,NA,"750","750","Palmeira, 1,7 metros; frutos verdes, ramos da inflorescência vinho. Canta Galo, sítio de Sebastião Jacinto.","MBML039210",NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA
"457","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","7568",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","R. R. Rodrigues/1994 et al",NA,NA,NA,"K. D. Barreto; G. D. Fernandes, F. X. Vitti","1862","1994","01","25","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Palmeira, 2m de altura; botões creme. Sub-bosque.","MBML007568",NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"458","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","25345",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","L. Kollmann/24-02-2006",NA,NA,NA,"L. Kollmann; et al","8686","2006","02","24","Brasil","Espírito Santo","Santa Teresa","Santo Anselmo","-40.573056","-19.836944","40W34'23","19S50'13",NA,NA,"Planta 2m na sombra. Frutos verdes.","MBML025345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","10345",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H. Q. Boudet Fernandes/1994",NA,NA,NA,"L. D. Thomaz","1740","1992","10","01","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 6m, PAP 20cm, caule interno branco, com frutos.","MBML010345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","110",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","J. T.M. Costa/22-12-1987",NA,NA,NA,"W. Boone","683","1985","08","20","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Arbusto 2,5m, diâmetro de 4cm, folha de pecíolo vináceo com tomento castanho claro, espádice vináceo-tomentoso, brácteas castanho claras.","MBML000110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","11196",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/Nov.-1999",NA,NA,NA,"Cintia C. Chamas; et al","356","1994","12","28","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Caule solitário, pequeno porte, folíolos finos e alternos, pecíolo marrom arroxeado.","MBML011196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","112",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/23-12-1989",NA,NA,NA,"W. Boone","233","1984","06","19","Brasil","Espírito Santo","Santa Teresa","Mata Fria","-40.683333","-19.931111","40W41'0","19S55'52",NA,NA,"porte arbustivo, frutos marrons, solo avermelhado, alt.800m","MBML000112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","113",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","J. T.M. Costa/22-12-1987",NA,NA,NA,"H. Q. Boudet Fernandes","1098","1985","04","15","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Arbusto 1,5m, 4cm de diâmetro, 1cm entre anéis, solo arenoso, altitude cerca de 700m.","MBML000113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","114",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/23-12-1989",NA,NA,NA,"W. Boone","373","1985","04","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Árvore com 6m, estipe com 6cm de diâmetro, 1cm entre anéis, semi-sombra, solo argiloso, cerca de 800m de altitude.","MBML000114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","115",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","Medeiros Costa/28-12-1987",NA,NA,NA,"W. Boone","642","1985","08","08","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Arbusto 1,5m, espádice verde, botões florais castanhos, rupícola, ciófila, mata.","MBML000115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","116",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. Boudet Fernandes/1986",NA,NA,NA,"H. Q. Boudet Fernandes","1873","1986","02","25","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.568611","-19.903056","40W34'7","19S54'11",NA,NA,"Arbusto 3,5m, estipe 2m X 5cm, espádice e espata com indumento ferrugíneo, raquilas vináceas, botões rosados, ciófila, mata, crista de morro.","MBML000116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","117",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. Boudet Fernandes/1986",NA,NA,NA,"H. Q. Boudet Fernandes","1896","1986","03","13","Brasil","Espírito Santo","Santa Teresa","Valsugana","-40.632778","-19.915","40W37'58","19S54'54",NA,NA,"Arbusto, estipe com 1,8 X 5cm, 5cm entre anéis, 14 folhas contemporâneas, espádice com indumento castanho ferrugíneo, raquilas vináceas, perianto amarelo avermelhado, androceu amarelo claro, espata clara com indumento ferrugíneo, ciófi","MBML000117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","118",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","Medeiros Costa/22-12-1987",NA,NA,NA,"H. Q. Boudet Fernandes","1261","1985","06","18","Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111","40W36'7","19S54'22",NA,NA,"Árvore com 3,6m, estipe com 1,2m, 6cm de diâmetro, 2 a 4 cm entre anéis, espádice verde quando jovens, avermelhado na frutificação, com tomento castanho claro, capoeirão, encosta, próximo a rocha nua. Nome vulgar: aricanga.","MBML000118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","119",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/11-10-1985",NA,NA,NA,"H. Q. Boudet Fernandes","1103","1985","04","23","Brasil","Espírito Santo","Santa Teresa","Country Club","-40.635556","-19.925556","40W38'8","19S55'32",NA,NA,"Arbusto 3,5m, estipe com 8cm de diâmetro, intervalo entre os anéis de 1-3cm, inflorescência com tomento ferrugíneo a vináceo, flores femininas brancas, espata tomentosa, semi-sombra, mata, terreno íngreme.","MBML000119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","120",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/14-10-1985",NA,NA,NA,"W. Boone","505","1985","05","30","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Arbusto 2,5m, 3cm de diâmetro, 2cm entre anéis, espádice verde com tomento castanho claro, ciófilo, local próximo ao riacho, mata.","MBML000120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","121",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/14-10-1985",NA,NA,NA,"W. Boone","398","1985","04","23","Brasil","Espírito Santo","Santa Teresa","Country Club","-40.635556","-19.925556","40W38'8","19S55'32",NA,NA,"Arbusto 3m, diâmetro de 5cm, 1cm entre anéis, semi-sombra, solo argiloso, altitude aproximada 800m.","MBML000121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","122",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/14-10-1985",NA,NA,NA,"H. Q. Boudet Fernandes","1135","1985","05","09","Brasil","Espírito Santo","Santa Teresa","Torre receptora de TV","-40.603611","-19.948611","40W36'13","19S56'55",NA,NA,"Arbusto 4m, 5cm de diâmetro, inflorescência marrom avermelhada, frutos escuros, capoeira.","MBML000122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","123",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/10-10-1985",NA,NA,NA,"H. Q. Boudet Fernandes","1144","1985","05","15","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.568611","-19.903056","40W34'7","19S54'11",NA,NA,"Arbusto 3,5m, estipe com 6cm de diâmetro, intervalo entre os anéis de 3cm, espádice verde com tomento castanho, em início de frutificação.","MBML000123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","124",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/11-10-1985",NA,NA,NA,"W. Boone",NA,"1985","04","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Arbusto 6m, estipe 6cm de diâmetro, anéis com intervalos de 1cm, flores com estames brancos, semi-sombra, solo argiloso, altitude aproximada 800m.","MBML000124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","125",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/26-11-1985",NA,NA,NA,"W. Boone","718","1985","08","28","Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556","40W38'60","19S54'56",NA,NA,"arbusto com 3,5m de altura, estipe com 5cm de diâmetro, espádice com ramos vináceos, pedúnculo com tomento ferrugíneo, espatas castanho claras, mata, alto de encosta.","MBML000125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","126",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/26-11-1985",NA,NA,NA,"H. Q. Boudet Fernandes","1481","1985","09","11","Brasil","Espírito Santo","Santa Teresa","Country Club","-40.635556","-19.925556","40W38'8","19S55'32",NA,NA,"Arbusto, estipe 2m, 6cm de diâmetro, folha de 2,4m, pecíolo e bainha 1,3m, espáduce vináceo, frutos verdes escuros, raque com tomento ferrugíneo, espata castanho clara, ciófila, mata, aricanga.","MBML000126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-09-14 16:46:06-03","MBML","MBML-HERBARIO","149",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/Nov.1986",NA,NA,NA,"H. Q. Boudet Fernandes; W. Boone","1938","1986","04","23","Brasil","Espírito Santo","Santa Teresa","Divisa com Santa Leopoldina","-40.545833","-19.989444","40W32'45","19S59'22",NA,NA,"Arbusto 5m. Estipe 4m x 4cm. Espádice e espata castanhos e espádice jovem em desenvolvimento. Ciófila, mata crista de moro.","MBML000149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-09-14 16:46:06-03","MBML","MBML-HERBARIO","153",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/24-11-1986",NA,NA,NA,"H. Q. Boudet Fernandes; W. Boone","2005","1986","07","03","Brasil","Espírito Santo","Santa Leopoldina","Cabeceira do Rio Bonito","-40.598056","-19.977222","40W35'53","19S58'38",NA,NA,"Arbusto com 4,5m (podendo chegar a 6m), estipe com 3m X 5cm, entrenós com 1-2cm, espádice verde no pedúnculo e vináceo no raque e raquilas, com indumento ferrugíneo, frutos verde oliva, ciófila, alto de encosta, mata.","MBML000153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-07-24 17:21:14-03","MBML","MBML-HERBARIO","154",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/20-11-1986",NA,NA,NA,"H. Q. Boudet Fernandes","1996","1986","06","26","Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Floresta Protetora da União","-43.434444","-22.578889","43W26'4","22S34'44",NA,NA,"Arbusto isolado 3,5, estipe 1,7m X 3cm, entrenós 1,5cm, espádice intra foliar, raquilos avermelhados, frutos verdes, espata castanha com indumento marrom, ciófila, barranco próxima a riacho, cerca de 300 m/s.m, mata secundária.","MBML000154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-07-24 17:21:14-03","MBML","MBML-HERBARIO","156",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/20-11-1986",NA,NA,NA,"H. Q. Boudet Fernandes","1997","1986","06","26","Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Floresta Protetora da União","-43.434444","-22.578889","43W26'4","22S34'44",NA,NA,"Arbusto isolado 3m, estipe 1,2m X 3cm, entrenós 1,5m, espádice intrafoliar com flores brancas aromáticas, visitadas por moscas e mosquitos (Prosophilas), espata com indumento marrom, ciófila, local seco a beira do caminho, mata secundá","MBML000156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","164",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. B. Fernandes/Maio.1986",NA,NA,NA,"H. Q. Boudet Fernandes; W. Boone","1966","1986","05","07","Brasil","Espírito Santo","Santa Teresa","25 de Julho, Alto Julião","-40.539722","-19.741667","40W32'23","19S44'30",NA,NA,"Arbusto 3m, estipe 1,8m X 4cm, 2 cm entre anéis, espádice com indumento marrom, frutos verdes alvos, heliófila, capoeira, alto de encosta.","MBML000164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","16904",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q. Boudet Fernandes/XI-2003",NA,NA,NA,"R.R. Vervloet; et al","159","2002","04","18","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Planta de pequeno porte 1m, solo encharcado, beira do corrego dossel aproximado 25m, flores brancas, lado esquerdo da trilha.","MBML016904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","18201",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q. Boudet Fernandes/XI-2003",NA,NA,NA,"R.R. Vervloet; et al","1278","2002","10","24","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Planta com 6m, baixada, dossel 18m, folhas com 1,8m de comprimento pro 90cm de largura, frutos de cor verde imaturos.","MBML018201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","18343",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q. Boudet Fernandes/XI-2003",NA,NA,NA,"R.R. Vervloet; et al","1194","2002","10","09","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Planta com 3m, meia encosta, dossel 15m, frutos imaturos de cor verde, folhas com 2m de comprimento por 1m de largura, altitude 800m.","MBML018343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","19795",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q. Boudet Fernandes/XI-2003",NA,NA,NA,"R.R. Vervloet; et al","1880","2003","02","20","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Planta com 2,5m, frutos imaturos de cor verde, folhas com 1,60m de comprimento, topo de morro, dossel 18m.","MBML019795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","19815",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","L. Kollmann/2003",NA,NA,NA,"L. Kollmann; et al","5976","2003","02","17","Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333","40W41'50","20S2'36",NA,NA,"Planta 1,5m. Frutos verdes.","MBML019815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","20218",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.Boudet Fernandes/2003",NA,NA,NA,"H. Q. Boudet Fernandes; et al","3307","2003","03","18","Brasil","Espírito Santo","Santa Maria de Jetibá","Caramuru, Sítio Jetibá","-40.676944","-20.096389","40W40'37","20S5'47",NA,NA,"Arbustiva, 3m de altura x 2,5cm de diâmetro. Inflorescência interfoliar.","MBML020218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","20625",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.Boudet Fernandes/I-2004",NA,NA,NA,"L. Kollmann; et al","6075","2003","04","03","Brasil","Espírito Santo","Santa Maria de Jetibá","Terreno de R. Berger","-40.780556","-20.067222","40W46'50","20S4'2",NA,NA,"Planta 2m, na sombra. Frutos verdes.","MBML020625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","20956",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H. Q. Boudet Fernandes/2003",NA,NA,NA,"A. P. Fontana; et al","548","2003","03","29","Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111","40W37'14","19S55'52",NA,NA,"Três metros, frutos verdes.","MBML020956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-07-10 09:48:43-03","MBML","MBML-HERBARIO","21149",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Mart.","H.Q.Boudet Fernandes/2005",NA,NA,NA,"L. Kollmann; et al","6245","2003","06","24","Brasil","Espírito Santo","Santa Maria de Jetibá","Caramuru","-40.676944","-20.096389","40W40'37","20S5'47",NA,NA,"Sombra, caule 2m de altura e 3cm de diâmetro. Frutos verdes.","MBML021149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","22517",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","L. Kollmann/10-04-2004",NA,NA,NA,"L. Kollmann; et al","6657","2004","04","10","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Planta de 3m na sombra, frutos pretos.","MBML022517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","23287",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius",NA,NA,NA,NA,"H. Q. Boudet Fernandes; et al","3232","1997","07","26","Brasil","São Paulo","Sete Barras","Bacia do rio Saibadela, Parque Estadual Intervales. Ca. 24º16'S, 48º02'W Gr. Altitude ca. 500 m/s.m. Trilha da Serra da Mina; quase no alto da serra divisora dos rios Forquilha e Saibadela","-48.033333","-24.266667","48W2'","24S16'",NA,NA,"Arbustiva, 2,5m. Estipe solitário 50x5 cm, entrenós 2cm. Folhas regularmente pinada, 18 contemporâneas; bainha pelo menos 30cm; pecíolo 65-75cm; raque 84-85cm. Inflorescência infra-foliar (mas entre folhas secas); pedúnculo 47-34 cm; r","MBML023287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","23293",NA,"Plantae","Palmae","Geonoma","schottiana","Geonoma schottiana","Martius","H. Q. Boudet Fernandes",NA,NA,NA,"H. Q. Boudet Fernandes; et al","3376","2005","03","07","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, Trilha da Vargem Grande, Bacia do rio Grande de Ubatuba, vertente do córrego da Cachoeira do Meio. Floresta primária de encosta. Altitude: 215 m/s.m.","-45.138611","-23.425833","45W8'19","23S25'33",NA,NA,"Estipe 1,7m. Estipe solitário, 60X3cm. Folhas 17 contemporâmeas; folíolos 19 pares; raque 60 vm, pecíolo + bainha 58 cm. Inflorescência interfoliar, uma em fase de botão e 7 fechadas, vem no início. Nome popular: guaricanga-fina.","MBML023293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
