"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"1059","2021-02-18 17:08:39-03","FEPAGRO","BLA","12718","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","V. Simas","157","1965","09","29",NA,"Brasil","Rio Grande do Sul","Estação Experimental","Uruguaiana",NA,NA,NA,NA,"Habitat: Solo coluvional pedregoso, raso e pouco fértil.","BLA012718",NA,NA,"J. R. Mattos",NA,NA,NA,NA,"1988","03",NA,"01",NA,NA,NA,NA,NA,NA,NA
"1060","2021-03-22 16:23:13-03","FEPAGRO","BLA","8300","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","M. Medeiros & V. M. Chemale",NA,"1978","05","05",NA,"Brasil","Rio Grande do Sul","Bento Gonçalves","UEPAE","-51.5191993713379","-29.1714000701904","21248",NA,"Habitat: Invasora de videira","BLA008300",NA,"auto","V. H. Gandolfi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2021-02-18 17:08:39-03","FEPAGRO","BLA","940","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","P. N. Capparelli","994","1957","11","20",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742","70026",NA,"Habitat: Ho cappo sero","BLA000940",NA,"auto","B. Rambo","480","480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2021-02-18 17:08:39-03","FEPAGRO","BLA","12743","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","I. Boldrini",NA,"1970","10","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro da Policia","-51.2299995422363","-30.0331001281738","29946",NA,"Habitat: Cultivado","BLA012743",NA,"auto","J. R. Mattos",NA,NA,NA,NA,"1988","03",NA,"01",NA,NA,NA,NA,NA,NA,NA
"1063","2021-02-18 17:08:39-03","FEPAGRO","BLA","12827","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","J. F. M. Valls",NA,"1969","10","24",NA,"Brasil","Rio Grande do Sul","São Gabriel","Estação Experimenta","-54.3199996948242","-30.3363990783691","56206",NA,"Habitat: Em barranco junto a caixa dagua","BLA012827",NA,"auto","J. R. Mattos",NA,NA,NA,NA,"1988","03",NA,"01",NA,NA,NA,NA,NA,NA,NA
"1064","2021-02-18 17:08:39-03","FEPAGRO","BLA","942","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","P. N. Capparelli","274","1946","11","07",NA,"Brasil","Rio Grande do Sul","Taquari","Estação Experimental de Pomicultura","-51.8643989562988","-29.7996997833252","21657",NA,NA,"BLA000942",NA,"auto","B. Rambo","40","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2021-03-22 16:23:13-03","FEPAGRO","BLA","14239","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","A. Normann-Kämpf & I. Boldrini","844","1975","11","11",NA,"Brasil","Rio Grande do Sul","Tupanciretã","Estação Experimental","-53.8358001708984","-29.0806007385254","59498",NA,"Habitat: Local bem drenado","BLA014239",NA,"auto","I. Boldrini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2021-02-18 17:08:39-03","FEPAGRO","BLA","12729","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","V. Simas","270","1965","11","24",NA,"Brasil","Rio Grande do Sul","Uruguaiana","Estação Experimental","-57.0882987976074","-29.7546997070312","93142",NA,"Habitat: Solo pedregoso","BLA012729",NA,"auto","J. R. Mattos",NA,NA,NA,NA,"1988","03",NA,"01",NA,NA,NA,NA,NA,NA,NA
"1067","2021-02-18 17:08:39-03","FEPAGRO","BLA","12525","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","A. Pott",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Uruguaiana","Estrada para Bagé","-57.0882987976074","-29.7546997070312","93142",NA,"Habitat: Cultivado","BLA012525",NA,"auto","J. R. Mattos",NA,NA,NA,NA,"1988","01",NA,"01",NA,NA,NA,NA,NA,NA,NA
"1068","2021-02-18 17:08:39-03","FEPAGRO","BLA","12779","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","A. Pott","vac.631","1969","01","21",NA,"Brasil","Rio Grande do Sul","Vacaria","Estação Experimental","-50.9338989257812","-28.5121994018555","63451",NA,"Habitat: Solo seco","BLA012779",NA,"auto","J. R. Mattos",NA,NA,NA,NA,"1988","01",NA,"01",NA,NA,NA,NA,NA,NA,NA
"1069","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","36645","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Neves, M.","2065","1996","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Arredores da UHE Passo do Inferno. Fazenda 3 Cachoeiras.","-50.5835990905762","-29.4480991363525","76715",NA,"Flor roxa.","HAS0036645",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88208","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","27237","1984","10",NA,NA,"Brasil","Rio Grande do Sul","Alegrete","próx. Escola Técnica de Agricultura","-55.7919006347656","-29.7831001281738","89305",NA,"no campo","HAS0088208",NA,"auto","Facco, M. G.",NA,NA,NA,NA,"2015","04",NA,"30",NA,NA,NA,NA,NA,NA,NA
"1071","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","24571","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Neves, M.","1090","1988","11",NA,NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","BR-290 em direção a Porto Alegre.","-51.7291984558105","-30.0771999359131","29956",NA,"Erva com cerca de 40 cm de altura; flores roxas; pouco numerosa e dispersa. Em campo limpo e seco; beira de estrada; barranco; solo pedregoso.","HAS0024571",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","24585","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","5554","1988","11",NA,NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","BR 290, KM 159.","-51.7291984558105","-30.0771999359131","29956",NA,"Erva ereta com cerca de 15cm de altura. Flor vinosa. Pouco numerosa e dispersa. Em campo mexido, topo de campo.","HAS0024585",NA,"auto","Facco, M. G.",NA,NA,NA,NA,"2015","04",NA,"30",NA,NA,NA,NA,NA,NA,NA
"1073","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88988","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","24626","1982","09",NA,NA,"Brasil","Rio Grande do Sul","Bagé","No km 105 da rodovia para Caçapava do Sul.","-54.1068992614746","-31.3313999176025","74087",NA,"No campo sujo.","HAS0088988",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1074","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","20273","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4319","1985","03",NA,NA,"Brasil","Rio Grande do Sul","Bagé","Ponte sobre o rio Camaquã. BR-153, Km 67.","-54.1068992614746","-31.3313999176025","74087",NA,"Erva com flores lilás, pouco numerosa, dispersa. No campo, em beira de curso d'água.","HAS0020273",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88987","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Silveira, N.","2122","1985","02",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","Cerca de 15 km da cidade na rodovia para Vacaria.","-50.4166984558105","-28.6678009033203","55856",NA,"No campo. Flores liláses.","HAS0088987",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1076","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88978","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","17926","1977","11",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","Entre a serra da Rocinha e a Indústria de Papel Cambará.","-50.4166984558105","-28.6678009033203","55856",NA,"No campo.","HAS0088978",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1077","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88977","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Camargo, O.R.","5643","1977","12",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Potreirinho: 4º Distrito.","-50.4166984558105","-28.6678009033203","55856",NA,"No campo seco.","HAS0088977",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1078","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","889","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","cf. glutinosa","Cuphea cf. glutinosa","Cham. & Schltdl.","Callegari, S.M.","94","1974","10",NA,NA,"Brasil","Rio Grande do Sul","Uruguaiana","Br 290 km 619","-56.12093","-29.953453",NA,NA,"flores lilas forte ; as 2 pétalas superiores maiores, lilas forte; as 4 inferiores recurvas para cima, menores, lilás claro; campo pastejado, limpo","HAS0000889",NA,NA,"Callegari, S.M.","193","193","-56,12093","-29,953453","1974","07",NA,"07",NA,NA,NA,NA,NA,NA,NA
"1079","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","10016","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","1580A","1979","07",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre (Viamão - RS)","Morro do Côco",NA,NA,NA,NA,"flor lilás; 30 cm; ereta; pouco numerosa; dispersa; junto a ponte do Arroio Bom Jardim","HAS0010016",NA,NA,"Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1080","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","12504","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","2748","1980","10",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692",NA,NA,"Erva ereta com flor vinhosa, pouco numerosa, dispersa em campo sujo e em solo arenito.","HAS0012504",NA,NA,"Martins, S.","53","53","-51,178068","-30,051692","1982","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","12678","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","2891","1981","01",NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul",NA,"-51.234323","-29.141631",NA,NA,"Flor lilás, numerosa, dispersa em campo sujo e em baixada úmida.","HAS0012678",NA,NA,"Facco, M.G.","716","716","-51,234323","-29,141631","2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1082","2020-12-01 09:01:44-03","MCN-FZBRS","HAS","18776","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Martins, S.A.","403","1983","06",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692",NA,NA,"Erva com flor arroxeada (maravilha), pouco numerosa e dispersa na beira do caminho, na encosta próximo à cerca que da para o Instituto de Meteorologia.","HAS0018776",NA,NA,NA,"53","53","-51,178068","-30,051692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","19452","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Abruzzi, M.L.","887","1984","01",NA,NA,"Brasil","Rio Grande do Sul","Entre Pantano Grande e Encruzilhada do Sul","Estrada entre Pantano Grande e Encruzilhada do Sul.",NA,NA,NA,NA,"Flores purpúreas.","HAS0019452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","21871","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","G.Benetton P.","145","1988","11",NA,NA,"Brasil","Rio Grande do Sul","Uruguaiana (Barra do Quaraí - RS)","Quaraí-Chico. Cabanha Santo Ângelo.",NA,NA,NA,NA,"Erva prostrada com cerca de 15 cm de altura. Flor lilás com nervura lilás forte. Dispersa e rara. A 20 m da casa do administrador. Solo pedregoso. Mato.","HAS0021871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","22154","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Neves, M.","785","1986","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula (Jaquirana - RS)","Passo do S; a 58 km em direção a Bom Jesus.",NA,NA,NA,NA,"Erva com cerca de 20 cm de altura, flores roxas, pouco numerosa e dispersa. Campo úmido na beira do Passo do S.","HAS0022154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","22156","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Neves, M.","787","1986","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula (Jaquirana - RS)","Passo do S; a 58 km em direção a Bom Jesus.",NA,NA,NA,NA,"Pouco numerosa e dispersa. Campo úmido na beira do Passo do S.","HAS0022156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","22290","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4691","1986","11",NA,NA,"Brasil","Rio Grande do Sul","Entre Vacaria e Lagoa Vermelha","A 22 km de Lagoa Vermelha, BR-285.",NA,NA,NA,NA,"Erva ereta com cerca de 40 cm de altura, flores maravilha, muito numerosa.","HAS0022290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","27266","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mazzitelli, S.A.","812","1989","10",NA,NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico. Estacionamento até interior da mata.","-51.3856695","-29.885741",NA,NA,"Erva de flores lilazes com 2 pétalas maiores mais escuras. Ocorrência rara e distribuição dispersa. Apresenta 2 glândulas vistosas no cálice, na inserção das duas pétalas maiores.","HAS0027266",NA,NA,NA,NA,NA,"-51,3856695","-29,8857410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","4752","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ungaretti, I.","445","1977","07",NA,NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquimico","-51.3856695","-29.885741",NA,NA,"área AMN 8; flor violeta","HAS0004752",NA,NA,NA,NA,NA,"-51,3856695","-29,8857410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","20840","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Nilson, A.","142","1982","09",NA,NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","BR-290, km 211","-53.4914016723633","-30.5121994018555","50525",NA,"Flores lilás, com cálice vinhoso.","HAS0020840",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","4961","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","387","1977","08",NA,NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","-51.3856695","-29.885741",NA,NA,"estrada que vai para Chaleira Preta, em lavoura de aipim de frente com a graja D. Osair; flor lilas","HAS0004961",NA,NA,"Facco, M.G.",NA,NA,"-51,3856695","-29,8857410","2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1092","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","8090","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Rosa, Z.M.","s.n.","1976","04",NA,NA,"Brasil","Rio Grande do Sul","Guaíba (Eldorado do Sul - RS)","Centro Agronômico de Guaíba",NA,NA,NA,NA,"flor lilás","HAS0008090",NA,NA,"Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1093","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88989","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","24620","1982","09",NA,NA,"Brasil","Rio Grande do Sul","Entre Bagé e Caçapava do Sul","No km 101 da rodovia Bagé - Caçapava do Sul.",NA,NA,NA,NA,"No campo sujo.","HAS0088989",NA,NA,"Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1094","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","89458","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","G.Benetton P.","207 B","1988","11",NA,NA,"Brasil","Rio Grande do Sul","Uruguaiana (Barra do Quaraí - RS)","Quaraí-Chico. Cabanha Santo Ângelo.",NA,NA,NA,NA,"Solo pedregoso. Campo Sujo. Erva com cerca de 40 cm de altura, flor lilás com cálice mais escuro. Agrupada e numerosa, em direção a Cabanha Letícia.","HAS0089458",NA,NA,"Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1095","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88975","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","19347","1979","10",NA,NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","Cerca de 8 km da encruzilhada da BR-290 - Caçapava do Sul pela estrada velha.","-53.4914016723633","-30.5121994018555","50525",NA,"Na encosta de um morro. No campo.","HAS0088975",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
"1096","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","20132","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4183","1985","03",NA,NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","De fronte a Pedra do Segredo","-53.4914016723633","-30.5121994018555","50525",NA,"Erva ereta com cerca de 50 cm de altura, flores lilás, pouco numerosa, dispersa. No campo, no topo, na encosta.","HAS0020132",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","20072","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4123","1985","03",NA,NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","De fronte à Pedra do Segredo","-53.4914016723633","-30.5121994018555","50525",NA,"Erva ereta com cerca de 60 cm de altura, flores rosadas com estrias vinhosas, pouco numerosa.","HAS0020072",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88996","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","20270","1978","10",NA,NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","Perto do Posto da Fonte. Na rodovia São Sepé - Porto Alegre.","-53.4914016723633","-30.5121994018555","50525",NA,"No campo sujo. Flores liláses.","HAS0088996",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1099","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","10261","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","1732","1979","09",NA,NA,"Brasil","Rio Grande do Sul","Cachoeira do Sul","Barragem Capané","-52.8939018249512","-30.0391998291016","71201",NA,NA,"HAS0010261",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1100","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","13725","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","3160","1981","10",NA,NA,"Brasil","Rio Grande do Sul","Cachoeira do Sul","BR-290.","-52.8939018249512","-30.0391998291016","71201",NA,"Erva de flor vermelha, numerosa a beira de estrada.","HAS0013725",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1101","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","13716","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","3151","1981","10",NA,NA,"Brasil","Rio Grande do Sul","Cachoeira do Sul","BR-290, km 181.","-52.8939018249512","-30.0391998291016","71201",NA,"Erva de flor rosada e cálice com veias granás.","HAS0013716",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1102","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","20298","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","4349","1985","03",NA,NA,"Brasil","Rio Grande do Sul","Cachoeira do Sul","BR-290, próximo ao Km 177","-52.8939018249512","-30.0391998291016","71201",NA,"Erva com cerca de 35 cm de altura, numerosa. No campo, em beira de estrada não mexida.","HAS0020298",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","27935","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Bueno, O.","5798","1989","10",NA,NA,"Brasil","Rio Grande do Sul","Cachoeira do Sul","De fronte a Fazenda São Carlos.","-52.8939018249512","-30.0391998291016","71201",NA,"Erva ereta, altura de 15 cm aproximadamente, flor maravilha; rara e dispersa. Em beira de estrada, solo seco.","HAS0027935",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88983","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","30774","1984","10",NA,NA,"Brasil","Rio Grande do Sul","Cachoeira do Sul","km 145 da rodovia Porto Alegre - Uruguaiana.","-52.8939018249512","-30.0391998291016","71201",NA,"No campo.","HAS0088983",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"12",NA,NA,NA,NA,NA,NA,NA
"1105","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","88991","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mattos, J.","31130","1986","11",NA,NA,"Brasil","Rio Grande do Sul","Camaquã","A 6 km do Arroio Araçá, na rodovia Camaquã - Tapes.","-51.812198638916","-30.8511009216309","49429",NA,"No campo sujo. Flores liláses avermelhadas.","HAS0088991",NA,"auto","Facco, M.G.",NA,NA,NA,NA,"2014","03",NA,"11",NA,NA,NA,NA,NA,NA,NA
