"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","month","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem"
"287","2020-09-12 05:00:02-03","US","US","1858214","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. C. Brade","9573","1929","South America - Neotropics","Brazil","Rio de Janeiro","Theresopolis",NA,NA,"US01416166","US01416166_01","(Hedw.) C.V. Morton","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"288","2020-09-12 05:00:02-03","US","US","1858215","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. C. Brade","9549","1929","South America - Neotropics","Brazil","Rio de Janeiro","Theresopolis",NA,NA,"US01416165","US01416165_01","(Hedw.) C.V. Morton","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"289","2020-09-12 05:00:02-03","US","US","3628841","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"J. Mostacero & R. Howorth","218","1999","South America - Neotropics","Venezuela","Vargas","Cordillera de la Costa, Serrania del Litoral, Monumento Natural Pico Codazzi: Carretera Colonia Tovar - La Victoria, Sector Matapalo, carretera Los Colonos - Piedra Cachimbo/Naranjal, después de los limites con el Edo. Aragua, Fundo El Potrero, vertiente norte",NA,NA,"US01416180",NA,"(Hedw.) C.V. Morton","6","23","2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"290","2020-09-12 05:00:02-03","US","US","1544679","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"W. A. Archer","1649","1931","South America - Neotropics","Colombia","Antioquia","La Sierra, 18 kilometers North of Medellín",NA,NA,"US01416195",NA,"(Hedw.) C.V. Morton","5",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"291","2020-09-12 05:00:02-03","US","US","258277A","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"J. A. Steyermark, F. Delascio C., G. C. K. Dunsterville & E. Dunsterville","103496","1970","South America - Neotropics","Venezuela","Lara","Distrito Jiménez: Parque Nacional Yacambú, selva nublada entre la quebrada Cedral y la administración de la Comandancia, El Blanquito, 17-19 Kms. SSE de Sanare",NA,NA,"US01416186",NA,"(Hedw.) C.V. Morton","8","6","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"292","2020-09-12 05:00:02-03","US","US","1516101","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. C. Brade","8325","1913","South America - Neotropics","Brazil","São Paulo","Rio Grande",NA,NA,"US01416167","US01416167_01","(Hedw.) C.V. Morton","8",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"293","2020-09-12 05:00:02-03","US","US","1917514","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. C. Brade","16453","1940","South America","Brazil",NA,"Est. do Rio, Serra dos Orgãõs, Pedra do Frade",NA,NA,"US01416161","US01416161_01","(Hedw.) C.V. Morton","7","19","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"294","2020-09-12 05:00:02-03","US","US","1096598","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"O. Buchtien","3575","1912","South America - Neotropics","Bolivia",NA,"Polo-Polo bei Coroico, Nordyungas",NA,NA,"US01416179",NA,"(Hedw.) C.V. Morton","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"295","2020-09-12 05:00:02-03","US","US","2855611","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"L. Skog, J. Skog, G. Lamas M. & J. M. Schunke","5156","1978","South America - Neotropics","Peru","Loreto","Provincia de Coronel Portillo",NA,NA,"US01416174","US01416174_01","(Hedw.) C.V. Morton","6","3","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","3080033","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"G. K. Gottsberger & J. Poelt","s.n.","1979","South America","Brazil","Paraná","Mun. Tibagi: Serra da Taquara W Castro, entlang der Straße Castro - Tibagi, campos-Vegetation und tief eingesenkte Sandstein-Schlucht",NA,NA,"US01416171","US01416171_01","(Hedw.) C.V. Morton","7","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","566741","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"C. Juergens","156","1905","South America","Brazil","Rio Grande do Sul","S. Cruz, Serra de Foão Rodriguez; ad rupes humidas",NA,NA,"US01416157","US01416157_01","(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"298","2020-09-12 05:00:02-03","US","US","2083126","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. C. Brade","16613","1940","South America - Neotropics","Brazil","Rio de Janeiro","Flora de Serra dos Orgãos, Pedra do Frade",NA,NA,"US01416163","US01416163_01","(Hedw.) C.V. Morton","8","20","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"299","2020-09-12 05:00:02-03","US","US","1878685","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"C. Vargas","3262","1943","South America - Neotropics","Peru","Cusco","Provincia Convención, alturas de Pintobamba [interpreted]",NA,NA,"US01416173",NA,"(Hedw.) C.V. Morton","3","4","2700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"300","2020-09-12 05:00:02-03","US","US","1917521","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. C. Brade","16613","1940","South America","Brazil",NA,"Est. do Rio, Serra dos Orgãõs, Pedra do Frade",NA,NA,"US01416162","US01416162_01","(Hedw.) C.V. Morton","8","20","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","1916428","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"J. A. Steyermark","56407","1944","South America - Neotropics","Venezuela","Merida","Near Río Canaguá, sw. of Canaguá",NA,NA,"US01416184",NA,"(Hedw.) C.V. Morton","5","9","1950","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","516189","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. Fendler","38","1854","South America - Neotropics","Venezuela",NA,"Prope coloniam Tovar",NA,NA,"US01416199",NA,"(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","1916305","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"J. A. Steyermark","54285","1943","South America - Neotropics","Ecuador",NA,"Prov. Santiago-Zamora: trail between Mirador and Pailas",NA,NA,"US01416194",NA,"(Hedw.) C.V. Morton","9","9","2010","2255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","1095564","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"C. Jürgens","156","1906","South America","Brazil","Rio Grande do Sul","Manre: S. Caaz, Serra do Fo ão Rodriguez, ad rupes humidas [interpreted]",NA,NA,"US01416156","US01416156_01","(Hedw.) C.V. Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","325822","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. Fay & L. Fay","2763","1990","South America - Neotropics","Bolivia","Beni","Ballivian Province, 25 km from Yucumo on Yucumo-Quiquibey road, in the Pilón Lajas",NA,NA,"US01416178","US01416178_01","(Hedw.) C.V. Morton","7","18","950",NA,NA,NA,"-67.07","-15.28",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","185213","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"C. Spannagel","156","1906","South America","Brazil","Santa Catarina","Lages, Santa Catharina",NA,NA,"US01416159","US01416159_01","(Hedw.) C.V. Morton","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","2083115","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A. C. Brade","16453","1940","South America - Neotropics","Brazil","Rio de Janeiro","Serra dos Orgãos, Pedra do Frade",NA,NA,"US01416169","US01416169_01","(Hedw.) C.V. Morton","7","19","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"308","2020-07-23 12:08:59-03","CEPLAC","CEPEC","122348","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","F. B. Matos","F. B. Matos","1152","2006",NA,"Brasil","Paraná","Parque Nacional Saint-Hilaire/Lange (Serra da Prata).",NA,NA,NA,NA,NA,"05","17",NA,NA,NA,"GUARATIBA","-48.666667","-25.6",NA,NA,NA,"48W40'","25S36'",NA,NA,NA,NA,NA,NA,"30/12/2006"
"309","2020-07-23 12:08:59-03","CEPLAC","CEPEC","129262","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gonzatti, F.","P. H. Labiak","4824",NA,NA,"Brasil","Espírito Santo",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"castelo","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"310","2020-07-23 12:08:59-03","CEPLAC","CEPEC","129246","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gonzatti, F.","P. H. Labiak","4590",NA,NA,"Brasil","Espírito Santo",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"castelo","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"311","2020-07-23 12:08:59-03","CEPLAC","CEPEC","129236","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gonzatti, F.","P. H. Labiak","4960",NA,NA,"Brasil","Espírito Santo",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"castelo","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"312","2020-03-04 20:43:15-03","UFMG","BHCB-SL","107516","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Almeida, TE; Souza, FS; Mota, NFO; Viana, PL; Norderstam, B; Antunes, K; Abreu, NL","740","2007","América","Brasil","Minas Gerais","Serra do Funil, Subida do Vilarejo do Funil até o Ninho da Égua. Floresta Ombrófila Densa, Matas Nebulares e Matas de Galeria.",NA,"Rupícola em paredão de grota",NA,NA,"(Hedw.) C.V.Morton","04","09",NA,NA,NA,"Rio Preto","-43.891306","-21.975389","2007","05",NA,"-43.891306","-21.975389",NA,NA,NA,NA,NA,NA,NA
"313","2021-01-12 15:24:15-03","UFMG","BHCB-SL","90286","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos; Zimmer, L; Gleide, E; Sall","9826","2004","América","Brasil","Minas Gerais","RPPN do Matutu, Cachoeira do Fundo. Área com Floresta Ombrófila Densa Montana ao longo de riacho e adjacências.",NA,"Rupícola na floresta.",NA,NA,"(Hedw.) C.V.Morton","10","12","1340","1340",NA,"Aiuruoca","-45.091111","-22.192222","2004","11",NA,"-45.091111","-22.192222",NA,NA,NA,NA,NA,NA,NA
"314","2020-03-04 20:43:19-03","UFMG","BHCB-SL","68564","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Carvalho, FA; Teixeira, LCRS","Salino, A; Carvalho, FA; Morais, PO; Viana, PL","7137","2001","América","Brasil","Minas Gerais","Estação Ecológica de Fechos, Área de Mata de Galeria.",NA,"Rupícola, em paredão úmido na margem de rio.",NA,NA,"(Hedw.) C.V.Morton","07","11",NA,NA,NA,"Nova Lima","-43.959083","-20.066","2001","08",NA,"-43.959083","-20.066",NA,NA,NA,NA,NA,NA,NA
"315","2021-01-12 15:24:15-03","UFMG","BHCB-SL","69446","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"Carvalho, FA; Salino, A; Teixeira, LCRS","90","2002","América","Brasil","Minas Gerais","Área de Proteção do Mutuca;",NA,NA,NA,NA,"(Hedw.) C.V.Morton","02","03",NA,NA,NA,"Nova Lima","-43.963611","-19.06",NA,NA,NA,"-43.963611","-19.06",NA,NA,NA,NA,NA,NA,NA
"316","2020-03-04 20:43:19-03","UFMG","BHCB-SL","62834","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, A; Teixeira, LCRS","7502","2001","América","Brasil","São Paulo","Estação Ecológica de Bananal, Estação Ecológica de Bananal, Pedra Vermelha e Córrego do Barbosa, Floresta Ombrófila Densa Montana.",NA,"Em paredão rochoso a margem de rio.",NA,NA,"(Hedw.) C.V.Morton","09","11","1200","1450",NA,"Bananal","-44.359056","-22.792278","2001","09",NA,"-44.359056","-22.792278",NA,NA,NA,NA,NA,NA,NA
"317","2020-03-04 20:43:19-03","UFMG","BHCB-SL","85501","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gonzatti, F","Figueiredo, JB; Salino, A; Almeida, TE","52","2003","América","Brasil","Minas Gerais","RPPN Mata do Jambreiro, Floresta Estacional Semidecidual.",NA,"Rupícula, margem do corrego Águas Claras.",NA,NA,"(Hedw.) C.V.Morton","09","17","770","770",NA,"Nova Lima","-43.886278","-19.978306","2017","02","17","-43.886278","-19.978306",NA,NA,NA,NA,NA,NA,NA
"318","2020-03-04 20:43:15-03","UFMG","BHCB-SL","111454","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12576","2007","América","Brasil","Minas Gerais","Parque Estadual de Nova Baden, Trilha das Sete Quedas. Floresta Estacional Semidecidual Montana.",NA,"Rupícola em paredão da cachoeira.",NA,NA,"(Hedw.) C.V.Morton","07","13","890","1000",NA,"Lambari","-45.323306","-21.937556","2007","11",NA,"-45.323306","-21.937556",NA,NA,NA,NA,NA,NA,NA
"319","2020-03-04 20:43:19-03","UFMG","BHCB-SL","65163","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gonzatti, F","Salino, A; Carvalho, FA","7681","2001","América","Brasil","Minas Gerais","Floresta Ombrófila Densa em fundo de vale.",NA,"Rupícola",NA,NA,"(Hedw.) C.V.Morton","10","23","1300","1300",NA,"Belo Vale","-45.936111","-20.443611","2017","02","20","-45.936111","-20.443611",NA,NA,NA,NA,NA,NA,NA
"320","2020-03-04 20:43:19-03","UFMG","BHCB-SL","60447","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Carvalho, FA","Salino, A","7110","2001","América","Brasil","Minas Gerais","Serra da Moeda",NA,"Rupícola em paredão de rio, interior de mata de galeria.",NA,NA,"(Hedw.) C.V.Morton","06","14","1450","1450",NA,"Itabirito","-43.938056","-20.319417","2002","01",NA,"-43.938056","-20.319417",NA,NA,NA,NA,NA,NA,NA
"321","2020-03-04 20:43:15-03","UFMG","BHCB-SL","122821","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Salino, A; Heringer, G; Dittrich, VAO","13663","2008","América","Brasil","Espírito Santo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana e afloramentos rochosos",NA,"Rupícola no interior de floresta",NA,NA,"(Hedw.) C.V.Morton","06","26","1250","1250",NA,"Castelo","-41.087611","-20.518944","2008","10","15","-41.087611","-20.518944",NA,NA,NA,NA,NA,NA,NA
"322","2020-03-04 20:43:15-03","UFMG","BHCB-SL","163813","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Souza, JF","Souza, JF; Salino, A","191","2012","América","Brasil","Minas Gerais","RPPN Mata do Sossego, Trilha 90 e Trilha do mirantinho.",NA,NA,NA,NA,"(Hedw.) C.V.Morton","06","15","1430","1430",NA,"Simonésia","-42.078056","-20.068611","2013","08","28","-42.078056","-20.068611",NA,NA,NA,NA,NA,NA,NA
"323","2020-03-04 20:43:15-03","UFMG","BHCB-SL","106631","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Dittrich, VAO","Heringer, G","179","2007","América","Brasil","Minas Gerais","Serra da Moeda",NA,"Rupícola em margem de rio, no interior da Mata Ciliar em Vale Encaixado.",NA,NA,"(Hedw.) C.V.Morton","04","06","1555","1555",NA,"Moeda","-43.938611","-20.354444","2007","10",NA,"-43.938611","-20.354444",NA,NA,NA,NA,NA,NA,NA
"324","2020-03-04 20:43:19-03","UFMG","BHCB-SL","166847","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Almeida, TE; Salino, A; Hennequin, S; Scneider, H; Câmara, PS; Shaw, AJ","3358","2013","América","Brasil","Minas Gerais","RPPN Mata do Sossego, Trilha 1, às margens do Córrego do Sossego. Floresta Ombrófila Densa em fundo de vale.",NA,"Erva rupícola a beira de trilha no interior de floresta. Prensado em álcool.",NA,NA,"(Hedw.) C.V.Morton","11","17","1339","1339",NA,"Simonésia","-42.077222","-20.068889","2013","11","17","-42.077222","-20.068889",NA,NA,NA,NA,NA,NA,NA
"325","2020-03-04 20:43:19-03","UFMG","BHCB-SL","81456","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Carvalho, FA; Mota, RC; Viana, PL","8390","2003","América","Brasil","Minas Gerais","Parque Nacional Municipal do Riberão do Campo, Floresta de Galeira em vale encaixado, como Capão do Felipe.",NA,"Rupícola a margem de riacho, no interior de mata de galeria.",NA,NA,"(Hedw.) C.V.Morton","03","23","1280","1280",NA,"Conceição do Mato Dentro","-43.62125","-19.055444","2003","07",NA,"-43.62125","-19.055444",NA,NA,NA,NA,NA,NA,NA
"326","2021-01-12 15:24:14-03","UFMG","BHCB-SL","65024","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7771","2001","América","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Base de Itamambuca. Floresta Ombrófila Densa Montana.",NA,"Rupícola em margem de rio.",NA,NA,"(Hedw.) C.V.Morton","10","31","800","850",NA,"São Luiz do Paraitinga","-45.088667","-23.324222","2001","11",NA,"-45.088667","-23.324222",NA,NA,NA,NA,NA,NA,NA
"327","2020-03-04 20:43:15-03","UFMG","BHCB-SL","160802","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gasper, AL de","Gasper, AL de; Salino, A; Meyer, L","s.n.","2011","América","Brasil","Santa Catarina","RPPN Leão da Montanha, Floresta Ombrófila Mista.",NA,"Coleta extra IFFSC (Rupícola). Em paredão rochoso.",NA,NA,"(Hedw.) C.V.Morton","11","13","1027","1027",NA,"Urubici","-49.371944","-28.014167","2011","11","13","-49.371944","-28.014167",NA,NA,NA,NA,NA,NA,NA
"328","2020-03-04 20:43:19-03","UFMG","BHCB-SL","75170","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Carvalho, FA; Salino, A","Viana, PL","785","2001","América","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"(Hedw.) C.V.Morton","10","07","1300","1300",NA,"Belo Vale","-43.936111","-20.443611",NA,NA,NA,"-43.936111","-20.443611",NA,NA,NA,NA,NA,NA,NA
"329","2020-03-04 20:43:19-03","UFMG","BHCB-SL","88859","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Figueiredo, JB; Salino, A","Figueiredo, JB; Lima, SG","419","2004","América","Brasil","Minas Gerais","RPPN Capitão do Mato, Floresta Estacional Semidecidual.",NA,"Rupícola, margem do Córrego Capitão do Mato.",NA,NA,"(Hedw.) C.V.Morton","05","03",NA,NA,NA,"Nova Lima","-43.915444","-20.132139","2004","05",NA,"-43.915444","-20.132139",NA,NA,NA,NA,NA,NA,NA
"330","2020-03-04 20:43:15-03","UFMG","BHCB-SL","126451","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14175","2008","América","Brasil","Espírito Santo","São Paulo do Aracê, Entorno do Parque Estadual da Pedra Azul. Floresta Ombrófila Densa.",NA,"Rupicola no interior de floresta",NA,NA,"(Hedw.) C.V.Morton","12","06","1085","1085",NA,"Domingos Martins","-41.022222","-20.435222","2010","07",NA,"-41.022222","-20.435222",NA,NA,NA,NA,NA,NA,NA
"331","2020-03-04 20:43:15-03","UFMG","BHCB-SL","166843","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Almeida, TE; Salino, A; Hennequin, S; Scneider, H; Câmara, PS; Shaw, AJ","3355","2013","América","Brasil","Minas Gerais","RPPN Mata do Sossego, Trilha 1, às margens do Córrego do Sossego. Floresta Ombrófila Densa em fundo de vale.",NA,"Erva rupícola a beira de trilha no interior de floresta. Prensado em álcool.",NA,NA,"(Hedw.) C.V.Morton","11","17","1339","1339",NA,"Simonésia","-42.077222","-20.068889","2013","11","17","-42.077222","-20.068889",NA,NA,NA,NA,NA,NA,NA
"332","2021-01-12 15:24:14-03","UFMG","BHCB-SL","148354","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windsch, PG","Souza, FS; Giacomin, LL; Machado, TM","1448","2011","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, Rio do Veado. Pedra Escorada. DATUM WGS 84",NA,"Epífita na nano floresta ombrofila. PRENSADO EM ÁLCOOL",NA,NA,"(Hedw.) C.V.Morton","02","10","1190","1190",NA,"Divino de São Lourenço","-41.762222","-20.551944","2011","08",NA,"-41.762222","-20.551944",NA,NA,NA,NA,NA,NA,NA
"333","2020-03-04 20:43:15-03","UFMG","BHCB-SL","103567","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","11489","2006","América","Brasil","Minas Gerais","Parque Nacional do Caparaó, região de Pedra Menina, Macieira e estrada descendo para a Portaria do Parque. Na divisa com o Espírito Santo. Floresta Ombrófila Densa Montana e Floresta Ombrófila Densa Altomontana (Mata Nebular).",NA,"Epífita pendente no interior de mata",NA,NA,"(Hedw.) C.V.Morton","11","25","1600","1600",NA,"Espera Feliz","-41.829472","-20.479861","2007","05",NA,"-41.829472","-20.479861",NA,NA,NA,NA,NA,NA,NA
"334","2021-01-12 15:24:15-03","UFMG","BHCB-SL","90358","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9929","2004","América","Brasil","Minas Gerais","APA Águas Vertentes, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.",NA,"Rupícola em mata, a margem de riacho de fundo de vale.","BHCB001792","BHCB001792","(Hedw.) C.V.Morton","10","30","1150","1350",NA,"Felício dos Santos","-43.287139","-18.196694","2004","11",NA,"-43.287139","-18.196694",NA,NA,NA,NA,NA,NA,NA
