"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"3823","2019-11-13 11:26:08-03","USP","SPF","200307","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Freitas, HS","2009",NA,NA,"Freitas, HS","409","2007","07","01","Brasil","São José do Barreiro",NA,"-44.656667","-22.642778","-44.656667","-22.642778","504","504",NA,"SPF00200307",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824","2019-11-13 11:26:08-03","USP","SPF","205480","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Groppo, M","2011","04",NA,"Groppo, M","2067","2011","04","15","Brasil","Ribeirão Preto","Estação Ecológica de Ribeirão Preto","-47.854806","-21.227333","-47.854806","-21.227333","558","558",NA,"SPF00205480",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3825","2021-03-15 18:28:52-03","USP","SPF","215121","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Martins, EGA","2012","04",NA,"Martins, EGA","330","2012","04","20","Brasil","Cubatão","Parque Ecológico Perequê, Após o campinho de futebol, na borda da mata ao lado da área de churrasco/banheiros.","-46.415917","-23.848444","-46.415917","-23.848444",NA,NA,"Árvore, 5 m alt. Ramos com indumento alvo. Folhas opacas, com indumento alvo e macio ao toque. Fruto imaturo vináceo, maduros avermelhados.; Borda de Floresta Atlântica.","SPF00215121",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3826","2021-03-15 18:28:52-03","USP","SPF","215141","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Martins, EGA","2013","10",NA,"Martins, EGA","238","2011","10","13","Brasil","Cubatão","Parque Ecológico Perequê, Borda da mata ao lado do campinho de futebol.","-46.410694","-23.845639","-46.410694","-23.845639",NA,NA,"Árvore, 6 m alt. Ramos e pecíolos pilosos. Estípula terminal levemente ferrugíneas. Folhas com pilosidade alva na face abaxial. Frutos maduros vináceos com indumento prateado.; Borda de Floresta Atlântica.","SPF00215141",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3827","2019-11-13 11:26:08-03","USP","SPF","224047","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","2016","03",NA,"Silva Neto, SJ","1343","1999","02","09","Brasil",NA,"Saracuruna. Reserva da Petrobras. Trilha em direção ao marco extremo da área.","-43.233333","-22.516667","-43.233333","-22.516667",NA,NA,NA,"SPF00224047",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3828","2021-03-15 18:28:52-03","USP","SPF","225689","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Motta, LB","2016","02","05","Furlan, CM","24","2015","12","04","Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira, Próximo ao Instituto de Ciências Biomédicas.","-46.734167","-23.569167","-46.734167","-23.569167","745","745","Árvore 5 m alt., folhas compostas, flores pequenas rosa em ramos. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.","SPF00225689",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3829","2019-11-13 11:26:08-03","USP","SPF","138022","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pendulispica","(C.DC.) T.D.Penn.","Nee, M","1998",NA,NA,"Nee, M","38893","1990","09","23","Bolívia","Ichilo","Parque Nacional Amboró","-63.666667","-17.633333","-63.666667","-17.633333","400","400",NA,"SPF00138022",NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"pendulispica",NA,NA,NA,NA,NA,NA
"3830","2019-11-13 11:26:08-03","USP","SPF","121457","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A.Juss.) T.D.Penn.","Anônimo",NA,NA,NA,"Carnevali, R","592","1955","11","20","Argentina","San Cosme",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00121457",NA,"Corrientes",NA,NA,"Southern America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"3831","2019-11-13 11:26:08-03","USP","SPF","139383","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A.Juss.) T.D.Penn.","Tressens, SG","1999",NA,NA,"Maruñak, V","961","1999","02","03","Argentina","Leandro N. Alem",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00139383",NA,"Misiones",NA,NA,"Southern America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"3832","2019-11-13 11:26:08-03","USP","SPF","171523","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A.Juss.) T.D.Penn.","Anônimo",NA,NA,NA,"Zardini, EM","15122","1989","10","16","Paraguai",NA,"Cordillera de Ybytyruzú.","-56.333333","-25.8","-56.333333","-25.8",NA,NA,NA,"SPF00171523",NA,"Guairá",NA,NA,NA,NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"3833","2019-11-13 11:26:08-03","USP","SPF","171524","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A.Juss.) T.D.Penn.","Anônimo",NA,NA,NA,"Zardini, EM","20447","1990","05","26","Paraguai",NA,NA,"-57.216667","-25.166667","-57.216667","-25.166667",NA,NA,NA,"SPF00171524",NA,"Cordillera",NA,NA,NA,NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"3834","2019-11-13 11:26:08-03","USP","SPF","171525","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A.Juss.) T.D.Penn.","Anônimo",NA,NA,NA,"Zardini, EM","40858","1994","08","31","Paraguai",NA,"Estancia Rio Bonito.","-54.804444","-25.606667","-54.804444","-25.606667","150","150",NA,"SPF00171525",NA,"Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"3835","2019-11-13 11:26:08-03","USP","SPF","171526","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A.Juss.) T.D.Penn.","Anônimo",NA,NA,NA,"Zardini, EM","60669","2003","11","01","Paraguai",NA,"Reserva Natural del Bosque Mbaracayú","-55.288056","-24.158889","-55.288056","-24.158889","300","300",NA,"SPF00171526",NA,"Canindeyú",NA,NA,NA,NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"3836","2019-11-13 11:26:08-03","USP","SPF","61710","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A.Juss.) T.D.Penn.","Pirani, JR","1988",NA,NA,"Beltrati, CM","124","1988","05","22","Brasil",NA,"Estrada para Jacutinga, Sitio Porteira branca, SP.",NA,NA,NA,NA,NA,NA,NA,"SPF00061710",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"3837","2019-11-13 11:26:08-03","USP","SPF","79339","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A.Juss.) T.D.Penn.","Pastore, JA","1996","07",NA,"Velasco, A","s.n.","1990","10","24","Brasil",NA,"Tupi. Horto Florestal.",NA,NA,NA,NA,NA,NA,NA,"SPF00079339",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"3838","2019-11-13 11:26:08-03","USP","SPF","107377","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pastore, JA","2008","04","22","Hoffmann, JRR","45","1994","09","08","Brasil","Cananéia",NA,"-47.911944","-25.017778","-47.911944","-25.017778",NA,NA,NA,"SPF00107377",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3839","2019-11-13 11:26:08-03","USP","SPF","117582","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pastore, JA","1997","03","14","Pietrobom da Silva, MR","3220","1996","03","16","Brasil","Cosmorama",NA,"-49.783333","-20.483333","-49.783333","-20.483333","600","700",NA,"SPF00117582",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3840","2019-11-13 11:26:08-03","USP","SPF","127519","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pirani, JR","1998",NA,NA,"Assis, MA","606","1995","10","11","Brasil",NA,"Santa Cruz-Caieras Velha - Aldeia Tupi-Niquins.",NA,NA,NA,NA,NA,NA,NA,"SPF00127519",NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3841","2019-11-13 11:26:08-03","USP","SPF","144603","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Sampaio, AB",NA,NA,NA,"Sampaio, AB","52","1996","09","03","Brasil","Brasília",NA,"-48.033333","-15.924167","-48.033333","-15.924167","1080","1080",NA,"SPF00144603","SPF00144603","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3842","2019-11-13 11:26:08-03","USP","SPF","144604","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Walter, BMT",NA,NA,NA,"Sampaio, AB","184","1998","05","11","Brasil","Brasília",NA,"-48.033333","-15.924167","-48.033333","-15.924167",NA,NA,NA,"SPF00144604","SPF00144604","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3843","2019-11-13 11:26:08-03","USP","SPF","144605","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Walter, BMT",NA,NA,NA,"Sampaio, AB","196","1998","08","19","Brasil","Brasília","Parque Nacional de Brasília","-48.166667","-15.583333","-48.166667","-15.583333",NA,NA,NA,"SPF00144605","SPF00144605","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3844","2019-11-13 11:26:08-03","USP","SPF","170642","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Walter, BMT","2000","06",NA,"Guarino, ESG","248","2000","06","13","Brasil","Brasília",NA,"-48","-15.866667","-48","-15.866667","1100","1100",NA,"SPF00170642","SPF00170642","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3845","2019-11-13 11:26:10-03","USP","SPF","204295","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pirani, JR","2013","10",NA,"Silva Neto, SJ","1226","1998","07","16","Brasil","Itatiaia","Parque Nacional do Itatiaia","-44.566667","-22.25","-44.566667","-22.25","450","450",NA,"SPF00204295",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3846","2019-11-13 11:26:10-03","USP","SPF","204304","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Braga, JMA",NA,NA,NA,"Braga, JMA","2969","1995","09","09","Brasil","Itatiaia","Parque Nacional do Itatiaia","-44.566667","-22.25","-44.566667","-22.25","855","855",NA,"SPF00204304",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3847","2019-11-13 11:26:10-03","USP","SPF","182700","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Peron, M",NA,NA,NA,"Peron, M","960","1992","11","30","Brasil","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.5","-42.25","-22.5",NA,NA,NA,"SPF00182700",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3848","2019-11-13 11:26:10-03","USP","SPF","187203","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Anônimo",NA,NA,NA,"Weiers, MS","57","2008","01","24","Brasil",NA,"BR 280- pr[oximo entrada praia do Ervino.","-48.6575","-26.346056","-48.6575","-26.346056",NA,NA,NA,"SPF00187203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3849","2019-11-13 11:26:10-03","USP","SPF","192756","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Guedes, R; Barreto, SM","1993","03","24","Guedes, R","2211","1991","08","27","Brasil","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.933333","-22.533333","-42.933333","-22.533333","100","160",NA,"SPF00192756",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3850","2019-11-13 11:26:10-03","USP","SPF","194603","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pastore, JA","2001","08","31","Pastore, JA","1087","2001","08","31","Brasil","São Vicente","Parque Estadual Xixová-Japuí","-46.371944","-23.976944","-46.371944","-23.976944",NA,NA,NA,"SPF00194603",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3851","2019-11-13 11:26:10-03","USP","SPF","48355","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pastore, JA","1996","07","13","Vanni, R","951","1987","07","31","Argentina","San Martín","Salto Encantado, 9 Km NE de Aristóbulo dell Valle.",NA,NA,NA,NA,NA,NA,NA,"SPF00048355",NA,"Misiones",NA,NA,"Southern America",NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3852","2019-11-13 11:26:10-03","USP","SPF","62151","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pennington, TD","1990",NA,NA,"Harley, RM","25937","1988","11","06","Brasil","Rio de Contas","Pico das Almas","-41.883333","-13.533333","-41.883333","-13.533333","1120","1120",NA,"SPF00062151",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3853","2019-11-13 11:26:10-03","USP","SPF","65910","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Anônimo",NA,NA,NA,"Mendonça, RC","1073","1988","08","30","Brasil",NA,"Área do Cristo Redentor.","-47.896111","-15.915","-47.896111","-15.915",NA,NA,NA,"SPF00065910","SPF00065910","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3854","2019-11-13 11:26:10-03","USP","SPF","65911","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Anônimo",NA,NA,NA,"Aparecida da Silva, M","795","1989","08","22","Brasil","Brasília","Reserva Ecológica do IBGE","-47.882222","-15.951667","-47.882222","-15.951667",NA,NA,NA,"SPF00065911","SPF00065911","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3855","2019-11-13 11:26:10-03","USP","SPF","65912","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pirani, JR","1990",NA,NA,"Pereira Neto, M","346","1989","07","03","Brasil","Brasília","Reserva Ecológica do IBGE","-47.894722","-15.958889","-47.894722","-15.958889",NA,NA,NA,"SPF00065912","SPF00065912","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3856","2019-11-13 11:26:10-03","USP","SPF","65913","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pirani, JR",NA,NA,NA,"Pereira Neto, M","301","1989","05","31","Brasil","Brasília","Reserva Ecológica do IBGE","-47.892778","-15.989444","-47.892778","-15.989444",NA,NA,NA,"SPF00065913","SPF00065913","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3857","2019-11-13 11:26:10-03","USP","SPF","65914","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pirani, JR",NA,NA,NA,"Azevedo, MLM","249","1989","07","24","Brasil",NA,NA,"-47.910278","-15.973611","-47.910278","-15.973611",NA,NA,NA,"SPF00065914","SPF00065914","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3858","2019-11-13 11:26:10-03","USP","SPF","65915","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Anônimo",NA,NA,NA,"Azevedo, MLM","258","1989","07","25","Brasil","Brasília","Reserva Ecológica do IBGE","-47.884167","-15.9725","-47.884167","-15.9725",NA,NA,NA,"SPF00065915","SPF00065915","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3859","2019-11-13 11:26:10-03","USP","SPF","65916","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Anônimo",NA,NA,NA,"Azevedo, MLM","266","1989","08","10","Brasil","Brasília","Reserva Ecológica do IBGE","-47.884167","-15.9725","-47.884167","-15.9725",NA,NA,NA,"SPF00065916","SPF00065916","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3860","2019-11-13 11:26:10-03","USP","SPF","65917","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Anônimo",NA,NA,NA,"Alvarenga, D","353","1989","08","01","Brasil","Brasília","Reserva Ecológica do IBGE","-47.894722","-15.9925","-47.894722","-15.9925",NA,NA,NA,"SPF00065917","SPF00065917","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3861","2019-11-13 11:26:10-03","USP","SPF","65918","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Anônimo",NA,NA,NA,"Alvarenga, D","330","1989","07","17","Brasil",NA,"Fazenda Água Limpa/ UNB.","-47.920833","-15.98","-47.920833","-15.98",NA,NA,NA,"SPF00065918","SPF00065918","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3862","2019-11-13 11:26:10-03","USP","SPF","65919","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Anônimo",NA,NA,NA,"Alvarenga, D","490","1989","10","04","Brasil","Brasília","Reserva Ecológica do IBGE","-47.885","-15.969167","-47.885","-15.969167",NA,NA,NA,"SPF00065919","SPF00065919","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3863","2019-11-13 11:26:10-03","USP","SPF","65920","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pirani, JR","1990",NA,NA,"Alvarenga, D","292","1989","06","05","Brasil","Brasília","Reserva Ecológica do IBGE","-47.878333","-15.974167","-47.878333","-15.974167",NA,NA,NA,"SPF00065920","SPF00065920","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3864","2019-11-13 11:26:10-03","USP","SPF","77833","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pastore, JA","1982","10",NA,"Rodrigues, A","s.n.","1944","12",NA,"Brasil",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,"SPF00077833",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3865","2019-11-13 11:26:10-03","USP","SPF","79337","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pirani, JR","1993",NA,NA,"Ronaldo, AJJ","s.n.","1991","05","05","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00079337",NA,NA,NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3866","2019-11-13 11:26:10-03","USP","SPF","84736","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Proença, C","1993",NA,NA,"Proença, C","911","1993","09","17","Brasil","Brasília","Reserva Biológica das Águas Emendadas.","-47.566667","-15.583333","-47.566667","-15.583333",NA,NA,NA,"SPF00084736","SPF00084736","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3867","2019-11-13 11:26:08-03","USP","SPF","31451","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla pachycarpa","(C.DC.) T.D.Penn.","Pennington, TD","1982",NA,NA,"Mattos-Silva, LA","819","1980","05","21","Brasil","Alcobaça",NA,"-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,NA,"SPF00031451",NA,"Bahia","50074","auto",NA,NA,NA,NA,NA,"pachycarpa",NA,NA,NA,NA,NA,NA
"3868","2019-11-13 11:26:08-03","USP","SPF","124023","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","1997",NA,NA,"Giulietti, AM","PCD3504","1996","07","08","Brasil","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,"SPF00124023",NA,"Bahia","47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3869","2019-11-13 11:26:08-03","USP","SPF","144170","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","2001",NA,NA,"Assis, AM","526","1998","06","23","Brasil","Guarapari","Parque Estadual Paulo Cesar Vinha","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"SPF00144170",NA,"Espírito Santo","28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3870","2019-11-13 11:26:08-03","USP","SPF","168851","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pirani, JR","2005",NA,NA,"Folli, DA","3618","2000","05","19","Brasil","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"SPF00168851",NA,"Espírito Santo","48094","auto",NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3871","2019-11-13 11:26:08-03","USP","SPF","168849","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla tuberculata","(Vell.) T.D.Penn.","Pirani, JR","2005",NA,NA,"Folli, DA","1243","1990","12","05","Brasil","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"SPF00168849",NA,"Espírito Santo","48094","auto",NA,NA,NA,NA,NA,"tuberculata",NA,NA,NA,NA,NA,NA
"3872","2019-11-13 11:26:08-03","USP","SPF","163913","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","2004",NA,NA,"Leoni, LS","5842","2004","06","17","Brasil","Pinheiros","Reserva Biológica do Córrego do Veado","-40.2132987976074","-18.3703002929688",NA,NA,"72","72",NA,"SPF00163913",NA,"Espírito Santo","28525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3873","2019-11-13 11:26:08-03","USP","SPF","137894","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A.Juss.) T.D.Penn.","Pennington, TD","1997",NA,NA,"Hatschbach, G","58242","1992","11","29","Brasil","Catalão",NA,"-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,NA,"SPF00137894",NA,"Goiás","94621","auto",NA,NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
