"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"277","2020-09-02 16:32:46-03","Cenargen","CEN","31380","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","tomentosum x longiflorum","Pseudobombax tomentosum x longiflorum","João Marcelo de Rezende","528","1996","06","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00031380","DF","Parque Boca da Mata.",NA,NA,NA,NA,"BRASILIA","1150","1150","CEN00031380","-48.05",NA,"J. G. Carvalho-Sobrinho",NA,NA,"-48.05","-1586667.0","2015","12",NA,NA,NA,"3",NA
"278","2020-09-02 16:32:45-03","Cenargen","CEN","26070","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Glocimar Pereira-Silva","1202","1992","07","08",NA,"Brasil","Exsicatas",NA,"Filete e estilete brancos, cálice vináceo e avermelhado no ápice. Pétalas internamente brancas, internamente uma lateral branca, com centro dourado com tons degradê até o outro bordo. Anteras extramíneas.","CEN00026070","GO","6.7 km ao Sul da GO-237, a 2 km da sede da Fazenda Ouro Fino. Área de influência da UHE Serra da Mesa.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"NIQUELANDIA","450","450","CEN00026070","-48.4597015380859","-14.4738998413086","J. G. de Carvalho-Sobrinho","74171","auto","-4896667.0","-1461667.0","2008","08",NA,NA,NA,"3",NA
"279","2020-09-02 16:32:45-03","Cenargen","CEN","60610","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Anderson Cássio Sevilha","3485","2003","09","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00060610","TO","Fazenda São João.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"PARANA","378","378","CEN00060610","-47.8830986022949","-12.6153001785278",NA,"96675","auto","-4756306.0","-1280056.0",NA,NA,NA,NA,NA,"2",NA
"280","2020-09-02 16:32:45-03","Cenargen","CEN","49886","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Glocimar Pereira-Silva","6570","2002","07","04",NA,"Brasil","Exsicatas",NA,NA,"CEN00049886","TO","Linha de drenagem próximo ao futuro restaurante.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"PARANA","280","280","CEN00049886","-47.8830986022949","-12.6153001785278","G. Pereira-Silva","96675","auto","-4823361.0","-1278611.0","2002","07",NA,NA,NA,"4",NA
"281","2020-04-15 09:23:34-03","UFG","HJ","4377","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Souza, L.F.","2407","2005","06","25",NA,"Brasil",NA,NA,NA,"HJ00004377","Goiás","RPPN Pousada das Araras.",NA,NA,"(Mart.) A.Robyns",NA,"Serranópolis",NA,NA,NA,"-51.995278","-18.439444",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"282","2021-03-15 18:28:41-03","USP","SPF","206733","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Henicka, GS; Nascimento, J; Pilger, JM; Taques, AC; Piva, JH","110","2007","09","15",NA,"Brasil",NA,NA,"Arvoreta ca. 4 m alt. Fruto deiscente.; Afloramento rochoso.","SPF00206733","Mato Grosso","RPPNs Cristalino I, II e III, Serra próximo ao acampamento.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Novo Mundo","286","286",NA,"-55.5456","-9.3443","Sasaki, D",NA,NA,"-55.5456","-9.3443",NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:25:00-03","USP","SPF","143601","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Fiaschi, P","378","2000","07","12",NA,"Brasil",NA,NA,NA,"SPF00143601","São Paulo","Rodovia de Bauru para Rio Claro, na altura do Km 114.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,NA,NA,NA,NA,NA,NA,"Duarte, MC",NA,NA,NA,NA,"2004","03",NA,NA,NA,NA,NA
"284","2021-03-15 18:28:41-03","USP","SPF","207429","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Zappi, DC; Milliken, W; Sasaki, D; Frisby, SM; Henicka, GS; Reis, TCY; Philippsen, M; Piva","1282","2008","08","19",NA,"Brasil",NA,NA,"Arvoreta 3 m alt. Casca espessa, fissurada, ramos grossos. Folhas verdes jovens. Cálice atropurpúreo com glandulas castanhas na base, pétalas alvas, enroladas, coluna com estames separando-se em vário; Afloramento da Serra do Rochedo","SPF00207429","Mato Grosso","Parque Estadual do Cristalino, Parque Estadual Cristalino. Serra do Rochedo, acesso pela Fazenda AJJ.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Novo Mundo","355","355",NA,"-55.1346","-9.0408","Zappi, DC",NA,NA,"-55.1346","-9.0408",NA,NA,NA,NA,NA,NA,NA
"285","2019-12-11 12:04:57-03","USP","SPF","44936","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Cid Ferreira, CA","6412","1985","10","10",NA,"Brasil",NA,NA,NA,"SPF00044936","Mato Grosso",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Santa Terezinha",NA,NA,NA,"-50.583333","-10.666667","Kallunki, JA",NA,NA,"-50.583333","-10.666667","1995",NA,NA,NA,NA,NA,NA
"286","2019-11-13 11:25:01-03","USP","SPF","69603","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pirani, JR","CFCR13200","1990","06","17",NA,"Brasil",NA,NA,NA,"SPF00069603","Minas Gerais","Serra do Cabral",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Joaquim Felício",NA,NA,NA,"-44.1721992492676","-17.7574996948242","Esteves, GL","37503","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"287","2019-11-13 11:25:00-03","USP","SPF","20207","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Giulietti, AM","CFSC7383","1981","07","01",NA,"Brasil",NA,NA,NA,"SPF00020207","Minas Gerais","Serra do Cipó",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Santana do Riacho",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Esteves, GL","26557","auto",NA,NA,"1985","10",NA,NA,NA,NA,NA
"288","2019-11-13 11:25:01-03","USP","SPF","34989","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Esteves, GL","CFCR5929","1984","11","14",NA,"Brasil",NA,NA,NA,"SPF00034989","Minas Gerais","Serra do Cipó",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Santana do Riacho",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Esteves, GL","26557","auto",NA,NA,"1985","10",NA,NA,NA,NA,NA
"289","2019-11-13 11:25:01-03","USP","SPF","78907","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Esteves, GL","CFSC9123","1983","07","16",NA,"Brasil",NA,NA,NA,"SPF00078907","Minas Gerais","Serra do Cipó",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Santana do Riacho",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Esteves, GL","26557","auto",NA,NA,"1985","10",NA,NA,NA,NA,NA
"290","2019-11-13 11:25:01-03","USP","SPF","78908","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Menezes, NL","CFSC6318","1980","07","21",NA,"Brasil",NA,NA,NA,"SPF00078908","Minas Gerais","Serra do Cipó",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Santana do Riacho",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Esteves, GL","26557","auto",NA,NA,"1985","10",NA,NA,NA,NA,NA
"291","2020-01-15 17:59:28-03","USP","SPF","150357","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Salatino, MLF","235","1993","07",NA,NA,"Brasil",NA,NA,NA,"SPF00150357","São Paulo",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Pirassununga",NA,NA,NA,"-47.4199981689453","-21.9899997711182","Carvalho-Sobrinho, JG","24621","auto",NA,NA,"2015","07",NA,NA,NA,NA,NA
"292","2020-01-15 17:59:28-03","USP","SPF","128468","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Marcondes-Ferreira, W","1580","1997","11","06",NA,"Brasil",NA,NA,NA,"SPF00128468","São Paulo",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"São Paulo",NA,NA,NA,"-46.6300010681152","-23.5400009155273","Carvalho-Sobrinho, JG","53584","auto",NA,NA,"2015","07",NA,NA,NA,NA,NA
"293","2021-03-15 18:28:41-03","USP","SPF","216093","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ceccantini, GCT","3806","2012","08","24",NA,"Brasil",NA,NA,"Árvore de 5 m alt. Androceu branco, corola rosa externamente e branca internamente, cálice vináceo, nectário com contorno vinho e centro verde.; Cerrado.","SPF00216093","Tocantins",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Almas",NA,NA,NA,"-47.1702995300293","-11.5735998153687",NA,"70348","auto",NA,NA,"2012","08","24",NA,NA,NA,NA
"294","2019-10-07 09:33:29-03","UEFS","HUEFS","135303","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Forzza, R.C.","4638","2007","07","23",NA,"Brasil",NA,NA,"Mata Seca. Semelhante á Caatinga.","HUEFS0135303","Tocantins","Estrada Arrais-Nativiade (TO 050 - Km 348),77 Km de Arrais.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Campos Belos",NA,NA,"HUEFS0135303","-47.201944","-12.464722","J.G.de Carvalho-Sobrinho",NA,NA,"47W12'7''","12S27'53''","2010","08",NA,"Rosanae",NA,NA,NA
"295","2019-10-07 09:33:29-03","UEFS","HUEFS","100548","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","576","2005","09","14",NA,"Brasil",NA,NA,"Cerrado. Solo arenoso avermelhado.","HUEFS0100548","Bahia","Estrada para Cajueiro, depois de Tamanduá.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,NA,NA,NA,"HUEFS0100548","-44.731111","-14.286111",NA,NA,NA,"44W43'52''","14S17'10''",NA,NA,NA,"Rosanae",NA,NA,NA
"296","2019-10-07 09:33:29-03","UEFS","HUEFS","173049","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","3074","2011","05","02",NA,"Brasil",NA,NA,NA,"HUEFS0173049","Rio de Janeiro","Arboreto do Jardim B Seção 3, canteiro D.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Rio de Janeiro",NA,NA,"HUEFS0173049","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"297","2019-10-07 09:33:29-03","UEFS","HUEFS","94277","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","393","2005","04","06",NA,"Brasil",NA,NA,"Mata ciliar (cerrado).","HUEFS0094277","Bahia","Cachoeira do Acaba Vida.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Barreiras",NA,NA,"HUEFS0094277","-44.9900016784668","-12.1527996063232","J.G.de Carvalho-Sobrinho","152720","auto",NA,NA,"2005","08",NA,"Rosanae",NA,NA,NA
"298","2019-10-07 09:33:29-03","UEFS","HUEFS","167500","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","2861","2010","09","18",NA,"Brasil",NA,NA,NA,"HUEFS0167500","Bahia","estrada o Morro do Chapéu, ca. 1 km da cidade. Cerrado.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Jacaraci",NA,NA,"HUEFS0167500","-42.4333000183105","-14.8496999740601",NA,"45644","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"299","2019-10-07 09:33:29-03","UEFS","HUEFS","166708","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Couto, D.R.","746","2008","07","28",NA,"Brasil",NA,NA,NA,"HUEFS0166708","Espírito Santo","Oriente/Paraíso.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Alegre","650","650","HUEFS0166708","-41.5331001281738","-20.763599395752","J.G.Carvalho-Sobrinho","26101","auto",NA,NA,"2011","04",NA,"Rosanae",NA,NA,NA
"300","2020-07-03 15:42:05-03","UEFS","HUEFS","176301","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Simões, A.O.","221","1998","08","16",NA,"Brasil",NA,NA,NA,"HUEFS0176301","Minas Gerais","Serra de Bicas, propriedade do Sr. Toninho.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Carrancas",NA,NA,"HUEFS0176301 HUEFS0176301_e1","-44.6425018310547","-21.4874992370605","J.Semir","21143","auto",NA,NA,"2005",NA,NA,"Rosanae",NA,NA,NA
"301","2019-10-07 09:33:29-03","UEFS","HUEFS","88389","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pirani, J.R.","CFCR13200","1990","06","17",NA,"Brasil",NA,NA,NA,"HUEFS0088389","Minas Gerais","Serra do Cabral, Subindo a serra na estrada para Várzea da Palma.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Joaquim Felício",NA,NA,"HUEFS0088389","-44.1721992492676","-17.7574996948242",NA,"37503","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"302","2019-10-07 09:33:29-03","UEFS","HUEFS","176161","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Esteves, G.L.","CFSC5929","1984","11","14",NA,"Brasil",NA,NA,NA,"HUEFS0176161","Minas Gerais","Serra do Cipó. Km 101. Ao longo da Rod. Belo Horizonte-Conceição do Mato Dentro.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Santana do Riacho",NA,NA,"HUEFS0176161","-43.7144012451172","-19.1688995361328","J.G.Carvalho-Sobrinho","26557","auto",NA,NA,"2012","03",NA,"Rosanae",NA,NA,NA
"303","2019-10-07 09:33:29-03","UEFS","HUEFS","158646","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gomes, F.S.","321","2009","10","25",NA,"Brasil",NA,NA,"Mata Ciliar.","HUEFS0158646","Bahia","Barra do Mendes, Barra do Mendes divisa com Ipupiara., Morrão.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Irecê","738","738","HUEFS0158646","-42.234722","-11.8075","J.G.de Carvalho-Sobrinho",NA,NA,"42W14'5''","11S48'27''","2010","08",NA,"Rosanae",NA,NA,NA
"304","2019-10-07 09:33:29-03","UEFS","HUEFS","100549","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","577","2005","09","15",NA,"Brasil",NA,NA,"Cerrado. Solo arenoso avermelhado.","HUEFS0100549","Bahia","Ca.10 km de Inhaúmas na estrada para Santa Maria da Vitória.","Angiospermae","Malvales","(Mart.) A.Robyns","Epítipo","Inhaúmas","600","600","HUEFS0100549 HUEFS0100549_01","-44.5525","-13.229722",NA,NA,NA,"44W33'9''","13S13'47''",NA,NA,NA,"Rosanae",NA,NA,NA
"305","2019-10-07 09:33:29-03","UEFS","HUEFS","129032","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Cotrim, A.","887","2007","07","22",NA,"Brasil",NA,NA,"Área antropizada.","HUEFS0129032","Bahia","Manoel de Souza. Faz. Palmeiral.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"São Desidério","598","598","HUEFS0129032","-45.0975","-12.517778",NA,NA,NA,"45W5'51''","12S31'4''",NA,NA,NA,"Rosanae",NA,NA,NA
"306","2019-10-07 09:33:29-03","UEFS","HUEFS","165707","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Moraes, P.L.R.de","3084","2010","10","20",NA,"Brasil",NA,NA,NA,"HUEFS0165707","Bahia","Estrada para aeroporto, Serra da Bandeira","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Barreiras","624","624","HUEFS0165707 HUEFS0165707_01","-45.049722","-12.099722",NA,NA,NA,"45W2'59''","12S5'59''",NA,NA,NA,"Rosanae",NA,NA,NA
"307","2019-10-07 09:33:29-03","UEFS","HUEFS","165708","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Moraes, P.L.R.de","3086","2010","10","21",NA,"Brasil",NA,NA,NA,"HUEFS0165708","Bahia","Estrada de chão para lixão e mineração, de frente a torre de telecomunicações, 1,5 km ao sul da entrada da cidade.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Riachão das Neves","708","708","HUEFS0165708","-44.912778","-11.780278",NA,NA,NA,"44W54'46''","11S46'49''",NA,NA,NA,"Rosanae",NA,NA,NA
"308","2019-10-07 09:33:29-03","UEFS","HUEFS","165712","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Moraes, P.L.R.de","3089","2010","10","23",NA,"Brasil",NA,NA,NA,"HUEFS0165712","Bahia",NA,"Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Oliveira dos Brejinhos","959","959","HUEFS0165712","-42.922222","-12.381389",NA,NA,NA,"42W55'20''","12S22'53''",NA,NA,NA,"Rosanae",NA,NA,NA
"309","2019-10-07 09:33:29-03","UEFS","HUEFS","167519","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","2880","2010","11","01",NA,"Brasil",NA,NA,NA,"HUEFS0167519","Goiás","1 km da cidade. Floresta Estacional.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Nova Roma","640","640","HUEFS0167519","-46.883333",NA,NA,NA,NA,"46W53'","13S45'143''",NA,NA,NA,"Rosanae",NA,NA,NA
"310","2019-10-07 09:33:29-03","UEFS","HUEFS","167514","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","2875","2010","10","29",NA,"Brasil",NA,NA,NA,"HUEFS0167514","Minas Gerais","BR-040, ca. 30km SE da cidade. Cerradão.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Paracatu","568","568","HUEFS0167514","-46.666667",NA,NA,NA,NA,"46W40'","17S27'154''",NA,NA,NA,"Rosanae",NA,NA,NA
"311","2019-10-07 09:33:29-03","UEFS","HUEFS","166813","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Duarte, L.","258","1964","07","07",NA,"Brasil",NA,NA,NA,"HUEFS0166813","Minas Gerais","13 Km do Dom Cavati.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,NA,NA,NA,"HUEFS0166813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"312","2019-10-07 09:33:29-03","UEFS","HUEFS","167477","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Oliveira, F.C.A.","1452","2009","06","30",NA,"Brasil",NA,NA,"Savana Parque (cerrado inundável).","HUEFS0167477","Tocantins","Bacia do Tocantins. Sub-bacia: Palma (T-4, área 9, ponto 7), Fazenda Acácia.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Conceição do Tocantins","379","379","HUEFS0167477","-47.235278","-12.288333",NA,NA,NA,"47W14'7''","12S17'18''",NA,NA,NA,"Rosanae",NA,NA,NA
"313","2019-10-07 09:33:29-03","UEFS","HUEFS","167521","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","2882","2010","11","01",NA,"Brasil",NA,NA,NA,"HUEFS0167521","Goiás","estrada de terra para a cidade. Solo areno-argiloso, pedregoso. Floresta Estacional.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Nova Roma","622","622","HUEFS0167521","-46.933333",NA,NA,NA,NA,"46W56'","13S44'186''",NA,NA,NA,"Rosanae",NA,NA,NA
"314","2019-10-07 09:33:29-03","UEFS","HUEFS","167506","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","2867","2010","09","18",NA,"Brasil",NA,NA,NA,"HUEFS0167506","Bahia","estrada o Morro do Chapéu. Cerrado","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Jacaraci","914","914","HUEFS0167506 HUEFS0167506_01","-42.444722","-14.833333",NA,NA,NA,"42W26'41''","14S50'",NA,NA,NA,"Rosanae",NA,NA,NA
"315","2019-10-07 09:33:29-03","UEFS","HUEFS","168103","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Sevilha, A.C.","3485","2003","09","09",NA,"Brasil",NA,NA,"Campo cerrado.","HUEFS0168103","Tocantins","Fazenda São João.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Paranã","378","378","HUEFS0168103","-47.563056","-12.800556",NA,NA,NA,"47W33'47''","12S48'2''",NA,NA,NA,"Rosanae",NA,NA,NA
"316","2019-10-07 09:33:29-03","UEFS","HUEFS","168111","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pereira-Silva, G.","6570","2002","07","04",NA,"Brasil",NA,NA,"Cerrado (linha de drenagem).","HUEFS0168111","Tocantins","Linha de drenagem próximo ao futuro restaurante.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Paranã","280","280","HUEFS0168111","-48.233611","-12.786111",NA,NA,NA,"48W14'1''","12S47'10''",NA,NA,NA,"Rosanae",NA,NA,NA
"317","2019-10-07 09:33:29-03","UEFS","HUEFS","168112","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pereira-Silva, G.","8966","2004","04","22",NA,"Brasil",NA,NA,NA,"HUEFS0168112","Pará","Margem esquerda do rio Araguaia, mata da Fundação. Fazenda Andorinhas, retiro Santa Cruz.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"São Geraldo do Araguaia","140","140","HUEFS0168112","-48.428611","-6.230556",NA,NA,NA,"48W25'43''","6S13'50''",NA,NA,NA,"Rosanae",NA,NA,NA
"318","2019-10-07 09:33:29-03","UEFS","HUEFS","169939","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Rozza, A.","481","1997",NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0169939",NA,"Região de Cocalinho.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,NA,NA,NA,"HUEFS0169939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"319","2019-10-07 09:33:29-03","UEFS","HUEFS","171837","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Carvalho-Sobrinho, J.G.de","2998","2011","03","18",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0171837","Bahia","Morro do Chapéu.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Jacaraci","870","870","HUEFS0171837","-42.465278","-14.875833",NA,NA,NA,"42W27'55''","14S52'33''",NA,NA,NA,"Rosanae",NA,NA,NA
"320","2019-10-07 09:33:29-03","UEFS","HUEFS","176296","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pott, V.J.","2318","1994","07","08",NA,"Brasil",NA,NA,"Vegetação secundária de mata calcária c/ influência antropica.","HUEFS0176296","Mato Grosso","Morro atrás do Aeroporto. Em estrada Vicinal.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Corumbá","160","160","HUEFS0176296","-57.65","-19.016667",NA,NA,NA,"57W39'","19S1'",NA,NA,NA,"Rosanae",NA,NA,NA
"321","2019-10-07 09:33:29-03","UEFS","HUEFS","175143","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Conceição, A.A.","3346","2011","07","16",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0175143","Piaui","Bom Sucesso, PARNA. Serra das Confusões.","Angiospermae","Malvales","(Mart.) A.Robyns",NA,"Caracol","439","439","HUEFS0175143","-43.638611","-9.131111","J.G.Carvalho-Sobrinho",NA,NA,"43W38'19''","9S7'52''","2012","03",NA,"Rosanae",NA,NA,NA
