"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"562","2019-10-07 09:16:53-03","UEFS","HUEFS","145182","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Matos, V.R.","16","2005","07","28",NA,"Brasil",NA,NA,"Região próxima do Manguezal e trilha da lagoa azul.","HUEFS0145182","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Esplanada","Baixio.","-37.9449996948242","-11.7960996627808","HUEFS0145182","Asteranae","51913","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-03-04 11:15:44-03","UEFS","HUEFS","60836","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Lombardi, J.A.","4299","2001","02","15",NA,"Brasil",NA,NA,NA,"HUEFS0060836","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Minas Gerais","Diamantina","Biribiri.","-43.6002998352051","-18.2493991851807","HUEFS0060836","Asteranae","101169","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-10-07 09:16:53-03","UEFS","HUEFS","169544","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Alencar, M.E.","2297","2012","10","25",NA,"Brasil",NA,NA,"Brejo (entorno).","HUEFS0169544","Angiospermae","Lamiales","Benth.","G.D.Colletta","Pernambuco","Buíque","Brejo de São José (Pingadeira).","-37.1557998657227","-8.62306022644043","HUEFS0169544 HUEFS0169544_e1","Asteranae","38964","auto","2019","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-10-07 09:16:53-03","UEFS","HUEFS","202096","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Alencar, M.E.","2297","2012","10","25",NA,"Brasil",NA,NA,"Brejo (Entorno).","HUEFS0202096","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Pernambuco","Buíque","Brejo de São José (Pingadeira).","-37.1557998657227","-8.62306022644043","HUEFS0202096","Asteranae","38964","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2021-03-04 11:15:44-03","UEFS","HUEFS","34630","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Senna, L.R.","3","1998","09","21",NA,"Brasil",NA,NA,NA,"HUEFS0034630","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Feira de Santana","Campus UEFS, perto da Lagoa da Pindoba.","-38.9667015075684","-12.2666997909546","HUEFS0034630","Asteranae","46325","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-03-04 11:15:44-03","UEFS","HUEFS","67284","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Barros, R.","TEPB17564","2002","04","25",NA,"Brasil",NA,NA,NA,"HUEFS0067284","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Piauí","Bocaina","Curral Velho.","-41.3224983215332","-6.94250011444092","HUEFS0067284","Asteranae","16504","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2021-03-04 11:15:44-03","UEFS","HUEFS","43327","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Silva, M.M.da","301","2000","02","26",NA,"Brasil",NA,NA,"Mata com cachoeirinha, borda da mata.","HUEFS0043327","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Maracás","Estrada Maracás - Jequié, ca de 30 km de Jequié, entrocamento para Fazenda Bonito.","-40.4308013916016","-13.4411001205444","HUEFS0043327","Asteranae","50558","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-03-04 11:15:44-03","UEFS","HUEFS","39608","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Giulietti, A.M.","1501","1999","07","25",NA,"Brasil",NA,NA,"Campo rupestre, substrato rochoso.","HUEFS0039608","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Rio de Contas","Estrada Real - Rio de Contas -Livramento.","-41.8114013671875","-13.5789003372192","HUEFS0039608","Asteranae","49773","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-10-07 09:16:53-03","UEFS","HUEFS","130495","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Lyra-Lemos, R.P.","1380","1987","09","18",NA,"Brasil",NA,NA,"Restinga baixa.","HUEFS0130495","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Alagoas","Marechal Deodoro","llha de Santa Rita.","-35.8950004577637","-9.710280418396","HUEFS0130495","Asteranae","15565","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-03-04 11:15:44-03","UEFS","HUEFS","77568","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Gomes, D.J.","27","1993","12","09",NA,"Brasil",NA,NA,"Rasteira (flora associada à lágoa). Solo argiloso.","HUEFS0077568","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Feira de Santana","Logoa Fontinha - Santa Quitéria","-38.9667015075684","-12.2666997909546","HUEFS0077568","Asteranae","46325","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2021-03-04 11:15:44-03","UEFS","HUEFS","25936","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Costa-Neto, E.M.","57","1996","06","25",NA,"Brasil",NA,NA,"Solo arenoso.","HUEFS0025936","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Conde","Praia da Siribinha.","-37.6105995178223","-11.8135995864868","HUEFS0025936","Asteranae","31737","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2021-03-04 11:15:44-03","UEFS","HUEFS","67741","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Hatschbach, G.","44152","1981","10","11",NA,"Brasil",NA,NA,"Margens do rio seco de caatinga.","HUEFS0067741","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Ibotirama","Rod. BR-242, 10km L de Ibotirama.","-43.2206001281738","-12.1852998733521","HUEFS0067741","Asteranae","71086","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-10-07 09:16:53-03","UEFS","HUEFS","185170","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Miranda, A.M.","1796","1994","06","19",NA,"Brasil",NA,NA,NA,"HUEFS0185170","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Pernambuco","Buíque","Serra de Catimbau.","-37.1557998657227","-8.62306022644043","HUEFS0185170","Asteranae","38964","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2021-03-04 11:15:44-03","UEFS","HUEFS","40730","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Funch, R.","147","1998","08","03",NA,"Brasil",NA,NA,"Área degradada por atividade de garimpo mecanizado de diamante.","HUEFS0040730","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Lençóis","Vale do Rio São José.","-41.3899993896484","-12.563099861145","HUEFS0040730","Asteranae","47385","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2021-03-04 11:15:44-03","UEFS","HUEFS","40823","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Funch, R.",NA,"1998","03","15",NA,"Brasil",NA,NA,"Área degradada pelo garimpo mecanisado de diamantes. Solo arenoso profundo.","HUEFS0040823","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Lençóis","Vale do Rio São José.","-41.3899993896484","-12.563099861145","HUEFS0040823","Asteranae","47385","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2021-03-04 11:15:44-03","UEFS","HUEFS","39711","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Funch, R.","78","1998","06","04",NA,"Brasil",NA,NA,"Área degradada.","HUEFS0039711","Angiospermae","Lamiales","Benth.","A.V.Scatigna","Bahia","Lençóis","Vale do rio São José, área das antigas lavras de diamantes.","-41.3899993896484","-12.563099861145","HUEFS0039711","Asteranae","47385","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2019-09-04 18:10:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","P. Salzmann","409",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA
"579","2019-01-25 15:44:25-02","IAC","IAC","14025","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","G.C.P. Pinto","171","1950","04","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","A.V. Scatigna","Bahia","Cruz das Almas",NA,"-39.1019","-12.67",NA,NA,NA,NA,"2015","07","15","-39.1019","-12.6700",NA,NA,NA,NA,NA,NA,NA
"580","2019-01-25 15:44:25-02","IAC","IAC","43669","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","F. França; E. Melo & B.M. Silva","3070","1999","06","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","A.V. Scatigna","Bahia","Jacobina","Morro vizinho ao Monte Tabor","-40.5183","-11.1806",NA,NA,NA,NA,"2015","07","24","-40.5183","-11.1806",NA,NA,NA,NA,NA,NA,NA
"581","2019-01-25 15:44:25-02","IAC","IAC","52194","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J. Paula-Souza & R. Tsuji","9830","2009","07","05",NA,"Brasil",NA,NA,"Coordenadas originais do material: 40º47#?#07,2W , 09º21#?#23,8S",NA,NA,NA,"Benth.","A.V. Scatigna","Bahia","Casa Nova","Arredores da represa de Sobradinho","-40.785278","-9.356667",NA,NA,NA,NA,"2015","07","05","-40.785278","-9.356667",NA,NA,NA,NA,NA,NA,NA
"582","2020-07-23 12:22:45-03","CEPLAC","CEPEC","9403","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. S. Pinheiro","2192","1973","07","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"K. Barringer","Bahia","GONGOGI","Margem da Rod. p/ Ubatã.","-39.4646987915039","-14.3221998214722",NA,NA,"25835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/01/1983",NA
"583","2020-07-23 12:22:45-03","CEPLAC","CEPEC","33491","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","L. R. Noblick","2219","1982","11","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. R. Noblick","Bahia","FEIRA DE SANTANA","Área de Controle da Caraiba Metais. Estação 1.","-38.313056","-12.493056",NA,NA,NA,NA,NA,NA,NA,"38W18'47","12S29'35",NA,NA,NA,NA,NA,"06/04/1983",NA
"584","2020-07-23 11:56:18-03","CEPLAC","CEPEC","108075","PreservedSpecimen","Plantae",NA,"Stemodia","foliosa","Stemodia foliosa","R. M. Harley","25633","1988","10","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","RIO DE CONTAS","9km ao norte da cidade na estrada para o povoado de Mato Grosso.","-41.833333","-13.5",NA,NA,NA,NA,NA,NA,NA,"41W50'","13S30'","1250","1250",NA,NA,NA,NA,NA
"585","2020-07-23 12:22:45-03","CEPLAC","CEPEC","12429","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. M. Harley","16916","1974","03","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"D. Philcox","Bahia","SENTO SÉ","26Km ao NW de Lagoinha (5.5Km ao SW de Delfino), Rod. p/ Minas do Mimoso.","-41.383333","-10.266667",NA,NA,NA,NA,NA,NA,NA,"41W23'","10S16'",NA,NA,NA,NA,NA,"30/12/1976",NA
"586","2020-07-23 12:22:45-03","CEPLAC","CEPEC","12431","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. M. Harley","17440","1979","10","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"D. Philcox","Bahia","BELMONTE","Ao SW do outro lado da cidade.","-38.883333","-15.866667",NA,NA,NA,NA,NA,NA,NA,"38W53'","15S52'",NA,NA,NA,NA,NA,"30/12/1976",NA
"587","2020-07-23 12:22:45-03","CEPLAC","CEPEC","20460","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. M. Harley","19910","1999","04","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. M. Harley","Bahia","RIO DE CONTAS","1Km ao S do povoado de Mato grosso., Rod. p/ Vila do Rio de Contas.","-41.816667","-13.483333",NA,NA,NA,NA,NA,NA,NA,"41W49'","13S29'",NA,NA,NA,NA,NA,"30/12/1977",NA
"588","2020-07-23 12:22:45-03","CEPLAC","CEPEC","20509","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. M. Harley","20069","1977","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. M. Harley","Bahia","RIO DE CONTAS","Entre 2.5 e 5Km ao S Vila do Rio de Contas, ao W Rod. p/ Livramento.","-41.833333","-13.6",NA,NA,NA,NA,NA,NA,NA,"41W50'","13S36'",NA,NA,NA,NA,NA,"30/12/1977",NA
"589","2020-07-23 12:22:45-03","CEPLAC","CEPEC","25710","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. M. Harley","21239","1980","04","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. C. Souza","Bahia","CAETITÉ","Serra Geral de Caetité. 1.5Km ao S de Brejinho das Ametistas.","-42.483333","-14.15",NA,NA,NA,NA,NA,NA,NA,"42W29'","14S9'",NA,NA,NA,NA,NA,"09/09/1988",NA
"590","2020-07-23 12:22:45-03","CEPLAC","CEPEC","25906","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. M. Harley","21406","1987","07","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. C. Souza","Bahia","bom jesus da lapa","28Km ao SE da cidade, Rod. p/ Caetité. Acima bacia Rio São Francisco.","-43.216667","-13.383333",NA,NA,NA,NA,NA,NA,NA,"43W13'","13S23'",NA,NA,NA,NA,NA,"09/09/1988",NA
"591","2020-07-23 12:22:45-03","CEPLAC","CEPEC","17150","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","S. A. Mori","12271","1979","07","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","livramento do brumado","Km 5 da Rod. Livramento do Brumado/Rio de Contas","-41.816667","-13.633333",NA,NA,NA,NA,NA,NA,NA,"41W49'","13S38'",NA,NA,NA,NA,NA,"30/06/2005",NA
"592","2020-07-23 12:18:16-03","CEPLAC","CEPEC","150260","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Oliveira, N.E.","282","2014","09","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Bahia","VALENÇA","Conglomerado BA_987-3-1-0","-40.500278","-13.320278",NA,NA,NA,NA,NA,NA,NA,"40W30'1","13S19'13",NA,NA,NA,NA,NA,NA,NA
"593","2020-07-23 12:22:45-03","CEPLAC","CEPEC","27957","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. M. Harley","21633","1993","01","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. C. Souza","Bahia","CORRENTINA","Chapadão Ocidental da Bahia, próx. a cidade, lado do Rio Corrente.","-44.633333","-13.333333",NA,NA,NA,NA,NA,NA,NA,"44W38'","13S20'",NA,NA,NA,NA,NA,"09/09/1988",NA
"594","2020-07-23 12:22:45-03","CEPLAC","CEPEC","30722","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. M. Harley","22316","1997","12","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. C. Souza","Bahia","palmeiras","14.5Km ao NW Lençóis, ao N Rod. Seabra/Itaberaba. Rampa baixa Morro Pai Inácio.","-41.466667","-12.45",NA,NA,NA,NA,NA,NA,NA,"41W28'","12S27'",NA,NA,NA,NA,NA,"09/09/1988",NA
"595","2020-07-23 12:22:46-03","CEPLAC","CEPEC","34447","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","H. P. Bautista","784","1983","05","27",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Rabugem",NA,NA,NA,NA,"G. C. P. Pinto","Bahia","ITIÚBA","Serra de Itiúba.","-39.8","-10.716667",NA,NA,NA,NA,NA,NA,NA,"39W48'","10S43'",NA,NA,NA,NA,NA,"30/12/1983",NA
"596","2020-07-23 12:22:45-03","CEPLAC","CEPEC","97870","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","T. S. Nunes","457","2001","06","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","CAMPO ALEGRE DE LOURDES","Estrada para Remanso,ca. 18Km de campo Alegre de Lourdes.. Beira de estrada.","-42.543889","-9.620833",NA,NA,NA,NA,NA,NA,NA,"42W32'38","9S37'15",NA,NA,NA,NA,NA,"30/12/2001",NA
"597","2020-07-23 12:22:45-03","CEPLAC","CEPEC","47997","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. M. Harley","25633","1988","10","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","RIO DE CONTAS","9Km ao N da cidade, na estrada p/ o povoado de Mato Grosso.","-41.833333","-13.5",NA,NA,NA,NA,NA,NA,NA,"41W50'","13S30'",NA,NA,NA,NA,NA,"30/12/1995",NA
"598","2020-07-23 12:22:45-03","CEPLAC","CEPEC","45465","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","M. C. Ferreira","70","1985","06","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. C. P. Pinto","Bahia","LENÇÓIS","Entre a cidade e o Ribeirão do meio. Área de Tensão Ecológica.","-41.533333","-12.583333",NA,NA,NA,NA,NA,NA,NA,"41W32'","12S35'",NA,NA,NA,NA,NA,"22/03/1988",NA
"599","2020-07-23 12:22:45-03","CEPLAC","CEPEC","71269","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","A. M. Giulietti","2958","1996","06","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","MARACAJÚ","Guaximim a 4Km de Xique-Xique.","-42.716667","-10.8",NA,NA,NA,NA,NA,NA,NA,"42W43'","10S48'",NA,NA,NA,NA,NA,"30/06/2005",NA
"600","2020-07-23 12:22:45-03","CEPLAC","CEPEC","73580","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","M. M. Arbo","7150","1997","01","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. de Carvalho","Bahia","VALENÇA","Caminho a Guaibim, a 3Km da Rod. Valença/Nazaré.","-39.05","-13.533333",NA,NA,NA,NA,NA,NA,NA,"39W3'","13S32'",NA,NA,NA,NA,NA,"30/12/1998",NA
"601","2020-07-23 12:22:45-03","CEPLAC","CEPEC","73159","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. Atkinson","2387","1996","03","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","MORRO DO CHAPÉU","Km ao S da cidade.","-41.208056","-11.591389",NA,NA,NA,NA,NA,NA,NA,"41W12'29","11S35'29",NA,NA,NA,NA,NA,"30/06/2005",NA
"602","2020-07-23 12:22:45-03","CEPLAC","CEPEC","85580","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","L. Passos","317","1994","09","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","IBICOARA","Chapada Diamantina, ca. 2Km a NE da sede Faz. Ribeirão da Serra, marg. Rio Sincorá.","-41.283333","-13.4",NA,NA,NA,NA,NA,NA,NA,"41W17'","13S24'",NA,NA,NA,NA,NA,"30/09/1999",NA
"603","2020-07-23 12:22:45-03","CEPLAC","CEPEC","92733","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","T. S. Nunes","442","2001","06","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","CAMPO ALEGRE DE LOURDES","Ca. 12Km da cidade. Estrada para Remanso, beira da estrada.","-42.904167","-9.586111",NA,NA,NA,NA,NA,NA,NA,"42W54'15","9S35'10",NA,NA,NA,NA,NA,"30/08/2001",NA
"604","2020-07-23 12:22:45-03","CEPLAC","CEPEC","92893","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","T. S. Nunes","554","2001","06","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","casa nova","Ca. 30Km de Remanso para Casa Nova.","-41.817778","-9.385556",NA,NA,NA,NA,NA,NA,NA,"41W49'4","9S23'8",NA,NA,NA,NA,NA,"30/06/2005",NA
"605","2020-07-23 12:22:45-03","CEPLAC","CEPEC","93050","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","T. S. Nunes","552","2001","06","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","casa nova","Ca. De 30Km de Remanso para Casa Nova.","-41.817778","-9.385556",NA,NA,NA,NA,NA,NA,NA,"41W49'4","9S23'8",NA,NA,NA,NA,NA,"30/06/2005",NA
"606","2020-07-23 12:22:45-03","CEPLAC","CEPEC","98764","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","H. P. Bautista","3281","1994","07","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","ÉRICO CARDOSO","Tamanduá, estrada Morro do Fogo.","-42.098333","-13.330556",NA,NA,NA,NA,NA,NA,NA,"42W5'54","13S19'50",NA,NA,NA,NA,NA,NA,NA
"607","2020-07-23 12:22:45-03","CEPLAC","CEPEC","50700","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","E. B. dos Santos","266","1993","01","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"N. Holmgren","Bahia","BARRA DA ESTIVA","Km 16 na estrada p/ Sincorá Velho c/ entrada do povoado Placa.","-41.3269004821777","-13.6260995864868",NA,NA,"61861","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA
"608","2020-07-23 12:22:45-03","CEPLAC","CEPEC","83973","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","G. Hatschbach","63140","1995","08","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. V. Scatigna","Bahia","conde","Rod. Conde para Sitio do Conde.","-37.6105995178223","-11.8135995864868",NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA
"609","2020-07-23 12:22:45-03","CEPLAC","CEPEC","67775","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","M. L. Guedes","481","1994","08","29",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. V. Scatigna","Bahia","palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-07-23 12:22:45-03","CEPLAC","CEPEC","38303","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","L. A. Mattos-Silva","1935","1994","07","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. C. Souza","Bahia","CAIRÚ","Km 4 Rod. Cairu/Nilo Peçanha. Ramal a esq. c/ 1,5km de extensão. Próx. Sede Faz. Subauna","-39.0438995361328","-13.4869003295898",NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/09/1988",NA
"611","2020-07-23 12:22:45-03","CEPLAC","CEPEC","44940","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","L. A. Mattos-Silva","2737","1988","12","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","ITABERABA","Rod. BR-242, a 44Km ao W da cidade.","-40.3069000244141","-12.5275001525879",NA,NA,"39857","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA
"612","2020-07-23 12:22:45-03","CEPLAC","CEPEC","33008","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","G. Hatschbach","42341","1984","11","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. C. Souza","Bahia","MORRO DO CHAPÉU","Serra do Tombador.","-41.1561012268066","-11.5500001907349",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/09/1988",NA
"613","2020-07-23 12:22:45-03","CEPLAC","CEPEC","55073","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","W. W. Thomas","8897","1992","01","22",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. V. Scatigna","Sergipe","itabaiana",NA,"-37.4253005981445","-10.6850004196167",NA,NA,"16069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-07-23 12:22:45-03","CEPLAC","CEPEC","2705","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","foliosa","Stemodia foliosa","R. P. Belém","2513","1966","07","07",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. V. Scatigna","Bahia","BELMONTE",NA,"-38.8828010559082","-15.8631000518799",NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
