"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem","sex"
"332","2020-06-15 15:30:38-03","UNESP-RC","HRCB","22740","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Filliettaz, A.M.","1997","01","29","Bernacci, L.C.","1745","1995","05","17","Brasil","São Paulo","Magda","Fazenda CFM (ingleses)","-50.2200012207031","-20.6399993896484",NA,NA,NA,NA,"Subarbusto ca. 0,7m alt., flores amarelas com estames avermelhados",NA,NA,NA,NA,NA,NA,"20042","auto",NA,NA,NA,NA,NA,NA
"333","2020-06-15 15:30:38-03","UNESP-RC","HRCB","6365","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Filliettaz, A.M.","1997","01","29","Marinis, G. de","565","1986","04","30","Brasil","São Paulo","Mogi Guaçu","Instituto Florestal","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Planta anual, herbácea ereta, flors pediceladas, de coloração amarela",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"334","2020-06-15 15:30:38-03","UNESP-RC","HRCB","1995","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Filliettaz, A.M.","1997","01","29","Arrais, M.G.M.","s.n.","1982","02","02","Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Invasora de pastagens e terrenos não cultivados; flor amarela",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"335","2020-06-15 15:30:38-03","UNESP-RC","HRCB","42823","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Biral, L.","2012","04",NA,"Diamantino, I.M.","s.n.","2005","10","30","Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Herbácea, flores amarelas pequenas",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"336","2020-06-15 15:30:38-03","UNESP-RC","HRCB","2685","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Filliettaz, A.M.","1997","01","29","Cordeiro, L.","s.n.","1983","12","15","Brasil","São Paulo","Rio Claro","Floresta Estadual Navarro de Andrade","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Arbustiva até 50cm",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"337","2017-11-24 14:10:49-02","UFLA","ESAL","23696","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Domingos, DQ","2013","06",NA,"Domingos, DQ","718","2012","12",NA,"Brasil","Minas Gerais","Vazante","Área de mineração Votorantim. Cava 3A.","-46.9077987670898","-17.9869003295898",NA,NA,NA,NA,"Subarbusto 60cm; cálice verde, corola amarela; comum na cava 3A.",NA,NA,NA,NA,NA,NA,"62440","auto",NA,NA,NA,NA,NA,NA
"338","2018-10-09 16:31:24-03","UFLA","ESAL","20416","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"Bruno Q.; M. L. Gavilanes","3.201",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Bairro Centenário","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"arbusto; 2,0; amarela;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2018-10-09 16:31:24-03","UFLA","ESAL","21268","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"Argenta, JA","408",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Proximidades do horto I do UNILAVRAS","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2018-10-09 16:31:24-03","UFLA","ESAL","4309","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Ferreira",NA,NA,NA,"M. L. Gavilanes; M. B. Ferreira","406",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Km 12 - Fernão Dias","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2018-10-09 16:31:24-03","UFLA","ESAL","5019","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","E. Mey.",NA,NA,NA,"Edson Hoshika","9",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL, Piscicultura","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"erva; 0,40 - 0,60; amarela; 4 - 6 cm, coloração preta; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2018-10-09 16:31:24-03","UFLA","ESAL","6949","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML","549",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"erva; 0,50; amarela;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2018-10-09 16:31:24-03","UFLA","ESAL","6951","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"M. L. Gavilanes; M. A. S. Araújo","1.195",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL, em gramado atrás do DBI","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"erva; 0,80; amarelada;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2018-10-09 16:31:24-03","UFLA","ESAL","8328","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","M. L. Gavilanes",NA,NA,NA,"M. L. Gavilanes; B. Queiroz","2.653",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Bairro Inácio Valentine, próximo a Av. Silvio Menicucci","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"erva; 0,60; amarela; vagem cilindrica mais ou menos 5 cm; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2018-10-09 16:31:24-03","UFLA","ESAL","8338","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML","2.632",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL, em gramado atrás do DBI","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"erva; 0,50; amarela;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2018-10-09 16:31:24-03","UFLA","ESAL","8420","S","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"M. L. Gavilanes; B. Queiroz","2.824",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Bairro Nova Lavras, próximo a Av. Perimetral","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"sub-arbusto; 0,90; amarela;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-06-10 10:10:49-03","FZB-BH","BHZB","11770","S","Plantae","Fabaceae / Pap.","Crotalaria","cf. lanceolata","Crotalaria cf. lanceolata",NA,NA,NA,NA,NA,"Maielo, L.",NA,"2016","03","23","Brasil","PA","Canaã dos Carajás","Lagoa do cromossomo(CR1)",NA,"-6.346389","50º 26' 53W ,","6º 20' 47S","710","710","Doação de duplicata para Herbário MG -Museu Paraense Emílio Goeldi em Março 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-06-10 10:10:49-03","FZB-BH","BHZB","11765","S","Plantae","Fabaceae /Pap.","Crotalaria","lanceolata","Crotalaria lanceolata",NA,NA,NA,NA,NA,"Maielo, L.",NA,"2016","03","25","Brasil","PA","Canaã dos Carajás","Lagoa do Amendoim","-50.3725","-6.399722","50º 22' 21W","6º 23' 59S","718","718","Doação de duplicata para Herbário MG -Museu Paraense Emílio Goeldi em Março 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-06-10 10:10:48-03","FZB-BH","BHZB","1844","S","Plantae","Fabaceae - Papilionoideae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,"Carvalho, M.G.",NA,NA,NA,"Fernandes, M.G.C. et al.",NA,"1997","02","13","Brasil","MG","Belo Horizonte","Bairro Pampulha, Lagoa Ilha 1","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Outros coletores: Pôrto de Paula, L.M.; Ribeiro, I. & Nogueira, A.C. de O.",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"350","2019-06-10 10:10:48-03","FZB-BH","BHZB","157","S","Plantae","Fabaceae - Papilionoideae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,"Marcelo Devecchi","2013","08",NA,"Grandi, T.S.M.",NA,"1993","07","02","Brasil","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Invasora em campo antrópico.",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"351","2021-02-04 10:28:51-03","UFRPE","HST","17574","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","E.Córdula","2008","08","18","P.Gomes; M.Sobral Leite & B.Maciel","435","2007","07","17","Brasil","Pernambuco","Agrestina","Pedra Cabeça de Velho","-36.626667","-8.391583","36W37,6'","8S23'29,7''","740","740","Arbusto ca. 70 cm alt.; flores amarelas. Espécie nativa do Sul da África.","HST017574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-02-04 10:28:51-03","UFRPE","HST","14185","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"C.Medri; V.F.Kinupp et E.M.Francisco","s.n.","1998","01","22","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Subarbusto; flores amarelas e frutos imaturos verdes","HST014185",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"353","2021-02-04 10:28:51-03","UFRPE","HST","5251","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","L. P. de Queiroz","1997","06",NA,"S. Araújo","s.n.","1992","08","04","Brasil","Pernambuco","Recife","Campus da UFRPE","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Arbusto com flores amarelas, estrias escuras.","HST005251",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"354","2021-02-25 10:12:02-03","CVRD","CVRD","8040","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Andréia Flores","2003","06","24","Folli, D.A.","4440","2002","12","16","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guando de burro","CVRD008040",NA,"Magnoliophyta","Fabales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"355","2021-02-25 10:12:02-03","CVRD","CVRD","9539","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Domingos A. Folli","2006","04","19","Folli, D.A.","5246","2006","04","19","BRASIL","ES","Linhares","Banco das leguminosas parcela 125","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guando de burro","CVRD009539",NA,"Magnoliophyta","Fabales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"356","2021-02-25 10:12:02-03","CVRD","CVRD","9943","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Domingos A. Folli","2007","01","16","Folli, D.A.","5456","2007","01","16","BRASIL","ES","Linhares","Banco das leguminosas parcela 136","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guando de burro","CVRD009943",NA,"Magnoliophyta","Fabales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"357","2021-02-25 10:12:02-03","CVRD","CVRD","9528","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Domingos A. Folli","2006","04","19","Folli, D.A.","5235","2006","04","19","BRASIL","ES","Linhares","Banco das leguminosas parcela 138","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guando de burro","CVRD009528","CVRD009528","Magnoliophyta","Fabales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"358","2021-02-25 10:12:02-03","CVRD","CVRD","9531","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Domingos A. Folli","2006","04","19","Folli, D.A.","5238","2006","04","19","BRASIL","ES","Linhares","Banco das leguminosas parcela 139","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guando de burro","CVRD009531",NA,"Magnoliophyta","Fabales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"359","2021-02-25 10:12:02-03","CVRD","CVRD","8077","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Andréia Flores","2003","06","24","Luz, A.A. da","107","2003","02","08","BRASIL","MG","Nova Era",NA,"-43.0374984741211","-19.75",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guando de burro","CVRD008077",NA,"Magnoliophyta","Fabales","América do Sul",NA,"21093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"360","2021-03-01 11:53:42-03","UFPE","UFP","56727","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Leite, MS","2009","06","28","Leite, MS; Wanderley, AM; Maciel, B","910","2009","06","21","Brasil","Pernambuco","Caruaru",NA,"-35.843944","-8.381944","-35.843944","-8.381944","685","685","Arbusto exótico de ca. de 1,5m de alt. Plena floração. Flores amarelas escuras com leve odor adocicado.; Arbusto exótico de ca. de 1,5m de alt. Plena floração. Flores amarelas escuras com leve odor adocicado.","UFP056727",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-01 11:53:42-03","UFPE","UFP","53364","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Silva, AG; Ribeiro, RD","2008","08",NA,"Oliveira, M","3425","2008","06","11","Brasil","Bahia","São Desidério",NA,"-45.158444","-12.429667","-45.158444","-12.429667",NA,NA,"Subarbusto ca. de 30-40cm altura; flores amareladas; frutos imaturos verdes. Frequente.; Subarbusto ca. de 30-40cm altura; flores amareladas; frutos imaturos verdes. Frequente.","UFP053364",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-03-01 11:53:42-03","UFPE","UFP","53836","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Gomes, P",NA,NA,NA,"Gomes, P; Alves, M; Alves-Araújo, A; Maciel, B; Lucena, MFA; Oliveira, J; Martins, S","189","2005","07","31","Brasil","Pernambuco","Bezerros",NA,"-35.835556","-8.335833","-35.835556","-8.335833","760","760","Arbusto ca. 1,5m.; Arbusto ca. 1,5m.","UFP053836",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 11:53:42-03","UFPE","UFP","55141","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Córdula, E","2008","08","18","Gomes, P; Sobral-Leite, M; Mendes, K; Pinheiro, K; Amorim, BS; Maciel, JR; Maciel","309","2007","05","12","Brasil","Pernambuco",NA,NA,"-35.843944","-8.381944","-35.843944","-8.381944","685","685","Subarbusto; flores amarelas.; Subarbusto; flores amarelas.","UFP055141",NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2015-08-20 11:24:23-03","CPQBA","CPMA","1054","S","Plantae","Fabaceae¹","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey",NA,NA,NA,NA,"Narciso",NA,"1982","06","24","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"só no herbário",NA,NA,"Magnoliophyta","Fabales",NA,NA,"23900","auto","Magnoliopsida",NA,NA,"CPQBA 768",NA,NA
"365","2020-09-12 05:00:02-03","US","US","2619105","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"O. Handro","2161","1971","2","18","Brazil","São Paulo",NA,"Estado de Sao Paulo, Morumbi",NA,NA,NA,NA,NA,NA,NA,"US02280882","US02280882_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"366","2020-09-12 05:00:02-03","US","US","2857316","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"J. Marques Lima","493","1978","1",NA,"Brazil","Paraná",NA,"Iapar Londrina Pr",NA,NA,NA,NA,NA,NA,NA,"US02280878","US02280878_01",NA,"Rosales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"367","2020-09-12 05:00:02-03","US","US","2854787","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"S. A. Mori & J. Kallunki","9269","1978","2","12","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, Municipio de Ilheus, area do CEPEC (Centro de Pesq. do Cacau), km 22 rodovia Ilheus/ Itabuna, BR 415, Regiao de Mata Higrofila Sul Baiana",NA,NA,NA,NA,"50",NA,NA,"US02280880","US02280880_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"368","2020-09-12 05:00:02-03","US","US","1859843","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"F. Urban","s.n.","1942","1",NA,"Colombia","Tolima",NA,"Ibague",NA,NA,NA,NA,NA,NA,NA,"US02280883",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"369","2020-09-12 05:00:02-03","US","US","2854786","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"T. S. Santos & R. S. Pinheiro","2426",NA,NA,NA,"Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, Municipio de Ilheus, area do CEPEC (Centro de Pesq. do Cacau), km 22 rodovia Ilheus/ Itabuna, BR 415, Regiao de Mata Higrofila Sul Baiana",NA,NA,NA,NA,"50",NA,NA,"US02280879","US02280879_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"370","2020-09-12 05:00:02-03","US","US","1900810","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"J. Cuatrecasas","21112","1946","5","19","Colombia","Valle del Cauca",NA,"Departamento del Valle, Rio Calima (region del Choco), margen derecha, Granja Agricola de La Brea",NA,NA,NA,NA,"30",NA,NA,"US02280881",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"371","2020-09-02 16:27:34-03","Cenargen","CEN","77930","PreservedSpecimen","Plantae","Fabaceae Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey","R. T. Queiroz","2013","02",NA,"Bruno Machado Teles Walter","6074","2011","02","08","Brasil","GO","CAMPINACU","Assentamento Vale do Bijuí. Parcela 2. Proprietária Joana Pereira.","-48.691111","-14.032777","-48.691111","-14.032777","561","561","Inflorescência ereta com cerca de 90 cm. Espécie ocorre tanto na área nativa quanto (e bem) em meio à pastagem de Braquiária.","CEN00077930","CEN00077930",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"5",NA,NA,NA
"372","2020-09-02 16:27:34-03","Cenargen","CEN","87767","PreservedSpecimen","Plantae","Fabaceae Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey","B. M. T. Walter","2016","10",NA,"Araci Molnar Alonso","795","2013","05","02","Brasil","DF","BRASILIA","Gama, Embrapa CTZL","-48.123611","-15.950555","-48.123611","-15.950555",NA,NA,"Parcela em recuperação, ramo com flor e fruto. Doação do CPAC.","CEN00087767","CEN00087767",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"1",NA,NA,NA
"373","2020-09-02 16:27:34-03","Cenargen","CEN","4788","PreservedSpecimen","Plantae","Fabaceae Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey","L. P. Queiroz","2018","08",NA,"Lídio Coradin","2886","1980","07","16","Brasil","BA","BUERAREMA","BR-101- Itabuna - Eunápolis, km 17.","-39.2997016906738","-14.959400177002",NA,NA,"110","110","Planta de 60 cm. Vagens pequenas, folhas estreitas e lanceoladas.","CEN00004788","CEN00004788",NA,NA,NA,"Exsicatas","14251","auto",NA,NA,"2",NA,NA,NA
"374","2020-09-02 16:27:34-03","Cenargen","CEN","4691","PreservedSpecimen","Plantae","Fabaceae Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey","A. S. Flores","2005",NA,NA,"Lídio Coradin","2851","1980","07","15","Brasil","BA","ILHEUS","BR-415, Itabuna-Ilheus, km 11.","-39.0494003295898","-14.7889003753662",NA,NA,"20","20",NA,"CEN00004691","CEN00004691",NA,NA,NA,"Exsicatas","61245","auto",NA,NA,"2",NA,NA,NA
"375","2020-09-02 16:27:34-03","Cenargen","CEN","35752","PreservedSpecimen","Plantae","Fabaceae Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey","C. G. Fontes","2007","05",NA,"Alexandre Bonesso Sampaio","300","1999","01","21","Brasil","DF","BRASILIA","Cerrados a Nordeste da Fazenda Sucupira (CENARGEN/EMBRAPA)","-47.9296989440918","-15.7797002792358","-4801667.0","-1591667.0","1080","1080","Espécie invasora. (*) Bandeira com listras vermelhas.","CEN00035752","CEN00035752",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,"1",NA,NA,NA
"376","2020-09-02 16:27:34-03","Cenargen","CEN","86519","PreservedSpecimen","Plantae","Fabaceae Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey","B. M. T. Walter","2016","10",NA,"Araci Molnar Alonso","238","2013","02","06","Brasil","DF","BRASILIA","Embrapa CTZL","-48.123611","-15.950555","-48.123611","-15.950555",NA,NA,"Doação.","CEN00086519","CEN00086519",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"1",NA,NA,NA
"377","2020-09-02 16:27:34-03","Cenargen","CEN","86573","PreservedSpecimen","Plantae","Fabaceae Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey","B. M. T. Walter","2016","10",NA,"Araci Molnar Alonso","301","2013","03","04","Brasil","DF","BRASILIA","Gama. Embrapa CTZL.","-48.123611","-15.950555","-48.123611","-15.950555",NA,NA,"Doação CPAC.","CEN00086573","CEN00086573",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"1",NA,NA,NA
"378","2020-09-02 16:27:34-03","Cenargen","CEN","87685","PreservedSpecimen","Plantae","Fabaceae Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey","B. M. T. Walter","2016","10",NA,"Araci Molnar Alonso","713","2013","04","03","Brasil","DF","BRASILIA","Brazlândia - Sitio Coité do Cerrado","-48.149722","-15.742222","-48.149722","-15.742222",NA,NA,"Ramo com flores e frutos","CEN00087685","CEN00087685",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"1",NA,NA,NA
"379","2020-09-02 16:27:34-03","Cenargen","CEN","105107","PreservedSpecimen","Plantae","Fabaceae Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey","G. P. E. Rocha","2015","04",NA,"Gustavo Paiva Evangelista Rocha","355","2015","04","27","Brasil","DF","BRASILIA","Águas Claras.","-48.016111","-15.825555","-48.016111","-15.825555","1141","1141",NA,"CEN00105107","CEN00105107",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,"2",NA,NA,NA
