"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"97","2009-07-31 05:57:00-03","MO","MOBOT","2444605","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","José E. Montes","Montes 9458",NA,NA,NA,"South America","Argentina","Misiones","Puerto Esperanza","-54.65","-26.01666",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,"Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2010-08-24 09:46:00-03","MO","MOBOT","2456631","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","F. Sellow","Sellow 68","1814",NA,NA,"South America","Brazil","Rio Grande do Sul","Porto Alegre. Porto Alegre","-51.23","-30.0330556",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2010-05-16 08:12:00-03","MO","MOBOT","2493858","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Aurelio Schinini","Schinini Cacace 21977",NA,NA,NA,"South America","Paraguay","Caaguazú","15 km N de Caaguazú, amino a Ihú",NA,NA,NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","2709174","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","J.R.I. Wood|E. Guzmán","Wood 17451","2001","10","25","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,"Chiquitos","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-05-05 09:05:00-03","MO","MOBOT","499427","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Elsa M. Zardini|U. Velázquez","Zardini 23851","1990","11","10","South America","Paraguay","Caaguazú","Arroyo Cambay.","-55.9166667","-25.4166667",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern","W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"459","2",NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","499534","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Elsa M. Zardini|U. Velázquez","Zardini 26003","1991","1","12","South America","Paraguay","Caaguazú","Arroyo Cambay, northern side. Cerrado scrub.","-55.91666","-25.41666",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern","Ezcurra, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"526","2",NA
"103","2018-06-22 05:25:00-03","MO","MOBOT","2456709","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Pe. Raulino Reitz|Roberto M. Klein","Reitz 16509","1963","12","29","South America","Brazil","Santa Catarina","Abelardo Luz. campo",NA,NA,NA,NA,NA,NA,"(Nees) Hiern",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","1716387","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Timothy J. Killeen","Killeen 2184","1990","9","25","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"(Nees) Lindau","T.Killeen, 89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","3080857","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Ezechias P. Heringer","Heringer 7507","1982",NA,NA,"South America","Brazil","Distrito Federal","Lago Sul, proximidades do Corrego Taquari.",NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-01-04 11:29:28-03","UEMA","SLUI","1271","PreservedSpecimen","Plantae","Angiospermae",NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","R. Boucas; A. Pinheiro","141","1976","09","17",NA,"Brasil","Pará",NA,NA,NA,NA,"Doação","SLUI001271",NA,"(Nies.) Hiern.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-15 15:28:10-03","UNESP-RC","HRCB","44043","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Pivetta","621","1954","11","08",NA,"Brasil","Rio Grande do Sul",NA,"-53.9921989440918","-28.5168991088867",NA,"erva perene, flor roxo claro",NA,NA,"(Nees) Lindau","Rambo","Augusto Pestana","500","500",NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA
"108","2019-05-23 11:07:25-03","UFLA","ESAL","3001","S","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-46.3880996704102","-20.8635997772217",NA,"; 0,2 m; ;; cerrado",NA,NA,"(Nees) Hiern","DAC.","Alpinópolis",NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA
"109","2019-05-23 11:07:25-03","UFLA","ESAL","3091","S","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rosário","-44.8711013793945","-21.3169002532959",NA,"erva; 0,1 m; ;; cerrado",NA,NA,"(Nees) Hiern",NA,"Itumirim",NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"110","2019-12-19 11:16:53-03","UFG","UFG","16817","S","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Ferreira, H.D.; et al.","2875","1995","06","16",NA,"Brasil","Goiás","EFLEX.","-48.6081008911133","-16.658899307251",NA,"30cm de altura, folhas simples, face superior verde escuro e face inferior verde claro, caule marrom em óleos essenciais, folhas ambra faces pilosas, corola lilás.","UFG016817",NA,"(Nees) Hiern",NA,"Silvânia",NA,NA,NA,NA,NA,"46044","auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-12-19 11:16:53-03","UFG","UFG","62836","S","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Bosquetti, L.B.; et al.","381","2006","07","30",NA,"Brasil","Goiás","Parque Estadual da Serra dos Pireneus","-60.9","-22.889047",NA,"Subarbustiva 0,5 m com frutos verdes, pecíolo e caule levemente arroxeado com folhas bastente pegajosas.","UFG0062836",NA,"(Nees) Hiern",NA,"Cocalzinho","1180","1180",NA,NA,NA,NA,NA,"-60.9","-22.889047",NA,NA,NA,NA,NA
"112","2021-03-01 11:54:33-03","UFPE","UFP","04886","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Alunos da Pós-graduação","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,"-47.4199981689453","-21.9899997711182",NA,"Ervas de flores roxas.; Cerrado queimado.","UFP004886",NA,"(Nees) Hiern",NA,"Pirassununga",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"113","2020-09-25 10:42:16-03","UFPE","UFP","4886","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Alunos da Pós-graduação","s.n.","1972","09","03",NA,"Brasil","São Paulo",NA,"-47.4199981689453","-21.9899997711182",NA,"No cerrado-queimado; erva de flores roxas.; No cerrado-queimado; erva de flores roxas.","UFP004886",NA,"(Nees) Hiern",NA,"Pirassununga",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"114","2020-09-25 10:42:16-03","UFPE","UFP","3917","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Alves, JLH","264","1972","09","03",NA,"Brasil","São Paulo",NA,"-47.4199981689453","-21.9899997711182",NA,NA,"UFP003917",NA,"(Nees) Hiern",NA,"Pirassununga",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"115","2020-09-25 10:42:16-03","UFPE","UFP","03917","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Alves, JLH","264",NA,NA,NA,NA,"Brasil","São Paulo",NA,"-47.4199981689453","-21.9899997711182",NA,"Cerrado.","UFP003917",NA,"(Nees) Hiern",NA,"Pirassununga",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","3316194","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","M. Saldias, -- Guillen, Arroyo, -- & Gutiérrez, --","2849","1993","6","30","South America - Neotropics","Bolivia","Santa Cruz","Velasco, Parque Nacional Noel Kempff M. Cerca al campamento viejo de Los Fierros. 3-5 km N del camino principal entre Los Fierros y Tarbo, sobre el camino a la meseta.","-60.85","-14.5833",NA,NA,"US02859209",NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","3442782","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","J. R. I. Wood & E. Guzman","17451","2001","10","25","South America - Neotropics","Bolivia","Santa Cruz","Chiquitos. Near Hacienda La Panorama on trail leading to serrania, Santiago de Chiquitos.",NA,NA,NA,NA,"US02859207",NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","290385","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","E. Warming","s.n.",NA,NA,NA,"South America","Brazil",NA,"Lagoa Sta.",NA,NA,NA,NA,"US02859202","US02859202_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2778028","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","G. Hatschbach","37428","1975","11","12","South America - Neotropics","Brazil","Mato Grosso","Rod.BR 163 (mun. Pedro Gomes).",NA,NA,NA,NA,"US02859200","US02859200_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","3092080","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","N. L. Menezes, I. Cordeiro, L. Rossi, J. R. Pirani & et al.","SPF22120",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Campos Rupestres, Estrada Diamentina-Curvelo, a 17 Km de Diamantina.",NA,NA,NA,NA,"US02859204","US02859204_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,"1370",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","3316193","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","T. J. Killeen, M. Saldias, E. Gutiérrez & Menacho","5940","1933","10","26","South America - Neotropics","Bolivia","Santa Cruz","Velasco, Parque Nacional Noel Kempff M. Pampa, Los Fierros. Campo Cerrado.","-60.8583","-14.6056",NA,NA,"US02859211",NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","2829317","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","A. Krapovickas & A. Schinini","32283","1977","5","7","South America - Neotropics","Bolivia","Santa Cruz","Dep Santa Cruz, prov. Velazco, 21 Km S de San Ignacio, camino a San Miguel, Orrilas del ayo. Riñanema.","-61","-16.55",NA,NA,"US02859210",NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","1234071","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","-. Sellow","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"US02859198","US02859198_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","3341043","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","G. Hatschbach, A. Pott, V. J. Pott & E. L. Barbosa","63695","1995","10","21","South America - Neotropics","Brazil","Mato Grosso","Base aérea do Sindacta, arredores (mun. Chapada dos Guimarães).",NA,NA,NA,NA,"US02859199","US02859199_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","3341044","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","G. Hatschbach, A. Pott, V. J. Pott & E. L. Barbosa","63461","1995","10","18","South America - Neotropics","Brazil","Mato Grosso do Sul","Rod. MS-217, 500m do trevo com a BR-163, direção de Silviolândia (mun. Coxim).",NA,NA,NA,NA,"US02859203","US02859203_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","209730","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","A. Regnell","372","1864","9","29","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02859201","US02859201_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","3347635","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","R. Marquete, A. Vaz, F. R. Mendonca, M. Fonseca & G. N. Jesus","2704","1996","10","20","South America - Neotropics","Brazil","Goiás","Município de Niquelândia. Usina de Níquel Tocantins, a 5 Km da mina, a ceu aberto, na estrada para Niquelândia.","-48.3875","-14.3706",NA,NA,"US02859205","US02859205_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,"880",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","3304721","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","G. Hatschbach, A. Pott, V. J. Pott & J. M. Silva","62823","1995","5","16","South America - Neotropics","Brazil","Mato Grosso","Rod. BR-364, Serra da Petrovina (mun. Pedra Preta).",NA,NA,NA,NA,"US02859197","US02859197_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","3442710","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","J. R. I. Wood","17305","2001","10","11","South America - Neotropics","Bolivia","Santa Cruz","Chiquitos. On the N side of Serrania de Chochís, W of La Abra.",NA,NA,NA,NA,"US02859208",NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","3347640","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","R. Marquete, A. Vaz, F. R. Mendonca, M. Fonseca & G. N. Jesus","2596","1996","10","19","South America - Neotropics","Brazil","Goiás","Município de Niquelândia. Segunda bica do asfalto (8 Km da Níquel Tocantins). Text. Solo: laterítico; Relevo.","-48.4331","-14.3967",NA,NA,"US02859206","US02859206_01","(Nees) Benth. & Hook. f. ex Hiern",NA,NA,"880",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2026806","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","A. Macedo","1339","1948","11","10","South America - Neotropics","Brazil","Minas Gerais","Serra da Arveira, Ituiutaba.",NA,NA,NA,NA,"US02859959","US02859959_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","3122900","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","E. P. Heringer","11188",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Minas Gerais, Paraopeba.",NA,NA,NA,NA,"US02859957","US02859957_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2563522","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","D. Sucre","864","1965","10","26","South America - Neotropics","Brazil","Distrito Federal","Cerrado em frente ao Zoobotânico.",NA,NA,NA,NA,"US02859956","US02859956_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2553748","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","E. Onishi","812","1968","11","10","South America - Neotropics","Brazil","Goiás","Goias - Itiquira a 45 km de Brasília.",NA,NA,NA,NA,"US02859955","US02859955_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","3180400","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","M. L. M. Azevedo","179","1988","10","19","South America - Neotropics","Brazil","Distrito Federal","Área do Cristo Redentor - DF.","-47.8936","-15.9519",NA,NA,"US02859954","US02859954_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","3303225","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","F. C. A. Oliveira","210","1994","11","23","South America - Neotropics","Brazil","Goiás","Chapada Dos Veadeiros - GO, Fazenda da Toca a 26 km de Alto Paraiso.",NA,NA,NA,NA,"US02859952","US02859952_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2025636","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","A. Macedo","2708","1950","11","6","South America - Neotropics","Brazil","Goiás","Cascavel, Municipio Goiatuba.",NA,NA,NA,NA,"US02859958","US02859958_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","3303223","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","F. C. A. Oliveira & M. Fonseca","10","1994","7","21","South America - Neotropics","Brazil","Distrito Federal","Reserva Ecologica do IBGE, Perto do viveiro.",NA,NA,NA,NA,"US02859953","US02859953_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"139","2020-09-02 16:19:00-03","Cenargen","CEN","37734","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","cf. dissitifolia","Ruellia cf. dissitifolia","Aécio Amaral-Santos","765","2000","09","28",NA,"Brasil","DF","Fazenda Sucupira, mata próxima dos experimentos do SPSB, próximo da barragem de abastecimento dos Pivots.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00037734","CEN00037734","(Nees) Hiern.","C. G. Fontes","BRASILIA",NA,NA,"2007","03",NA,"70570","auto",NA,NA,NA,NA,NA,"3",NA
"140","2020-09-02 16:19:00-03","Cenargen","CEN","75538","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Roberta Gomes Chacon","704","2010","10","24",NA,"Brasil","DF","Transecto 1, ponto 1. Fazenda Mata do Sucuri, à esquerda da estrada queimada há cerca de 1 mês. Beira da estrada, 100 m à direita.","-47.968333","-15.473333","Unicata","Final do T1.","CEN00075538","CEN00075538","(Nees) Hiern.",NA,"BRASILIA",NA,NA,NA,NA,NA,NA,NA,"-47.968333","-15.473333",NA,NA,NA,"1",NA
"141","2020-09-02 16:19:00-03","Cenargen","CEN","95162","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Marcelo Fragomeni Simon","2554","2015","02","01",NA,"Brasil","GO","18 km entre sede da RPPN Serra do Tombador e Cavalcante, 7 km N no acesso para a reserva Córrego Branco.","-47.717222",NA,"Exsicatas","Subarbusto crescendo de xilopódio. Corola lilás, estames brancos.","CEN00095162","CEN00095162","(Nees) Hiern.","B. M. T. Walter","CAVALCANTE","891","891","2019","07",NA,NA,NA,"-47.717222","-13585.0",NA,NA,NA,"5",NA
"142","2020-09-02 16:19:00-03","Cenargen","CEN","68242","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Glocimar Pereira-Silva","12667","2008","01","15",NA,"Brasil","MA","Estrada de acesso à cachoeira São Romão, km 01, marcados a partir da BR - 010.","-47.422777","-7.1011111","Exsicatas","Área de influência indireta.","CEN00068242","CEN00068242","(Nees) Hiern.","B. M. T. Walter","CAROLINA","300","300","2019","07",NA,NA,NA,"-47.422777","-7.1011111",NA,NA,NA,"4",NA
"143","2020-09-02 16:19:00-03","Cenargen","CEN","71056","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Glocimar Pereira-Silva","10911","2006","10","19",NA,"Brasil","TO","Canteiro de obras do UHE São Salvador.","-48.233055","-12.805","Exsicatas","Área de influência direta.","CEN00071056","CEN00071056","(Nees) Hiern.","I. L. P. Lima","PARANA","260","260","2010","07",NA,NA,NA,"-48.233055","-12.805",NA,NA,NA,"3",NA
"144","2020-09-02 16:19:00-03","Cenargen","CEN","93722","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Carlos Romero Martins","1832","2015","08","30",NA,"Brasil","DF","Parque Nacional de Brasília - Borda da mata entorno do canal que leva água para a Lagoa da Meditação cerca de 30 m do centro de visitantes.","-47.928888","-15.733611","Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00093722","CEN00093722","(Nees) Hiern.","C. Kameyama","BRASILIA",NA,NA,"2015","10",NA,NA,NA,"-47.928888","-15.733611",NA,NA,NA,"1",NA
"145","2020-09-02 16:19:00-03","Cenargen","CEN","95777","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Carlos Romero Martins","2289","2016","10","09",NA,"Brasil","DF","Parque Nacional de Brasília - Borda do canal que leva água para o lago da Meditação.","-47.928611","-15.733888","Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00095777","CEN00095777","(Nees) Hiern.","C. R. Martins","BRASILIA",NA,NA,"2016","10",NA,NA,NA,"-47.928611","-15.733888",NA,NA,NA,"2",NA
"146","2020-09-02 16:19:00-03","Cenargen","CEN","55363","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Anderson Cássio Sevilha","2341","2002","08","22",NA,"Brasil","PB","Reserva Biológica Guaribas - Área III - Mata do maracujá.","-35.0806007385254","-6.80306005477905","Exsicatas","Coleta em local queimado há 2 meses.","CEN00055363","CEN00055363","(Nees) Hiern.",NA,"RIO TINTO","169","169",NA,NA,NA,"24573","auto","-3510389.0","-679833.0",NA,NA,NA,"2",NA
"147","2020-09-02 16:19:00-03","Cenargen","CEN","40870","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Glocimar Pereira-Silva","4551","2001","01","23",NA,"Brasil","GO","Balsa Serra Branca (rio Tocantins) Serra Branca km 03.","-47.4583015441895","-13.7974996566772","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00040870","CEN00040870","(Nees) Hiern.","J. M. Rezende","CAVALCANTE","360","360","2002","09",NA,"92497","auto","-4813528.0","-1339528.0",NA,NA,NA,"3",NA
"148","2020-09-02 16:19:00-03","Cenargen","CEN","60517","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Anderson Cássio Sevilha","3521","2003","09","12",NA,"Brasil","TO","Fazenda São João. Proporetário Aldair Freire.","-47.8830986022949","-12.6153001785278","Unicata",NA,"CEN00060517","CEN00060517","(Nees) Hiern.","A. A. Silva","PARANA","413","413","2004","03",NA,"96675","auto","-4746750.0","-1286556.0",NA,NA,NA,"1",NA
