"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"156","2015-11-07 07:20:09-02","MNHN","RECOLNAT_MNHN_P","P01902700","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1879","1","18",NA,"Brésil",NA,"Corcovado (Rio Jan.)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902700' target='other'> <mi>dwc_moreinfo</mi></a>","P01902700","P01902700_01",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"10791",NA,NA,NA
"157","2015-04-24 16:32:15-03","MNHN","RECOLNAT_MNHN_P","P01902701","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1879","1","18",NA,"Brésil",NA,"Corcovado (Rio Jan.)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902701' target='other'> <mi>dwc_moreinfo</mi></a>","P01902701","P01902701_01",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"10791",NA,NA,NA
"158","2015-11-07 07:20:21-02","MNHN","RECOLNAT_MNHN_P","P01902702","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1886","12","8",NA,"Brésil",NA,"Corcovado (Rio Jan.)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902702' target='other'> <mi>dwc_moreinfo</mi></a>","P01902702","P01902702_01",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"16064",NA,NA,NA
"159","2011-09-09 10:50:57-03","MNHN","RECOLNAT_MNHN_P","P01902703","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1886","12","8",NA,"Brésil",NA,"Corcovado (Rio Jan.)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902703' target='other'> <mi>dwc_moreinfo</mi></a>","P01902703","P01902703_01",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"16064",NA,NA,NA
"160","2015-09-04 20:38:09-03","MNHN","RECOLNAT_MNHN_P","P05130919","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"Duarte, A.P.",NA,"1946","7","23",NA,"Brasil","Rio de Janeiro","Dois Irmãos","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05130919' target='other'> <mi>dwc_moreinfo</mi></a>","P05130919","P05130919_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"169",NA,NA,NA
"161","2020-12-11 11:39:06-03","UFMG","BHCB","47179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:39:06-03","UFMG","BHCB","44101","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:39:06-03","UFMG","BHCB","20415","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Folli, DA","1250","1991","01","04","Southern America","Brasil","Espírito Santo","Reserva Biológica de Comboios, Próximo a estrada Porteira",NA,"Árvore em floresta alta, +-12m de altura e fuste de +-8m, DAP 15,6cm, 0/ da copa+- 5m. Com flor branca e botão verde. Fuste achatado e casca sulcada.","BHCB001874","BHCB001874","Regência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:39:06-03","UFMG","BHCB","20425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Folli, DA","1065","1990","01","24","Southern America","Brasil","Espírito Santo","Res. Biológica Comboios (IBDF)",NA,NA,NA,NA,"Regência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:39:06-03","UFMG","BHCB","20425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Folli, DA","1065","1990","01","24","Southern America","Brasil","Espírito Santo","Res. Biológica Comboios (IBDF)",NA,NA,NA,NA,"Regência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:39:06-03","UFMG","BHCB","51861","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Oliveira, PP de","1810",NA,NA,NA,NA,NA,NA,"Reserva Ecológica União, Rio das Ostras-RJ",NA,"Mata atlântica, morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:39:06-03","UFMG","BHCB","51862","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Oliveira, PP de","s.n.",NA,NA,NA,NA,NA,NA,"Reserva Ecológica União, Rio das Ostras-RJ",NA,"Mata atlântica, morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:39:06-03","UFMG","BHCB","75847","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Thomas, WW","12003",NA,NA,NA,"Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,"Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:39:06-03","UFMG","BHCB","17741","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Costa, LVC; et al.","402","1990","01","21","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga",NA,NA,NA,NA,"Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:39:06-03","UFMG","BHCB","92970","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Hatschbach, G; et al.","60078","1993","11","10","Southern America","Brasil","Espírito Santo","Ligação rodovia BR-101 a Ponta do Ipiranga, Sede.",NA,"Árvore, 5m, flor alva. Mata de mussununga.",NA,NA,"São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:39:06-03","UFMG","BHCB","173897","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Demuner, V; Bausen, E","663","2000","02","01","Southern America","Brasil","Espírito Santo","Pedra da Onça, Interior de mata secundparia antes da subida da Pedra",NA,"Arvoreta 6m, botões florais, flores cálice verde rosado, pétalas e anteras cor branca, frutos jovens cor verde rosado","BHCB019220",NA,"Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"23813","auto",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:39:06-03","UFMG","BHCB","20417","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Gibram, M","107","1990","05","16","Southern America","Brasil","Espírito Santo","Regência",NA,NA,NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:39:06-03","UFMG","BHCB","20417","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Gibram, M","107","1990","05","16","Southern America","Brasil","Espírito Santo","Regência",NA,NA,NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:39:06-03","UFMG","BHCB","20436","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Souza, VC de","227","1991","10","18","Southern America","Brasil","Espírito Santo","Sôto",NA,NA,NA,NA,"Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:39:06-03","UFMG","BHCB","20436","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Souza, VC de","227","1991","10","18","Southern America","Brasil","Espírito Santo","Sôto",NA,NA,NA,NA,"Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:39:16-03","UFMG","BHCB","48986","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"Oliveira, PP de","36","1999","04","26","Southern America","Brasil","Rio de Janeiro","Reserva Biológica União, Baixada. Trilha 1.",NA,NA,"BHCB010600","BHCB010600","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-08-13 05:50:00-03","MO","MOBOT","100265517","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M. Sobral","R.M. Harley","Harley 18480","1977","2","2","South America","Brazil","Bahia","5 km SE of Maraú at the junction with the new road North to Ponta do Mutá.",NA,NA,NA,NA,NA,"-39","-14.1333333","0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"178","2013-01-15 11:08:00-02","MO","MOBOT","3187624","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M. Sobral","W. Wayt Thomas","Thomas 12003","1999","2","5","South America","Brazil","Bahia","Porto Seguro; parque Nacional Monte Pascoal, along road from entrance to visitor's center and roa dto E side of park. Southern Bahian wet forest.",NA,NA,NA,NA,"Porto Seguro","-39.415","-16.8672223","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","3190731","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","F. F. Mazine, April/","Leslie R. Landrum","Landrum 4146","1982","1","19","South America","Brazil","Rio de Janeiro","Alto da Boa Vista, Estrada da Vista Chinesa., mata atras do DECAM.",NA,NA,NA,NA,NA,NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2013-08-23 04:12:00-03","MO","MOBOT","3201061","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","Graziela e Elsie","Dimitri Sucre","Sucre 4436","1969",NA,NA,"South America","Brazil",NA,"Estado da Guanabara, mata da Pedra do Marainheiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-07-22 12:16:00-03","MO","MOBOT","3201289","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.",NA,"E.F. Guimarães|Dimitri Sucre|J.F. da Silva","Guimarães 163751","1972","5","28","South America","Brazil",NA,"Estado da Guanabara, Mata do Rumo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"182","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","11606",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M. Sobral/2001","V. Demuner; et al","663","2000","02","01",NA,"Brasil","Espírito Santo","Pedra da Onça",NA,"Arvoreta 6m, botões florais, flores calice verde rosado, pétalas e anteras cor branca, frutos jovens cor verde rosado. Interior de mata secundaria antes da subida da pedra.","MBML011606","MBML011606","Santa Teresa","-40.814722","-19.897778",NA,NA,NA,NA,NA,"40W48'53","19S53'52",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","12843",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M. Sobral/2001","V. Demuner; et al","1190","2000","06","20",NA,"Brasil","Espírito Santo","Pedra Alegre",NA,"Arvoreto 6m, frutos imaturos de cor verde. Capoeirão sobre a rocha.","MBML012843","MBML012843","Santa Teresa","-40.824722","-19.888889",NA,NA,NA,NA,NA,"40W49'29","19S53'20",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","27368",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M. Sobral/Março-2007","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2372","2006","06","06",NA,"Brasil","Espírito Santo","Águas Claras, Escola Agroecológica",NA,"Arvoreta 7m, frutos imaturos verdes. Interior de mata.","MBML027368","MBML027368","Águia Branca","-40.825833","-18.890278","300","300",NA,NA,NA,"40W49'33","18S53'25",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","36425",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","J. Gurtler/2018","R. C. Forzza; et al","5112","2008","02","19",NA,"Brasil","Espírito Santo","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,"MBML036425","MBML036425","Nova Venécia","-40.443889","-18.776944",NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","40980",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Marcelo Souza/15-03-2012","A. M. Vago; A. M. Assis; R. Santos & R. S. Cribari","27","2010","08","27",NA,"Brasil","Espírito Santo","Mestre Álvaro - vertente sudeste. Acesso pelo Bairro Jardim Tropical (FURNAS).",NA,"Arbusto de 1,5 mts, sepalas verdes e petalas brancas. Borda da Mata.","MBML040980","MBML040980","Serra","-40.304806","-20.181056","200","200",NA,NA,NA,"40W18'17,3","20S10'51,8",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","47068",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","J. Gurtler/2018","A. M. Assis; M.D.S. Demuner & R. S. Cribari","2265","2009","11","28",NA,"Brasil","Espírito Santo","APA Pedra do Elefante - Fazenda Santa Rita - trilha do jequitibá",NA,"Arbusto 2m, fruto verde","MBML047068","MBML047068","Nova Venécia","-40.434556","-18.783333","150","150",NA,NA,NA,"40W26'4,4","18S46'60",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-12-19 11:19:50-03","UFG","UFG","11247","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M.","Hoehne, W.","5876","1964","10","26",NA,"Brasil","Rio de Janeiro","Barra da Tijuca. Restinga.",NA,"Pequena árvore de 3,5m de altura, flores alvas caulinares.",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"189","2014-11-06 16:18:09-02","UFPB","EAN","395","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Legrand",NA,NA,"1945","04","18",NA,"Brasil","Paraíba",NA,NA,"Arbusto..Habitat: Capoeirões da Zootecnia, terrenos altos e frescos.",NA,NA,"Areia","-35.6917","-6.96333",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2014-11-06 16:18:09-02","UFPB","EAN","5721","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cf. bahiensis","Eugenia cf. bahiensis","DC.","L. P. Felix","L. P. Felix; E. S. Santana","3077","1990","04","25",NA,"Brasil","Paraíba","Cabeça de Boi - Sema II",NA,"Arbusto; flores em botões..Habitat: Interior da Mata",NA,NA,"Mamanguape","-35.1261","-6.83861",NA,NA,"36853","auto",NA,NA,NA,"1991","02","22",NA,NA,NA,NA,NA
"191","2020-11-18 11:41:00-03","UERJ","HRJ","11387","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,"HRJ00011387",NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-11-18 11:49:54-03","UERJ","HRJ","12391","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","L. P. G. Rosa; #?#W Silva, C.L. Oliveira","s.n.","2011","08","23",NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,"HRJ00012788",NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471","603","603","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-09 10:13:37-03","UENF","HUENF","2303","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Souza, M.C.","Procópio-de-Oliveira, P.","385","2006","09","13",NA,"Brasil","Rio de Janeiro","Reserva Biológica União",NA,"FE 13","HUENF00002305",NA,"Rio das Ostras","-42.035556","-22.428333","56","56",NA,NA,NA,"42º2'8''W","22º25'42''S","2017","11","29",NA,NA,NA,NA,NA
"194","2021-02-09 10:13:37-03","UENF","HUENF","2106","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Souza, M.C.","Carvalho, F.A.","338","2003","08","21",NA,"Brasil","Rio de Janeiro","Mata do Bom Jesus",NA,NA,"HUENF00002108",NA,"Campos dos Goytacazes","-41.263889","-21.713889","13","13",NA,NA,NA,"41º15'50''W","21º42'50''S","2017","11","29",NA,NA,NA,NA,NA
"195","2021-02-09 10:13:37-03","UENF","HUENF","1772","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","Moreno, M.R.; Nascimento, M.T.","714","1997","07","30",NA,"Brasil","Rio de Janeiro","Imbé",NA,"Igual ao 114","HUENF00001774",NA,"Campos dos Goytacazes","-41.796944","-21.846944","38","38",NA,NA,NA,"41º47'49''W","21º50'49''S","2019","03","26",NA,NA,NA,NA,NA
"196","2021-02-25 10:13:02-03","CVRD","CVRD","4083","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Marcelo C. Souza","Folli, D.A.","1738","1992","11","17","América do Sul","BRASIL","ES","Lado esquerdo da estrada de Vila do Riacho à Regência - Aracruz. ES",NA,"<ll>dwc_commonname:</ll> Jitó","CVRD004083",NA,"Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,"37987","auto",NA,NA,NA,"2005","11","23","Magnoliopsida",NA,NA,NA,NA
"197","2021-02-25 10:13:02-03","CVRD","CVRD","10060","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Jair E. Q. Faria","Folli, D.A.","5535","2007","03","27","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jitó","CVRD010060",NA,"Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,"2011","05","19","Magnoliopsida",NA,NA,NA,NA
"198","2021-02-25 10:13:02-03","CVRD","CVRD","3510","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Marcelo C. Souza","Souza, V.D.","227","1991","10","18","América do Sul","BRASIL","ES","Lado direito do asfalto indo de Itaóca para Itapemirim, 5 km antes da Ponte.",NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Jitó","CVRD003510",NA,"Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,"28626","auto",NA,NA,NA,"2005","11","23","Magnoliopsida",NA,NA,NA,NA
"199","2021-02-25 10:13:02-03","CVRD","CVRD","14697","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza & G.S. Siqueira","Folli, D.A.","7153","2013","12","09","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jitó","CVRD014697","CVRD014697","Linhares","-40.0722007751465","-19.3910999298096","50","50","48094","auto",NA,NA,NA,"2015","07","02","Magnoliopsida",NA,NA,NA,NA
"200","2021-02-25 10:13:02-03","CVRD","CVRD","16725","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","F.F. Mazine","Mazine, F.F.","1293","2015","08","14","América do Sul","BRASIL","ES",NA,NA,"Col. Adic.: T.B Flores, N.B.C. Almeida, K.S. Valdemarin <ll>dwc_commonname:</ll> Jitó","CVRD016725",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2015","08","14","Magnoliopsida",NA,NA,NA,NA
"201","2021-02-25 10:13:02-03","CVRD","CVRD","15957","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Karinne S. Valdemarin","Folli, D.A.","7626","2019","03","28","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jitó","CVRD015957",NA,"Linhares","-40.0722007751465","-19.3910999298096","10","10","48094","auto",NA,NA,NA,"2019","04","15","Magnoliopsida",NA,NA,NA,NA
"202","2021-02-25 10:13:02-03","CVRD","CVRD","9483","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Geovane S. Siqueira","Siqueira, G.S.","197","2005","11","09","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jitó","CVRD009483","CVRD009483","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2015","03","25","Magnoliopsida",NA,NA,NA,NA
"203","2021-02-25 10:13:02-03","CVRD","CVRD","673","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Marcos Sobral","Folli, D.A.","276","1980","10","16","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jitó","CVRD000673",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"1985","07","25","Magnoliopsida",NA,NA,NA,NA
"204","2021-02-25 10:13:02-03","CVRD","CVRD","14171","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Geovane S. Siqueira","J.E.Q. Faria","2527","2012","03","31","América do Sul","BRASIL","ES",NA,NA,"Árvore ca. 5 m de altura, caule esbranquiçado pouco estriado,fruto imaturo verde, embrião creme <ll>dwc_commonname:</ll> Jitó","CVRD014171",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2012","10","22","Magnoliopsida",NA,NA,NA,NA
"205","2021-02-25 10:13:02-03","CVRD","CVRD","9985","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Geovane S. Siqueira","Folli, D.A.","5481","2007","02","22","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jitó","CVRD009985",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2015","03","25","Magnoliopsida",NA,NA,NA,NA
"206","2021-02-25 10:13:02-03","CVRD","CVRD","15168","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Geovane S. Siqueira","Siqueira, G.S.","1023","2014","11","18","América do Sul","BRASIL","ES",NA,NA,"quase na transição / muçununga <ll>dwc_commonname:</ll> Jitó","CVRD015168","CVRD015168","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2014","11","18","Magnoliopsida",NA,NA,NA,NA
"207","2021-02-25 10:13:02-03","CVRD","CVRD","2739","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Marcelo C. Souza","Gibran, M.","107","1990","05","16","América do Sul","BRASIL","ES","Árvore em beira de estrada em ilha de mata em pastagem.",NA,"Escamação em tiras, frutos imaturos. <ll>dwc_commonname:</ll> Jitó","CVRD002739",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23","Magnoliopsida",NA,NA,NA,NA
"208","2021-02-25 10:13:02-03","CVRD","CVRD","4086","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Marcelo C. Souza","Folli, D.A.","1741","1992","11","18","América do Sul","BRASIL","ES","Lado direito da estrada.",NA,"<ll>dwc_commonname:</ll> Jitó","CVRD004086",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2005","11","23","Magnoliopsida",NA,NA,NA,NA
