"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"143","2020-06-15 15:31:08-03","UNESP-RC","HRCB","70755","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Marcusso, G.M.","Taxonomia de campo 2017/grupo verde",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,"-23.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45º01O","23°14'S",NA,NA,NA,NA
"144","2020-06-15 15:31:08-03","UNESP-RC","HRCB","66703","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","G.M. Marcusso","Moraes",NA,NA,NA,NA,NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada","-39.4714012145996","-14.809700012207",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-09-12 05:00:02-03","US","US","2249690","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.",NA,"L. B. Smith","7968","1956","11","26","South America","Brazil","Santa Catarina","Brusque","Rain forest, Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"US01334617","US01334617_01","35","135","19684","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","1112549","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.",NA,"A. F. M. Glaziou","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01334621","US01334621_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","1484606","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.",NA,"L. Riedel & G. H. von Langsdorff","521",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01334622","US01334622_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","2057280","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.",NA,"G. Hatschbach","2488","1951","8","21","South America","Brazil","Paraná","Paranaguá","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637",NA,NA,"US01334619","US01334619_01",NA,NA,"24916","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","2026781","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.",NA,"G. Hatschbach","2110","1951","1","7","South America","Brazil","Paraná",NA,"Véu da Noiva",NA,NA,NA,NA,"US01334620","US01334620_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","2403104","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.",NA,"R. Reitz & R. M. Klein","4237","1957","5","26","South America","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"US01334616","US01334616_01","500",NA,"37150","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","2557955","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.",NA,"L. B. Smith & R. M. Klein","7542","1956","11","12","South America","Brazil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,"US01334618","US01334618_01","450","700","18533","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2020-09-02 16:35:44-03","Cenargen","CEN","51678","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","M. Carvalho-Silva","Osmar dos Santos Ribas","5157","2003","02","27",NA,"Brasil","SC","GARUVA","Morro Monte Crista.","-48.8549995422363","-26.0266990661621","Exsicatas","Espiga creme esverdeada.","CEN00051678","CEN00051678",NA,NA,"22441","auto",NA,"2006","12",NA,NA,NA,NA,NA,"1",NA
"153","2020-09-02 16:35:44-03","Cenargen","CEN","45023","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","T. Macambo-Silva","J. M. Silva","1952","1997","06","18",NA,"Brasil","PR","BOCAIUVA DO SUL","Rio Capivari","-49.1150016784668","-25.2061004638672","Exsicatas","Doação Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00045023","CEN00045023",NA,NA,"61623","auto",NA,"2017","09",NA,NA,NA,NA,NA,"1",NA
"154","2019-12-09 17:30:39-03","UFPR","EFC","5283","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Machado-Silva, T.","Kuniyoshi, Y.S.; Svolenski, A.C.; Tiepolo, G.","5884","1996","07","04",NA,"Brasil","Paraná","Morretes","Caminho da Graciosa","-48.834400177002","-25.476900100708",NA,"Epífita comum em interior da floresta montana","EFC005283",NA,NA,NA,"30514","auto",NA,"2016","08","15",NA,NA,NA,NA,NA,NA
"155","2019-12-09 17:30:39-03","UFPR","EFC","6903","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Machado-Silva, T.","Martins, L.P.","5","1996","10","16",NA,"Brasil","Paraná","Paranaguá","Faz. Herbert Barkman","-48.5092010498047","-25.5200004577637",NA,"Epífita com inflorescências com flores e frutos, coletada no forófito caído, identificado como Endlicheria paniculata (Marlieria) família Lauraceae","EFC006903",NA,NA,NA,"24916","auto",NA,"2016","08","15",NA,NA,NA,NA,NA,NA
"156","2019-12-09 17:30:39-03","UFPR","EFC","6904","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Machado-Silva, T.","Kuniyoshi, Y.S.","5991","1996","09","13",NA,"Brasil","Paraná","Paranaguá","Faz. Herbert Barkman","-48.5092010498047","-25.5200004577637",NA,"Epífita coletada no forófito identificado como Tabebuia cassinoides (caxeta), com inflorescências jovens.","EFC006904",NA,NA,NA,"24916","auto",NA,"2016","08","15",NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:28:19-03","USP","SPF","136130","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Carvalho-Silva, M","Forzza, RC","1227","1999","04","14",NA,"Brasil","Bahia","Abaíra","Distrito de Catolés. Caminho para o Pico do Barbado, Mata da Furquilha.","-41.6636009216309","-13.2496995925903",NA,NA,"SPF00136130","SPF00136130",NA,NA,"26531","auto",NA,"2003","05",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:28:19-03","USP","SPF","135613","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Carvalho-Silva, M","Assis, MC","578","1999","02","13",NA,"Brasil","Espírito Santo","Santa Teresa","Estrada para Nova Lombardia","-40.6002998352051","-19.9356002807617",NA,NA,"SPF00135613","SPF00135613",NA,NA,"23813","auto",NA,"2003","05",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:28:19-03","USP","SPF","32116","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Carvalho-Silva, M","Pirani, JR","189","1982","11","21",NA,"Brasil","Espírito Santo","Serra","Estação Biológica do Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"SPF00032116","SPF00032116",NA,NA,"16451","auto",NA,"2003","05",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:28:19-03","USP","SPF","104359","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Carvalho-Silva, M","Rapini, A","38","1995","08","23",NA,"Brasil","São Paulo","Ilhabela","Parque Estadual de Ilhabela, Trila da Toca da Goteira.","-45.3499984741211","-23.7700004577637",NA,NA,"SPF00104359","SPF00104359",NA,NA,"23719","auto",NA,"2003","05",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:28:19-03","USP","SPF","48458","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Carvalho-Silva, M","Simão-Bianchini, R","12","1987","10","31",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,"SPF00048458",NA,NA,NA,"18032","auto",NA,"2003","05",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-25 13:53:11-03","UNIVILLE","JOI","3213","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","O.S. Ribas","F.C.S. Vieira","627","2004","11","25",NA,"Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,"; HABITAT: mata ciliar; HABITO: erva, epífita, terrestre; TIPO VEGETACIONAL: Floresta de Montana","JOI003213",NA,"900","900","37150","auto",NA,"2005","03","30",NA,NA,NA,NA,NA,NA
"163","2019-10-07 09:23:23-03","UEFS","HUEFS","140343","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","D.Monteiro","Oliveira, R.P.","1642","2008","09","08",NA,"Brasil","Minas Gerais","Santa Maria do Salto","RPPN Duas Barras, ca. 27 Km do distrito de Talismã. Trilha em direção à divisa com a Bahia.","-40.149444","-16.248889",NA,"Mata Atlântica úmida.","HUEFS0140343","HUEFS0140343",NA,NA,NA,NA,"Magnolianae","2012","10",NA,"40W8'58''","16S14'56''",NA,NA,NA,NA
"164","2019-09-04 19:06:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"165","2019-09-04 19:25:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","tenuissima","Peperomia tenuissima",NA,NA,"C. A. W. Schwacke","13185","1897","9","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"166","2019-01-25 15:44:17-02","IAC","IAC","37234","S","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","M. Carvalho-Silva","R.B. Torres et al.","625","1998","09","23",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","05","23","-47.882500","-24.608333",NA,NA,NA,NA
"167","2020-08-04 09:17:57-03","CEPLAC","CEPEC","115390","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis",NA,"A. M. Amorim","W. W. Thomas","14577","2006","01","19",NA,"Brasil","Bahia","arataca","Serra Peito de Moça, 9,7Km NE dde Arataca na estrada de barro para Una, depois 8.8Km NW (à esquerda) na Rod. entre a Faz. Santa Rita para a Reserva do IESB (Fazenda Palmeira).","-39.343889","-15.161389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W20'38","15S9'41",NA,NA,NA,"30/12/2007"
"168","2020-08-04 09:17:57-03","CEPLAC","CEPEC","120834","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis",NA,"D. Monteiro","J. L. da Paixão","615","2005","10","15",NA,"Brasil","Bahia","JUSSARÍ","RPPN Serra do Teimoso. Rod. Jussarí/Palmira. Faz. Teimoso, entrada a esq. Ca. 7.5Km de Jussarí. Trilha para o topo da serra.","-39.536111","-15.160278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,"24/11/2011"
"169","2020-07-23 12:17:58-03","CEPLAC","CEPEC","103065","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis",NA,"D.Monteiro","Jaramillo, M.A.","840","2004","12","08",NA,"Brasil","Bahia","arataca","Serra das Lontras, 6 km E of Pratas. Fazenda Elza.","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-12 17:02:19-03","UEL","FUEL","41543","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Ribas, OS","Vieira, FCS","627","2004","11","25",NA,"Brasil","Santa Catarina","Joinville","Castelo do Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"900","900","37150","auto",NA,"2005","03","30",NA,NA,NA,NA,NA,NA
"171","2020-08-20 20:40:56-03","UFSC","FLOR","179","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Yuncker, T.G.","Reitz, R.; Klein, R.M.","4237","1957","05","26",NA,"Brasil","Santa Catarina","Joinville","Estrada Dona Francisca.","-48.8456001281738","-26.3043994903564",NA,"flor esverdeada Habitat: epífita da mata","FLOR0000179","FLOR0000179","500","500","37150","auto",NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-04 15:45:44-03","IF","SPSF","47336","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pseudoestrelensis","Peperomia pseudoestrelensis",NA,NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","1227","2013","06","17","América do Sul","Brasil","SP","Ilhabela","Trilha de Castelhanos","-45.3499984741211","-23.7700004577637",NA,"COLETA: Erva, epífita, espiguetas verdes.; GEOGRAFIA: Poço da ducha, Floresta Ombrófila Densa.;",NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2014-09-23 11:02:08-03","G","G-DC","G00321684","S","Plantae",NA,NA,"Piperaceae","Peperomia","tenuissima","Peperomia tenuissima","C. DC.","Mathieu, G.","Schwacke, C. A. W.","13185","1897","09","19","AMERIQUE DU SUD","Brazil","Santa Catarina",NA,NA,"-51.16277778","-27.02861111",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00321684",NA,NA,NA,NA,NA,NA,"2005","01","01","-51.16277778","-27.02861111","HOLOTYPUS of Peperomia tenuissima C. DC.",NA,NA,NA
