"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"513","2019-10-07 09:20:54-03","UEFS","HUEFS","202783","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Lima, C.T.","392","2010","11","13",NA,"Brasil",NA,NA,NA,"HUEFS0202783","Angiospermae","Poales",NA,"Bahia","Andaraí","Pantanal de Marimbus.","-41.309167","-12.763056",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"41W18'33''","12S45'47''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"514","2019-10-07 09:20:54-03","UEFS","HUEFS","230","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Noblick, L.R.","1858","1980","05","30",NA,"Brasil",NA,NA,NA,"HUEFS0000230","Angiospermae","Poales","M.Alves","Bahia","Piritiba",NA,"-40.55","-11.716667","HUEFS0000230","(Roxb.) Schult.",NA,NA,NA,NA,NA,"40W33'","11S43'","2000","02",NA,"Lilianae",NA,NA,NA,NA,NA
"515","2019-10-07 09:20:54-03","UEFS","HUEFS","25155","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","França, F.","2034","1996","12","08",NA,"Brasil",NA,NA,NA,"HUEFS0025155","Angiospermae","Poales","A.Gil","Bahia","Anguera","Lagoa 6, Km 23, BA 052, lado SW.","-39.2","-12.166667","HUEFS0025155","(Roxb.) Schult.","200","200",NA,NA,NA,"39W12'","12S10'","2005","02",NA,"Lilianae",NA,NA,NA,NA,NA
"516","2019-10-07 09:20:54-03","UEFS","HUEFS","44386","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Miranda, E.B.","378","2000","03","30",NA,"Brasil",NA,NA,NA,"HUEFS0044386","Angiospermae","Poales","A.Gil","Bahia","Formosa do Rio Preto","Localidade Arroz - brejo próximo ao Rio Preto.","-45.271389","-11.059444","HUEFS0044386","(Roxb.) Schult.","480","480",NA,NA,NA,"45W16'17''","11S3'34''","2005","02",NA,"Lilianae",NA,NA,NA,NA,NA
"517","2020-02-28 13:38:27-03","UEFS","HUEFS","254636","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Gontijo, F.D.","425","2014","10","15",NA,"Brasil",NA,NA,NA,"HUEFS0254636","Angiospermae","Poales",NA,"Minas Gerais","Conceição do Mato Dentro","Em leito de reservatório.","-43.338056","-19.216667",NA,"(Roxb.) Schult.","695","695",NA,NA,NA,"43W20'17''","19S12'60''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"518","2020-07-03 15:41:14-03","UEFS","HUEFS","203741","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Aona, L.Y.S.","1616","2012","07","07",NA,"Brasil",NA,NA,NA,"HUEFS0203741","Angiospermae","Poales",NA,"Bahia","Maragogipe","Nagé, distrito de Maragogipe, brejo inundado pelo mar.",NA,"-12.718889","HUEFS0203741 HUEFS0203741_e1","(Roxb.) Schult.","34","34",NA,NA,NA,"38W55'94''","12S43'8''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"519","2019-10-08 14:42:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","R. B. Foster","12403","1988","11","20","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"12403",NA,NA
"520","2017-09-29 16:27:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","P. A. Silverstone-Sopkin","5504","1989","8","22","South America","Colombia",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","Risaralda",NA,NA,"-76","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"5504",NA,NA
"521","2017-04-20 13:39:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","T. Plowman","11288","1981","12","10","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","Huánuco",NA,NA,"-75.8333","-9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"11288",NA,NA
"522","2019-01-25 15:39:33-02","IAC","IAC","3332","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","A.P. Viégas","s/nº","1938","12","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.D. Faria","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-47.169767","-22.922308","1998","01","15",NA,NA,NA,NA,NA,NA
"523","2019-01-25 15:39:33-02","IAC","IAC","3613","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","A.P. Viégas & J. Kiehl","s/nº","1939","02","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.D. Faria","São Paulo","Piracicaba","estrada de rodagem Piracicaba - Campinas","-47.6492","-22.7253",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-47.6492","-22.7253","1998","01","12",NA,NA,NA,NA,NA,NA
"524","2019-01-25 15:39:33-02","IAC","IAC","2363","S","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","A.P. Viégas","s/nº","1938","08","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mello Barreto","Minas Gerais","Lagoa Santa",NA,"-43.8897","-19.6272",NA,"Schult.",NA,NA,NA,NA,NA,"-43.8897","-19.6272","1938","08","10",NA,NA,NA,NA,NA,NA
"525","2020-07-23 12:04:20-03","CEPLAC","CEPEC","136172","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","A. Gil","30",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"A. Gil","Rio Grande do Norte","MARICÁ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-07-23 12:04:20-03","CEPLAC","CEPEC","151103","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Paulino, R.C.","83","2014","11","30",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Bahia","BELMONTE","Conglomerado BA_1368-3-1-0","-39.240278","-15.839722",NA,NA,NA,NA,NA,NA,NA,"39W14'25","15S50'23",NA,NA,NA,NA,NA,"20/10/2015",NA,NA,NA
"527","2020-07-23 12:04:20-03","CEPLAC","CEPEC","19662","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","R. M. Harley","20029","1977","03","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. S. B. Gil","Bahia","jussiape","Ca. 0.5Km ao SW Jussiape, próximo ao Rio de Contas, Rod. p/ Marcolino Moura.","-41.616667","-13.516667",NA,NA,NA,NA,NA,NA,NA,"41W37'0","13S31'0",NA,NA,NA,NA,NA,"23/02/2005",NA,NA,NA
"528","2020-07-23 12:04:20-03","CEPLAC","CEPEC","28672","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","R. M. Harley","21957","1980","04","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. S. B. Gil","Bahia","CORRENTINA","Chapadão Ocidental da Bahai. 37Km ao N da cidade, Rod. p/ Inhaúmas.","-44.783333","-13.116667",NA,NA,NA,NA,NA,NA,NA,"44W47'0","13S7'0",NA,NA,NA,NA,NA,"23/02/2005",NA,NA,NA
"529","2020-07-23 12:04:20-03","CEPLAC","CEPEC","47119","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","A. E. Brant","1461","1987","10","22",NA,"Colombia",NA,NA,NA,NA,NA,NA,"M. Alves","ANTIOQUIA","GUATAPÉ","Rod. p/ San Rafael, 4Km a E Rod. Guatape/Sta. Rita (Finca Montepinar),1Km N Rod.","-75.133333","6.25",NA,NA,NA,NA,NA,NA,NA,"75W8'0","6N15'0",NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"530","2020-07-23 12:04:20-03","CEPLAC","CEPEC","22218","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","L. A. Mattos-Silva","942","1980","07","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. S. B. Gil","Bahia","BELMONTE","Km 60 a 68 da Rod. Itapebi/Belmonte, 18-24Km a E de Barrolandia.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"71281","auto",NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"23/02/2005",NA,NA,NA
"531","2020-02-17 11:30:38-03","UEG","HUEG","13821","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Morais, I.L.","2155","2014","03","25","Southern America","Brasil",NA,NA,"Herbácea com 24 cm, inflorescência com 4,7 cm carpelo marrom.; Meio vereda, Faz. Retiro.","HUEG013821","Monocotyledonae",NA,NA,"Goiás","Quirinópolis",NA,"-50.874722","-18.507778",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-50.874722","-18.507778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-02-17 11:30:38-03","UEG","HUEG","13820","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Morais, I.L.","975","2009","01","13","Southern America","Brasil",NA,NA,"Flores arredondadas.; Fundo vereda arredondadas.","HUEG013820","Monocotyledonae",NA,"Silva, L.F.G.","Goiás","Bela Vista de Goiás",NA,"-48.953333","-16.972778",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-48.953333","-16.972778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-12 17:14:50-03","URICER","HPBR","6510","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","IRGANG, B. E. et. al.",NA,"1999","07","01",NA,"Brasil",NA,NA,NA,"HPBR006510",NA,NA,NA,"RS","Itá","ÁREA DE ABRANGÊNCIA DA UHE",NA,NA,NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"534","2019-02-27 14:01:56-03","UFSJ","HUFSJ","3412","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Sobral, M","14690","2012","02","21",NA,"Brasil",NA,NA,"Erva em brejo; inflorescências castanho-claras.","HUFSJ003412",NA,NA,"Gonçalves, J","Minas Gerais","Nazareno","BR-265, na entrada para Nazareno","-44.533639","-21.258222",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-44.533639","-21.258222","2014","03","26",NA,NA,NA,NA,NA,NA
"535","2019-12-20 18:46:30-03","UFSJ","HUFSJ","6278","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Guedes, ML; Mattos Andrade, PE de; Leite, KRB; et al.","20635","2013","04","09",NA,"Brasil",NA,NA,"Colmos triangulares, de faces convexas, gluma inferior fértil, aquênio com colo no ápice.","HUFSJ006278",NA,NA,"Guedes, ML","Bahia","Piemonte da Diamantina","Umburanas, povoado. Ponto 02.","-40.093889","-11.998056",NA,"(Roxb.) Schult.","335","335",NA,NA,NA,"-40.093889","-11.998056","2013","07",NA,NA,NA,NA,NA,NA,NA
"536","2019-02-27 14:01:56-03","UFSJ","HUFSJ","7549","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Oliveira, G","135","2015","03","14",NA,"Brasil",NA,NA,"Erva aquática emergente em brejo.","HUFSJ007549",NA,NA,"Gonçalves, J","Minas Gerais","Ritápolis","Cava à caminho do Capão, brejo.","-44.3180999755859","-21.021900177002",NA,"(Roxb.) Schult.",NA,NA,"18703","auto",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-12-17 17:07:09-03","UEM","HUEM","3849","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","L.M.Bini","23","1995","12",NA,NA,"Brasil",NA,NA,NA,"HUEM000029377",NA,NA,"R. Trevisan","Paraná",NA,NA,NA,NA,NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,NA,NA,"2013","06","06",NA,NA,NA,NA,NA,NA
"538","2016-03-14 08:31:37-03","UEM","HUEM","24439","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","K.Fidanza; R.P.Mormul; A.Petruzzella","1077","2013","11","03",NA,"Brasil",NA,NA,"Cerca de 80cm de altura.",NA,NA,NA,"Nunes, C.S.","Pará","Parauapebas","Floresta Nacional de Carajás, lagoa S11 D-C","-49.9021987915039","-6.06750011444092",NA,"(Roxb.) Schult.",NA,NA,"147801","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-12-17 17:07:09-03","UEM","HUEM","3858","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","A.F.M.Camargo","11","1995","12",NA,NA,"Brasil",NA,NA,NA,"HUEM000029375",NA,NA,"R. Trevisan","Paraná","Foz do Iguaçu","Bela Vista","-54.5881004333496","-25.5478000640869",NA,"(Roxb.) Schult.",NA,NA,"39570","auto",NA,NA,NA,"2013","06","06",NA,NA,NA,NA,NA,NA
"540","2015-09-17 09:52:02-03","UEM","HUEM","3684","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","S.M.Thomaz","21","1996","09","25",NA,"Brasil",NA,NA,"Herbácea; inflorescência branca. Solo alagado.",NA,NA,NA,"R. Trevisan","Paraná","Marechal Cândido Rondon","Arroio Guaçu","-54.0567016601562","-24.5561008453369",NA,"(Roxb.) Schult.",NA,NA,"27823","auto",NA,NA,NA,"2013","06","06",NA,NA,NA,NA,NA,NA
"541","2021-03-10 11:38:32-03","UNILA","EVB","4183","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Mano, G.B.","184","2019","07","16",NA,"Brasil",NA,NA,NA,"EVB004183",NA,NA,"Mano, G.B.","Paraná","Santa Terezinha de Itaipu",NA,"-54.461389","-25.425",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"54º27'41''W","25º25'30''S","2019","11","08",NA,NA,NA,NA,NA,NA
"542","2021-03-10 11:38:32-03","UNILA","EVB","368","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Buttura, E.","237","1979","08","28",NA,"Brasil",NA,NA,NA,"EVB000368",NA,NA,"Trevisan, R.","Paraná","Marechal Cândido Rondon","Arroio Guaçu.","-54.058889","-24.550278","EVB000368","(Roxb.) Schult.",NA,NA,NA,NA,NA,"54º3'32''W","24º33'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-02-12 15:02:01-03","UFSCar","SPSC","6850","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","S.M. Viana",NA,"2004","07","29",NA,"Brasil",NA,NA,"Paludosa <ll>dwc_commonname:</ll> Cebolinha",NA,NA,NA,"S.M.Viana","São Paulo","São Carlos","Fazenda Santa Maria do Monjolinho. Rio Monjolinho",NA,NA,NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-02-12 15:02:01-03","UFSCar","SPSC","7005","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","F. Periotto",NA,"2000","09","20",NA,"Brasil",NA,NA,"Flor creme;Brejo <ll>dwc_commonname:</ll> Junco de três quinas&nf;Taboinha",NA,NA,NA,"F. Periotto","São Paulo","São Carlos","UFSCar. Lago Mayaca",NA,NA,NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-11-05 13:53:45-03","UNIRIO","HUNI","3030","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","A.P. Prata; R.M. Deda; L.A. Gomes; E. Santos; G.S. Freire; A.C.C. Silva; M.C.V. Farias; L.M.S. Melo; J.A.R. Fonseca","3566","2013","01","27",NA,"Brasil",NA,NA,"Material doado pelo ASE. Herbácea com cerca de 60 cm. Habitat: Caatinga Habito: Erva","HUNI00003030",NA,NA,"L.M.S. Melo","Sergipe","Canhoba","Fazenda do Sr. Nivaldo. Primeira entrada à direita após a Câmara Municipal, ca. 2 km da sede do município.","-36.967222","-10.113611",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"36º58'2''W","10º6'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-11-05 13:53:45-03","UNIRIO","HUNI","247","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","C.P. Bove; A. Gil; C.B. Moreira","525","1999","11","11",NA,"Brasil",NA,NA,"Material em meio líquido. Caule verde. Estames brancos. Habitat: Na base do lago, a 20 cm de profundidade","HUNI00000247",NA,NA,"A. Gil","Goiás","Goiás","Estrada Jussara-Aragarças, a 101 Km de Jussara.","-50.1403007507324","-15.9343996047974",NA,"(Roxb.) Schult.",NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-11-05 13:53:45-03","UNIRIO","HUNI","6155","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","C.P. Bove; R.M. Lisbôa; S. Koehler","290","1997","10","14",NA,"Brasil",NA,NA,"Erva com caule triangular","HUNI00006155",NA,NA,"A. Gil","Goiás","Goiás","Estrada Aruanã-Britânia, km 20.","-50.1403007507324","-15.9343996047974",NA,"(Roxb.) Schult.",NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-11-05 13:53:45-03","UNIRIO","HUNI","26","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","C.P. Bove; S. Koehler; J. Morrey-Jones","186","1997","05","26",NA,"Brasil",NA,NA,"Material em meio líquido. Habitat: Aquático","HUNI00000026",NA,NA,"A. Gil","Goiás","Goiás","Estrada Jussara-Aragarças, a 100 Km de Jussara, lado esquerdo.","-50.1403007507324","-15.9343996047974",NA,"(Roxb.) Schult.",NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-11-05 13:53:45-03","UNIRIO","HUNI","6156","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","R. Anjos; L. Borré; R. Moura","51","2001","12","08",NA,"Brasil",NA,NA,"Erva Habito: Erva","HUNI00006156",NA,NA,"A. Gil","Minas Gerais","Santa Rita de Jacutinga","Sítio da Tia Joaquina","-44.0950012207031","-22.1494007110596",NA,"(Roxb.) Schult.",NA,NA,"20148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-11-12 17:02:29-03","UEL","FUEL","41434","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","C.R.M. da Silva; Vanzela, ALL","41","2006","11","24",NA,"Brasil",NA,NA,NA,"FUEL019785","Tracheophyta","Poales","Trevisan, R","Minas Gerais","Iturama","Entre Iturama e Alexandríta","-50.2275","-19.7275",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-50.2275","-19.7275","2007","09","17",NA,NA,NA,NA,NA,NA
"551","2020-11-12 17:02:29-03","UEL","FUEL","36075","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","C.R.M. da Silva; et al.","s.n.","2003","10","07",NA,"Brasil",NA,NA,NA,"FUEL019786","Tracheophyta","Poales","Gonzalez, S","Paraná","Assaí","Margem do Rio Tibagi-22Km, 22Km","-50.8414001464844","-23.3733005523682",NA,"(Roxb.) Schult.",NA,NA,"20909","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-11-12 17:02:29-03","UEL","FUEL","36074","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","C.R.M. da Silva; et al.","s.n.","2003","10","07",NA,"Brasil",NA,NA,NA,"FUEL019787","Tracheophyta","Poales","Gonzalez, S","Paraná","Assaí","Margem do Rio Tibagi-22Km, 22Km","-50.8414001464844","-23.3733005523682",NA,"(Roxb.) Schult.",NA,NA,"20909","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-03-05 13:57:17-03","UEL","FUEL","18210","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Lima, JM","s.n.","1981","07","01",NA,"Brasil",NA,NA,NA,"FUEL019784","Tracheophyta","Poales","Luceño, M","Paraná","Londrina","Próximo ao Lago Igapó","-51.1627998352051","-23.3103008270264",NA,"(Roxb.) Schult.",NA,NA,"63728","auto",NA,NA,NA,"1997","01",NA,NA,NA,NA,NA,NA,NA
"554","2019-11-01 15:14:01-03","UnB","UB","209365","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Faria, JEQ","4467","2015","05","01","Southern America","Brasil",NA,NA,"Erva ca. 0,3m; inflorescências verdes; Ambiente antropizado, borda de represa, local úmido","UB0031096","Monocotyledonae",NA,"Ribeiro, ARO","Goiás","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","-49.291944","-14.198333","UB0031096","(Roxb.) Schult.","397","397",NA,NA,NA,"-49.291944","-14.198333","2015","05",NA,NA,NA,NA,NA,NA,NA
"555","2019-11-01 15:14:01-03","UnB","UB","209517","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Faria, JEQ","4620","2015","06","06","Southern America","Brasil",NA,NA,"Erva aquática com inflorescências cremes; Crescendo dentro de represa","UB0031094","Monocotyledonae",NA,"Ribeiro, ARO","Goiás","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","-49.291944","-14.198333","UB0031094","(Roxb.) Schult.","397","397",NA,NA,NA,"-49.291944","-14.198333","2015","06",NA,NA,NA,NA,NA,NA,NA
"556","2019-11-01 15:14:01-03","UnB","UB","88627","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Schessl, M","5797","2002","03","05","Southern America","Brasil",NA,NA,NA,"UB0007728","Monocotyledonae",NA,"Schessl, M","Mato Grosso",NA,"Estrada entre Barra do Bugres e Lambarí do Oeste","-57.697778","-15.236667","UB0007728","(Roxb.) Schult.",NA,NA,NA,NA,NA,"-57.697778","-15.236667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-11-01 15:14:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Prata, AP; et al.","3566","2013","01","27","Southern America","Brasil",NA,NA,"Herbácea 0,6m; Caatinga","UB0007725","Monocotyledonae",NA,"Melo, LMS","Sergipe","Canhoba","Primeira entrada a direita após a Câmara Municipal, ca. 2km da sede do município. Fazenda do Sr. Nivaldo","-36.967222","-10.113611","UB0007725","(Roxb.) Schult.",NA,NA,NA,NA,NA,"-36.967222","-10.113611","2013","02",NA,NA,NA,NA,NA,NA,NA
"558","2019-11-01 15:14:01-03","UnB","UB","159196","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Rodrigues, W","5106","1963","04","02","Southern America","Brasil",NA,NA,"Inflorescência branco-esverdeada. Erva de 1m abundante no campo alagado (60%); pH 6,8","UB0008209","Monocotyledonae",NA,"Gil, ASB","Pará ","Capanema","Campo do Bentivi ou do Pereira","-47.18","-1.2","UB0008209","(Roxb.) Schult.",NA,NA,NA,NA,NA,"-47.18","-1.2","2018","11","09",NA,NA,NA,NA,NA,NA
"559","2019-11-01 15:14:01-03","UnB","UB","159197","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Rodrigues, W","5081-1","1963","04","02","Southern America","Brasil",NA,NA,"Inflorescência brancacenta. Erva de 1 m de altura, frequente dentro do campo alagado (pH 6,6) junto com Cyperus articulatus","UB0008208","Monocotyledonae",NA,"Gil, ASB","Pará ","Quatipuru","Vila de Quatipuru, Campo Grande","-47.01","-0.9","UB0008208","(Roxb.) Schult.",NA,NA,NA,NA,NA,"-47.01","-0.9","2018","09","06",NA,NA,NA,NA,NA,NA
"560","2019-11-01 15:14:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Petracco, P","16",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"Goiás","Catalão",NA,"-47.9463996887207","-18.1658000946045",NA,"(Roxb.) Schult.",NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-11-01 15:14:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Petracco, P","27A",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"Goiás","Catalão",NA,"-47.9463996887207","-18.1658000946045",NA,"(Roxb.) Schult.",NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-11-01 15:14:01-03","UnB","UB","178539","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Duarte, AP","533","1946","11","18","Southern America","Brasil",NA,NA,"RB 58719","UB0007727","Monocotyledonae",NA,"Alves, M","Minas Gerais","Carandaí","Carandaí - Crespo","-43.8064002990723","-20.9535999298096","UB0007727","(Roxb.) Schult.",NA,NA,"23079","auto",NA,NA,NA,"2006","09","03",NA,NA,NA,NA,NA,NA
"563","2019-11-01 15:14:01-03","UnB","UB","194165","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Lindeman, JC; Haas, JH","4030","1967","01","11","Southern America","Brasil",NA,NA,"Não forma grandes grupos","UB0007723","Monocotyledonae",NA,"Trevisan, R","Paraná ","Curitiba","Barreirinha, na zona pantonosa do tanque duma represa pequena no Sítio de Dr. Nowacki","-49.2731018066406","-25.4277992248535","UB0007723","(Roxb.) Schult.",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
