"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"154","2016-11-15 05:15:00-02","MO","MOBOT","2232174","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1948","12","7","Argentina","Misiones","Libertador General San Martín","Gruta 3 de Mayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 15633","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-05-17 05:28:00-03","MO","MOBOT","2232189","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R., /07/",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","1997","4","20","Argentina","Misiones","San Ignacio","Ruta Prov. 216, 9 km del desvio al balneario Munincipal de la Ruta Nac. 12, frente al río Yabebiry","-55.46666","-27.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morrone 1922","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2018-05-17 05:28:00-03","MO","MOBOT","2232198","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Liesner, R. L.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|H. Sotelo","1997","12","10","Argentina","Misiones","San Ignacio","Parque Provincial Teyucuaré,decasa del alemán hacia nido de cuervos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Múlgura 1696","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2010-11-21 08:41:00-02","MO","MOBOT","2232214","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"G.J. Schwarz","1950","8","12","Argentina","Misiones","San Ignacio","Oasis","-55.25","-26.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 10533","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-05-17 05:28:00-03","MO","MOBOT","2250819","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R., I-",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","19","Argentina","Misiones","San Ignacio","Parque Provincial Teyú-cuaré, peñón de la Reina Victoria","-55.58333","-27.26666",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"Múlgura 2820","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2011-03-24 17:27:00-03","MO","MOBOT","2250849","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ferrucci, M. S., //",NA,NA,NA,"Ricardo O. Vanni|M. Silvia Ferrucci|M. Gabriela López|S. Chiquizola","1991","8","6","Argentina","Misiones","Iguazú","Parque Nacional Iguazú. Sendero Macuco","-54.4502","-25.6672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 2669","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-15 04:40:00-03","MO","MOBOT","2296676","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R., 22-12-",NA,NA,NA,"Rosa Guaglianone|L. P. Dopchiz|Lidia Poggio|Carlo A. Naranjo","1995","12","3","Argentina","Entre Ríos","Concordia","Nueva Escocia","-58","-31.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guaglianone 3074","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2010-04-12 17:23:00-03","MO","MOBOT","2296692","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Ulrich G. Eskuche","1969","5","2","Argentina","Misiones","Eldorado","Ruta Nacional 12, 20 km al N de Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eskuche 378","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","2296721","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"SCHWARTZ","1946","12","27","Argentina","Misiones","San Javier","San Javier","-55.13333","-27.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SCHWARTZ 3754","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-03-25 20:26:00-03","MO","MOBOT","2338636","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Elsa L. Cabral","1983","12","18","Argentina","Misiones","Candelaria","Bonpland, Arroyo Mártires","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cabral 433","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2011-02-19 19:52:00-02","MO","MOBOT","2338661","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Biganzoli, F.",NA,NA,NA,"F. Biganzoli|Diego Giraldo-Cañas","1998","9","28","Argentina","Misiones","San Ignacio","Parque Provincial Teyú Cuaré. Camino al Peñón del Teyú Cuaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biganzoli 410","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2012-01-04 05:10:00-02","MO","MOBOT","2404143","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Bernadino S. Bertoni","1944","12","19","Argentina","Misiones",NA,"Alto Uruguay, Santa Irene, orilla del río",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertoni 506","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2011-01-31 07:11:00-02","MO","MOBOT","2404163","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"L.R. Parodi","1924","2","8","Argentina","Misiones","Capital","Santa Inés, Pindapoy","-55.83333","-27.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parodi 5484","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2018-05-17 05:29:00-03","MO","MOBOT","2404181","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R., /07/",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","1995","3","3","Argentina","Misiones","Iguazú","Parque Nac. Iguazú, picada al Hidrógrafo, detrás del camping El Ñandú","-54.41666","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 5190","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2010-11-21 08:41:00-02","MO","MOBOT","2429719","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"G.J. Schwarz","1948","12","7","Argentina","Misiones","Montecarlo","Puerto Piray","-54.71666","-26.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 6844","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2010-11-21 08:41:00-02","MO","MOBOT","2429738","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"G.J. Schwarz","1948","11","22","Argentina","Misiones","San Ignacio","Oasis","-55.25","-26.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 6627","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","2431272","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"SCHWARTZ","1949","4","29","Argentina","Misiones","Libertador General San Martín","Oro Verde","-55.11666","-26.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SCHWARTZ 7789","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","2431288","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"SCHWARTZ","1949","4","12","Argentina","Misiones","San Javier","Puerto Leoni","-55.16666","-26.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SCHWARTZ 7710","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2009-07-31 05:57:00-03","MO","MOBOT","2443486","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"José E. Montes","1950","10","15","Argentina","Misiones","Iguazú","Puerto Esperanza","-54.65","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 9413","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-12-07 22:08:00-02","MO","MOBOT","2444281","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Elisa G. Nicora","1974","7","9","Argentina","Misiones","San Ignacio","Teyucuaré","-55.58333","-27.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nicora 8024","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2010-01-25 20:06:00-02","MO","MOBOT","2444287","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Troels M. Pedersen","1967","3","31","Argentina","Entre Ríos","Uruguay","Estancia La Selmira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 8202","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-05-15 11:31:00-03","MO","MOBOT","2458288","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Pedro Jörgensen","1910",NA,NA,"Argentina","Misiones","Candelaria","Bonpland","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen s.n.13","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2010-04-30 10:27:00-03","MO","MOBOT","2458306","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"C.L. Spegazzini","1907","2","7","Argentina","Misiones",NA,"Layada de la Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spegazzini s.n.90","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2014-12-27 14:20:00-02","MO","MOBOT","2458322","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Anonymous","1909","11","14","Argentina","Misiones","Candelaria","Bonpland","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.5","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2010-04-30 10:27:00-03","MO","MOBOT","2458337","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"C.L. Spegazzini","1907","1","11","Argentina","Misiones","Capital","Posadas","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spegazzini s.n.91","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2016-11-15 05:15:00-02","MO","MOBOT","2477751","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Schinini, A., //",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1990","1","23","Brazil","Rio Grande do Sul",NA,"Irai, Balneario Osvaldo Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 43483","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2009-12-23 06:59:00-02","MO","MOBOT","2516146","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Karl Fiebrig",NA,NA,NA,"Paraguay",NA,NA,"in regione fluminis Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fiebrig 5458","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-07-31 05:57:00-03","MO","MOBOT","2516161","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"José E. Montes","1948","11","22","Paraguay",NA,NA,"Cantera, Colonia Alborada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 3227","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2009-05-15 13:24:00-03","MO","MOBOT","2516175","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Pedro Jörgensen",NA,NA,NA,"Paraguay","Guairá",NA,"Villa Rica","-56.45","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4008","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2009-08-07 05:34:00-03","MO","MOBOT","3418536","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Thomas Morong","1888",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morong 471","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2009-08-24 12:07:00-03","MO","MOBOT","3418837","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","A. Schinini",NA,NA,NA,"Itaipú Binacional","1979","4","7","Paraguay","Alto Paraná",NA,"Viv. Ftal. Itaipu. Bosque explot., zona de cult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 304","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2010-03-01 18:55:00-03","MO","MOBOT","3418979","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"F. Javier Fernández Casas|J. Molero",NA,NA,NA,"Paraguay","Paraguarí",NA,"Parque Nacional de Ybycui, cerca de la entrada, al borde de la pista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fernández Casas s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2009-10-14 20:52:00-03","MO","MOBOT","3419002","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L Liesner",NA,NA,NA,"Isabel Basualdo","1989","12","10","Paraguay","Caazapá",NA,"20 km N.E. de San J. Nepoumuceno.","-55.63333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basualdo 2794","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","3419668","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Schulz","1971","12","11","Argentina",NA,NA,"Chaco, Isla del Cerrito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schulz 17927","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2013-08-23 04:12:00-03","MO","MOBOT","3419706","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Dimitri Sucre","1970","4","16","Brazil",NA,NA,"Providencia de Brasil: Est. da Guanabara. formacão secundaria da encosta, Jacarepagua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sucre 6633","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2011-06-27 08:43:00-03","MO","MOBOT","3419718","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2013-08-23 04:12:00-03","MO","MOBOT","3419799","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Dimitri Sucre","1968","7","30","Brazil",NA,NA,"Est de Guanabara Restinga de grumari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sucre 3349","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","3419848","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner",NA,NA,NA,"Fernando O. Zuloaga","1979","4","14","Argentina","Misiones","San Ignacio","Entre Capiovi y Jardin America.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 860","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2016-02-03 16:03:00-02","MO","MOBOT","3419877","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"I. Hensen","1988","10","10","Bolivia","Cochabamba","Chapare","Estacion del Valle del Sacta. Poco frecuente. Alrededores dle campamento Sacta 2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hensen 152","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"193","2010-04-13 14:02:00-03","MO","MOBOT","3420044","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","R. L. Liesner",NA,NA,NA,"Reinilda Duré","1984","10","27","Paraguay","Paraguarí",NA,"Paraguari. Parque Nacional Ybycui. en los alrededores del arroyo Crorrientes y su confluencia on el Karai-mi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duré Rodas 402","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","3420102","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"G.J. Schwarz","1949","10","13","Argentina","Corrientes","General Paz","Ita Ibate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 8262","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","3420159","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"G.J. Schwarz","1946","7","1","Argentina","Misiones","San Ignacio","Cerro San Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 2892","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2013-10-09 05:41:00-03","MO","MOBOT","740572","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1988","12","17","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest along western slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 8886","South America",NA,NA,NA,NA,NA,NA,NA,"88-136","4"
"197","2008-05-27 22:02:00-03","MO","MOBOT","740589","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1988","12","10","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 8490","South America",NA,NA,NA,NA,NA,NA,NA,"88-123","3"
"198","2008-05-27 22:02:00-03","MO","MOBOT","741020","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","7","9","Paraguay","Cordillera",NA,"Arroyo Yhacá. Gallery forest.","-56.86666","-25.61666",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Zardini 36462","South America",NA,NA,NA,NA,NA,NA,NA,"832","4"
"199","2014-07-31 11:49:00-03","MO","MOBOT","741064","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","3","13","Paraguay","Guairá",NA,"Road Melgarejo-Antena. Along eastern slopes creek, 6 kms south of Melgarejo.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 11391","South America",NA,NA,NA,NA,NA,NA,NA,"69","7"
"200","2008-05-27 22:02:00-03","MO","MOBOT","741113","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 4 kms North of Administration.","-56.8","-26.06666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"Zardini 15572","South America",NA,NA,NA,NA,NA,NA,NA,"171","4"
"201","2008-05-27 22:02:00-03","MO","MOBOT","741119","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 4 kms North of Administration.","-56.8","-26.06666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"Zardini 15585","South America",NA,NA,NA,NA,NA,NA,NA,"171","4"
"202","2008-05-27 22:02:00-03","MO","MOBOT","741133","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 4 kms North of Administration.","-56.8","-26.06666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"Zardini 15602","South America",NA,NA,NA,NA,NA,NA,NA,"171","3"
"203","2008-05-27 22:02:00-03","MO","MOBOT","741273","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"A. Aguayo","1989","1","15","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque, sendero al Salto Guaraní.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aguayo 87","South America",NA,NA,NA,NA,NA,NA,NA,"4","4"
"204","2008-05-27 22:02:00-03","MO","MOBOT","741275","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","1988","10","21","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Gallery forest along Arroyo Minas, on trail to Salto Guaraní.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 7471","South America",NA,NA,NA,NA,NA,NA,NA,"88-98","2"
"205","2008-05-27 22:02:00-03","MO","MOBOT","741298","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"A. Aguayo","1989","1","14","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque, sendero al mirador.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aguayo 12","South America",NA,NA,NA,NA,NA,NA,NA,"1","4"
"206","2008-05-27 22:02:00-03","MO","MOBOT","741535","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","11","11","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Trail to Arroyo Corrientes. Tall forest.","-56.78333","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 16072","South America",NA,NA,NA,NA,NA,NA,NA,"181","4"
"207","2011-06-09 17:24:00-03","MO","MOBOT","741613","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","M.S. Marchierette (PACA)",NA,NA,NA,"Percy Núñez V.","1986","9","7","Peru","Madre de Dios","Manu","Manu Park, Cocha cashu uplands. Calpa guacamayas vicinity.","-71.16666","-11.75",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Núñez Vargas 6034","South America",NA,NA,NA,NA,NA,NA,NA,"86-74","4"
"208","2008-05-27 22:02:00-03","MO","MOBOT","741794","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","1988","11","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Southern and Eastern slopes of Cerro Peró, 2 kms E of Destacamento Tororo.","-56.25","-25.91666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Zardini 8053","South America",NA,NA,NA,NA,NA,NA,NA,"88-113","3"
"209","2013-10-09 05:41:00-03","MO","MOBOT","741860","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","5","28","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Forest, 10 kms S of Melgarejo on road to the Antena.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 12354","South America",NA,NA,NA,NA,NA,NA,NA,"92","4"
"210","2013-10-09 05:41:00-03","MO","MOBOT","741926","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","6","4","Paraguay","Paraguarí",NA,"Parque Nacional Ibicu'í. Administración-Arroyo Corrientes-La Rosada. On forest. 26.00S-26.07S 56.46W-56.53W","-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 12480","South America",NA,NA,NA,NA,NA,NA,NA,"95","4"
