"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"145","2020-11-12 16:58:10-03","UEL","FUEL","10709","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Engels, ME","2013","03","25","Francisco das Chagas e Silva; et al.","s.n.","1989","02","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Tracheophyta","Asparagales",NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"146","2019-05-06 12:01:23-03","UFU","HUFU","35401","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Menini-Neto, L.","2002","03","01","Forzza, R.C.; Franco, B.K.S.","2067","2002","01","27","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"HUFU00030643","HUFU00030643",NA,NA,NA,"Reserva Bilógica da Represa do Grama",NA,NA,NA,"Erva com frutos alvos passados.; Interior da mata.","11991","auto",NA,NA,NA,NA,NA,NA
"147","2020-08-20 14:54:51-03","UFSC","FLOR","27443","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Waechter, J.L.",NA,NA,NA,"Jarenkow, J.A.; Falkenberg, D.B.","2285","1993","01","23","Brasil","Rio Grande do Sul","Vale do Sol","-52.6831016540527","-29.6035995483398",NA,NA,"FLOR0027443",NA,NA,"Asparagales",NA,"Linha XV de Novembro.",NA,NA,NA,"erva terrícola, flor branca. Aclorofilada (completamente branca).","19833","auto",NA,NA,NA,NA,NA,NA
"148","2020-08-20 20:37:57-03","UFSC","FLOR","1751","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pabst, G.","1968",NA,NA,"Klein, R.M.","7120","1967","01","18","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001751",NA,NA,"Asparagales",NA,"Saco Grande, Ilha de Santa Catarina.","200","200",NA,"terricola, flor branca, áfila","27000","auto",NA,NA,NA,NA,NA,NA
"149","2020-08-20 20:37:57-03","UFSC","FLOR","1752","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pabst, G.","1968",NA,NA,"Klein, R.M.","7128","1967","01","18","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001752",NA,NA,"Asparagales",NA,"Saco Grande, Ilha de Santa Catarina.","300","300",NA,"terricola, flor branca","27000","auto",NA,NA,NA,NA,NA,NA
"150","2020-08-20 20:37:57-03","UFSC","FLOR","4813","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pabst, G.","1976",NA,NA,"Klein, R.M.; Reitz, R.","8386","1959","01","27","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"FLOR0004813",NA,NA,"Asparagales",NA,NA,"400","400",NA,"erva, flor branca","15163","auto",NA,NA,NA,NA,NA,NA
"151","2021-03-04 15:42:07-03","IF","SPSF","40814","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Richb.f.","N.M.Ivanauskas","2008","03","25","R.T. Polisel & N.M.Ivanauskas & M.C.Assis & R.Esteves","530","2008","02","24","Brasil","SP","Barra do Chapéu","-49.006667","-25.290556",NA,NA,NA,NA,"Magnoliophyta","Orchidales","América do Sul","Propriedade da Dona Pedrina","807","807",NA,"COLETA: Herbácea terrestre, flores brancas.; GEOGRAFIA: Remanescente de floresta de araucária, subosque.;",NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"152","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Balansa, B","3010",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,"P03P4N0057",NA,NA,"Southern America","Etiam in Paraguay ad Santa-Barbara prope Villa-Rica",NA,NA,NA,"Floret Decembri-Februario",NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,"P03P4N0057",NA,NA,"Southern America","ad Lagoa Santa",NA,NA,NA,"Floret Decembri-Februario; in sylvis umbrosis inprimis in declivibus humidiusculis et umbrosis; HABITAT: in sylvis umbrosis inprimis in declivibus humidiusculis et umbrosis","12338","auto",NA,NA,NA,NA,NA,NA
"154","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Riedel, L","4",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03P4N0057",NA,NA,"Southern America","in prov. Rio de Janeiro",NA,NA,NA,"Floret Decembri-Februario",NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Riedel, L","3",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03P4N0057",NA,NA,"Southern America","in prov. Rio de Janeiro",NA,NA,NA,"Floret Decembri-Februario",NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Gaudichaud Beaupré, C","43",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03P4N0057",NA,NA,"Southern America","in prov. Rio de Janeiro",NA,NA,NA,"Floret Decembri-Februario",NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Schwacke, CAW","8981",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.216667","-22.95","-43.216667","-22.95",NA,"P03P4N0057",NA,NA,"Southern America","IBB/Corcovado, Rio de Janeiro, RJ, ad mont. Corcovado.",NA,NA,NA,"Floret Decembri-Februario",NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Parodi, D","64",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"P03P4N0057",NA,NA,"Southern America","ad flum. Parana 26-27º lat. S.",NA,NA,NA,"Floret Decembri-Februario",NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Wright, C","1691",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,"P03P4N0057",NA,NA,"Southern America","in Cuba",NA,NA,NA,"Floret Decembri-Februario",NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Wullschlaegel, HR","s.n.",NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,"P03P4N0057",NA,NA,"Southern America","in Jamaica",NA,NA,NA,"Floret Decembri-Februario",NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Purdie, W","s.n.",NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,"P03P4N0057",NA,NA,"Southern America","in Jamaica",NA,NA,NA,"Floret Decembri-Februario",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:52:24-03","UFRGS","ICN","140411","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Waechter, JL",NA,NA,NA,"Inácio, CD","44","2005","01","17","Brasil","RS","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,"ICN00041351",NA,"Monocotyledon",NA,"América do Sul","Parque Estadual do Turvo","440","440",NA,"Erva saprofítica.; Interior de floresta, solo argiloso.","18158","auto",NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:52:24-03","UFRGS","ICN","120609","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Baptista, LRM",NA,NA,NA,"Jurinitz, CF","29","2000","02","12","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,"ICN00041347",NA,"Monocotyledon",NA,"América do Sul","Mata da Cova Funda (Mata Atlântica)","20","20",NA,"Erva saprófita de interior de mata; áfila.","7549","auto",NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:52:24-03","UFRGS","ICN","187543","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Waechter, JL","1977","11","16","Hagelund, K","3241","1963","02","06","Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"ICN00041352",NA,"Monocotyledon",NA,"América do Sul","Granja Sodal",NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"165","2021-02-08 12:52:24-03","UFRGS","ICN","186757","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Singer, RB","2016","04","28","Singer, RB; Castro, JB; Dias, S","s.n.","2015","12","18","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00041349",NA,"Monocotyledon",NA,"América do Sul","Morro Santana",NA,NA,NA,"saprófita","29946","auto",NA,NA,NA,NA,NA,NA
"166","2021-02-08 12:52:24-03","UFRGS","ICN","047223","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","L Waechter, J",NA,NA,NA,"Waechter, JL","1551","1980","02","15","Brasil","RS","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,"ICN00041350",NA,"Monocotyledon",NA,"América do Sul","Trombudo",NA,NA,NA,"Herbácea saprofítica, com frutos.; Em interior de mata pluvial.","38612","auto",NA,NA,NA,NA,NA,NA
"167","2021-02-08 12:52:24-03","UFRGS","ICN","047194","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","L Waechter, J",NA,NA,NA,"Waechter, JL","1522","1980","01","04","Brasil","RS","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,"ICN00041355",NA,"Monocotyledon",NA,"América do Sul","Trombudo",NA,NA,NA,"Herbácea terrícola saprofítica, plantas amarelo-pálidas.; Em interior de mata pluvial.","38612","auto",NA,NA,NA,NA,NA,NA
"168","2021-02-08 12:52:24-03","UFRGS","ICN","015178","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Dutra, J",NA,NA,NA,"Dutra, J","1178","1936","02","08","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"ICN00041346",NA,"Monocotyledon",NA,"América do Sul","Chácara dos Padres",NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:52:24-03","UFRGS","ICN","140975","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","J.L. Waechter de",NA,NA,NA,"Jurinitz, CF","161","2001","02","04","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"ICN00041354",NA,"Monocotyledon",NA,"América do Sul","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","300","300",NA,"Hábito herbáceo, planta áfila saprófita, flores brancas.; Mata.","49429","auto",NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:52:24-03","UFRGS","ICN","062032","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","L Waechter, J",NA,NA,NA,"Waechter, JL","2083","1985","02","15","Brasil","RS","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,"ICN00041348",NA,"Monocotyledon",NA,"América do Sul","Trombudo",NA,NA,NA,"Saprófitos esbranquiçados, flores em geral cleistógamas.; Em interior da mata.","38612","auto",NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:52:24-03","UFRGS","ICN","044096","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Waechter",NA,NA,NA,"Waechter, JL","1174","1979","01","18","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00041353",NA,"Monocotyledon",NA,"América do Sul","Morro Azul",NA,NA,NA,"Plantas totalmente esbranquiçadas exceto as raízes que são pardacentas.; Terrícola em interior de mata pluvial.","20837","auto",NA,NA,NA,NA,NA,NA
"172","2020-04-30 16:07:34-03","UFMT","CNMT","207","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Engels, M.E.","2016","03",NA,"Vilela-Santos, M.C.",NA,"2010","09","15","Brasil","Mato Grosso","Cláudia","-55.287667","-11.581667","55°17'15.6W","11°34'54S","CNMT000207",NA,"Angiosperma",NA,NA,"Fazenda Continental. Módulo I, PPBio.",NA,NA,NA,"PPBio - Projeto de Pesquisa da Biodiversidade.",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-04-30 16:07:34-03","UFMT","CNMT","880","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Vilela-Santos, M.C.",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"CNMT000880",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:13:54-03","IBt","SP","360969","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Menini Neto, L; Almeida, VR","2002","03","01","Forzza, RC; Franco, BKS","2067","2002","01","27","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,NA,"Reserva Biológica da Represa do Grama",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-21 10:13:54-03","IBt","SP","5063","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Maas, PJM; Born, MG","1992",NA,NA,"Hoehne, FC","s.n.","1921","01","21","Brasil","Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,NA,"Floresta",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:13:54-03","IBt","SP","69697","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Maas, PJM; Born, MG","1992",NA,NA,"Freitas, O","s.n.","1937","12",NA,"Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:13:54-03","IBt","SP","50546","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Maas, PJM; Born, MG","1992",NA,NA,"Orth, C; Dutra, J","s.n.","1936","01","15","Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:13:54-03","IBt","SP","29213","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Hoehne, FC",NA,NA,NA,"Edwall, G","CGG4046","1898","12",NA,"Brasil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,"SP009692","SP009692",NA,NA,NA,"Raiz Nova da Serra, mata virgem, sobre folhas murchas.",NA,NA,NA,"Herbacea pequena, saprofita.","15123","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:13:54-03","IBt","SP","247208","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Maas, PJM; Born, MG","1992",NA,NA,"Mamede, MCH; Gomes da Silva, SJ; Piacentin, EP","388","1990","12","18","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica Juréia-Itatins, Trilha para Figueira Grande","140","140",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"180","2020-02-10 16:00:29-03","A","HU-HERB","A 02162183","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Swartz) H. G. Reichenbach",NA,NA,NA,NA,"J. C. Lindeman & J. H. de Haas","4855","1967","3","13","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Fazenda Reserva, ca. 85 km S.W. of Guarapuava.",NA,NA,"Sheet",NA,NA,NA,NA,NA,"4855",NA,NA,"undetermined"
"181","2020-02-10 16:24:31-03","AMES","HU-HERB","AMES 02162176","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Swartz) H. G. Reichenbach",NA,NA,NA,NA,"S. Vogel","207","1956","2","14","Colombia","Meta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","auf schattigem Waldboden in ziemlich trockenem Wald bei bei Villavicencio",NA,NA,"Sheet",NA,NA,NA,NA,NA,"207",NA,NA,"undetermined"
"182","2020-02-10 16:22:31-03","AMES","HU-HERB","AMES 02162177","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Swartz) H. G. Reichenbach",NA,NA,NA,NA,"L. H. Bailey & E. Z. Bailey","703","1924","1","29","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Corcovado Range",NA,NA,"Sheet",NA,NA,NA,NA,NA,"703",NA,NA,"undetermined"
"183","2020-02-10 16:20:49-03","AMES","HU-HERB","AMES 02162179","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Swartz) H. G. Reichenbach",NA,NA,NA,NA,"K. Fiebrig",NA,NA,NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","[no additional data]",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"184","2020-02-10 16:19:10-03","AMES","HU-HERB","AMES 02162181","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Swartz) H. G. Reichenbach",NA,NA,NA,NA,"G. G. Hatschbach & O. Guimaràes","16053","1967","2","24","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","P. Rossa, Parque V. Velha, Vila Velha",NA,NA,"Sheet",NA,NA,NA,NA,NA,"16053",NA,NA,"undetermined"
"185","2020-02-10 16:02:15-03","AMES","HU-HERB","AMES 02162182","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Swartz) H. G. Reichenbach",NA,NA,NA,NA,"E. Jorge","26","1933","12",NA,"Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Paso Yobay",NA,NA,"Sheet",NA,NA,NA,NA,NA,"26",NA,NA,"undetermined"
"186","2020-02-10 16:21:35-03","GH","HU-HERB","GH 02162178","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Swartz) H. G. Reichenbach",NA,NA,NA,NA,"A. C. Brade","193","1932","1","24","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Tijuca",NA,NA,"Sheet",NA,NA,NA,NA,NA,"193",NA,NA,"undetermined"
"187","2020-02-10 16:19:54-03","GH","HU-HERB","GH 02162180","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Swartz) H. G. Reichenbach",NA,NA,NA,NA,"G. G. Hatschbach & O. Guimaràes","16053","1967","2","24","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","P.Grossa. Parque V. Velha, Vila Velha",NA,NA,"Sheet",NA,NA,NA,NA,NA,"16053",NA,NA,"undetermined"
