"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","eventTime"
"198","2008-05-27 22:02:00-03","MO","MOBOT","3157063","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne","T.B. Cavalcanti","Alicia Lourteig","Lourteig 970","1969",NA,NA,"South America","Brazil","Paraná",NA,"Rio Iguacu, Mun. S. Mateus do SUl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2009-07-17 17:34:00-03","MO","MOBOT","3157329","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne","T.B. Cavalcanti","Per Dusén","Dusén 17652","1916",NA,NA,"South America","Brazil","Paraná",NA,"Serrinha, Cocis Paludosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2009-07-17 17:34:00-03","MO","MOBOT","3157434","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne","T.B. Cavalcanti","Per Dusén","Dusén 8000","1909",NA,NA,"South America","Brazil","Paraná",NA,"23 Turma. in paludosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2011-03-01 10:04:00-03","MO","MOBOT","3157475","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Balduino Rambo","Rambo 34664","1947",NA,NA,"South America","Brazil",NA,NA,"Fazenda B. Velho, Bom Jesus, RGS in Humidis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","3157625","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne","T.B. Cavalcanti","Gert G. Hatschbach","Hatschbach 13915","1966","2","28","South America","Brazil","Paraná",NA,"Curitiba. Rio Iguacu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2010-01-29 20:52:00-02","MO","MOBOT","3170803","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne","S. Graham (MO)","W.G. Herter","Herter 99955","1948","3","24","South America","Uruguay","Rivera",NA,"Tranqueras confin Rio Grande do Sul.","-55.75","-31.16666",NA,NA,NA,NA,"150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","3411659","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne","Shirley A. Graham.","Gert G. Hatschbach","Hatschbach 44428","1981",NA,NA,"South America","Brazil","Paraná",NA,"Horizonte, 2 km O (mun. Palmas). Campo, local brejoso de solo turfoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-07-17 17:34:00-03","MO","MOBOT","3411725","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne","T. B. Cavalcanti","Per Dusén","Dusén 9267","1910",NA,NA,"South America","Brazil","Paraná",NA,"Calmon, in subpalndosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-31 09:06:07-03","INPA","INPA","172584","S","Plantae","Dicotyledon Com-Clade","Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana urbaniana","Koehne","Lourteig, A","Hatschbach, GG","53671","1989","12","06","Southern America","Brasil","Paraná",NA,"Palmas, rodovia para Mangueirinha",NA,NA,NA,NA,"INPA0172584","INPA0172584_e",NA,NA,"1990",NA,NA,NA,"urbaniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-06-15 15:31:02-03","UNESP-RC","HRCB","46965","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","P. Browne","Pivetta","Pivetta",NA,"1956","02","16",NA,"Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,"erva perene, flor branca com estrias roxas",NA,NA,"500","500",NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","2744727","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","dusenii","Cuphea dusenii","Koehne",NA,"G. Hatschbach","28445","1971","12","9","South America - Neotropics","Brazil","Paraná","São Mateus do Sul","Rio Potinga","-50.3828010559082","-25.8742008209229",NA,NA,"US01884903","US01884903_01 US01884903_02",NA,NA,NA,"31353","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","2706560","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","dusenii","Cuphea dusenii","Koehne",NA,"A. Lourteig","970","1969","12","17","South America - Neotropics","Brazil","Paraná","São Mateus do Sul","Rio Iguaçu","-50.3828010559082","-25.8742008209229",NA,NA,"US01884905","US01884905_01 US01884905_02",NA,NA,NA,"31353","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"210","2020-09-12 05:00:02-03","US","US","3176740","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","dusenii","Cuphea dusenii","Koehne",NA,"G. Hatschbach","26212","1971","2","1","South America - Neotropics","Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"US01884904","US01884904_01 US01884904_02",NA,NA,NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","2440501","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","dusenii","Cuphea dusenii","Koehne",NA,"E. A. Moreira","92","1960","11","22","South America - Neotropics","Brazil","Paraná","Capanema",NA,"-53.8088989257812","-25.6718997955322",NA,NA,"US01884906","US01884906_01 US01884906_02",NA,NA,NA,"23753","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US","2839440","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","reitzii","Cuphea reitzii","Lourteig",NA,"G. Hatschbach","30694","1972","11","18","South America","Brazil","Paraná",NA,"S. Cristovão (mun. União da Victoria) Paraná.",NA,NA,NA,NA,"US03040119","US03040119_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"213","2020-09-12 05:00:02-03","US","US","2841388","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","reitzii","Cuphea reitzii","Lourteig",NA,"R. M. Klein","3862","1962","12","12","South America","Brazil","Santa Catarina",NA,"Campo Novo, Mafra.",NA,NA,NA,NA,"US03040120","US03040120_01","750",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"214","2020-09-12 05:00:02-03","US","US","2557945","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","reitzii","Cuphea reitzii","Lourteig",NA,"L. B. Smith & R. Reitz","8679","1956","12","18","South America","Brazil","Santa Catarina",NA,"Mun. Pôrto União: Bog, campo, and ruderal, Fazenda Frei Rogerio, 12 km southeast of Pôrto União.",NA,NA,NA,NA,"US00997645","US00997645_01","750",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,"Isotype",NA
"215","2020-09-12 05:00:02-03","US","US","2841546","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","reitzii","Cuphea reitzii","Lourteig",NA,"-- Reitz & Klein, --","11591","1962","1","6","South America","Brazil","Santa Catarina",NA,"Fazenda Frei Rogério, Pôrto União.",NA,NA,NA,NA,"US03040121","US03040121_01","750",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","2253856","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","reitzii","Cuphea reitzii","Lourteig",NA,"L. Smith & R. M. Klein","10769","1957","2","4","South America","Brazil","Santa Catarina",NA,"Mun. Pôrto União: Bog, Fazenda Frei Rogério, 12 km southeast of Pôrto União.",NA,NA,NA,NA,"US03040122","US03040122_01","750",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"217","2020-09-12 05:00:02-03","US","US","3444171","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Scur","1007","2003","1","9","South America","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul - Vila Seca - Apanhador.",NA,NA,NA,NA,"US03040305","US03040305_01","780",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"218","2020-09-12 05:00:02-03","US","US","3397303","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"S. Diesel","1166","1998","2","17","South America","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula/RS - BR.",NA,NA,NA,NA,"US03040310","US03040310_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"219","2020-09-12 05:00:02-03","US","US","3034730","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"G. Hatschbach & F. Hirzinker","44414","1981","11","24","South America","Brazil","Paraná",NA,"Horizonte, 2 km O (mun. Palmas).",NA,NA,NA,NA,"US03040279","US03040279_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"220","2020-09-12 05:00:02-03","US","US","2269398","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. Reitz","9870","1957","1","3","South America","Brazil","Santa Catarina",NA,"Mun. Joaçaba: bog, campos of Río Irani, 15 km east of Ponte Serrada.",NA,NA,NA,NA,"US03040298","US03040298_01","700","900",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"221","2020-09-12 05:00:02-03","US","US","2269138","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. M. Klein","8158","1956","12","3","South America","Brazil","Santa Catarina",NA,"24 km. Mun. Lajes: bog, along the Estrada de Rodagem Federal, south of Lajes.",NA,NA,NA,NA,"US03040300","US03040300_01","900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","2564617","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"G. Hatschbach","15405","1966","12","13","South America","Brazil","Paraná",NA,"Mun. Palmas, S. Agostinho.",NA,NA,NA,NA,"US03040282","US03040282_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","2564613","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"G. Hatschbach","15234","1966","11","4","South America","Brazil","Paraná",NA,"Contenda.",NA,NA,NA,NA,"US03040283","US03040283_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","2573535","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. Reitz","14222","1965","1","3","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: Campo and boggy brook, Santa Barbara.","-49.5","-28.12",NA,NA,"US03040290","US03040290_01","1400",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","2573536","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. Reitz","14319","1965","1","5","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim. Bog, 10 km south of São Joaquim.","-49.93","-28.35",NA,NA,"US03040289","US03040289_01","1200","1300",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","3418050","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"S. Diesel","1312","1998","3","5","South America","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula/RS - BR.",NA,NA,NA,NA,"US03040308","US03040308_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","2102144","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"B. Rambo","51679","1951","12","28","South America","Brazil","Rio Grande do Sul",NA,"Brasiliae australis. Brasilia. Passo do Socorro p. Vacaria.",NA,NA,NA,NA,"US03040312","US03040312_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","2758089","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"-- Reitz & Klein, --","17796","1965","12","16","South America","Brazil","Paraná",NA,"Fazenda Campo Real, Guarapuavà, Banhado.",NA,NA,NA,NA,"US03040285","US03040285_01","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"229","2020-09-12 05:00:02-03","US","US","2573534","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. M. Klein","13706","1964","12","6","South America","Brazil","Santa Catarina",NA,"Mun. Campo Erê: bog, 6 km west of Campo Erê.","-53.1","-26.37",NA,NA,"US03040292","US03040292_01","900","1000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"230","2020-09-12 05:00:02-03","US","US","1495053","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"P. K. Dusén","17652","1916","2","3","South America","Brazil","Paraná",NA,"Serrinha, locis paludosis.",NA,NA,NA,NA,"US03040286","US03040286_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US","2705812","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"G. Hatschbach","972","1969","11","5","South America","Brazil","Paraná",NA,"Rio Pequeno (mun. José dos Pinhaes).",NA,NA,NA,NA,"US03040281","US03040281_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"232","2020-09-12 05:00:02-03","US","US","2841386","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"-- Reitz & Klein, --","14026","1962","12","17","South America","Brazil","Santa Catarina",NA,"Morro de Pinheiro Sêco, Lajes.",NA,NA,NA,NA,"US03040296","US03040296_01","950",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","3406225","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"S. Diesel","2493","2001","3","17","South America","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula/RS - BR.",NA,NA,NA,NA,"US03040306","US03040306_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"234","2020-09-12 05:00:02-03","US","US","2564049","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"G. Hatschbach","13915","1966","2","28","South America","Brazil","Paraná",NA,"Mun. Curitiba, Rio Iguaçu.",NA,NA,NA,NA,"US03040284","US03040284_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"235","2020-09-12 05:00:02-03","US","US","2455708","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. M. Klein","13461","1964","12","3","South America","Brazil","Santa Catarina",NA,"Mun. Agua Doce: bog, by small river, Campos de Palmas, 28.5 km southeast of Horizonte (Paraná).","-51.42","-26.75",NA,NA,"US03040294","US03040294_01","1000","1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"236","2020-09-12 05:00:02-03","US","US","2123775","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"B. Rambo","44963","1949","12","26","South America","Brazil","Rio Grande do Sul",NA,"Gramado.",NA,NA,NA,NA,"US03040315","US03040315_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","1495058","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"P. K. Dusén","8000a","1909","4","15","South America","Brazil","Paraná",NA,"23 Turma (Lagua Daradof in paludosis).",NA,NA,NA,NA,"US03040278","US03040278_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","2269532","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. M. Klein","10869","1957","2","5","South America","Brazil","Santa Catarina",NA,"S. of P U 63 km. Mun. Pôrto União: Bog, between Matos Costa and Calmon (22 km).",NA,NA,NA,NA,"US03040297","US03040297_01","900","1100",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"239","2020-09-12 05:00:02-03","US","US","2123367","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"R. Reitz","5371","1953","1","27","South America","Brazil","Santa Catarina",NA,"Mafra.",NA,NA,NA,NA,"US03040302","US03040302_01","750",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","3379803","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"M. Rossato & R. Wasum","81","1999","3","19","South America","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Jaquirana - Fazenda Rodeio Velho na margem da mata - junto ao solo.",NA,NA,NA,NA,"US03040307","US03040307_01","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","2455699","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. M. Klein","13521","1964","12","4","South America","Brazil","Santa Catarina",NA,"Mun. Agua Doce: bog, Fazenda Esperança, Campos de Palmas, 6 km south of Horzonte (Paraná).","-51.62","-26.63",NA,NA,"US03040293","US03040293_01","1100","1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"242","2020-09-12 05:00:02-03","US","US","2546877","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"A. Lourteig","2173","1967","12","14","South America","Brazil","Santa Catarina",NA,"Mun. Sâo Joaquim. Bon Jardim, Capivaras.",NA,NA,NA,NA,"US03040288","US03040288_01","1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2706810","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"G. Hatschbach","26405","1971","2","25","South America","Brazil","Paraná",NA,"Estr. Marmeleiro-Campo Ere (mun. Marmeleiro).",NA,NA,NA,NA,"US03040280","US03040280_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","3441050","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Scur","1019","2003","1","14","South America","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Vila Seca.",NA,NA,NA,NA,"US03040304","US03040304_01","780",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"245","2020-09-12 05:00:02-03","US","US","2269250","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. Reitz","8940","1956","12","21","South America","Brazil","Santa Catarina",NA,"Mun. Caçador: bog, 8 km north of Caçador.",NA,NA,NA,NA,"US03040299","US03040299_01","950","1100",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"246","2020-09-12 05:00:02-03","US","US","2841542","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"R. Reitz","6413","1963","1","31","South America","Brazil","Santa Catarina",NA,"Campos Novos.",NA,NA,NA,NA,"US03040295","US03040295_01","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"247","2020-09-12 05:00:02-03","US","US","2055056","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"B. Rambo","49643","1951","1","10","South America","Brazil","Santa Catarina",NA,"Lages.",NA,NA,NA,NA,"US03040303","US03040303_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","1495051","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"P. K. Dusén","9267","1910","3","15","South America","Brazil","Paraná",NA,"Calmon, in subpaludosis.",NA,NA,NA,NA,"US03040287","US03040287_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","3112343","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"B. Rambo","45785","1950","2","7","South America","Brazil","Rio Grande do Sul",NA,"Sta. Rita, pr. Farroupilha.",NA,NA,NA,NA,"US03040314","US03040314_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","2102283","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"B. Rambo","52004","1952","2","20","South America","Brazil","Rio Grande do Sul",NA,"Brasilia. Jaquirana, p. S.Frsco de Paula [interpreted]. Brasiliae australis.",NA,NA,NA,NA,"US03040311","US03040311_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US","2123779","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"B. Rambo","45785","1950","2","7","South America","Brazil","Rio Grande do Sul",NA,"Santa Rita, pr. Farroupilha.",NA,NA,NA,NA,"US03040313","US03040313_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","2573537","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. M. Klein","14021","1964","12","12","South America","Brazil","Santa Catarina",NA,"Mun. Fachinal dos Guedes: bog, Urupema.","-52.23","-26.85",NA,NA,"US03040291","US03040291_01","700","900",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","2269116","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. M. Klein","8048","1956","12","2","South America","Brazil","Santa Catarina",NA,"Mun. Lajes: Bog, Palmeiras.",NA,NA,NA,NA,"US03040301","US03040301_01","800","900",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","2197705","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"L. Smith & R. Reitz","5912","1952","2","27","South America","Brazil","Rio Grande do Sul",NA,"Mun. Aparados da Serra (Bom Jesús): Open rolling campo, Capella de São José.","-49.83","-28.75",NA,NA,"US03040309","US03040309_01","1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
