"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"371","2020-08-20 20:38:09-03","UFSC","FLOR","62138","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Senna, R.","Lozano, E.D.; Engels, M.E.","2201","2013","12","10",NA,"Brasil","Paraná","Palmeira","Recanto dos Papagaios.","-49.768333","-25.466111",NA,"Herbácea, 1,3 m, capítulos amarelos, lígulas bordô","FLOR0062138","FLOR0062138",NA,NA,NA,"2014",NA,"49º46'6''W","25º27'58''S",NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-08-20 14:55:09-03","UFSC","FLOR","36916","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Baker",NA,"Cruz, J.M.; Cordeiro, J. & Carré, V.","80","1999","02","03",NA,"Brasil","Paraná","Ponta Grossa","Rod. BR-277, km 522, próximo a Vila Velha.","-50.1618995666504","-25.0949993133545",NA,"xilopodífera, ereta, flor capítulo bordô","FLOR0036916",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"373","2021-02-12 18:59:09-03","UFMT","UFMT","2775","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Silva, G.H.","Guarim Neto, G.; Cunha, C.N.; Moraes, E.C.C.; Ferreira, L.A.D.; Guarim, V.L.M.S.; et al","920","1983","04","21",NA,"Brasil",NA,NA,"Cuiabá - Rosário Oeste. Cerca de 25 Km de Jangada",NA,NA,NA,"herbácea com estrutura globosa subterrânea, folhas lineares, capítulo robusto, rubro; cerrado",NA,NA,NA,NA,NA,"2014","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2016-10-27 13:32:30-02","UFMT","UFMT","2609","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium","(Spreng.) Less.","Guadalupe, P.","Macedo, M.; Assumpção, S.","972","1978","11","09",NA,"Brasil","Mato Grosso","Santo Antônio de Leverger","Estrada de Santo Antônio do Leverger . Ranchão da Lagoa","-56.071389","-15.786389",NA,"herbácea, flor de cor amarela com comportamente terrestre; cerrado; solo argilo arenoso inundável (várzea)",NA,NA,NA,NA,NA,"2006",NA,"-56.071389","-15.786389",NA,NA,NA,NA,NA,NA,NA,NA
"375","2018-08-09 21:10:46-03","UFMT","UFMT","2610","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium","(Spreng.) Less.","Guadalupe, P.","Santos, J.U.; Rosário, C.S.","353","1982","11","18",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Próxima a Cachoeira Véu de Noiva","-55.749698638916","-15.460599899292",NA,"Erva com cerca de 80 cm de alt.; com odor ativo, capítulos com flores centrais vináceas e flores periféricas linguladas externamente vináceas e internamente esbranquiçadas; Cerrado, solo pedregoso",NA,NA,NA,NA,NA,"2006",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"376","2018-08-09 21:10:46-03","UFMT","UFMT","2608","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium","(Spreng.) Less.","Guadalupe, P.","Prance, G.T.; Lleras, E.; Coelho, D.F.","18964","1973","10","14",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Vicinity of Veu de Noiva","-55.749698638916","-15.460599899292",NA,"Herb to 1m tall, flowers dark maroon; Cerrado on laterite and gravel slope",NA,NA,"720","720",NA,"2006",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"377","2016-10-27 13:32:30-02","UFMT","UFMT","2777","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Silva, G.H.","Guarim Neto, G.","1058","1984","11","29",NA,"Brasil","Mato Grosso","Cuiabá","Nossa Senhora da Guia. ca. de 50 Km de Cuiabá.","-56.0966987609863","-15.5960998535156",NA,"Amostra coletada para Atlas Polínico; Planta pequena, com xilopódio, inflorescência de haste longa, capítulo lilás; Cerrado.",NA,NA,NA,NA,NA,"2014","10",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"378","2016-10-27 13:32:30-02","UFMT","UFMT","2752","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Silva, G.H.","Guarim Neto, G.","1058","1984","11","29",NA,"Brasil","Mato Grosso","Cuiabá","Nossa Senhora da Guia. ca. de 50 Km de Cuiabá.","-56.0966987609863","-15.5960998535156",NA,"Planta pequena, com xilopódio, inflorescência de haste longa, capítulo lilás; Cerrado.",NA,NA,NA,NA,NA,"2014","10",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"379","2016-10-27 13:32:30-02","UFMT","UFMT","18473","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium","(Spreng.) Less.","Guadalupe, P.","Macedo, M.; Godinho, R.; Silva, E.","4455","1995","11","07",NA,"Brasil","Mato Grosso","Nobres","Próximo à Serra da Caixa Furada","-56.3274993896484","-14.7202997207642",NA,"Herbácea, flores aromáticas roxeadas; Campo rupestre, solo rochoso",NA,NA,NA,NA,NA,"2006",NA,NA,NA,"176011","auto",NA,NA,NA,NA,NA,NA
"380","2021-03-04 15:42:34-03","IF","SPSF","24682","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum",NA,NA,"G. Hatschbach & S.R.Ziller","68962","1999","02","04","América do Sul","Brasil","PR","Ponta Grossa","P.E.Vila Velha","-50.1618995666504","-25.0949993133545",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"381","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,"prope Salto et S. José del Uruguay",NA,NA,NA,NA,NA,"P06P3N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,"prope Salto et S. José del Uruguay",NA,NA,NA,NA,NA,"P06P3N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Prope Salto et S. José del Uruguay.",NA,NA,NA,NA,NA,"P06P3N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 16:26:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"Herb. Imp. Bras.","1058",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,"Habitat in prov. Rio Grande do Sul",NA,NA,NA,NA,NA,"P06P3N0071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"Praeterea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,"prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Pohl, JBE","384",NA,NA,NA,NA,"?",NA,NA,"Praeterea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Uruguay","Montevideo",NA,"Prope Montevideo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,"prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Pohl, JBE","384",NA,NA,NA,NA,"?",NA,NA,"praeterea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Lorentz, PG","s.n.",NA,NA,NA,NA,"?",NA,NA,"in prov. Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"praeterea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"praeterea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Lorentz, PG","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,"in prov. Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Lorentz, PG","s.n.",NA,NA,NA,"Southern America","Argentina","Entre Rios",NA,NA,NA,NA,NA,"Radix est purgativa teste Burchell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 16:26:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Itú","Prope Hytu.","-47.3","-23.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.3","-23.26",NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Weir, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Weir, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Rio Jaguhy et Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope Hytu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2017-09-11 16:26:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Herb. Imp. Bras.","1060",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,"in prov. Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-09-11 16:26:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Porto Alegre","Ad Rio Jaguhy et Porto Alegre.","-51.23","-30.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.23","-30.03",NA,NA,NA,NA,NA,NA,NA,NA
"405","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Regnell, AF","782",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in campis Brasiliae orientalis et australis, in prov. Minas Geraes ad Ouro Preto, Uberaba et Batataes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Weir, J","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope Hytu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Burchell, WJ","5354","1827","08","25","Southern America","Brazil","São Paulo",NA,"Olaria to Rio Pardo","-47.35","-21.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.35","-21.466667",NA,NA,NA,NA,NA,NA,NA,NA
"409","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Rio Jaguhy et Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Regnell, AF","ser. III782",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ouro Preto","Ad Ouro Preto, Uberabá et Batataes.","-43.5081","-20.2875",NA,"Habitat in campis Brasiliae orientalis et australis.; HABITAT: Habitat in campis Brasiliae orientalis et australis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"411","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"412","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Burchell, WJ","5259","1827","08","21","Southern America","Brazil","São Paulo","Cocaes","IBB/Cocaes, Itupeva to Cocaes","-47.033333","-21.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.033333","-21.833333",NA,NA,NA,NA,NA,NA,NA,NA
"413","2017-09-11 17:08:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"loco non adnotato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2017-09-11 17:08:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"loco non adnotato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2017-09-11 17:08:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Loco non adnotato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2017-09-11 17:08:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in campis siccis ad ripas Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2017-09-11 17:08:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in campis siccis ad ripas Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2017-09-11 16:26:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Herb. Imp. Bras.","1059",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,"Habitat in campis Brasiliae australis, in prov. Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2017-09-11 16:26:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Sellow, F","243",NA,NA,NA,"Southern America","Brazil",NA,NA,"Loco non adnotato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2017-09-11 17:08:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum","riedelii","Isostigma speciosum riedelii","Baker",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","?",NA,NA,NA,NA,NA,"In campis siccis ad ripas Rio Pardo.; HABITAT: In campis siccis ad ripas Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:36:30-03","UFRGS","ICN","185504","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.","Ritter, MR","Ritter, MR","176","1987","11","18","América do Sul","Brasil","RS","Quaraí","Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,"Topo do morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA
"422","2021-02-08 12:36:30-03","UFRGS","ICN","137823","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.","Mondin, C","Mondin, CA; Magenta, M","2949","2003","04","12","América do Sul","Brasil","RS","Quaraí","no Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,"Espécie ameaçada de extinção (Em perigo).; Erva. Flores liguladas vináceas; No campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA
"423","2021-02-08 12:36:31-03","UFRGS","ICN","137822","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, C","Mondin, CA; Iob, A","2614","2002","03","23","América do Sul","Brasil","RS","Arroio dos Ratos","BR 290 Km 160","-51.7291984558105","-30.0771999359131",NA,"Subarbusto ereto. Flores liguladas com face superior alva e inferior vermelha. Flores tubulosas vermelhas.; Frequente em terreno queimado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"424","2021-02-08 12:36:31-03","UFRGS","ICN","090277","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Loeuille, B","Sobral, M; Esposito, K","6228",NA,NA,NA,"América do Sul","Brasil","MG","Cardeal Mota","Serra do Cipó",NA,NA,NA,"Região de campos ruprestes entremeados de matas de galeria.Erva 0,5 m; capítulos purpúreos.; Em campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:36:31-03","UFRGS","ICN","113630","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Mondin, CA","Carnevali, R","2251","1970","12","17","América do Sul","Argentina","Corrientes",NA,"Ea. Ana Cua",NA,NA,NA,"Comun en campo arenoso alto. Con grueso xilopodio; capitulos borravino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-02-08 12:36:31-03","UFRGS","ICN","158813","S","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Schneider, AA","Freitas, E","624","2008","11","21","América do Sul","Brasil","RS","São Francisco de Assis","RST 377 Km 320","-55.131944","-29.594444",NA,"Planta herbácea; capítulo de cor bordô; Campo seco de solo arenoso",NA,NA,NA,NA,NA,NA,NA,"-55.131944","-29.594444",NA,NA,NA,NA,NA,NA,NA,NA
