"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","locality","phylum","order","scientificNameAuthorship","identifiedBy","typeStatus","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"493","2020-09-02 16:39:21-03","Cenargen","CEN","58760","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Bruno Machado Teles Walter","2001","01","31",NA,"Brasil","DF","Exsicatas",NA,"Árvore isolada. Botões creme. Anteras amarelas. Pétalas creme.","CEN00058760","4823","Planaltina. Cerca de 15 km de Cimento Tocantins, na região da FERCAL.",NA,NA,"Engl.","B. M. T. Walter",NA,"BRASILIA","-47.873333","-15.543055","CEN00058760",NA,"850","850","-47.873333","-15.543055",NA,NA,"2006","03",NA,NA,NA,NA,"7"
"494","2020-09-02 16:39:21-03","Cenargen","CEN","60895","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2004","03","25",NA,"Brasil","TO","Exsicatas",NA,NA,"CEN00060895","3734","Sítio 3, ponto 2. Fazenda São João. Prop. Aldair Freire.",NA,NA,"Engl.","B. M. T. Walter",NA,"PARANA","-47.618055","-12.913888","CEN00060895",NA,"339","339","-47.618055","-12.913888",NA,NA,"2009","03",NA,NA,NA,NA,"4"
"495","2020-09-02 16:39:21-03","Cenargen","CEN","60993","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2004","03","26",NA,"Brasil","TO","Exsicatas",NA,"Afloramento de concreções lateríticas. Botão floral.","CEN00060993","3834","Fazenda São João. Prop. Aldair Freire. Ponto 18.",NA,NA,"Engl.","B. M. T. Walter",NA,"PARANA","-47.57","-12.911388","CEN00060993",NA,"336","336","-47.57","-12.911388",NA,NA,"2009","03",NA,NA,NA,NA,"4"
"496","2020-09-02 16:39:21-03","Cenargen","CEN","61139","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2004","03","29",NA,"Brasil","TO","Unicata",NA,NA,"CEN00061139","3992","Ponto 4 da fitossociologia. Fazenda Chaparral.",NA,NA,"Engl.","A. C. Servilha",NA,"PARANA","-47.537222","-12.946111","CEN00061139",NA,"332","332","-47.537222","-12.946111",NA,NA,"2004","03",NA,NA,NA,NA,"1"
"497","2020-09-02 16:39:21-03","Cenargen","CEN","61140","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2004","03","29",NA,"Brasil","TO","Exsicatas",NA,NA,"CEN00061140","3993","Ponto 4 da fitossociologia. Fazenda Chaparral.",NA,NA,"Engl.","B. M. T. Walter",NA,"PARANA","-47.537222","-12.946111","CEN00061140",NA,"332","332","-47.537222","-12.946111",NA,NA,"2009","03",NA,NA,NA,NA,"3"
"498","2020-09-02 16:39:21-03","Cenargen","CEN","61705","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2005","05","27",NA,"Brasil","MG","Exsicatas",NA,NA,"CEN00061705","4523","Assentamento Americana, cerrado de coleta de pequi. Ponto 2.",NA,NA,"Engl.","J. R. Pirani",NA,"GRAO MOGOL","-42.974722","-16.358611","CEN00061705",NA,"949","949","-42.974722","-16.358611",NA,NA,"2013","09",NA,NA,NA,NA,"3"
"499","2020-09-02 16:39:21-03","Cenargen","CEN","66666","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2005","02","21",NA,"Brasil","MA","Exsicatas",NA,"Botões verdes. Área de influência direta (lago).","CEN00066666","9524","Fazenda Fronteira Alegre.",NA,NA,"Engl.",NA,NA,"ESTREITO","-47.444722","-6.5863888","CEN00066666",NA,"180","180","-47.444722","-6.5863888",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"500","2020-09-02 16:39:21-03","Cenargen","CEN","72382","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","João Benedito Pereira","2008","02","29",NA,"Brasil","TO","Exsicatas",NA,"Botões verdes.","CEN00072382","164","Torres 127 a 132, córrego Curuá.",NA,NA,"Engl.","J. B. Pereira",NA,"PALMEIROPOLIS","-48.230277","-12.979444","CEN00072382",NA,"1098","1098","-48.230277","-12.979444",NA,NA,"2008","03",NA,NA,NA,NA,"4"
"501","2020-09-02 16:39:21-03","Cenargen","CEN","83808","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Márcio Honorato Fernandes","2013","01","04",NA,"Brasil","DF","Exsicatas",NA,"Ritidoma fissurado e corticoso na base do tronco. Ritidoma com acúleos à altura do peito. Coletada na borda da mata.","CEN00083808","298","Fazenda Santa Cecíia. Núcleo Rural Rajadinha II.",NA,NA,"Engl.","M. H. Fernandes",NA,"BRASILIA","-47.630277","-15.766111","CEN00083808",NA,"965","965","-47.630277","-15.766111",NA,NA,"2013","02",NA,NA,NA,NA,"3"
"502","2020-09-02 16:39:21-03","Cenargen","CEN","84387","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2008","06","12",NA,"Brasil","TO","Exsicatas",NA,"Área de influência direta (APP).","CEN00084387","13459","Margem esquerda do rio Tocantins.",NA,NA,"Engl.","B. M. Gomes",NA,"PALMEIROPOLIS","-48.158333","-13.048055","CEN00084387",NA,"280","280","-48.158333","-13.048055",NA,NA,"2010","07",NA,NA,NA,NA,"4"
"503","2020-09-02 16:39:21-03","Cenargen","CEN","87724","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Araci Molnar Alonso","2013","04","02",NA,"Brasil","DF","Exsicatas",NA,"Coletada na trilha. Ramo com botões florais. Doação CPAC.","CEN00087724","752","Planaltina - Sítio do Sr. Cupertino",NA,NA,"Engl.","J. B. Pereira",NA,"BRASILIA","-47.585277","-15.748333","CEN00087724",NA,NA,NA,"-47.585277","-15.748333",NA,NA,"2014","12",NA,NA,NA,NA,"1"
"504","2020-09-02 16:39:21-03","Cenargen","CEN","87809","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Araci Molnar Alonso","2013","05","06",NA,"Brasil","DF","Exsicatas",NA,"Coletada na borda. Ramo com botões florais. Doação CPAC.","CEN00087809","837","Planaltina - Sítio do Sr. Cupertino",NA,NA,"Engl.","J. B. Pereira",NA,"BRASILIA","-47.585277","-15.748333","CEN00087809",NA,NA,NA,"-47.585277","-15.748333",NA,NA,"2014","12",NA,NA,NA,NA,"1"
"505","2020-09-02 16:39:21-03","Cenargen","CEN","89421","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ricardo Flores Haidar","2007","07","07",NA,"Brasil","TO","Exsicatas",NA,"Frutos maduros. Licenciamento Ambiental da Ferrovia Norte-Sul. VALEC / OIKOS Pesquisa Aplicada. Doação","CEN00089421","721",NA,NA,NA,"Engl.","R. F. Haidar",NA,"GURUPI","-48.770833","-11.373333","CEN00089421",NA,NA,NA,"-48.770833","-11.373333",NA,NA,"2007","07",NA,NA,NA,NA,"1"
"506","2020-09-02 16:39:18-03","Cenargen","CEN","41269","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Marina de Lourdes Fonseca Resende","2001","04","23",NA,"Brasil","GO","Exsicatas",NA,"Tronco com grandes acúleos, folhas discolores verdes, cartáceas. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041269","2542","Estrada de chão para Pouso Alto.",NA,NA,"Engl.","B. A. S. Pereira",NA,"CAMPOS BELOS","-46.7717018127441","-13.0367002487183","CEN00041269",NA,"740","740","-4646806.0","-1297583.0","70364","auto","2001","04",NA,NA,NA,NA,"1"
"507","2020-09-02 16:39:21-03","Cenargen","CEN","112345","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Lutero Lerner - IFN","2018","06","11",NA,"Brasil","GO","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore 9,7m de altura, 14,6cm de DAP, estrutura no caule/fuste acúleos, base reta. Fruto imaturo com dimensão de 1,0cm de forma cápsula, cores externas verde internas verde, consiatência externa seca. Fuste de casca externa cinza, interna creme, espessura grossa, do tipo fissurada, com desprendimento esfoliante.","CEN00112345","2093","Conglomerado: GO-267 Subunidade 1, subparcela 7, indivíduo 28.",NA,NA,"Lam.","Maurício Figueira",NA,"CRIXAS","-49.9692001342773","-14.5488996505737","CEN00112345",NA,NA,NA,NA,NA,"65959","auto","2018","09",NA,NA,NA,NA,"5"
"508","2020-09-02 16:39:17-03","Cenargen","CEN","107511","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Lutero Lerner - IFN","2018","04","02",NA,"Brasil","GO","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 14,6 m de altura e 22,6 cm de DAP. Base reta. Fuste de casca externa fina, do tipo fissurada, cor da casca externa creme e cor da casca interna cinza. Fruto imaturo, 0,5 cm de dimensão, consistência externa seca. Solo profundo , seco em um pequeno fragmento florestal.","CEN00107511","452","Conglomerado: GO-301. Subunidade 2, subparcela 1, indivíduo 1.",NA,NA,"Engl.","Maurício Figueira",NA,"SANTA RITA DO NOVO DESTINO","-49.1203002929688","-15.1352996826172","CEN00107511",NA,NA,NA,NA,NA,"62969","auto","2018","09",NA,NA,NA,NA,"5"
"509","2020-09-02 16:39:21-03","Cenargen","CEN","44922","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2002","03","28",NA,"Brasil","MG","Exsicatas",NA,"Área de Influência da AHE Queimado. Botões florais verdes.","CEN00044922","6366","Estrada para o túnel de fuga, cerca de 500 m a nordeste do portão secundário.",NA,NA,"Engl.","B. M. T. Walter",NA,"UNAI","-46.9061012268066","-16.3575000762939","CEN00044922",NA,"850","850","-4720611.0","-1620611.0","97926","auto","2002","03",NA,NA,NA,NA,"4"
"510","2020-09-02 16:39:17-03","Cenargen","CEN","114891","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Jonatan Alves da Silva - IFN","2018","05","03",NA,"Brasil","MS","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 12m de altura, 22,7cm de DAP, estruturas no caule espinhos, base reta. Fuste de casca externa amarelo, internas amarelo,grossa, estriada, desprendimento depressões, odor no corte perfume.","CEN00114891","721","Conglomerado: MS-66. Subunidade 1, subparcela 3, indivíduo 15.",NA,NA,"Engl.","M. Figueira & B.Schindler",NA,"PEDRO GOMES","-54.5518989562988","-18.1005992889404","CEN00114891",NA,NA,NA,NA,NA,"93377","auto","2019","09",NA,NA,NA,NA,"5"
"511","2020-09-02 16:39:17-03","Cenargen","CEN","112273","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Jonatan Alves da Silva - IFN","2018","05","17",NA,"Brasil","MS","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com dimensões 9,6m de altura, 15,1cm de DAP, tipo de base reta. Fuste da casca externa amarela, fina,depressões, casca interna amarela, odor do corte de vagem.","CEN00112273","927","Conglomerado: MS-421. Subunidade 2, subparcela 4, indivíduo 41.",NA,NA,"Engl.","Maurício Figueira",NA,"RIBAS DO RIO PARDO","-53.7592010498047","-20.4430999755859",NA,NA,NA,NA,NA,NA,"151627","auto","2018","10",NA,NA,NA,NA,"5"
"512","2020-09-02 16:39:21-03","Cenargen","CEN","60601","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2003","09","09",NA,"Brasil","TO","Exsicatas",NA,"Associado à canal de coleta de água.","CEN00060601","3475","Fazenda São João.",NA,NA,"Engl.","B. M. T. Walter",NA,"PARANA","-47.8830986022949","-12.6153001785278","CEN00060601",NA,"334","334","-4750583.0","-1297056.0","96675","auto","2013","01",NA,NA,NA,NA,"4"
"513","2020-09-02 16:39:21-03","Cenargen","CEN","48714","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2003","02","20",NA,"Brasil","GO","Exsicatas",NA,"Botões florais verdes. Área de Influência Direta (lago).","CEN00048714","7272","Margem esquerda do rio Corumbá (próximo à ponte). Acesso secundário à Abadiânia.",NA,NA,"Engl.","B. M. T. Walter",NA,"ALEXANIA","-48.5071983337402","-16.0821990966797","CEN00048714",NA,"820","820","-4845194.0","-1620556.0","32626","auto","2009","03",NA,NA,NA,NA,"4"
"514","2020-09-02 16:39:21-03","Cenargen","CEN","59755","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Anderson Cássio Sevilha","2001","05","19",NA,"Brasil","GO","Exsicatas",NA,NA,"CEN00059755","2056","Fazenda Amburana.",NA,NA,"Engl.","B. M. T. Walter",NA,"BURITINOPOLIS","-46.437198638916","-14.457200050354","CEN00059755",NA,"700","700","-4636500.0","-1442306.0","31232","auto","2009","03",NA,NA,NA,NA,"6"
"515","2020-09-02 16:39:17-03","Cenargen","CEN","30083","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","1996","02","27",NA,"Brasil","GO","Exsicatas",NA,"Botões florais verdes; com acúleos de ate 1.5 m ao longo de todo fuste ate o ápice (não ha em galhos laterais).","CEN00030083","3399","Estrada de acesso a fazenda rancho fundo.",NA,NA,"Engl.","J. F. B. Pastore",NA,"CALDAS NOVAS","-48.625","-17.74169921875","CEN00030083",NA,"660","660","-4853333.0","-1790000.0","36612","auto","2002","05",NA,NA,NA,NA,"6"
"516","2020-09-02 16:39:17-03","Cenargen","CEN","110078","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Romulo Ewerton Gomes Sousa - IFN","2018","03","21",NA,"Brasil","GO","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 17,2 cm de DAP, de base dilatada. Fuste de casca externa marrom claro, grossa, fissurada, desprendimento da casca do tipo placas lenhosas, casca interna amarela. Possui acúleos.","CEN00110078","316","Conglomerado GO-445. Subunidade 04, subparcela 03, indíviduo 04.",NA,NA,"Engl.","Maurício Figueira",NA,"NOVO BRASIL","-50.7111015319824","-16.034200668335",NA,NA,NA,NA,NA,NA,"25915","auto","2018","09",NA,NA,NA,NA,"5"
"517","2020-09-02 16:39:21-03","Cenargen","CEN","50603","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Glocimar Pereira-Silva","2003","06","02",NA,"Brasil","GO","Exsicatas",NA,"Área de Influência Direta (lago).","CEN00050603","7680","Faz. Engenho Velho.",NA,NA,"Engl.","B. M. T. Walter",NA,"SILVANIA","-48.6081008911133","-16.658899307251","CEN00050603",NA,"800","800","-4845639.0","-1632028.0","46044","auto","2007","10",NA,NA,NA,NA,"4"
"518","2020-09-02 16:39:17-03","Cenargen","CEN","112221","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Pedro Pereira Santos - IFN","2018","03","15",NA,"Brasil","TO","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com dimensão de 4,8m de altura, 9,7cm de DAP, estrutura no caule acúleos, tipo de base reta, Fuste da casca externa cinza, interna amarelo, fina, lisa.","CEN00112221","286","Conglomerado TO-420. Subunidade 2 Subparcela 10 sindivíduo 3.",NA,NA,"Engl.","Maurício Figueira",NA,"ALMAS","-47.1702995300293","-11.5735998153687","CEN00112221",NA,NA,NA,NA,NA,"70348","auto","2018","10",NA,NA,NA,NA,"3"
"519","2020-09-22 10:18:00-03","UFG","HJ","6183","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Guilherme, FAG; Carneiro, SES; Bernasol, WP","2009","01","14",NA,"Brasil","Goiás",NA,NA,NA,"HJ00006183","1460","UHE Salto.",NA,NA,"Engl.",NA,NA,"Caçu","-51.282222","-18.663333",NA,NA,"450","450","51º16'56''W","18º39'48''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-03-15 18:30:01-03","USP","SPF","123035","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Pereira, BAS","1996","09","09",NA,"Brasil","Goiás",NA,NA,"Arvoreta cerca de 6m de altura. Tronco ostentando acúleos grandes. Flores verde-esbraquiçadas. Feminino.","SPF00123035","3139","Mata mesofítica em latossolo vermelho.",NA,NA,"Engl.","Pirani, JR",NA,"Corumbá de Goiás","-48.833333","-15.666667",NA,NA,"900","900","-48.833333","-15.666667",NA,NA,"1999",NA,NA,NA,NA,NA,NA
"521","2021-03-15 18:30:01-03","USP","SPF","111306","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Pirani, JR","1996","04","02",NA,"Brasil","Minas Gerais",NA,NA,"Árvore 16 m alt., 60 cm dia., com espessos acúleos cinéreos no tronco. Ramos e râmulos inermes. Frutos imaturos verdes, opacos. Indivíduos jovens são mais aculeados.","SPF00111306","3698","Serra do Cipó, Cardeal Mota. Serra do Cipó, Morro da Pedreira, segundo grupo (grande afloramento de metacalcário). Mata semidecídua.",NA,NA,"Engl.","Pirani, JR",NA,"Santana do Riacho","-43.666667","-19.333333",NA,NA,"750","750","-43.666667","-19.333333",NA,NA,"1996","04",NA,NA,NA,NA,NA
"522","2021-03-15 18:30:01-03","USP","SPF","120810","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mota, ALP","1994","03","28",NA,"Brasil","Minas Gerais",NA,NA,"CAP 52 + 95 cm; H 10 m. Casca com acúleos grandes de até 2 cm, de base fissurada; casca interna amarela-acastanhada. Frutos imaturos de cor verde. Indivíduo: 3791.","SPF00120810","2213","Triângulo Mineiro; Mata da Pontezinha.",NA,NA,"Engl.","Pirani, JR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"523","2021-03-15 18:30:01-03","USP","SPF","120811","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mota, ALP","1994","05","02",NA,"Brasil","Minas Gerais",NA,NA,"CAP 44 + 36 cm; H 11 m. Casca fissurada, corticenta, pulverulenta com acúleos; casca interna bege-alaranjada; alburno oxidando rapidamente; pontos translúcidos nas folhas, estas com cheiro de laranja; frutos imaturos de cor verde. In","SPF00120811","2230","Triângulo Mineiro; Mata do Araguari/ Pontezinha.",NA,NA,"Engl.","Pirani, JR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","05","08",NA,NA,NA,NA
"524","2021-03-15 18:30:01-03","USP","SPF","123033","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Pereira, BAS","1997","05","09",NA,"Brasil","Goiás",NA,NA,"Árvore frondosa, ca. 12 m alt. Flores branco-amareladas, intensamente visitadas por abelhas. Tronco com acúleos grossos.","SPF00123033","3385","Isolada em pastagem implantada em floresta estacional. Km 12 da estrada Posse / Iaciara.",NA,NA,"Engl.","Pirani, JR",NA,"Posse","-46.333333","-14.166667",NA,NA,"800","800","-46.333333","-14.166667",NA,NA,"1997",NA,NA,NA,NA,NA,NA
"525","2021-03-15 18:30:01-03","USP","SPF","123034","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Pereira, BAS","1996","09","12",NA,"Brasil","Goiás",NA,NA,"Árvore decídua, cerca de 8m de altura. Frutos jovens de cor verde.","SPF00123034","3196","Cerradão/ mata estaional, km 17 da estrada Mimoso / Água Fria.",NA,NA,"Engl.","Pirani, JR",NA,"Padre Bernardo","-48.416667","-15.166667",NA,NA,NA,NA,"-48.416667","-15.166667",NA,NA,"1997",NA,NA,NA,NA,NA,NA
"526","2021-03-15 18:30:01-03","USP","SPF","134872","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Walter, BMT","1997","08","07",NA,"Brasil","Goiás",NA,NA,"Árvore 10m de altura. Botões vináceos.","SPF00134872","3823","Região do Córrego Boa Nova. Antiga estrada Minaçu. Cerca de 9 km da GO-241. Mata Seca antropizada. Relevo acidentado. Solo areno-argiloso com muito cascalho superficial. Ocasional no local. Futuro reservatório do AHE Serra da Mesa.",NA,NA,"Engl.","Pirani, JR",NA,"Campinaçu","-48.382222","-13.785833",NA,NA,"460","460","-48.382222","-13.785833",NA,NA,"1999",NA,NA,NA,NA,NA,NA
"527","2021-03-15 18:30:01-03","USP","SPF","146088","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Pirani, JR","2001","01","26",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore 15m alt., com grossos aúleos pontiagudos no tronco de súber espesso cinéreo. Ramos pouco aculeados a inermes. Botões alvo-esverdeados. Flores masculinas baertas com pétalas e filetes creme, anteras e pistilódio amarelos.","SPF00146088","4870","Estrada não pavimentada para Guia Lopes. Campo cerrado.",NA,NA,"Engl.","Pirani, JR",NA,"Bonito","-56.433083","-21.185389",NA,NA,"307","307","-56.433083","-21.185389",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"528","2021-03-15 18:30:01-03","USP","SPF","146089","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Pirani, JR","2001","01","21",NA,"Brasil","Goiás",NA,NA,"Árvore 8m alt., com aúleos pontiagudos no tronco. Estéril. Unicata. Voucher para estudo químico. Madeira na xiloteca.","SPF00146089","4758","Estrada não pavimentada para Sarandi, perímetro urbano de Itumbiara. Matinha mesófila perturbada.",NA,NA,"Engl.","Pirani, JR",NA,"Itumbiara","-49.268722","-18.400889",NA,NA,"521","521","-49.268722","-18.400889",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"529","2021-03-15 18:30:01-03","USP","SPF","148621","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Fonseca, ML","2001","04","23",NA,"Brasil","Goiás",NA,NA,"Arvoreta heliófila ca. 4m alt.; tronco com grandes acúleos, folhas discolores verdes, cartáceas; frutos imaturos cor verde. Ocasional.","SPF00148621","2542","Estrada de chão para Pouso Alto. Vegetação: cerrado. Solo: arenoso. Relevo: plano.",NA,NA,"Engl.","Pereira, BAS",NA,"Campos Belos","-46.468056","-12.975833",NA,NA,"740","740","-46.468056","-12.975833",NA,NA,"2001","04",NA,NA,NA,NA,NA
