"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"144","2008-05-27 22:02:00-03","MO","MOBOT","1417946","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Apparicio P. Duarte","Duarte 4033","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Ida de Vattimo","1953","11","15","Espírito Santo",NA,"Serra de Cima, M. de Nova, Venécia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","2080984","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes","Moraes 1155","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","P.L.R. de Moraes","1995","1","19","São Paulo",NA,"Município de São Miguel Arcanjo. Parque Estadual de Carlos Botelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","2080987","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"MEIRELES","MEIRELES s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","H. van der Werff (MO)","2000","10","21","Minas Gerais",NA,"Descoberto. Reserva Biológica Municipal do Grama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","2080995","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"ZAMPA","ZAMPA s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","H. van der Werff (MO)","2000","3","17","Minas Gerais",NA,"Descoberto - Reserva Biológica da Represa do Grama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2014-04-16 15:11:00-03","MO","MOBOT","100701900","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"W. Wayt Thomas|A. Carvalho|L.A. Mattos Silva|Talmon S. dos Santos|Jomar G. Jardim","Thomas 10428","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","H. van der Werff (MO)","1994","5","20","Bahia","Uruçuca","Uruçuca, Escola Media de Agropecuaria da Regiao Cacaueria Reserva ''Gregório Bondar''. Disturbed southern Bahian wet forest.","-39.2666667","-14.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2015-12-13 11:01:00-02","MO","MOBOT","2081004","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"A. Salino|L.C.N. Melo","Salino 5894","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","H. van der Werff (MO)","2000","11","14","Minas Gerais",NA,"Santa Rita de Jacutinga, Usina Hidrelétrica Henrique Portugal, Rio Bananal. Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-01-29 09:56:00-02","MO","MOBOT","100241553","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"D.A. Folli","Folli 5256","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2006","2","4","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"800.00000000",NA,"48094","auto",NA,NA,"1",NA,NA
"151","2015-08-13 15:26:00-03","MO","MOBOT","100850338","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"L.D. Thomaz","Thomaz 1201","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","H. van der Werff (MO)","1993","8","11","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lucia, Santa Teresa.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"650.00000000","800.00000000","23813","auto",NA,NA,"1",NA,NA
"152","2020-11-10 04:40:00-03","MO","MOBOT","100876281","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","Moraes 4067","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","11","20","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botlho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,"1",NA,NA
"153","2020-11-10 04:40:00-03","MO","MOBOT","100876286","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","Moraes 4107","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","11","21","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botlho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,"1",NA,NA
"154","2020-11-10 04:40:00-03","MO","MOBOT","3287924","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lucida","Ocotea lucida",NA,"H. C. de Lima","Lima 712","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Vattimo-Gil","I. de Vattino","1978","10","17","Rio de Janeiro",NA,"Morro do Pão de Açúcar, Encosta Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-11-04 15:51:00-02","MO","MOBOT","2081020","PreservedSpecimen","Plantae","Lauraceae","Oreodaphne","brachybotrya","Oreodaphne brachybotrya",NA,"J.B.E. Pohl","Pohl 3538","South America","Brazil",NA,NA,NA,NA,NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2018-09-12 14:48:16-03","UNIOESTE","UNOP","8332","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Lombardi, J.A.; Saka, M.N.; Cavalca, L.B.; Saka, M.N.; Cavalca, L.B.","7908",NA,"Brasil",NA,NA,"Trilhas no interior de mata atlântica secundária. Arvoreta ca. 2m, folhas cartáceas, flores creme.",NA,NA,NA,"(Meisn.) Mez","Moraes, P.L.R.","2010","10","19","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Águas","-46.939528","-23.825778",NA,"2011",NA,NA,"-46.939528","-23.825778","707","743",NA,NA,NA,NA,NA,NA,NA
"157","2015-10-22 10:02:57-02","UNIOESTE","UNOP","5020","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Hatschbach, G.; Barbosa, E.; Lorenzi, H.; Barbosa, E.; Lorenzi, H.","72737",NA,"Brasil",NA,NA,"Arvoreta 3,5m, flor creme. Floresta a beira do manguesal.",NA,NA,NA,"(Meisn.) Mez","Assis, L.C.S.","2001","11","28","Paraná","Guaraqueçaba","Paruquara","-48.3288993835449","-25.3066997528076",NA,"2005",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"158","2020-08-31 09:11:25-03","INPA","INPA","204398","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Braga, PIS","BHCB19588","Southern America","Brasil",NA,NA,NA,"INPA0204398","Dicotyledon Magnoliids","Laurales","(Meisn.) Mez","Baitello, JB","1991","11","23","Minas Gerais","Caratinga","Fazenda Macedônea/CENIBRA-Ipaba. Trilha do viveiro.","-42.1391983032227","-19.7896995544434","INPA0204398 INPA0204398_e","1993","09",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"159","2021-01-10 20:48:26-03","INPA","INPA","136112","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Rosa, NA","3684","Southern America","Brasil",NA,NA,NA,"INPA0136112","Dicotyledon Magnoliids","Laurales","(Meisn.) Mez","Rohwer, JG","1980","11","14","São Paulo",NA,"Reserva do Instituto de Botânico de São Paulo",NA,NA,"INPA0136112 INPA0136112_e INPA0136112_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","11327",NA,"Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"V. Demuner; et al","192",NA,"Brasil",NA,NA,"Árvore 8m, DAP 18cm, fuste 5m, com frutos imaturos de cor verde. Localizada na divisa marcação antiga indivíduo nº 19.","MBML011327",NA,NA,"(Meisn.) Mez","T.D.M. Barbosa/VI-2009","1999","10","27","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML011327",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","34998",NA,"Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"C. N. de Fraga; et al","1887",NA,"Brasil",NA,NA,NA,"MBML034998",NA,NA,"(Meisn.) Mez","J. Gurtler/2018","2008","02","18","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.446389","-18.782778","MBML034998",NA,NA,NA,"40W26'47","18S46'58",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","40739",NA,"Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"N. M. Ivanauskas; R.T.Polisel, F.M. de Souza & V. de S.Santos","6084",NA,"Brasil",NA,NA,"Arvoreta de 4m alt., fruto imaturo verde","MBML040739",NA,NA,"(Meisn.) Mez","G.A.D.C. Franco/01-01-2006","2005","12","13","São Paulo","Embú","Itatuba, Avenida 7 de setembro, Comunidade terapêutica (Datum Córrego alegre, Zona 23 K)","-46.888889","-23.636111","MBML040739",NA,NA,NA,"46W53'20","23S38'10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","7477",NA,"Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"L. D. Thomaz","1201",NA,"Brasil",NA,NA,"Altura 7m, PAP 35cm, caule interno branco, flores creme.","MBML007477",NA,NA,"(Meisn.) Mez","T.D.M. Barbosa/VI-2009","1993","08","11","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML007477",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","7490",NA,"Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"L. D. Thomaz","1537",NA,"Brasil",NA,NA,"Altura 7m, PAP 35cm, caule interno branco, flores creme.","MBML007490",NA,NA,"(Meisn.) Mez","T.D.M. Barbosa/17-XI-2008","1993","08","11","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML007490",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-04 11:05:32-03","UFRB","HURB","20456","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Souza, J.S.",NA,NA,"Brasil",NA,NA,NA,"HURB000020456",NA,NA,"(Meisn.) Mez",NA,"2008","01","12","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA
"166","2020-06-15 15:30:55-03","UNESP-RC","HRCB","14771","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"167","2020-06-15 15:30:55-03","UNESP-RC","HRCB","17320","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Sobral",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"168","2020-06-15 15:30:55-03","UNESP-RC","HRCB","57608","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","5015",NA,"Brasil",NA,NA,"Terrestre, altura total 1,5m. Botão creme, flor creme, seiva incolor. <ll>dwc_commonname:</ll> canela de macuco",NA,NA,NA,"(Meisn.) Mez","Quinet, A.","2004","12","22","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"2009","03","24",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"169","2020-06-15 15:30:55-03","UNESP-RC","HRCB","14330","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, P.L.R. de","336",NA,"Brasil",NA,NA,"Arvoreta - 4m de altura - flores brancas.",NA,NA,NA,"(Meisn.) Mez","Baitello, J.B.","1990","11","04","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"1991","10","29",NA,NA,"700","700","27904","auto",NA,NA,NA,NA,NA
"170","2020-06-15 15:30:55-03","UNESP-RC","HRCB","20391","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Leitão Filho",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Rozza, A.",NA,NA,NA,"São Paulo","Barra do Turvo","Parque Estadual de Jacupiranga","-48.414889","-24.962361",NA,NA,NA,NA,"48º24'53.6W","24º57'44.5S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-15 15:30:55-03","UNESP-RC","HRCB","53920","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Lombardi","7908",NA,"Brasil",NA,NA,"Arvoreta ca. 2m, folhas cartáceas, flores creme.",NA,NA,NA,"(Meisn.) Mez","Moraes, P.L.R. de","2010","10","19","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria","-46.939528","-23.825778",NA,"2011",NA,NA,"46º56'22.3W","23º49'32,8S","707","707",NA,NA,NA,NA,NA,NA,NA
"172","2020-06-15 15:30:55-03","UNESP-RC","HRCB","59799","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, P.L.R. de","3532",NA,"Brasil",NA,NA,"Arvoreta 5 m, botões esverdeados. Sub-bosque. <ll>dwc_commonname:</ll> Canela do bosque",NA,NA,NA,"(Meisn.) Mez","Vergne, M.C.","2012","12","12","Espírito Santo","Linhares",NA,"-39.911278","-19.186417",NA,"2016","06",NA,"39º54'40.6W","19º11'11,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-06-15 15:30:55-03","UNESP-RC","HRCB","59806","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, P.L.R. de","3544",NA,"Brasil",NA,NA,"Arvoreta 4 m, botões verdes e flores brancas. <ll>dwc_commonname:</ll> Canela do bosque",NA,NA,NA,"(Meisn.) Mez","Vergne, M.C.","2012","12","16","Espírito Santo","Linhares","Estrada Bicuíba","-40.068889","-19.142278",NA,"2016","06",NA,"40º04'08.0W","19º08'32,2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-06-15 15:30:55-03","UNESP-RC","HRCB","22718","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Souza",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"São Paulo","Barra do Turvo","10km de Brra do Turvo em direção a Pariquera-açú","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA
"175","2020-06-15 15:30:55-03","UNESP-RC","HRCB","60748","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Bernacci, L.C.","2891",NA,"Brasil",NA,NA,"Arvoreta, ca. 3m alt. Flores amarelas.",NA,NA,NA,"(Meisn.) Mez","Moraes, P.","2000","11","09","São Paulo","Cotia","Caucaia do Alto, Orquidário da Sra. Mioko, interior da mata.","-46.9099998474121","-23.6000003814697",NA,"2013","08",NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA
"176","2020-06-15 15:30:55-03","UNESP-RC","HRCB","59852","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, P.L.R. de","3521",NA,"Brasil",NA,NA,"Arvoreta 4 m, botões verdes e flores brancas.",NA,NA,NA,"(Meisn.) Mez","Vergne, M.C.","2012","12","11","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"2016","06",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"177","2020-06-15 15:30:55-03","UNESP-RC","HRCB","57607","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","5256",NA,"Brasil",NA,NA,"Arbóreo, terrestre, casca áspera, altura total 4m, fuste 3m, cap fuste 25cm, diâmetro copa 3m. Botão amarelo, flor amarela, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela de macuco",NA,NA,NA,"(Meisn.) Mez","Quinet, A.","2006","04","25","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"2009","03","24",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"178","2020-06-15 15:30:55-03","UNESP-RC","HRCB","17324","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Sobral",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"179","2020-06-15 15:30:55-03","UNESP-RC","HRCB","17708","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Sobral",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Baitello, J.B.",NA,NA,NA,"São Paulo","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"180","2020-06-15 15:30:55-03","UNESP-RC","HRCB","10311","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Brozek, R.M.","40",NA,"Brasil",NA,NA,"Árvore 3,5m de altura. Frutos imaturos cor verde com pedúnculo vermelho-violeta.",NA,NA,NA,"(Meisn.) Mez","Vergne, M.C.","1989","02","02","Minas Gerais","Rio Casca","Fazenda Esmeralda","-42.6507987976074","-20.2261009216309",NA,"2016","02",NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA
"181","2020-06-15 15:30:55-03","UNESP-RC","HRCB","14999","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, P.L.R. de","538",NA,"Brasil",NA,NA,"Árvore 5m de altura - sub-bosque.",NA,NA,NA,"(Meisn.) Mez","Baitello, J.B.","1991","11","15","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"1992","02",NA,NA,NA,"700","700","27904","auto",NA,NA,NA,NA,NA
"182","2020-06-15 15:30:55-03","UNESP-RC","HRCB","14435","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, P.L.R. de","391",NA,"Brasil",NA,NA,"Árvore 4m de altura - frutos verdes - beira da estrada de serviço.",NA,NA,NA,"(Meisn.) Mez","Baitello, J.B.","1991","01","13","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"1993","02","08",NA,NA,"700","700","27904","auto",NA,NA,NA,NA,NA
"183","2018-08-31 12:41:49-03","UFLA","ESAL","25687","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Melo, PHA; Torres, D,M","3285",NA,"Brasil",NA,NA,"árvore; 1060m; ; frutos imaturos verdes",NA,NA,NA,"(Meisn.) Mez",NA,NA,NA,NA,"Minas Gerais","Aiuruoca","Limite da inundação à barragem","-44.603333","-21.976111",NA,NA,NA,NA,"-44.603333","-21.976111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-12-17 13:53:23-03","UFLA","ESAL","32295","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Santos, RM","846",NA,"Brasil",NA,NA,"Arbórea",NA,NA,NA,"(Meisn.) Mez","Santos, RM","2019","08","17","Minas Gerais","Cambuquira","Mata do Parque das Águas, Brejo 1 (Tip09)","-45.2957992553711","-21.8521995544434",NA,"2019","08","17",NA,NA,NA,NA,"15166","auto",NA,NA,NA,NA,NA
"185","2019-06-10 10:10:57-03","FZB-BH","BHZB","11820","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Rezende, S.G et al.","4478",NA,"Brasil",NA,NA,"Unicata. Doação de duplicata para Herbário RB em Abril de 2017",NA,NA,NA,NA,NA,"2010","04","26","MG","Rio Acima","Região do Rio do Peixe, Bacia do Córrego Boiadeiros.","-43.894444","-20.113611",NA,NA,NA,NA,"43º 53' 40W","20º 6' 49S","1368","1368",NA,NA,NA,NA,NA,NA,NA
"186","2021-01-26 13:55:29-03","IMA","MAC","29021","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"N.T. Mendonça","346",NA,"Brasil",NA,NA,"Árvore ca. de 5m de altura. Flores cremes.; Mata Atlântica.","MAC0029021",NA,NA,"(Meisn.) Mez",NA,"2004","12","22","Alagoas","Murici",NA,"-35.9432983398438","-9.30667018890381",NA,NA,NA,NA,NA,NA,NA,NA,"22851","auto",NA,NA,NA,NA,NA
"187","2014-11-06 16:17:56-02","UFPB","EAN","10585","S","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M. F. O. Pires; et al.","71",NA,"Brasil",NA,NA,"Arvoreta 5m de altura; flores esbranquiçadas com estames amarelos, em seguida amarronzados..",NA,NA,NA,"Mez.",NA,"2004","08","26","Piauí","Campo Maior","Oitizinha ( parcela - 16, Sidney.)","-42.1686","-4.82778",NA,NA,NA,NA,NA,NA,NA,NA,"41673","auto",NA,NA,NA,NA,NA
"188","2021-02-04 10:27:47-03","UFRPE","HST","2916","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M.T.Monteiro","22707",NA,"Brasil",NA,NA,"Frutos ovais mais ou menos grandes.","HST002916",NA,NA,"(Meisn.) Mez","P.L.R.de Moraes","1968","08","17","Alagoas","Rio Largo","Fazenda Cachoeira","-35.8532981872559","-9.4783296585083",NA,"2014","02","11",NA,NA,NA,NA,"13982","auto",NA,NA,NA,NA,NA
"189","2021-02-04 10:27:47-03","UFRPE","HST","3965","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"M.T.Monteiro","23673",NA,"Brasil",NA,NA,"Flores amarelas, perfumadas.","HST003965",NA,NA,"(Meisn.) Mez","P.L.R.de Moraes","1972","05","19","Bahia","Prado","Fazenda Alcoprado","-39.2207984924316","-17.341100692749",NA,"2014","02","11",NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA
"190","2021-02-04 10:27:47-03","UFRPE","HST","2087","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"J.Soares","s.n.",NA,"Brasil",NA,NA,"Árvore mais ou menos 8m alt., por 10cm de diâmetro na base. Flores amarelo-claro, pequenas sem perfume.","HST002087",NA,NA,"(Meisn.) Mez","P.L.R.de Moraes","1966","07","18","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"2014","02","11",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"191","2021-02-25 10:12:39-03","CVRD","CVRD","13340","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Folli, D.A.","6766","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Canela do bosque","CVRD013340","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2011","02","12","ES","Linhares",NA,"-39.953793","-19.192873",NA,"2019","03","15","-39,953793","-19,192873",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"192","2021-02-25 10:12:39-03","CVRD","CVRD","14330","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"P.L.R. Moraes & G.S. Siqueira","3532","América do Sul","BRASIL",NA,NA,"Arvoreta 5 m, botões esverdeados; sub-bosque <ll>dwc_commonname:</ll> Canela do bosque","CVRD014330","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2012","12","12","ES","Linhares",NA,"-39.911278","-19.186417","CVRD014330","2019","03","15","39°54'40,6W","19°11'11,1S","10","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"193","2021-02-25 10:12:39-03","CVRD","CVRD","14519","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Flores, T.B & Romão, G.O","1142","América do Sul","BRASIL",NA,NA,"Na picada em frente, ao antigo posto de vigia, antes da ponte. <ll>dwc_commonname:</ll> Canela do bosque","CVRD014519","Magnoliophyta","Laurales","(Meisn.) Mez","Pedro L.R. de Moraes","2012","08","25","ES","Sooretama",NA,"-40.14205","-18.965383",NA,"2019","03","15","40°08'523W","18°57'923S",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
