"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"940","2019-04-02 09:32:40-03","URICER","HPBR","8562","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","SENNA, R. M.","SILVEIRA, N.",NA,"2002","10","04","Brasil","SC","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,"HPBR008562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,"1",NA,NA
"941","2019-04-02 09:32:40-03","URICER","HPBR","8737","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"TEIXEIRA, F., SILVEIRA, N.",NA,"2002","11","29","Brasil","SC","Campos Novos","-51.2249984741211","-27.4016990661621",NA,NA,"HPBR008737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43319","auto",NA,NA,NA,"1",NA,NA
"942","2019-04-02 09:32:40-03","URICER","HPBR","8703","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","ABRUZZI, M. L.","SPANHOLI, J. & SILVEIRA, N.",NA,"2002","08","20","Brasil","SC","Celso Ramos","-51.3363990783691","-27.6343994140625",NA,NA,"HPBR008703",NA,NA,NA,NA,"LINHA FERRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,"1",NA,NA
"943","2019-12-20 18:46:51-03","UFSJ","HUFSJ","7129","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Grizzon, M","Grizzon, M","93","2012","09","08","Brasil","Rio Grande do Sul","Caxias do Sul","-50.932197","-28.961075","-50.932197","-28.961075","HUFSJ007129",NA,"2012","09","18","Fazenda Pedro Hoffmann.","827","827","Arbusto de 1m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2021-04-08 17:13:17-03","UESB","HUESB","380","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Macedo, G.E.L.","161","2003","06","29","Brasil","Bahia","Jequié","-41.072222","-13.946944","-41.072222","-13.946944",NA,NA,NA,NA,NA,"Comunidade do brejo, 8 Km da entrada da BR 116, pelo estádio do mandacarú.","627","627","Arbóreo. Flores brancas esverdeadas.; Mata de cipó.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2021-04-08 17:13:17-03","UESB","HUESB","2112","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Macedo, G.E.L.; A. F. Souza; et al.; A. F. Souza; et al.","1040","2004","05","28","Brasil","Bahia","Jequié","-41.061111","-13.944722","-41.061111","-13.944722",NA,NA,NA,NA,NA,"Jequié, Fazenda Brejo Novo.","617","750","Árvore. Folhas simples, cartáceas, alternas, glabra, sem estípula. Frutos imaturos brancos.; Mata de Cipó.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2021-04-08 17:13:17-03","UESB","HUESB","374","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Macedo, G.E.L.","155","2003","06","29","Brasil","Bahia","Jequié","-41.072222","-13.946944","-41.072222","-13.946944",NA,NA,NA,NA,NA,"Comunidade do brejo, 8 Km da entrada da BR 116, pelo estádio do mandacarú.Propietário Sr. Franscisco.","627","627","Arbóreo. Flores lilás (botões) inseridos no caule.; Mata de cipó.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2021-04-08 17:13:17-03","UESB","HUESB","2110","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Macedo, G.E.L.; A. F. Souza.; A. F. Souza.","485","2004","02","28","Brasil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,NA,"Jequié, Fazenda Brejo Novo.",NA,NA,"UTM 8457972.; Arbóreo. Folhas cartáceas, discolor. Caulifloria, flor verde esbranquiçado. Frutos verdes.; Mata de Cipó.","Dicotyledoneae",NA,NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA
"948","2021-04-08 17:13:17-03","UESB","HUESB","2111","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.",NA,"Macedo, G.E.L.; A. F. Souza.; A. F. Souza.","628","2004","03","12","Brasil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,NA,"Jequié, Fazenda Brejo Novo, à 9 Km da Av. Otávio Mangabeira, com acesso pela Av. Exupério Miranda, no bairro Mandacaru, borda da mata.",NA,NA,"Arbóreo, mais ou menos 4m. Folhas simples, glabras, cartáceas. Sem flores. Frutos axilares, imaturos verdes.; Mata de Cipó.","Dicotyledoneae",NA,NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA
"949","2019-11-13 16:04:20-03","UNISANTA","HUSC","1301","PreservedSpecimen","Plantae","Thymelaeceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rossi, L.","Martins, S.E.; Sampaio, P.S.P.","218","1998","08","13","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"1998","08",NA,"Praia do Itaguaré.",NA,NA,"Arvoreta, 2m de altura, flores creme. Caulifloria.; Restinga em regeneração.",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"950","2019-11-13 16:04:20-03","UNISANTA","HUSC","2141","PreservedSpecimen","Plantae","Thymelaeceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rossi, L.","Martins, S.E.; Magenta, M.A.G.","560","1999","09","30","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"1999","10",NA,"Praia do Itaguaré. Condomínio da Barma.",NA,NA,"Arvoreta, 3m de altura. Frutos creme.; Floresta de restinga alta.",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"951","2019-11-13 16:04:20-03","UNISANTA","HUSC","2012","PreservedSpecimen","Plantae","Thymelaeceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rossi, L.","Martins, S.E.; Boldrin, A.H.L.","516","1999","08","12","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"1999","08","23","São Lourenço, Rod, SP-55, km211,5. Fazenda da Família Pinto.",NA,NA,"Arvoreta, 4m de altura. Flores creme.; Floresta de restinga paludosa sobre solo turfoso.",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"952","2019-11-13 16:04:20-03","UNISANTA","HUSC","2013","PreservedSpecimen","Plantae","Thymelaeceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rossi, L.","Martins, S.E.; Boldrin, A.H.L.","517","1999","08","12","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"1999","08","23","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.",NA,NA,"Arvoreta, 5m de altura. Flores creme-amareladas.; Floresta de restinga paludosa sobre solo turfoso.",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"953","2019-11-13 16:04:20-03","UNISANTA","HUSC","8079","PreservedSpecimen","Plantae","Thymelaeceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","M.Magenta; P.S.P Sampaio","P.S.P Sampaio; L.F.S. Bezerra","854","2013","09","12","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,"2015","11",NA,"Serra do Guararu, condomínio Iporanga, trilha praia das conchas - São Pedro.",NA,NA,"Arbusto com 2,5m flores e frutos brancos.; Floresta ombrofila densa.",NA,NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"954","2019-11-13 16:04:20-03","UNISANTA","HUSC","10521","PreservedSpecimen","Plantae","Thymelaeceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Boldrin, A.H.L.","Boldrin, A.H.L.; et al.","419","2008","02","23","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"2008","02",NA,"Sitio Sandi.",NA,NA,"Espécie arbórea.; Floresta Baixa de Restinga.",NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"955","2019-07-02 15:56:48-03","UEM","HUEM","5383","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","M.C. Dias","Cilene Giraldi","s.n.","1996","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"HUEM000013342","HUEM000013342","1997",NA,NA,"Parque Estadual do Guartelá, Borda da mata.",NA,NA,"Arvoreta 1,2 m de altura; flores creme-esverdeado; frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"956","2021-03-10 11:38:59-03","UNILA","EVB","1979","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Grizzon, M.","Grizzon, M.","93","2012","09","08","Brasil","Rio Grande do Sul","Caxias do Sul","-50.932222","-28.961111","50º55'56''W","28º57'40''S","EVB001979","EVB001979","2012","09","18","Fazenda Pedro Hoffman.","827","827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2021-03-10 11:38:59-03","UNILA","EVB","537","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rosina, A.","Rosina, A.","109","2012","09","21","Brasil","Santa Catarina","São Sebastião do Sul","-51.757778","-26.577778","51º45'28''W","26º34'40''S","EVB000537","EVB000537",NA,NA,NA,"Serra do Espigão.","1132","1132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2021-03-10 11:38:59-03","UNILA","EVB","543","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rosina, A.","Rosina, A.","81","2012","09","21","Brasil","Santa Catarina","São Sebastião do Sul","-51.757778","-26.577778","51º45'28''W","26º34'40''S","EVB000543","EVB000543",NA,NA,NA,"Serra do Espigão.","1132","1132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2020-11-12 17:01:33-03","UEL","FUEL","48537","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Verdi, M","Verdi, M; Martins, EM; Veiga, ON","5470","2010","08","20","Brasil","Santa Catarina","Mafra","-49.949444","-26.099444","-49.949444","-26.099444",NA,NA,"2010","08","20","Arroio da Irara, floresta ombrófila mista, interior do fragmento, estágio sucessional avançado","876","876",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-11-12 17:01:33-03","UEL","FUEL","48876","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Ciello-Filho, R","Aguiar, OT; Pastore, JA; Ciello-Filho, R; Lima, CR; Bueno, DF","705","2006","08","02","Brasil","São Paulo","Paranapanema","-48.763889","-23.523056","-48.763889","-23.523056",NA,NA,"2007","06","13","Estação Ecológica, trilha 1",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-11-12 17:01:33-03","UEL","FUEL","49858","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Valduga, E","Valduga, E","102","2011","09","24","Brasil","Rio Grande do Sul","Palmares do Sul","-50.343889","-30.370556","-50.343889","-30.370556",NA,NA,"2011","10",NA,"Lagoa da Porteira, mata de restinga","10","10",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-11-12 17:01:33-03","UEL","FUEL","51452","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Pott, A","Faxina, C","161","2009","09","25","Brasil","Mato Grosso do Sul","Naviraí","-54.218889","-23.120556","-54.218889","-23.120556",NA,NA,NA,NA,NA,"Córrego Tarumã, transição Mata Estacional/Cerrado, mata ciliar, sub-bosque, solo seco, relevo plano",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-11-12 17:01:33-03","UEL","FUEL","51980","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Grizzon, M","Grizzon, M","93","2012","09","08","Brasil","Rio Grande do Sul","Caxias do Sul","-50.932194","-28.961056","-50.932194","-28.961056",NA,NA,"2012","09","18","Fazenda Pedro Hoffmann, em fragmento de mata","827","827",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-11-12 17:01:33-03","UEL","FUEL","19322","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Silva, SM","Carrião, D; Uhlmann, A","s.n.","1995","10","19","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"1996","02","27","Parque Barigüi",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"965","2020-11-12 17:01:33-03","UEL","FUEL","30365","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Santos, EP","Santos, EP; et al.","536","1999","08","17","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"1998",NA,NA,"Serra Araçatuba, Morro dos Perdidos, Morro dos Perdidos",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"966","2020-11-12 17:01:33-03","UEL","FUEL","7761","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Rossi, L","Vieira, AOS; et al.","370","1989","12","03","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"1996",NA,NA,"Barra do rio Imbituizinho",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"967","2020-11-12 17:01:33-03","UEL","FUEL","22618","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Kinupp, VF; Saridakis, DP; Luzze, A","659","1997","07","26","Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"1998",NA,NA,"300m do viaduto-sentido Piraí-Jaguariaíva, sentido Piraí-Jaguariaíva",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"968","2020-11-12 17:01:33-03","UEL","FUEL","46020","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Aguiar, TH","Estevan, DA; et al.","s.n.","2009","07","17","Brasil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"2009","08","26","Rio das Mortes, margem do rio",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"969","2020-11-12 17:01:33-03","UEL","FUEL","17398","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Dias, AT; et al.","s.n.","1995","10","02","Brasil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"1998","04","30","Fazenda Capão Bonito",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"970","2020-11-12 17:01:33-03","UEL","FUEL","33799","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Batioli, AM; et al.","s.n.","1997","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"971","2020-11-12 17:01:33-03","UEL","FUEL","33814","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Rodrigues, FN; et al.","s.n.","1997","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"972","2020-11-12 17:01:33-03","UEL","FUEL","21098","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Dias, MC","s.n.","1996","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1997",NA,NA,"Canion Guartelá",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"973","2020-11-12 17:01:33-03","UEL","FUEL","21099","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Giraldi, C","s.n.","1996","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1997",NA,NA,"Canion Guartelá",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"974","2020-11-12 17:01:33-03","UEL","FUEL","22628","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Miyati, CK","s.n.","1996","09","14","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1998",NA,NA,"Canyon Guartelá",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"975","2020-11-12 17:01:33-03","UEL","FUEL","21095","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Berg, GA","s.n.","1996","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1997",NA,NA,"Canyon Guartelá",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"976","2020-11-12 17:01:33-03","UEL","FUEL","20935","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Giraldi, C","s.n.","1996","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1997",NA,NA,"Canyon Guartelá",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"977","2020-11-12 17:01:33-03","UEL","FUEL","23522","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Cervi, AC","Moro, RS; Takeda, IJ","891","1993","08","07","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1993","12",NA,"Canyon Guartela-Riacho do Pedregulho, Riacho do Pedregulho",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"978","2020-11-12 17:01:33-03","UEL","FUEL","17620","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Dias, MC; et al.","s.n.","1994","08","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1995",NA,NA,"Fazenda Batavo, rio Iapó, Rio Iapo",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"979","2020-11-12 17:01:33-03","UEL","FUEL","21137","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Mostasso, L; Tokairin, MT","s.n.","1997","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1999","03","25","Margem do Rio Tibagi",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"980","2020-11-12 17:01:33-03","UEL","FUEL","21260","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, MC","Nakano, EM; Medri, IM","s.n.","1997","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1998",NA,NA,"Margem do Rio Tibagi",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"981","2019-10-16 14:13:41-03","UEL","FUEL","43904","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Sobral, M","Rodrigues, MP","7","2005","09","02","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"2008","06","30","Jardim Bôtanico, Interior da Mata",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"982","2020-11-12 17:01:33-03","UEL","FUEL","10498","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Mondin, C","Mondin, C; Nascimento, E","1480","1998","09","23","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"1998","09",NA,"Arroio Vargas, Encontrada na mata ciliar",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA
"983","2019-11-01 15:11:18-03","UnB","UB","114525","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Grisebach","Bernacci, LC","Henriques, OK","630","2001","08","16","Brasil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,"Margem Córrego da Onça.",NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA
"984","2019-11-01 15:11:18-03","UnB","UB","157720","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Grisebach","Rossi, L","Souza, VC; et al.","4252","1993","09","10","Brasil","São Paulo","Itararé","-49.271722","-24.241056","-49.271722","-24.241056",NA,NA,"1995","01",NA,"Fazenda Ibiti. Ao lado da estrada Itararé-Bonsucesso.","1200","1200","Arvoreta, 2,5m alt., corola alva, filete da mesma cor e estames amarelos.; Mata com Araucária.","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2019-11-01 15:11:18-03","UnB","UB","157719","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Grisebach","Bernacci, LC; Henriques, OK","Henriques, OK; Oliveira, M","631","2001",NA,NA,"Brasil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Em floração.; Altura ca 1,5m, DAP ca 1 cm.; Margem do córrego da Onça.","Dicotyledoneae",NA,"Southern America",NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA
"986","2019-05-06 12:02:42-03","UFU","HUFU","1714","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Schiavini, I.","Schiavini, I.","157","1988","09","16","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00023759","HUFU00023759","1992","07","20","Estação Ecológica do Panga",NA,NA,"Arbusto com corola esverdeada.; Mata mesofitica.",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"987","2019-05-06 12:02:42-03","UFU","HUFU","2203","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Barbosa, A.A.A.","Schiavini, I.","194","1989","09","19","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00023758","HUFU00023758","1989","09","19","Estação Ecológica do Panga",NA,NA,"Arvoreta, ca. 5 m. Flores creme e frutos verdes.; Mata de galeria do riacho do Panga.",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"988","2019-05-06 12:02:42-03","UFU","HUFU","46600","S","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Dias, M.C.","Batioli, A.M.; et al.","s.n.","1997","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"HUFU00023760","HUFU00023760","1999",NA,NA,"Margem do rio Tibagi",NA,NA,"Arbóreo, ca. 2 m. Frutos verdes.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"989","2020-08-20 14:57:37-03","UFSC","FLOR","40958","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","racemosa","Daphnopsis racemosa","Griseb.","Korte, A.","Korte, A.; Kniess, A.","4260","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","-49.590556","-26.640278","49º35'26''W","26º38'25''S","FLOR0040958",NA,"2010","09","19","Cerro Azul.","957","957","arvoreta, flor amarela, 5m altura. Florística IFFSC 856.",NA,"Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
